"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"4","GTLM","Oliver Gavin","1","4:10.317","5:18.451","Green","Pit","33.085","31.158","23.036","8.121","6.525","6.380","12.144","7.357","6.425","11.531","0.000","0.000","0.000"
"62","GTLM","Davide Rigon","1","1:51.557","5:18.984","Green","Track","12.590","25.196","20.900","7.755","6.311","5.949","10.669","7.155","6.313","5.232","0.473","3.014","172.977"
"25","GTLM","Bill Auberlen","2","1:50.757","5:31.350","Green","Track","12.552","24.620","20.674","7.706","6.362","6.055","10.387","7.149","6.382","5.317","0.482","3.071","169.747"
"70","P","Joel Miller","1","1:50.159","5:31.424","Green","Track","13.369","25.458","21.649","7.186","5.827","5.579","10.608","6.545","5.855","4.832","0.438","2.813","186.800"
"30","GTD","Patrick Huisman","1","2:00.400","5:35.298","Green","Track","15.107","27.000","23.328","7.954","6.526","6.371","11.560","7.332","6.430","5.276","0.474","3.042","172.612"
"911","GTLM","Patrick Pilet","2","1:54.623","5:41.083","Green","Track","12.842","26.479","21.424","7.727","6.305","5.938","11.405","7.451","6.381","5.214","0.469","2.988","174.452"
"85","PC","Misha Goikhberg","2","1:59.400","5:41.749","Green","Track","13.983","27.522","23.231","7.726","6.330","6.010","11.895","7.316","6.538","5.328","0.477","3.044","171.527"
"912","GTLM","Earl Bamber","2","1:54.753","5:42.042","Green","Track","12.604","26.775","21.682","7.719","6.291","6.306","11.195","7.193","6.321","5.208","0.000","2.989","0.000"
"23","GTD","Ian James","1","2:00.072","5:43.343","Green","Track","14.030","27.833","23.294","7.908","6.356","6.660","11.607","7.316","6.346","5.238","0.471","3.013","173.712"
"66","GTLM","Dirk Mueller","2","1:54.924","5:46.017","Green","Track","13.086","26.144","22.053","7.900","6.307","6.090","11.152","7.205","6.291","5.220","0.472","3.004","173.344"
"0","P","Andy Meyrick","2","1:46.443","5:50.803","Green","Track","11.691","24.374","20.886","7.024","5.727","5.623","10.434","6.806","5.820","4.847","0.434","2.777","188.521"
"48","GTD","Bryce Miller","2","1:55.051","5:51.993","Green","Track","13.573","26.553","22.245","7.818","6.246","5.922","10.710","7.122","6.138","5.190","0.471","3.063","173.712"
"5","P","Joao Barbosa","2","1:48.579","5:52.680","Green","Track","11.787","24.110","22.626","7.137","5.801","5.796","10.819","6.686","5.812","4.818","0.431","2.756","189.833"
"31","P","Dane Cameron","2","1:47.489","5:52.780","Green","Track","12.297","24.766","21.061","7.186","5.805","5.659","10.395","6.596","5.771","4.759","0.431","2.763","189.833"
"63","GTD","Alessandro Balzan","2","1:57.795","5:54.449","Green","Track","13.348","28.193","22.267","7.851","6.372","6.012","11.340","7.259","6.358","5.295","0.475","3.025","172.249"
"50","P","Jim Pace","2","1:56.471","5:55.025","Green","Track","14.869","26.405","23.474","7.908","6.243","5.858","10.772","6.736","5.955","4.955","0.446","2.850","183.449"
"55","P","Jonathan Bomarito","2","1:46.014","5:55.027","Green","Track","11.648","24.648","21.043","7.070","5.744","5.443","10.196","6.489","5.778","4.765","0.430","2.760","190.275"
"100","GTLM","John Edwards","1","4:40.051","5:57.301","Green","Pit","34.501","37.297","28.496","10.114","8.132","8.574","14.845","9.202","8.124","12.209","0.000","0.000","0.000"
"3","GTLM","?? Driver 4 ??","2","1:50.234","5:58.190","Green","Track","12.044","25.019","20.821","7.695","6.317","5.941","10.401","7.098","6.262","5.192","0.468","2.976","174.825"
"2","P","Scott Sharp","2","1:46.511","6:06.660","Green","Track","11.772","24.087","21.701","7.221","5.779","5.595","10.162","6.502","5.758","4.759","0.430","2.745","190.275"
"68","GTLM","Daniel Serra","1","2:28.437","6:08.736","Green","Track","31.167","35.921","24.811","8.186","6.499","6.371","11.983","7.360","6.459","5.681","0.538","3.461","152.078"
"540","GTD","Nicky Catsburg","1","2:00.079","6:12.071","Green","Track","14.956","27.407","23.185","8.148","6.417","6.421","11.167","7.177","6.357","5.312","0.479","3.053","170.810"
"54","PC","Colin Braun","2","1:51.302","6:12.808","Green","Track","12.533","24.243","21.143","7.439","6.173","6.056","11.499","7.223","6.271","5.234","0.471","3.017","173.712"
"8","PC","Jack Hawksworth","1","3:17.081","6:15.620","Green","Track","85.927","31.253","24.527","7.874","6.281","6.340","12.134","7.546","6.406","5.280","0.477","3.036","171.527"
"01","P","Stroll/Wurz/Hartley/Priaulx ","1","5:03.429","6:17.169","Green","Pit","32.934","34.605","26.065","8.345","6.719","7.057","12.496","7.118","6.069","9.296","0.000","0.000","0.000"
"26","PC","John Falb","1","2:15.089","6:18.594","Green","Pit","13.566","27.087","23.736","7.612","6.378","6.177","11.524","6.955","6.451","11.307","0.000","0.000","0.000"
"72","GTLM","Gianmaria Bruni","2","1:49.046","6:28.462","Green","Track","11.547","24.618","20.621","7.783","6.295","5.871","10.209","7.106","6.267","5.229","0.000","3.027","0.000"
"96","GTD","Jens Klingmann","1","1:57.401","6:32.472","Green","Track","12.715","27.168","23.008","7.946","6.387","6.425","11.177","7.254","6.387","5.365","0.484","3.085","169.046"
"51","GTD","Raffaele Gianmaria","2","1:49.562","6:33.098","Green","Track","11.699","24.529","20.768","7.780","6.273","5.884","10.675","7.146","6.230","5.168","0.463","2.947","176.713"
"60","P","John Pew","1","3:00.220","6:34.089","Green","Track","73.308","30.931","25.337","7.503","5.828","5.641","11.312","6.662","5.749","4.774","0.433","2.742","188.957"
"73","GTD","Jorg Bergmeister","2","1:53.673","6:39.000","Green","Track","13.421","25.802","21.331","7.781","6.345","6.032","10.731","7.156","6.315","5.260","0.474","3.025","172.612"
"6","GTD","Robin Liddell","2","1:50.889","6:42.694","Green","Track","11.765","24.636","20.918","7.930","6.401","5.964","10.708","7.319","6.403","5.310","0.479","3.056","170.810"
"52","PC","Robert Alon","2","1:54.522","6:44.643","Green","Track","12.116","25.552","23.769","7.736","6.248","6.234","11.002","6.982","6.229","5.192","0.470","2.992","174.081"
"45","GTD","Tracy Krohn","2","1:52.686","6:47.218","Green","Track","12.127","25.196","21.549","7.911","6.457","6.019","10.777","7.283","6.432","5.351","0.486","3.098","168.350"
"20","PC","Johnny Mowlem","2","1:46.919","6:51.205","Green","Track","11.545","23.284","20.888","7.541","6.173","5.813","9.728","6.862","6.288","5.277","0.478","3.042","171.168"
"88","PC","Felix Rosenqvist","1","2:51.564","6:53.438","Green","Track","62.875","31.165","23.535","7.851","6.349","6.396","11.199","7.057","6.304","5.252","0.487","3.094","168.004"
"9","GTD","Dion von Molke","2","1:52.784","6:54.562","Green","Track","12.082","24.841","21.253","8.014","6.424","6.156","11.362","7.350","6.448","5.326","0.480","3.048","170.455"
"98","GTD","Mathias Lauda","2","1:49.469","6:57.052","Green","Track","11.798","24.492","20.695","7.756","6.335","5.872","10.235","7.154","6.343","5.276","0.476","3.037","171.887"
"90","P","Ryan Dalziel","1","3:40.706","7:04.903","Green","Pit","29.082","29.334","22.533","7.411","5.910","5.785","12.941","8.846","6.953","11.245","0.000","0.000","0.000"
"62","GTLM","Davide Rigon","2","1:48.978","7:07.962","Green","Track","12.468","24.240","20.268","7.719","6.276","5.878","10.095","7.066","6.268","5.218","0.472","3.010","173.344"
"28","GTD","Marc Basseng","2","1:56.483","7:14.085","Green","Track","14.693","26.446","22.359","7.768","6.244","5.938","11.036","7.113","6.255","5.155","0.466","3.010","175.575"
"70","P","Joel Miller","2","1:45.067","7:16.491","Green","Track","11.680","24.052","20.201","7.108","5.818","5.444","10.332","6.550","5.844","4.813","0.435","2.790","188.088"
"25","GTLM","Bill Auberlen","3","1:49.330","7:20.680","Green","Track","11.989","24.330","20.185","7.749","6.371","5.975","10.311","7.188","6.383","5.298","0.480","3.071","170.455"
"10","P","Max Angelelli","1","2:14.722","7:24.115","Green","Track","29.873","31.448","22.663","7.461","5.912","5.767","10.814","6.700","5.901","4.914","0.443","2.826","184.691"
"4","GTLM","Oliver Gavin","2","2:08.970","7:27.421","Green","Track","28.232","26.880","21.112","7.693","6.285","5.990","10.686","7.131","6.281","5.208","0.469","3.003","174.452"
"911","GTLM","Patrick Pilet","3","1:48.734","7:29.817","Green","Track","11.962","24.127","20.497","7.687","6.248","5.792","10.363","7.208","6.259","5.161","0.464","2.966","176.332"
"912","GTLM","Earl Bamber","3","1:48.462","7:30.504","Green","Track","11.800","24.372","20.118","7.728","6.261","5.839","10.450","7.055","6.232","5.166","0.467","2.974","175.200"
"0","P","Andy Meyrick","3","1:40.956","7:31.759","Green","Track","10.842","22.478","20.013","7.008","5.690","5.352","9.601","6.360","5.686","4.759","0.429","2.738","190.718"
"30","GTD","Patrick Huisman","2","1:56.941","7:32.239","Green","Track","13.893","26.676","21.595","7.756","6.314","7.079","11.174","7.336","6.395","5.239","0.473","3.011","172.977"
"85","PC","Misha Goikhberg","3","1:53.958","7:35.707","Green","Track","12.974","25.449","22.495","7.534","6.186","5.909","11.378","7.093","6.273","5.195","0.000","3.003","0.000"
"66","GTLM","Dirk Mueller","3","1:51.345","7:37.362","Green","Track","11.872","25.157","21.654","7.864","6.258","5.923","10.455","7.210","6.290","5.203","0.470","2.989","174.081"
"5","P","Joao Barbosa","3","1:46.424","7:39.104","Green","Track","11.616","24.000","20.330","7.128","5.810","5.870","11.079","6.657","5.848","4.851","0.436","2.799","187.656"
"31","P","Dane Cameron","3","1:46.587","7:39.367","Green","Track","11.936","24.042","20.319","7.151","5.783","5.772","11.068","6.657","5.822","4.821","0.435","2.781","188.088"
"55","P","Jonathan Bomarito","3","1:47.119","7:42.146","Green","Track","11.819","23.938","20.816","7.144","5.774","5.521","11.524","6.735","5.848","4.790","0.433","2.777","188.957"
"50","P","Jim Pace","3","1:49.582","7:44.607","Green","Track","12.313","24.550","21.421","7.774","6.216","5.889","10.558","6.691","5.956","4.925","0.445","2.844","183.861"
"48","GTD","Bryce Miller","3","1:52.903","7:44.896","Green","Track","12.261","26.086","21.944","7.721","6.218","5.919","10.762","7.133","6.207","5.157","0.474","3.021","172.612"
"3","GTLM","Antonio Garcia","3","1:47.981","7:46.171","Green","Track","11.293","23.640","20.878","7.707","6.254","5.879","10.494","7.051","6.215","5.137","0.464","2.969","176.332"
"007","GTD","Santiago Creel","1","2:45.001","7:46.488","Green","Track","36.073","38.121","29.317","9.614","7.104","7.078","13.331","8.008","6.914","5.659","0.507","3.275","161.377"
"63","GTD","Alessandro Balzan","3","1:53.075","7:47.524","Green","Track","12.147","25.924","21.904","7.764","6.345","5.987","10.810","7.149","6.320","5.251","0.471","3.003","173.712"
"2","P","Scott Sharp","3","1:42.199","7:48.859","Green","Track","11.179","23.000","20.179","7.045","5.708","5.368","9.707","6.455","5.731","4.706","0.422","2.699","193.882"
"22","GTD","Leh Keen","1","6:21.250","7:50.245","Green","Track","264.786","33.295","25.263","8.362","6.870","7.676","12.228","7.416","6.475","5.332","0.480","3.067","170.455"
"23","GTD","Ian James","2","2:15.844","7:59.187","Green","Pit","12.399","26.267","23.782","8.046","6.371","6.802","11.485","7.445","6.897","11.334","0.000","0.000","0.000"
"54","PC","Colin Braun","3","1:48.595","8:01.403","Green","Track","12.024","23.801","20.491","7.412","6.187","5.810","10.827","7.002","6.288","5.248","0.000","3.031","0.000"
"540","GTD","Nicky Catsburg","2","1:52.552","8:04.623","Green","Track","12.507","25.438","21.706","7.786","6.313","5.957","10.546","7.151","6.338","5.291","0.476","3.043","171.887"
"68","GTLM","Daniel Serra","2","1:56.987","8:05.723","Green","Track","13.452","26.112","22.366","7.775","6.318","7.460","11.346","7.175","6.295","5.215","0.472","3.001","173.344"
"02","P","Scott Dixon","1","2:11.623","8:11.752","Green","Track","29.495","29.075","22.795","7.387","5.881","5.633","10.668","6.709","5.872","4.873","0.438","2.797","186.800"
"72","GTLM","Gianmaria Bruni","3","1:48.423","8:16.885","Green","Track","11.377","23.970","20.232","7.711","6.266","5.863","10.804","7.193","6.300","5.221","0.470","3.016","174.081"
"100","GTLM","John Edwards","2","2:21.503","8:18.804","Green","Track","29.490","31.248","24.188","8.426","6.570","6.176","11.358","8.264","6.768","5.428","0.486","3.101","168.350"
"8","PC","Jack Hawksworth","2","2:05.842","8:21.462","Green","Pit","12.589","24.934","20.871","7.453","6.168","5.806","10.670","6.929","6.441","9.843","0.000","0.000","0.000"
"51","GTD","Raffaele Gianmaria","3","1:48.913","8:22.011","Green","Track","11.691","24.205","20.647","7.751","6.283","5.856","10.455","7.140","6.258","5.193","0.466","2.968","175.575"
"60","P","John Pew","2","1:48.534","8:22.623","Green","Track","12.521","24.972","21.427","7.248","5.739","5.506","10.890","6.587","5.739","4.749","0.430","2.726","190.275"
"96","GTD","Jens Klingmann","2","1:52.779","8:25.251","Green","Track","12.991","24.974","21.035","7.751","6.362","6.026","11.142","7.235","6.388","5.330","0.480","3.065","170.455"
"01","P","Alex Wurz","2","2:10.075","8:27.244","Green","Track","28.838","28.624","22.369","7.423","5.926","5.578","10.525","6.783","5.905","4.877","0.439","2.788","186.374"
"6","GTD","Robin Liddell","3","1:50.101","8:32.795","Green","Track","11.575","24.304","20.833","7.870","6.384","5.933","10.559","7.352","6.436","5.320","0.478","3.057","171.168"
"38","PC","Kyle Marcelli","2","4:18.404","8:36.516","Green","Pit","11.963","25.502","21.440","7.562","6.186","5.927","10.713","6.876","6.506","9.817","0.000","0.000","0.000"
"20","PC","Johnny Mowlem","3","1:45.672","8:36.877","Green","Track","11.408","23.020","20.145","7.457","6.283","5.855","9.591","6.862","6.292","5.259","0.475","3.025","172.249"
"98","GTD","Mathias Lauda","3","1:49.117","8:46.169","Green","Track","11.524","24.335","20.766","7.783","6.353","5.857","10.189","7.170","6.355","5.268","0.476","3.041","171.887"
"52","PC","Robert Alon","3","2:05.719","8:50.362","Green","Track","24.304","27.114","22.218","7.520","6.192","5.975","10.591","6.937","6.233","5.188","0.468","2.979","174.825"
"73","GTD","Jorg Bergmeister","3","2:12.199","8:51.199","Green","Pit","12.144","24.982","21.607","7.774","6.413","7.540","11.549","7.352","7.415","11.557","0.000","0.000","0.000"
"9","GTD","Dion von Molke","3","1:59.056","8:53.618","Green","Track","12.058","24.737","23.105","9.287","7.530","7.519","11.951","7.415","6.526","5.374","0.483","3.071","169.396"
"45","GTD","Tracy Krohn","3","2:07.899","8:55.117","Green","Track","12.075","24.948","21.462","7.878","6.392","5.928","25.616","7.983","6.654","5.393","0.486","3.084","168.350"
"62","GTLM","Davide Rigon","3","1:47.332","8:55.294","Green","Track","11.418","23.836","19.972","7.691","6.266","5.865","10.261","7.107","6.292","5.180","0.467","2.977","175.200"
"88","PC","Felix Rosenqvist","2","2:05.624","8:59.062","Green","Pit","12.465","24.860","21.225","7.533","6.211","5.800","10.740","7.030","6.302","9.333","0.000","0.000","0.000"
"28","GTD","Marc Basseng","3","1:50.368","9:04.453","Green","Track","12.131","24.769","21.167","7.685","6.209","5.748","10.775","7.080","6.219","5.125","0.461","2.999","177.480"
"25","GTLM","Bill Auberlen","4","1:46.084","9:06.764","Green","Track","11.399","23.383","19.679","7.597","6.261","5.855","9.736","7.082","6.331","5.253","0.476","3.032","171.887"
"97","GTD","Maxime Martin","1","4:06.716","9:09.335","Green","Track","142.485","27.371","21.784","7.888","6.450","6.815","11.117","7.342","6.488","5.387","0.486","3.103","168.350"
"70","P","Joel Miller","3","1:57.733","9:14.224","Green","Pit","11.239","23.388","19.894","7.046","5.814","5.394","9.776","6.549","5.841","8.889","0.000","0.000","0.000"
"4","GTLM","Oliver Gavin","3","1:47.921","9:15.342","Green","Track","11.734","23.904","20.422","7.668","6.256","5.844","10.171","7.048","6.246","5.183","0.466","2.979","175.575"
"90","P","Ryan Dalziel","2","2:10.544","9:15.447","Green","Track","28.746","28.455","23.056","7.355","5.862","5.826","10.580","6.765","5.860","4.829","0.436","2.774","187.656"
"0","P","Andy Meyrick","4","1:43.975","9:15.734","Green","Track","10.883","23.972","21.131","6.984","5.741","5.378","9.923","6.416","5.684","4.733","0.425","2.705","192.513"
"912","GTLM","Earl Bamber","4","1:48.856","9:19.360","Green","Track","11.253","24.501","20.621","7.665","6.271","6.015","10.563","7.083","6.268","5.177","0.465","2.974","175.953"
"37","P","Kirill Ladygin","2","5:11.999","9:20.351","Green","Track","209.379","28.038","23.619","7.430","5.920","5.612","10.736","7.019","5.996","4.957","0.447","2.846","183.038"
"30","GTD","Patrick Huisman","3","1:51.973","9:24.212","Green","Track","12.505","24.971","21.168","7.784","6.342","6.022","10.900","7.225","6.340","5.239","0.471","3.006","173.712"
"5","P","Joao Barbosa","4","1:45.374","9:24.478","Green","Track","11.270","23.438","20.755","7.164","5.821","5.727","10.739","6.636","5.822","4.810","0.000","2.761","0.000"
"31","P","Dane Cameron","4","1:45.291","9:24.658","Green","Track","11.397","23.395","20.517","7.191","5.961","5.880","10.577","6.573","5.773","4.774","0.000","2.821","0.000"
"55","P","Jonathan Bomarito","4","1:43.142","9:25.288","Green","Track","11.084","22.992","19.673","7.056","5.717","5.665","10.595","6.501","5.799","4.840","0.000","2.784","0.000"
"85","PC","Misha Goikhberg","4","1:50.007","9:25.714","Green","Track","12.088","24.487","21.038","7.509","6.219","5.884","10.868","7.015","6.285","5.173","0.466","2.975","175.575"
"66","GTLM","Dirk Mueller","4","1:49.571","9:26.933","Green","Track","11.710","24.409","20.513","7.719","6.272","6.023","10.879","7.170","6.280","5.168","0.464","2.964","176.332"
"2","P","Scott Sharp","4","1:45.682","9:34.541","Green","Track","11.980","25.440","20.200","6.992","5.683","5.338","9.864","6.510","5.767","4.740","0.426","2.742","192.061"
"3","GTLM","Antonio Garcia","4","1:48.622","9:34.793","Green","Track","11.416","24.226","20.353","7.639","6.283","5.913","10.930","7.044","6.233","5.152","0.467","2.966","175.200"
"48","GTD","Bryce Miller","4","1:51.002","9:35.898","Green","Track","12.151","25.443","20.931","7.641","6.181","5.923","10.871","7.070","6.190","5.126","0.470","3.005","174.081"
"63","GTD","Alessandro Balzan","4","1:55.199","9:42.723","Green","Track","13.329","27.777","21.018","7.741","6.337","5.960","10.789","7.158","6.325","5.274","0.474","3.017","172.612"
"54","PC","Colin Braun","4","1:46.065","9:47.468","Green","Track","11.138","22.917","19.712","7.373","6.175","5.867","11.061","6.992","6.189","5.171","0.468","3.002","174.825"
"22","GTD","Leh Keen","2","1:57.354","9:47.599","Green","Track","13.431","26.792","22.925","8.037","6.458","6.226","10.972","7.248","6.418","5.315","0.480","3.052","170.455"
"50","P","Jim Pace","4","2:04.892","9:49.499","Green","Pit","11.512","24.222","21.430","7.744","6.262","5.937","10.537","6.727","6.026","9.288","0.000","0.000","0.000"
"007","GTD","Santiago Creel","2","2:04.897","9:51.385","Green","Track","14.032","29.828","24.107","8.364","7.620","6.697","11.611","7.361","6.452","5.307","0.478","3.040","171.168"
"540","GTD","Nicky Catsburg","3","1:49.417","9:54.040","Green","Track","11.691","24.266","20.691","7.743","6.314","5.911","10.598","7.141","6.316","5.257","0.474","3.015","172.612"
"68","GTLM","Daniel Serra","3","1:49.076","9:54.799","Green","Track","12.437","24.238","20.414","7.625","6.247","5.849","10.170","7.059","6.233","5.179","0.489","3.136","167.317"
"02","P","Scott Dixon","2","1:45.489","9:57.241","Green","Track","11.785","23.964","20.577","7.185","5.830","5.492","10.177","6.634","5.832","4.822","0.434","2.757","188.521"
"44","GTD","Andy Lally","1","5:29.494","9:59.517","Green","Track","205.835","32.765","23.893","9.551","8.491","8.168","12.678","8.291","7.979","7.055","0.649","4.139","126.068"
"72","GTLM","Gianmaria Bruni","4","1:46.794","10:03.679","Green","Track","11.175","23.714","20.040","7.741","6.276","5.825","9.988","7.128","6.261","5.189","0.468","2.989","174.825"
"100","GTLM","John Edwards","3","1:48.318","10:07.122","Green","Track","12.031","24.035","20.296","7.635","6.304","5.931","10.007","7.053","6.286","5.240","0.475","3.025","172.249"
"60","P","John Pew","3","1:45.361","10:07.984","Green","Track","11.765","24.024","20.798","7.095","5.757","5.373","10.419","6.565","5.698","4.731","0.426","2.710","192.061"
"51","GTD","Raffaele Gianmaria","4","1:48.895","10:10.906","Green","Track","11.481","24.382","20.681","7.751","6.288","5.866","10.419","7.132","6.273","5.196","0.466","2.960","175.575"
"01","P","Alex Wurz","3","1:44.807","10:12.051","Green","Track","11.681","24.016","20.257","7.198","5.852","5.436","9.828","6.669","5.845","4.826","0.435","2.764","188.088"
"6","GTD","Robin Liddell","4","1:49.435","10:22.230","Green","Track","11.502","24.083","20.679","7.892","6.400","5.958","10.491","7.251","6.390","5.282","0.476","3.031","171.887"
"20","PC","Johnny Mowlem","4","1:45.389","10:22.266","Green","Track","11.318","22.991","19.793","7.408","6.233","5.875","9.806","6.814","6.272","5.305","0.486","3.088","168.350"
"98","GTD","Mathias Lauda","4","1:48.568","10:34.737","Green","Track","11.413","24.213","20.646","7.723","6.341","5.874","10.059","7.120","6.349","5.291","0.478","3.061","171.168"
"96","GTD","Jens Klingmann","3","2:11.065","10:36.316","Green","Pit","11.749","26.668","22.611","7.876","6.376","6.420","11.071","7.273","6.418","11.017","0.000","0.000","0.000"
"52","PC","Robert Alon","4","1:48.022","10:38.384","Green","Track","11.645","24.114","20.687","7.382","6.159","5.851","10.471","6.879","6.199","5.182","0.468","2.985","174.825"
"62","GTLM","Davide Rigon","4","1:48.889","10:44.183","Green","Track","11.962","24.412","20.650","7.681","6.273","5.874","10.039","7.045","6.266","5.213","0.472","3.002","173.344"
"38","PC","Kyle Marcelli","3","2:08.678","10:45.194","Green","Track","29.924","26.223","20.997","7.511","6.227","5.812","10.396","6.842","6.145","5.154","0.465","2.982","175.953"
"45","GTD","Tracy Krohn","4","1:53.695","10:48.812","Green","Track","12.120","26.253","21.535","7.896","6.429","6.007","10.916","7.264","6.397","5.322","0.481","3.075","170.100"
"25","GTLM","Bill Auberlen","5","1:47.463","10:54.227","Green","Track","11.088","23.432","20.527","7.822","6.354","5.892","10.003","7.182","6.340","5.287","0.479","3.057","170.810"
"0","P","Andy Meyrick","5","1:43.590","10:59.324","Green","Track","11.938","23.996","20.170","6.958","5.697","5.327","9.548","6.364","5.679","4.747","0.427","2.739","191.612"
"97","GTD","Maxime Martin","2","1:50.224","10:59.559","Green","Track","11.873","24.406","20.743","7.840","6.436","6.012","10.276","7.251","6.436","5.368","0.486","3.097","168.350"
"90","P","Ryan Dalziel","3","1:45.354","11:00.801","Green","Track","11.870","23.793","20.536","7.238","5.801","5.593","10.094","6.623","5.799","4.805","0.434","2.768","188.521"
"9","GTD","Dion von Molke","4","2:08.011","11:01.629","Green","Pit","12.319","25.360","21.848","7.940","6.430","6.128","11.174","7.331","6.462","9.198","0.000","0.000","0.000"
"4","GTLM","Oliver Gavin","4","1:48.615","11:03.957","Green","Track","12.833","24.050","20.206","7.640","6.251","5.827","9.966","7.042","6.220","5.149","0.464","2.967","176.332"
