"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"85","PC","Misha Goikhberg","22","1:29.413","50:09.223","Green","Track","3.341","12.174","0.545","13.458","10.362","9.209","0.605","13.633","10.052","9.581","2.253","4.200","145.121","134.110"
"55","P","Jonathan Bomarito","17","1:45.377","50:11.763","Green","Track","9.643","15.556","0.704","15.743","11.357","9.427","0.669","15.325","10.322","10.133","2.221","4.277","112.345","121.280"
"10","P","Ricky Taylor","22","1:24.877","50:12.032","Green","Track","3.062","11.348","0.524","12.584","9.778","8.973","0.525","12.586","9.787","9.420","2.210","4.080","150.937","154.545"
"52","PC","Tom Kimber-Smith","22","5:16.846","50:15.423","Green","Track","223.179","14.760","0.578","14.411","10.403","9.238","0.553","15.891","11.146","10.156","2.299","4.232","136.835","146.720"
"27","GTD","Cedric Sbirrazzuoli","21","1:32.850","50:30.634","Green","Track","3.445","12.802","0.572","13.806","10.500","9.865","0.573","13.492","10.526","10.371","2.421","4.477","138.271","141.599"
"96","GTD","Jens Klingmann","20","1:31.775","50:36.213","Green","Track","3.344","12.723","0.571","13.446","10.460","9.826","0.572","13.470","10.386","10.080","2.419","4.478","138.513","141.847"
"60","P","Katherine Legge","16","1:32.195","50:53.960","Green","Track","3.718","12.589","0.539","13.202","10.577","9.109","0.531","14.506","10.732","10.276","2.266","4.150","146.736","152.799"
"48","GTD","Bryan Sellers","19","1:50.846","50:56.047","Green","Track","12.676","16.312","0.579","14.154","10.718","10.052","0.766","17.204","10.760","10.684","2.449","4.492","136.599","105.922"
"54","PC","Jonathan Bennett","20","1:42.170","50:59.263","Green","Track","9.626","15.354","0.557","13.909","10.637","9.140","0.576","14.257","10.746","10.781","2.303","4.284","141.994","140.862"
"73","GTD","Jorg Bergmeister","20","1:36.240","51:01.137","Green","Track","3.518","13.059","0.569","13.756","10.655","9.679","0.563","14.662","12.127","10.784","2.430","4.438","139.000","144.114"
"23","GTD","Mario Farnbacher","19","4:49.249","51:04.294","Green","Track","189.660","17.472","0.996","17.371","11.248","9.869","0.594","14.247","10.491","10.357","2.452","4.492","79.409","136.593"
"5","P","Christian Fittipaldi","20","1:26.249","51:10.199","Green","Track","3.172","11.422","0.517","12.746","9.911","8.881","0.526","13.625","9.843","9.366","2.177","4.063","152.980","154.252"
"33","GTD","Jeroen Bleekemolen","21","4:01.596","51:22.062","Green","Track","149.738","14.546","0.570","14.625","10.888","9.649","0.561","13.654","10.387","10.239","2.366","4.373","138.756","144.628"
"44","GTD","Andy Lally","18","1:31.827","51:25.264","Green","Track","3.303","12.623","0.573","13.400","10.337","10.019","0.577","13.432","10.367","10.299","2.412","4.485","138.030","140.618"
"97","GTD","Michael Marsal","23","1:48.549","51:27.880","Green","Pit","3.597","12.933","0.577","14.002","10.847","9.991","0.585","14.804","11.277","11.662","6.686","11.588","137.073","138.695"
"6","GTD","Robin Liddell","17","1:41.180","51:29.334","Green","Track","9.878","14.224","0.581","13.832","10.620","9.944","0.581","13.629","10.451","10.441","2.465","4.534","136.129","139.650"
"8","PC","Alex Popow","20","1:41.666","51:31.429","Green","Track","9.693","14.278","0.590","15.005","10.916","9.347","0.543","13.976","10.356","10.427","2.305","4.230","134.052","149.422"
"90","P","Ryan Dalziel","14","16:31.604","51:33.648","Green","Track","902.725","14.690","0.584","14.328","10.209","8.958","0.541","13.310","10.155","9.856","2.187","4.061","135.430","149.975"
"85","PC","Misha Goikhberg","23","1:30.106","51:39.329","Green","Track","3.291","11.995","0.543","13.433","10.132","9.171","0.542","13.236","10.319","10.468","2.358","4.618","145.655","149.698"
"88","PC","Mark Kvamme","24","1:35.577","51:39.728","Green","Track","3.669","13.042","0.547","14.309","10.775","9.478","0.583","14.291","10.692","10.700","2.403","5.088","144.590","139.170"
"55","P","Jonathan Bomarito","18","1:29.636","51:41.399","Green","Track","3.899","12.232","0.540","13.843","10.245","8.993","0.539","13.241","9.854","9.904","2.224","4.122","146.465","150.531"
"52","PC","Tom Kimber-Smith","23","1:28.590","51:44.013","Green","Track","3.272","12.056","0.544","13.353","10.007","9.189","0.542","13.095","10.132","9.899","2.280","4.221","145.388","149.698"
"38","PC","Kyle Marcelli","19","5:53.558","51:47.662","Green","Pit","3.169","11.814","0.542","13.421","10.305","10.148","0.613","15.073","10.979","10.639","7.176","259.679","145.924","132.359"
"10","P","Ricky Taylor","23","1:38.656","51:50.688","Green","Pit","3.286","11.632","0.526","13.088","10.025","9.008","0.524","12.842","9.943","10.235","6.129","11.418","150.363","154.840"
"27","GTD","Cedric Sbirrazzuoli","22","1:32.232","52:02.866","Green","Track","3.394","12.546","0.566","13.609","10.457","9.852","0.573","13.436","10.354","10.513","2.440","4.492","139.737","141.599"
"96","GTD","Jens Klingmann","21","1:43.095","52:19.308","Green","Pit","3.313","12.671","0.573","13.500","10.333","9.841","0.573","13.699","10.405","10.212","6.412","11.563","138.030","141.599"
"60","P","Katherine Legge","17","1:29.874","52:23.834","Green","Track","3.319","12.603","0.543","13.240","10.516","9.078","0.530","13.296","10.525","9.863","2.237","4.124","145.655","153.087"
"22","GTD","Cooper MacNeil","23","4:09.587","52:29.995","Green","Track","154.867","14.945","0.588","14.802","11.236","9.790","0.569","14.322","10.633","10.924","2.439","4.472","134.508","142.595"
"54","PC","Jonathan Bennett","21","1:30.873","52:30.136","Green","Track","3.504","12.466","0.545","13.333","10.225","9.196","0.543","13.444","10.686","10.303","2.273","4.355","145.121","149.422"
"48","GTD","Bryan Sellers","20","1:35.816","52:31.863","Green","Track","3.462","12.892","0.571","13.933","10.589","9.793","0.571","14.100","11.147","11.824","2.449","4.485","138.513","142.095"
"73","GTD","Jorg Bergmeister","21","1:32.274","52:33.411","Green","Track","3.505","12.714","0.564","13.692","10.637","9.698","0.564","13.556","10.345","10.175","2.409","4.415","140.232","143.859"
"31","P","Eric Curran","23","4:19.552","52:41.311","Green","Track","160.778","16.655","0.730","16.262","11.778","9.956","0.620","14.865","11.002","10.432","2.249","4.225","108.344","130.865"
"23","GTD","Mario Farnbacher","20","1:37.892","52:42.186","Green","Track","3.506","12.633","0.566","15.576","12.367","10.184","0.577","14.101","11.029","10.511","2.403","4.439","139.737","140.618"
"5","P","Christian Fittipaldi","21","1:37.335","52:47.534","Green","Pit","3.132","11.274","0.514","12.802","10.380","9.044","0.526","12.916","9.922","9.484","5.934","11.407","153.873","154.252"
"33","GTD","Jeroen Bleekemolen","22","1:31.324","52:53.386","Green","Track","3.303","12.722","0.559","13.527","10.361","9.569","0.558","13.565","10.217","10.070","2.369","4.504","141.486","145.406"
"6","GTD","Robin Liddell","18","1:33.191","53:02.525","Green","Track","3.373","13.153","0.577","13.674","10.556","9.881","0.579","13.555","10.347","10.462","2.449","4.585","137.073","140.132"
"8","PC","Alex Popow","21","1:31.226","53:02.655","Green","Track","3.347","12.301","0.538","13.472","10.502","9.214","0.565","13.828","10.211","10.425","2.296","4.527","147.009","143.604"
"90","P","Ryan Dalziel","15","1:29.259","53:02.907","Green","Track","3.187","11.441","0.521","13.483","10.951","8.986","0.525","13.204","9.964","10.117","2.361","4.519","151.806","154.545"
"85","PC","Misha Goikhberg","24","1:28.942","53:08.271","Green","Track","3.631","12.204","0.544","13.418","10.071","9.185","0.548","13.417","10.120","9.463","2.201","4.140","145.388","148.059"
"44","GTD","Andy Lally","19","1:43.256","53:08.520","Green","Pit","3.264","12.575","0.569","13.550","10.493","9.927","0.577","13.958","10.687","10.788","5.545","11.323","139.000","140.618"
"55","P","Jonathan Bomarito","19","1:30.752","53:12.151","Green","Track","3.417","12.082","0.538","14.138","10.877","8.997","0.556","13.723","10.358","9.756","2.196","4.114","147.009","145.929"
"52","PC","Tom Kimber-Smith","24","1:31.291","53:15.304","Green","Track","3.291","11.963","0.542","13.223","10.039","9.185","0.545","14.374","10.870","10.450","2.317","4.492","145.924","148.874"
"88","PC","Mark Kvamme","25","1:36.008","53:15.736","Green","Track","3.950","12.986","0.548","14.150","10.739","9.647","0.615","14.591","10.766","10.582","2.364","5.070","144.326","131.929"
"38","PC","James French","20","1:48.096","53:35.758","Green","Track","9.588","16.128","0.617","16.386","11.736","9.313","0.582","15.606","11.218","10.359","2.289","4.274","128.186","139.410"
"27","GTD","Cedric Sbirrazzuoli","23","1:36.243","53:39.109","Green","Track","3.466","12.638","0.568","13.683","10.440","9.863","0.574","13.967","11.292","12.764","2.466","4.522","139.245","141.353"
"9","GTD","Lawson Aschenbach","17","7:30.954","53:39.464","Green","Pit","3.369","12.657","0.581","14.116","10.436","9.937","0.581","13.506","10.441","10.768","6.313","358.249","136.129","139.650"
"60","P","Katherine Legge","18","1:28.364","53:52.198","Green","Track","3.211","11.999","0.535","12.965","9.953","8.978","0.551","13.795","10.422","9.637","2.202","4.116","147.833","147.253"
"54","PC","Jonathan Bennett","22","1:30.124","54:00.260","Green","Track","3.338","12.195","0.544","13.262","10.317","9.168","0.543","13.295","10.644","10.252","2.282","4.284","145.388","149.422"
"63","GTD","Christina Nielsen","20","9:25.834","54:01.551","Green","Track","447.274","21.866","0.876","19.043","12.990","12.413","0.949","17.589","12.435","12.269","2.810","5.320","90.286","85.497"
"48","GTD","Bryan Sellers","21","1:33.434","54:05.297","Green","Track","3.528","13.003","0.569","13.778","10.511","9.800","0.570","13.685","10.638","10.455","2.428","4.469","139.000","142.344"
"22","GTD","Cooper MacNeil","24","1:36.530","54:06.525","Green","Track","3.817","12.797","0.561","14.111","10.557","9.775","0.565","15.670","10.992","10.846","2.406","4.433","140.982","143.604"
"31","P","Eric Curran","24","1:31.003","54:12.314","Green","Track","3.472","12.070","0.538","14.196","10.397","9.035","0.585","13.947","10.500","9.963","2.209","4.091","147.009","138.695"
"73","GTD","Jorg Bergmeister","22","1:40.932","54:14.343","Green","Track","3.490","12.857","0.568","17.120","12.960","9.958","0.571","13.795","12.461","10.362","2.394","4.396","139.245","142.095"
"23","GTD","Mario Farnbacher","21","1:33.354","54:15.540","Green","Track","3.568","12.722","0.568","13.613","10.571","9.757","0.567","14.204","10.641","10.320","2.397","4.426","139.245","143.098"
"90","P","Ryan Dalziel","16","1:28.257","54:31.164","Green","Track","3.763","12.449","0.526","13.392","10.022","8.954","0.534","13.081","9.909","9.421","2.161","4.045","150.363","151.941"
"8","PC","Alex Popow","22","1:31.215","54:33.870","Green","Track","3.447","12.423","0.542","13.467","10.241","9.441","0.580","13.960","10.337","10.258","2.295","4.224","145.924","139.890"
"85","PC","Misha Goikhberg","25","1:29.000","54:37.271","Green","Track","3.243","11.857","0.538","13.344","10.007","9.159","0.539","13.229","10.959","9.669","2.259","4.197","147.009","150.531"
"33","GTD","Jeroen Bleekemolen","23","1:45.215","54:38.601","Green","Pit","3.392","12.631","0.559","14.018","11.279","9.724","0.561","13.908","10.753","10.767","6.238","11.385","141.486","144.628"
"55","P","Jonathan Bomarito","20","1:28.140","54:40.291","Green","Track","3.351","11.763","0.536","12.972","9.832","9.035","0.537","12.872","10.064","10.864","2.192","4.122","147.558","151.092"
"6","GTD","Robin Liddell","19","1:39.519","54:42.044","Green","Track","3.839","13.260","0.577","13.916","10.652","9.850","0.576","14.236","12.540","13.080","2.462","4.531","137.073","140.862"
"52","PC","Tom Kimber-Smith","25","1:28.050","54:43.354","Green","Track","3.340","12.005","0.540","13.138","10.008","9.175","0.541","12.966","9.987","9.815","2.297","4.238","146.465","149.975"
"88","PC","Mark Kvamme","26","1:34.092","54:49.828","Green","Track","3.770","12.801","0.546","14.007","10.532","9.324","0.556","13.882","10.699","10.726","2.383","4.866","144.855","145.929"
"38","PC","James French","21","1:30.692","55:06.450","Green","Track","3.619","12.193","0.543","13.408","10.341","9.129","0.546","13.253","10.601","10.497","2.301","4.261","145.655","148.601"
"27","GTD","Cedric Sbirrazzuoli","24","1:33.048","55:12.157","Green","Track","3.535","12.611","0.568","13.608","10.467","9.863","0.573","13.758","10.595","10.548","2.429","4.493","139.245","141.599"
"60","P","Katherine Legge","19","1:28.480","55:20.678","Green","Track","3.242","11.658","0.528","12.700","10.149","9.003","0.528","14.123","10.216","9.970","2.237","4.126","149.793","153.667"
"9","GTD","Lawson Aschenbach","18","1:43.632","55:23.096","Green","Track","9.567","15.036","0.589","14.125","11.061","10.874","0.605","14.023","10.495","10.331","2.417","4.509","134.280","134.110"
"54","PC","Jonathan Bennett","23","1:30.742","55:31.002","Green","Track","3.422","12.226","0.542","13.322","10.421","9.145","0.544","14.202","10.350","10.098","2.262","4.208","145.924","149.148"
"22","GTD","Cooper MacNeil","25","1:35.723","55:42.248","Green","Track","3.611","12.765","0.563","14.784","10.858","9.857","0.688","14.093","10.605","10.974","2.447","4.478","140.481","117.931"
"31","P","Eric Curran","25","1:31.002","55:43.316","Green","Track","3.291","11.727","0.528","14.504","10.460","9.065","0.562","14.421","10.324","9.841","2.197","4.082","149.793","144.371"
"73","GTD","Jorg Bergmeister","23","1:34.104","55:48.447","Green","Track","3.471","12.649","0.564","13.564","10.633","9.666","0.562","13.606","10.729","11.664","2.500","4.496","140.232","144.371"
"23","GTD","Mario Farnbacher","22","1:33.743","55:49.283","Green","Track","3.440","12.563","0.564","13.629","10.678","9.715","0.565","14.452","10.650","10.581","2.437","4.469","140.232","143.604"
"63","GTD","Christina Nielsen","21","1:48.456","55:50.007","Green","Track","4.100","14.548","0.654","18.017","12.003","10.030","0.611","16.740","12.131","11.830","2.716","5.076","120.934","132.793"
"96","GTD","Bret Curtis","22","3:31.841","55:51.149","Green","Track","111.284","16.274","0.619","15.659","11.830","10.406","0.588","15.128","11.790","11.245","2.492","4.526","127.772","137.987"
"90","P","Ryan Dalziel","17","1:25.207","55:56.371","Green","Track","3.063","11.369","0.524","12.749","9.784","8.952","0.524","12.843","9.795","9.368","2.170","4.066","150.937","154.840"
"97","GTD","Michael Marsal","24","4:29.120","55:57.000","Green","Track","172.242","15.900","0.595","14.581","11.167","10.095","0.613","14.588","11.024","11.116","2.495","4.704","132.926","132.359"
"8","PC","Alex Popow","23","1:28.944","56:02.814","Green","Track","3.346","12.201","0.540","13.253","10.143","9.198","0.542","13.130","10.104","10.004","2.277","4.206","146.465","149.698"
"85","PC","Misha Goikhberg","26","1:28.166","56:05.437","Green","Track","3.290","12.043","0.540","13.426","9.977","9.172","0.542","13.151","9.997","9.594","2.246","4.188","146.465","149.698"
"55","P","Jonathan Bomarito","21","1:26.561","56:06.852","Green","Track","3.388","11.723","0.534","12.863","9.851","9.012","0.539","12.957","9.893","9.513","2.184","4.104","148.110","150.531"
"52","PC","Tom Kimber-Smith","26","1:27.956","56:11.310","Green","Track","3.169","11.980","0.542","13.269","9.971","9.236","0.546","12.958","10.018","9.759","2.280","4.228","145.924","148.601"
"6","GTD","Robin Liddell","20","1:33.007","56:15.051","Green","Track","3.383","12.994","0.574","13.917","10.542","9.922","0.579","13.502","10.383","10.303","2.420","4.488","137.789","140.132"
"88","PC","Mark Kvamme","27","1:34.396","56:24.224","Green","Track","3.748","12.863","0.546","13.887","10.753","9.524","0.571","14.048","10.577","10.741","2.378","4.760","144.855","142.095"
"38","PC","James French","22","1:29.464","56:35.914","Green","Track","3.559","12.033","0.541","13.369","10.226","9.076","0.545","13.322","10.417","9.914","2.259","4.203","146.194","148.874"
"60","P","Katherine Legge","20","1:28.888","56:49.566","Green","Track","3.231","11.760","0.530","12.834","10.012","8.984","0.528","13.891","10.299","10.336","2.302","4.181","149.228","153.667"
"9","GTD","Lawson Aschenbach","19","1:31.671","56:54.767","Green","Track","3.365","12.657","0.574","13.523","10.272","9.885","0.578","13.462","10.190","10.248","2.417","4.500","137.789","140.374"
"54","PC","Jonathan Bennett","24","1:29.936","57:00.938","Green","Track","3.382","12.199","0.541","13.342","10.172","9.161","0.543","13.295","10.631","10.165","2.282","4.223","146.194","149.422"
"48","GTD","Bryan Sellers","22","3:00.810","57:06.107","Green","Pit","3.527","12.957","0.570","15.409","10.906","10.073","0.715","15.615","11.412","12.229","7.030","80.367","138.756","113.477"
"5","P","Christian Fittipaldi","22","4:21.599","57:09.133","Green","Track","167.967","15.219","0.618","15.552","11.454","9.026","0.597","14.491","10.671","9.761","2.174","4.069","127.979","135.907"
"31","P","Eric Curran","26","1:28.988","57:12.304","Green","Track","3.332","11.749","0.533","13.580","9.987","8.900","0.530","14.295","10.083","9.740","2.189","4.070","148.388","153.087"
"44","GTD","Andy Lally","20","4:07.904","57:16.424","Green","Track","144.656","17.375","0.624","17.098","12.323","10.104","0.593","15.170","11.469","11.352","2.526","4.614","126.748","136.824"
"22","GTD","Cooper MacNeil","26","1:34.684","57:16.932","Green","Track","3.627","12.685","0.563","14.295","10.720","9.737","0.565","14.300","10.740","10.629","2.409","4.414","140.481","143.604"
"73","GTD","Jorg Bergmeister","24","1:31.735","57:20.182","Green","Track","3.480","12.701","0.564","13.612","10.499","9.627","0.561","13.405","10.342","10.127","2.408","4.409","140.232","144.628"
"23","GTD","Mario Farnbacher","23","1:32.486","57:21.769","Green","Track","3.476","12.803","0.573","13.511","10.566","9.697","0.566","13.641","10.610","10.202","2.410","4.431","138.030","143.350"
"63","GTD","Christina Nielsen","22","1:36.254","57:26.261","Green","Track","3.877","13.159","0.567","13.942","10.879","9.838","0.567","14.292","11.213","10.992","2.460","4.468","139.490","143.098"
"96","GTD","Bret Curtis","23","1:36.035","57:27.184","Green","Track","3.765","13.348","0.577","13.851","11.157","9.981","0.572","14.205","10.939","10.681","2.465","4.494","137.073","141.847"
"8","PC","Alex Popow","24","1:29.610","57:32.424","Green","Track","3.342","12.149","0.544","13.149","10.124","9.212","0.541","13.583","10.115","10.320","2.290","4.241","145.388","149.975"
"97","GTD","Michael Marsal","25","1:36.020","57:33.020","Green","Track","3.788","13.073","0.579","13.874","10.810","9.937","0.580","14.169","10.906","11.010","2.484","4.810","136.599","139.890"
"85","PC","Misha Goikhberg","27","1:28.162","57:33.599","Green","Track","3.225","11.994","0.539","13.280","10.010","9.120","0.539","13.031","10.266","9.764","2.240","4.154","146.736","150.531"
"90","P","Ryan Dalziel","18","1:41.497","57:37.868","Green","Pit","3.041","11.310","0.519","12.813","10.142","8.973","0.551","13.793","11.181","10.972","6.809","11.393","152.391","147.253"
"52","PC","Tom Kimber-Smith","27","1:28.682","57:39.992","Green","Track","3.279","11.970","0.540","13.187","9.950","9.226","0.545","12.982","10.167","10.063","2.440","4.333","146.465","148.874"
"10","P","Ricky Taylor","24","5:55.574","57:46.262","Green","Track","266.537","14.316","0.580","14.845","10.494","9.029","0.531","13.237","9.881","9.833","2.207","4.084","136.364","152.799"
"6","GTD","Robin Liddell","21","1:32.893","57:47.944","Green","Track","3.346","12.818","0.572","13.512","10.427","9.856","0.577","13.392","10.365","10.926","2.530","4.572","138.271","140.618"
"16","GTD","Corey Lewis","22","8:38.843","58:04.399","Green","Pit","3.476","13.228","0.574","14.556","10.757","9.730","0.567","13.849","11.618","11.258","6.652","422.578","137.789","143.098"
"60","P","Katherine Legge","21","1:31.213","58:20.779","Green","Track","3.223","11.855","0.534","12.871","9.843","8.997","0.530","14.123","12.279","10.563","2.261","4.134","148.110","153.087"
"5","P","Christian Fittipaldi","23","1:27.613","58:36.746","Green","Track","3.351","11.916","0.531","13.327","10.124","8.912","0.550","13.345","9.977","9.414","2.135","4.031","148.947","147.521"
"31","P","Eric Curran","27","1:26.553","58:38.857","Green","Track","3.268","11.573","0.523","13.283","9.827","8.899","0.530","13.233","9.760","9.411","2.179","4.067","151.225","153.087"
"48","GTD","Bryan Sellers","23","1:44.865","58:50.972","Green","Track","9.456","15.239","0.588","15.306","11.128","9.889","0.576","14.295","10.741","10.710","2.446","4.491","134.508","140.862"
"22","GTD","Cooper MacNeil","27","1:34.528","58:51.460","Green","Track","3.634","12.918","0.565","14.088","10.632","9.831","0.566","13.956","10.643","10.875","2.409","4.411","139.984","143.350"
"44","GTD","Andy Lally","21","1:37.527","58:53.951","Green","Track","3.709","13.302","0.577","14.931","11.259","9.882","0.578","14.612","10.728","10.945","2.466","4.538","137.073","140.374"
"23","GTD","Mario Farnbacher","24","1:33.141","58:54.910","Green","Track","3.497","12.568","0.564","13.671","10.614","9.661","0.564","13.903","10.947","10.344","2.391","4.417","140.232","143.859"
"63","GTD","Christina Nielsen","23","1:34.404","59:00.665","Green","Track","3.548","12.900","0.567","13.901","10.765","9.776","0.566","14.047","10.759","10.693","2.436","4.446","139.490","143.350"
"8","PC","Alex Popow","25","1:29.496","59:01.920","Green","Track","3.355","12.107","0.537","13.019","10.228","9.251","0.536","13.212","10.102","10.699","2.250","4.200","147.283","151.374"
"96","GTD","Bret Curtis","24","1:35.247","59:02.431","Green","Track","3.574","13.181","0.576","13.843","11.000","9.876","0.572","13.976","10.692","10.760","2.444","4.753","137.311","141.847"
"52","PC","Tom Kimber-Smith","28","1:28.959","59:08.951","Green","Track","3.208","12.062","0.542","12.973","10.018","9.187","0.543","13.009","10.056","10.613","2.292","4.456","145.924","149.422"
"97","GTD","Michael Marsal","26","1:36.137","59:09.157","Green","Track","3.819","13.218","0.578","14.170","10.779","9.952","0.577","14.390","10.704","10.773","2.436","4.741","136.835","140.618"
"10","P","Ricky Taylor","25","1:25.370","59:11.632","Green","Track","3.043","11.442","0.528","12.817","9.870","8.925","0.527","12.756","9.687","9.537","2.187","4.051","149.793","153.959"
"85","PC","Misha Goikhberg","28","1:42.911","59:16.510","Green","Pit","3.611","12.730","0.549","13.448","10.353","9.092","0.549","13.854","10.354","9.790","7.039","11.542","144.064","147.789"
"6","GTD","Robin Liddell","22","1:32.731","59:20.675","Green","Track","3.463","12.882","0.572","13.544","10.591","9.848","0.577","13.459","10.366","10.503","2.433","4.493","138.271","140.618"
"27","GTD","Cedric Sbirrazzuoli","25","4:12.860","59:25.017","Green","Pit","3.530","13.436","0.576","14.558","10.847","9.894","0.576","14.317","10.964","11.503","7.699","154.960","137.311","140.862"
"16","GTD","Corey Lewis","23","1:43.538","59:47.937","Green","Track","9.766","14.925","0.583","14.286","10.730","9.898","0.579","13.996","11.081","10.794","2.421","4.479","135.662","140.132"
"9","GTD","Lawson Aschenbach","20","3:04.683","59:59.450","Green","Pit","3.305","12.566","0.571","13.368","10.250","9.878","0.579","13.352","10.302","10.864","6.356","93.292","138.513","140.132"
"5","P","Christian Fittipaldi","24","1:25.468","1:00:02.214","Green","Track","3.134","11.480","0.527","12.839","9.748","8.888","0.527","13.071","9.715","9.293","2.179","4.067","150.078","153.959"
"31","P","Eric Curran","28","1:25.607","1:00:04.464","Green","Track","3.247","11.389","0.521","13.005","9.793","8.873","0.530","13.071","9.685","9.274","2.166","4.053","151.806","153.087"
"48","GTD","Bryan Sellers","24","1:34.272","1:00:25.244","Green","Track","3.715","13.092","0.570","14.034","10.711","9.885","0.573","13.869","10.468","10.496","2.412","4.447","138.756","141.599"
"22","GTD","Cooper MacNeil","28","1:34.757","1:00:26.217","Green","Track","3.620","12.825","0.566","14.462","10.944","9.692","0.566","13.954","10.728","10.604","2.393","4.403","139.737","143.350"
"44","GTD","Andy Lally","22","1:34.772","1:00:28.723","Green","Track","3.563","12.902","0.575","14.114","10.841","9.912","0.578","14.039","10.545","10.754","2.439","4.510","137.549","140.374"
"90","P","Marc Goossens","19","2:51.060","1:00:28.928","Green","Track","81.102","15.799","0.555","13.844","10.266","8.993","0.541","13.183","10.079","10.114","2.237","4.347","142.506","149.975"
"8","PC","Alex Popow","26","1:31.773","1:00:33.693","Green","Track","3.352","11.980","0.534","14.271","10.764","9.171","0.577","13.897","10.631","10.137","2.271","4.188","148.110","140.618"
"63","GTD","Christina Nielsen","24","1:35.124","1:00:35.789","Green","Track","3.469","12.856","0.566","14.140","10.658","9.800","0.591","14.754","10.871","10.597","2.401","4.421","139.737","137.287"
"96","GTD","Bret Curtis","25","1:34.975","1:00:37.406","Green","Track","3.821","13.114","0.576","13.870","10.860","9.865","0.572","13.872","10.742","10.702","2.474","4.507","137.311","141.847"
"10","P","Ricky Taylor","26","1:26.102","1:00:37.734","Green","Track","3.056","11.395","0.527","13.046","10.251","8.929","0.526","12.729","9.711","9.538","2.273","4.121","150.078","154.252"
"23","GTD","Mario Farnbacher","25","1:44.773","1:00:39.683","Green","Pit","3.504","12.715","0.568","13.769","11.024","9.730","0.586","14.085","10.541","10.816","5.993","11.442","139.245","138.458"
"97","GTD","Michael Marsal","27","1:36.171","1:00:45.328","Green","Track","3.828","13.041","0.573","14.153","10.713","10.137","0.581","14.688","10.671","10.773","2.462","4.551","138.030","139.650"
"54","PC","Jonathan Bennett","25","3:50.348","1:00:51.286","Green","Pit","3.460","12.377","0.544","13.247","10.173","9.164","0.544","13.501","10.295","10.458","7.297","139.288","145.388","149.148"
"33","GTD","Jeroen Bleekemolen","24","6:14.685","1:00:53.286","Green","Track","281.747","14.478","0.602","14.676","10.832","9.661","0.593","14.188","10.674","10.385","2.424","4.425","131.380","136.824"
"52","PC","Tom Kimber-Smith","29","1:56.276","1:01:05.227","Green","Track","3.275","12.131","0.542","13.895","10.794","16.655","1.232","19.914","17.030","14.255","2.309","4.244","145.924","65.857"
"55","P","Jonathan Bomarito","22","4:58.356","1:01:05.208","Green","Pit","3.278","11.673","0.534","13.032","9.939","9.016","0.584","14.008","10.409","10.243","6.003","209.637","148.110","138.932"
"27","GTD","Cedric Sbirrazzuoli","26","1:44.666","1:01:09.683","Green","Track","9.804","15.296","0.588","14.655","11.121","10.138","0.582","14.199","10.793","10.577","2.432","4.481","134.508","139.410"
"16","GTD","Corey Lewis","24","1:32.752","1:01:20.689","Green","Track","3.428","12.790","0.570","13.656","10.490","9.804","0.571","13.602","10.463","10.498","2.419","4.461","138.756","142.095"
"5","P","Christian Fittipaldi","25","1:24.931","1:01:27.145","Green","Track","3.143","11.312","0.521","12.731","9.718","8.864","0.525","12.982","9.712","9.259","2.140","4.024","151.806","154.545"
"31","P","Eric Curran","29","1:25.603","1:01:30.067","Green","Track","3.182","11.433","0.521","12.995","9.845","8.868","0.524","12.884","9.719","9.400","2.178","4.054","151.806","154.840"
"9","GTD","Matt Bell","21","1:42.329","1:01:41.779","Green","Track","9.480","14.559","0.579","14.118","10.658","9.922","0.583","13.970","10.729","10.688","2.479","4.564","136.599","139.170"
"38","PC","James French","23","5:07.026","1:01:42.940","Green","Pit","3.466","11.983","0.547","13.712","10.690","9.145","0.563","13.907","10.711","11.456","8.731","212.115","144.590","144.114"
"90","P","Marc Goossens","20","1:28.238","1:01:57.166","Green","Track","3.343","11.895","0.520","13.118","10.166","8.967","0.528","12.949","10.262","10.082","2.248","4.160","152.098","153.667"
"48","GTD","Bryan Sellers","25","1:33.419","1:01:58.663","Green","Track","3.463","12.939","0.570","13.617","10.350","9.793","0.571","13.573","10.382","11.260","2.428","4.473","138.756","142.095"
"22","GTD","Cooper MacNeil","29","1:34.125","1:02:00.342","Green","Track","3.524","12.643","0.561","14.027","10.760","9.752","0.564","14.069","10.643","10.766","2.398","4.418","140.982","143.859"
"8","PC","Alex Popow","27","1:30.202","1:02:03.895","Green","Track","3.318","12.160","0.541","13.008","10.168","9.206","0.543","13.378","10.493","10.682","2.254","4.451","146.194","149.422"
"44","GTD","Andy Lally","23","1:35.653","1:02:04.376","Green","Track","3.894","13.000","0.575","14.179","10.815","9.844","0.576","13.971","10.553","10.745","2.437","5.064","137.549","140.862"
"63","GTD","Christina Nielsen","25","1:33.953","1:02:09.742","Green","Track","3.425","13.062","0.566","13.735","10.703","9.718","0.569","14.051","10.762","10.488","2.431","4.443","139.737","142.595"
"96","GTD","Bret Curtis","26","1:35.012","1:02:12.418","Green","Track","3.527","13.117","0.578","14.135","10.898","9.892","0.573","13.900","10.819","10.607","2.453","4.513","136.835","141.599"
