"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"5","P","Christian Fittipaldi","4","1:36.693","1:21:52.699","Green","Track","3.043","8.150","11.417","3.573","0.463","12.592","19.867","29.236","5.232","3.120","177.449"
"31","P","Eric Curran","4","1:37.892","1:22:00.039","Green","Track","3.054","8.225","11.384","3.570","0.462","12.761","20.216","29.648","5.424","3.148","177.834"
"60","P","Oswaldo Negri Jr.","4","1:36.589","1:22:06.127","Green","Track","3.036","8.064","11.441","3.615","0.468","12.558","19.706","29.429","5.155","3.117","175.554"
"90","P","Ryan Dalziel","4","1:37.317","1:22:09.647","Green","Track","3.037","8.131","11.437","3.604","0.466","12.664","19.925","29.582","5.333","3.138","176.307"
"0","P","Katherine Legge","4","1:39.303","1:22:16.800","Green","Track","3.052","8.208","11.372","3.584","0.464","13.433","20.656","29.804","5.564","3.166","177.067"
"70","P","Tom Long","4","1:38.167","1:22:30.624","Green","Track","3.042","8.248","11.473","3.642","0.474","13.003","20.221","29.670","5.278","3.116","173.331"
"50","P","Jim Pace","4","1:43.069","1:22:50.955","Green","Track","3.233","8.708","11.846","3.746","0.485","13.909","21.174","31.078","5.644","3.246","169.400"
"2","P","Johannes van Overbeek","4","1:35.722","1:23:19.412","Green","Track","3.030","8.026","11.427","3.636","0.470","12.374","19.576","28.961","5.111","3.111","174.807"
"10","P","Ricky Taylor","5","1:36.464","1:23:23.864","Green","Track","3.038","7.997","11.412","3.613","0.467","12.487","19.737","29.225","5.328","3.160","175.930"
"5","P","Christian Fittipaldi","5","1:36.590","1:23:29.289","Green","Track","3.014","8.075","11.378","3.573","0.460","12.516","19.850","29.335","5.246","3.143","178.607"
"55","P","Tristan Nunez","4","2:29.453","1:23:31.593","Green","Track","51.092","10.893","12.917","3.690","0.476","12.823","19.998","29.246","5.220","3.098","172.603"
"31","P","Eric Curran","5","1:39.131","1:23:39.170","Green","Track","3.042","8.275","11.430","3.577","0.462","12.971","20.101","30.548","5.572","3.153","177.834"
"60","P","Oswaldo Negri Jr.","5","1:36.460","1:23:42.587","Green","Track","3.030","8.006","11.352","3.611","0.468","12.465","19.795","29.455","5.162","3.116","175.554"
"90","P","Ryan Dalziel","5","1:36.710","1:23:46.357","Green","Track","3.035","8.113","11.408","3.603","0.466","12.601","19.866","29.226","5.265","3.127","176.307"
"0","P","Katherine Legge","5","1:39.801","1:23:56.601","Green","Track","3.045","8.343","11.390","3.588","0.462","13.114","20.839","30.294","5.572","3.154","177.834"
"70","P","Tom Long","5","1:37.479","1:24:08.103","Green","Track","3.032","8.059","11.375","3.639","0.473","13.067","20.036","29.450","5.234","3.114","173.698"
"50","P","Jim Pace","5","1:43.013","1:24:33.968","Green","Track","3.199","8.618","11.806","3.722","0.483","13.859","21.189","31.157","5.737","3.243","170.102"
"2","P","Johannes van Overbeek","5","1:35.543","1:24:54.955","Green","Track","3.025","8.022","11.466","3.643","0.471","12.317","19.550","28.861","5.087","3.101","174.435"
"10","P","Ricky Taylor","6","1:38.511","1:25:02.375","Green","Track","3.043","8.446","11.549","3.625","0.468","13.245","20.166","29.486","5.329","3.154","175.554"
"5","P","Christian Fittipaldi","6","1:38.233","1:25:07.522","Green","Track","3.023","8.087","11.412","3.578","0.464","12.577","20.805","29.959","5.214","3.114","177.067"
"55","P","Tristan Nunez","5","1:36.529","1:25:08.122","Green","Track","3.021","8.149","11.394","3.627","0.471","12.529","19.814","29.225","5.208","3.091","174.435"
"31","P","Eric Curran","6","1:37.620","1:25:16.790","Green","Track","3.046","8.207","11.383","3.572","0.461","12.785","20.158","29.550","5.329","3.129","178.219"
"60","P","Oswaldo Negri Jr.","6","1:36.308","1:25:18.895","Green","Track","3.021","7.989","11.365","3.605","0.465","12.390","19.739","29.419","5.187","3.128","176.686"
"90","P","Ryan Dalziel","6","1:39.558","1:25:25.915","Green","Track","3.029","8.027","11.396","3.596","0.466","12.455","19.728","32.344","5.386","3.131","176.307"
"0","P","Katherine Legge","6","1:39.528","1:25:36.129","Green","Track","3.019","8.184","11.317","3.564","0.460","13.083","20.434","30.751","5.569","3.147","178.607"
"70","P","Tom Long","6","1:37.232","1:25:45.335","Green","Track","3.018","8.131","11.403","3.627","0.472","12.907","19.950","29.409","5.207","3.108","174.066"
"50","P","Jim Pace","6","1:42.390","1:26:16.358","Green","Track","3.176","8.539","11.734","3.707","0.480","13.726","21.075","31.253","5.496","3.204","171.165"
"2","P","Johannes van Overbeek","6","1:35.704","1:26:30.659","Green","Track","3.025","7.958","11.377","3.622","0.467","12.329","19.596","29.095","5.134","3.101","175.930"
"10","P","Ricky Taylor","7","1:35.940","1:26:38.315","Green","Track","3.045","7.957","11.380","3.606","0.466","12.287","19.576","29.298","5.205","3.120","176.307"
"5","P","Christian Fittipaldi","7","1:36.451","1:26:43.973","Green","Track","3.015","8.040","11.358","3.560","0.459","12.446","19.792","29.456","5.212","3.113","178.996"
"55","P","Tristan Nunez","6","1:36.159","1:26:44.281","Green","Track","3.015","8.044","11.293","3.595","0.468","12.581","19.700","29.176","5.197","3.090","175.554"
"31","P","Eric Curran","7","1:37.658","1:26:54.448","Green","Track","3.034","8.257","11.346","3.559","0.459","12.738","20.013","29.810","5.319","3.123","178.996"
"60","P","Oswaldo Negri Jr.","7","1:36.271","1:26:55.166","Green","Track","3.030","8.024","11.357","3.600","0.464","12.231","19.745","29.522","5.190","3.108","177.067"
"90","P","Ryan Dalziel","7","1:36.473","1:27:02.388","Green","Track","3.033","8.080","11.401","3.600","0.466","12.551","19.605","29.400","5.227","3.110","176.307"
"0","P","Katherine Legge","7","1:39.506","1:27:15.635","Green","Track","3.041","8.294","11.300","3.573","0.461","13.644","20.390","30.197","5.488","3.118","178.219"
"70","P","Tom Long","7","1:36.699","1:27:22.034","Green","Track","3.026","8.001","11.340","3.636","0.472","12.716","19.862","29.312","5.229","3.105","174.066"
"50","P","Jim Pace","7","1:41.901","1:27:58.259","Green","Track","3.185","8.690","11.703","3.716","0.481","13.574","21.018","30.902","5.440","3.192","170.809"
"2","P","Johannes van Overbeek","7","1:35.365","1:28:06.024","Green","Track","3.034","8.058","11.387","3.628","0.470","12.182","19.419","29.026","5.076","3.085","174.807"
"10","P","Ricky Taylor","8","1:35.749","1:28:14.064","Green","Track","3.025","7.932","11.392","3.622","0.468","12.195","19.502","29.248","5.232","3.133","175.554"
"5","P","Christian Fittipaldi","8","1:36.425","1:28:20.398","Green","Track","3.013","8.023","11.334","3.573","0.462","12.381","19.872","29.461","5.202","3.104","177.834"
"55","P","Tristan Nunez","7","1:39.951","1:28:24.232","Green","Track","3.042","8.252","12.629","4.301","0.528","13.029","19.639","30.325","5.135","3.071","155.604"
"31","P","Eric Curran","8","1:37.511","1:28:31.959","Green","Track","3.037","8.192","11.343","3.570","0.460","12.818","20.139","29.559","5.282","3.111","178.607"
"60","P","Oswaldo Negri Jr.","8","1:42.680","1:28:37.846","Green","Track","3.232","9.466","12.277","3.686","0.497","13.978","21.492","29.797","5.154","3.101","165.310"
"90","P","Ryan Dalziel","8","1:41.244","1:28:43.632","Green","Track","3.016","8.059","11.384","3.602","0.465","12.440","19.733","33.988","5.431","3.126","176.686"
"0","P","Katherine Legge","8","1:38.520","1:28:54.155","Green","Track","3.013","8.239","11.269","3.559","0.459","13.144","20.426","29.788","5.468","3.155","178.996"
"70","P","Tom Long","8","1:36.329","1:28:58.363","Green","Track","3.026","8.035","11.358","3.630","0.472","12.597","19.786","29.095","5.227","3.103","174.066"
"50","P","Jim Pace","8","1:42.315","1:29:40.574","Green","Track","3.185","8.551","11.662","3.698","0.480","13.579","20.961","31.180","5.717","3.302","171.165"
"2","P","Johannes van Overbeek","8","1:35.207","1:29:41.231","Green","Track","3.014","7.929","11.329","3.617","0.466","12.065","19.624","28.952","5.135","3.076","176.307"
"5","P","Christian Fittipaldi","9","1:36.497","1:29:56.895","Green","Track","3.008","8.030","11.330","3.567","0.461","12.502","19.855","29.368","5.254","3.122","178.219"
"55","P","Tristan Nunez","8","1:35.504","1:29:59.736","Green","Track","3.013","8.046","11.322","3.627","0.472","12.372","19.559","28.887","5.138","3.068","174.066"
"31","P","Eric Curran","9","1:37.198","1:30:09.157","Finish","Track","3.020","8.183","11.341","3.565","0.459","12.798","19.972","29.482","5.272","3.106","178.996"
"10","P","Ricky Taylor","9","1:55.387","1:30:09.451","Finish","Pit","3.033","7.990","11.379","3.612","0.467","12.398","21.123","31.748","11.286","12.351","175.930"
"60","P","Oswaldo Negri Jr.","9","1:35.592","1:30:13.438","Finish","Track","3.019","7.977","11.368","3.609","0.468","12.144","19.483","29.393","5.056","3.075","175.554"
"70","P","Tom Long","9","1:36.479","1:30:34.842","Finish","Track","3.015","7.982","11.324","3.615","0.471","12.484","19.770","29.203","5.496","3.119","174.435"
"90","P","Ryan Dalziel","9","1:54.533","1:30:38.165","Finish","Pit","3.029","8.060","11.370","3.595","0.466","12.440","19.684","32.492","7.667","15.730","176.307"
"50","P","Jim Pace","9","1:42.237","1:31:22.811","Finish","Track","3.255","8.587","11.733","3.724","0.516","14.130","21.019","30.614","5.468","3.191","159.223"
"55","P","Tristan Nunez","9","1:35.374","1:31:35.110","Finish","Track","3.001","7.969","11.328","3.629","0.473","12.352","19.469","29.016","5.074","3.063","173.698"
"5","P","Christian Fittipaldi","10","1:54.899","1:31:51.794","Finish","Pit","3.018","8.154","11.397","3.584","0.465","12.389","19.793","32.284","8.074","15.741","176.686"
