"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP1","SP4"
"9","GTD","Matt Bell","26","1:36.865","1:03:54.600","Green","Track","3.667","13.239","0.571","13.985","12.538","9.940","0.581","13.856","10.761","10.788","2.451","138.513","139.650"
"63","GTD","Christina Nielsen","10","1:36.697","1:03:56.170","Green","Track","3.712","13.426","0.567","14.519","11.070","9.743","0.567","14.336","10.728","11.099","2.422","139.490","143.098"
"44","GTD","John Potter","25","1:36.390","1:03:56.594","Green","Track","3.849","12.905","0.567","14.559","11.059","9.818","0.596","14.445","10.759","10.930","2.436","139.490","136.135"
"38","PC","James French","25","1:30.958","1:04:04.755","Green","Track","3.680","12.123","0.541","13.518","10.345","9.194","0.555","13.700","10.407","10.377","2.285","146.194","146.192"
"31","P","Eric Curran","31","1:26.580","1:04:17.064","Green","Track","3.275","11.385","0.514","13.563","10.007","8.965","0.538","13.028","9.611","9.495","2.172","153.873","150.811"
"33","GTD","Jeroen Bleekemolen","23","1:36.000","1:04:25.033","Green","Track","3.351","12.639","0.558","14.918","10.666","9.784","0.567","13.456","11.605","11.734","2.368","141.740","143.098"
"5","P","Christian Fittipaldi","31","1:29.210","1:04:31.439","Green","Track","3.273","11.575","0.517","14.074","11.380","9.073","0.542","13.259","9.941","9.428","2.147","152.980","149.698"
"73","GTD","Jorg Bergmeister","23","1:34.316","1:04:35.093","Green","Track","3.606","12.830","0.564","14.313","11.285","9.822","0.570","13.764","10.328","10.366","2.441","140.232","142.344"
"48","GTD","Madison Snow","26","1:34.261","1:04:38.059","Green","Track","3.713","12.879","0.562","13.981","11.135","9.848","0.573","13.712","10.468","10.563","2.391","140.731","141.599"
"60","P","Katherine Legge","23","1:36.287","1:04:40.566","Green","Track","4.211","13.704","0.538","14.502","10.837","9.167","0.538","14.245","11.003","10.943","2.306","147.009","150.811"
"85","PC","Misha Goikhberg","25","1:33.110","1:04:42.484","Green","Track","3.791","12.491","0.541","13.818","10.640","9.340","0.588","14.266","10.751","9.956","2.251","146.194","137.987"
"23","GTD","Alex Riberas","24","1:34.604","1:04:50.328","Green","Track","3.438","12.585","0.564","13.746","10.795","9.839","0.572","13.597","11.208","11.187","2.496","140.232","141.847"
"88","PC","Mark Kvamme","22","1:47.417","1:04:50.889","Green","Track","4.521","14.452","0.681","15.649","11.687","10.028","0.699","16.954","11.973","12.446","2.746","116.139","116.075"
"27","GTD","Lawrence DeGeorge","25","2:03.898","1:04:57.138","Green","Track","5.836","14.466","0.595","18.031","14.823","11.451","0.750","18.032","14.670","16.022","3.015","132.926","108.182"
"52","PC","Tom Kimber-Smith","28","1:28.374","1:04:57.823","Green","Track","3.281","12.256","0.539","13.225","9.818","9.230","0.548","13.281","9.954","9.775","2.270","146.736","148.059"
"96","GTD","Jens Klingmann","24","1:32.808","1:05:01.659","Green","Track","3.379","12.898","0.570","14.019","10.405","9.832","0.575","13.600","10.498","10.221","2.390","138.756","141.107"
"97","GTD","Markus Palttala","22","1:44.952","1:05:03.940","Green","Pit","3.335","12.731","0.566","13.582","10.317","9.879","0.573","13.358","10.492","12.369","6.171","139.737","141.599"
"8","PC","Renger Van Der Zande","24","1:34.542","1:05:08.673","Green","Track","3.221","12.153","0.535","13.113","9.987","9.165","0.544","14.328","10.326","14.691","2.281","147.833","149.148"
"10","P","Jordan Taylor","23","3:51.228","1:05:13.916","Green","Track","143.035","13.318","0.528","13.261","9.876","8.935","0.532","12.583","11.710","11.243","2.166","149.793","152.512"
"16","GTD","Corey Lewis","19","1:35.683","1:05:29.388","Green","Track","3.551","13.022","0.570","14.467","10.820","9.868","0.576","14.137","10.695","11.039","2.449","138.756","140.862"
"20","PC","Tomy Drissi","25","1:36.142","1:05:30.379","Green","Track","3.810","12.674","0.545","14.578","10.922","9.461","0.633","14.767","11.009","10.882","2.312","145.121","128.178"
"9","GTD","Matt Bell","27","1:36.280","1:05:30.880","Green","Track","3.686","13.748","0.694","14.857","10.911","9.882","0.581","13.700","10.448","10.817","2.461","113.964","139.650"
"63","GTD","Christina Nielsen","11","1:36.513","1:05:32.683","Green","Track","3.568","13.164","0.565","14.978","11.240","9.782","0.570","14.232","10.808","10.725","2.403","139.984","142.344"
"38","PC","James French","26","1:30.029","1:05:34.784","Green","Track","3.687","12.071","0.539","13.324","10.212","9.216","0.553","13.331","10.271","10.285","2.283","146.736","146.720"
"70","P","Joel Miller","3","58:30.726","1:05:37.709","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"31","P","Eric Curran","32","1:25.827","1:05:42.891","Green","Track","3.180","11.477","0.513","13.230","9.846","8.870","0.527","12.754","9.720","9.502","2.181","154.173","153.959"
"44","GTD","John Potter","26","1:47.629","1:05:44.223","Green","Pit","3.862","13.254","0.567","14.673","11.214","9.815","0.584","14.591","10.628","10.966","6.162","139.490","138.932"
"5","P","Christian Fittipaldi","32","1:24.985","1:05:56.424","Green","Track","3.238","11.450","0.513","12.746","9.559","8.835","0.526","12.731","9.733","9.447","2.153","154.173","154.252"
"33","GTD","Jeroen Bleekemolen","24","1:31.875","1:05:56.908","Green","Track","3.409","12.593","0.556","13.720","10.399","9.682","0.567","13.379","10.276","10.333","2.369","142.250","143.098"
"73","GTD","Jorg Bergmeister","24","1:32.059","1:06:07.152","Green","Track","3.597","12.783","0.562","13.699","10.503","9.656","0.568","13.459","10.329","10.166","2.371","140.731","142.846"
"48","GTD","Madison Snow","27","1:33.649","1:06:11.708","Green","Track","3.542","12.640","0.562","13.922","10.868","9.804","0.573","13.716","10.473","10.681","2.421","140.731","141.599"
"60","P","Katherine Legge","24","1:32.635","1:06:13.201","Green","Track","3.590","12.416","0.536","14.133","10.482","9.096","0.533","13.730","10.815","10.788","2.275","147.558","152.226"
"85","PC","Misha Goikhberg","26","1:31.655","1:06:14.139","Green","Track","3.706","12.455","0.542","13.947","10.216","9.249","0.560","13.746","10.447","9.895","2.284","145.924","144.886"
"23","GTD","Alex Riberas","25","1:32.044","1:06:22.372","Green","Track","3.568","12.482","0.564","13.749","10.550","9.805","0.574","13.435","10.304","10.156","2.418","140.232","141.353"
"6","GTD","Andrew Davis","20","15:17.673","1:06:28.375","Green","Pit","3.818","13.131","0.571","14.131","11.225","10.027","0.610","16.144","11.960","12.696","9.132","138.513","133.010"
"52","PC","Tom Kimber-Smith","29","1:31.667","1:06:29.490","Green","Track","3.526","12.199","0.539","13.464","9.968","9.148","0.565","14.641","10.920","10.253","2.268","146.736","143.604"
"88","PC","Mark Kvamme","23","1:40.827","1:06:31.716","Green","Track","4.305","13.579","0.552","14.826","11.279","9.534","0.613","15.475","11.551","11.824","2.397","143.281","132.359"
"96","GTD","Jens Klingmann","25","1:32.239","1:06:33.898","Green","Track","3.400","12.834","0.568","13.764","10.402","9.791","0.575","13.568","10.400","10.125","2.387","139.245","141.107"
"8","PC","Renger Van Der Zande","25","1:28.292","1:06:36.965","Green","Track","3.232","12.067","0.533","13.043","10.232","9.146","0.546","13.028","9.997","10.006","2.284","148.388","148.601"
"10","P","Jordan Taylor","24","1:25.131","1:06:39.047","Green","Track","3.071","11.383","0.520","12.694","9.781","8.897","0.529","13.132","9.638","9.310","2.156","152.098","153.377"
"27","GTD","Lawrence DeGeorge","26","1:54.874","1:06:52.012","Green","Track","5.520","14.812","0.640","16.970","13.228","11.162","0.643","17.528","12.296","13.781","2.698","123.580","126.184"
"16","GTD","Corey Lewis","20","1:35.013","1:07:04.401","Green","Track","3.627","12.930","0.568","14.391","10.849","9.847","0.576","13.860","10.531","10.938","2.435","139.245","140.862"
"20","PC","Tomy Drissi","26","1:35.024","1:07:05.403","Green","Track","3.954","12.815","0.549","14.167","10.926","9.389","0.583","14.417","10.813","10.728","2.318","144.064","139.170"
"38","PC","James French","27","1:33.135","1:07:07.919","Green","Track","3.590","11.945","0.536","13.851","10.870","9.294","0.620","14.264","10.873","10.758","2.270","147.558","130.865"
"63","GTD","Christina Nielsen","12","1:36.518","1:07:09.201","Green","Track","3.519","12.990","0.562","14.382","11.091","9.814","0.626","15.049","10.795","10.872","2.413","140.731","129.611"
"31","P","Eric Curran","33","1:27.339","1:07:10.230","Green","Track","3.115","11.570","0.513","13.307","9.952","8.865","0.530","12.952","9.763","10.441","2.253","154.173","153.087"
"9","GTD","Matt Bell","28","1:40.856","1:07:11.736","Green","Track","3.665","13.171","0.570","13.923","10.809","10.718","0.767","14.538","12.477","13.070","2.559","138.756","105.784"
"5","P","Christian Fittipaldi","33","1:25.243","1:07:21.667","Green","Track","3.169","11.443","0.512","12.810","9.755","9.005","0.550","12.887","9.696","9.260","2.152","154.474","147.521"
"70","P","Joel Miller","4","1:50.074","1:07:27.783","Green","Track","9.776","15.659","0.864","17.414","12.212","10.573","0.629","14.735","10.687","10.984","2.255","91.540","128.993"
"33","GTD","Jeroen Bleekemolen","25","1:33.384","1:07:30.292","Green","Track","3.603","12.912","0.559","14.178","10.834","9.684","0.566","13.724","10.407","10.229","2.355","141.486","143.350"
"22","GTD","Cooper MacNeil","26","3:41.942","1:07:34.209","Green","Track","124.551","16.607","0.596","15.332","11.226","9.857","0.574","14.209","11.053","11.048","2.439","132.703","141.353"
"48","GTD","Madison Snow","28","1:34.640","1:07:46.348","Green","Track","3.440","12.683","0.562","14.094","10.747","9.766","0.596","14.469","10.743","10.653","2.421","140.731","136.135"
"60","P","Katherine Legge","25","1:33.641","1:07:46.842","Green","Track","3.646","12.251","0.532","13.739","10.566","9.169","0.616","15.141","10.799","10.639","2.241","148.667","131.715"
"85","PC","Misha Goikhberg","27","1:33.325","1:07:47.464","Green","Track","3.611","12.247","0.537","13.660","10.191","9.323","0.620","14.820","10.667","10.827","2.284","147.283","130.865"
"54","PC","Colin Braun","30","4:33.090","1:07:51.150","Green","Pit","3.228","11.842","0.538","13.196","10.174","9.173","0.551","13.083","11.895","10.892","5.799","147.009","147.253"
"52","PC","Tom Kimber-Smith","30","1:28.365","1:07:57.855","Green","Track","3.254","12.158","0.540","13.382","9.896","9.167","0.548","13.136","10.051","9.775","2.272","146.465","148.059"
"55","P","Tristan Nunez","23","5:07.663","1:08:02.009","Green","Pit","3.722","11.708","0.524","13.376","9.988","9.002","0.539","13.349","10.131","10.664","6.479","150.937","150.531"
"8","PC","Renger Van Der Zande","26","1:30.144","1:08:07.109","Green","Track","3.193","12.151","0.535","13.167","11.035","9.278","0.609","13.586","10.078","10.075","2.264","147.833","133.229"
"23","GTD","Alex Riberas","26","1:46.006","1:08:08.378","Green","Pit","3.394","12.487","0.565","13.708","10.532","9.806","0.574","13.625","10.400","11.059","8.345","139.984","141.353"
"10","P","Jordan Taylor","25","1:33.869","1:08:12.916","Green","Track","3.000","11.548","0.521","17.168","10.186","8.988","0.530","13.176","10.946","11.566","2.183","151.806","153.087"
"88","PC","Mark Kvamme","24","1:43.457","1:08:15.173","Green","Track","4.106","13.495","0.561","15.012","11.967","10.039","0.673","15.739","11.863","12.740","2.423","140.982","120.559"
"6","GTD","Andrew Davis","21","1:50.465","1:08:18.840","Green","Track","10.429","17.262","0.599","15.692","11.346","10.096","0.602","14.670","11.061","11.412","2.540","132.038","134.778"
"96","GTD","Jens Klingmann","26","1:46.200","1:08:20.098","Green","Pit","3.375","12.907","0.569","14.525","10.924","9.846","0.579","13.543","10.540","11.051","6.735","139.000","140.132"
"90","P","Marc Goossens","28","5:46.497","1:08:38.682","Green","Track","254.110","15.656","0.702","14.789","10.619","9.325","0.647","13.928","10.515","9.898","2.196","112.665","125.404"
"16","GTD","Corey Lewis","21","1:36.425","1:08:40.826","Green","Track","3.498","13.141","0.569","14.405","10.930","9.837","0.576","14.132","10.821","11.652","2.409","139.000","140.862"
"31","P","Eric Curran","34","1:31.534","1:08:41.764","Green","Track","3.267","11.822","0.516","13.590","10.101","8.867","0.556","14.879","10.731","10.797","2.235","153.277","145.929"
"20","PC","Tomy Drissi","27","1:37.029","1:08:42.432","Green","Track","3.701","12.914","0.546","14.293","10.897","9.458","0.665","15.344","10.994","11.008","2.361","144.855","122.010"
"38","PC","James French","28","1:35.062","1:08:42.981","Green","Track","3.670","12.057","0.550","14.037","10.438","9.236","0.617","15.092","11.561","11.037","2.283","143.802","131.501"
"9","GTD","Matt Bell","29","1:35.341","1:08:47.077","Green","Track","3.485","12.991","0.570","13.855","10.605","9.900","0.579","13.662","10.491","12.116","2.528","138.756","140.132"
"27","GTD","Lawrence DeGeorge","27","1:58.897","1:08:50.909","Green","Track","5.003","14.619","0.587","16.463","13.113","10.772","0.648","16.346","12.341","20.274","2.767","134.737","125.210"
"44","GTD","John Potter","27","3:11.900","1:08:56.123","Green","Track","94.800","16.052","0.592","15.433","11.539","9.992","0.585","14.323","10.530","11.068","2.463","133.600","138.695"
"63","GTD","Christina Nielsen","13","1:48.830","1:08:58.031","Green","Pit","3.504","13.029","0.563","14.541","10.945","9.752","0.570","14.466","10.792","12.648","6.611","140.481","142.344"
"70","P","Joel Miller","5","1:32.216","1:08:59.999","Green","Track","4.008","12.199","0.546","14.700","11.049","9.056","0.581","13.668","10.157","9.988","2.192","144.855","139.650"
"5","P","Christian Fittipaldi","34","1:42.321","1:09:03.988","Green","Pit","3.208","11.336","0.514","13.867","10.503","9.000","0.536","13.641","10.015","11.592","6.746","153.873","151.374"
"22","GTD","Cooper MacNeil","27","1:35.044","1:09:09.253","Green","Track","3.657","12.734","0.563","14.491","10.899","9.968","0.575","13.925","10.659","10.734","2.408","140.481","141.107"
"33","GTD","Jeroen Bleekemolen","26","1:44.931","1:09:15.223","Green","Pit","3.408","12.645","0.556","14.571","10.956","9.692","0.565","13.942","10.846","10.622","5.797","142.250","143.604"
"85","PC","Misha Goikhberg","28","1:32.925","1:09:20.389","Green","Track","3.643","12.387","0.540","14.386","10.727","9.309","0.577","13.787","10.503","10.324","2.289","146.465","140.618"
"60","P","Katherine Legge","26","1:34.287","1:09:21.129","Green","Track","3.764","12.262","0.539","14.583","10.705","9.109","0.538","14.009","10.817","10.977","2.293","146.736","150.811"
"52","PC","Tom Kimber-Smith","31","1:28.195","1:09:26.050","Green","Track","3.231","12.097","0.537","13.288","9.849","9.285","0.549","13.197","10.026","9.703","2.262","147.283","147.789"
"54","PC","Colin Braun","31","1:39.071","1:09:30.221","Green","Track","9.572","13.132","0.536","15.093","12.024","9.220","0.550","12.941","9.915","9.644","2.256","147.558","147.521"
"8","PC","Renger Van Der Zande","27","1:27.393","1:09:34.502","Green","Track","3.159","12.152","0.532","12.889","9.912","9.197","0.545","12.900","9.923","9.768","2.256","148.667","148.874"
"10","P","Jordan Taylor","26","1:35.641","1:09:48.557","Green","Pit","3.049","11.470","0.521","12.849","9.811","8.937","0.530","12.726","9.634","9.352","5.383","151.806","153.087"
"55","P","Tristan Nunez","24","1:48.276","1:09:50.285","Green","Track","9.653","15.513","0.708","15.950","11.544","9.154","0.603","15.186","11.019","11.775","2.315","111.710","134.555"
"73","GTD","Jorg Bergmeister","25","3:45.241","1:09:52.393","Green","Pit","3.583","13.034","0.568","13.985","10.650","9.717","0.570","13.581","10.403","10.896","6.741","139.245","142.344"
"88","PC","Mark Kvamme","25","1:40.864","1:09:56.037","Green","Track","3.925","13.635","0.565","14.917","11.023","9.596","0.651","15.532","11.489","12.235","2.405","139.984","124.633"
"6","GTD","Andrew Davis","22","1:37.787","1:09:56.627","Green","Track","3.664","13.112","0.575","14.096","10.916","10.016","0.594","14.170","11.008","12.246","2.543","137.549","136.593"
"97","GTD","Markus Palttala","23","4:55.853","1:09:59.793","Green","Track","200.428","15.074","0.581","14.182","10.747","9.853","0.581","13.620","10.677","13.215","2.435","136.129","139.650"
"90","P","Marc Goossens","29","1:26.002","1:10:04.684","Green","Track","3.055","11.686","0.521","13.035","9.693","9.002","0.528","12.712","10.091","9.360","2.212","151.806","153.667"
"31","P","Eric Curran","35","1:26.694","1:10:08.458","Green","Track","3.442","11.633","0.517","13.370","9.922","8.874","0.529","12.912","9.744","9.593","2.156","152.980","153.377"
"16","GTD","Corey Lewis","22","1:34.612","1:10:15.438","Green","Track","3.469","12.902","0.568","14.328","10.699","9.807","0.574","13.893","10.718","10.754","2.438","139.245","141.353"
"20","PC","Tomy Drissi","28","1:35.030","1:10:17.462","Green","Track","4.025","12.605","0.542","14.095","10.895","9.333","0.582","14.592","10.828","10.806","2.305","145.924","139.410"
"9","GTD","Matt Bell","30","1:33.823","1:10:20.900","Green","Track","3.507","13.011","0.569","13.603","10.532","9.855","0.580","13.644","10.630","10.987","2.428","139.000","139.890"
"38","PC","James French","29","1:41.237","1:10:24.218","Green","Track","4.081","12.221","0.536","14.305","10.903","10.191","0.702","15.829","10.908","13.824","2.687","147.558","115.579"
"70","P","Joel Miller","6","1:30.764","1:10:30.763","Green","Track","3.518","11.924","0.525","13.635","11.005","9.008","0.545","13.845","10.580","9.921","2.197","150.649","148.874"
"44","GTD","John Potter","28","1:36.584","1:10:32.707","Green","Track","3.707","12.940","0.570","14.389","11.283","9.902","0.583","14.258","10.762","11.269","2.435","138.756","139.170"
"27","GTD","Lawrence DeGeorge","28","1:52.389","1:10:43.298","Green","Track","5.403","14.340","0.585","16.210","14.608","10.662","0.640","15.924","12.394","13.478","2.725","135.198","126.776"
"22","GTD","Cooper MacNeil","28","1:35.356","1:10:44.609","Green","Track","3.658","12.769","0.562","14.246","10.733","9.788","0.572","14.726","10.563","10.923","2.398","140.731","141.847"
"85","PC","Misha Goikhberg","29","1:30.611","1:10:51.000","Green","Track","3.766","12.256","0.538","13.793","10.158","9.310","0.556","13.601","10.171","9.794","2.257","147.009","145.929"
"60","P","Katherine Legge","27","1:31.269","1:10:52.398","Green","Track","3.858","12.314","0.533","13.601","10.293","9.112","0.532","13.789","10.392","10.411","2.220","148.388","152.512"
"52","PC","Tom Kimber-Smith","32","1:28.057","1:10:54.107","Green","Track","3.206","12.143","0.539","13.169","9.916","9.200","0.547","13.026","10.176","9.701","2.265","146.736","148.330"
"54","PC","Colin Braun","32","1:27.359","1:10:57.580","Green","Track","3.238","12.044","0.545","13.075","9.865","9.180","0.552","12.939","9.970","9.509","2.250","145.121","146.986"
"8","PC","Renger Van Der Zande","28","1:27.924","1:11:02.426","Green","Track","3.150","12.053","0.532","13.137","9.866","9.209","0.546","12.957","10.018","10.018","2.264","148.667","148.601"
"48","GTD","Madison Snow","29","3:33.357","1:11:19.705","Green","Pit","3.722","12.684","0.562","16.019","10.962","9.853","0.572","13.995","10.598","11.089","6.078","140.731","141.847"
"55","P","Tristan Nunez","25","1:36.660","1:11:26.945","Green","Track","4.073","12.850","0.545","15.026","11.014","9.115","0.588","14.516","10.649","11.201","2.321","145.121","137.987"
"90","P","Marc Goossens","30","1:28.660","1:11:33.344","Green","Track","3.007","11.731","0.525","13.197","9.955","9.028","0.554","13.754","10.984","9.462","2.198","150.649","146.456"
"6","GTD","Andrew Davis","23","1:37.406","1:11:34.033","Green","Track","3.816","13.456","0.579","14.580","10.854","10.009","0.584","14.101","10.895","11.162","2.491","136.599","138.932"
"88","PC","Mark Kvamme","26","1:40.429","1:11:36.466","Green","Track","3.924","13.619","0.667","15.500","11.010","9.831","0.635","14.884","11.509","11.541","2.450","118.577","127.774"
"31","P","Eric Curran","36","1:28.106","1:11:36.564","Green","Track","3.237","11.375","0.511","13.316","9.930","8.837","0.530","13.284","10.341","9.924","2.213","154.777","153.087"
"97","GTD","Markus Palttala","24","1:37.061","1:11:36.854","Green","Track","3.329","13.047","0.566","14.104","10.496","9.993","0.578","14.733","11.513","11.240","2.468","139.737","140.374"
"73","GTD","Jorg Bergmeister","26","1:46.921","1:11:39.314","Green","Track","9.578","14.829","0.609","14.377","10.767","11.230","0.816","14.392","12.769","10.634","2.406","129.870","99.432"
"16","GTD","Corey Lewis","23","1:34.320","1:11:49.758","Green","Track","3.453","12.840","0.569","14.207","10.725","9.797","0.574","13.952","10.527","10.804","2.420","139.000","141.353"
"20","PC","Tomy Drissi","29","1:34.198","1:11:51.660","Green","Track","3.851","12.624","0.544","13.947","10.885","9.327","0.575","14.598","10.646","10.535","2.284","145.388","141.107"
"70","P","Joel Miller","7","1:28.003","1:11:58.766","Green","Track","3.453","11.725","0.524","13.641","10.245","8.928","0.537","13.076","10.166","9.500","2.164","150.937","151.092"
"38","PC","James French","30","1:37.376","1:12:01.594","Green","Track","4.227","15.203","0.627","14.691","10.894","9.993","0.582","13.754","10.548","10.401","2.259","126.142","139.410"
"96","GTD","Jens Klingmann","27","3:43.473","1:12:03.571","Green","Track","122.973","15.778","0.590","14.986","14.213","12.605","0.667","14.082","10.418","10.289","2.410","134.052","121.644"
"44","GTD","John Potter","29","1:34.797","1:12:07.504","Green","Track","3.631","12.810","0.571","14.151","10.888","9.914","0.579","13.997","10.547","10.798","2.423","138.513","140.132"
"22","GTD","Cooper MacNeil","29","1:35.442","1:12:20.051","Green","Track","3.743","13.757","0.570","14.247","10.809","9.750","0.571","13.919","10.533","10.731","2.396","138.756","142.095"
"85","PC","Misha Goikhberg","30","1:32.002","1:12:23.002","Green","Track","3.588","12.165","0.538","13.781","11.427","9.302","0.589","14.083","10.326","9.629","2.231","147.009","137.753"
"60","P","Katherine Legge","28","1:35.163","1:12:27.561","Green","Track","3.654","12.021","0.531","13.560","11.443","9.178","0.533","15.346","11.241","11.207","2.284","148.947","152.226"
"63","GTD","Alessandro Balzan","14","3:32.814","1:12:30.845","Green","Track","105.599","18.384","0.702","16.310","12.317","9.875","0.609","16.568","13.080","12.186","2.484","112.665","133.229"
"5","P","Joao Barbosa","35","3:26.893","1:12:30.881","Green","Track","112.973","15.561","0.738","15.292","10.587","8.864","0.604","14.780","10.544","10.116","2.348","107.169","134.332"
"27","GTD","Lawrence DeGeorge","29","1:54.936","1:12:38.234","Green","Track","4.664","15.322","0.673","16.567","13.115","11.345","0.705","17.593","13.295","13.260","2.727","117.520","115.087"
"52","PC","Tom Kimber-Smith","33","1:46.215","1:12:40.322","Green","Pit","3.286","12.044","0.537","13.255","10.729","9.264","0.581","15.190","11.208","11.444","7.045","147.283","139.650"
"23","GTD","Alex Riberas","27","4:38.838","1:12:47.216","Green","Track","184.814","15.592","0.580","14.721","11.039","9.798","0.576","13.736","10.468","10.631","2.428","136.364","140.862"
"55","P","Tristan Nunez","26","1:33.725","1:13:00.670","Green","Track","4.250","12.783","0.540","14.513","10.682","9.068","0.557","13.980","10.294","10.392","2.231","146.465","145.667"
"48","GTD","Bryan Sellers","30","1:44.375","1:13:04.080","Green","Track","9.432","15.347","0.608","15.094","11.147","9.867","0.574","13.994","10.608","10.814","2.426","130.084","141.353"
"31","P","Eric Curran","37","1:27.806","1:13:04.370","Green","Track","3.465","11.638","0.514","13.669","10.338","8.912","0.539","13.267","9.718","9.572","2.160","153.873","150.531"
"6","GTD","Andrew Davis","24","1:35.109","1:13:09.142","Green","Track","3.631","13.003","0.570","13.928","10.695","9.910","0.582","14.072","10.571","11.077","2.491","138.756","139.410"
"97","GTD","Markus Palttala","25","1:34.303","1:13:11.157","Green","Track","4.153","13.451","0.574","13.915","10.490","9.851","0.575","13.410","10.476","10.536","2.420","137.789","141.107"
"90","P","Marc Goossens","31","1:39.405","1:13:12.749","Green","Pit","3.094","11.635","0.520","13.132","9.946","9.009","0.528","12.788","9.974","10.683","6.615","152.098","153.667"
"88","PC","Mark Kvamme","27","1:39.294","1:13:15.760","Green","Track","4.190","14.076","0.642","14.776","11.085","9.453","0.600","14.535","10.935","11.831","2.428","123.195","135.227"
"73","GTD","Jorg Bergmeister","27","1:40.583","1:13:19.897","Green","Track","3.685","12.818","0.559","14.299","13.772","11.427","0.617","13.921","10.489","12.217","2.392","141.486","131.501"
"16","GTD","Corey Lewis","24","1:33.506","1:13:23.264","Green","Track","3.568","12.746","0.564","14.048","10.617","9.776","0.574","13.731","10.426","10.621","2.403","140.232","141.353"
"20","PC","Tomy Drissi","30","1:32.803","1:13:24.463","Green","Track","3.669","12.467","0.543","13.769","10.543","9.385","0.574","14.154","10.543","10.495","2.301","145.655","141.353"
"70","P","Joel Miller","8","1:26.837","1:13:25.603","Green","Track","3.383","11.607","0.522","13.326","10.230","8.938","0.534","12.760","9.853","9.488","2.155","151.515","151.941"
"38","PC","James French","31","1:29.382","1:13:30.976","Green","Track","3.526","12.010","0.537","13.257","10.182","9.207","0.555","13.432","10.157","10.032","2.246","147.283","146.192"
"96","GTD","Jens Klingmann","28","1:31.977","1:13:35.548","Green","Track","3.380","12.907","0.569","13.708","10.303","9.844","0.578","13.296","10.302","10.211","2.406","139.000","140.374"
"44","GTD","John Potter","30","1:35.765","1:13:43.269","Green","Track","3.717","12.833","0.569","14.197","11.202","9.897","0.581","14.255","10.454","11.086","2.458","139.000","139.650"
"60","P","Katherine Legge","29","1:30.877","1:13:58.438","Green","Track","3.528","12.157","0.535","13.374","10.048","9.112","0.538","13.979","10.608","10.522","2.295","147.833","150.811"
"5","P","Joao Barbosa","36","1:28.580","1:13:59.461","Green","Track","3.542","11.616","0.514","13.146","9.891","8.813","0.560","13.165","9.869","10.653","2.316","153.873","144.886"
"63","GTD","Alessandro Balzan","15","1:38.081","1:14:08.926","Green","Track","4.141","13.448","0.564","14.353","11.361","9.701","0.570","14.685","11.248","11.001","2.399","140.232","142.344"
"9","GTD","Matt Bell","31","3:48.067","1:14:08.967","Green","Pit","3.478","13.194","0.574","13.713","10.739","9.874","0.581","13.671","10.441","10.610","5.621","137.789","139.650"
"22","GTD","Cooper MacNeil","30","1:51.046","1:14:11.097","Green","Pit","3.607","12.610","0.561","14.339","10.922","9.884","0.606","15.160","11.095","11.961","6.682","140.982","133.888"
"85","PC","Misha Goikhberg","31","1:49.542","1:14:12.544","Green","Pit","3.541","12.264","0.537","13.695","10.436","9.184","0.565","15.385","11.312","11.679","7.808","147.283","143.604"
"8","PC","Renger Van Der Zande","29","7:13.224","1:18:15.650","Green","Pit","3.142","11.985","0.530","12.940","9.986","9.158","0.541","13.100","10.512","10.767","7.135","149.228","149.975"
"16","GTD","Corey Lewis","25","4:55.192","1:18:18.456","Green","Pit","3.700","13.023","0.564","13.932","10.594","9.774","0.574","14.167","11.233","11.919","8.947","140.232","141.353"
"54","PC","Colin Braun","33","7:21.350","1:18:18.930","Green","Pit","3.084","11.968","0.540","12.987","10.056","9.654","0.568","15.398","10.375","10.676","6.172","146.465","142.846"
"73","GTD","Jorg Bergmeister","28","5:27.007","1:18:46.904","Green","Pit","3.694","12.737","0.560","13.681","10.580","9.677","0.566","14.265","11.856","12.847","9.369","141.234","143.350"
"38","PC","James French","32","5:22.460","1:18:53.436","Green","Pit","4.159","13.841","0.540","13.850","10.361","9.725","0.737","15.295","12.441","13.218","9.507","146.465","110.090"
"48","GTD","Bryan Sellers","31","5:54.529","1:18:58.609","Green","Pit","3.781","102.624","0.770","17.142","12.184","10.476","0.778","16.272","11.989","11.885","7.377","102.715","104.288"
"27","GTD","Lawrence DeGeorge","30","6:25.852","1:19:04.086","Green","Pit","4.758","14.032","0.580","15.364","12.380","10.815","0.651","15.839","12.331","13.158","9.241","136.364","124.633"
"10","P","Jordan Taylor","27","9:33.209","1:19:21.766","Green","Track","178.302","15.348","0.528","13.312","9.855","8.950","0.534","12.709","9.808","9.449","2.161","149.793","151.941"
"20","PC","Tomy Drissi","31","6:02.702","1:19:27.165","Green","Pit","4.227","14.194","0.590","14.817","11.474","9.482","0.619","17.150","12.927","14.127","8.770","134.052","131.077"
"70","P","Joel Miller","9","6:03.656","1:19:29.259","Green","Track","157.379","14.695","0.583","15.287","10.720","9.015","0.544","13.385","9.995","9.831","2.174","135.662","149.148"
