"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP3"
"70","P","Joel Miller","4","12:05.175","20:22.285","Finish","Pit","9.540","26.160","25.443","11.381","0.460","8.748","7.168","636.275","148.468"
"88","PC","Richard Bradley","14","1:13.498","20:24.784","Finish","Track","2.823","18.873","23.089","11.102","0.424","6.920","4.004","6.263","161.074"
"8","PC","Alex Popow","12","1:17.622","20:26.103","Finish","Track","2.855","21.010","23.387","11.596","0.458","7.651","4.207","6.458","149.117"
"33","GTD","Jeroen Bleekemolen","11","4:11.293","20:30.716","Finish","Pit","3.012","20.504","23.889","11.585","0.434","8.574","6.836","176.459","157.363"
"16","GTD","Corey Lewis","14","1:18.793","20:31.280","Finish","Track","3.102","20.778","24.003","11.606","0.433","7.888","4.336","6.647","157.726"
"62","GTLM","Toni Vilander","13","1:17.040","20:31.909","Finish","Track","2.981","20.169","23.418","11.729","0.441","7.613","4.137","6.552","154.865"
"48","GTD","Madison Snow","13","1:18.837","20:35.926","Finish","Track","3.125","20.839","23.970","11.563","0.432","8.011","4.330","6.567","158.091"
"100","GTLM","Lucas Luhr","14","1:17.003","20:47.792","Finish","Track","2.960","19.703","24.036","11.560","0.440","7.684","4.072","6.548","155.217"
"44","GTD","Andy Lally","14","1:20.124","20:48.891","Finish","Track","3.079","21.052","24.319","11.715","0.438","8.354","4.441","6.726","155.926"
"0","P","Katherine Legge","13","1:13.327","20:50.879","Finish","Track","2.801","19.583","22.504","10.533","0.401","7.289","4.105","6.111","170.313"
"6","GTD","Robin Liddell","13","1:18.852","20:58.199","Finish","Track","3.026","20.929","24.076","11.776","0.442","7.740","4.242","6.621","154.515"
"10","P","Jordan Taylor","15","1:13.396","21:02.777","Finish","Track","2.922","19.038","22.951","10.851","0.411","7.075","4.013","6.135","166.169"
"3","GTLM","Jan Magnussen","14","1:16.635","21:04.311","Finish","Track","3.019","19.933","23.412","11.696","0.441","7.614","4.031","6.489","154.865"
"25","GTLM","Bill Auberlen","14","1:16.856","21:04.892","Finish","Track","2.977","20.024","23.942","11.506","0.434","7.389","4.071","6.513","157.363"
"912","GTLM","Frederic Makowiecki","15","1:17.316","21:06.466","Finish","Track","3.317","20.310","23.649","11.599","0.436","7.469","4.028","6.508","156.641"
"23","GTD","Mario Farnbacher","14","1:21.099","21:10.485","Finish","Track","3.355","21.366","25.199","11.777","0.445","7.951","4.302","6.704","153.473"
"85","PC","Stephen Simpson","13","3:05.568","21:12.593","Finish","Pit","2.838","19.116","22.736","11.224","0.428","7.533","6.442","115.251","159.569"
"22","GTD","Leh Keen","13","1:37.346","21:13.624","Finish","Pit","3.005","23.343","27.619","12.073","0.463","9.046","7.856","13.941","147.506"
"5","P","Joao Barbosa","15","1:25.420","21:27.195","Finish","Pit","2.833","19.306","22.295","10.801","0.417","7.678","8.636","13.454","163.778"
"4","GTLM","Tommy Milner","15","1:28.201","21:28.832","Finish","Pit","2.982","19.960","23.616","11.702","0.443","7.579","7.913","14.006","154.166"
"90","P","Ryan Dalziel","16","1:27.530","21:30.219","Finish","Pit","2.759","20.244","22.400","11.259","0.470","7.834","8.139","14.425","145.309"
