"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP4"
"55","P","Jonathan Bomarito","2","1:21.020","2:56.192","Green","Track","6.165","3.985","22.371","21.369","7.004","0.520","18.747","0.859","166.521"
"5","P","Christian Fittipaldi","2","1:19.333","2:56.708","Green","Track","5.911","3.689","21.393","21.031","7.063","0.520","18.888","0.838","166.521"
"70","P","Tom Long","2","1:19.024","2:58.128","Green","Track","5.950","3.712","21.702","20.740","6.955","0.519","18.624","0.822","166.842"
"63","GTD","Christina Nielsen","1","3:01.108","3:01.108","Green","Track","486.021","7.050","29.876","24.041","7.695","0.585","22.283","1.051","148.019"
"2","P","Johannes van Overbeek","2","1:21.185","3:10.999","Green","Track","6.054","3.909","22.667","21.287","7.128","0.532","18.770","0.838","162.765"
"6","GTD","Robin Liddell","2","1:24.976","3:15.460","Green","Track","6.446","4.043","23.203","22.318","7.733","0.565","19.710","0.958","153.258"
"68","GTLM","Andrea Bertolini","2","1:24.355","3:17.686","Green","Track","6.594","4.096","23.115","21.990","7.626","0.560","19.445","0.929","154.627"
"20","PC","Johnny Mowlem","2","1:22.788","3:22.613","Green","Track","6.053","3.913","23.248","22.000","7.330","0.543","18.844","0.857","159.468"
"38","PC","James French","2","1:22.325","3:23.289","Green","Track","6.270","3.813","22.188","22.228","7.242","0.537","19.178","0.869","161.249"
"31","P","Simon Pagenaud","2","1:21.522","3:26.644","Green","Track","6.264","3.963","22.944","21.224","7.144","0.527","18.606","0.850","164.309"
"7","PC","James Dayson","2","1:28.131","3:30.702","Green","Track","6.935","4.325","24.422","22.895","7.368","0.545","20.613","1.028","158.882"
"10","P","Ricky Taylor","2","1:38.335","3:33.324","Green","Pit","6.850","4.302","26.752","22.388","7.645","0.556","20.455","9.387","155.739"
"44","GTD","John Potter","2","1:28.699","3:36.331","Green","Track","6.873","4.438","24.590","22.587","7.712","0.563","20.908","1.028","153.803"
"8","PC","Alex Popow","2","1:24.906","3:38.040","Green","Track","6.282","4.067","23.411","22.297","7.319","0.545","20.047","0.938","158.882"
"52","PC","Tom Kimber-Smith","2","1:24.811","3:39.270","Green","Track","6.038","3.766","22.719","20.993","7.830","0.613","21.992","0.860","141.258"
"3","GTLM","Jan Magnussen","2","1:25.799","3:42.947","Green","Track","6.584","4.200","24.224","22.102","7.655","0.562","19.544","0.928","154.076"
"88","PC","Mark Kvamme","2","1:26.172","3:44.014","Green","Track","6.399","4.199","24.277","22.457","7.341","0.542","20.012","0.945","159.762"
"4","GTLM","Marcel Fassler","2","1:28.112","3:44.911","Green","Track","6.634","4.250","24.417","23.936","7.665","0.562","19.724","0.924","154.076"
"25","GTLM","Augusto Farfus","2","1:24.419","3:46.528","Green","Track","6.251","3.898","24.104","21.910","7.583","0.559","19.228","0.886","154.903"
"9","GTD","Lawson Aschenbach","2","1:53.674","3:47.578","Green","Pit","6.413","4.846","28.028","25.911","11.146","0.891","27.116","9.323","97.184"
"100","GTLM","John Edwards","2","1:24.696","3:47.987","Green","Track","6.201","3.936","23.273","21.862","7.546","0.555","20.433","0.890","156.020"
"33","GTD","Ben Keating","2","1:29.815","3:50.319","Green","Track","6.708","4.427","26.641","22.816","7.529","0.549","20.155","0.990","157.725"
"62","GTLM","James Calado","2","1:22.392","3:52.272","Green","Track","6.310","3.892","21.993","22.114","7.565","0.556","19.073","0.889","155.739"
"66","GTLM","Sebastien Bourdais","2","1:26.902","3:53.696","Green","Track","6.784","4.279","23.803","22.906","7.549","0.552","20.084","0.945","156.868"
"48","GTD","Bryan Sellers","2","1:30.395","3:55.065","Green","Track","6.534","4.237","23.742","22.421","7.588","0.554","24.315","1.004","156.301"
"96","GTD","Bret Curtis","2","1:26.555","3:57.793","Green","Track","6.470","4.217","23.670","22.636","7.616","0.561","20.407","0.978","154.351"
"97","GTD","Michael Marsal","2","1:26.364","3:58.427","Green","Track","6.543","4.202","23.599","22.607","7.577","0.556","20.282","0.998","155.739"
"16","GTD","Corey Lewis","2","1:25.832","3:58.921","Green","Track","6.377","4.142","23.302","22.762","7.548","0.547","20.144","1.010","158.301"
"73","GTD","Matthew McMurry","2","1:27.444","4:04.127","Green","Track","6.645","4.392","23.889","22.975","7.652","0.560","20.312","1.019","154.627"
"911","GTLM","Richard Lietz","2","1:24.615","4:04.589","Green","Track","6.586","4.073","22.892","22.504","7.559","0.555","19.470","0.976","156.020"
"27","GTD","Luca Persiani","2","1:27.242","4:06.217","Green","Track","6.530","4.198","23.430","23.764","7.606","0.555","20.163","0.996","156.020"
"55","P","Jonathan Bomarito","3","1:18.049","4:14.241","Green","Track","5.909","3.908","20.762","20.814","6.985","0.518","18.324","0.829","167.164"
"70","P","Tom Long","3","1:17.082","4:15.210","Green","Track","5.594","3.639","20.997","20.346","6.889","0.512","18.287","0.818","169.123"
"5","P","Christian Fittipaldi","3","1:20.324","4:17.032","Green","Track","5.748","3.974","21.494","20.412","7.070","0.525","20.253","0.848","164.935"
"23","GTD","Ian James","2","1:31.436","4:18.712","Green","Track","7.489","4.745","25.452","23.206","7.738","0.576","21.206","1.024","150.331"
"0","P","Katherine Legge","2","1:28.374","4:22.655","Green","Track","7.233","5.825","22.887","20.918","6.767","0.498","23.342","0.904","173.877"
"2","P","Johannes van Overbeek","3","1:16.941","4:27.940","Green","Track","5.507","3.508","20.330","20.865","7.114","0.528","18.262","0.827","163.998"
"63","GTD","Christina Nielsen","2","1:29.952","4:31.060","Green","Track","6.663","4.269","26.489","22.831","7.622","0.557","20.512","1.009","155.459"
"60","P","John Pew","2","2:23.068","4:35.100","Green","Track","50.380","6.880","30.555","24.312","7.136","0.551","22.257","0.997","157.152"
"6","GTD","Robin Liddell","3","1:23.324","4:38.784","Green","Track","6.184","3.836","22.417","22.122","7.698","0.561","19.560","0.946","154.351"
"68","GTLM","Andrea Bertolini","3","1:21.343","4:39.029","Green","Track","6.080","3.765","21.646","21.151","7.559","0.553","19.675","0.914","156.584"
"20","PC","Johnny Mowlem","3","1:18.756","4:41.369","Green","Track","5.782","3.671","21.165","20.884","7.278","0.540","18.584","0.852","160.354"
"38","PC","James French","3","1:20.992","4:44.281","Green","Track","5.878","3.586","23.118","21.011","7.256","0.536","18.753","0.854","161.550"
"31","P","Simon Pagenaud","3","1:18.076","4:44.720","Green","Track","5.610","3.563","20.730","21.400","7.069","0.522","18.343","0.839","165.883"
"90","P","Ryan Hunter-Reay","2","2:34.401","4:46.932","Green","Track","71.861","5.768","25.577","22.418","7.568","0.546","19.771","0.892","158.591"
"7","PC","James Dayson","3","1:25.952","4:56.654","Green","Track","6.579","4.174","23.588","22.549","7.419","0.548","20.094","1.001","158.013"
"8","PC","Alex Popow","3","1:22.658","5:00.698","Green","Track","6.116","3.941","22.740","21.631","7.345","0.544","19.423","0.918","159.174"
"52","PC","Tom Kimber-Smith","3","1:21.582","5:00.852","Green","Track","5.683","3.602","22.466","21.690","7.253","0.533","19.461","0.894","162.459"
"44","GTD","John Potter","3","1:26.947","5:03.278","Green","Track","6.594","4.172","23.556","23.232","7.700","0.562","20.149","0.982","154.076"
"3","GTLM","Jan Magnussen","3","1:21.136","5:04.083","Green","Track","6.002","3.751","21.765","21.427","7.592","0.557","19.135","0.907","155.459"
"4","GTLM","Marcel Fassler","3","1:22.787","5:07.698","Green","Track","6.084","3.831","22.923","21.690","7.630","0.561","19.182","0.886","154.351"
"25","GTLM","Augusto Farfus","3","1:22.297","5:08.825","Green","Track","5.865","3.690","22.012","21.838","7.533","0.553","19.926","0.880","156.584"
"100","GTLM","John Edwards","3","1:21.279","5:09.266","Green","Track","5.855","3.710","21.286","21.725","7.538","0.554","19.722","0.889","156.301"
"88","PC","Mark Kvamme","3","1:26.368","5:10.382","Green","Track","6.260","3.915","23.369","23.856","7.342","0.540","20.132","0.954","160.354"
"62","GTLM","James Calado","3","1:20.429","5:12.701","Green","Track","6.013","3.836","21.381","21.354","7.539","0.555","18.872","0.879","156.020"
"33","GTD","Ben Keating","3","1:23.819","5:14.138","Green","Track","6.239","4.003","22.748","22.346","7.433","0.543","19.553","0.954","159.468"
"66","GTLM","Sebastien Bourdais","3","1:21.300","5:14.996","Green","Track","6.145","3.798","21.804","21.543","7.547","0.553","19.020","0.890","156.584"
"48","GTD","Bryan Sellers","3","1:23.774","5:18.839","Green","Track","6.342","4.081","22.645","22.037","7.543","0.550","19.628","0.948","157.438"
"96","GTD","Bret Curtis","3","1:25.337","5:23.130","Green","Track","6.215","4.000","23.180","22.629","7.637","0.561","20.141","0.974","154.351"
"97","GTD","Michael Marsal","3","1:25.403","5:23.830","Green","Track","6.339","4.008","22.981","22.550","7.574","0.554","20.395","1.002","156.301"
"16","GTD","Corey Lewis","3","1:25.287","5:24.208","Green","Track","6.560","4.186","23.267","22.329","7.544","0.549","19.877","0.975","157.725"
"911","GTLM","Richard Lietz","3","1:21.809","5:26.398","Green","Track","6.364","4.172","21.708","21.478","7.546","0.554","19.073","0.914","156.301"
"27","GTD","Luca Persiani","3","1:24.523","5:30.740","Green","Track","6.243","3.935","22.722","22.693","7.617","0.555","19.775","0.983","156.020"
"55","P","Jonathan Bomarito","4","1:16.967","5:31.208","Green","Track","5.530","3.531","20.051","20.030","6.928","0.514","19.485","0.898","168.465"
"73","GTD","Matthew McMurry","3","1:28.030","5:32.157","Green","Track","6.746","4.676","23.146","23.410","7.601","0.556","20.822","1.073","155.739"
"5","P","Christian Fittipaldi","4","1:15.268","5:32.300","Green","Track","5.535","3.395","19.739","20.052","7.082","0.524","18.064","0.877","165.250"
"70","P","Tom Long","4","1:25.430","5:40.640","Green","Pit","5.506","3.392","19.839","20.070","6.889","0.512","19.868","9.354","169.123"
"2","P","Johannes van Overbeek","4","1:16.285","5:44.225","Green","Track","5.461","3.401","20.007","20.474","7.057","0.521","18.540","0.824","166.201"
"23","GTD","Ian James","3","1:28.553","5:47.265","Green","Track","6.673","4.296","23.803","22.470","7.654","0.583","21.986","1.088","148.526"
"10","P","Jordan Taylor","3","2:14.015","5:47.339","Green","Track","50.628","6.389","25.845","22.187","7.047","0.518","20.430","0.971","167.164"
"0","P","Katherine Legge","3","1:31.291","5:53.946","Green","Track","5.686","3.869","22.376","21.242","7.129","0.604","29.470","0.915","143.362"
"63","GTD","Christina Nielsen","3","1:26.071","5:57.131","Green","Track","6.474","4.099","23.615","22.539","7.600","0.558","20.211","0.975","155.181"
"60","P","John Pew","3","1:24.281","5:59.381","Green","Track","6.337","4.052","23.567","21.557","7.056","0.521","20.281","0.910","166.201"
"68","GTLM","Andrea Bertolini","4","1:21.640","6:00.669","Green","Track","6.229","3.927","21.859","21.325","7.602","0.559","19.245","0.894","154.903"
"20","PC","Johnny Mowlem","4","1:19.511","6:00.880","Green","Track","5.691","3.589","21.748","20.954","7.257","0.535","18.875","0.862","161.852"
"31","P","Simon Pagenaud","4","1:17.491","6:02.211","Green","Track","5.648","3.607","20.799","20.679","7.017","0.520","18.387","0.834","166.521"
"6","GTD","Robin Liddell","4","1:24.800","6:03.584","Green","Track","6.382","4.481","22.635","22.181","7.668","0.559","19.957","0.937","154.903"
"38","PC","James French","4","1:19.627","6:03.908","Green","Track","5.788","3.516","20.828","20.920","7.260","0.543","19.878","0.894","159.468"
"90","P","Ryan Hunter-Reay","3","1:17.465","6:04.397","Green","Track","5.845","3.744","20.544","20.411","7.149","0.527","18.373","0.872","164.309"
"52","PC","Tom Kimber-Smith","4","1:19.182","6:20.034","Green","Track","5.814","3.876","20.718","21.427","7.374","0.550","18.571","0.852","157.438"
"8","PC","Alex Popow","4","1:20.745","6:21.443","Green","Track","6.014","4.021","21.597","21.321","7.269","0.535","19.130","0.858","161.852"
"7","PC","James Dayson","4","1:26.479","6:23.133","Green","Track","6.480","4.102","23.311","22.759","7.428","0.551","20.850","0.998","157.152"
"3","GTLM","Jan Magnussen","4","1:21.212","6:25.295","Green","Track","5.917","3.843","22.119","21.313","7.557","0.554","19.010","0.899","156.301"
"44","GTD","John Potter","4","1:25.096","6:28.374","Green","Track","6.312","4.028","23.346","22.180","7.685","0.561","20.006","0.978","154.351"
"100","GTLM","John Edwards","4","1:19.846","6:29.112","Green","Track","5.816","3.700","21.031","21.238","7.554","0.555","19.064","0.888","156.020"
"4","GTLM","Marcel Fassler","4","1:22.128","6:29.826","Green","Track","5.846","3.710","21.304","21.453","7.574","0.555","20.761","0.925","156.020"
"62","GTLM","James Calado","4","1:19.933","6:32.634","Green","Track","5.945","3.712","21.032","21.457","7.538","0.552","18.815","0.882","156.868"
"88","PC","Mark Kvamme","4","1:24.114","6:34.496","Green","Track","6.120","3.937","22.781","22.672","7.345","0.542","19.771","0.946","159.762"
"66","GTLM","Sebastien Bourdais","4","1:22.034","6:37.030","Green","Track","5.829","3.683","22.446","21.978","7.589","0.559","19.067","0.883","154.903"
"33","GTD","Ben Keating","4","1:24.178","6:38.316","Green","Track","6.161","4.013","22.419","22.405","7.428","0.548","20.258","0.946","158.013"
"25","GTLM","Augusto Farfus","4","1:30.804","6:39.629","Green","Pit","5.810","3.725","21.365","21.879","7.525","0.552","20.635","9.313","156.868"
"48","GTD","Bryan Sellers","4","1:22.233","6:41.072","Green","Track","6.103","3.861","22.025","21.837","7.543","0.550","19.374","0.940","157.438"
"96","GTD","Bret Curtis","4","1:24.106","6:47.236","Green","Track","6.249","3.993","22.566","22.266","7.631","0.561","19.888","0.952","154.351"
"55","P","Jonathan Bomarito","5","1:16.260","6:47.468","Green","Track","5.786","3.847","20.075","19.959","6.926","0.514","18.302","0.851","168.465"
"911","GTLM","Richard Lietz","4","1:22.366","6:48.764","Green","Track","5.938","3.784","22.102","21.721","7.581","0.554","19.782","0.904","156.301"
"16","GTD","Corey Lewis","4","1:25.683","6:49.891","Green","Track","6.305","4.197","22.592","22.661","7.698","0.575","20.704","0.951","150.593"
"97","GTD","Michael Marsal","4","1:26.637","6:50.467","Green","Track","6.633","4.485","23.190","22.567","7.575","0.552","20.648","0.987","156.868"
"5","P","Christian Fittipaldi","5","1:21.675","6:53.975","Green","Track","5.687","3.576","21.795","21.815","7.232","0.646","20.096","0.828","134.042"
"27","GTD","Luca Persiani","4","1:24.835","6:55.575","Green","Track","6.334","4.205","22.967","22.090","7.607","0.555","20.100","0.977","156.020"
"73","GTD","Matthew McMurry","4","1:25.546","6:57.703","Green","Track","6.571","4.245","22.935","22.534","7.641","0.561","20.082","0.977","154.351"
"2","P","Johannes van Overbeek","5","1:15.494","6:59.719","Green","Track","5.407","3.522","19.904","20.262","7.089","0.530","17.959","0.821","163.379"
"10","P","Jordan Taylor","4","1:17.538","7:04.877","Green","Track","6.144","3.754","20.482","20.540","7.034","0.517","18.241","0.826","167.487"
"0","P","Katherine Legge","4","1:16.759","7:10.705","Green","Track","5.796","3.767","20.968","20.139","6.782","0.502","17.951","0.854","172.492"
"23","GTD","Ian James","4","1:25.481","7:12.746","Green","Track","6.816","4.141","23.033","22.362","7.688","0.562","19.884","0.995","154.076"
"60","P","John Pew","4","1:20.930","7:20.311","Green","Track","5.813","3.765","22.308","21.409","7.044","0.521","19.218","0.852","166.201"
"20","PC","Johnny Mowlem","5","1:19.785","7:20.665","Green","Track","5.704","3.725","21.082","21.774","7.211","0.531","18.856","0.902","163.071"
"31","P","Simon Pagenaud","5","1:18.807","7:21.018","Green","Track","5.640","3.527","20.890","21.440","7.075","0.521","18.816","0.898","166.201"
"68","GTLM","Andrea Bertolini","5","1:22.047","7:22.716","Green","Track","5.962","3.955","21.480","22.781","7.584","0.558","18.844","0.883","155.181"
"90","P","Ryan Hunter-Reay","4","1:20.116","7:24.513","Green","Track","5.977","3.768","21.995","21.252","7.042","0.518","18.710","0.854","167.164"
"6","GTD","Robin Liddell","5","1:23.682","7:27.266","Green","Track","6.040","3.800","22.120","22.848","7.657","0.559","19.680","0.978","154.903"
"63","GTD","Christina Nielsen","4","1:39.684","7:36.815","Green","Pit","6.324","4.079","23.446","23.779","8.008","0.590","23.290","10.168","146.764"
"52","PC","Tom Kimber-Smith","5","1:17.278","7:37.312","Green","Track","5.661","3.472","20.235","20.637","7.328","0.545","18.543","0.857","158.882"
"38","PC","James French","5","1:34.397","7:38.305","Green","Pit","6.232","3.690","22.037","21.203","7.294","0.569","22.728","10.644","152.181"
"67","GTLM","Richard Westbrook","1","7:38.695","7:38.695","Green","Track","671.303","6.396","31.152","24.453","7.670","0.561","22.176","1.056","154.351"
"3","GTLM","Jan Magnussen","5","1:20.916","7:46.211","Green","Track","5.862","3.685","22.086","21.357","7.564","0.555","18.893","0.914","156.020"
"7","PC","James Dayson","5","1:24.870","7:48.003","Green","Track","6.385","4.071","23.389","22.526","7.359","0.545","19.614","0.981","158.882"
"8","PC","Alex Popow","5","1:29.322","7:50.765","Green","Pit","5.753","3.709","21.284","21.159","7.352","0.545","20.082","9.438","158.882"
"4","GTLM","Marcel Fassler","5","1:22.200","7:52.026","Green","Track","6.008","3.719","22.853","21.697","7.593","0.557","18.887","0.886","155.459"
"62","GTLM","James Calado","5","1:21.377","7:54.011","Green","Track","5.869","3.671","20.928","21.766","7.497","0.549","20.211","0.886","157.725"
"44","GTD","John Potter","5","1:26.495","7:54.869","Green","Track","6.319","4.118","23.355","23.268","7.626","0.559","20.298","0.952","154.903"
"66","GTLM","Sebastien Bourdais","5","1:19.978","7:57.008","Green","Track","5.809","3.605","21.237","21.518","7.566","0.556","18.803","0.884","155.739"
"100","GTLM","John Edwards","5","1:28.628","7:57.740","Green","Pit","5.919","3.865","21.224","21.171","7.569","0.556","19.087","9.237","155.739"
"33","GTD","Ben Keating","5","1:22.264","8:00.580","Green","Track","6.079","3.912","22.078","21.942","7.438","0.541","19.343","0.931","160.057"
"55","P","Jonathan Bomarito","6","1:15.159","8:02.627","Green","Track","5.606","3.511","19.581","19.776","6.927","0.513","18.374","0.871","168.793"
"48","GTD","Bryan Sellers","5","1:22.091","8:03.163","Green","Track","6.044","3.867","21.872","21.711","7.539","0.549","19.531","0.978","157.725"
"88","PC","Mark Kvamme","5","1:35.280","8:09.776","Green","Pit","6.282","4.017","22.752","22.774","7.369","0.546","21.719","9.821","158.591"
"911","GTLM","Richard Lietz","5","1:23.279","8:12.043","Green","Track","5.917","3.801","23.738","21.870","7.567","0.555","18.927","0.904","156.020"
"5","P","Christian Fittipaldi","6","1:18.245","8:12.220","Green","Track","5.428","3.358","21.568","21.356","7.082","0.526","18.082","0.845","164.622"
"16","GTD","Corey Lewis","5","1:25.289","8:15.180","Green","Track","6.090","4.005","22.680","23.560","7.583","0.550","19.861","0.960","157.438"
"97","GTD","Michael Marsal","5","1:25.475","8:15.942","Green","Track","6.363","4.034","23.439","22.495","7.552","0.549","20.052","0.991","157.725"
"2","P","Johannes van Overbeek","6","1:16.419","8:16.138","Green","Track","5.454","3.425","20.112","20.727","7.058","0.527","18.218","0.898","164.309"
"10","P","Jordan Taylor","5","1:15.233","8:20.110","Green","Track","5.499","3.445","19.755","20.288","6.989","0.515","17.918","0.824","168.138"
"96","GTD","Bret Curtis","5","1:37.523","8:24.759","Green","Pit","6.240","4.019","24.483","23.439","7.606","0.559","21.007","10.170","154.903"
"0","P","Katherine Legge","5","1:15.541","8:26.246","Green","Track","5.513","3.551","20.590","19.957","6.743","0.496","17.837","0.854","174.578"
"60","P","John Pew","5","1:18.663","8:38.974","Green","Track","5.609","3.683","21.427","20.681","7.042","0.523","18.828","0.870","165.566"
"31","P","Simon Pagenaud","6","1:18.321","8:39.339","Green","Track","5.825","3.713","21.259","20.518","7.069","0.519","18.540","0.878","166.842"
"90","P","Ryan Hunter-Reay","5","1:16.572","8:41.085","Green","Track","5.582","3.467","20.010","20.367","7.047","0.518","18.744","0.837","167.164"
"20","PC","Johnny Mowlem","6","1:20.918","8:41.583","Green","Track","5.885","3.639","21.509","21.859","7.237","0.536","19.401","0.852","161.550"
"68","GTLM","Andrea Bertolini","6","1:20.449","8:43.165","Green","Track","5.888","3.656","21.137","21.426","7.564","0.555","19.330","0.893","156.020"
"6","GTD","Robin Liddell","6","1:22.761","8:50.027","Green","Track","6.173","3.848","22.197","22.061","7.683","0.561","19.314","0.924","154.351"
"23","GTD","Ian James","5","1:41.293","8:54.039","Green","Pit","6.419","4.167","24.639","23.510","8.262","0.634","23.668","9.994","136.579"
"52","PC","Tom Kimber-Smith","6","1:17.363","8:54.675","Green","Track","5.675","3.453","20.425","20.709","7.341","0.546","18.364","0.850","158.591"
"70","P","Spencer Pigot","5","3:20.089","9:00.729","Green","Track","121.527","6.089","24.213","21.089","7.031","0.523","18.754","0.863","165.566"
"67","GTLM","Richard Westbrook","2","1:25.338","9:04.033","Green","Track","6.783","4.255","23.889","22.091","7.603","0.557","19.235","0.925","155.459"
"3","GTLM","Jan Magnussen","6","1:19.967","9:06.178","Green","Track","5.914","3.679","21.405","21.169","7.530","0.552","18.818","0.900","156.868"
"4","GTLM","Marcel Fassler","6","1:21.050","9:13.076","Green","Track","5.850","3.656","21.306","21.563","7.535","0.552","19.695","0.893","156.868"
"62","GTLM","James Calado","6","1:19.727","9:13.738","Green","Track","5.881","3.642","21.024","21.221","7.511","0.550","18.997","0.901","157.438"
"66","GTLM","Sebastien Bourdais","6","1:20.942","9:17.950","Green","Track","5.770","3.528","22.696","21.226","7.568","0.556","18.714","0.884","155.739"
"55","P","Jonathan Bomarito","7","1:15.521","9:18.148","Green","Track","5.648","3.371","19.853","19.961","6.959","0.515","18.351","0.863","168.138"
"73","GTD","Matthew McMurry","5","2:20.575","9:18.278","Green","Pit","6.302","4.143","23.392","22.527","7.636","0.558","21.328","54.689","155.181"
"44","GTD","John Potter","6","1:25.750","9:20.619","Green","Track","6.214","4.043","23.728","22.754","7.684","0.562","19.803","0.962","154.076"
"33","GTD","Ben Keating","6","1:22.615","9:23.195","Green","Track","6.001","3.856","22.544","21.864","7.469","0.547","19.388","0.946","158.301"
"7","PC","James Dayson","6","1:36.918","9:24.921","Green","Pit","6.330","4.108","23.480","22.139","7.421","0.549","21.541","11.350","157.725"
"48","GTD","Bryan Sellers","6","1:22.795","9:25.958","Green","Track","6.274","3.992","22.358","21.852","7.549","0.551","19.278","0.941","157.152"
"5","P","Christian Fittipaldi","7","1:15.122","9:27.342","Green","Track","5.528","3.398","19.996","19.980","7.073","0.524","17.801","0.822","165.250"
"911","GTLM","Richard Lietz","6","1:20.664","9:32.707","Green","Track","5.945","3.750","21.775","21.345","7.563","0.556","18.833","0.897","155.739"
"912","GTLM","Frederic Makowiecki","1","9:35.594","9:35.594","Green","Track","1943.592","5.299","24.775","22.412","7.588","0.554","20.470","0.994","156.301"
"10","P","Jordan Taylor","6","1:15.960","9:36.070","Green","Track","5.424","3.378","20.239","20.764","7.037","0.517","17.778","0.823","167.487"
