"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP5"
"3","GTLM","Antonio Garcia","5","1:46.111","11:46.622","Green","Track","21.925","15.853","12.467","15.858","11.275","0.513","22.556","5.441","0.223","159.490"
"27","GTD","Cedric Sbirrazzuoli","4","1:52.486","11:48.710","Green","Track","23.383","16.487","14.042","17.020","11.260","0.510","24.077","5.486","0.221","160.428"
"96","GTD","Jens Klingmann","5","1:50.330","11:49.203","Green","Track","25.101","16.257","12.671","15.880","11.194","0.511","23.100","5.396","0.220","160.114"
"97","GTD","Michael Marsal","6","1:47.622","11:58.951","Green","Track","22.106","16.297","12.981","15.616","11.218","0.514","23.225","5.442","0.223","159.179"
"62","GTLM","Toni Vilander","5","1:47.811","12:25.653","Green","Track","22.189","15.957","13.048","15.842","11.215","0.513","23.349","5.476","0.222","159.490"
"33","GTD","Jeroen Bleekemolen","5","1:46.681","12:26.680","Green","Track","21.895","16.166","12.664","15.550","11.089","0.509","23.164","5.422","0.222","160.743"
"23","GTD","Mario Farnbacher","6","1:47.771","12:30.518","Green","Track","21.966","15.920","12.737","15.662","11.546","0.534","23.488","5.686","0.232","153.218"
"16","GTD","Spencer Pumpelly","6","1:47.236","12:32.733","Green","Track","21.788","16.171","12.859","15.787","11.313","0.512","23.112","5.472","0.222","159.801"
"80","GTD","Mike Skeen","5","1:47.204","12:41.500","Green","Track","22.431","16.133","12.662","15.522","11.200","0.514","23.058","5.459","0.225","159.179"
"911","GTLM","Patrick Pilet","5","1:46.252","12:57.050","Green","Track","21.801","15.915","12.685","15.645","11.351","0.519","22.628","5.484","0.224","157.646"
"67","GTLM","Ryan Briscoe","5","1:45.970","12:58.795","Green","Track","21.983","15.960","12.672","15.358","11.240","0.513","22.617","5.407","0.220","159.490"
"912","GTLM","Earl Bamber","5","1:45.097","13:21.877","Green","Track","21.890","15.502","12.591","15.264","11.224","0.514","22.469","5.420","0.223","159.179"
"4","GTLM","Tommy Milner","6","1:45.495","13:26.165","Green","Track","21.653","15.708","12.470","15.345","11.205","0.512","22.945","5.434","0.223","159.801"
"63","GTD","Alessandro Balzan","6","1:48.311","13:30.140","Green","Track","22.374","16.190","12.939","15.868","11.307","0.519","23.382","5.507","0.225","157.646"
"3","GTLM","Antonio Garcia","6","1:44.825","13:31.447","Green","Track","21.484","15.627","12.399","15.416","11.165","0.510","22.582","5.422","0.220","160.428"
"96","GTD","Jens Klingmann","6","1:47.529","13:36.732","Green","Track","21.874","16.013","12.616","15.734","11.227","0.513","23.799","5.528","0.225","159.490"
"62","GTLM","Toni Vilander","6","1:45.961","14:11.614","Green","Track","21.785","15.822","12.801","15.494","11.153","0.512","22.772","5.402","0.220","159.801"
"9","GTD","Lawson Aschenbach","3","10:06.110","14:13.499","Green","Pit","22.453","16.522","14.711","17.022","11.485","0.522","27.741","494.824","0.830","156.740"
"16","GTD","Spencer Pumpelly","7","1:47.127","14:19.860","Green","Track","21.890","16.171","12.854","15.669","11.233","0.509","23.093","5.485","0.223","160.743"
"911","GTLM","Patrick Pilet","6","1:46.583","14:43.633","Green","Track","21.517","15.787","12.744","15.670","11.327","0.520","23.294","5.501","0.223","157.343"
"67","GTLM","Ryan Briscoe","6","1:44.928","14:43.723","Green","Track","21.443","15.672","12.718","15.277","11.198","0.512","22.481","5.404","0.223","159.801"
"44","GTD","Andy Lally","4","9:06.216","15:03.008","Green","Pit","21.621","16.465","12.785","46.382","13.058","0.605","29.692","404.657","0.951","135.237"
"912","GTLM","Earl Bamber","6","1:44.310","15:06.187","Green","Track","21.400","15.569","12.477","15.236","11.214","0.515","22.261","5.415","0.223","158.870"
"3","GTLM","Antonio Garcia","7","1:45.087","15:16.534","Green","Track","21.589","15.880","12.485","15.370","11.192","0.512","22.415","5.423","0.221","159.801"
"63","GTD","Alessandro Balzan","7","1:48.829","15:18.969","Green","Track","22.342","16.412","13.387","15.935","11.288","0.517","23.222","5.500","0.226","158.256"
"96","GTD","Jens Klingmann","7","1:47.827","15:24.559","Green","Track","21.783","15.936","12.618","15.535","11.188","0.511","24.317","5.709","0.230","160.114"
"100","GTLM","John Edwards","1","15:35.831","15:35.831","Green","Pit","32.186","18.386","14.593","16.900","11.295","0.542","29.824","779.236","0.906","150.956"
"97","GTD","Michael Marsal","7","3:51.136","15:50.087","Green","Pit","22.095","16.201","13.040","15.673","11.177","0.512","29.446","122.055","0.937","159.801"
"62","GTLM","Toni Vilander","7","1:45.338","15:56.952","Green","Track","21.519","15.624","12.676","15.470","11.102","0.510","22.817","5.400","0.220","160.428"
"48","GTD","Bryan Sellers","6","6:18.516","16:00.842","Green","Pit","22.383","16.674","13.770","16.274","11.195","0.508","26.815","269.984","0.913","161.059"
"9","GTD","Lawson Aschenbach","4","1:57.748","16:11.247","Green","Track","26.111","16.615","13.862","15.903","14.104","0.662","24.702","5.564","0.225","123.592"
"67","GTLM","Ryan Briscoe","7","1:44.513","16:28.236","Green","Track","21.431","15.599","12.651","15.286","11.177","0.517","22.225","5.405","0.222","158.256"
"912","GTLM","Earl Bamber","7","1:43.712","16:49.899","Green","Track","21.330","15.364","12.376","15.007","11.158","0.514","22.317","5.423","0.223","159.179"
"3","GTLM","Antonio Garcia","8","1:44.448","17:00.982","Green","Track","21.522","15.555","12.396","15.315","11.182","0.512","22.326","5.418","0.222","159.801"
"23","GTD","Mario Farnbacher","7","4:35.811","17:06.329","Green","Pit","22.263","16.339","13.003","15.928","11.474","0.523","26.901","168.507","0.873","156.440"
"63","GTD","Alessandro Balzan","8","1:47.462","17:06.431","Green","Track","22.208","16.046","12.944","15.891","11.291","0.520","22.864","5.474","0.224","157.343"
"96","GTD","Jens Klingmann","8","1:48.065","17:12.624","Green","Track","21.770","15.973","12.609","15.625","11.202","0.514","24.556","5.590","0.226","159.179"
"4","GTLM","Tommy Milner","7","3:52.966","17:19.131","Green","Pit","21.547","15.724","12.465","15.293","11.166","0.514","25.077","130.287","0.893","159.179"
"100","GTLM","John Edwards","2","1:53.590","17:29.421","Green","Track","26.671","17.038","13.196","15.874","11.286","0.520","23.310","5.470","0.225","157.343"
"80","GTD","Mike Skeen","6","4:55.741","17:37.241","Green","Pit","21.963","16.087","12.568","15.482","11.195","0.515","26.393","190.675","0.863","158.870"
"33","GTD","Jeroen Bleekemolen","6","5:14.060","17:40.740","Green","Pit","22.379","16.690","13.619","16.420","11.137","0.512","27.485","204.862","0.956","159.801"
"97","GTD","Michael Marsal","8","1:51.719","17:41.806","Green","Track","25.592","16.222","13.162","16.177","11.204","0.515","23.187","5.436","0.224","158.870"
"62","GTLM","Toni Vilander","8","1:45.367","17:42.319","Green","Track","21.602","15.677","12.655","15.435","11.083","0.509","22.790","5.396","0.220","160.743"
"27","GTD","Cedric Sbirrazzuoli","5","6:02.925","17:51.635","Green","Pit","23.942","18.173","14.743","16.472","11.262","0.513","27.654","249.364","0.802","159.490"
"48","GTD","Bryan Sellers","7","1:51.345","17:52.187","Green","Track","25.327","16.343","13.535","15.906","11.153","0.507","22.923","5.429","0.222","161.377"
"9","GTD","Lawson Aschenbach","5","1:48.129","17:59.376","Green","Track","22.085","16.224","13.227","15.700","11.370","0.520","23.275","5.506","0.222","157.343"
"67","GTLM","Ryan Briscoe","8","1:44.017","18:12.253","Green","Track","21.147","15.534","12.533","15.135","11.194","0.515","22.317","5.423","0.219","158.870"
"66","GTLM","Joey Hand","4","12:13.869","18:23.004","Green","Pit","23.031","16.645","13.650","16.589","11.454","0.529","26.647","624.485","0.839","154.666"
"44","GTD","Andy Lally","5","3:31.034","18:34.042","Green","Pit","26.828","16.521","13.018","15.916","11.377","0.522","27.307","98.688","0.857","156.740"
"3","GTLM","Antonio Garcia","9","1:44.172","18:45.154","Green","Track","21.433","15.485","12.363","15.209","11.185","0.512","22.340","5.423","0.222","159.801"
"23","GTD","Mario Farnbacher","8","1:51.301","18:57.630","Green","Track","25.896","16.212","12.817","15.670","11.414","0.524","23.007","5.534","0.227","156.142"
"4","GTLM","Tommy Milner","8","1:49.774","19:08.905","Green","Track","25.398","16.073","12.628","15.448","11.194","0.513","22.879","5.421","0.220","159.490"
"6","GTD","Robin Liddell","6","9:47.274","19:15.263","Green","Pit","21.818","16.016","13.197","15.765","11.352","0.516","25.595","482.135","0.880","158.562"
"100","GTLM","John Edwards","3","1:47.490","19:16.911","Green","Track","22.030","16.228","12.854","15.639","11.232","0.519","23.324","5.441","0.223","157.646"
"80","GTD","Mike Skeen","7","1:50.043","19:27.284","Green","Track","25.287","16.038","12.738","15.542","11.225","0.517","23.025","5.447","0.224","158.256"
"97","GTD","Michael Marsal","9","1:47.118","19:28.924","Green","Track","22.109","16.210","13.003","15.572","11.189","0.513","22.891","5.409","0.222","159.490"
"62","GTLM","Toni Vilander","9","1:51.116","19:33.435","Green","Track","21.853","16.088","13.437","17.698","12.323","0.565","23.578","5.355","0.219","144.811"
"33","GTD","Jeroen Bleekemolen","7","1:56.007","19:36.747","Green","Track","27.427","17.497","13.363","16.149","11.176","0.514","24.243","5.416","0.222","159.179"
"48","GTD","Bryan Sellers","8","1:46.773","19:38.960","Green","Track","21.688","16.083","13.270","15.706","11.098","0.506","22.794","5.407","0.221","161.696"
"25","GTLM","Bill Auberlen","4","11:33.910","19:42.914","Green","Pit","21.820","16.073","12.540","0.000","0.000","0.926","32.404","552.834","0.844","88.357"
"27","GTD","Cedric Sbirrazzuoli","6","1:58.653","19:50.288","Green","Track","26.475","17.535","15.263","17.357","11.370","0.517","24.395","5.518","0.223","158.256"
"66","GTLM","Joey Hand","5","1:57.316","20:20.320","Green","Track","27.499","16.956","14.312","16.490","11.840","0.554","23.925","5.506","0.234","147.686"
"44","GTD","Andy Lally","6","1:52.239","20:26.281","Green","Track","25.667","16.581","13.228","16.179","11.368","0.520","22.982","5.490","0.224","157.343"
"96","GTD","Jens Klingmann","9","3:26.837","20:39.461","Green","Pit","21.959","16.011","12.671","15.532","11.130","0.510","26.025","102.116","0.883","160.428"
"23","GTD","Mario Farnbacher","9","1:46.895","20:44.525","Green","Track","21.908","15.867","12.785","15.568","11.455","0.523","22.994","5.564","0.231","156.440"
"4","GTLM","Tommy Milner","9","1:44.715","20:53.620","Green","Track","21.554","15.778","12.427","15.222","11.195","0.512","22.406","5.398","0.223","159.801"
"100","GTLM","John Edwards","4","1:46.324","21:03.235","Green","Track","21.894","16.118","12.824","15.511","11.231","0.517","22.585","5.421","0.223","158.256"
"6","GTD","Robin Liddell","7","1:52.444","21:07.707","Green","Track","25.768","16.392","13.404","15.702","11.418","0.521","23.495","5.521","0.223","157.041"
"97","GTD","Michael Marsal","10","1:46.792","21:15.716","Green","Track","22.040","16.145","12.892","15.665","11.193","0.511","22.702","5.423","0.221","160.114"
"62","GTLM","Toni Vilander","10","1:44.576","21:18.011","Green","Track","21.571","15.612","12.633","15.238","11.093","0.508","22.361","5.342","0.218","161.059"
"33","GTD","Jeroen Bleekemolen","8","1:46.600","21:23.347","Green","Track","21.932","16.124","12.739","15.505","11.130","0.512","23.042","5.395","0.221","159.801"
"27","GTD","Cedric Sbirrazzuoli","7","1:51.651","21:41.939","Green","Track","22.830","16.525","13.895","16.331","11.303","0.513","24.534","5.497","0.223","159.490"
"911","GTLM","Patrick Pilet","7","7:23.142","22:06.775","Green","Pit","22.115","15.832","12.729","15.380","11.258","0.518","25.733","338.703","0.874","157.950"
"66","GTLM","Joey Hand","6","1:50.143","22:10.463","Green","Track","22.824","16.307","13.271","16.051","11.647","0.542","23.478","5.787","0.236","150.956"
"44","GTD","Andy Lally","7","1:46.714","22:12.995","Green","Track","21.733","16.350","12.763","15.507","11.353","0.519","22.795","5.471","0.223","157.646"
"96","GTD","Jens Klingmann","10","1:50.054","22:29.515","Green","Track","25.107","16.116","12.705","15.659","11.218","0.514","23.042","5.469","0.224","159.179"
"4","GTLM","Tommy Milner","10","1:44.541","22:38.161","Green","Track","21.465","15.661","12.388","15.280","11.179","0.512","22.421","5.414","0.221","159.801"
"100","GTLM","John Edwards","5","1:45.097","22:48.332","Green","Track","21.457","15.736","12.751","15.376","11.184","0.516","22.445","5.409","0.223","158.562"
"6","GTD","Robin Liddell","8","1:46.417","22:54.124","Green","Track","21.656","15.884","12.986","15.477","11.379","0.520","22.762","5.530","0.223","157.343"
"16","GTD","Spencer Pumpelly","8","8:34.707","22:54.567","Green","Pit","21.876","16.289","12.947","15.791","11.267","0.511","25.856","409.267","0.903","160.114"
"80","GTD","Mike Skeen","8","3:53.227","23:20.511","Green","Pit","21.975","16.072","12.587","15.493","11.232","0.516","26.630","127.802","0.920","158.562"
"27","GTD","Cedric Sbirrazzuoli","8","1:49.415","23:31.354","Green","Track","22.478","16.523","13.668","15.716","11.247","0.513","23.546","5.500","0.224","159.490"
"9","GTD","Lawson Aschenbach","6","5:39.710","23:39.086","Green","Pit","22.004","16.064","13.698","16.117","11.406","0.520","25.458","233.581","0.862","157.343"
"48","GTD","Bryan Sellers","9","4:11.073","23:50.033","Green","Pit","22.153","16.664","13.990","16.233","11.165","0.506","26.151","143.379","0.832","161.696"
"911","GTLM","Patrick Pilet","8","1:49.281","23:56.056","Green","Track","25.173","15.947","12.739","15.382","11.360","0.522","22.433","5.499","0.226","156.740"
"66","GTLM","Joey Hand","7","1:48.361","23:58.824","Green","Track","23.503","16.198","12.902","15.894","11.237","0.517","22.462","5.426","0.222","158.256"
"44","GTD","Andy Lally","8","1:50.191","24:03.186","Green","Track","21.866","16.331","12.684","15.702","11.252","0.514","26.126","5.493","0.223","159.179"
"4","GTLM","Tommy Milner","11","1:44.324","24:22.485","Green","Track","21.450","15.671","12.389","15.207","11.131","0.509","22.335","5.410","0.222","160.743"
"63","GTD","Alessandro Balzan","9","7:17.517","24:23.948","Green","Pit","22.168","16.080","12.933","15.939","11.348","0.523","25.748","331.827","0.951","156.440"
"100","GTLM","John Edwards","6","1:44.522","24:32.854","Green","Track","21.214","15.651","12.555","15.330","11.132","0.514","22.439","5.463","0.224","159.179"
"3","GTLM","Antonio Garcia","10","5:49.082","24:34.236","Green","Pit","21.443","15.418","12.355","15.240","11.200","0.513","24.860","247.162","0.891","159.490"
"25","GTLM","Bill Auberlen","5","4:53.745","24:36.659","Green","Pit","28.296","17.505","13.642","16.665","11.659","0.529","27.173","177.437","0.839","154.666"
"23","GTD","Mario Farnbacher","10","3:54.540","24:39.065","Green","Pit","22.364","16.199","12.729","15.885","11.435","0.523","25.197","129.299","0.909","156.440"
"6","GTD","Robin Liddell","9","1:46.507","24:40.631","Green","Track","21.746","15.948","13.056","15.400","11.303","0.517","22.799","5.515","0.223","158.256"
"16","GTD","Spencer Pumpelly","9","1:50.665","24:45.232","Green","Track","25.241","16.262","12.900","15.709","11.277","0.509","23.080","5.464","0.223","160.743"
"62","GTLM","Toni Vilander","11","3:57.748","25:15.759","Green","Pit","21.649","15.648","12.672","15.795","11.291","0.535","26.733","132.485","0.940","152.931"
"27","GTD","Cedric Sbirrazzuoli","9","1:48.676","25:20.030","Green","Track","22.258","16.198","13.922","15.833","11.183","0.511","23.039","5.509","0.223","160.114"
