"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"55","P","Tristan Nunez","1","1:20.379","1:23.527","Green","Track","1.645","0.469","3.814","24.134","18.398","13.655","7.993","10.271","141.500"
"70","P","Tom Long","1","1:21.666","1:24.917","Green","Track","1.654","0.470","3.949","24.868","18.681","13.905","7.981","10.158","141.199"
"5","P","Christian Fittipaldi","1","1:23.300","1:26.913","Green","Track","1.646","0.474","3.980","25.328","19.006","14.176","8.148","10.542","140.008"
"10","P","Ricky Taylor","1","1:23.859","1:27.379","Green","Track","1.763","0.495","4.193","25.653","18.966","14.301","8.097","10.391","134.068"
"31","P","Dane Cameron","1","1:24.774","1:28.224","Green","Track","1.659","0.471","4.010","25.647","19.150","14.942","8.392","10.503","140.899"
"0","P","Sean Rayhall","1","1:24.714","1:28.446","Green","Track","1.677","0.480","4.260","25.867","19.149","14.518","8.462","10.301","138.258"
"60","P","John Pew","1","1:25.284","1:29.631","Green","Track","1.685","0.488","4.512","25.563","19.441","14.766","8.451","10.378","135.991"
"68","GTLM","Daniel Serra","1","1:27.074","1:45.171","Green","Track","1.780","0.501","4.228","26.329","20.218","14.586","8.624","10.808","132.462"
"67","GTLM","Ryan Briscoe","1","1:27.764","1:45.952","Green","Track","1.793","0.517","4.454","26.600","20.276","14.637","8.634","10.853","128.363"
"66","GTLM","Dirk Muller","1","1:27.989","1:46.356","Green","Track","1.757","0.501","4.515","26.936","20.044","14.756","8.672","10.808","132.462"
"62","GTLM","Toni Vilander","1","1:28.800","1:47.411","Green","Track","1.741","0.494","4.435","27.449","20.154","14.928","8.474","11.125","134.339"
"4","GTLM","Tommy Milner","1","1:29.889","1:48.301","Green","Track","1.759","0.499","4.231","27.459","20.341","14.810","8.653","12.137","132.993"
"3","GTLM","Jan Magnussen","1","1:29.710","1:48.579","Green","Track","1.754","0.497","4.595","27.660","20.416","15.173","8.676","10.939","133.528"
"912","GTLM","Earl Bamber","1","1:29.744","1:49.269","Green","Track","1.757","0.495","4.322","27.527","20.331","15.554","8.838","10.920","134.068"
"25","GTLM","Dirk Werner","1","1:30.125","1:49.558","Green","Track","1.736","0.491","4.357","27.879","20.478","15.270","8.883","11.031","135.160"
"100","GTLM","Lucas Luhr","1","1:29.362","1:49.882","Green","Track","1.752","0.495","4.228","27.090","20.723","15.125","8.834","11.115","134.068"
"911","GTLM","Nick Tandy","1","1:30.060","1:50.036","Green","Track","1.739","0.495","4.173","27.362","21.665","14.873","8.911","10.842","134.068"
"90","P","Ryan Dalziel","1","1:34.425","1:57.218","Green","Track","126.335","3.350","7.020","27.319","20.679","15.040","8.542","10.433","19.810"
"55","P","Tristan Nunez","2","1:19.906","2:43.433","Green","Track","1.602","0.461","3.783","24.245","18.259","13.471","7.843","10.242","143.956"
"70","P","Tom Long","2","1:19.915","2:44.832","Green","Track","1.597","0.460","3.784","24.153","18.344","13.561","7.871","10.145","144.269"
"5","P","Christian Fittipaldi","2","1:21.871","2:48.784","Green","Track","1.639","0.468","3.876","24.672","18.786","13.835","8.069","10.526","141.803"
"10","P","Ricky Taylor","2","1:21.819","2:49.198","Green","Track","1.632","0.467","3.924","24.688","18.789","13.898","8.117","10.304","142.106"
"31","P","Dane Cameron","2","1:21.765","2:49.989","Green","Track","1.617","0.465","3.819","24.660","18.639","14.026","8.138","10.401","142.717"
"0","P","Sean Rayhall","2","1:22.115","2:50.561","Green","Track","1.580","0.458","3.846","25.085","18.648","14.068","8.308","10.122","144.899"
"60","P","John Pew","2","1:22.873","2:52.504","Green","Track","1.617","0.463","4.003","24.753","18.945","14.199","8.424","10.469","143.334"
"68","GTLM","Daniel Serra","2","1:25.748","3:10.919","Green","Track","1.757","0.495","4.119","25.886","19.928","14.431","8.450","10.682","134.068"
"67","GTLM","Ryan Briscoe","2","1:25.477","3:11.429","Green","Track","1.761","0.501","4.158","25.605","19.834","14.375","8.543","10.700","132.462"
"66","GTLM","Dirk Muller","2","1:25.619","3:11.975","Green","Track","1.748","0.498","4.221","25.754","19.786","14.395","8.570","10.647","133.260"
"62","GTLM","Toni Vilander","2","1:25.468","3:12.879","Green","Track","1.762","0.501","4.090","25.760","19.847","14.343","8.415","10.750","132.462"
"4","GTLM","Tommy Milner","2","1:25.212","3:13.513","Green","Track","1.810","0.514","4.279","25.794","19.652","14.090","8.488","10.585","129.112"
"3","GTLM","Jan Magnussen","2","1:26.191","3:14.770","Green","Track","1.763","0.502","4.323","25.987","19.910","14.471","8.531","10.704","132.198"
"912","GTLM","Earl Bamber","2","1:26.114","3:15.383","Green","Track","1.740","0.491","4.194","25.833","19.785","14.846","8.586","10.639","135.160"
"25","GTLM","Dirk Werner","2","1:26.311","3:15.869","Green","Track","1.730","0.489","4.141","26.159","19.786","14.494","8.717","10.795","135.713"
"911","GTLM","Nick Tandy","2","1:26.433","3:16.469","Green","Track","1.728","0.491","4.081","26.400","19.812","14.418","8.738","10.765","135.160"
"100","GTLM","Lucas Luhr","2","1:26.957","3:16.839","Green","Track","1.732","0.491","4.156","26.712","19.849","14.663","8.514","10.840","135.160"
"90","P","Ryan Dalziel","2","1:36.088","3:33.306","Green","Pit","1.631","0.467","3.877","24.777","19.259","14.236","9.891","21.950","142.106"
"55","P","Tristan Nunez","3","1:19.872","4:03.305","Green","Track","1.599","0.460","3.771","24.106","18.373","13.475","7.953","10.135","144.269"
"70","P","Tom Long","3","1:20.007","4:04.839","Green","Track","1.590","0.460","3.743","24.238","18.482","13.583","7.835","10.076","144.269"
"5","P","Christian Fittipaldi","3","1:21.165","4:09.949","Green","Track","1.633","0.469","3.789","24.378","18.642","13.896","7.998","10.360","141.500"
"10","P","Ricky Taylor","3","1:21.546","4:10.744","Green","Track","1.622","0.465","3.851","24.583","18.726","14.009","8.040","10.250","142.717"
"31","P","Dane Cameron","3","1:21.575","4:11.564","Green","Track","1.620","0.464","3.787","24.399","18.826","13.999","8.150","10.330","143.025"
"0","P","Sean Rayhall","3","1:22.389","4:12.950","Green","Track","1.576","0.454","3.815","25.283","18.762","14.131","8.263","10.105","146.175"
"60","P","John Pew","3","1:22.374","4:14.878","Green","Track","1.615","0.463","3.970","24.530","18.736","14.428","8.255","10.377","143.334"
"68","GTLM","Daniel Serra","3","1:24.900","4:35.819","Green","Track","1.748","0.496","4.057","25.655","19.667","14.279","8.406","10.592","133.798"
"67","GTLM","Ryan Briscoe","3","1:25.014","4:36.443","Green","Track","1.749","0.497","4.183","25.423","19.743","14.279","8.499","10.641","133.528"
"66","GTLM","Dirk Muller","3","1:24.973","4:36.948","Green","Track","1.748","0.496","4.169","25.629","19.493","14.254","8.566","10.618","133.798"
"62","GTLM","Toni Vilander","3","1:24.802","4:37.681","Green","Track","1.751","0.498","4.104","25.525","19.639","14.257","8.405","10.623","133.260"
"4","GTLM","Tommy Milner","3","1:24.590","4:38.103","Green","Track","1.744","0.497","4.095","25.446","19.464","14.249","8.525","10.570","133.528"
"3","GTLM","Jan Magnussen","3","1:25.132","4:39.902","Green","Track","1.742","0.495","4.026","25.633","19.755","14.348","8.485","10.648","134.068"
"912","GTLM","Earl Bamber","3","1:25.170","4:40.553","Green","Track","1.741","0.493","4.038","25.426","19.760","14.493","8.564","10.655","134.612"
"25","GTLM","Dirk Werner","3","1:25.341","4:41.210","Green","Track","1.736","0.491","4.083","25.779","19.654","14.336","8.514","10.748","135.160"
"911","GTLM","Nick Tandy","3","1:25.238","4:41.707","Green","Track","1.740","0.495","4.031","25.598","19.662","14.408","8.711","10.593","134.068"
"100","GTLM","Lucas Luhr","3","1:25.402","4:42.241","Green","Track","1.742","0.492","4.045","25.672","19.671","14.442","8.490","10.848","134.885"
"90","P","Ryan Dalziel","3","1:26.708","5:00.014","Green","Track","2.434","3.224","5.428","24.278","18.841","14.193","8.129","10.181","20.584"
"55","P","Tristan Nunez","4","1:19.328","5:22.633","Green","Track","1.596","0.458","3.759","23.865","18.145","13.497","7.896","10.112","144.899"
"70","P","Tom Long","4","1:19.499","5:24.338","Green","Track","1.590","0.458","3.722","24.001","18.346","13.564","7.708","10.110","144.899"
"5","P","Christian Fittipaldi","4","1:21.077","5:31.026","Green","Track","1.624","0.463","3.762","24.420","18.606","13.901","7.977","10.324","143.334"
"10","P","Ricky Taylor","4","1:21.145","5:31.889","Green","Track","1.621","0.463","3.831","24.543","18.599","13.808","8.043","10.237","143.334"
"31","P","Dane Cameron","4","1:21.108","5:32.672","Green","Track","1.618","0.464","3.753","24.362","18.699","13.806","8.042","10.364","143.025"
"0","P","Sean Rayhall","4","1:21.457","5:34.407","Green","Track","1.572","0.452","3.772","24.582","18.695","14.018","8.136","10.230","146.822"
"60","P","John Pew","4","1:23.239","5:38.117","Green","Track","1.611","0.461","3.913","24.294","19.604","14.496","8.270","10.590","143.956"
"68","GTLM","Daniel Serra","4","1:24.765","6:00.584","Green","Track","1.743","0.491","4.030","25.527","19.728","14.211","8.378","10.657","135.160"
"67","GTLM","Ryan Briscoe","4","1:24.719","6:01.162","Green","Track","1.744","0.496","4.095","25.310","19.669","14.282","8.462","10.661","133.798"
"66","GTLM","Dirk Muller","4","1:24.815","6:01.763","Green","Track","1.740","0.496","4.074","25.396","19.486","14.362","8.607","10.654","133.798"
"62","GTLM","Toni Vilander","4","1:24.598","6:02.279","Green","Track","1.736","0.494","4.007","25.499","19.630","14.250","8.373","10.609","134.339"
"4","GTLM","Tommy Milner","4","1:24.586","6:02.689","Green","Track","1.731","0.498","4.039","25.419","19.560","14.250","8.473","10.616","133.260"
"3","GTLM","Jan Magnussen","4","1:24.783","6:04.685","Green","Track","1.734","0.494","3.976","25.522","19.548","14.405","8.414","10.690","134.339"
"912","GTLM","Earl Bamber","4","1:24.880","6:05.433","Green","Track","1.733","0.490","4.025","25.377","19.626","14.471","8.566","10.592","135.436"
"25","GTLM","Dirk Werner","4","1:24.979","6:06.189","Green","Track","1.734","0.490","4.032","25.634","19.620","14.255","8.511","10.703","135.436"
"911","GTLM","Nick Tandy","4","1:25.138","6:06.845","Green","Track","1.734","0.493","4.015","25.554","19.567","14.453","8.693","10.629","134.612"
"100","GTLM","Lucas Luhr","4","1:25.145","6:07.386","Green","Track","1.749","0.494","4.048","25.580","19.561","14.373","8.475","10.865","134.339"
"90","P","Ryan Dalziel","4","1:21.153","6:21.167","Green","Track","1.623","0.467","3.804","24.347","18.707","13.880","8.116","10.209","142.106"
"55","P","Tristan Nunez","5","1:19.379","6:42.012","Green","Track","1.595","0.459","3.769","23.812","18.234","13.425","7.872","10.213","144.583"
"70","P","Tom Long","5","1:19.304","6:43.642","Green","Track","1.594","0.460","3.721","24.009","18.277","13.380","7.743","10.120","144.269"
"5","P","Christian Fittipaldi","5","1:20.983","6:52.009","Green","Track","1.622","0.469","3.811","24.278","18.561","13.859","8.006","10.377","141.500"
"10","P","Ricky Taylor","5","1:21.076","6:52.965","Green","Track","1.619","0.464","3.797","24.471","18.618","13.772","8.055","10.280","143.025"
"31","P","Dane Cameron","5","1:21.040","6:53.712","Green","Track","1.618","0.464","3.781","24.251","18.564","13.871","8.079","10.412","143.025"
"0","P","Sean Rayhall","5","1:21.328","6:55.735","Green","Track","1.577","0.456","3.762","24.451","18.825","13.939","8.193","10.125","145.534"
"60","P","John Pew","5","1:21.954","7:00.071","Green","Track","1.614","0.463","3.871","24.350","18.874","13.995","8.282","10.505","143.334"
"68","GTLM","Daniel Serra","5","1:24.177","7:24.761","Green","Track","1.747","0.492","4.048","25.367","19.563","14.064","8.335","10.561","134.885"
"67","GTLM","Ryan Briscoe","5","1:24.460","7:25.622","Green","Track","1.744","0.495","4.081","25.342","19.531","14.208","8.470","10.589","134.068"
"66","GTLM","Dirk Muller","5","1:24.593","7:26.356","Green","Track","1.742","0.494","4.095","25.502","19.434","14.229","8.498","10.599","134.339"
"62","GTLM","Toni Vilander","5","1:24.567","7:26.846","Green","Track","1.734","0.493","4.045","25.469","19.575","14.210","8.415","10.626","134.612"
"4","GTLM","Tommy Milner","5","1:24.494","7:27.183","Green","Track","1.732","0.495","4.047","25.466","19.557","14.160","8.467","10.570","134.068"
"3","GTLM","Jan Magnussen","5","1:24.640","7:29.325","Green","Track","1.740","0.494","4.054","25.342","19.659","14.260","8.445","10.646","134.339"
"912","GTLM","Earl Bamber","5","1:24.704","7:30.137","Green","Track","1.735","0.489","4.013","25.426","19.638","14.331","8.534","10.538","135.713"
"25","GTLM","Dirk Werner","5","1:25.260","7:31.449","Green","Track","1.733","0.490","3.980","25.904","19.533","14.271","8.503","10.846","135.436"
"911","GTLM","Nick Tandy","5","1:24.931","7:31.776","Green","Track","1.736","0.493","3.999","25.557","19.608","14.298","8.775","10.465","134.612"
"100","GTLM","Lucas Luhr","5","1:25.013","7:32.399","Green","Track","1.746","0.494","4.009","25.545","19.575","14.401","8.455","10.788","134.339"
"90","P","Ryan Dalziel","5","1:21.077","7:42.244","Green","Track","1.617","0.466","3.744","24.331","18.581","13.996","8.102","10.240","142.411"
"55","P","Tristan Nunez","6","1:19.980","8:01.992","Green","Track","1.603","0.459","3.782","24.109","18.319","13.584","7.870","10.254","144.583"
"70","P","Tom Long","6","1:19.206","8:02.848","Green","Track","1.594","0.459","3.700","23.932","18.218","13.475","7.716","10.112","144.583"
"5","P","Christian Fittipaldi","6","1:20.967","8:12.976","Green","Track","1.627","0.467","3.772","24.384","18.497","13.822","7.984","10.414","142.106"
"10","P","Ricky Taylor","6","1:20.807","8:13.772","Green","Track","1.623","0.465","3.772","24.310","18.544","13.793","8.011","10.289","142.717"
"31","P","Dane Cameron","6","1:20.942","8:14.654","Green","Track","1.617","0.468","3.757","24.297","18.472","13.921","7.979","10.431","141.803"
"0","P","Sean Rayhall","6","1:21.448","8:17.183","Green","Track","1.577","0.451","3.754","24.655","18.542","14.003","8.227","10.239","147.148"
"60","P","John Pew","6","1:22.141","8:22.212","Green","Track","1.621","0.464","3.934","24.475","18.806","14.168","8.253","10.420","143.025"
"68","GTLM","Daniel Serra","6","1:24.197","8:48.958","Green","Track","1.745","0.491","4.036","25.361","19.525","14.121","8.395","10.523","135.160"
"67","GTLM","Ryan Briscoe","6","1:24.287","8:49.909","Green","Track","1.746","0.497","4.082","25.275","19.453","14.160","8.466","10.608","133.528"
"66","GTLM","Dirk Muller","6","1:24.271","8:50.627","Green","Track","1.740","0.496","4.033","25.279","19.456","14.240","8.430","10.597","133.798"
"62","GTLM","Toni Vilander","6","1:24.445","8:51.291","Green","Track","1.735","0.495","4.019","25.433","19.603","14.203","8.298","10.659","134.068"
"4","GTLM","Tommy Milner","6","1:24.697","8:51.880","Green","Track","1.739","0.493","4.011","25.571","19.508","14.318","8.446","10.611","134.612"
"3","GTLM","Jan Magnussen","6","1:24.774","8:54.099","Green","Track","1.738","0.494","4.002","25.358","19.599","14.507","8.446","10.630","134.339"
"912","GTLM","Earl Bamber","6","1:24.787","8:54.924","Green","Track","1.734","0.489","4.041","25.318","19.605","14.554","8.532","10.514","135.713"
"911","GTLM","Nick Tandy","6","1:24.779","8:56.555","Green","Track","1.726","0.491","4.031","25.409","19.560","14.314","8.653","10.595","135.160"
"100","GTLM","Lucas Luhr","6","1:25.730","8:58.129","Green","Track","1.738","0.491","3.996","25.652","20.016","14.615","8.365","10.857","135.160"
"25","GTLM","Dirk Werner","6","1:27.258","8:58.707","Green","Track","1.740","0.491","3.964","26.385","20.624","14.576","8.630","10.848","135.160"
"90","P","Ryan Dalziel","6","1:21.902","9:04.146","Green","Track","1.624","0.462","3.802","24.211","18.670","14.765","8.126","10.242","143.644"
"55","P","Tristan Nunez","7","1:20.239","9:22.231","Green","Track","1.604","0.460","3.773","23.839","18.222","14.159","7.936","10.246","144.269"
"70","P","Tom Long","7","1:20.236","9:23.084","Green","Track","1.592","0.458","3.710","24.143","18.235","14.060","7.828","10.210","144.899"
"5","P","Christian Fittipaldi","7","1:21.595","9:34.571","Yellow","Track","1.626","0.466","3.816","24.411","18.590","14.163","8.036","10.487","142.411"
"10","P","Ricky Taylor","7","1:21.327","9:35.099","Yellow","Track","1.626","0.465","3.774","24.407","18.457","14.059","8.096","10.443","142.717"
"31","P","Dane Cameron","7","1:21.552","9:36.206","Yellow","Track","1.616","0.466","3.747","24.248","18.478","14.524","8.041","10.432","142.411"
"0","P","Sean Rayhall","7","1:23.021","9:40.204","Yellow","Track","1.575","0.455","3.763","24.571","18.625","14.764","8.460","10.808","145.854"
"60","P","John Pew","7","1:23.162","9:45.374","Yellow","Track","1.619","0.462","3.916","24.609","18.776","14.611","8.643","10.526","143.644"
"68","GTLM","Daniel Serra","7","1:35.131","10:24.089","Yellow","Track","1.742","0.491","4.005","25.397","20.911","20.123","10.374","12.088","135.160"
"67","GTLM","Ryan Briscoe","7","1:35.161","10:25.070","Yellow","Track","1.748","0.496","4.133","25.261","21.493","20.095","10.207","11.728","133.798"
"66","GTLM","Dirk Muller","7","1:35.755","10:26.382","Yellow","Track","1.743","0.496","4.060","25.443","21.446","20.024","10.357","12.186","133.798"
"62","GTLM","Toni Vilander","7","1:35.872","10:27.163","Yellow","Track","1.742","0.494","4.046","25.522","21.476","20.023","10.483","12.086","134.339"
"4","GTLM","Tommy Milner","7","1:36.161","10:28.041","Yellow","Track","1.741","0.497","4.048","25.354","21.873","19.610","11.016","12.022","133.528"
"3","GTLM","Jan Magnussen","7","1:34.388","10:28.487","Yellow","Track","1.731","0.494","3.999","25.421","20.621","19.246","11.271","11.605","134.339"
"912","GTLM","Earl Bamber","7","1:34.391","10:29.315","Yellow","Track","1.737","0.489","4.002","25.229","22.065","18.188","11.193","11.488","135.713"
"911","GTLM","Nick Tandy","7","1:34.134","10:30.689","Yellow","Track","1.737","0.495","3.994","25.509","21.903","17.854","11.314","11.328","134.068"
"100","GTLM","Lucas Luhr","7","1:33.461","10:31.590","Yellow","Track","1.752","0.497","4.071","25.485","21.219","17.735","11.173","11.529","133.528"
"25","GTLM","Dirk Werner","7","1:33.896","10:32.603","Yellow","Track","1.743","0.492","4.014","25.758","21.434","17.804","11.120","11.531","134.885"
"90","P","Ryan Dalziel","7","1:30.158","10:34.304","Yellow","Track","1.623","0.467","3.785","24.348","20.458","17.373","10.481","11.623","142.106"
"55","P","Tristan Nunez","8","1:35.855","10:58.086","Yellow","Track","1.604","0.460","3.770","27.554","21.937","19.045","9.683","11.802","144.269"
"70","P","Tom Long","8","1:36.834","10:59.918","Yellow","Track","1.597","0.459","3.701","27.837","21.515","19.386","10.033","12.306","144.583"
"5","P","Christian Fittipaldi","8","1:39.946","11:14.517","Yellow","Track","1.695","0.551","5.415","30.864","21.627","18.848","9.065","11.881","120.442"
"10","P","Ricky Taylor","8","1:40.318","11:15.417","Yellow","Track","1.917","0.595","5.821","30.272","21.645","19.998","9.253","10.817","111.536"
"31","P","Dane Cameron","8","1:40.180","11:16.386","Yellow","Track","1.714","0.554","5.704","30.628","21.762","19.427","9.190","11.201","119.790"
"0","P","Sean Rayhall","8","1:38.795","11:18.999","Yellow","Track","2.233","0.616","5.341","28.876","21.815","18.778","9.674","11.462","107.733"
"60","P","John Pew","8","1:34.504","11:19.878","Yellow","Track","1.633","0.479","4.811","26.170","21.871","18.175","9.952","11.413","138.546"
"68","GTLM","Daniel Serra","8","1:37.553","12:01.642","Yellow","Track","2.105","0.600","5.144","28.644","21.950","17.667","9.892","11.551","110.606"
"67","GTLM","Ryan Briscoe","8","1:37.578","12:02.648","Yellow","Track","2.006","0.613","5.501","28.163","22.319","17.154","10.216","11.606","108.260"
"66","GTLM","Dirk Muller","8","1:37.929","12:04.311","Yellow","Track","2.167","0.633","5.378","28.318","22.026","16.784","10.190","12.433","104.840"
"62","GTLM","Toni Vilander","8","1:37.834","12:04.997","Yellow","Track","2.099","0.648","5.438","28.123","22.408","16.311","10.583","12.224","102.413"
"4","GTLM","Tommy Milner","8","1:37.879","12:05.920","Yellow","Track","2.087","0.624","5.589","28.108","22.232","16.207","10.562","12.470","106.352"
"3","GTLM","Jan Magnussen","8","1:37.906","12:06.393","Yellow","Track","2.072","0.651","5.895","28.235","22.069","16.290","10.449","12.245","101.941"
"912","GTLM","Earl Bamber","8","1:37.725","12:07.040","Yellow","Track","2.026","0.640","5.930","28.170","22.404","16.065","10.269","12.221","103.693"
"911","GTLM","Nick Tandy","8","1:36.854","12:07.543","Yellow","Track","2.007","0.613","5.559","28.637","21.949","15.977","9.782","12.330","108.260"
"100","GTLM","Lucas Luhr","8","1:36.464","12:08.054","Yellow","Track","2.049","0.642","5.823","28.356","22.274","16.416","8.884","12.020","103.370"
"25","GTLM","Dirk Werner","8","1:36.740","12:09.343","Yellow","Track","1.873","0.596","5.894","28.489","21.981","16.645","9.722","11.540","111.348"
"90","P","Ryan Dalziel","8","1:36.125","12:10.429","Yellow","Track","1.921","0.568","5.763","27.799","22.325","16.842","9.438","11.469","116.837"
"55","P","Tristan Nunez","9","2:30.885","13:28.971","Yellow","Track","2.257","0.723","6.505","45.883","39.770","23.439","15.768","16.540","91.789"
"70","P","Tom Long","9","2:30.134","13:30.052","Yellow","Track","2.137","0.666","6.353","45.646","39.704","23.020","17.357","15.251","99.645"
"5","P","Christian Fittipaldi","9","2:17.299","13:31.816","Yellow","Track","1.900","0.549","4.491","34.296","39.826","23.342","16.988","15.907","120.881"
"10","P","Ricky Taylor","9","2:20.919","13:36.336","Yellow","Track","2.046","0.561","4.526","34.651","39.486","23.267","17.272","19.110","118.295"
"31","P","Dane Cameron","9","2:20.719","13:37.105","Yellow","Track","1.901","0.574","4.688","35.055","39.324","22.965","17.610","18.602","115.616"
"0","P","Sean Rayhall","9","2:18.748","13:37.747","Yellow","Track","1.714","0.505","4.809","33.459","39.298","23.805","16.720","18.438","131.413"
"60","P","John Pew","9","2:19.008","13:38.886","Yellow","Track","1.850","0.525","4.773","33.728","39.208","23.453","16.981","18.490","126.407"
"68","GTLM","Daniel Serra","9","1:40.826","13:42.468","Yellow","Track","2.006","0.573","4.984","27.743","22.576","17.298","10.278","15.368","115.818"
"67","GTLM","Ryan Briscoe","9","1:40.528","13:43.176","Yellow","Track","2.112","0.648","5.752","28.621","22.318","16.982","9.799","14.296","102.413"
"66","GTLM","Dirk Muller","9","1:39.841","13:44.152","Yellow","Track","2.162","0.626","5.512","28.146","22.645","16.379","9.804","14.567","106.012"
"62","GTLM","Toni Vilander","9","1:39.961","13:44.958","Yellow","Track","2.217","0.654","5.484","28.235","22.688","16.242","9.666","14.775","101.473"
"4","GTLM","Tommy Milner","9","1:39.901","13:45.821","Yellow","Track","2.251","0.690","5.880","28.231","22.540","16.198","9.859","14.252","96.179"
"3","GTLM","Jan Magnussen","9","1:40.159","13:46.552","Yellow","Track","2.292","0.684","5.983","29.622","22.917","15.919","9.334","13.408","97.023"
"912","GTLM","Earl Bamber","9","1:40.680","13:47.720","Yellow","Track","2.336","0.691","5.887","29.540","23.147","15.887","9.254","13.938","96.040"
"911","GTLM","Nick Tandy","9","1:41.353","13:48.896","Yellow","Track","2.325","0.691","5.961","29.669","22.934","15.869","9.423","14.481","96.040"
"100","GTLM","Lucas Luhr","9","1:42.314","13:50.368","Yellow","Track","2.536","0.737","6.325","30.057","23.065","16.715","9.176","13.703","90.046"
"25","GTLM","Dirk Werner","9","1:41.759","13:51.102","Yellow","Track","2.227","0.710","6.128","29.886","22.916","17.019","9.266","13.607","93.470"
"90","P","Ryan Dalziel","9","1:42.135","13:52.564","Yellow","Track","2.239","0.748","6.898","28.940","23.228","16.359","9.790","13.933","88.721"
"55","P","Tristan Nunez","10","2:19.827","15:48.798","Green","Track","3.935","1.287","9.349","41.128","32.568","22.907","17.296","11.357","51.565"
"70","P","Tom Long","10","2:18.950","15:49.002","Green","Track","3.988","1.210","9.510","40.852","32.372","22.837","17.282","10.899","54.846"
"5","P","Christian Fittipaldi","10","2:17.833","15:49.649","Green","Track","4.062","1.291","9.315","41.270","32.862","21.096","17.019","10.918","51.405"
"10","P","Ricky Taylor","10","2:13.790","15:50.126","Green","Track","5.242","1.128","7.047","40.266","31.676","21.090","16.840","10.501","58.833"
"31","P","Dane Cameron","10","2:13.645","15:50.750","Green","Track","5.520","1.366","8.759","39.009","30.747","20.826","16.698","10.720","48.582"
"0","P","Sean Rayhall","10","2:13.231","15:50.978","Green","Track","5.651","1.220","8.870","39.439","30.477","20.494","16.774","10.306","54.396"
"60","P","John Pew","10","2:13.368","15:52.254","Green","Track","5.769","1.434","8.733","39.057","30.494","20.244","16.753","10.884","46.279"
"68","GTLM","Daniel Serra","10","2:10.901","15:53.369","Green","Track","5.005","1.303","8.877","37.845","30.662","19.707","16.525","10.977","50.931"
"67","GTLM","Ryan Briscoe","10","2:10.526","15:53.702","Green","Track","5.032","1.567","9.291","37.761","30.394","19.416","16.322","10.743","42.351"
"66","GTLM","Dirk Muller","10","2:10.166","15:54.318","Green","Track","4.798","1.645","9.896","36.982","31.095","18.619","16.388","10.743","40.343"
"62","GTLM","Toni Vilander","10","2:10.000","15:54.958","Green","Track","5.003","1.780","9.867","36.959","30.860","18.366","16.217","10.948","37.283"
"4","GTLM","Tommy Milner","10","2:09.682","15:55.503","Green","Track","4.762","1.799","10.172","36.776","30.846","17.976","16.383","10.968","36.889"
"3","GTLM","Jan Magnussen","10","2:09.395","15:55.947","Green","Track","4.638","1.847","10.210","36.877","30.745","17.936","16.259","10.883","35.931"
"912","GTLM","Earl Bamber","10","2:08.493","15:56.213","Green","Track","4.585","1.845","9.896","36.960","30.833","17.921","15.774","10.679","35.969"
"911","GTLM","Nick Tandy","10","2:07.758","15:56.654","Green","Track","4.464","1.714","9.789","36.812","30.636","17.873","15.738","10.732","38.719"
"100","GTLM","Lucas Luhr","10","2:07.067","15:57.435","Green","Track","4.012","1.597","11.166","35.164","30.716","17.684","15.847","10.881","41.555"
"90","P","Ryan Dalziel","10","2:05.212","15:57.776","Green","Track","3.979","1.575","11.522","35.847","29.520","17.474","14.817","10.478","42.136"
"25","GTLM","Dirk Werner","10","2:06.885","15:57.987","Green","Track","4.086","1.611","11.764","35.238","30.116","17.549","15.440","11.081","41.194"
"55","P","Tristan Nunez","11","1:20.591","17:09.389","Green","Track","1.602","0.460","3.757","24.299","18.603","13.689","7.951","10.230","144.269"
"70","P","Tom Long","11","1:21.280","17:10.282","Green","Track","1.576","0.456","3.863","25.002","18.553","13.671","7.941","10.218","145.534"
"5","P","Christian Fittipaldi","11","1:22.567","17:12.216","Green","Track","1.616","0.467","3.903","25.076","18.849","14.045","8.121","10.490","142.106"
"10","P","Ricky Taylor","11","1:22.346","17:12.472","Green","Track","1.620","0.464","3.888","24.924","18.835","14.146","8.125","10.344","143.025"
"31","P","Dane Cameron","11","1:22.569","17:13.319","Green","Track","1.616","0.463","3.832","25.083","18.818","14.107","8.180","10.470","143.334"
"0","P","Sean Rayhall","11","1:22.722","17:13.700","Green","Track","1.571","0.454","3.793","25.336","18.947","14.039","8.364","10.218","146.175"
"60","P","John Pew","11","1:23.753","17:16.007","Green","Track","1.619","0.462","4.082","25.121","18.831","14.259","8.857","10.522","143.644"
"68","GTLM","Daniel Serra","11","1:25.567","17:18.936","Green","Track","1.750","0.494","4.079","25.877","19.856","14.257","8.532","10.722","134.339"
"67","GTLM","Ryan Briscoe","11","1:25.781","17:19.483","Green","Track","1.727","0.491","4.182","25.895","19.827","14.392","8.497","10.770","135.160"
"66","GTLM","Dirk Muller","11","1:25.586","17:19.904","Green","Track","1.728","0.492","4.126","25.877","19.682","14.448","8.548","10.685","134.885"
"62","GTLM","Toni Vilander","11","1:25.536","17:20.494","Green","Track","1.743","0.496","4.160","25.774","19.752","14.312","8.539","10.760","133.798"
"4","GTLM","Tommy Milner","11","1:25.526","17:21.029","Green","Track","1.735","0.500","4.189","25.727","19.865","14.313","8.485","10.712","132.727"
