"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"90","P","Marc Goossens","7","1:24.393","55:22.242","Green","Track","2.903","11.328","0.516","12.869","9.687","8.970","0.526","12.521","9.656","9.211","2.162","4.044","153.277","154.252"
"10","P","Ricky Taylor","7","1:26.687","55:32.619","Green","Track","3.004","11.176","0.522","12.577","9.788","8.962","0.526","12.926","11.100","9.746","2.245","4.115","151.515","154.252"
"60","P","Katherine Legge","7","1:25.195","55:46.691","Green","Track","3.103","11.409","0.527","12.560","9.575","8.959","0.527","12.992","9.958","9.360","2.156","4.069","150.078","153.959"
"70","P","Tom Long","7","1:28.165","56:02.558","Green","Track","3.168","11.380","0.529","12.953","10.228","8.992","0.533","13.659","10.520","9.917","2.186","4.100","149.510","152.226"
"5","P","Christian Fittipaldi","8","1:24.157","56:37.805","Green","Track","3.082","11.139","0.516","12.602","9.679","8.860","0.524","12.692","9.524","9.328","2.162","4.049","153.277","154.840"
"31","P","Eric Curran","8","1:24.715","56:45.714","Green","Track","3.088","11.202","0.516","12.765","9.588","8.882","0.520","12.910","9.679","9.343","2.170","4.052","153.277","156.031"
"90","P","Marc Goossens","8","1:28.700","56:50.942","Green","Track","2.935","11.392","0.523","14.290","11.034","9.852","0.555","12.997","9.745","9.146","2.162","4.069","151.225","146.192"
"10","P","Ricky Taylor","8","1:30.851","57:03.470","Green","Track","3.099","12.145","0.570","14.688","10.532","9.099","0.564","13.907","10.118","9.851","2.195","4.083","138.756","143.859"
"60","P","Katherine Legge","8","1:25.353","57:12.044","Green","Track","3.198","11.567","0.533","12.586","9.703","8.940","0.526","12.773","9.954","9.342","2.165","4.066","148.388","154.252"
"5","P","Christian Fittipaldi","9","1:24.409","58:02.214","Green","Track","3.056","11.190","0.520","12.525","9.721","8.858","0.526","12.731","9.703","9.374","2.159","4.046","152.098","154.252"
"31","P","Eric Curran","9","1:28.114","58:13.828","Green","Track","3.120","11.276","0.513","12.783","9.798","9.377","0.666","14.485","10.281","9.622","2.159","4.034","154.173","121.826"
"90","P","Marc Goossens","9","1:23.863","58:14.805","Green","Track","2.860","11.342","0.520","12.595","9.649","8.917","0.523","12.388","9.692","9.155","2.171","4.051","152.098","155.136"
"10","P","Ricky Taylor","9","1:24.726","58:28.196","Green","Track","3.074","11.219","0.517","12.701","9.812","8.969","0.525","12.589","9.602","9.452","2.191","4.075","152.980","154.545"
"60","P","Katherine Legge","9","1:26.482","58:38.526","Green","Track","3.010","11.331","0.528","12.507","10.077","8.934","0.523","13.106","10.114","10.044","2.201","4.107","149.793","155.136"
"5","P","Christian Fittipaldi","10","1:24.237","59:26.451","Green","Track","3.082","11.090","0.516","12.512","9.597","8.905","0.525","12.582","9.669","9.512","2.184","4.063","153.277","154.545"
"31","P","Eric Curran","10","1:24.812","59:38.640","Green","Track","3.111","11.205","0.515","12.857","9.760","8.928","0.528","12.869","9.585","9.264","2.159","4.031","153.575","153.667"
"90","P","Marc Goossens","10","1:26.865","59:41.670","Green","Track","3.023","12.674","0.530","13.487","9.905","8.909","0.529","12.749","9.746","9.109","2.152","4.052","149.228","153.377"
"10","P","Ricky Taylor","10","1:24.743","59:52.939","Green","Track","2.996","11.093","0.518","12.696","9.813","8.951","0.527","12.669","9.638","9.580","2.189","4.073","152.685","153.959"
"5","P","Christian Fittipaldi","11","1:54.450","1:01:20.901","Finish","Pit","2.987","11.052","0.515","12.500","9.739","8.882","0.523","12.744","25.027","11.167","7.548","11.766","153.575","155.136"
"31","P","Eric Curran","11","1:43.389","1:01:22.029","Finish","Pit","3.096","11.205","0.514","12.766","9.618","8.854","0.521","12.919","13.288","10.863","8.036","11.709","153.873","155.732"
"90","P","Marc Goossens","11","1:41.240","1:01:22.910","Finish","Pit","2.886","11.377","0.517","12.709","9.684","9.029","0.529","12.491","11.309","10.715","8.417","11.577","152.980","153.377"
"10","P","Ricky Taylor","11","1:40.878","1:01:33.817","Finish","Pit","3.023","11.151","0.520","12.714","9.846","9.009","0.526","12.725","9.921","11.937","7.907","11.599","152.098","154.252"
