"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP4"
"62","GTLM","Toni Vilander","10","1:27.314","39:12.558","Green","Track","5.798","3.596","20.796","23.906","10.157","0.788","21.370","0.903","109.887"
"912","GTLM","Earl Bamber","9","1:30.619","39:34.455","Green","Pit","5.777","3.648","20.767","21.678","7.541","0.554","21.264","9.390","156.301"
"911","GTLM","Nick Tandy","10","1:32.272","39:44.879","Green","Pit","5.734","3.672","22.183","21.904","7.603","0.558","21.265","9.353","155.181"
"68","GTLM","Daniel Serra","9","1:45.748","39:53.485","Green","Pit","6.314","4.236","28.886","22.952","8.978","0.715","24.369","9.298","121.106"
"66","GTLM","Joey Hand","11","1:31.904","40:02.449","Finish","Pit","5.850","3.554","20.572","21.829","7.630","0.600","22.681","9.188","144.318"
"3","GTLM","Antonio Garcia","11","1:33.588","40:08.993","Finish","Pit","5.681","3.697","20.622","23.747","7.744","0.571","22.111","9.415","151.648"
"4","GTLM","Tommy Milner","9","1:18.668","40:20.778","Finish","Track","5.706","3.537","20.485","21.070","7.527","0.552","18.905","0.886","156.868"
"62","GTLM","Toni Vilander","11","1:43.341","40:55.899","Finish","Pit","6.266","3.884","24.253","24.656","9.286","0.714","24.310","9.972","121.276"
"8","PC","Alex Popow","1","51:33.900","51:33.900","Green","Track","2017.785","5.751","26.758","23.056","7.605","0.566","20.175","0.918","152.987"
"7","PC","Stefano Coletti","1","51:35.017","51:35.017","Green","Track","0.000","6.578","25.375","22.731","7.449","0.556","20.248","0.934","155.739"
"88","PC","Mark Kvamme","1","51:37.307","51:37.307","Green","Track","1920.752","5.912","27.061","23.871","8.041","0.590","20.965","0.991","146.764"
"38","PC","Kenton Koch","1","51:40.949","51:40.949","Green","Track","2037.595","5.894","25.721","24.400","8.185","0.594","19.961","0.877","145.776"
"20","PC","Johnny Mowlem","1","51:44.989","51:44.989","Green","Track","1903.682","5.812","26.242","22.843","7.343","0.543","20.233","0.895","159.468"
"52","PC","Robert Alon","1","51:46.435","51:46.435","Green","Track","0.000","6.932","26.471","24.671","7.976","0.644","22.398","0.980","134.458"
"85","PC","Chris Miller","1","51:59.356","51:59.356","Green","Track","2012.654","7.278","28.486","27.337","11.524","0.884","23.863","0.965","97.954"
"7","PC","Stefano Coletti","2","1:20.077","52:55.094","Green","Track","6.157","3.754","21.104","21.388","7.358","0.549","18.904","0.863","157.725"
"8","PC","Alex Popow","2","1:22.025","52:55.925","Green","Track","6.148","3.799","21.752","21.539","7.478","0.580","19.867","0.862","149.295"
"38","PC","Kenton Koch","2","1:18.855","52:59.804","Green","Track","6.007","3.587","20.932","20.975","7.212","0.530","18.759","0.853","163.379"
"88","PC","Mark Kvamme","2","1:23.693","53:01.000","Green","Track","6.510","4.006","22.721","21.588","7.371","0.545","19.982","0.970","158.882"
"20","PC","Johnny Mowlem","2","1:20.786","53:05.775","Green","Track","6.000","3.788","21.975","21.471","7.293","0.540","18.867","0.852","160.354"
"52","PC","Robert Alon","2","1:24.751","53:11.186","Green","Track","6.218","3.909","22.778","21.875","7.494","0.646","20.980","0.851","134.042"
"85","PC","Chris Miller","2","1:22.692","53:22.048","Green","Track","6.246","3.944","22.594","21.812","7.341","0.541","19.343","0.871","160.057"
"7","PC","Stefano Coletti","3","1:19.207","54:14.301","Green","Track","5.578","4.004","20.919","21.232","7.407","0.550","18.652","0.865","157.438"
"8","PC","Alex Popow","3","1:19.037","54:14.962","Green","Track","5.735","3.603","21.042","21.144","7.350","0.549","18.759","0.855","157.725"
"38","PC","Kenton Koch","3","1:16.686","54:16.490","Green","Track","5.654","3.421","20.235","20.448","7.268","0.537","18.274","0.849","161.249"
"20","PC","Johnny Mowlem","3","1:17.957","54:23.732","Green","Track","5.704","3.515","20.468","20.764","7.257","0.535","18.856","0.858","161.852"
"88","PC","Mark Kvamme","3","1:23.641","54:24.641","Green","Track","6.390","3.953","22.317","21.587","7.381","0.547","20.528","0.938","158.301"
"52","PC","Robert Alon","3","1:18.116","54:29.302","Green","Track","5.662","3.491","20.676","20.835","7.280","0.543","18.780","0.849","159.468"
"85","PC","Chris Miller","3","1:18.998","54:41.046","Green","Track","5.881","3.621","21.048","21.124","7.316","0.542","18.609","0.857","159.762"
"7","PC","Stefano Coletti","4","1:17.460","55:31.761","Green","Track","5.689","3.496","19.933","21.031","7.399","0.551","18.498","0.863","157.152"
"8","PC","Alex Popow","4","1:17.589","55:32.551","Green","Track","5.646","3.583","20.314","20.841","7.288","0.543","18.520","0.854","159.468"
"38","PC","Kenton Koch","4","1:16.844","55:33.334","Green","Track","5.662","3.417","20.192","20.581","7.264","0.538","18.341","0.849","160.950"
"20","PC","Johnny Mowlem","4","1:16.957","55:40.689","Green","Track","5.737","3.562","20.108","20.613","7.254","0.537","18.299","0.847","161.249"
"88","PC","Mark Kvamme","4","1:21.693","55:46.334","Green","Track","6.205","3.836","21.849","21.615","7.372","0.547","19.369","0.900","158.301"
"52","PC","Robert Alon","4","1:17.232","55:46.534","Green","Track","5.618","3.459","20.133","20.660","7.256","0.538","18.718","0.850","160.950"
"85","PC","Chris Miller","4","1:18.270","55:59.316","Green","Track","5.789","3.494","20.673","20.819","7.287","0.541","18.817","0.850","160.057"
"8","PC","Alex Popow","5","1:17.362","56:49.913","Green","Track","5.637","3.467","20.253","20.875","7.319","0.545","18.407","0.859","158.882"
"7","PC","Stefano Coletti","5","1:20.836","56:52.597","Green","Track","5.584","3.481","23.360","21.056","7.387","0.548","18.554","0.866","158.013"
"38","PC","Kenton Koch","5","1:22.520","56:55.854","Green","Track","5.663","3.804","24.330","21.653","7.289","0.538","18.396","0.847","160.950"
"20","PC","Johnny Mowlem","5","1:16.640","56:57.329","Green","Track","5.662","3.470","19.936","20.644","7.223","0.534","18.326","0.845","162.155"
"52","PC","Robert Alon","5","1:17.055","57:03.589","Green","Track","5.597","3.443","19.957","20.584","7.269","0.539","18.813","0.853","160.651"
"88","PC","Mark Kvamme","5","1:21.344","57:07.678","Green","Track","6.188","3.793","21.941","21.164","7.356","0.545","19.447","0.910","158.882"
"85","PC","Chris Miller","5","1:17.718","57:17.034","Green","Track","5.711","3.510","20.519","20.775","7.288","0.543","18.521","0.851","159.468"
"8","PC","Alex Popow","6","1:19.781","58:09.694","Green","Track","5.664","3.391","21.706","21.483","7.366","0.546","18.767","0.858","158.591"
"7","PC","Stefano Coletti","6","1:19.045","58:11.642","Green","Track","5.606","3.561","19.955","20.949","7.498","0.653","19.964","0.859","132.605"
"38","PC","Kenton Koch","6","1:17.143","58:12.997","Green","Track","5.656","3.411","20.208","20.702","7.284","0.542","18.489","0.851","159.762"
"20","PC","Johnny Mowlem","6","1:16.746","58:14.075","Green","Track","5.618","3.450","19.959","20.699","7.224","0.535","18.414","0.847","161.852"
"52","PC","Robert Alon","6","1:16.554","58:20.143","Green","Track","5.593","3.408","19.827","20.521","7.247","0.538","18.571","0.849","160.950"
"88","PC","Mark Kvamme","6","1:20.589","58:28.267","Green","Track","6.032","3.799","21.700","21.272","7.363","0.547","18.998","0.878","158.301"
"85","PC","Chris Miller","6","1:17.376","58:34.410","Green","Track","5.717","3.476","20.393","20.666","7.284","0.542","18.450","0.848","159.762"
"8","PC","Alex Popow","7","1:17.217","59:26.911","Green","Track","5.672","3.487","20.018","20.761","7.307","0.543","18.573","0.856","159.468"
"7","PC","Stefano Coletti","7","1:17.283","59:28.925","Green","Track","5.639","3.509","19.979","20.871","7.344","0.548","18.531","0.862","158.013"
"20","PC","Johnny Mowlem","7","1:16.729","59:30.804","Green","Track","5.593","3.441","19.891","20.883","7.236","0.536","18.303","0.846","161.550"
"38","PC","Kenton Koch","7","1:21.842","59:34.839","Green","Track","5.764","3.705","22.979","21.924","7.326","0.541","18.756","0.847","160.057"
"52","PC","Robert Alon","7","1:16.881","59:37.024","Green","Track","5.585","3.434","19.796","20.582","7.254","0.537","18.845","0.848","161.249"
"88","PC","Mark Kvamme","7","1:20.007","59:48.274","Green","Track","5.866","3.768","21.400","20.975","7.344","0.546","19.221","0.887","158.591"
"85","PC","Chris Miller","7","1:17.205","59:51.615","Green","Track","5.698","3.478","20.268","20.607","7.282","0.541","18.484","0.847","160.057"
"8","PC","Alex Popow","8","1:16.848","1:00:43.759","Green","Track","5.644","3.370","19.914","20.851","7.313","0.543","18.355","0.858","159.468"
"7","PC","Stefano Coletti","8","1:16.858","1:00:45.783","Green","Track","5.644","3.408","19.827","20.888","7.351","0.549","18.332","0.859","157.725"
"20","PC","Johnny Mowlem","8","1:16.833","1:00:47.637","Green","Track","5.634","3.497","20.018","20.745","7.253","0.538","18.300","0.848","160.950"
"38","PC","Kenton Koch","8","1:16.818","1:00:51.657","Green","Track","5.663","3.409","20.091","20.481","7.298","0.541","18.484","0.851","160.057"
"52","PC","Robert Alon","8","1:16.807","1:00:53.831","Green","Track","5.666","3.512","19.821","20.632","7.260","0.538","18.534","0.844","160.950"
"88","PC","Mark Kvamme","8","1:20.198","1:01:08.472","Green","Track","6.014","3.822","21.173","21.327","7.393","0.550","19.020","0.899","157.438"
"85","PC","Chris Miller","8","1:21.234","1:01:12.849","Green","Track","5.636","3.383","20.465","21.348","9.755","0.638","19.162","0.847","135.722"
"8","PC","Alex Popow","9","1:16.780","1:02:00.539","Green","Track","5.608","3.403","19.897","20.627","7.308","0.543","18.537","0.857","159.468"
"7","PC","Stefano Coletti","9","1:17.691","1:02:03.474","Green","Track","5.624","3.376","19.742","21.542","7.394","0.550","18.604","0.859","157.438"
"20","PC","Johnny Mowlem","9","1:16.606","1:02:04.243","Green","Track","5.585","3.459","19.904","20.681","7.243","0.538","18.350","0.846","160.950"
"38","PC","Kenton Koch","9","1:16.752","1:02:08.409","Green","Track","5.671","3.370","20.036","20.646","7.303","0.541","18.346","0.839","160.057"
"52","PC","Robert Alon","9","1:16.411","1:02:10.242","Green","Track","5.630","3.449","19.768","20.488","7.254","0.537","18.440","0.845","161.249"
"88","PC","Mark Kvamme","9","1:19.427","1:02:27.899","Green","Track","5.966","3.678","20.929","0.000","0.000","0.000","0.000","0.863","0.000"
"85","PC","Chris Miller","9","1:34.301","1:02:47.150","Green","Pit","5.682","3.437","20.318","0.000","0.000","0.000","0.000","11.307","0.000"
"8","PC","Alex Popow","10","1:16.696","1:03:17.235","Green","Track","5.600","3.314","0.000","0.000","7.320","0.544","18.399","0.857","159.174"
"20","PC","Johnny Mowlem","10","1:16.772","1:03:21.015","Green","Track","5.624","3.488","0.000","0.000","7.273","0.540","18.346","0.851","160.354"
"7","PC","Stefano Coletti","10","1:20.979","1:03:24.453","Green","Track","5.616","3.437","0.000","0.000","7.407","0.550","19.634","0.860","157.438"
"38","PC","Kenton Koch","10","1:16.790","1:03:25.199","Green","Track","5.619","3.351","0.000","0.000","7.309","0.544","18.491","0.845","159.174"
"52","PC","Robert Alon","10","1:16.487","1:03:26.729","Green","Track","5.604","3.504","19.730","20.574","7.282","0.540","18.408","0.845","160.354"
"88","PC","Mark Kvamme","10","1:19.407","1:03:47.306","Green","Track","5.830","3.660","21.095","21.050","7.395","0.551","18.960","0.866","157.152"
"8","PC","Alex Popow","11","1:16.470","1:04:33.705","Green","Track","5.587","3.388","0.000","0.000","0.000","0.000","0.000","0.858","0.000"
"20","PC","Johnny Mowlem","11","1:16.495","1:04:37.510","Green","Track","5.573","3.399","0.000","0.000","0.000","0.000","0.000","0.850","0.000"
"38","PC","Kenton Koch","11","1:18.977","1:04:44.176","Green","Track","5.610","3.465","0.000","0.000","0.000","0.542","18.611","0.849","159.762"
"52","PC","Robert Alon","11","1:20.030","1:04:46.759","Green","Track","5.612","3.473","0.000","0.000","0.000","0.540","18.610","0.847","160.354"
"7","PC","Stefano Coletti","11","1:26.439","1:04:50.892","Green","Track","5.608","3.476","0.000","0.000","0.000","0.552","19.326","0.861","156.868"
"88","PC","Mark Kvamme","11","1:20.532","1:05:07.838","Finish","Track","5.828","3.614","0.000","0.000","7.460","0.551","19.416","0.960","157.152"
"8","PC","Alex Popow","12","1:19.090","1:05:52.795","Finish","Track","5.607","3.444","20.113","22.085","7.337","0.542","19.104","0.858","159.762"
"20","PC","Johnny Mowlem","12","1:16.585","1:05:54.095","Finish","Track","5.647","3.439","19.807","20.684","7.261","0.537","18.363","0.847","161.249"
"38","PC","Kenton Koch","12","1:16.640","1:06:00.816","Finish","Track","5.619","3.359","19.919","20.660","7.289","0.541","18.406","0.847","160.057"
"52","PC","Robert Alon","12","1:16.694","1:06:03.453","Finish","Track","5.567","3.365","19.851","20.773","7.250","0.536","18.503","0.849","161.550"
"7","PC","Stefano Coletti","12","1:17.104","1:06:07.996","Finish","Track","5.601","3.497","19.881","20.927","7.396","0.549","18.395","0.858","157.725"
"10","P","Ricky Taylor","1","1:16:38.946","1:16:38.946","Green","Track","3431.603","6.416","27.639","22.389","7.116","0.525","19.652","0.886","164.935"
"60","P","Olivier Pla","1","1:16:44.292","1:16:44.292","Green","Track","760.611","7.232","24.938","21.939","8.062","0.612","20.845","0.844","141.488"
"90","P","Ryan Dalziel","1","1:16:45.749","1:16:45.749","Green","Track","1745.240","6.638","25.650","23.431","8.538","0.634","21.232","0.882","136.579"
"70","P","Tom Long","1","1:16:50.094","1:16:50.094","Green","Track","2033.869","6.420","28.112","22.442","7.904","0.604","20.759","0.828","143.362"
"0","P","Katherine Legge","1","1:17:11.397","1:17:11.397","Green","Track","2050.254","5.807","28.096","26.427","12.857","0.000","23.537","0.896","0.000"
"2","P","Johannes van Overbeek","1","1:17:35.103","1:17:35.103","Green","Track","353.458","5.955","26.731","22.628","7.163","0.529","19.154","0.885","163.688"
"55","P","Tristan Nunez","1","1:17:47.182","1:17:47.182","Green","Track","1217.770","5.740","26.306","23.713","7.073","0.524","19.151","0.862","165.250"
"10","P","Ricky Taylor","2","1:18.005","1:17:56.951","Green","Track","5.804","3.775","21.137","20.689","7.017","0.520","18.242","0.821","166.521"
"60","P","Olivier Pla","2","1:17.942","1:18:02.234","Green","Track","5.722","3.547","20.285","20.601","7.257","0.577","19.135","0.818","150.071"
"90","P","Ryan Dalziel","2","1:17.421","1:18:03.170","Green","Track","5.780","3.650","20.599","20.448","7.091","0.522","18.506","0.825","165.883"
"70","P","Tom Long","2","1:17.161","1:18:07.255","Green","Track","5.631","3.543","20.897","20.473","6.977","0.000","18.303","0.819","0.000"
"0","P","Katherine Legge","2","1:17.175","1:18:28.572","Green","Track","5.759","3.698","21.294","20.217","6.792","0.000","18.067","0.847","0.000"
"31","P","Dane Cameron","1","1:18:43.942","1:18:43.942","Green","Track","2171.064","5.897","23.684","21.355","7.281","0.541","18.726","0.840","160.057"
"2","P","Johannes van Overbeek","2","1:17.463","1:18:52.566","Green","Track","5.782","3.669","20.909","20.480","7.093","0.526","18.179","0.825","164.622"
"55","P","Tristan Nunez","2","1:17.183","1:19:04.365","Green","Track","5.856","3.591","20.902","20.405","7.011","0.519","18.083","0.816","166.842"
"10","P","Ricky Taylor","3","1:15.482","1:19:12.433","Green","Track","5.424","3.503","19.776","20.283","7.007","0.518","18.154","0.817","167.164"
"60","P","Olivier Pla","3","1:13.381","1:19:15.615","Green","Track","5.333","3.266","19.174","19.796","7.012","0.517","17.470","0.813","167.487"
"90","P","Ryan Dalziel","3","1:14.865","1:19:18.035","Green","Track","5.498","3.414","19.584","20.120","7.077","0.522","17.826","0.824","165.883"
"70","P","Tom Long","3","1:14.832","1:19:22.087","Green","Track","5.503","3.408","19.772","20.042","6.965","0.518","17.809","0.815","167.164"
"0","P","Katherine Legge","3","1:15.010","1:19:43.582","Green","Track","5.470","3.513","20.110","19.863","6.773","0.499","17.948","0.834","173.529"
"5","P","Christian Fittipaldi","1","1:19:45.741","1:19:45.741","Green","Track","2235.214","5.508","23.434","21.431","7.135","0.527","21.543","0.923","164.309"
"31","P","Dane Cameron","2","1:15.157","1:19:59.099","Green","Track","5.585","3.478","19.674","20.139","7.105","0.526","17.826","0.824","164.622"
"2","P","Johannes van Overbeek","3","1:14.691","1:20:07.257","Green","Track","5.439","3.349","19.389","20.079","7.067","0.524","18.022","0.822","165.250"
"55","P","Tristan Nunez","3","1:13.955","1:20:18.320","Green","Track","5.411","3.375","19.310","19.931","6.985","0.519","17.608","0.816","166.842"
"10","P","Ricky Taylor","4","1:14.843","1:20:27.276","Green","Track","5.375","3.414","19.571","20.199","6.988","0.517","17.957","0.822","167.487"
"60","P","Olivier Pla","4","1:13.061","1:20:28.676","Green","Track","5.313","3.228","18.844","19.740","6.969","0.519","17.635","0.813","166.842"
"90","P","Ryan Dalziel","4","1:14.694","1:20:32.729","Green","Track","5.450","3.298","19.535","20.095","7.073","0.521","17.892","0.830","166.201"
"70","P","Tom Long","4","1:14.061","1:20:36.148","Green","Track","5.408","3.245","19.458","19.944","6.957","0.518","17.707","0.824","167.164"
"0","P","Katherine Legge","4","1:14.530","1:20:58.112","Green","Track","5.417","3.389","20.002","19.702","6.760","0.498","17.914","0.848","173.877"
"5","P","Christian Fittipaldi","2","1:19.020","1:21:04.761","Green","Track","5.819","3.673","21.010","21.582","7.384","0.537","18.191","0.824","161.249"
"31","P","Dane Cameron","3","1:14.100","1:21:13.199","Green","Track","5.412","3.355","19.161","19.974","7.089","0.520","17.764","0.825","166.521"
"2","P","Johannes van Overbeek","4","1:14.545","1:21:21.802","Green","Track","5.405","3.305","19.314","20.136","7.068","0.524","17.972","0.821","165.250"
"55","P","Tristan Nunez","4","1:13.688","1:21:32.008","Green","Track","5.394","3.269","19.122","19.921","6.982","0.518","17.667","0.815","167.164"
"10","P","Ricky Taylor","5","1:14.728","1:21:42.004","Green","Track","5.374","3.379","19.439","20.115","6.990","0.518","18.090","0.823","167.164"
"60","P","Olivier Pla","5","1:16.700","1:21:45.376","Green","Track","5.332","3.189","21.821","20.337","6.997","0.519","17.693","0.812","166.842"
"90","P","Ryan Dalziel","5","1:14.288","1:21:47.017","Green","Track","5.453","3.263","19.220","20.139","7.067","0.522","17.798","0.826","165.883"
"70","P","Tom Long","5","1:14.442","1:21:50.590","Green","Track","5.403","3.218","19.481","20.174","6.941","0.517","17.892","0.816","167.487"
"0","P","Katherine Legge","5","1:14.527","1:22:12.639","Green","Track","5.494","3.366","19.923","19.870","6.782","0.501","17.755","0.836","172.836"
"5","P","Christian Fittipaldi","3","1:14.989","1:22:19.750","Green","Track","5.398","3.432","19.680","20.127","7.039","0.522","17.972","0.819","165.883"
"31","P","Dane Cameron","4","1:13.903","1:22:27.102","Green","Track","5.414","3.329","19.005","20.077","7.106","0.524","17.628","0.820","165.250"
"2","P","Johannes van Overbeek","5","1:14.451","1:22:36.253","Green","Track","5.406","3.352","19.250","20.102","7.097","0.532","17.881","0.831","162.765"
"55","P","Tristan Nunez","5","1:13.587","1:22:45.595","Green","Track","5.367","3.281","19.057","19.869","6.976","0.520","17.703","0.814","166.521"
"10","P","Ricky Taylor","6","1:14.567","1:22:56.571","Green","Track","5.387","3.369","19.427","20.162","6.999","0.519","17.884","0.820","166.842"
"60","P","Olivier Pla","6","1:13.151","1:22:58.527","Green","Track","5.286","3.181","18.846","19.867","7.014","0.519","17.621","0.817","166.842"
"90","P","Ryan Dalziel","6","1:15.390","1:23:02.407","Green","Track","5.456","3.306","19.210","20.063","7.077","0.522","18.932","0.824","165.883"
"70","P","Tom Long","6","1:14.409","1:23:04.999","Green","Track","5.378","3.251","19.525","20.120","6.964","0.518","17.837","0.816","167.164"
"0","P","Katherine Legge","6","1:14.446","1:23:27.085","Green","Track","5.378","3.346","19.855","19.991","6.752","0.499","17.783","0.842","173.529"
"5","P","Christian Fittipaldi","4","1:14.780","1:23:34.530","Green","Track","5.339","3.377","19.685","20.130","7.035","0.519","17.873","0.822","166.842"
"31","P","Dane Cameron","5","1:14.032","1:23:41.134","Green","Track","5.379","3.283","19.011","20.129","7.076","0.519","17.804","0.831","166.842"
"2","P","Johannes van Overbeek","6","1:14.360","1:23:50.613","Green","Track","5.448","3.403","19.205","20.022","7.089","0.528","17.839","0.826","163.998"
"55","P","Tristan Nunez","6","1:13.520","1:23:59.115","Green","Track","5.442","3.312","18.881","19.934","6.985","0.519","17.638","0.809","166.842"
"10","P","Ricky Taylor","7","1:14.546","1:24:11.117","Green","Track","5.372","3.356","19.346","20.116","7.002","0.518","18.014","0.822","167.164"
"90","P","Ryan Dalziel","7","1:14.276","1:24:16.683","Green","Track","5.448","3.238","19.193","20.190","7.074","0.522","17.786","0.825","165.883"
"70","P","Tom Long","7","1:14.211","1:24:19.210","Green","Track","5.398","3.257","19.456","20.109","6.963","0.517","17.700","0.811","167.487"
"60","P","Olivier Pla","7","1:24.688","1:24:23.215","Green","Track","5.339","3.139","20.222","22.723","8.739","0.691","23.026","0.809","125.312"
"5","P","Christian Fittipaldi","5","1:14.242","1:24:48.772","Green","Track","5.360","3.387","19.230","20.144","7.062","0.520","17.722","0.817","166.521"
"0","P","Katherine Legge","7","1:29.702","1:24:56.787","Green","Pit","5.429","3.451","21.237","21.082","6.766","0.498","21.070","10.169","173.877"
"31","P","Dane Cameron","6","1:18.370","1:24:59.504","Green","Track","5.658","3.768","21.469","21.188","7.084","0.523","17.860","0.820","165.566"
"2","P","Johannes van Overbeek","7","1:14.362","1:25:04.975","Green","Track","5.431","3.340","19.080","20.269","7.102","0.526","17.786","0.828","164.622"
"55","P","Tristan Nunez","7","1:13.639","1:25:12.754","Green","Track","5.417","3.257","19.032","20.002","7.002","0.519","17.595","0.815","166.842"
"10","P","Ricky Taylor","8","1:14.533","1:25:25.650","Green","Track","5.389","3.381","19.282","20.235","7.002","0.517","17.904","0.823","167.487"
"70","P","Tom Long","8","1:14.082","1:25:33.292","Green","Track","5.349","3.253","19.550","19.935","6.960","0.518","17.705","0.812","167.164"
"60","P","Olivier Pla","8","1:13.619","1:25:36.834","Green","Track","5.280","3.157","18.815","19.883","7.002","0.516","18.133","0.833","167.812"
"90","P","Ryan Dalziel","8","1:37.690","1:25:54.373","Green","Pit","5.565","3.509","20.929","22.188","8.534","0.697","26.742","9.526","124.234"
"5","P","Christian Fittipaldi","6","1:16.529","1:26:05.301","Green","Track","5.347","3.350","19.158","21.135","7.278","0.535","18.903","0.823","161.852"
"2","P","Johannes van Overbeek","8","1:14.617","1:26:19.592","Green","Track","5.429","3.371","19.181","20.237","7.094","0.524","17.958","0.823","165.250"
"31","P","Dane Cameron","7","1:25.933","1:26:25.437","Green","Pit","5.429","3.348","19.108","21.025","7.216","0.533","19.869","9.405","162.459"
"55","P","Tristan Nunez","8","1:25.042","1:26:37.796","Green","Pit","5.498","3.380","20.137","20.242","6.984","0.518","18.884","9.399","167.164"
"10","P","Ricky Taylor","9","1:14.643","1:26:40.293","Green","Track","5.370","3.358","19.397","20.109","7.008","0.519","18.060","0.822","166.842"
"60","P","Olivier Pla","9","1:29.200","1:27:06.034","Green","Pit","5.367","3.109","19.134","20.886","7.731","0.645","22.881","9.447","134.249"
"70","P","Tom Long","9","1:33.756","1:27:07.048","Green","Pit","5.389","3.239","25.713","20.806","6.964","0.521","21.809","9.315","166.201"
"5","P","Christian Fittipaldi","7","1:14.398","1:27:19.699","Green","Track","5.369","3.345","19.283","20.143","7.046","0.520","17.871","0.821","166.521"
"2","P","Johannes van Overbeek","9","1:15.293","1:27:34.885","Green","Track","5.444","3.404","19.398","20.238","7.087","0.527","18.372","0.823","164.309"
"10","P","Ricky Taylor","10","1:14.628","1:27:54.921","Green","Track","5.364","3.342","19.356","20.208","7.008","0.520","18.008","0.822","166.521"
"5","P","Christian Fittipaldi","8","1:14.390","1:28:34.089","Green","Track","5.373","3.311","19.302","20.133","7.065","0.517","17.867","0.822","167.487"
"2","P","Johannes van Overbeek","10","1:14.699","1:28:49.584","Green","Track","5.415","3.362","19.182","20.257","7.116","0.529","18.017","0.821","163.688"
"10","P","Ricky Taylor","11","1:34.321","1:29:29.242","Green","Pit","5.373","3.426","23.438","22.615","8.081","0.610","21.433","9.345","141.952"
"5","P","Christian Fittipaldi","9","1:14.160","1:29:48.249","Green","Track","5.382","3.318","19.227","20.053","7.064","0.518","17.779","0.819","167.164"
"2","P","Johannes van Overbeek","11","1:14.456","1:30:04.040","Finish","Track","5.417","3.379","19.084","20.197","7.096","0.528","17.934","0.821","163.998"
"5","P","Christian Fittipaldi","10","1:32.624","1:31:20.873","Finish","Pit","5.353","3.383","23.623","21.908","7.367","0.557","20.969","9.464","155.459"
