"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"44","GTD","Andy Lally","1","2:04.345","28:48.960","Green","Track","5.880","5.910","25.064","15.319","27.117","28.544","0.551","11.635","1.508","2.817","153.852","114.541"
"6","GTD","Robin Liddell","10","2:03.321","28:56.996","Green","Track","5.866","5.853","25.081","15.526","27.140","28.137","0.552","10.844","0.000","0.000","153.574","0.000"
"62","GTLM","Toni Vilander","1","7:27.823","29:00.354","Green","Track","326.920","10.407","25.397","15.259","26.677","27.545","0.553","10.838","1.464","2.763","153.296","117.983"
"73","GTD","Jorg Bergmeister","9","3:47.767","29:01.600","Green","Track","97.622","11.525","27.655","16.852","28.653","28.445","0.646","12.066","1.505","2.798","131.227","114.769"
"85","PC","Misha Goikhberg","13","1:57.811","29:04.707","Green","Track","5.575","5.315","24.237","14.791","26.286","26.799","0.527","10.261","1.386","2.634","160.859","124.623"
"0","P","Katherine Legge","6","5:39.449","29:08.651","Green","Pit","5.535","6.095","24.239","15.048","27.349","27.354","0.510","13.208","5.931","214.180","166.221","29.123"
"90","P","Ryan Dalziel","9","2:06.005","29:17.227","Green","Pit","5.408","5.226","23.431","14.595","25.690","26.235","0.516","11.216","4.022","9.666","164.288","42.946"
"52","PC","Robert Alon","1","1:57.876","29:18.164","Green","Track","5.581","5.671","24.369","14.941","25.791","26.751","0.531","10.230","1.385","2.626","159.647","124.713"
"55","P","Tristan Nunez","1","1:56.965","29:29.228","Green","Track","5.628","5.390","23.455","14.349","25.958","27.283","0.528","10.442","1.362","2.570","160.554","126.819"
"48","GTD","Bryan Sellers","10","2:13.453","29:29.281","Green","Pit","5.836","5.972","25.225","15.529","27.275","28.237","0.545","11.605","3.634","9.595","155.546","47.531"
"51","GTD","Raffaele Gianmaria","11","2:04.589","29:31.695","Green","Track","5.822","6.131","25.189","15.393","27.616","28.513","0.541","11.151","0.000","0.000","156.696","0.000"
"81","P","Nicolas Lapierre","1","7:36.237","29:32.232","Green","Track","339.681","9.666","24.442","14.760","25.371","27.194","0.524","10.582","1.394","2.623","161.780","123.908"
"28","GTD","Christopher Bruck","11","2:06.365","29:32.333","Green","Track","5.880","5.989","25.451","15.471","27.731","29.207","0.618","11.676","1.515","2.827","137.173","114.011"
"23","GTD","Mario Farnbacher","11","2:03.947","29:38.715","Green","Track","5.835","5.799","25.521","15.685","27.399","27.920","0.544","11.020","1.476","2.748","155.832","117.024"
"911","GTLM","Kevin Estre","1","1:59.642","29:39.073","Green","Track","5.745","5.665","24.183","15.123","26.378","27.240","0.538","10.578","1.462","2.730","157.570","118.145"
"67","GTLM","Richard Westbrook","11","7:05.378","29:46.708","Green","Pit","5.876","5.782","24.699","15.471","27.309","27.980","0.552","11.718","4.105","301.886","153.574","42.077"
"912","GTLM","Earl Bamber","10","2:02.695","29:50.726","Green","Track","5.785","5.837","24.590","15.399","27.314","28.066","0.544","10.943","1.467","2.750","155.832","117.742"
"96","GTD","Jens Klingmann","11","2:04.335","29:51.270","Green","Track","5.889","5.805","25.235","15.545","27.379","28.500","0.558","11.112","1.499","2.813","151.922","115.228"
"88","PC","Maro Engel","11","4:28.395","29:51.874","Green","Pit","5.516","5.863","25.796","14.908","25.936","26.878","0.525","11.459","3.645","278.310","161.472","47.387"
"33","GTD","Marc Miller","1","2:03.513","29:54.559","Green","Track","5.807","6.026","25.204","15.162","27.263","28.128","0.542","11.133","1.489","2.759","156.407","116.002"
"31","P","Dane Cameron","12","1:52.447","29:54.556","Green","Track","5.398","5.039","23.132","14.238","24.779","25.515","0.515","9.915","1.362","2.554","164.607","126.819"
"38","PC","Kyle Marcelli","1","1:57.731","30:05.824","Green","Track","5.546","5.410","24.180","14.654","25.958","26.798","0.532","10.587","1.417","2.649","159.347","121.896"
"9","GTD","Matt Bell","10","2:04.139","30:19.066","Green","Track","5.923","5.977","25.298","15.401","27.593","28.109","0.551","10.975","0.000","0.000","153.852","0.000"
"45","GTD","Pierre Kaffer","1","2:03.140","30:20.146","Green","Track","5.871","5.891","24.973","15.366","27.187","28.118","0.548","10.938","1.474","2.774","154.695","117.183"
"66","GTLM","Joey Hand","10","2:27.866","30:25.517","Green","Track","22.744","9.754","25.784","15.290","28.349","30.411","0.557","10.759","0.000","0.000","152.195","0.000"
"25","GTLM","Dirk Werner","9","2:20.861","30:25.605","Green","Pit","5.677","5.517","24.574","15.290","29.648","31.412","0.810","14.520","3.829","9.584","104.658","45.110"
"20","PC","Johnny Mowlem","1","1:58.548","30:28.283","Green","Track","5.602","5.642","24.139","14.890","26.869","26.555","0.523","10.330","1.394","2.604","162.089","123.908"
"100","GTLM","Lucas Luhr","9","2:03.560","30:30.931","Green","Track","5.685","5.798","25.115","15.432","28.821","27.440","0.544","10.501","1.473","2.751","155.832","117.262"
"54","PC","Jonathan Bennett","11","1:58.779","30:38.414","Green","Track","5.704","5.716","24.421","14.791","26.114","26.911","0.522","10.541","1.409","2.650","162.400","122.589"
"68","GTLM","Alessandro Pier Guidi","10","6:16.667","30:39.349","Green","Track","249.645","12.188","26.767","15.581","27.488","28.278","0.552","11.870","0.000","0.000","153.574","0.000"
"5","P","Joao Barbosa","11","1:57.405","30:39.360","Green","Track","5.536","5.719","23.543","14.654","25.548","26.740","0.563","11.108","1.393","2.601","150.573","123.997"
"4","GTLM","Oliver Gavin","9","8:49.694","30:39.489","Green","Track","408.946","8.931","25.558","15.561","26.662","27.713","0.000","0.000","1.475","2.772","0.000","117.103"
"16","GTD","Spencer Pumpelly","8","2:04.947","30:45.879","Green","Track","5.952","6.199","25.489","15.695","27.387","28.141","0.545","11.207","1.516","2.816","155.546","113.936"
