"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"38","PC","Kyle Marcelli","3","1:23.084","6:14.505","Green","Track","1.648","0.473","3.946","24.938","19.204","14.279","8.324","10.272","140.304"
"73","GTD","Patrick Lindsey","3","1:27.396","6:20.660","Green","Track","1.740","0.498","4.009","26.381","20.088","14.994","8.700","10.986","133.260"
"96","GTD","Jens Klingmann","4","1:25.953","6:22.842","Green","Track","1.722","0.493","3.962","26.023","19.925","14.432","8.585","10.811","134.612"
"54","PC","Colin Braun","4","1:25.724","6:26.614","Green","Track","1.669","0.475","3.825","25.142","21.558","14.363","8.133","10.559","139.713"
"44","GTD","Andy Lally","4","1:27.214","6:26.821","Green","Track","1.764","0.501","3.969","26.219","20.440","14.750","8.625","10.946","132.462"
"16","GTD","Corey Lewis","2","1:34.842","6:30.028","Green","Track","1.792","0.527","4.727","28.632","23.082","15.970","9.082","11.030","125.927"
"85","PC","Stephen Simpson","4","1:23.654","6:30.762","Green","Track","1.648","0.473","4.017","25.023","19.484","14.110","8.500","10.399","140.304"
"20","PC","Johnny Mowlem","4","1:25.927","6:35.963","Green","Track","1.645","0.463","3.928","24.906","19.850","16.145","8.678","10.312","143.334"
"97","GTD","Michael Marsal","4","1:30.345","6:37.622","Green","Track","1.761","0.507","4.122","26.789","21.334","15.822","8.925","11.085","130.895"
"27","GTD","Cedric Sbirrazzuoli","4","1:27.286","6:39.502","Green","Track","1.753","0.504","3.971","26.494","20.287","14.628","8.752","10.897","131.674"
"52","PC","Robert Alon","4","1:23.461","6:42.985","Green","Track","1.655","0.471","3.992","24.914","19.235","14.314","8.351","10.529","140.899"
"8","PC","Alex Popow","3","3:04.612","6:46.271","Green","Pit","1.645","0.468","3.987","26.345","20.537","14.974","9.992","106.664","141.803"
"6","GTD","Andrew Davis","4","1:27.789","6:48.122","Green","Track","1.771","0.505","4.066","26.664","20.489","14.685","8.686","10.923","131.413"
"23","GTD","Alex Riberas","4","1:27.075","6:52.251","Green","Track","1.740","0.499","4.022","26.405","20.036","14.650","8.757","10.966","132.993"
"33","GTD","Jeroen Bleekemolen","4","1:26.404","6:55.489","Green","Track","1.722","0.492","4.012","26.190","19.970","14.676","8.698","10.644","134.885"
"007","GTD","Brandon Davis","4","1:27.738","7:00.603","Green","Track","1.735","0.495","4.055","26.656","20.118","14.984","8.919","10.776","134.068"
"48","GTD","Madison Snow","4","1:29.500","7:01.851","Green","Track","1.768","0.501","4.025","27.379","20.920","15.050","8.864","10.993","132.462"
"80","GTD","Mike Skeen","4","1:28.410","7:07.809","Green","Track","1.730","0.493","4.085","26.409","20.700","15.171","8.847","10.975","134.612"
"540","GTD","Timothy Pappas","4","1:29.471","7:09.932","Green","Track","1.753","0.500","4.216","26.685","20.731","15.557","9.016","11.013","132.727"
"22","GTD","Leh Keen","4","1:27.416","7:11.694","Green","Track","1.742","0.497","4.221","26.221","20.236","15.016","8.633","10.850","133.528"
"9","GTD","Lawson Aschenbach","4","1:27.977","7:18.152","Green","Track","1.773","0.502","4.160","26.677","20.405","14.838","8.775","10.847","132.198"
"88","PC","Renger Van DerZande","4","1:20.396","7:21.304","Green","Track","1.658","0.474","3.883","24.340","18.409","13.430","7.850","10.352","140.008"
"38","PC","Kyle Marcelli","4","1:23.009","7:37.514","Green","Track","1.654","0.475","3.943","25.045","19.204","14.154","8.181","10.353","139.713"
"73","GTD","Patrick Lindsey","4","1:27.441","7:48.101","Green","Track","1.744","0.499","4.014","26.650","20.020","14.818","8.758","10.938","132.993"
"96","GTD","Jens Klingmann","5","1:25.860","7:48.702","Green","Track","1.731","0.496","3.958","25.932","19.850","14.441","8.599","10.853","133.798"
"54","PC","Colin Braun","5","1:22.080","7:48.694","Green","Track","1.643","0.470","3.888","24.616","18.502","13.925","8.454","10.582","141.199"
"85","PC","Stephen Simpson","5","1:24.106","7:54.868","Green","Track","1.657","0.475","4.125","25.343","19.343","14.004","8.736","10.423","139.713"
"20","PC","Johnny Mowlem","5","1:22.958","7:58.921","Green","Track","1.644","0.471","3.934","24.968","18.945","14.436","8.277","10.283","140.899"
"97","GTD","Michael Marsal","5","1:27.895","8:05.517","Green","Track","1.746","0.503","3.956","26.428","20.283","14.984","8.722","11.273","131.936"
"27","GTD","Cedric Sbirrazzuoli","5","1:26.983","8:06.485","Green","Track","1.751","0.504","4.015","26.328","20.146","14.562","8.679","10.998","131.674"
"52","PC","Robert Alon","5","1:23.593","8:06.578","Green","Track","1.663","0.475","3.919","24.791","19.174","14.247","8.744","10.580","139.713"
"6","GTD","Andrew Davis","5","1:26.999","8:15.121","Green","Track","1.774","0.505","3.999","26.517","20.127","14.594","8.579","10.904","131.413"
"23","GTD","Alex Riberas","5","1:27.293","8:19.544","Green","Track","1.750","0.502","4.078","26.462","20.059","14.791","8.729","10.922","132.198"
"33","GTD","Jeroen Bleekemolen","5","1:26.024","8:21.513","Green","Track","1.730","0.496","3.977","26.001","19.851","14.614","8.711","10.644","133.798"
"007","GTD","Brandon Davis","5","1:27.253","8:27.856","Green","Track","1.737","0.495","4.091","26.511","19.925","14.848","8.786","10.860","134.068"
"48","GTD","Madison Snow","5","1:27.852","8:29.703","Green","Track","1.769","0.503","4.068","26.583","20.187","15.132","8.738","10.872","131.936"
"8","PC","Alex Popow","4","1:44.841","8:31.112","Green","Track","5.313","0.887","7.478","31.028","23.019","16.737","9.519","10.860","74.818"
"80","GTD","Mike Skeen","5","1:27.800","8:35.609","Green","Track","1.735","0.495","4.010","26.655","20.076","15.136","8.781","10.912","134.068"
"540","GTD","Timothy Pappas","5","1:28.363","8:38.295","Green","Track","1.765","0.504","4.177","26.596","20.338","15.071","8.912","11.000","131.674"
"22","GTD","Leh Keen","5","1:30.210","8:41.904","Green","Track","1.747","0.499","4.111","26.143","20.057","17.086","8.676","11.891","132.993"
"9","GTD","Lawson Aschenbach","5","1:27.349","8:45.501","Green","Track","1.779","0.503","4.059","26.441","20.205","14.670","8.683","11.009","131.936"
"38","PC","Kyle Marcelli","5","1:22.581","9:00.095","Green","Track","1.651","0.473","3.955","24.832","18.928","14.075","8.273","10.394","140.304"
"54","PC","Colin Braun","6","1:21.966","9:10.660","Green","Track","1.628","0.468","3.947","24.998","18.548","14.153","7.945","10.279","141.803"
"16","GTD","Corey Lewis","3","2:43.408","9:13.436","Green","Pit","1.760","0.502","4.379","28.317","20.523","16.644","11.005","80.278","132.198"
"73","GTD","Patrick Lindsey","5","1:27.332","9:15.433","Green","Track","1.757","0.499","4.041","26.565","19.954","14.894","8.742","10.880","132.993"
"85","PC","Stephen Simpson","6","1:22.316","9:17.184","Green","Track","1.654","0.473","3.892","24.903","19.075","13.709","8.353","10.257","140.304"
"96","GTD","Jens Klingmann","6","1:30.164","9:18.866","Green","Track","1.744","0.498","4.145","26.222","20.081","16.086","10.435","10.953","133.260"
"20","PC","Johnny Mowlem","6","1:21.834","9:20.755","Green","Track","1.636","0.468","3.887","24.771","18.839","13.771","8.167","10.295","141.803"
"52","PC","Robert Alon","6","1:23.689","9:30.267","Green","Track","1.650","0.472","3.909","25.732","19.223","14.027","8.083","10.593","140.601"
"97","GTD","Michael Marsal","6","1:28.232","9:33.749","Green","Track","1.744","0.503","3.962","26.609","20.671","15.097","8.615","11.031","131.936"
"6","GTD","Andrew Davis","6","1:26.506","9:41.627","Green","Track","1.773","0.505","3.977","26.211","20.094","14.469","8.598","10.879","131.413"
"23","GTD","Alex Riberas","6","1:26.917","9:46.461","Green","Track","1.748","0.501","4.027","26.326","20.037","14.717","8.670","10.891","132.462"
"007","GTD","Brandon Davis","6","1:26.912","9:54.768","Green","Track","1.733","0.494","4.041","26.429","19.898","14.692","8.781","10.844","134.339"
"48","GTD","Madison Snow","6","1:27.988","9:57.691","Green","Track","1.769","0.501","3.964","26.953","20.195","14.944","8.764","10.898","132.462"
"8","PC","Alex Popow","5","1:27.008","9:58.120","Green","Track","1.650","0.468","4.288","26.607","19.988","14.830","8.686","10.491","141.803"
"80","GTD","Mike Skeen","6","1:27.145","10:02.754","Green","Track","1.731","0.493","3.995","26.429","20.049","14.836","8.757","10.855","134.612"
"540","GTD","Timothy Pappas","6","1:28.201","10:06.496","Green","Track","1.770","0.505","4.116","26.489","20.342","15.029","8.890","11.060","131.413"
"22","GTD","Leh Keen","6","1:27.583","10:09.487","Green","Track","1.774","0.502","4.126","25.975","20.372","14.847","9.065","10.922","132.198"
"9","GTD","Lawson Aschenbach","6","1:26.838","10:12.339","Green","Track","1.786","0.505","4.027","26.150","20.030","14.763","8.749","10.828","131.413"
"11","GTD","Townsend Bell","1","1:40.781","10:26.503","Green","Track","2.480","0.000","0.000","28.957","22.008","16.669","9.341","11.235","0.000"
"54","PC","Colin Braun","7","1:20.918","10:31.578","Green","Track","1.636","0.468","3.790","24.624","18.431","13.782","7.907","10.280","141.803"
"85","PC","Stephen Simpson","7","1:23.462","10:40.646","Green","Track","1.667","0.476","3.824","25.035","20.175","13.724","8.305","10.256","139.419"
"73","GTD","Patrick Lindsey","6","1:28.560","10:43.993","Green","Track","1.754","0.499","4.043","26.368","20.950","15.308","8.708","10.930","132.993"
"16","GTD","Corey Lewis","4","1:36.154","10:49.590","Green","Track","2.488","3.547","5.915","28.273","20.678","15.341","8.859","11.053","18.710"
"52","PC","Robert Alon","7","1:23.000","10:53.267","Green","Track","1.660","0.475","3.981","24.794","18.770","14.340","8.397","10.583","139.713"
"97","GTD","Michael Marsal","7","1:28.061","11:01.810","Green","Track","1.744","0.502","4.003","26.741","20.095","14.993","8.870","11.113","132.198"
"6","GTD","Andrew Davis","7","1:26.468","11:08.095","Green","Track","1.769","0.506","3.956","26.099","19.935","14.641","8.680","10.882","131.153"
"88","PC","Renger Van DerZande","5","3:50.929","11:12.233","Green","Pit","1.660","0.474","3.788","24.362","18.802","13.641","10.053","158.149","140.008"
"8","PC","Alex Popow","6","1:24.277","11:22.397","Green","Track","1.642","0.466","3.943","25.768","19.141","14.478","8.484","10.355","142.411"
"540","GTD","Timothy Pappas","7","1:28.342","11:34.838","Green","Track","1.762","0.500","4.051","26.527","20.344","15.244","8.919","10.995","132.727"
"22","GTD","Leh Keen","7","1:25.975","11:35.462","Green","Track","1.737","0.496","3.995","25.853","19.929","14.471","8.660","10.834","133.798"
"9","GTD","Lawson Aschenbach","7","1:26.395","11:38.734","Green","Track","1.768","0.501","3.990","26.106","19.972","14.525","8.643","10.890","132.462"
"11","GTD","Townsend Bell","2","1:30.203","11:56.706","Green","Track","1.772","0.507","4.150","27.213","20.657","16.044","8.863","10.997","130.895"
"85","PC","Stephen Simpson","8","1:21.449","12:02.095","Green","Track","1.652","0.473","3.798","24.656","18.885","13.523","8.180","10.282","140.304"
"27","GTD","Cedric Sbirrazzuoli","6","3:59.410","12:05.895","Green","Pit","1.771","0.505","4.255","27.187","20.688","14.995","10.789","159.220","131.413"
"73","GTD","Patrick Lindsey","7","1:27.355","12:11.348","Green","Track","1.746","0.496","3.988","26.432","20.130","14.956","8.737","10.870","133.798"
"52","PC","Robert Alon","8","1:23.698","12:16.965","Green","Track","1.656","0.472","3.956","24.995","19.594","14.305","8.213","10.507","140.601"
"96","GTD","Jens Klingmann","7","3:08.260","12:27.126","Green","Pit","1.735","0.496","3.929","26.053","19.955","15.311","10.277","110.504","133.798"
"97","GTD","Michael Marsal","8","1:28.493","12:30.303","Green","Track","1.750","0.504","3.902","27.110","20.279","15.149","8.750","11.049","131.674"
"6","GTD","Andrew Davis","8","1:26.895","12:34.990","Green","Track","1.772","0.506","3.933","26.378","20.014","14.644","8.580","11.068","131.153"
"8","PC","Alex Popow","7","1:22.233","12:44.630","Green","Track","1.648","0.471","3.871","24.702","18.817","14.107","8.255","10.362","140.899"
"22","GTD","Leh Keen","8","1:27.451","13:02.913","Green","Track","1.736","0.497","4.019","26.422","20.223","15.150","8.629","10.775","133.528"
"88","PC","Mark Kvamme","6","1:53.420","13:05.653","Green","Track","6.814","1.595","11.541","32.057","22.300","17.746","9.777","11.590","41.607"
"540","GTD","Timothy Pappas","8","1:31.152","13:05.990","Green","Track","1.763","0.504","4.116","26.778","21.188","16.537","9.268","10.998","131.674"
"9","GTD","Lawson Aschenbach","8","1:27.635","13:06.369","Green","Track","1.778","0.504","4.033","26.027","19.896","15.084","9.347","10.966","131.674"
"38","PC","Kyle Marcelli","6","4:11.495","13:11.590","Green","Pit","1.653","0.475","3.873","25.038","19.093","14.842","10.853","175.668","139.713"
"11","GTD","Townsend Bell","3","1:27.621","13:24.327","Green","Track","1.756","0.503","4.018","26.533","20.275","14.915","8.714","10.907","131.936"
"20","PC","Johnny Mowlem","7","4:11.468","13:32.223","Green","Pit","1.644","0.469","3.866","25.049","19.269","14.358","9.474","177.339","141.500"
"52","PC","Robert Alon","9","1:24.120","13:41.085","Green","Track","1.657","0.473","3.848","24.799","19.034","15.077","8.664","10.568","140.304"
"27","GTD","Cedric Sbirrazzuoli","7","1:36.501","13:42.396","Green","Track","2.492","0.000","0.000","28.481","20.560","15.483","9.468","11.019","0.000"
"97","GTD","Michael Marsal","9","1:27.272","13:57.575","Green","Track","1.749","0.505","3.979","26.488","20.123","14.800","8.642","10.986","131.413"
"96","GTD","Jens Klingmann","8","1:32.160","13:59.286","Green","Track","5.105","0.868","5.682","26.179","20.174","14.623","8.601","10.928","76.456"
"23","GTD","Alex Riberas","7","4:16.252","14:02.713","Green","Pit","1.752","0.501","3.978","26.180","19.935","14.700","11.177","178.029","132.462"
"54","PC","Colin Braun","8","3:34.238","14:05.816","Green","Pit","1.628","0.466","3.736","24.989","18.639","14.677","9.500","140.603","142.411"
"8","PC","Alex Popow","8","1:21.858","14:06.488","Green","Track","1.660","0.471","3.849","24.644","18.717","13.996","8.125","10.396","140.899"
"80","GTD","Mike Skeen","7","4:14.967","14:17.721","Green","Pit","1.726","0.492","3.977","26.428","20.217","15.100","10.192","176.835","134.885"
"44","GTD","Andy Lally","5","7:52.927","14:19.748","Green","Pit","1.777","0.503","4.095","26.558","20.338","14.833","10.135","394.688","131.936"
"22","GTD","Leh Keen","9","1:25.543","14:28.456","Green","Track","1.747","0.498","4.061","25.840","19.794","14.312","8.565","10.726","133.260"
"540","GTD","Timothy Pappas","9","1:28.966","14:34.956","Green","Track","1.760","0.501","4.238","26.671","20.612","15.237","8.936","11.011","132.462"
"88","PC","Mark Kvamme","7","1:35.308","14:40.961","Green","Track","1.707","0.490","4.676","28.621","21.626","16.625","9.850","11.713","135.436"
"38","PC","Kyle Marcelli","7","1:32.472","14:44.062","Green","Track","2.486","4.157","7.123","26.562","19.164","14.146","8.377","10.457","15.964"
"73","GTD","Patrick Lindsey","8","2:40.865","14:52.213","Green","Pit","1.740","0.497","3.945","27.529","20.315","15.222","10.605","81.012","133.528"
"11","GTD","Townsend Bell","4","1:28.023","14:52.350","Green","Track","1.755","0.502","4.043","26.554","20.279","15.130","8.788","10.972","132.198"
"52","PC","Robert Alon","10","1:23.876","15:04.961","Green","Track","1.661","0.473","3.959","25.844","18.943","14.209","8.273","10.514","140.304"
"20","PC","Johnny Mowlem","8","1:38.608","15:10.831","Green","Track","4.811","0.866","6.435","29.021","21.379","16.103","9.257","10.736","76.632"
"27","GTD","Cedric Sbirrazzuoli","8","1:30.672","15:13.068","Green","Track","1.767","0.507","3.986","26.394","20.198","16.261","10.563","10.996","130.895"
"97","GTD","Michael Marsal","10","1:27.231","15:24.806","Green","Track","1.743","0.502","3.984","26.477","20.048","14.805","8.684","10.988","132.198"
"96","GTD","Jens Klingmann","9","1:26.108","15:25.394","Green","Track","1.738","0.498","3.980","26.040","19.874","14.461","8.597","10.920","133.260"
"8","PC","Alex Popow","9","1:21.813","15:28.301","Green","Track","1.650","0.470","3.850","24.692","18.622","14.058","8.114","10.357","141.199"
"16","GTD","Corey Lewis","5","4:42.710","15:32.300","Green","Pit","1.755","0.501","4.236","28.143","22.510","16.086","11.366","198.113","132.462"
"54","PC","Colin Braun","9","1:34.484","15:40.300","Green","Track","2.451","3.753","6.158","27.629","20.020","15.465","8.474","10.534","17.683"
"23","GTD","Alex Riberas","8","1:40.264","15:42.977","Green","Track","2.434","3.560","7.288","27.441","20.350","19.270","8.902","11.019","18.641"
"44","GTD","Andy Lally","6","1:34.552","15:54.300","Green","Track","2.400","0.000","0.000","27.416","20.528","15.356","8.763","10.961","0.000"
"22","GTD","Leh Keen","10","1:26.774","15:55.230","Green","Track","1.737","0.497","4.018","26.399","20.180","14.528","8.660","10.755","133.528"
"80","GTD","Mike Skeen","8","1:40.574","15:58.295","Green","Track","2.413","3.642","6.050","29.102","22.818","16.361","9.204","10.984","18.222"
"540","GTD","Timothy Pappas","10","1:27.981","16:02.937","Green","Track","1.763","0.502","4.072","26.622","20.363","14.972","8.821","10.866","132.198"
"38","PC","Kyle Marcelli","8","1:23.212","16:07.274","Green","Track","1.644","0.472","3.950","25.069","19.224","14.183","8.232","10.438","140.601"
"88","PC","Mark Kvamme","8","1:32.119","16:13.080","Green","Track","1.708","0.490","4.517","27.375","21.550","16.183","9.382","10.914","135.436"
"52","PC","Robert Alon","11","1:26.063","16:31.024","Green","Track","1.651","0.471","3.862","24.971","20.125","15.324","8.980","10.679","140.899"
"73","GTD","Patrick Lindsey","9","1:42.126","16:34.339","Green","Track","2.466","3.662","6.723","29.544","23.015","16.237","9.258","11.221","18.122"
"20","PC","Johnny Mowlem","9","1:26.517","16:37.348","Green","Track","1.652","0.474","4.331","26.272","20.160","14.829","8.458","10.341","140.008"
"27","GTD","Cedric Sbirrazzuoli","9","1:28.038","16:41.106","Green","Track","1.769","0.506","4.092","26.439","20.577","14.848","8.775","11.032","131.153"
"8","PC","Alex Popow","10","1:24.077","16:52.378","Green","Track","1.657","0.470","3.865","25.024","19.663","14.441","8.478","10.479","141.199"
"97","GTD","Michael Marsal","11","1:30.841","16:55.647","Green","Track","1.746","0.503","3.976","27.756","21.704","15.230","8.909","11.017","131.936"
"6","GTD","Andrew Davis","9","4:26.836","17:01.826","Green","Pit","1.778","0.507","3.987","26.086","20.003","14.564","10.431","189.480","130.895"
"54","PC","Colin Braun","10","1:22.562","17:02.862","Green","Track","1.636","0.466","3.899","25.146","18.973","14.164","8.064","10.214","142.411"
"16","GTD","Corey Lewis","6","1:35.669","17:07.969","Green","Track","2.489","3.489","5.798","27.459","20.885","15.429","9.030","11.090","19.021"
"23","GTD","Alex Riberas","9","1:27.723","17:10.700","Green","Track","1.751","0.501","4.033","26.401","20.357","14.935","8.798","10.947","132.462"
"44","GTD","Andy Lally","7","1:26.911","17:21.211","Green","Track","1.780","0.504","4.035","26.176","20.212","14.662","8.657","10.885","131.674"
"38","PC","Kyle Marcelli","9","1:23.039","17:30.313","Green","Track","1.660","0.476","3.873","24.840","19.099","14.292","8.389","10.410","139.419"
