"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"60","P","Olivier Pla","1","1:54.975","1:54.976","Green","Track","5.833","5.335","23.837","14.680","25.341","25.594","0.510","9.931","1.359","2.555","166.221","127.099"
"31","P","Dane Cameron","1","1:56.892","1:57.102","Green","Track","5.845","5.849","24.324","14.808","25.590","26.018","0.517","10.000","1.367","2.574","163.970","126.355"
"2","P","Luis Felipe Derani","1","1:57.665","1:57.759","Green","Track","5.794","5.959","24.847","14.999","25.516","26.010","0.508","10.135","1.354","2.543","166.875","127.568"
"5","P","Christian Fittipaldi","1","1:58.550","1:58.838","Green","Track","5.885","5.936","24.833","15.003","25.842","26.426","0.515","10.169","1.370","2.571","164.607","126.078"
"90","P","Marc Goossens","1","1:59.133","1:59.576","Green","Track","6.039","5.820","25.081","15.206","25.927","26.398","0.517","10.160","1.389","2.596","163.970","124.354"
"55","P","Tristan Nunez","1","1:59.658","2:00.201","Green","Track","6.189","5.980","25.038","15.307","25.810","26.363","0.513","10.487","1.385","2.586","165.249","124.713"
"70","P","Tom Long","1","1:59.976","2:00.677","Green","Track","5.798","5.944","25.252","15.872","26.149","26.217","0.517","10.287","1.371","2.569","163.970","125.986"
"10","P","Rubens Barrichello","1","2:01.086","2:01.840","Green","Track","6.052","6.153","25.525","15.247","26.617","26.628","0.518","10.371","1.384","2.591","163.654","124.803"
"24","P","Daniel Morad","1","2:01.605","2:02.586","Green","Track","6.056","6.164","25.747","15.401","26.727","26.497","0.508","10.536","1.386","2.583","166.875","124.623"
"81","P","Nicolas Minassian","1","2:02.231","2:03.324","Green","Track","6.052","6.375","25.710","15.511","26.710","26.664","0.515","10.677","1.404","2.613","164.607","123.025"
"0","P","Andy Meyrick","1","2:03.326","2:04.523","Green","Track","6.075","6.584","26.355","15.366","26.891","26.600","0.499","10.979","1.395","2.582","169.885","123.819"
"52","PC","Tom Kimber-Smith","1","2:03.253","2:04.671","Green","Track","6.090","6.299","26.062","15.460","26.831","26.881","0.524","11.044","1.421","2.641","161.780","121.553"
"8","PC","Alex Popow","1","2:04.486","2:06.215","Green","Track","6.115","6.295","26.440","15.665","26.979","27.082","0.521","11.271","1.447","2.671","162.712","119.369"
"85","PC","Misha Goikhberg","1","2:04.340","2:06.396","Green","Track","6.025","6.566","26.463","15.617","27.233","27.307","0.521","10.544","1.428","2.636","162.712","120.957"
"50","P","Jim Pace","1","2:04.869","2:06.777","Green","Track","5.986","6.465","27.025","15.775","27.189","27.162","0.514","10.692","1.426","2.635","164.927","121.127"
"38","PC","James French","1","2:05.987","2:07.642","Green","Track","6.248","6.559","27.286","15.979","27.046","27.294","0.523","10.921","1.445","2.686","162.089","119.534"
"20","PC","Johnny Mowlem","1","2:05.473","2:08.108","Green","Track","5.970","6.270","27.608","15.715","27.448","27.423","0.516","10.456","1.422","2.645","164.288","121.468"
"88","PC","Sean Johnston","1","2:06.324","2:08.534","Green","Track","6.087","6.496","27.441","15.876","27.411","27.308","0.530","11.062","1.445","2.668","159.949","119.534"
"54","PC","Jonathan Bennett","1","2:07.919","2:10.496","Green","Track","6.254","6.715","27.581","16.109","27.800","27.915","0.532","10.918","1.431","2.664","159.347","120.704"
"25","GTLM","Bill Auberlen","1","2:01.413","2:34.906","Green","Track","5.956","5.718","24.990","15.351","26.829","27.280","0.541","10.543","1.464","2.741","156.696","117.983"
"100","GTLM","John Edwards","1","2:01.947","2:35.635","Green","Track","5.940","6.036","25.002","15.416","26.964","27.299","0.533","10.568","1.457","2.732","159.048","118.550"
"68","GTLM","Daniel Serra","1","2:02.733","2:36.534","Green","Track","6.035","6.116","25.237","15.431","26.933","27.477","0.538","10.759","1.462","2.745","157.570","118.145"
"3","GTLM","Antonio Garcia","1","2:02.933","2:37.182","Green","Track","6.000","5.875","25.430","15.569","26.927","27.689","0.540","10.711","1.458","2.734","156.987","118.469"
"67","GTLM","Richard Westbrook","1","2:03.641","2:37.789","Green","Track","6.119","6.138","25.759","15.600","27.004","27.628","0.545","10.627","1.467","2.754","155.546","117.742"
"911","GTLM","Patrick Pilet","1","2:04.305","2:38.869","Green","Track","6.118","6.132","26.055","15.580","27.385","27.554","0.547","10.667","1.487","2.780","154.978","116.158"
"4","GTLM","Tommy Milner","1","2:04.746","2:39.127","Green","Track","6.032","6.059","26.381","15.735","27.603","27.489","0.538","10.707","1.464","2.738","157.570","117.983"
"62","GTLM","Toni Vilander","1","2:04.999","2:39.719","Green","Track","6.130","6.072","26.060","15.699","27.884","27.650","0.542","10.746","1.467","2.749","156.407","117.742"
"66","GTLM","Dirk Mueller","1","2:05.662","2:40.410","Green","Track","6.155","6.236","26.083","16.045","27.669","27.811","0.542","10.870","1.482","2.769","156.407","116.550"
"63","GTD","Jeff Segal","1","2:08.031","2:43.036","Green","Track","6.045","6.366","26.142","16.082","28.246","28.940","0.540","11.403","1.492","2.775","156.987","115.769"
"33","GTD","Jeroen Bleekemolen","1","2:08.525","2:43.593","Green","Track","6.084","6.465","26.635","16.061","28.190","28.803","0.530","11.525","1.484","2.748","159.949","116.393"
"23","GTD","Mario Farnbacher","1","2:08.011","2:43.433","Green","Track","6.003","6.326","26.424","15.952","28.195","28.788","0.538","11.520","1.494","2.771","157.570","115.614"
"96","GTD","Jens Klingmann","1","2:08.433","2:43.939","Green","Track","6.089","6.255","26.658","16.290","28.129","28.772","0.545","11.401","1.503","2.791","155.546","114.922"
"73","GTD","Patrick Lindsey","1","2:08.388","2:44.254","Green","Track","6.038","6.432","26.401","16.369","28.063","28.841","0.543","11.397","1.516","2.788","156.119","113.936"
"22","GTD","Leh Keen","1","2:08.333","2:44.394","Green","Track","5.859","6.519","26.601","16.268","27.981","28.990","0.538","11.287","1.508","2.782","157.570","114.541"
"16","GTD","Spencer Pumpelly","1","2:08.362","2:44.671","Green","Track","6.071","6.225","26.753","16.313","28.106","28.789","0.541","11.271","1.503","2.790","156.696","114.922"
"51","GTD","Raffaele Gianmaria","1","2:08.508","2:45.125","Green","Track","5.994","6.521","26.472","16.311","28.493","28.671","0.535","11.236","1.500","2.775","158.454","115.152"
"97","GTD","Markus Palttala","1","2:08.458","2:45.376","Green","Track","6.101","6.297","26.562","16.555","28.039","28.864","0.543","11.195","1.509","2.793","156.119","114.465"
"912","GTLM","Frederic Makowiecki","1","2:07.771","2:47.017","Green","Track","6.037","6.544","27.736","15.896","27.585","28.007","0.538","11.134","1.503","2.791","157.570","114.922"
"9","GTD","Lawson Aschenbach","1","2:10.235","2:47.218","Green","Track","6.065","6.800","26.557","16.406","28.088","29.312","0.549","12.034","1.558","2.866","154.413","110.865"
"98","GTD","Paul Dalla Lana","1","2:10.204","2:47.561","Green","Track","6.093","6.641","27.120","16.112","28.656","28.567","0.537","12.199","1.499","2.780","157.864","115.228"
"48","GTD","Bryce Miller","1","2:09.977","2:47.824","Green","Track","6.101","6.457","27.227","16.137","28.394","29.175","0.544","11.614","1.519","2.809","155.832","113.711"
"44","GTD","John Potter","1","2:10.639","2:48.694","Green","Track","6.247","6.753","27.077","16.281","28.750","29.186","0.549","11.420","1.533","2.843","154.413","112.673"
"6","GTD","Andrew Davis","1","2:10.972","2:49.871","Green","Track","6.046","6.672","28.074","16.674","28.017","29.460","0.548","11.144","1.518","2.819","154.695","113.786"
"540","GTD","Timothy Pappas","1","2:12.579","2:50.837","Green","Track","6.152","6.906","27.146","16.646","29.080","29.826","0.569","11.839","1.559","2.856","148.985","110.794"
"11","GTD","Bill Sweedler","1","2:11.955","2:51.064","Green","Track","6.222","6.841","27.887","16.621","28.404","29.234","0.571","11.768","1.553","2.854","148.464","111.222"
"45","GTD","Tracy Krohn","1","2:13.011","2:51.591","Green","Track","6.120","6.844","27.849","17.300","29.233","29.050","0.548","11.720","1.523","2.824","154.695","113.413"
"27","GTD","Fabio Babini","1","2:46.860","3:24.170","Green","Pit","6.131","6.548","26.965","15.982","28.459","29.112","0.548","39.170","3.958","9.987","154.695","43.640"
"60","P","Olivier Pla","2","1:54.096","3:49.072","Green","Track","5.401","5.216","23.671","14.567","25.317","25.501","0.511","10.001","1.358","2.553","165.896","127.192"
"31","P","Dane Cameron","2","1:54.882","3:51.984","Green","Track","5.440","5.209","23.553","14.603","25.569","26.059","0.510","9.987","1.373","2.579","166.221","125.803"
"2","P","Luis Felipe Derani","2","1:54.774","3:52.533","Green","Track","5.452","5.373","23.396","14.580","25.399","25.791","0.502","10.356","1.368","2.557","168.870","126.263"
"5","P","Christian Fittipaldi","2","1:55.124","3:53.962","Green","Track","5.433","5.246","23.489","14.734","25.634","26.091","0.511","10.044","1.369","2.573","165.896","126.170"
"90","P","Marc Goossens","2","1:55.356","3:54.932","Green","Track","5.471","5.288","23.613","14.684","25.590","26.073","0.512","10.123","1.399","2.603","165.572","123.465"
"55","P","Tristan Nunez","2","1:55.327","3:55.528","Green","Track","5.475","5.206","23.482","14.705","25.531","26.118","0.511","10.373","1.365","2.561","165.896","126.540"
"70","P","Tom Long","2","1:56.596","3:57.273","Green","Track","5.462","5.313","23.659","15.214","26.091","26.242","0.520","10.165","1.362","2.568","163.024","126.819"
"10","P","Rubens Barrichello","2","1:56.476","3:58.316","Green","Track","5.508","5.524","23.863","14.628","25.846","26.354","0.514","10.263","1.385","2.591","164.927","124.713"
"24","P","Daniel Morad","2","1:57.591","4:00.177","Green","Track","5.479","5.576","24.116","14.907","26.213","26.325","0.506","10.489","1.392","2.588","167.535","124.086"
"81","P","Nicolas Minassian","2","1:57.440","4:00.764","Green","Track","5.584","5.698","23.968","14.939","26.141","26.099","0.513","10.516","1.388","2.594","165.249","124.443"
"0","P","Andy Meyrick","2","1:58.773","4:03.296","Green","Track","5.482","6.023","24.537","14.930","26.331","26.216","0.508","10.784","1.385","2.577","166.875","124.713"
"52","PC","Tom Kimber-Smith","2","1:59.111","4:03.782","Green","Track","5.543","6.078","24.817","15.023","26.124","26.756","0.521","10.251","1.395","2.603","162.712","123.819"
"8","PC","Alex Popow","2","1:59.329","4:05.544","Green","Track","5.605","5.669","24.682","15.027","26.409","26.841","0.520","10.516","1.418","2.642","163.024","121.810"
"85","PC","Misha Goikhberg","2","1:59.899","4:06.295","Green","Track","5.657","5.851","24.537","15.053","26.647","27.134","0.523","10.465","1.402","2.630","162.089","123.201"
"50","P","Jim Pace","2","2:00.011","4:06.788","Green","Track","5.644","5.773","24.795","15.243","26.669","26.748","0.514","10.552","1.430","2.643","164.927","120.788"
"38","PC","James French","2","2:00.088","4:07.730","Green","Track","5.703","5.710","24.481","15.212","26.832","26.985","0.525","10.551","1.421","2.668","161.472","121.553"
"20","PC","Johnny Mowlem","2","1:59.640","4:07.748","Green","Track","5.659","5.771","24.572","15.004","26.655","27.127","0.518","10.235","1.434","2.665","163.654","120.451"
"88","PC","Sean Johnston","2","2:00.263","4:08.797","Green","Track","5.637","5.804","24.661","15.271","26.691","26.961","0.527","10.675","1.409","2.627","160.859","122.589"
"54","PC","Jonathan Bennett","2","2:01.711","4:12.207","Green","Track","5.698","5.827","24.974","15.505","26.839","27.353","0.529","10.885","1.435","2.666","160.251","120.367"
"25","GTLM","Bill Auberlen","2","1:59.780","4:34.686","Green","Track","5.737","5.515","24.521","15.168","26.577","27.094","0.538","10.458","1.451","2.721","157.570","119.040"
"100","GTLM","John Edwards","2","1:59.984","4:35.619","Green","Track","5.736","5.622","24.435","15.237","26.646","27.023","0.533","10.552","1.465","2.735","159.048","117.903"
"68","GTLM","Daniel Serra","2","2:00.479","4:37.013","Green","Track","5.760","5.632","24.459","15.145","26.774","27.252","0.538","10.722","1.458","2.739","157.570","118.469"
"3","GTLM","Antonio Garcia","2","2:00.605","4:37.787","Green","Track","5.742","5.552","24.572","15.343","26.757","27.402","0.541","10.516","1.455","2.725","156.696","118.713"
"67","GTLM","Richard Westbrook","2","2:01.035","4:38.824","Green","Track","5.814","5.661","24.559","15.246","26.828","27.610","0.539","10.566","1.466","2.746","157.278","117.822"
"911","GTLM","Patrick Pilet","2","2:01.306","4:40.175","Green","Track","5.815","5.692","24.677","15.328","26.933","27.528","0.541","10.550","1.479","2.763","156.696","116.787"
"4","GTLM","Tommy Milner","2","2:01.210","4:40.337","Green","Track","5.753","5.681","24.744","15.211","27.065","27.344","0.550","10.674","1.460","2.728","154.132","118.306"
"62","GTLM","Toni Vilander","2","2:01.079","4:40.798","Green","Track","5.774","5.591","24.640","15.264","26.993","27.449","0.541","10.626","1.461","2.740","156.696","118.225"
"66","GTLM","Dirk Mueller","2","2:00.914","4:41.324","Green","Track","5.786","5.620","24.605","15.251","26.773","27.486","0.539","10.630","1.473","2.751","157.278","117.262"
"63","GTD","Jeff Segal","2","2:05.636","4:48.672","Green","Track","5.903","6.302","25.335","15.550","27.881","28.731","0.539","11.114","1.509","2.772","157.278","114.465"
"33","GTD","Jeroen Bleekemolen","2","2:05.302","4:48.895","Green","Track","5.734","6.320","25.691","15.596","27.789","28.352","0.533","11.067","1.479","2.741","159.048","116.787"
"23","GTD","Mario Farnbacher","2","2:06.107","4:49.540","Green","Track","5.812","6.133","25.806","15.658","28.436","28.272","0.542","11.139","1.513","2.796","156.407","114.162"
"96","GTD","Jens Klingmann","2","2:05.813","4:49.752","Green","Track","5.842","6.030","25.925","15.748","28.013","28.439","0.544","11.010","1.491","2.771","155.832","115.847"
"73","GTD","Patrick Lindsey","2","2:05.927","4:50.181","Green","Track","5.833","6.128","25.962","15.918","27.708","28.507","0.541","11.058","1.497","2.775","156.696","115.382"
"22","GTD","Leh Keen","2","2:06.385","4:50.779","Green","Track","5.836","6.330","25.896","15.910","27.712","28.729","0.543","11.116","1.514","2.799","156.119","114.087"
"51","GTD","Raffaele Gianmaria","2","2:05.911","4:51.036","Green","Track","5.786","6.168","25.992","15.858","27.671","28.474","0.533","11.163","1.499","2.767","159.048","115.228"
"912","GTLM","Frederic Makowiecki","2","2:04.173","4:51.190","Green","Track","5.822","5.732","25.027","15.621","27.599","28.463","0.549","11.106","1.489","2.765","154.413","116.002"
"97","GTD","Markus Palttala","2","2:06.582","4:51.958","Green","Track","5.841","6.100","26.191","16.137","27.898","28.520","0.547","11.074","1.496","2.778","154.978","115.459"
"16","GTD","Spencer Pumpelly","2","2:07.577","4:52.248","Green","Track","5.864","6.173","26.278","16.081","28.234","28.834","0.546","11.270","1.507","2.790","155.261","114.617"
"9","GTD","Lawson Aschenbach","2","2:05.768","4:52.986","Green","Track","5.997","6.101","25.551","15.914","27.689","28.509","0.547","11.152","1.506","2.802","154.978","114.693"
"98","GTD","Paul Dalla Lana","2","2:06.333","4:53.894","Green","Track","5.909","6.330","25.846","15.648","27.992","28.533","0.542","11.207","1.522","2.804","156.407","113.487"
"48","GTD","Bryce Miller","2","2:06.933","4:54.757","Green","Track","5.949","6.241","26.030","15.805","27.912","28.898","0.546","11.224","1.517","2.811","155.261","113.861"
"6","GTD","Andrew Davis","2","2:05.175","4:55.046","Green","Track","5.884","6.071","25.335","15.621","27.596","28.483","0.540","11.327","1.514","2.804","156.987","114.087"
"44","GTD","John Potter","2","2:07.641","4:56.335","Green","Track","6.002","6.037","25.865","15.975","28.515","29.021","0.551","11.300","1.532","2.843","153.852","112.746"
"540","GTD","Timothy Pappas","2","2:07.917","4:58.754","Green","Track","6.040","6.423","26.051","15.869","27.968","29.126","0.551","11.525","1.533","2.831","153.852","112.673"
"11","GTD","Bill Sweedler","2","2:08.070","4:59.134","Green","Track","6.047","6.418","26.336","15.834","28.013","29.009","0.543","11.486","1.542","2.842","156.119","112.015"
"45","GTD","Tracy Krohn","2","2:08.681","5:00.272","Green","Track","5.984","6.428","26.431","16.013","28.008","29.424","0.552","11.509","1.515","2.817","153.574","114.011"
"28","GTD","Christopher Bruck","1","2:05.788","5:00.906","Green","Track","6.075","6.083","25.553","15.663","27.567","28.666","0.547","11.293","1.521","2.820","154.978","113.562"
"60","P","Olivier Pla","3","1:53.499","5:42.571","Green","Track","5.395","5.097","23.534","14.473","25.184","25.463","0.511","9.954","1.349","2.539","165.896","128.041"
"31","P","Dane Cameron","3","1:54.066","5:46.050","Green","Track","5.429","5.231","23.503","14.566","25.245","25.770","0.515","9.868","1.361","2.578","164.607","126.912"
"2","P","Luis Felipe Derani","3","1:54.150","5:46.683","Green","Track","5.425","5.315","23.247","14.626","25.282","25.682","0.505","10.177","1.354","2.537","167.867","127.568"
"5","P","Christian Fittipaldi","3","1:54.694","5:48.656","Green","Track","5.428","5.182","23.512","14.769","25.389","25.940","0.515","10.038","1.359","2.562","164.607","127.099"
"90","P","Marc Goossens","3","1:55.053","5:49.985","Green","Track","5.457","5.219","23.721","14.765","25.534","25.938","0.514","9.947","1.378","2.580","164.927","125.346"
"55","P","Tristan Nunez","3","1:55.033","5:50.561","Green","Track","5.460","5.215","23.441","14.687","25.686","25.929","0.511","10.193","1.358","2.553","165.896","127.192"
"70","P","Tom Long","3","1:55.364","5:52.637","Green","Track","5.518","5.271","23.720","14.576","25.597","26.015","0.520","10.203","1.369","2.575","163.024","126.170"
"10","P","Rubens Barrichello","3","1:56.196","5:54.512","Green","Track","5.488","5.471","23.786","14.600","25.760","26.326","0.515","10.271","1.385","2.594","164.607","124.713"
"24","P","Daniel Morad","3","1:56.436","5:56.613","Green","Track","5.417","5.472","23.940","14.742","25.968","26.075","0.506","10.343","1.388","2.585","167.535","124.443"
"81","P","Nicolas Minassian","3","1:57.176","5:57.940","Green","Track","5.528","5.528","24.021","14.832","26.235","26.049","0.516","10.483","1.388","2.596","164.288","124.443"
"0","P","Andy Meyrick","3","1:57.574","6:00.870","Green","Track","5.429","5.967","24.105","14.827","26.049","26.124","0.506","10.619","1.381","2.567","167.535","125.074"
"52","PC","Tom Kimber-Smith","3","1:58.288","6:02.070","Green","Track","5.492","5.777","24.462","14.941","26.060","26.558","0.520","10.439","1.408","2.631","163.024","122.676"
"8","PC","Alex Popow","3","1:58.409","6:03.953","Green","Track","5.545","5.516","24.472","14.932","26.090","26.850","0.521","10.461","1.399","2.623","162.712","123.465"
"85","PC","Misha Goikhberg","3","1:58.925","6:05.220","Green","Track","5.624","5.678","24.478","15.010","26.176","27.126","0.525","10.289","1.392","2.627","161.472","124.086"
"50","P","Jim Pace","3","1:59.638","6:06.426","Green","Track","5.604","5.572","24.653","15.527","26.567","26.743","0.521","10.396","1.417","2.638","162.712","121.896"
"20","PC","Johnny Mowlem","3","1:58.953","6:06.701","Green","Track","5.603","5.862","24.316","15.292","26.325","26.651","0.517","10.348","1.408","2.631","163.970","122.676"
"38","PC","James French","3","1:59.758","6:07.488","Green","Track","5.732","6.226","24.647","15.022","26.421","26.753","0.523","10.390","1.403","2.641","162.089","123.113"
"88","PC","Sean Johnston","3","2:00.193","6:08.990","Green","Track","5.631","5.721","24.691","15.174","26.485","26.794","0.526","11.066","1.437","2.668","161.165","120.200"
"54","PC","Jonathan Bennett","3","1:59.759","6:11.966","Green","Track","5.631","5.562","24.525","14.991","26.571","27.090","0.528","10.780","1.422","2.659","160.554","121.468"
"25","GTLM","Bill Auberlen","3","1:59.627","6:34.313","Green","Track","5.705","5.503","24.556","15.245","26.426","27.021","0.536","10.452","1.453","2.730","158.158","118.876"
"100","GTLM","John Edwards","3","1:59.772","6:35.391","Green","Track","5.712","5.565","24.365","15.170","26.779","26.990","0.536","10.467","1.457","2.731","158.158","118.550"
"68","GTLM","Daniel Serra","3","2:01.353","6:38.366","Green","Track","5.760","5.664","24.463","15.080","26.656","28.248","0.540","10.726","1.464","2.752","156.987","117.983"
"3","GTLM","Antonio Garcia","3","2:00.989","6:38.776","Green","Track","5.724","5.572","24.484","15.142","26.490","28.116","0.542","10.721","1.463","2.735","156.407","118.064"
"67","GTLM","Richard Westbrook","3","2:00.844","6:39.668","Green","Track","5.782","5.658","24.510","15.153","26.748","27.346","0.538","10.845","1.489","2.775","157.570","116.002"
"27","GTD","Fabio Babini","2","3:15.487","6:39.657","Green","Track","69.374","10.167","26.573","16.136","28.011","29.118","0.558","11.191","1.519","2.840","151.922","113.711"
"911","GTLM","Patrick Pilet","3","2:00.753","6:40.928","Green","Track","5.744","5.664","24.601","15.249","26.830","27.337","0.545","10.541","1.480","2.762","155.546","116.708"
"4","GTLM","Tommy Milner","3","2:00.812","6:41.149","Green","Track","5.720","5.738","24.594","15.196","26.794","27.478","0.535","10.572","1.457","2.728","158.454","118.550"
"62","GTLM","Toni Vilander","3","2:00.892","6:41.690","Green","Track","5.770","5.608","24.646","15.286","26.692","27.557","0.543","10.593","1.458","2.739","156.119","118.469"
"66","GTLM","Dirk Mueller","3","2:00.901","6:42.225","Green","Track","5.776","5.627","24.709","15.288","26.643","27.363","0.536","10.730","1.477","2.752","158.158","116.945"
"63","GTD","Jeff Segal","3","2:04.096","6:52.768","Green","Track","5.814","6.056","25.249","15.310","27.369","28.434","0.540","11.076","1.487","2.761","156.987","116.158"
"33","GTD","Jeroen Bleekemolen","3","2:04.114","6:53.009","Green","Track","5.808","6.155","25.383","15.279","27.415","28.219","0.532","11.069","1.494","2.760","159.347","115.614"
"23","GTD","Mario Farnbacher","3","2:04.274","6:53.814","Green","Track","5.824","5.892","25.421","15.643","27.420","28.170","0.542","11.069","1.504","2.789","156.407","114.845"
"912","GTLM","Frederic Makowiecki","3","2:03.565","6:54.755","Green","Track","5.796","5.999","25.235","15.381","26.885","28.607","0.557","10.877","1.470","2.758","152.195","117.502"
"96","GTD","Jens Klingmann","3","2:06.224","6:55.976","Green","Track","5.833","5.968","25.481","15.571","27.550","28.926","0.554","11.891","1.574","2.876","153.019","109.738"
"73","GTD","Patrick Lindsey","3","2:05.918","6:56.099","Green","Track","5.812","6.061","25.555","15.761","27.820","28.191","0.540","11.718","1.584","2.876","156.987","109.045"
"22","GTD","Leh Keen","3","2:05.619","6:56.398","Green","Track","5.870","6.037","25.388","15.853","27.767","28.362","0.540","11.430","1.541","2.831","156.987","112.088"
"97","GTD","Markus Palttala","3","2:04.793","6:56.751","Green","Track","5.816","5.908","25.729","15.762","27.593","28.210","0.542","10.933","1.506","2.794","156.407","114.693"
"16","GTD","Spencer Pumpelly","3","2:05.233","6:57.481","Green","Track","5.812","5.919","25.604","15.885","27.706","28.394","0.542","11.098","1.497","2.776","156.407","115.382"
"9","GTD","Lawson Aschenbach","3","2:04.809","6:57.795","Green","Track","5.871","6.000","25.388","15.750","27.586","28.390","0.544","10.996","1.499","2.785","155.832","115.228"
"98","GTD","Paul Dalla Lana","3","2:04.835","6:58.729","Green","Track","5.832","6.216","25.592","15.542","27.502","28.400","0.543","10.944","1.494","2.770","156.119","115.614"
"6","GTD","Andrew Davis","3","2:05.128","7:00.174","Green","Track","5.873","6.108","25.557","15.535","27.636","28.444","0.548","11.097","1.515","2.815","154.695","114.011"
"48","GTD","Bryce Miller","3","2:05.867","7:00.624","Green","Track","5.908","6.088","25.593","15.521","27.622","28.749","0.567","11.487","1.520","2.812","149.511","113.636"
"44","GTD","John Potter","3","2:06.006","7:02.341","Green","Track","5.967","6.012","25.713","15.790","27.965","28.557","0.548","11.100","1.523","2.831","154.695","113.413"
"540","GTD","Timothy Pappas","3","2:08.010","7:06.764","Green","Track","6.096","6.350","25.952","15.895","28.838","28.617","0.550","11.363","1.525","2.824","154.132","113.264"
"11","GTD","Bill Sweedler","3","2:07.960","7:07.094","Green","Track","6.026","6.414","26.003","15.685","29.190","28.532","0.544","11.219","1.523","2.824","155.832","113.413"
"28","GTD","Christopher Bruck","2","2:06.645","7:07.551","Green","Track","5.890","5.989","25.478","16.038","28.502","28.719","0.546","11.152","1.517","2.814","155.261","113.861"
"45","GTD","Tracy Krohn","3","2:08.285","7:08.557","Green","Track","5.884","6.058","25.866","16.674","28.397","29.288","0.549","11.225","1.519","2.825","154.413","113.711"
"60","P","Olivier Pla","4","1:53.073","7:35.644","Green","Track","5.388","5.059","23.354","14.433","25.160","25.465","0.508","9.827","1.345","2.534","166.875","128.422"
"31","P","Dane Cameron","4","1:53.939","7:39.989","Green","Track","5.429","5.106","23.428","14.502","25.282","25.823","0.513","9.923","1.360","2.573","165.249","127.005"
"2","P","Luis Felipe Derani","4","1:53.756","7:40.439","Green","Track","5.437","5.321","23.185","14.612","25.147","25.647","0.506","10.036","1.342","2.523","167.535","128.709"
"5","P","Christian Fittipaldi","4","1:54.267","7:42.923","Green","Track","5.428","5.093","23.481","14.607","25.377","25.910","0.513","9.938","1.356","2.564","165.249","127.380"
"90","P","Marc Goossens","4","1:54.391","7:44.376","Green","Track","5.440","5.119","23.518","14.586","25.395","25.871","0.514","10.015","1.362","2.571","164.927","126.819"
"55","P","Tristan Nunez","4","1:54.535","7:45.096","Green","Track","5.434","5.165","23.344","14.623","25.485","25.900","0.514","10.164","1.353","2.553","164.927","127.662"
"70","P","Tom Long","4","1:55.089","7:47.726","Green","Track","5.509","5.310","23.648","14.476","25.224","26.094","0.520","10.350","1.375","2.583","163.024","125.620"
"10","P","Rubens Barrichello","4","1:55.584","7:50.096","Green","Track","5.481","5.378","23.694","14.723","25.615","26.128","0.515","10.090","1.377","2.583","164.607","125.437"
"24","P","Daniel Morad","4","1:56.048","7:52.661","Green","Track","5.425","5.364","23.807","14.749","25.934","26.034","0.507","10.272","1.380","2.576","167.205","125.165"
"81","P","Nicolas Minassian","4","1:55.996","7:53.936","Green","Track","5.552","5.382","23.687","14.770","25.903","25.849","0.516","10.367","1.382","2.588","164.288","124.984"
"0","P","Andy Meyrick","4","1:56.650","7:57.520","Green","Track","5.432","5.808","24.007","14.582","25.663","26.137","0.509","10.573","1.376","2.563","166.548","125.529"
"52","PC","Tom Kimber-Smith","4","1:57.691","7:59.761","Green","Track","5.550","5.519","24.031","15.224","25.971","26.635","0.523","10.228","1.395","2.615","162.089","123.819"
"8","PC","Alex Popow","4","1:58.870","8:02.823","Green","Track","5.590","5.600","24.412","15.037","26.395","26.742","0.523","10.513","1.415","2.643","162.089","122.069"
"85","PC","Misha Goikhberg","4","1:59.396","8:04.616","Green","Track","5.638","5.636","24.269","14.998","26.187","27.036","0.523","10.604","1.640","2.865","162.089","105.322"
"20","PC","Johnny Mowlem","4","1:59.278","8:05.979","Green","Track","5.610","5.713","24.107","15.824","26.417","26.655","0.525","10.372","1.415","2.640","161.472","122.069"
"50","P","Jim Pace","4","2:00.841","8:07.267","Green","Track","5.590","5.473","24.363","15.960","27.403","26.945","0.522","10.493","1.436","2.656","162.400","120.284"
"38","PC","James French","4","2:00.222","8:07.710","Green","Track","5.619","5.575","24.341","15.039","27.447","27.107","0.523","10.533","1.404","2.634","162.089","123.025"
"88","PC","Sean Johnston","4","1:59.433","8:08.423","Green","Track","5.622","5.556","24.164","15.186","26.688","26.960","0.525","10.644","1.432","2.656","161.472","120.620"
"54","PC","Jonathan Bennett","4","1:59.978","8:11.944","Green","Track","5.641","5.603","24.529","15.015","26.690","27.190","0.528","10.683","1.433","2.666","160.554","120.535"
"25","GTLM","Bill Auberlen","4","2:00.037","8:34.350","Green","Track","5.705","5.491","24.525","15.118","26.744","27.229","0.539","10.483","1.466","2.737","157.278","117.822"
"100","GTLM","John Edwards","4","2:00.027","8:35.418","Green","Track","5.728","5.558","24.547","15.238","26.556","27.160","0.534","10.516","1.460","2.730","158.750","118.306"
"68","GTLM","Daniel Serra","4","2:00.560","8:38.926","Green","Track","5.780","5.692","24.475","15.147","26.593","27.350","0.541","10.759","1.468","2.755","156.696","117.662"
"3","GTLM","Antonio Garcia","4","2:00.617","8:39.393","Green","Track","5.759","5.637","24.665","15.245","26.614","27.385","0.541","10.575","1.464","2.732","156.696","117.983"
"67","GTLM","Richard Westbrook","4","2:00.498","8:40.166","Green","Track","5.805","5.638","24.438","15.335","26.693","27.296","0.538","10.545","1.461","2.749","157.570","118.225"
