"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP2"
"67","GTLM","Richard Westbrook","1","3:52.210","3:52.210","Green","Track","0.000","17.478","23.345","0.635","25.341","31.021","25.340","13.607","4.890","129.474"
"25","GTLM","Dirk Werner","1","3:53.909","3:53.909","Green","Track","0.000","13.442","22.470","0.541","25.534","31.520","22.189","12.759","4.926","151.970"
"48","GTD","Bryan Sellers","1","3:54.808","3:54.808","Green","Track","0.000","14.096","23.402","0.620","26.034","33.193","23.162","15.118","4.913","132.606"
"44","GTD","John Potter","1","3:57.659","3:57.659","Green","Track","0.000","15.313","23.990","0.613","27.800","32.062","22.980","13.618","5.049","134.121"
"54","PC","Jonathan Bennett","1","3:58.005","3:58.005","Green","Track","0.000","13.624","21.624","0.532","24.214","29.957","21.874","12.146","4.674","154.541"
"80","GTD","Dan Knox","1","3:58.134","3:58.134","Green","Track","0.000","16.972","29.116","0.717","29.036","33.952","23.649","14.211","5.227","114.667"
"16","GTD","Corey Lewis","1","4:00.350","4:00.350","Green","Track","400.858","14.103","22.436","0.515","25.207","31.839","22.415","12.912","4.960","159.643"
"31","P","Dane Cameron","2","1:57.482","4:04.214","Green","Track","5.072","9.476","19.231","0.475","21.478","26.587","19.505","11.165","4.493","173.086"
"5","P","Joao Barbosa","2","1:57.102","4:05.234","Green","Track","5.031","9.483","19.239","0.475","21.552","26.231","19.378","11.234","4.479","173.086"
"0","P","Katherine Legge","2","1:59.520","4:16.739","Green","Track","5.038","9.615","19.364","0.475","22.010","27.018","19.999","11.530","4.471","173.086"
"10","P","Jordan Taylor","2","1:58.163","4:20.118","Green","Track","5.187","9.615","19.469","0.476","21.705","26.427","19.605","11.201","4.478","172.722"
"55","P","Jonathan Bomarito","2","1:58.362","4:22.031","Green","Track","5.015","9.612","19.382","0.476","21.863","26.575","19.741","11.250","4.448","172.722"
"70","P","Joel Miller","2","1:58.228","4:22.946","Green","Track","5.001","9.700","19.452","0.476","21.733","26.335","19.569","11.456","4.506","172.722"
"8","PC","Renger van der Zande","1","4:26.498","4:26.498","Green","Track","0.000","13.434","21.372","0.503","24.837","29.512","24.028","13.156","4.686","163.451"
"85","PC","Misha Goikhberg","2","2:05.434","4:29.064","Green","Track","5.283","10.620","20.620","0.505","23.152","27.956","20.677","11.918","4.703","162.804"
"90","P","Ryan Dalziel","2","2:01.070","4:40.395","Green","Track","5.101","9.844","19.723","0.482","22.522","27.374","19.969","11.497","4.558","170.572"
"60","P","John Pew","2","2:03.183","4:41.782","Green","Track","5.087","9.916","19.680","0.482","22.718","28.586","20.560","11.657","4.497","170.572"
"20","PC","Bruno Junqueira","2","2:03.478","4:54.804","Green","Track","5.277","10.136","20.134","0.499","23.049","27.611","20.452","11.645","4.675","164.761"
"77","GTD","Gunnar Jeannette","2","2:12.387","5:01.394","Green","Track","5.690","10.944","21.488","0.520","24.502","30.104","21.691","12.460","4.988","158.108"
"9","GTD","Lawson Aschenbach","2","2:09.170","5:01.975","Green","Track","5.439","10.455","20.993","0.510","23.546","29.405","21.516","12.390","4.916","161.208"
"96","GTD","Jens Klingmann","2","2:08.788","5:02.261","Green","Track","5.439","10.412","20.923","0.508","23.366","29.496","21.395","12.360","4.889","161.842"
"52","PC","Tom Kimber-Smith","2","2:04.583","5:04.336","Green","Track","5.201","9.979","20.073","0.496","22.452","28.518","20.990","12.178","4.696","165.758"
"73","GTD","Patrick Lindsey","2","2:10.394","5:04.669","Green","Track","5.471","10.660","21.166","0.511","23.746","29.827","21.623","12.442","4.948","160.892"
"4","GTLM","Oliver Gavin","2","2:08.202","5:05.208","Green","Track","5.423","10.339","20.687","0.508","22.901","29.424","21.804","12.286","4.830","161.842"
"7","PC","Gustavo Yacaman","2","2:05.592","5:05.274","Green","Track","5.272","10.486","20.355","0.496","22.862","28.047","21.273","12.199","4.602","165.758"
"3","GTLM","Jan Magnussen","2","2:07.585","5:08.256","Green","Track","5.392","10.451","20.927","0.508","23.025","29.191","21.237","12.014","4.840","161.842"
"100","GTLM","John Edwards","2","2:06.664","5:08.379","Green","Track","5.328","10.181","20.690","0.502","22.895","29.019","21.364","11.912","4.773","163.777"
"88","PC","Richard Bradley","2","2:07.878","5:09.086","Green","Track","5.239","10.322","21.850","0.519","23.474","28.844","21.220","11.771","4.639","158.412"
"912","GTLM","Earl Bamber","2","2:05.919","5:11.084","Green","Track","5.413","10.122","20.799","0.510","22.670","28.592","20.936","12.030","4.847","161.208"
"63","GTD","Alessandro Balzan","2","2:25.310","5:13.145","Green","Track","5.567","11.446","21.657","0.575","28.390","35.826","24.280","12.597","4.972","142.984"
"911","GTLM","Patrick Pilet","2","2:10.094","5:17.900","Green","Track","5.392","10.464","20.986","0.507","23.097","28.535","22.976","13.288","4.849","162.162"
"33","GTD","Ben Keating","2","2:09.389","5:19.320","Green","Track","5.362","10.593","20.959","0.504","23.668","29.452","21.591","12.404","4.856","163.127"
"6","GTD","Andrew Davis","2","2:09.775","5:28.055","Green","Track","5.442","10.635","21.079","0.511","23.295","29.876","21.472","12.520","4.945","160.892"
"23","GTD","Mario Farnbacher","2","2:10.733","5:29.327","Green","Track","5.539","10.745","21.330","0.519","23.525","30.024","21.525","12.567","4.959","158.412"
"97","GTD","Michael Marsal","2","2:11.054","5:30.946","Green","Track","5.462","10.617","21.267","0.512","23.728","29.972","21.884","12.664","4.948","160.578"
"26","PC","Don Yount","2","2:06.377","5:31.327","Green","Track","5.210","10.077","20.501","0.498","23.878","28.635","20.914","12.030","4.634","165.092"
"22","GTD","Sven Muller","2","2:11.920","5:35.251","Green","Track","5.465","10.883","21.284","0.528","24.620","30.277","21.659","12.281","4.923","155.712"
"27","GTD","Luca Persiani","2","2:09.322","5:50.014","Green","Track","5.412","10.627","21.091","0.507","23.463","29.445","21.547","12.338","4.892","162.162"
"38","PC","Kyle Marcelli","2","2:02.032","5:50.860","Green","Track","5.229","10.064","20.264","0.492","22.308","27.218","20.272","11.535","4.650","167.106"
"66","GTLM","Joey Hand","2","2:04.916","5:53.359","Green","Track","5.381","10.046","20.442","0.504","23.110","28.105","20.679","11.810","4.839","163.127"
"67","GTLM","Richard Westbrook","2","2:05.878","5:58.088","Green","Track","5.392","10.277","20.639","0.512","22.818","28.404","21.109","11.888","4.839","160.578"
"25","GTLM","Dirk Werner","2","2:05.604","5:59.513","Green","Track","5.461","10.076","20.642","0.512","22.858","28.498","20.848","11.851","4.858","160.578"
"31","P","Dane Cameron","3","1:59.444","6:03.658","Green","Track","5.001","9.296","19.095","0.471","22.105","27.684","19.460","11.823","4.509","174.556"
"48","GTD","Bryan Sellers","2","2:09.573","6:04.381","Green","Track","5.369","10.622","21.037","0.506","23.231","29.821","21.667","12.427","4.893","162.482"
"5","P","Joao Barbosa","3","1:59.552","6:04.786","Green","Track","4.990","9.201","18.987","0.470","22.539","27.756","19.883","11.278","4.448","174.927"
"54","PC","Jonathan Bennett","2","2:09.284","6:07.289","Green","Track","5.259","10.176","20.146","0.497","22.742","32.277","21.645","11.842","4.700","165.424"
"44","GTD","John Potter","2","2:11.937","6:09.596","Green","Track","5.514","10.800","21.267","0.516","23.955","30.857","21.679","12.365","4.984","159.333"
"16","GTD","Corey Lewis","2","2:12.227","6:12.577","Green","Track","5.388","10.725","21.296","0.507","24.780","30.280","21.809","12.527","4.915","162.162"
"0","P","Katherine Legge","3","1:58.514","6:15.253","Green","Track","5.010","9.569","19.115","0.477","21.687","26.609","19.678","11.881","4.488","172.360"
"10","P","Jordan Taylor","3","1:55.435","6:15.553","Green","Track","4.997","9.231","19.045","0.472","21.122","25.790","19.118","11.191","4.469","174.186"
"80","GTD","Dan Knox","2","2:17.905","6:16.039","Green","Track","5.775","11.502","21.757","0.509","26.399","31.342","22.658","13.021","4.942","161.524"
"70","P","Joel Miller","3","1:56.109","6:19.055","Green","Track","5.024","9.302","19.013","0.476","21.391","26.092","19.287","11.080","4.444","172.722"
"8","PC","Renger van der Zande","2","2:01.618","6:28.116","Green","Track","5.268","9.830","20.218","0.501","22.262","27.454","19.976","11.454","4.655","164.104"
"85","PC","Misha Goikhberg","3","2:00.847","6:29.911","Green","Track","5.273","9.825","19.989","0.500","22.030","27.149","19.915","11.495","4.671","164.432"
"55","P","Jonathan Bomarito","3","2:11.664","6:33.695","Green","Pit","4.988","9.425","18.977","0.476","21.239","26.114","19.394","12.514","18.537","172.722"
"90","P","Ryan Dalziel","3","1:58.010","6:38.405","Green","Track","5.092","9.555","19.359","0.481","21.451","26.603","19.666","11.276","4.527","170.927"
"60","P","John Pew","3","1:58.998","6:40.780","Green","Track","5.021","9.551","19.368","0.481","22.096","26.774","19.771","11.477","4.459","170.927"
"20","PC","Bruno Junqueira","3","2:00.757","6:55.561","Green","Track","5.262","9.735","19.722","0.499","22.133","27.324","19.999","11.424","4.659","164.761"
"52","PC","Tom Kimber-Smith","3","2:02.093","7:06.429","Green","Track","5.243","9.619","20.042","0.500","22.891","27.439","20.174","11.495","4.690","164.432"
"7","PC","Gustavo Yacaman","3","2:05.421","7:10.695","Green","Track","5.212","10.284","20.888","0.506","22.541","28.648","20.866","11.812","4.664","162.482"
"77","GTD","Gunnar Jeannette","3","2:11.259","7:12.653","Green","Track","5.510","10.539","21.093","0.520","23.608","30.475","22.135","12.439","4.940","158.108"
"9","GTD","Lawson Aschenbach","3","2:12.070","7:14.045","Green","Track","5.391","10.508","21.409","0.540","24.017","30.037","22.168","13.090","4.910","152.252"
"3","GTLM","Jan Magnussen","3","2:05.933","7:14.189","Green","Track","5.288","10.118","20.420","0.502","22.551","29.085","21.146","12.003","4.820","163.777"
"88","PC","Richard Bradley","3","2:05.216","7:14.302","Green","Track","5.199","10.032","20.056","0.496","22.934","28.945","21.131","11.828","4.595","165.758"
"4","GTLM","Oliver Gavin","3","2:14.950","7:20.158","Green","Track","5.328","10.590","20.807","0.503","23.969","35.093","21.648","12.142","4.870","163.451"
"912","GTLM","Earl Bamber","3","2:09.714","7:20.798","Green","Track","5.350","9.950","20.375","0.505","22.843","28.729","24.983","12.145","4.834","162.804"
"96","GTD","Jens Klingmann","3","2:19.265","7:21.526","Green","Track","5.407","10.898","28.864","0.751","24.390","29.715","21.886","12.487","4.867","109.475"
"911","GTLM","Patrick Pilet","3","2:04.445","7:22.345","Green","Track","5.365","9.845","20.273","0.504","22.313","28.142","21.043","12.134","4.826","163.127"
"63","GTD","Alessandro Balzan","3","2:09.994","7:23.139","Green","Track","5.501","10.382","20.872","0.516","23.137","29.929","21.830","12.875","4.952","159.333"
"33","GTD","Ben Keating","3","2:08.212","7:27.532","Green","Track","5.325","10.368","20.646","0.501","23.103","29.209","21.662","12.513","4.885","164.104"
"73","GTD","Patrick Lindsey","3","2:27.777","7:32.446","Green","Pit","5.417","10.440","20.996","0.510","23.912","30.784","22.413","14.559","18.746","161.208"
"100","GTLM","John Edwards","3","2:26.171","7:34.550","Green","Track","5.265","10.390","20.211","0.510","24.165","38.063","30.556","12.149","4.862","161.208"
"6","GTD","Andrew Davis","3","2:08.710","7:36.765","Green","Track","5.418","10.393","20.925","0.510","23.256","29.707","21.276","12.310","4.915","161.208"
"26","PC","Don Yount","3","2:06.286","7:37.613","Green","Track","5.163","10.569","20.143","0.491","23.126","29.338","21.061","11.765","4.630","167.446"
"23","GTD","Mario Farnbacher","3","2:09.977","7:39.304","Green","Track","5.476","10.566","21.069","0.517","23.379","29.977","21.628","12.427","4.938","159.025"
"97","GTD","Michael Marsal","3","2:10.676","7:41.622","Green","Track","5.453","10.805","21.325","0.513","23.616","30.099","21.668","12.300","4.897","160.265"
"38","PC","Kyle Marcelli","3","2:03.284","7:54.144","Green","Track","5.205","9.828","19.995","0.496","22.177","27.228","20.761","12.912","4.682","165.758"
"66","GTLM","Joey Hand","3","2:03.519","7:56.878","Green","Track","5.344","9.752","20.131","0.500","22.241","28.016","20.971","11.748","4.816","164.432"
"27","GTD","Luca Persiani","3","2:08.524","7:58.538","Green","Track","5.375","10.221","20.712","0.504","23.290","29.000","22.001","12.503","4.918","163.127"
"5","P","Joao Barbosa","4","1:57.700","8:02.486","Green","Track","4.957","9.250","18.948","0.469","21.241","26.784","20.252","11.333","4.466","175.300"
"67","GTLM","Richard Westbrook","3","2:05.901","8:03.989","Green","Track","5.344","10.056","20.411","0.503","22.386","28.298","21.588","12.459","4.856","163.451"
"25","GTLM","Dirk Werner","3","2:04.774","8:04.287","Green","Track","5.394","9.819","20.379","0.510","22.352","28.415","21.102","11.960","4.843","161.208"
"10","P","Jordan Taylor","4","1:57.438","8:12.991","Green","Track","4.950","9.516","19.190","0.469","21.324","26.828","19.344","11.322","4.495","175.300"
"54","PC","Jonathan Bennett","3","2:05.843","8:13.132","Green","Track","5.262","9.867","19.975","0.496","22.503","29.372","21.740","11.906","4.722","165.758"
"48","GTD","Bryan Sellers","3","2:09.003","8:13.384","Green","Track","5.340","10.596","20.829","0.503","23.187","29.698","21.567","12.374","4.909","163.451"
"70","P","Joel Miller","4","1:57.841","8:16.896","Green","Track","4.975","9.232","19.555","0.474","21.408","26.487","19.698","11.538","4.474","173.451"
"31","P","Dane Cameron","4","2:14.024","8:17.682","Green","Pit","4.998","9.310","19.104","0.471","21.268","27.014","20.234","13.034","18.591","174.556"
"44","GTD","John Potter","3","2:10.802","8:20.398","Green","Track","5.479","10.392","21.090","0.516","23.430","30.450","22.056","12.406","4.983","159.333"
"16","GTD","Corey Lewis","3","2:10.307","8:22.884","Green","Track","5.369","10.549","21.234","0.501","23.503","30.074","21.705","12.461","4.911","164.104"
"8","PC","Renger van der Zande","3","2:01.530","8:29.646","Green","Track","5.253","9.565","19.746","0.497","22.904","27.095","20.254","11.562","4.654","165.424"
"85","PC","Misha Goikhberg","4","2:01.810","8:31.721","Green","Track","5.263","9.635","19.743","0.500","21.731","26.946","20.110","13.094","4.788","164.432"
"80","GTD","Dan Knox","3","2:16.389","8:32.428","Green","Track","5.395","11.193","22.369","0.510","24.284","31.089","22.476","14.068","5.005","161.208"
"90","P","Ryan Dalziel","4","1:57.412","8:35.817","Green","Track","5.068","9.505","19.312","0.481","21.410","26.322","19.502","11.280","4.532","170.927"
"0","P","Katherine Legge","4","2:21.165","8:36.418","Green","Pit","4.990","9.537","19.186","0.474","22.645","28.016","20.119","17.362","18.836","173.451"
"60","P","John Pew","4","1:57.869","8:38.649","Green","Track","4.999","9.500","19.280","0.474","21.716","26.450","19.533","11.459","4.458","173.451"
"22","GTD","Sven Muller","3","3:11.078","8:46.329","Green","Pit","5.432","10.592","21.032","0.511","24.340","30.379","22.722","16.160","59.910","160.892"
"20","PC","Bruno Junqueira","4","2:00.132","8:55.693","Green","Track","5.249","9.675","19.698","0.499","21.867","27.149","19.899","11.435","4.661","164.761"
"52","PC","Tom Kimber-Smith","4","1:59.797","9:06.226","Green","Track","5.269","9.536","19.677","0.501","21.884","26.909","19.921","11.405","4.695","164.104"
"7","PC","Gustavo Yacaman","4","2:01.200","9:11.895","Green","Track","5.250","9.773","19.873","0.499","21.965","27.361","20.016","11.788","4.675","164.761"
"88","PC","Richard Bradley","4","2:00.466","9:14.768","Green","Track","5.186","9.869","19.956","0.497","21.770","27.106","19.858","11.582","4.642","165.424"
"3","GTLM","Jan Magnussen","4","2:05.713","9:19.902","Green","Track","5.352","10.337","20.539","0.504","22.758","28.666","20.711","11.983","4.863","163.127"
"4","GTLM","Oliver Gavin","4","2:05.252","9:25.410","Green","Track","5.375","10.077","20.361","0.506","22.598","28.622","20.829","12.024","4.860","162.482"
"912","GTLM","Earl Bamber","4","2:06.068","9:26.866","Green","Track","5.339","10.042","20.412","0.503","22.462","29.543","20.989","11.933","4.845","163.451"
"911","GTLM","Patrick Pilet","4","2:06.675","9:29.020","Green","Track","5.321","9.897","20.681","0.502","22.568","28.565","21.208","13.096","4.837","163.777"
"9","GTD","Lawson Aschenbach","4","2:15.979","9:30.024","Green","Track","5.391","11.355","22.005","0.566","24.958","31.349","22.657","12.765","4.933","145.258"
"63","GTD","Alessandro Balzan","4","2:08.443","9:31.582","Green","Track","5.469","10.280","20.947","0.515","23.036","29.468","21.432","12.335","4.961","159.643"
"33","GTD","Ben Keating","4","2:08.636","9:36.168","Green","Track","5.341","10.397","20.603","0.500","23.020","29.172","21.653","13.041","4.909","164.432"
"100","GTLM","John Edwards","4","2:03.712","9:38.262","Green","Track","5.410","9.934","20.335","0.510","22.310","27.794","20.631","11.941","4.847","161.208"
"26","PC","Don Yount","4","2:04.245","9:41.858","Green","Track","5.163","9.972","20.430","0.490","23.082","28.044","20.630","11.819","4.615","167.788"
"96","GTD","Jens Klingmann","4","2:24.446","9:45.972","Green","Pit","5.369","10.205","20.699","0.508","23.817","29.236","21.447","14.534","18.631","161.842"
"6","GTD","Andrew Davis","4","2:09.598","9:46.363","Green","Track","5.386","10.503","21.280","0.504","23.658","29.646","21.269","12.413","4.939","163.127"
"23","GTD","Mario Farnbacher","4","2:09.170","9:48.474","Green","Track","5.460","10.468","20.994","0.514","23.097","29.755","21.423","12.509","4.950","159.953"
"97","GTD","Michael Marsal","4","2:09.120","9:50.742","Green","Track","5.411","10.535","21.028","0.509","23.160","29.609","21.645","12.328","4.895","161.524"
"38","PC","Kyle Marcelli","4","2:01.134","9:55.278","Green","Track","5.234","9.779","19.725","0.495","22.166","27.481","20.068","11.525","4.661","166.093"
"66","GTLM","Joey Hand","4","2:02.623","9:59.501","Green","Track","5.322","9.695","20.055","0.501","22.097","27.861","20.397","11.851","4.844","164.104"
"27","GTD","Luca Persiani","4","2:08.095","10:06.633","Green","Track","5.376","10.208","20.645","0.502","22.930","30.160","21.185","12.192","4.897","163.777"
"10","P","Jordan Taylor","5","1:55.477","10:08.468","Green","Track","5.008","9.182","19.013","0.473","21.064","25.895","19.152","11.200","4.490","173.818"
"67","GTLM","Richard Westbrook","4","2:04.680","10:08.669","Green","Track","5.348","10.033","20.476","0.501","22.458","28.323","20.870","11.847","4.824","164.104"
"25","GTLM","Dirk Werner","4","2:07.478","10:11.765","Green","Track","5.372","9.918","20.444","0.502","22.619","28.314","23.324","12.129","4.856","163.777"
"54","PC","Jonathan Bennett","4","2:03.831","10:16.963","Green","Track","5.299","9.888","20.016","0.500","22.103","28.786","20.836","11.706","4.697","164.432"
"5","P","Joao Barbosa","5","2:14.891","10:17.377","Green","Pit","4.989","9.154","18.891","0.469","22.388","27.285","19.374","13.807","18.534","175.300"
"48","GTD","Bryan Sellers","4","2:09.029","10:22.413","Green","Track","5.342","10.538","20.880","0.504","23.380","29.685","21.522","12.276","4.902","163.127"
"8","PC","Renger van der Zande","4","1:59.642","10:29.288","Green","Track","5.241","9.498","19.620","0.497","21.887","26.965","19.759","11.529","4.646","165.424"
"44","GTD","John Potter","4","2:09.250","10:29.648","Green","Track","5.477","10.409","21.059","0.517","23.213","29.530","21.548","12.503","4.994","159.025"
"70","P","Joel Miller","5","2:12.809","10:29.705","Green","Pit","4.996","9.387","18.897","0.472","21.507","26.845","19.541","12.575","18.589","174.186"
"85","PC","Misha Goikhberg","5","2:00.137","10:31.858","Green","Track","5.315","9.532","19.734","0.501","21.625","26.920","19.877","11.942","4.691","164.104"
"16","GTD","Corey Lewis","4","2:09.825","10:32.709","Green","Track","5.367","10.480","20.979","0.504","23.363","29.619","21.774","12.851","4.888","163.127"
"60","P","John Pew","5","1:58.414","10:37.063","Green","Track","5.000","9.425","19.250","0.473","22.352","26.459","19.582","11.412","4.461","173.818"
"80","GTD","Dan Knox","4","2:14.656","10:47.084","Green","Track","5.450","10.888","21.316","0.512","24.523","31.052","22.593","13.376","4.946","160.578"
"90","P","Ryan Dalziel","5","2:14.905","10:50.722","Green","Pit","5.064","9.599","19.411","0.480","21.633","26.821","19.813","13.587","18.497","171.283"
"20","PC","Bruno Junqueira","5","2:00.109","10:55.802","Green","Track","5.259","9.669","19.676","0.501","21.701","27.254","19.976","11.410","4.663","164.104"
"0","P","Katherine Legge","5","2:27.164","11:03.582","Green","Track","21.442","13.721","25.909","0.511","22.778","27.033","19.730","11.593","4.447","160.892"
"52","PC","Tom Kimber-Smith","5","1:59.445","11:05.671","Green","Track","5.272","9.444","19.601","0.498","21.698","26.988","19.879","11.420","4.645","165.092"
"7","PC","Gustavo Yacaman","5","2:01.177","11:13.072","Green","Track","5.277","9.757","19.768","0.499","22.257","27.229","19.944","11.774","4.672","164.761"
"88","PC","Richard Bradley","5","2:03.291","11:18.059","Green","Track","5.238","9.432","19.664","0.497","22.478","28.803","20.682","11.859","4.638","165.424"
"22","GTD","Sven Muller","4","2:35.192","11:21.521","Green","Track","23.415","13.902","22.085","0.537","25.133","31.235","21.689","12.276","4.920","153.102"
"3","GTLM","Jan Magnussen","5","2:04.457","11:24.359","Green","Track","5.380","9.952","20.415","0.507","22.331","28.385","20.718","11.925","4.844","162.162"
"4","GTLM","Oliver Gavin","5","2:04.452","11:29.862","Green","Track","5.372","9.944","20.341","0.508","22.468","28.370","20.670","11.925","4.854","161.842"
"912","GTLM","Earl Bamber","5","2:04.136","11:31.002","Green","Track","5.361","9.903","20.348","0.507","22.258","28.267","20.688","11.959","4.845","162.162"
"911","GTLM","Patrick Pilet","5","2:03.590","11:32.610","Green","Track","5.352","9.868","20.406","0.505","22.152","28.016","20.463","11.981","4.847","162.804"
"63","GTD","Alessandro Balzan","5","2:07.794","11:39.376","Green","Track","5.484","10.188","20.806","0.516","22.880","29.326","21.353","12.281","4.960","159.333"
"100","GTLM","John Edwards","5","2:03.938","11:42.200","Green","Track","5.372","9.929","20.129","0.507","22.314","28.414","20.560","11.867","4.846","162.162"
"26","PC","Don Yount","5","2:06.885","11:48.743","Green","Track","5.167","9.736","19.823","0.492","22.839","28.078","20.545","15.046","5.159","167.106"
"9","GTD","Lawson Aschenbach","5","2:23.198","11:53.222","Green","Pit","5.396","10.370","20.803","0.509","22.851","29.429","21.208","14.103","18.529","161.524"
"97","GTD","Michael Marsal","5","2:09.317","12:00.059","Green","Track","5.394","10.443","20.911","0.510","23.218","29.929","21.695","12.320","4.897","161.208"
"33","GTD","Ben Keating","5","2:26.463","12:02.631","Green","Pit","5.361","10.345","20.579","0.501","23.439","30.056","21.790","15.618","18.774","164.104"
"6","GTD","Andrew Davis","5","2:23.874","12:10.237","Green","Pit","5.409","10.359","20.892","0.509","23.199","29.708","21.189","13.980","18.629","161.524"
"27","GTD","Luca Persiani","5","2:07.275","12:13.908","Green","Track","5.370","10.206","20.730","0.504","23.092","29.137","21.122","12.213","4.901","163.127"
"25","GTLM","Dirk Werner","5","2:03.932","12:15.697","Green","Track","5.376","9.813","20.364","0.511","22.345","28.146","20.644","11.867","4.866","160.892"
