"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP3"
"6","GTD","Andrew Davis","2","1:21.358","3:30.345","Green","Track","3.282","22.221","24.652","11.874","0.443","7.872","4.334","6.680","154.166"
"97","GTD","Michael Marsal","2","1:22.625","3:32.786","Green","Track","3.372","22.299","25.023","11.760","0.439","8.398","4.462","6.872","155.571"
"96","GTD","Bret Curtis","2","1:23.790","3:42.639","Green","Track","3.209","22.162","25.060","11.673","0.439","9.442","4.937","6.868","155.571"
"27","GTD","Cedric Sbirrazzuoli","2","1:21.705","3:54.661","Green","Track","3.381","22.169","24.833","11.730","0.438","7.973","4.507","6.674","155.926"
"48","GTD","Madison Snow","2","1:24.588","4:02.886","Green","Track","3.345","22.246","25.135","13.034","0.579","9.055","4.467","6.727","117.954"
"9","GTD","Matt Bell","2","1:20.954","4:20.957","Green","Track","3.109","21.324","24.757","11.907","0.445","7.926","4.328","7.158","153.473"
"23","GTD","Alex Riberas","3","1:18.958","4:25.684","Green","Track","3.118","20.909","23.915","11.838","0.445","7.824","4.264","6.645","153.473"
"63","GTD","Christina Nielsen","3","1:21.527","4:29.990","Green","Track","3.130","21.807","24.882","11.885","0.447","8.081","4.469","6.826","152.786"
"22","GTD","Cooper MacNeil","3","1:21.950","4:31.579","Green","Track","3.363","21.988","25.030","11.860","0.444","8.152","4.328","6.785","153.819"
"44","GTD","John Potter","3","1:21.170","4:33.044","Green","Track","3.196","21.070","25.067","11.898","0.443","8.259","4.395","6.842","154.166"
"73","GTD","Patrick Lindsey","1","4:38.657","4:38.657","Green","Track","14.290","29.121","29.700","12.457","0.508","9.371","5.645","7.223","134.440"
"33","GTD","Ben Keating","3","1:21.027","4:40.444","Green","Track","3.094","22.109","24.560","11.701","0.438","7.879","4.446","6.800","155.926"
"16","GTD","Spencer Pumpelly","2","1:23.169","4:46.812","Green","Track","3.256","21.698","24.447","12.172","0.476","9.503","4.948","6.669","143.478"
"6","GTD","Andrew Davis","3","1:18.980","4:49.325","Green","Track","3.079","20.869","24.125","11.825","0.441","7.717","4.265","6.659","154.865"
"97","GTD","Michael Marsal","3","1:21.104","4:53.890","Green","Track","3.251","21.315","24.777","11.745","0.438","8.318","4.392","6.868","155.926"
"96","GTD","Bret Curtis","3","1:19.770","5:02.409","Green","Track","3.098","21.294","24.364","11.653","0.437","7.796","4.464","6.664","156.283"
"27","GTD","Cedric Sbirrazzuoli","3","1:19.159","5:13.820","Green","Track","3.133","20.932","24.290","11.673","0.436","7.733","4.280","6.682","156.641"
"48","GTD","Madison Snow","3","1:20.111","5:22.997","Green","Track","3.127","21.086","24.492","11.691","0.436","8.191","4.436","6.652","156.641"
"9","GTD","Matt Bell","3","1:19.638","5:40.595","Green","Track","3.088","20.929","24.488","11.941","0.446","7.773","4.332","6.641","153.129"
"23","GTD","Alex Riberas","4","1:18.344","5:44.028","Green","Track","3.085","20.466","23.853","11.811","0.444","7.786","4.177","6.722","153.819"
"63","GTD","Christina Nielsen","4","1:20.171","5:50.161","Green","Track","3.163","21.337","24.292","11.907","0.448","8.034","4.294","6.696","152.445"
"22","GTD","Cooper MacNeil","4","1:20.269","5:51.848","Green","Track","3.208","21.153","24.447","11.831","0.444","8.053","4.266","6.867","153.819"
"44","GTD","John Potter","4","1:21.998","5:55.042","Green","Track","3.130","20.994","25.966","12.014","0.446","8.336","4.409","6.703","153.129"
"33","GTD","Ben Keating","4","1:19.841","6:00.285","Green","Track","3.137","20.992","24.558","11.703","0.438","7.825","4.286","6.902","155.926"
"73","GTD","Patrick Lindsey","2","1:25.431","6:04.088","Green","Track","3.271","21.821","26.669","12.647","0.472","8.611","5.083","6.857","144.694"
"16","GTD","Spencer Pumpelly","3","1:18.915","6:05.727","Green","Track","3.098","20.925","24.138","11.677","0.433","7.600","4.363","6.681","157.726"
"6","GTD","Andrew Davis","4","1:18.725","6:08.050","Green","Track","3.064","20.552","24.213","11.832","0.441","7.699","4.271","6.653","154.865"
"97","GTD","Michael Marsal","4","1:20.450","6:14.340","Green","Track","3.193","21.175","24.454","11.714","0.440","8.176","4.440","6.858","155.217"
"96","GTD","Bret Curtis","4","1:18.985","6:21.394","Green","Track","3.108","20.851","23.983","11.638","0.438","7.708","4.511","6.748","155.926"
"27","GTD","Cedric Sbirrazzuoli","4","1:19.000","6:32.820","Green","Track","3.092","20.785","24.265","11.715","0.438","7.723","4.369","6.613","155.926"
"48","GTD","Madison Snow","4","1:19.442","6:42.439","Green","Track","3.173","20.791","24.240","11.695","0.437","8.109","4.341","6.656","156.283"
"9","GTD","Matt Bell","4","1:19.194","6:59.789","Green","Track","3.007","20.704","24.372","11.895","0.445","7.743","4.310","6.718","153.473"
"23","GTD","Alex Riberas","5","1:24.372","7:08.400","Green","Track","3.110","20.354","26.936","13.071","0.504","9.272","4.468","6.657","135.507"
"63","GTD","Christina Nielsen","5","1:19.819","7:09.980","Green","Track","3.093","20.911","24.355","11.913","0.448","7.984","4.377","6.738","152.445"
"22","GTD","Cooper MacNeil","5","1:20.294","7:12.142","Green","Track","3.204","21.084","24.435","11.828","0.444","8.099","4.468","6.732","153.819"
"44","GTD","John Potter","5","1:20.340","7:15.382","Green","Track","3.159","21.083","24.445","11.834","0.442","8.151","4.279","6.947","154.515"
"33","GTD","Ben Keating","5","1:19.297","7:19.582","Green","Track","3.180","20.911","24.223","11.669","0.437","7.770","4.363","6.744","156.283"
"73","GTD","Patrick Lindsey","3","1:19.279","7:23.367","Green","Track","3.135","20.770","24.303","11.773","0.440","7.790","4.289","6.779","155.217"
"16","GTD","Spencer Pumpelly","4","1:18.672","7:24.399","Green","Track","3.087","20.819","24.029","11.639","0.430","7.669","4.300","6.699","158.827"
"6","GTD","Andrew Davis","5","1:18.705","7:26.755","Green","Track","3.066","20.735","24.031","11.801","0.439","7.667","4.350","6.616","155.571"
"97","GTD","Michael Marsal","5","1:20.549","7:34.889","Green","Track","0.000","0.000","24.829","11.676","0.438","8.105","4.449","6.757","155.926"
"96","GTD","Bret Curtis","5","1:18.679","7:40.073","Green","Track","3.062","20.846","24.016","11.624","0.435","7.674","4.405","6.617","157.001"
"27","GTD","Cedric Sbirrazzuoli","5","1:23.229","7:56.049","Green","Track","3.080","21.275","25.619","13.292","0.499","8.301","4.408","6.755","136.865"
"48","GTD","Madison Snow","5","1:19.475","8:01.914","Green","Track","3.133","20.789","24.321","11.668","0.435","8.119","4.315","6.695","157.001"
"9","GTD","Matt Bell","5","1:18.976","8:18.765","Green","Track","3.025","20.778","24.105","11.851","0.442","7.755","4.288","6.732","154.515"
"23","GTD","Alex Riberas","6","1:18.245","8:26.645","Green","Track","3.098","20.453","23.950","11.780","0.443","7.679","4.113","6.729","154.166"
"63","GTD","Christina Nielsen","6","1:19.332","8:29.312","Green","Track","3.092","20.921","24.108","11.808","0.444","7.874","4.275","6.810","153.819"
"22","GTD","Cooper MacNeil","6","1:20.593","8:32.735","Green","Track","3.241","21.371","24.413","11.794","0.443","8.171","4.368","6.792","154.166"
"44","GTD","John Potter","6","1:21.209","8:36.591","Green","Track","3.144","22.017","24.444","11.810","0.441","8.166","4.359","6.828","154.865"
"33","GTD","Ben Keating","6","1:19.132","8:38.714","Green","Track","3.062","20.933","24.266","11.629","0.434","7.681","4.352","6.775","157.363"
"73","GTD","Patrick Lindsey","4","1:18.745","8:42.112","Green","Track","3.072","20.509","24.176","11.815","0.440","7.603","4.253","6.877","155.217"
"6","GTD","Andrew Davis","6","1:18.582","8:45.337","Green","Track","3.056","20.718","23.931","11.812","0.440","7.617","4.307","6.701","155.217"
"16","GTD","Spencer Pumpelly","5","1:26.524","8:50.923","Green","Track","3.289","24.020","25.586","13.044","0.509","8.723","4.735","6.618","134.176"
"97","GTD","Michael Marsal","6","1:20.548","8:55.437","Green","Track","3.223","21.080","24.697","11.660","0.437","8.168","4.507","6.776","156.283"
"96","GTD","Bret Curtis","6","1:18.673","8:58.746","Green","Track","3.050","20.632","24.148","11.595","0.434","7.644","4.440","6.730","157.363"
"27","GTD","Cedric Sbirrazzuoli","6","1:19.499","9:15.548","Green","Track","3.102","21.104","24.314","11.648","0.434","7.841","4.351","6.705","157.363"
"48","GTD","Madison Snow","6","1:19.263","9:21.177","Green","Track","3.171","20.754","24.319","11.671","0.434","7.952","4.324","6.638","157.363"
"9","GTD","Matt Bell","6","1:18.832","9:37.597","Green","Track","3.009","20.651","24.236","11.885","0.443","7.642","4.282","6.684","154.166"
"63","GTD","Christina Nielsen","7","1:21.251","9:50.563","Green","Track","3.073","21.002","24.701","11.926","0.466","8.939","4.465","6.679","146.557"
"22","GTD","Cooper MacNeil","7","1:20.395","9:53.130","Green","Track","3.230","21.157","24.384","11.797","0.443","8.268","4.363","6.753","154.166"
"44","GTD","John Potter","7","1:20.197","9:56.788","Green","Track","3.175","21.141","24.428","11.811","0.442","8.121","4.342","6.737","154.515"
"73","GTD","Patrick Lindsey","5","1:19.812","10:01.924","Green","Track","3.121","20.862","24.216","11.776","0.439","7.822","4.843","6.733","155.571"
"33","GTD","Ben Keating","7","1:24.190","10:02.904","Green","Track","3.039","20.880","24.238","12.451","0.603","9.798","5.842","7.339","113.259"
"6","GTD","Andrew Davis","7","1:18.587","10:03.924","Green","Track","3.068","20.524","24.084","11.816","0.439","7.699","4.281","6.676","155.571"
"23","GTD","Alex Riberas","7","1:42.984","10:09.629","Green","Track","3.110","25.323","31.911","16.534","0.918","12.479","5.785","6.924","74.396"
"16","GTD","Spencer Pumpelly","6","1:19.604","10:10.527","Green","Track","3.068","20.856","24.130","11.669","0.433","7.666","4.300","7.482","157.726"
"97","GTD","Michael Marsal","7","1:20.239","10:15.676","Green","Track","3.168","21.092","24.448","11.688","0.437","8.157","4.428","6.821","156.283"
"96","GTD","Bret Curtis","7","1:27.915","10:26.661","Green","Track","3.120","20.956","26.502","16.030","0.594","9.288","4.586","6.839","114.976"
