"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP3"
"25","GTLM","Bill Auberlen","1","2:51.401","2:51.401","Green","Track","0.000","26.422","25.192","12.433","0.553","8.579","4.294","6.632","123.500"
"5","P","Christian Fittipaldi","2","1:16.399","2:53.312","Green","Track","3.011","20.542","23.910","10.801","0.404","7.350","4.035","6.346","169.048"
"100","GTLM","Lucas Luhr","1","2:53.567","2:53.567","Green","Track","0.000","25.974","25.530","11.771","0.492","8.980","4.531","7.626","138.812"
"31","P","Dane Cameron","2","1:15.638","2:55.613","Green","Track","2.976","19.544","23.535","10.724","0.409","7.831","4.252","6.367","166.982"
"96","GTD","Bret Curtis","2","1:21.599","2:56.348","Green","Track","3.251","21.681","24.869","11.639","0.433","8.096","4.649","6.981","157.726"
"44","GTD","Andy Lally","2","1:21.259","2:56.884","Green","Track","3.180","21.353","25.028","11.715","0.436","7.903","4.606","7.038","156.641"
"9","GTD","Lawson Aschenbach","2","1:22.108","2:57.135","Green","Track","3.245","21.653","25.716","11.824","0.438","7.783","4.553","6.896","155.926"
"73","GTD","Patrick Lindsey","2","1:21.730","2:57.747","Green","Track","3.245","21.935","24.958","11.708","0.434","8.086","4.624","6.740","157.363"
"8","PC","Renger van der Zande","2","1:15.718","2:58.369","Green","Track","3.045","20.265","23.174","11.066","0.419","7.351","4.055","6.343","162.996"
"6","GTD","Robin Liddell","2","1:20.659","3:00.417","Green","Track","3.315","21.828","24.358","11.813","0.438","7.894","4.324","6.689","155.926"
"4","GTLM","Tommy Milner","2","1:18.972","3:01.372","Green","Track","3.163","21.185","23.930","11.691","0.437","7.822","4.120","6.624","156.283"
"3","GTLM","Jan Magnussen","2","1:21.516","3:08.479","Green","Track","3.363","21.947","24.773","11.800","0.440","8.181","4.254","6.758","155.217"
"54","PC","Jonathan Bennett","2","1:16.460","3:08.596","Green","Track","3.039","20.438","23.166","11.130","0.420","7.588","4.212","6.467","162.608"
"912","GTLM","Frederic Makowiecki","2","1:19.334","3:11.008","Green","Track","3.132","20.604","24.413","11.782","0.438","7.752","4.475","6.738","155.926"
"911","GTLM","Patrick Pilet","2","1:19.859","3:13.718","Green","Track","3.239","21.045","24.490","11.759","0.439","7.969","4.231","6.687","155.571"
"63","GTD","Alessandro Balzan","2","1:22.885","3:14.822","Green","Track","3.578","21.942","24.990","11.880","0.456","8.581","4.484","6.974","149.771"
"22","GTD","Leh Keen","2","1:20.824","3:17.600","Green","Track","3.445","21.569","24.596","11.775","0.441","7.961","4.329","6.708","154.865"
"85","PC","Misha Goikhberg","2","1:21.433","3:18.992","Green","Track","3.483","22.904","24.717","11.181","0.421","7.941","4.322","6.464","162.222"
"55","P","Tristan Nunez","2","1:16.475","3:19.091","Green","Track","2.967","20.599","24.050","10.639","0.406","7.429","4.210","6.175","168.215"
"88","PC","Mark Kvamme","2","1:25.031","3:21.572","Green","Track","3.653","24.165","25.409","11.315","0.466","8.902","4.403","6.718","146.557"
"60","P","John Pew","2","1:21.537","3:23.161","Green","Track","3.149","21.950","24.720","10.943","0.447","9.110","4.842","6.376","152.786"
"70","P","Joel Miller","2","1:18.873","3:23.490","Green","Track","3.189","20.650","23.957","10.568","0.402","8.809","4.865","6.433","169.889"
"48","GTD","Bryan Sellers","2","1:24.576","3:24.493","Green","Track","3.177","21.959","25.359","11.674","0.431","9.022","5.755","7.199","158.458"
"33","GTD","Jeroen Bleekemolen","2","1:21.112","3:25.480","Green","Track","3.276","22.044","24.521","11.615","0.434","7.878","4.177","7.167","157.363"
"23","GTD","Alex Riberas","2","1:28.469","3:25.679","Green","Track","3.826","23.737","28.121","12.032","0.446","8.374","4.515","7.418","153.129"
"16","GTD","Spencer Pumpelly","2","1:20.103","3:27.957","Green","Track","3.306","21.536","24.257","11.698","0.432","7.800","4.388","6.686","158.091"
"97","GTD","Michael Marsal","2","1:25.184","3:33.904","Green","Track","3.433","22.459","26.165","11.689","0.439","9.257","4.647","7.095","155.571"
"27","GTD","Cedric Sbirrazzuoli","2","1:22.822","3:34.352","Green","Track","3.400","22.129","24.884","11.731","0.434","8.358","4.643","7.243","157.363"
"38","PC","Kyle Marcelli","2","1:18.334","3:34.351","Green","Track","3.041","20.418","23.758","11.020","0.415","8.022","4.716","6.944","164.567"
"20","PC","Matthew McMurry","2","1:15.646","3:41.799","Green","Track","3.064","19.898","23.411","11.093","0.419","7.430","4.047","6.284","162.996"
"0","P","Sean Rayhall","2","1:13.634","3:59.158","Green","Track","2.878","19.403","22.819","10.711","0.405","7.103","4.090","6.225","168.631"
"52","PC","Robert Alon","2","1:16.106","4:04.768","Green","Track","3.075","20.196","23.414","11.092","0.419","7.366","4.179","6.365","162.996"
"5","P","Christian Fittipaldi","3","1:15.169","4:08.481","Green","Track","2.879","19.111","23.428","10.816","0.411","7.490","4.648","6.386","166.169"
"25","GTLM","Bill Auberlen","2","1:17.688","4:09.089","Green","Track","3.133","20.180","23.899","11.592","0.430","7.390","4.399","6.665","158.827"
"31","P","Dane Cameron","3","1:13.509","4:09.122","Green","Track","2.905","19.280","22.290","10.706","0.401","7.370","4.219","6.338","170.313"
"100","GTLM","Lucas Luhr","2","1:19.157","4:12.724","Green","Track","3.321","21.280","24.109","11.627","0.435","7.689","4.149","6.547","157.001"
"8","PC","Renger van der Zande","3","1:15.253","4:13.622","Green","Track","2.896","20.360","23.383","11.062","0.418","7.006","3.845","6.283","163.386"
"44","GTD","Andy Lally","3","1:18.773","4:15.657","Green","Track","3.109","21.073","24.000","11.686","0.434","7.577","4.164","6.730","157.363"
"96","GTD","Bret Curtis","3","1:21.127","4:17.475","Green","Track","3.243","21.813","24.958","11.611","0.431","7.909","4.468","6.694","158.458"
"9","GTD","Lawson Aschenbach","3","1:20.740","4:17.875","Green","Track","3.160","21.564","24.857","11.815","0.438","7.710","4.413","6.783","155.926"
"73","GTD","Patrick Lindsey","3","1:20.749","4:18.496","Green","Track","3.170","21.437","24.778","11.727","0.434","8.045","4.446","6.712","157.363"
"4","GTLM","Tommy Milner","3","1:18.090","4:19.462","Green","Track","3.124","20.636","23.953","11.643","0.433","7.734","4.062","6.505","157.726"
"6","GTD","Robin Liddell","3","1:20.105","4:20.522","Green","Track","3.162","21.333","24.629","11.752","0.436","7.816","4.353","6.624","156.641"
"54","PC","Jonathan Bennett","3","1:15.152","4:23.748","Green","Track","3.019","19.586","23.130","11.152","0.421","7.397","4.191","6.256","162.222"
"3","GTLM","Jan Magnussen","3","1:18.910","4:27.389","Green","Track","3.330","21.033","23.934","11.721","0.438","7.722","4.106","6.626","155.926"
"912","GTLM","Frederic Makowiecki","3","1:17.729","4:28.737","Green","Track","3.026","20.448","23.626","11.733","0.437","7.748","4.051","6.660","156.283"
"911","GTLM","Patrick Pilet","3","1:18.270","4:31.988","Green","Track","3.166","20.629","23.908","11.782","0.440","7.598","4.102","6.645","155.217"
"55","P","Tristan Nunez","3","1:13.005","4:32.096","Green","Track","2.844","19.478","22.559","10.708","0.407","7.120","3.881","6.008","167.802"
"63","GTD","Alessandro Balzan","3","1:20.936","4:35.758","Green","Track","3.354","21.469","24.420","11.832","0.441","8.201","4.380","6.839","154.865"
"85","PC","Misha Goikhberg","3","1:17.121","4:36.113","Green","Track","3.219","20.557","23.825","11.147","0.420","7.320","4.241","6.392","162.608"
"10","P","Jordan Taylor","2","2:25.964","4:36.391","Green","Track","68.818","25.238","23.065","10.798","0.406","7.321","4.035","6.283","168.215"
"22","GTD","Leh Keen","3","1:20.238","4:37.838","Green","Track","3.102","21.175","24.630","11.763","0.438","8.054","4.298","6.778","155.926"
"60","P","John Pew","3","1:15.719","4:38.880","Green","Track","2.862","20.639","23.474","10.872","0.411","7.420","3.984","6.057","166.169"
"70","P","Joel Miller","3","1:16.020","4:39.510","Green","Track","2.926","21.922","22.637","10.573","0.401","7.271","4.086","6.204","170.313"
"48","GTD","Bryan Sellers","3","1:19.506","4:43.999","Green","Track","3.178","21.247","24.306","11.651","0.433","7.850","4.152","6.689","157.726"
"33","GTD","Jeroen Bleekemolen","3","1:19.560","4:45.040","Green","Track","3.114","21.268","24.366","11.642","0.434","7.837","4.248","6.651","157.363"
"88","PC","Mark Kvamme","3","1:24.767","4:46.339","Green","Track","3.372","24.806","25.433","11.293","0.444","8.567","4.191","6.661","153.819"
"23","GTD","Alex Riberas","3","1:21.779","4:47.458","Green","Track","3.372","21.758","25.177","11.866","0.441","8.085","4.160","6.920","154.865"
"16","GTD","Spencer Pumpelly","3","1:19.923","4:47.880","Green","Track","3.164","21.136","24.280","11.671","0.431","8.114","4.375","6.752","158.458"
"38","PC","Kyle Marcelli","3","1:15.749","4:50.100","Green","Track","3.254","20.230","23.055","11.121","0.421","7.139","4.194","6.335","162.222"
"27","GTD","Cedric Sbirrazzuoli","3","1:23.539","4:57.891","Green","Track","3.568","23.104","25.145","11.768","0.435","8.275","4.359","6.885","157.001"
"20","PC","Matthew McMurry","3","1:16.101","4:57.900","Green","Track","2.981","19.083","23.536","11.140","0.421","7.976","4.339","6.625","162.222"
"97","GTD","Michael Marsal","3","1:25.737","4:59.641","Green","Track","3.565","23.959","25.552","11.696","0.459","9.008","4.463","7.035","148.792"
"0","P","Sean Rayhall","3","1:12.696","5:11.854","Green","Track","2.802","18.889","22.559","10.675","0.403","7.091","3.997","6.280","169.468"
"52","PC","Robert Alon","3","1:14.248","5:19.016","Green","Track","2.886","19.545","22.836","11.102","0.421","7.182","4.033","6.243","162.222"
"5","P","Christian Fittipaldi","4","1:11.712","5:20.193","Green","Track","2.816","18.457","22.191","10.807","0.407","6.958","3.932","6.144","167.802"
"31","P","Dane Cameron","4","1:11.569","5:20.691","Green","Track","2.884","18.516","22.160","10.719","0.406","6.910","3.884","6.090","168.215"
"25","GTLM","Bill Auberlen","3","1:16.896","5:25.985","Green","Track","3.152","20.044","23.754","11.566","0.432","7.322","4.115","6.511","158.091"
"8","PC","Renger van der Zande","4","1:14.132","5:27.754","Green","Track","2.837","19.551","23.419","11.054","0.418","6.887","3.894","6.072","163.386"
"100","GTLM","Lucas Luhr","3","1:17.961","5:30.685","Green","Track","3.061","20.646","23.926","11.624","0.435","7.428","4.255","6.586","157.001"
"44","GTD","Andy Lally","4","1:17.702","5:33.359","Green","Track","3.101","20.301","23.804","11.676","0.435","7.584","4.192","6.609","157.001"
"96","GTD","Bret Curtis","4","1:19.281","5:36.756","Green","Track","3.174","20.917","24.231","11.609","0.432","7.781","4.452","6.685","158.091"
"4","GTLM","Tommy Milner","4","1:17.659","5:37.121","Green","Track","3.034","20.314","24.136","11.548","0.433","7.604","4.056","6.534","157.726"
"54","PC","Jonathan Bennett","4","1:15.213","5:38.961","Green","Track","2.945","19.370","22.996","11.108","0.417","7.940","4.209","6.228","163.778"
"9","GTD","Lawson Aschenbach","4","1:22.440","5:40.315","Green","Track","3.130","20.910","24.246","12.136","0.521","9.922","4.891","6.684","131.085"
"73","GTD","Patrick Lindsey","4","1:22.627","5:41.123","Green","Track","3.131","20.997","24.090","11.828","0.528","10.579","4.781","6.693","129.347"
"6","GTD","Robin Liddell","4","1:21.205","5:41.727","Green","Track","3.091","22.008","24.761","11.796","0.437","7.897","4.453","6.762","156.283"
"55","P","Tristan Nunez","4","1:12.056","5:44.152","Green","Track","2.770","18.579","22.234","10.649","0.404","7.353","3.919","6.148","169.048"
"3","GTLM","Jan Magnussen","4","1:17.862","5:45.251","Green","Track","3.079","20.367","23.580","11.696","0.436","7.943","4.119","6.642","156.641"
"912","GTLM","Frederic Makowiecki","4","1:17.465","5:46.202","Green","Track","3.030","20.293","23.622","11.760","0.437","7.671","4.037","6.615","156.283"
"911","GTLM","Patrick Pilet","4","1:18.172","5:50.160","Green","Track","3.257","20.538","23.878","11.803","0.441","7.526","4.160","6.569","154.865"
"10","P","Jordan Taylor","3","1:16.426","5:52.817","Green","Track","3.106","21.180","24.029","10.782","0.407","6.972","3.826","6.124","167.802"
"85","PC","Misha Goikhberg","4","1:18.368","5:54.481","Green","Track","3.153","21.281","24.666","11.127","0.420","7.255","4.111","6.355","162.608"
"70","P","Joel Miller","4","1:16.467","5:55.977","Green","Track","2.858","20.964","23.057","10.681","0.455","8.195","4.146","6.111","150.100"
"63","GTD","Alessandro Balzan","4","1:22.492","5:58.250","Green","Track","3.279","21.327","24.546","11.879","0.444","9.789","4.559","6.669","153.819"
"60","P","John Pew","4","1:19.477","5:58.357","Green","Track","2.798","21.416","22.914","10.962","0.454","9.898","4.533","6.502","150.431"
"22","GTD","Leh Keen","4","1:21.341","5:59.179","Green","Track","3.056","22.227","24.713","11.839","0.449","7.963","4.310","6.784","152.106"
"48","GTD","Bryan Sellers","4","1:18.924","6:02.923","Green","Track","3.154","21.027","23.931","11.662","0.432","7.804","4.233","6.681","158.091"
"33","GTD","Jeroen Bleekemolen","4","1:18.551","6:03.591","Green","Track","3.035","20.857","23.838","11.656","0.435","7.767","4.267","6.696","157.001"
"38","PC","Kyle Marcelli","4","1:15.775","6:05.875","Green","Track","2.867","19.758","24.032","11.119","0.420","7.126","4.106","6.347","162.608"
"88","PC","Mark Kvamme","4","1:22.640","6:08.979","Green","Track","3.233","22.368","25.654","11.127","0.431","8.768","4.354","6.705","158.458"
"16","GTD","Spencer Pumpelly","4","1:21.693","6:09.573","Green","Track","3.231","21.959","25.214","11.754","0.433","7.845","4.494","6.763","157.726"
"20","PC","Matthew McMurry","4","1:16.497","6:14.397","Green","Track","2.974","19.938","23.405","11.177","0.420","7.708","4.423","6.452","162.608"
"23","GTD","Alex Riberas","4","1:27.807","6:15.265","Green","Track","3.345","21.486","26.299","13.609","0.602","10.509","5.213","6.744","113.448"
"27","GTD","Cedric Sbirrazzuoli","4","1:21.529","6:19.420","Green","Track","3.372","22.055","24.882","11.753","0.435","7.908","4.339","6.785","157.001"
"97","GTD","Michael Marsal","4","1:21.987","6:21.628","Green","Track","3.263","21.802","25.134","11.658","0.433","8.400","4.452","6.845","157.726"
"52","PC","Robert Alon","4","1:14.598","6:33.614","Green","Track","2.854","18.957","23.227","11.064","0.417","7.755","4.009","6.315","163.778"
"5","P","Christian Fittipaldi","5","1:14.786","6:34.979","Green","Track","2.783","18.629","22.827","10.801","0.416","7.852","4.495","6.983","164.172"
"31","P","Dane Cameron","5","1:14.625","6:35.316","Green","Track","3.027","19.331","22.161","10.635","0.399","8.300","4.162","6.610","171.167"
"67","GTLM","Richard Westbrook","1","6:36.064","6:36.064","Green","Track","0.000","26.950","25.678","11.732","0.464","8.587","4.667","7.101","147.188"
"66","GTLM","Dirk Mueller","1","6:36.854","6:36.854","Green","Track","0.000","25.447","24.985","11.988","0.503","9.043","4.648","6.747","135.776"
"90","P","Marc Goossens","1","6:40.741","6:40.741","Green","Track","0.000","27.100","24.869","10.922","0.431","8.167","4.345","6.310","158.458"
"8","PC","Renger van der Zande","5","1:13.310","6:41.064","Green","Track","2.810","18.598","23.097","11.069","0.417","6.930","4.079","6.310","163.778"
"25","GTLM","Bill Auberlen","4","1:19.556","6:45.541","Green","Track","3.006","19.712","24.154","12.136","0.509","9.020","4.640","6.379","134.176"
"62","GTLM","Toni Vilander","1","6:47.513","6:47.513","Green","Track","9.560","27.596","27.265","11.888","0.444","8.370","4.390","6.689","153.819"
"100","GTLM","Lucas Luhr","4","1:17.089","6:47.774","Green","Track","3.032","20.032","23.492","11.592","0.433","7.567","4.379","6.562","157.726"
"54","PC","Jonathan Bennett","5","1:15.598","6:54.559","Green","Track","2.870","19.644","23.828","11.161","0.421","7.342","4.118","6.214","162.222"
"4","GTLM","Tommy Milner","5","1:18.478","6:55.599","Green","Track","3.098","20.877","24.156","11.642","0.435","7.717","4.043","6.510","157.001"
"96","GTD","Bret Curtis","5","1:20.042","6:56.798","Green","Track","3.185","20.919","24.273","11.686","0.433","8.214","4.596","6.736","157.726"
"55","P","Tristan Nunez","5","1:13.127","6:57.279","Green","Track","2.714","18.828","23.532","10.630","0.404","7.020","3.922","6.077","169.048"
"9","GTD","Lawson Aschenbach","5","1:18.708","6:59.023","Green","Track","3.108","20.654","24.074","11.819","0.437","7.648","4.327","6.641","156.283"
"73","GTD","Patrick Lindsey","5","1:19.228","7:00.351","Green","Track","3.106","20.788","24.328","11.758","0.436","7.820","4.271","6.721","156.641"
"44","GTD","Andy Lally","5","1:27.021","7:00.380","Green","Pit","3.058","20.301","24.731","11.764","0.437","7.712","5.602","13.416","156.283"
"6","GTD","Robin Liddell","5","1:19.975","7:01.702","Green","Track","3.106","21.305","24.464","11.833","0.437","7.731","4.323","6.776","156.283"
"3","GTLM","Jan Magnussen","5","1:17.166","7:02.417","Green","Track","3.036","20.243","23.539","11.634","0.434","7.625","4.086","6.569","157.363"
"912","GTLM","Frederic Makowiecki","5","1:17.453","7:03.655","Green","Track","3.026","20.143","23.863","11.680","0.435","7.661","3.970","6.675","157.001"
"10","P","Jordan Taylor","4","1:12.040","7:04.857","Green","Track","2.767","18.462","22.828","10.743","0.405","6.907","3.785","6.143","168.631"
"911","GTLM","Patrick Pilet","5","1:17.217","7:07.377","Green","Track","3.022","20.036","23.719","11.786","0.439","7.555","4.094","6.566","155.571"
"70","P","Joel Miller","5","1:12.125","7:08.102","Green","Track","2.771","18.847","22.440","10.602","0.403","7.004","3.870","6.188","169.468"
"85","PC","Misha Goikhberg","5","1:15.510","7:09.991","Green","Track","2.966","19.800","23.647","11.115","0.420","7.253","4.070","6.239","162.608"
"60","P","John Pew","5","1:13.805","7:12.162","Green","Track","2.971","19.339","22.870","10.853","0.410","7.256","3.944","6.162","166.574"
"63","GTD","Alessandro Balzan","5","1:20.239","7:18.489","Green","Track","3.238","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"22","GTD","Leh Keen","5","1:19.864","7:19.043","Green","Track","3.141","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"38","PC","Kyle Marcelli","5","1:13.828","7:19.703","Green","Track","2.863","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"48","GTD","Bryan Sellers","5","1:18.801","7:21.724","Green","Track","3.145","20.917","23.868","11.681","0.431","7.750","4.266","6.743","158.458"
"20","PC","Matthew McMurry","5","1:17.059","7:31.456","Green","Track","2.907","19.065","25.340","11.144","0.422","7.644","4.284","6.253","161.838"
"88","PC","Mark Kvamme","5","1:24.015","7:32.994","Green","Track","3.357","22.460","26.725","11.700","0.457","8.420","4.253","6.643","149.443"
"23","GTD","Alex Riberas","5","1:19.570","7:34.835","Green","Track","3.219","20.992","24.276","11.832","0.441","7.848","4.244","6.718","154.865"
"27","GTD","Cedric Sbirrazzuoli","5","1:21.277","7:40.697","Green","Track","3.210","22.039","24.936","11.729","0.433","7.904","4.294","6.732","157.726"
"97","GTD","Michael Marsal","5","1:21.229","7:42.857","Green","Track","3.204","21.391","24.905","11.677","0.434","8.399","4.359","6.860","157.363"
"5","P","Christian Fittipaldi","6","1:11.849","7:46.828","Green","Track","2.837","18.473","22.432","10.726","0.407","6.903","3.905","6.166","167.802"
"52","PC","Robert Alon","5","1:14.565","7:48.179","Green","Track","2.883","19.018","22.707","11.129","0.439","7.847","4.161","6.381","155.571"
"8","PC","Renger van der Zande","6","1:12.131","7:53.195","Green","Track","2.820","18.418","22.491","10.987","0.413","6.948","3.869","6.185","165.364"
"67","GTLM","Richard Westbrook","2","1:18.766","7:54.830","Green","Track","3.177","20.603","24.068","11.686","0.437","7.949","4.291","6.555","156.283"
"90","P","Marc Goossens","2","1:16.387","7:57.128","Green","Track","3.402","19.811","23.026","10.826","0.405","7.326","5.129","6.462","168.631"
"66","GTLM","Dirk Mueller","2","1:21.339","7:58.193","Green","Track","3.062","20.654","23.771","11.678","0.435","8.424","6.440","6.875","157.001"
"31","P","Dane Cameron","6","1:23.414","7:58.730","Green","Pit","2.963","18.549","22.639","10.762","0.403","7.823","6.710","13.565","169.468"
"25","GTLM","Bill Auberlen","5","1:16.282","8:01.823","Green","Track","2.986","19.712","23.516","11.565","0.431","7.258","4.087","6.727","158.458"
"62","GTLM","Toni Vilander","2","1:18.256","8:05.769","Green","Track","3.132","20.685","23.830","11.773","0.439","7.718","4.058","6.621","155.571"
"54","PC","Jonathan Bennett","6","1:14.714","8:09.273","Green","Track","2.907","19.402","22.925","11.130","0.420","7.360","4.311","6.259","162.608"
"4","GTLM","Tommy Milner","6","1:16.199","8:11.798","Green","Track","3.013","19.738","23.317","11.637","0.433","7.502","3.946","6.613","157.726"
"100","GTLM","Lucas Luhr","5","1:25.703","8:13.477","Green","Track","3.114","20.793","23.951","11.529","0.430","9.768","7.507","8.611","158.827"
"16","GTD","Spencer Pumpelly","5","2:05.285","8:14.858","Green","Pit","3.201","22.229","25.753","11.745","0.434","7.766","6.394","47.763","157.363"
"96","GTD","Bret Curtis","6","1:19.776","8:16.574","Green","Track","3.144","21.122","24.341","11.619","0.433","7.901","4.442","6.774","157.726"
"9","GTD","Lawson Aschenbach","6","1:19.074","8:18.097","Green","Track","3.080","20.812","24.134","11.834","0.438","7.694","4.321","6.761","155.926"
"10","P","Jordan Taylor","5","1:14.224","8:19.081","Green","Track","2.768","19.460","23.131","10.727","0.404","7.158","3.901","6.675","169.048"
"73","GTD","Patrick Lindsey","6","1:19.269","8:19.620","Green","Track","3.104","20.814","24.101","11.740","0.436","7.759","4.339","6.976","156.641"
"3","GTLM","Jan Magnussen","6","1:20.496","8:22.913","Green","Track","3.033","20.661","24.065","11.736","0.442","8.628","5.309","6.622","154.515"
"70","P","Joel Miller","6","1:15.219","8:23.321","Green","Track","2.818","18.959","22.442","10.501","0.399","8.079","5.489","6.532","171.167"
"912","GTLM","Frederic Makowiecki","6","1:20.739","8:24.394","Green","Track","2.996","20.332","24.181","11.722","0.437","8.155","5.895","7.021","156.283"
"6","GTD","Robin Liddell","6","1:23.062","8:24.764","Green","Track","3.130","21.088","24.158","11.844","0.439","8.757","6.383","7.263","155.571"
"85","PC","Misha Goikhberg","6","1:14.906","8:24.897","Green","Track","2.864","19.246","23.152","11.097","0.419","7.231","4.312","6.585","162.996"
"60","P","John Pew","6","1:14.978","8:27.140","Green","Track","2.786","18.835","23.203","10.838","0.409","8.441","4.144","6.322","166.982"
"0","P","Sean Rayhall","4","3:16.067","8:27.921","Green","Pit","2.794","18.720","22.485","10.633","0.401","7.354","6.921","126.759","170.313"
"911","GTLM","Patrick Pilet","6","1:21.066","8:28.443","Green","Track","3.053","20.547","23.593","11.806","0.462","10.254","4.575","6.776","147.826"
"38","PC","Kyle Marcelli","6","1:14.608","8:34.311","Green","Track","2.863","19.895","22.922","11.132","0.421","7.017","4.125","6.233","162.222"
"63","GTD","Alessandro Balzan","6","1:19.772","8:38.261","Green","Track","3.238","21.117","24.164","11.804","0.441","7.846","4.362","6.800","154.865"
"20","PC","Matthew McMurry","6","1:14.286","8:45.742","Green","Track","2.869","18.876","23.328","11.125","0.420","7.328","4.036","6.304","162.608"
"22","GTD","Leh Keen","6","1:28.311","8:47.354","Green","Pit","3.141","21.281","24.246","11.742","0.436","7.795","5.967","13.703","156.641"
