"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"9","GTD","Boris Said","4","4:44.160","21:29.289","Green","Track","134.834","46.189","33.005","10.023","7.874","8.193","16.952","8.997","7.530","6.172","0.582","3.809","140.581"
"11","GTD","Bill Sweedler","2","2:36.193","21:31.979","Green","Track","18.620","36.087","30.615","9.219","7.656","9.462","17.350","8.294","7.171","6.788","0.679","4.252","120.498"
"28","GTD","Franz Konrad","3","2:51.218","21:46.429","Green","Track","41.718","35.838","30.103","8.910","7.154","7.232","15.523","8.164","6.921","5.744","0.516","3.395","158.562"
"52","PC","Robert Alon","5","3:28.342","21:46.521","Green","Pit","16.705","36.153","34.221","11.102","7.741","7.711","16.139","8.827","7.646","12.305","0.000","0.000","0.000"
"45","GTD","Tracy Krohn","5","2:29.312","22:01.130","Green","Track","15.425","33.666","31.524","10.364","7.776","7.374","15.589","8.912","8.448","6.282","0.545","3.407","150.125"
"93","GTD","Jeff Mosing","3","2:37.200","22:03.093","Green","Track","16.888","37.310","32.922","10.642","7.776","8.170","15.766","8.418","7.912","6.843","0.602","3.951","135.911"
"51","GTD","Matteo Cressoni","1","5:52.171","22:09.540","Green","Track","172.186","48.768","35.229","13.713","11.254","11.409","18.644","12.401","10.911","10.106","1.050","6.500","77.922"
"88","PC","Mark Kvamme","3","2:51.156","22:12.669","Green","Track","19.213","38.914","32.852","11.448","9.472","9.326","17.407","10.084","8.813","7.752","0.763","5.112","107.232"
"38","PC","Brandon Gdovic","4","3:08.103","22:17.016","Green","Track","35.682","42.400","32.741","10.852","8.158","9.533","17.519","9.553","8.539","7.886","0.737","4.503","111.015"
"85","PC","Misha Goikhberg","5","3:20.637","22:18.788","Green","Track","35.582","43.570","32.744","12.524","11.233","11.222","18.152","10.597","10.056","8.837","0.826","5.294","99.053"
"33","GTD","Marc Miller","2","7:29.647","22:33.075","Green","Pit","282.637","39.509","32.000","10.121","7.929","9.891","18.063","9.205","8.161","15.664","0.000","0.000","0.000"
"26","PC","Adam Merzon","4","3:06.611","22:43.147","Green","Track","19.939","42.332","34.495","12.706","10.254","10.848","19.938","11.586","10.072","8.414","0.767","5.260","106.673"
"8","PC","Chris Cumming","2","2:55.623","22:47.465","Green","Track","19.261","39.123","32.227","12.065","10.352","10.185","17.518","10.870","9.846","8.260","0.782","5.134","104.627"
"96","GTD","Bret Curtis","3","5:19.478","22:48.641","Green","Track","163.682","41.329","32.766","11.295","8.339","10.286","20.626","9.614","7.929","7.633","0.912","5.067","89.713"
"30","GTD","Sabine Schmitz","5","2:36.216","22:53.199","Green","Track","17.532","36.371","30.012","9.622","7.515","7.925","17.580","8.884","7.926","7.270","0.736","4.843","111.166"
"6","GTD","Matt Bell","5","2:20.905","22:53.545","Green","Track","16.344","32.852","28.378","8.735","6.796","7.169","15.185","8.182","6.779","5.724","0.598","4.163","136.820"
"3","GTLM","Jan Magnussen","5","2:12.093","22:56.852","Green","Track","13.973","31.696","25.917","8.410","6.647","7.139","14.361","8.082","6.657","5.500","0.499","3.212","163.964"
"50","P","Dorsey Schroeder","4","2:29.833","23:10.881","Green","Pit","15.006","30.730","27.136","8.267","6.369","6.570","14.117","7.800","6.807","12.203","0.000","0.000","0.000"
"007","GTD","Santiago Creel","4","2:39.783","23:18.536","Green","Track","19.629","38.048","31.964","10.729","7.590","8.097","16.562","9.227","7.611","6.160","0.554","3.612","147.686"
"44","GTD","Rene Rast","5","2:15.496","23:31.920","Green","Track","16.058","30.910","28.048","8.729","6.771","6.563","14.312","8.084","6.749","5.565","0.504","3.203","162.338"
"4","GTLM","Oliver Gavin","5","2:09.061","23:35.601","Green","Track","14.130","28.781","24.801","8.520","6.634","6.967","15.125","8.286","6.693","5.482","0.495","3.147","165.289"
"9","GTD","Boris Said","5","2:28.824","23:58.113","Green","Track","17.479","35.112","29.695","9.119","7.124","7.187","16.856","8.661","7.381","6.140","0.551","3.519","148.490"
"20","PC","Marc Drumwright","4","5:26.484","23:59.519","Green","Track","166.098","41.061","33.005","12.941","10.857","10.098","17.716","10.845","9.578","8.365","0.818","5.102","100.022"
"28","GTD","Franz Konrad","4","2:20.023","24:06.452","Green","Track","15.700","33.596","28.918","8.723","6.681","6.708","15.602","8.218","6.697","5.481","0.492","3.207","166.297"
"97","GTD","Jesse Krohn","5","2:49.635","24:10.969","Green","Pit","16.088","33.947","30.786","9.018","7.947","10.982","16.328","9.332","7.748","13.333","0.000","0.000","0.000"
"11","GTD","Bill Sweedler","3","2:50.896","24:22.875","Green","Pit","18.183","34.475","30.478","8.866","7.357","8.491","16.875","8.402","8.061","15.092","0.000","0.000","0.000"
"45","GTD","Tracy Krohn","6","2:24.339","24:25.469","Green","Track","15.760","34.320","29.330","9.462","7.190","6.942","15.598","9.076","7.124","5.738","0.517","3.282","158.256"
"52","PC","Nicholas Boulle","6","2:48.514","24:35.035","Green","Track","33.488","36.114","29.273","9.560","7.600","0.000","0.000","8.941","7.343","6.109","0.572","3.772","143.039"
"93","GTD","Jeff Mosing","4","2:42.924","24:46.017","Green","Pit","15.937","33.961","29.073","9.198","7.766","8.084","16.316","8.440","7.503","12.506","0.000","0.000","0.000"
"38","PC","Brandon Gdovic","5","2:50.261","25:07.277","Green","Track","18.836","40.382","34.478","10.851","9.598","10.055","17.129","9.415","8.785","6.592","0.567","3.573","144.300"
"85","PC","Misha Goikhberg","6","2:49.905","25:08.693","Green","Track","19.196","38.741","33.108","11.027","9.796","9.706","17.369","9.690","9.097","7.175","0.647","4.353","126.458"
"51","GTD","Matteo Cressoni","2","3:11.997","25:21.537","Green","Track","21.945","43.109","33.033","12.836","10.906","11.102","18.415","11.984","11.070","10.260","0.997","6.340","82.064"
"33","GTD","Marc Miller","3","3:01.238","25:34.313","Green","Track","33.363","48.089","30.467","9.245","7.216","7.598","16.265","8.684","7.968","7.054","0.741","4.548","110.416"
"30","GTD","Sabine Schmitz","6","2:41.340","25:34.539","Green","Track","18.609","38.383","30.345","9.529","7.879","8.498","17.826","9.172","8.115","7.255","0.830","4.899","98.576"
"88","PC","Mark Kvamme","4","3:26.407","25:39.076","Green","Pit","20.207","42.745","33.876","12.452","10.609","11.648","20.722","11.492","10.086","15.337","0.000","0.000","0.000"
"6","GTD","Matt Bell","6","2:48.883","25:42.428","Green","Pit","17.046","37.504","31.636","8.944","6.828","7.116","15.768","8.340","6.870","14.657","0.000","0.000","0.000"
"44","GTD","Rene Rast","6","2:12.749","25:44.669","Green","Track","15.320","29.830","26.970","8.724","6.779","6.876","14.240","8.030","6.736","5.544","0.502","3.198","162.984"
"96","GTD","Bret Curtis","4","2:56.643","25:45.284","Green","Pit","19.139","39.941","32.006","9.811","7.634","7.960","17.985","9.183","7.549","10.496","0.000","0.000","0.000"
"9","GTD","Boris Said","6","2:24.042","26:22.155","Green","Track","16.590","33.688","29.614","9.111","7.064","7.027","15.821","8.469","7.058","5.769","0.520","3.311","157.343"
"26","PC","Adam Merzon","5","3:47.619","26:30.766","Green","Pit","21.863","49.650","36.301","13.312","11.234","11.204","19.752","12.843","12.018","21.503","0.000","0.000","0.000"
"540","GTD","Andy Pilgrim","1","6:37.768","26:45.125","Green","Track","252.495","39.983","32.433","9.935","7.993","8.995","17.759","8.942","7.876","6.615","0.624","4.118","131.119"
"45","GTD","Tracy Krohn","7","2:23.817","26:49.286","Green","Track","15.657","32.365","28.927","9.222","7.443","7.305","15.945","9.300","7.700","6.076","0.532","3.345","153.794"
"20","PC","Marc Drumwright","5","2:55.392","26:54.911","Green","Track","17.770","37.959","32.321","11.546","10.066","10.234","18.886","11.585","10.169","8.660","0.833","5.363","98.221"
"37","P","Mauizio Mediani","4","5:41.171","26:57.046","Green","Pit","17.433","36.846","31.218","9.423","7.899","9.371","17.337","9.160","7.988","11.926","0.000","0.000","0.000"
"52","PC","Nicholas Boulle","7","2:33.310","27:08.345","Green","Track","18.225","35.335","29.532","9.625","7.811","0.000","0.000","9.353","7.687","6.304","0.572","3.695","143.039"
"21","GTD","Joseph Toussaint","3","6:59.438","27:10.920","Green","Pit","232.578","43.818","47.544","13.193","10.285","9.540","15.356","11.807","9.927","0.000","0.000","0.000","0.000"
"33","GTD","Marc Miller","4","2:33.228","28:07.541","Green","Track","17.291","36.867","31.916","9.295","7.385","8.325","16.296","8.764","6.986","5.918","0.558","3.627","146.628"
"44","GTD","Rene Rast","7","2:32.448","28:17.117","Green","Pit","15.058","31.354","30.270","9.041","6.864","6.747","14.379","8.105","6.771","10.133","0.000","0.000","0.000"
"30","GTD","Sabine Schmitz","7","2:57.901","28:32.440","Green","Pit","18.289","36.850","31.587","10.275","8.268","8.774","17.224","9.187","8.193","14.786","0.000","0.000","0.000"
"007","GTD","Santiago Creel","5","5:19.187","28:37.723","Green","Pit","16.911","36.770","32.869","11.897","8.439","9.752","18.513","10.851","11.505","21.655","0.000","0.000","0.000"
"51","GTD","Matteo Cressoni","3","3:37.464","28:59.001","Green","Pit","21.548","44.722","35.458","13.886","12.293","12.301","19.384","12.539","11.423","19.547","0.000","0.000","0.000"
"50","P","Jim Pace","5","5:48.143","28:59.024","Green","Track","209.888","38.712","30.498","10.042","7.207","8.089","18.505","8.670","6.867","5.628","0.528","3.509","154.959"
"96","GTD","Bret Curtis","5","3:17.237","29:02.521","Green","Track","56.821","39.162","30.600","9.828","7.505","7.959","18.489","9.154","7.391","6.118","0.565","3.645","144.811"
"9","GTD","Boris Said","7","2:49.792","29:11.947","Green","Pit","16.692","33.176","29.639","9.739","7.577","7.716","17.818","9.561","8.164","13.108","0.000","0.000","0.000"
"540","GTD","Andy Pilgrim","2","2:27.192","29:12.317","Green","Track","17.831","35.709","29.111","9.369","7.140","7.352","15.441","8.347","6.981","5.820","0.542","3.549","150.956"
"45","GTD","Tracy Krohn","8","2:23.682","29:12.968","Green","Track","15.567","34.487","29.266","9.322","6.996","7.225","15.598","8.691","7.018","5.677","0.513","3.322","159.490"
"6","GTD","Robin Liddell","7","3:48.883","29:31.311","Green","Track","90.846","37.190","30.903","9.208","6.954","8.712","18.989","9.133","7.183","5.808","0.528","3.429","154.959"
"85","PC","Misha Goikhberg","7","4:25.582","29:34.275","Green","Pit","17.062","37.043","30.171","10.305","9.088","9.139","17.510","10.477","9.917","16.261","0.000","0.000","0.000"
"38","PC","Brandon Gdovic","6","4:35.318","29:42.595","Green","Pit","16.925","36.021","31.070","9.641","7.608","8.365","17.161","9.873","8.751","15.176","0.000","0.000","0.000"
"52","PC","Nicholas Boulle","8","2:40.333","29:48.678","Green","Track","17.124","36.412","30.000","9.604","8.631","10.301","17.781","10.072","8.577","7.010","0.648","4.173","126.263"
"20","PC","Marc Drumwright","6","3:15.127","30:10.038","Green","Pit","19.238","39.734","33.241","12.294","10.216","9.725","17.542","11.594","10.590","16.256","0.000","0.000","0.000"
"93","GTD","Gar Robinson","5","5:41.798","30:27.815","Green","Track","199.660","42.084","32.890","10.151","7.353","7.186","15.885","9.178","7.316","5.923","0.542","3.630","150.956"
"33","GTD","Marc Miller","5","2:28.861","30:36.402","Green","Track","16.874","34.027","30.130","9.278","6.982","7.891","17.494","9.158","7.097","5.869","0.537","3.524","152.362"
"88","PC","Sean Johnston","5","5:01.809","30:40.885","Green","Track","156.689","39.155","29.831","10.423","8.394","8.389","17.909","11.084","8.780","6.643","0.581","3.931","140.823"
"11","GTD","Richard Antinucci","4","6:50.012","31:12.887","Green","Track","259.409","40.798","32.906","10.699","8.236","8.235","18.265","10.313","8.564","7.177","0.724","4.686","113.009"
"50","P","Jim Pace","6","2:22.920","31:21.944","Green","Track","17.035","33.188","28.298","8.604","6.592","7.557","17.306","8.403","6.694","5.505","0.492","3.246","166.297"
"007","GTD","Lars Viljoen","6","2:51.363","31:29.086","Green","Track","36.305","39.202","29.487","9.919","7.608","7.285","15.958","8.758","7.171","5.753","0.525","3.392","155.844"
