"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"100","GTLM","Lucas Luhr","4","1:59.758","26:18.609","Green","Track","5.662","5.583","24.524","14.986","26.298","27.461","0.538","10.528","1.461","2.717","157.570","118.225"
"54","PC","Mark Wilkins","5","1:57.833","26:22.007","Green","Track","5.547","5.577","24.066","14.901","25.941","26.750","0.526","10.448","1.428","2.649","161.165","120.957"
"44","GTD","Andy Lally","3","3:22.570","26:29.446","Green","Pit","60.898","10.364","29.240","17.555","29.457","29.841","0.574","11.352","3.689","9.600","147.688","46.822"
"27","GTD","Fabio Babini","5","2:04.627","26:34.647","Green","Track","5.889","6.022","25.358","15.690","27.542","28.428","0.550","10.845","1.500","2.803","154.132","115.152"
"540","GTD","Andy Pilgrim","5","2:05.814","26:37.209","Green","Track","5.844","6.139","25.774","15.640","27.616","28.672","0.551","11.269","1.508","2.801","153.852","114.541"
"31","P","Eric Curran","5","1:55.660","26:45.333","Green","Track","5.502","5.377","23.600","14.455","25.882","26.133","0.513","10.264","1.367","2.567","165.249","126.355"
"62","GTLM","Giancarlo Fisichella","5","3:21.665","26:50.209","Green","Track","78.254","9.472","25.720","15.461","27.394","29.639","0.579","10.965","1.452","2.729","146.412","118.958"
"73","GTD","Jorg Bergmeister","5","2:13.432","26:50.445","Green","Pit","5.805","6.017","25.345","15.511","27.143","27.948","0.543","11.368","3.953","9.799","156.119","43.695"
"28","GTD","Christopher Bruck","7","2:05.168","26:55.040","Green","Track","5.895","5.986","25.540","15.590","0.000","0.000","0.548","11.109","1.509","2.805","154.695","114.465"
"6","GTD","Robin Liddell","5","2:05.737","26:57.366","Green","Track","6.014","6.509","25.806","15.606","27.420","28.348","0.548","11.161","1.515","2.810","154.695","114.011"
"0","P","Sean Rayhall","7","1:56.330","27:04.645","Green","Track","5.460","5.810","23.712","14.800","25.749","25.820","0.512","10.564","1.365","2.538","165.572","126.540"
"60","P","Oswaldo Negri","5","2:31.618","27:08.432","Green","Track","23.567","12.039","25.889","14.988","26.387","33.647","0.597","10.590","1.373","2.541","141.998","125.803"
"8","PC","Renger van der Zande","5","3:13.448","27:11.208","Green","Track","67.542","10.287","27.158","16.533","28.526","27.617","0.543","11.198","1.416","2.628","156.119","121.983"
"38","PC","Kyle Marcelli","6","2:24.381","27:15.937","Green","Track","23.501","11.132","25.416","14.974","26.450","27.832","0.534","10.523","1.392","2.627","158.750","124.086"
"3","GTLM","Mike Rockenfeller","5","2:02.558","27:17.735","Green","Track","5.761","5.895","25.393","15.285","26.720","27.573","0.542","11.163","1.476","2.750","156.407","117.024"
"5","P","Joao Barbosa","5","2:56.527","27:19.069","Green","Track","60.459","10.284","24.982","14.909","25.687","25.920","0.514","9.912","1.336","2.524","164.927","129.287"
"911","GTLM","Nick Tandy","4","2:10.500","27:19.578","Green","Pit","5.717","5.668","24.688","15.311","26.998","27.431","0.544","11.141","3.336","9.666","155.832","51.777"
"24","P","Daniel Morad","6","1:55.227","27:23.511","Green","Track","5.337","5.376","23.607","14.547","25.938","25.845","0.504","10.159","1.367","2.547","168.200","126.355"
"45","GTD","Jonsson/Kaffer/Krohn ","4","2:04.174","27:34.779","Green","Track","5.885","6.080","25.312","15.466","27.419","28.213","0.551","10.989","1.482","2.777","153.852","116.550"
"85","PC","Chris Miller","6","2:00.346","27:35.174","Green","Track","5.615","5.928","25.072","15.312","26.401","27.221","0.526","10.283","1.386","2.602","161.165","124.623"
"4","GTLM","Oliver Gavin","5","3:01.585","27:36.350","Green","Track","57.726","10.901","26.537","15.686","27.204","27.591","0.552","11.166","1.475","2.747","153.574","117.103"
"11","GTD","Bill Sweedler","6","2:05.442","27:50.836","Green","Track","6.005","6.216","25.807","15.559","27.488","28.377","0.542","11.136","1.509","2.803","156.407","114.465"
"81","P","Henrik Hedman","6","1:56.221","27:55.917","Green","Track","5.505","5.445","23.789","14.834","25.701","26.230","0.523","10.191","1.396","2.607","162.089","123.730"
"88","PC","Maro Engel","6","1:56.881","27:58.355","Green","Track","5.558","5.466","24.034","14.808","25.808","26.461","0.531","10.201","1.393","2.621","159.647","123.997"
"97","GTD","Jesse Krohn","6","2:14.477","27:58.357","Green","Pit","5.769","6.033","25.180","15.349","27.263","28.029","0.547","11.261","3.940","11.106","154.978","43.839"
"90","P","Ryan Hunter-Reay","6","1:55.275","28:08.814","Green","Track","5.465","5.322","23.558","14.588","25.579","26.327","0.521","9.960","1.373","2.582","162.712","125.803"
"51","GTD","Raffaele Giammaria","7","2:03.646","28:10.327","Green","Track","5.777","6.209","25.260","15.298","27.298","28.123","0.541","10.922","1.475","2.743","156.696","117.103"
"9","GTD","Matt Bell","5","3:04.379","28:17.234","Green","Pit","5.946","6.184","25.344","15.418","27.125","28.419","0.550","12.160","4.053","59.180","154.132","42.617"
"100","GTLM","Lucas Luhr","5","2:00.645","28:19.254","Green","Track","5.650","5.645","24.531","14.935","26.518","28.008","0.560","10.629","1.454","2.715","151.380","118.795"
"22","GTD","Gunnar Jeannette","7","2:05.323","28:20.397","Green","Track","5.896","6.092","25.627","15.474","27.512","28.944","0.544","10.990","1.484","2.760","155.832","116.393"
"48","GTD","Bryan Sellers","4","2:07.827","28:24.083","Green","Track","5.906","6.132","25.309","15.585","28.305","30.550","0.565","11.196","1.497","2.782","150.040","115.382"
"23","GTD","Alex Riberas","6","2:27.689","28:30.705","Green","Track","22.877","9.737","25.979","16.219","28.926","28.074","0.545","11.107","1.476","2.749","155.546","117.024"
"54","PC","Mark Wilkins","6","2:10.228","28:32.235","Green","Pit","5.601","5.604","26.006","15.012","26.095","26.790","0.525","11.082","3.759","9.754","161.472","45.950"
"66","GTLM","Joey Hand","6","2:39.814","28:37.271","Green","Track","22.785","11.379","28.914","16.660","31.631","31.917","0.570","11.656","1.506","2.796","148.724","114.693"
"27","GTD","Fabio Babini","6","2:04.571","28:39.218","Green","Track","5.878","6.092","25.382","15.574","27.398","28.409","0.548","10.969","1.510","2.811","154.695","114.389"
"540","GTD","Andy Pilgrim","6","2:05.296","28:42.505","Green","Track","5.869","6.121","25.397","15.542","27.380","28.932","0.552","11.208","1.503","2.792","153.574","114.922"
"62","GTLM","Giancarlo Fisichella","6","2:00.092","28:50.301","Green","Track","5.757","5.637","24.539","15.272","26.403","27.246","0.548","10.521","1.445","2.724","154.695","119.534"
"31","P","Eric Curran","6","2:05.250","28:50.583","Green","Pit","5.463","5.265","23.380","14.509","25.249","26.326","0.516","11.255","3.612","9.675","164.288","47.820"
"0","P","Sean Rayhall","8","1:55.559","29:00.204","Green","Track","5.397","5.671","23.494","14.487","25.481","26.384","0.509","10.270","1.350","2.516","166.548","127.946"
"6","GTD","Robin Liddell","6","2:04.880","29:02.246","Green","Track","5.887","6.410","25.543","15.470","27.347","28.430","0.542","10.984","1.492","2.775","156.407","115.769"
"60","P","Oswaldo Negri","6","1:54.853","29:03.285","Green","Track","5.334","5.226","23.955","14.363","25.598","25.861","0.506","10.132","1.355","2.523","167.535","127.474"
"8","PC","Renger van der Zande","6","2:00.948","29:12.156","Green","Track","5.519","5.465","24.290","15.045","26.250","27.012","1.000","12.343","1.404","2.620","84.773","123.025"
"5","P","Joao Barbosa","6","1:54.523","29:13.592","Green","Track","5.361","5.235","23.874","14.672","25.208","25.787","0.516","9.995","1.343","2.532","164.288","128.613"
"3","GTLM","Mike Rockenfeller","6","2:00.758","29:18.493","Green","Track","5.741","5.740","24.720","15.306","26.553","27.472","0.545","10.509","1.451","2.721","155.546","119.040"
"24","P","Daniel Morad","7","1:56.042","29:19.553","Green","Track","5.334","5.353","23.631","14.566","25.789","26.419","0.501","10.515","1.379","2.555","169.207","125.255"
"28","GTD","Christopher Bruck","8","2:24.101","29:19.141","Green","Pit","5.878","6.078","26.276","16.135","28.579","30.806","0.655","14.237","5.125","10.332","129.424","33.703"
"38","PC","Kyle Marcelli","7","2:04.485","29:20.422","Green","Track","5.579","5.503","24.084","19.833","26.866","26.823","0.528","11.275","1.387","2.607","160.554","124.533"
"85","PC","Chris Miller","7","1:58.551","29:33.725","Green","Track","5.525","5.846","24.206","15.003","26.230","26.768","0.528","10.438","1.391","2.616","160.554","124.175"
"4","GTLM","Oliver Gavin","6","2:00.964","29:37.314","Green","Track","0.000","0.000","24.729","15.437","26.589","27.300","0.544","10.600","1.464","2.737","155.832","117.983"
"45","GTD","Jonsson/Kaffer/Krohn ","5","2:05.442","29:40.221","Green","Track","5.876","6.289","25.536","15.990","27.721","28.231","0.548","10.978","0.000","2.782","154.695","0.000"
"11","GTD","Bill Sweedler","7","2:05.492","29:56.328","Green","Track","5.871","6.219","25.581","15.610","27.768","28.451","0.544","11.126","1.513","2.809","155.832","114.162"
"90","P","Ryan Hunter-Reay","7","1:54.067","30:02.881","Finish","Track","5.447","5.132","23.425","14.517","25.212","26.008","0.520","9.875","1.365","2.566","163.024","126.540"
"88","PC","Maro Engel","7","2:07.810","30:06.165","Finish","Pit","5.540","5.592","24.094","14.839","25.765","27.049","0.531","10.887","3.682","9.831","159.647","46.911"
"81","P","Henrik Hedman","7","2:12.721","30:08.638","Finish","Pit","5.701","5.800","24.159","15.107","26.882","28.447","0.557","12.096","4.161","9.811","152.195","41.511"
"100","GTLM","Lucas Luhr","6","1:59.168","30:18.422","Finish","Track","5.682","5.619","24.425","14.892","26.160","26.968","0.536","10.659","1.482","2.745","158.158","116.550"
"911","GTLM","Kevin Estre","5","3:03.668","30:23.246","Finish","Track","60.560","10.127","26.241","15.770","27.475","27.931","0.554","10.733","1.488","2.789","153.019","116.080"
"22","GTD","Gunnar Jeannette","8","2:04.237","30:24.634","Finish","Track","5.866","6.116","25.381","15.546","27.270","28.240","0.543","11.046","1.477","2.752","156.119","116.945"
"73","GTD","Jorg Bergmeister","6","3:35.088","30:25.533","Finish","Pit","53.246","12.073","30.365","18.756","35.049","35.504","0.705","15.227","4.292","9.871","120.245","40.244"
"48","GTD","Bryan Sellers","5","2:02.913","30:26.996","Finish","Track","5.823","5.980","24.963","15.380","27.050","28.013","0.543","10.921","1.481","2.759","156.119","116.629"
"23","GTD","Alex Riberas","7","2:05.260","30:35.965","Finish","Track","5.760","6.047","26.782","15.487","27.272","28.063","0.544","11.036","1.496","2.773","155.832","115.459"
"27","GTD","Fabio Babini","7","2:04.266","30:43.484","Finish","Track","5.858","6.044","25.324","15.596","27.328","28.372","0.547","10.877","1.508","2.812","154.978","114.541"
"540","GTD","Andy Pilgrim","7","2:05.907","30:48.412","Finish","Track","5.853","6.095","26.129","15.692","27.525","28.557","0.551","11.225","1.496","2.784","153.852","115.459"
"62","GTLM","Giancarlo Fisichella","7","1:59.951","30:50.252","Finish","Track","5.750","5.601","24.567","15.167","26.384","27.289","0.545","10.483","1.446","2.719","155.546","119.452"
"9","GTD","Dion von Moltke","6","2:37.156","30:54.390","Finish","Track","22.880","11.563","29.432","17.385","29.468","29.640","0.550","11.867","1.535","2.836","154.132","112.526"
"0","P","Sean Rayhall","9","1:54.860","30:55.064","Finish","Track","5.346","5.608","23.507","14.437","25.427","25.834","0.511","10.319","1.352","2.519","165.896","127.757"
"60","P","Oswaldo Negri","7","1:54.457","30:57.742","Finish","Track","5.365","5.781","23.882","14.397","25.316","25.570","0.509","9.758","1.353","2.526","166.548","127.662"
"6","GTD","Robin Liddell","7","2:04.699","31:06.945","Finish","Track","5.840","6.192","25.669","15.388","27.423","28.252","0.550","11.093","1.501","2.791","154.132","115.075"
"8","PC","Renger van der Zande","7","1:56.339","31:08.495","Finish","Track","5.525","5.422","23.800","14.794","25.801","26.413","0.522","10.060","1.395","2.607","162.400","123.819"
