"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP4"
"10","P","Ricky Taylor","251","1:16.744","6:28:44.058","Green","Track","5.415","3.884","19.985","20.727","7.025","0.518","18.319","0.871","167.164"
"4","GTLM","Marcel Fassler","243","1:42.226","6:28:44.914","Green","Track","5.749","0.000","0.000","21.915","7.576","0.554","31.532","1.050","156.301"
"68","GTLM","Daniel Serra","243","1:20.838","6:28:44.990","Green","Track","5.855","3.606","21.050","21.676","7.575","0.556","19.562","0.958","155.739"
"3","GTLM","Jan Magnussen","242","1:20.788","6:28:45.396","Green","Track","5.970","3.902","21.426","21.470","7.522","0.550","19.033","0.915","157.438"
"912","GTLM","Frederic Makowiecki","242","1:20.655","6:28:47.462","Green","Track","5.904","4.104","21.472","21.343","7.589","0.556","18.782","0.905","155.739"
"2","P","Johannes van Overbeek","251","1:15.338","6:28:48.253","Green","Track","5.454","3.408","19.868","20.104","7.068","0.524","18.083","0.829","165.250"
"70","P","Spencer Pigot","251","1:15.582","6:28:50.059","Green","Track","5.660","3.444","19.654","20.407","7.042","0.521","18.023","0.831","166.201"
"20","PC","Don Yount","229","1:20.639","6:28:55.570","Green","Track","5.993","3.796","21.636","21.176","7.400","0.550","19.209","0.879","157.438"
"67","GTLM","Scott Dixon","225","1:20.851","6:28:56.307","Green","Track","6.057","3.697","21.482","21.578","7.633","0.559","18.941","0.904","154.903"
"63","GTD","Alessandro Balzan","236","1:22.294","6:29:03.671","Green","Track","6.127","3.912","21.962","21.874","7.639","0.560","19.280","0.940","154.627"
"44","GTD","Andy Lally","236","1:22.195","6:29:04.253","Green","Track","5.900","3.914","21.823","22.147","7.666","0.559","19.278","0.908","154.903"
"52","PC","Robert Alon","247","1:19.422","6:29:11.541","Green","Track","5.768","3.726","21.656","21.106","7.328","0.544","18.441","0.853","159.174"
"23","GTD","Ian James","236","1:23.135","6:29:14.029","Green","Track","6.135","3.902","22.204","22.300","7.646","0.560","19.467","0.921","154.627"
"96","GTD","Jens Klingmann","236","1:23.178","6:29:14.392","Green","Track","6.053","3.917","22.625","22.155","7.580","0.555","19.385","0.908","156.020"
