"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP3"
"9","GTD","Lawson Aschenbach","4","5:27.237","11:24.876","Green","Pit","3.289","21.926","24.597","11.837","0.439","8.032","7.044","59.435","155.571"
"3","GTLM","Antonio Garcia","6","1:17.588","11:29.115","Green","Track","3.081","20.023","24.274","11.761","0.441","7.413","4.022","6.573","154.865"
"85","PC","Stephen Simpson","6","1:16.795","11:32.924","Green","Track","3.157","20.159","23.752","11.124","0.420","7.637","4.096","6.450","162.608"
"911","GTLM","Nick Tandy","2","1:42.667","11:32.988","Green","Track","10.212","31.706","27.858","11.999","0.447","8.797","4.573","7.075","152.786"
"20","PC","Johnny Mowlem","2","1:22.369","11:34.364","Green","Track","3.503","22.710","24.563","11.355","0.554","9.098","4.012","6.574","123.277"
"38","PC","James French","3","1:17.064","11:37.964","Green","Track","2.962","21.222","23.251","11.089","0.421","7.440","4.087","6.592","162.222"
"23","GTD","Mario Farnbacher","2","1:22.848","11:41.819","Green","Track","3.422","22.361","25.206","11.922","0.446","8.384","4.382","6.725","153.129"
"70","P","Joel Miller","3","1:16.764","11:41.823","Green","Track","3.083","20.684","23.395","10.571","0.404","7.941","4.280","6.406","169.048"
"96","GTD","Jens Klingmann","6","1:30.762","11:46.399","Green","Track","9.528","26.506","24.004","11.756","0.439","7.539","4.309","6.681","155.571"
"44","GTD","Andy Lally","4","5:48.281","11:48.223","Green","Track","99.933","24.827","24.364","11.720","0.437","8.220","4.532","6.691","156.283"
"16","GTD","Spencer Pumpelly","6","1:18.875","11:49.515","Green","Track","3.214","21.118","23.913","11.555","0.427","7.735","4.317","6.596","159.943"
"48","GTD","Madison Snow","3","1:19.285","12:04.266","Green","Track","3.175","21.106","24.021","11.633","0.430","7.941","4.281","6.698","158.827"
"10","P","Jordan Taylor","4","1:14.639","12:12.104","Green","Track","2.828","19.881","22.397","10.775","0.406","7.786","4.432","6.134","168.215"
"52","PC","Tom Kimber-Smith","2","6:36.327","12:12.383","Green","Pit","11.564","33.329","30.643","11.570","0.521","10.587","9.260","580.591","131.085"
"31","P","Eric Curran","3","6:28.232","12:13.653","Green","Track","211.156","26.062","25.613","11.171","0.470","9.171","5.242","7.068","145.309"
"100","GTLM","John Edwards","4","1:18.019","12:14.483","Green","Track","3.126","20.330","24.051","11.844","0.442","7.472","4.069","6.685","154.515"
"912","GTLM","Frederic Makowiecki","4","1:18.299","12:20.165","Green","Track","3.120","20.642","23.846","11.805","0.441","7.726","4.157","6.562","154.865"
"55","P","Tristan Nunez","1","12:21.653","12:21.653","Green","Pit","0.000","30.438","29.957","11.157","0.445","9.332","7.378","643.884","153.473"
"4","GTLM","Oliver Gavin","7","1:17.138","12:22.065","Green","Track","3.129","20.599","23.288","11.688","0.437","7.485","3.998","6.514","156.283"
"33","GTD","Jeroen Bleekemolen","4","1:19.281","12:24.535","Green","Track","3.233","21.175","24.003","11.648","0.437","7.834","4.282","6.669","156.283"
"27","GTD","Fabio Babini","7","1:23.515","12:27.974","Green","Track","3.285","23.593","25.042","11.769","0.435","8.146","4.387","6.858","157.001"
"97","GTD","Markus Palttala","4","1:20.210","12:33.543","Green","Track","3.257","21.393","24.587","11.623","0.436","7.964","4.260","6.690","156.641"
"25","GTLM","Dirk Werner","4","1:16.619","12:37.532","Green","Track","3.018","20.002","23.559","11.555","0.434","7.412","4.103","6.536","157.363"
"67","GTLM","Richard Westbrook","7","1:16.644","12:41.234","Green","Track","3.049","19.883","23.662","11.627","0.435","7.523","4.052","6.413","157.001"
