"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"8","PC","Jack Hawksworth","1","1:49.877","4:43.949","Green","Track","11.953","26.036","20.646","7.495","6.333","5.910","9.673","6.899","6.220","5.225","0.472","3.015","173.344"
"100","GTLM","Lucas Luhr","2","1:48.984","4:45.566","Green","Track","11.944","24.396","20.817","7.665","6.362","5.956","10.020","6.998","6.202","5.176","0.468","2.980","174.825"
"911","GTLM","Patrick Pilet","2","1:51.255","4:46.670","Green","Track","12.071","24.973","20.880","7.834","6.478","6.475","10.282","7.203","6.328","5.238","0.471","3.022","173.712"
"48","GTD","Mirko Bortolotti","2","1:55.728","4:48.460","Green","Track","12.504","26.982","22.738","7.783","6.336","6.104","10.907","7.254","6.246","5.227","0.487","3.160","168.004"
"52","PC","Nicholas Boulle","2","1:51.330","4:50.453","Green","Track","12.850","24.729","21.311","7.518","6.310","5.991","10.843","6.962","6.201","5.174","0.466","2.975","175.575"
"912","GTLM","Frederic Makowiecki","2","1:49.771","5:00.487","Green","Track","11.837","24.526","20.365","7.877","6.511","6.009","10.254","7.259","6.386","5.250","0.474","3.023","172.612"
"26","PC","Don Yount","1","1:51.429","5:10.580","Green","Track","12.273","24.866","21.897","7.736","6.465","6.105","9.951","6.982","6.311","5.299","0.479","3.065","170.810"
"98","GTD","Mathias Lauda","1","1:56.781","5:13.657","Green","Track","12.838","26.234","22.597","8.143","6.665","6.319","11.003","7.418","6.535","5.429","0.488","3.112","167.660"
"70","P","Joel Miller","1","1:46.600","5:22.011","Green","Track","12.259","24.613","20.850","7.194","5.885","5.453","10.030","6.556","5.797","4.774","0.432","2.757","189.394"
"5","P","Joao Barbosa","2","1:44.673","5:29.420","Green","Track","11.516","24.251","20.111","7.182","5.927","5.552","9.681","6.562","5.816","4.850","0.439","2.786","186.374"
"31","P","Simon Pagenaud","2","1:44.330","5:35.270","Green","Track","10.935","23.771","21.052","7.126","5.890","5.576","9.544","6.541","5.811","4.845","0.439","2.800","186.374"
"2","P","Luis Felipe Derani","2","1:44.575","5:38.952","Green","Track","11.946","22.768","20.566","7.426","5.985","5.569","9.699","6.596","5.889","4.880","0.440","2.811","185.950"
"20","PC","Marc Drumwright","1","2:00.079","5:43.566","Green","Track","13.694","27.639","23.511","7.928","6.535","6.345","11.758","7.287","6.444","5.375","0.482","3.081","169.747"
"51","GTD","Raffaele Gianmaria","1","1:59.622","5:44.004","Green","Track","14.699","26.673","23.800","8.161","6.463","6.161","11.232","7.308","6.333","5.237","0.487","3.068","168.004"
"55","P","Tristan Nunez","2","1:44.118","5:49.243","Green","Track","11.672","23.124","20.111","7.170","5.872","5.494","10.367","6.578","5.778","4.755","0.432","2.765","189.394"
"38","PC","Jim Norman","2","1:56.599","5:49.567","Green","Track","13.524","26.042","22.136","7.935","6.522","6.261","11.777","7.175","6.368","5.309","0.483","3.067","169.396"
"85","PC","Stephen Simpson","2","1:49.523","5:57.399","Green","Track","12.153","23.957","20.467","7.585","6.399","6.079","10.811","6.999","6.287","5.266","0.477","3.043","171.527"
"63","GTD","Robert Renauer","2","1:50.094","6:00.374","Green","Track","11.749","24.586","20.900","7.858","6.403","6.008","10.481","7.165","6.276","5.213","0.469","2.986","174.452"
"60","P","Oswaldo Negri","2","1:40.021","6:02.032","Green","Track","10.686","22.169","19.300","7.126","5.891","5.526","9.040","6.485","5.758","4.820","0.437","2.783","187.227"
"68","GTLM","Alexandre Premat","2","2:22.799","6:04.410","Green","Pit","13.895","29.126","24.206","8.381","6.760","6.481","11.632","8.083","7.346","9.287","0.000","0.000","0.000"
"10","P","Ricky Taylor","2","1:43.460","6:04.519","Green","Track","12.822","22.669","19.546","7.170","5.909","5.534","9.439","6.526","5.804","4.829","0.436","2.776","187.656"
"33","GTD","Jeroen Bleekemolen","2","1:49.504","6:20.443","Green","Track","11.370","24.309","20.997","7.846","6.512","5.995","10.301","7.160","6.300","5.233","0.473","3.008","172.977"
"007","GTD","Ricardo Perez de Lara","2","1:54.803","6:22.037","Green","Track","12.830","25.688","21.665","8.031","6.640","6.355","10.860","7.377","6.445","5.341","0.484","3.087","169.046"
"02","P","Jamie McMurray","3","1:42.138","6:23.017","Green","Track","11.007","22.906","19.691","7.218","5.967","5.577","9.269","6.563","5.841","4.858","0.439","2.802","186.374"
"8","PC","Jack Hawksworth","2","1:45.600","6:29.549","Green","Track","11.316","23.656","19.793","7.457","6.319","5.893","9.479","6.850","6.181","5.186","0.470","3.000","174.081"
"100","GTLM","Lucas Luhr","3","1:45.917","6:31.483","Green","Track","11.199","23.331","19.920","7.686","6.321","5.898","9.721","7.046","6.199","5.157","0.467","2.972","175.200"
"911","GTLM","Patrick Pilet","3","1:47.551","6:34.221","Green","Track","11.209","23.564","19.883","7.873","6.442","5.908","9.684","7.178","6.482","5.647","0.504","3.177","162.338"
"93","GTD","Damien Faulkner","1","3:28.562","6:35.306","Green","Track","103.289","28.859","22.254","7.975","6.556","6.290","11.029","7.295","6.333","5.208","0.470","3.004","174.081"
"52","PC","Nicholas Boulle","3","1:49.902","6:40.355","Green","Track","12.433","24.240","21.011","7.486","6.245","6.118","10.675","6.925","6.174","5.155","0.466","2.974","175.575"
"48","GTD","Mirko Bortolotti","3","1:52.287","6:40.747","Green","Track","12.474","25.240","21.262","7.824","6.346","6.050","10.801","7.270","6.205","5.234","0.489","3.092","167.317"
"54","PC","Colin Braun","2","2:02.912","6:45.297","Green","Track","27.465","24.252","20.073","7.466","6.332","5.958","9.752","6.821","6.166","5.166","0.468","2.993","174.825"
"912","GTLM","Frederic Makowiecki","3","1:46.914","6:47.401","Green","Track","11.240","23.689","19.838","7.802","6.480","5.912","9.734","7.191","6.360","5.202","0.469","2.997","174.452"
"26","PC","Don Yount","2","1:47.925","6:58.505","Green","Track","11.532","23.700","20.803","7.599","6.404","6.052","9.836","6.948","6.266","5.261","0.477","3.047","171.527"
"25","GTLM","Bruno Spengler","1","6:11.782","7:05.460","Green","Pit","28.904","28.890","22.815","7.949","6.479","6.377","12.277","8.341","7.539","10.519","0.000","0.000","0.000"
"98","GTD","Mathias Lauda","2","1:53.393","7:07.050","Green","Track","12.127","25.198","21.293","8.025","6.649","6.260","10.954","7.383","6.521","5.399","0.486","3.098","168.350"
"5","P","Joao Barbosa","3","1:42.730","7:12.150","Green","Track","11.148","22.825","20.042","7.191","5.912","5.562","9.680","6.541","5.782","4.828","0.436","2.783","187.656"
"31","P","Simon Pagenaud","3","1:41.217","7:16.487","Green","Track","10.765","22.570","19.481","7.114","5.897","5.534","9.516","6.515","5.786","4.830","0.435","2.774","188.088"
"70","P","Joel Miller","2","1:58.131","7:20.142","Green","Pit","11.223","23.066","19.793","7.089","5.808","5.429","9.797","6.504","5.713","9.757","0.000","0.000","0.000"
"2","P","Luis Felipe Derani","3","1:41.714","7:20.666","Green","Track","10.772","22.618","19.684","7.170","5.950","5.577","9.375","6.583","5.843","4.881","0.440","2.821","185.950"
"88","PC","Sean Johnston","1","1:52.481","7:32.132","Green","Track","12.272","25.797","21.840","7.682","6.380","6.053","10.537","6.979","6.237","5.222","0.472","3.010","173.344"
"55","P","Tristan Nunez","3","1:46.447","7:35.690","Green","Track","11.124","23.450","22.113","7.470","5.900","5.631","10.358","6.612","5.797","4.781","0.433","2.778","188.957"
"51","GTD","Raffaele Gianmaria","2","1:52.120","7:36.124","Green","Track","12.518","25.532","21.014","7.867","6.420","5.963","10.471","7.323","6.341","5.220","0.469","2.982","174.452"
"9","GTD","Said/Habul/Vautier/von Molke ","1","2:22.336","7:37.905","Green","Track","33.288","30.282","23.423","8.112","6.599","6.579","11.453","7.383","6.444","5.283","0.474","3.016","172.612"
"20","PC","Marc Drumwright","2","1:56.507","7:40.073","Green","Track","12.798","27.050","22.364","7.970","6.522","6.140","11.452","7.155","6.314","5.257","0.472","3.013","173.344"
"38","PC","Jim Norman","3","1:53.302","7:42.869","Green","Track","12.896","24.813","21.326","7.793","6.464","6.179","11.481","7.159","6.368","5.289","0.478","3.056","171.168"
"60","P","Oswaldo Negri","3","1:42.878","7:44.910","Green","Track","10.640","23.126","19.779","7.089","5.891","5.875","10.086","6.559","5.806","4.812","0.437","2.778","187.227"
"85","PC","Stephen Simpson","3","1:48.320","7:45.719","Green","Track","11.414","24.032","20.556","7.581","6.409","6.047","10.335","6.935","6.261","5.244","0.474","3.032","172.612"
"10","P","Ricky Taylor","3","1:42.602","7:47.121","Green","Track","10.765","22.579","19.809","7.166","5.910","5.550","10.349","6.640","5.808","4.822","0.435","2.769","188.088"
"22","GTD","Leh Keen","1","5:10.433","7:49.040","Green","Track","201.841","31.191","22.909","7.987","6.520","6.389","11.183","7.314","6.380","5.244","0.472","3.003","173.344"
"63","GTD","Robert Renauer","3","1:50.496","7:50.870","Green","Track","11.602","24.738","21.505","7.823","6.410","6.016","10.374","7.150","6.251","5.190","0.465","2.972","175.953"
"50","P","DeFoor/Schroeder/Hinton/ Gruber/Pace","1","4:35.519","7:51.958","Green","Track","168.619","30.967","24.337","7.595","6.144","5.833","10.728","7.020","6.008","4.972","0.447","2.849","183.038"
"02","P","Jamie McMurray","4","1:43.353","8:06.370","Green","Track","11.443","23.443","19.817","7.232","5.953","5.586","9.319","6.591","5.845","4.869","0.442","2.813","185.109"
"33","GTD","Jeroen Bleekemolen","3","1:48.612","8:09.055","Green","Track","11.407","24.106","20.705","7.779","6.399","5.981","10.207","7.123","6.257","5.195","0.468","2.985","174.825"
"8","PC","Jack Hawksworth","3","1:45.687","8:15.236","Green","Track","11.127","22.995","19.777","7.444","6.274","5.991","10.360","6.919","6.183","5.166","0.467","2.984","175.200"
"007","GTD","Ricardo Perez de Lara","3","1:54.086","8:16.123","Green","Track","12.155","25.428","22.208","8.126","6.613","6.216","10.692","7.315","6.427","5.344","0.482","3.080","169.747"
"100","GTLM","Lucas Luhr","4","1:45.235","8:16.718","Green","Track","11.037","23.305","19.699","7.671","6.305","5.898","9.713","6.961","6.143","5.106","0.461","2.936","177.480"
"911","GTLM","Patrick Pilet","4","1:46.842","8:21.063","Green","Track","11.418","23.581","19.826","7.836","6.454","5.963","9.644","7.136","6.321","5.203","0.469","2.991","174.452"
"93","GTD","Damien Faulkner","2","1:52.251","8:27.557","Green","Track","12.081","25.243","21.384","7.892","6.452","6.023","10.823","7.283","6.349","5.237","0.473","3.011","172.977"
"52","PC","Nicholas Boulle","4","1:47.869","8:28.224","Green","Track","11.818","23.747","20.514","7.479","6.261","5.914","10.671","6.851","6.084","5.107","0.462","2.961","177.096"
"68","GTLM","Alexandre Premat","3","2:23.874","8:28.284","Green","Track","38.295","28.675","22.041","8.031","6.528","6.401","11.372","7.328","6.384","5.276","0.475","3.068","172.249"
"54","PC","Colin Braun","3","1:44.281","8:29.578","Green","Track","11.035","22.616","20.142","7.467","6.325","5.873","9.471","6.765","6.096","5.093","0.459","2.939","178.253"
"48","GTD","Mirko Bortolotti","4","1:51.515","8:32.262","Green","Track","12.073","24.978","21.350","7.863","6.364","5.980","10.728","7.205","6.221","5.205","0.479","3.069","170.810"
"912","GTLM","Frederic Makowiecki","4","1:47.346","8:34.747","Green","Track","11.904","23.754","19.774","7.790","6.441","5.936","9.699","7.148","6.297","5.166","0.465","2.972","175.953"
"26","PC","Don Yount","3","1:47.796","8:46.301","Green","Track","11.685","23.698","20.563","7.497","6.385","6.058","9.937","6.952","6.265","5.252","0.475","3.029","172.249"
"31","P","Simon Pagenaud","4","1:41.647","8:58.134","Green","Track","10.873","22.659","19.610","7.129","5.902","5.517","9.556","6.528","5.823","4.829","0.434","2.787","188.521"
"98","GTD","Mathias Lauda","3","1:52.328","8:59.378","Green","Track","11.956","24.992","21.239","7.972","6.612","6.212","10.564","7.313","6.487","5.401","0.485","3.095","168.697"
"2","P","Luis Felipe Derani","4","1:43.231","9:03.897","Green","Track","11.203","23.224","19.969","7.193","5.963","5.580","9.565","6.598","5.846","4.850","0.437","2.803","187.227"
"44","GTD","Andy Lally","1","5:31.936","9:15.187","Green","Track","217.611","34.005","23.839","8.180","6.654","7.191","11.701","7.418","6.459","5.328","0.481","3.069","170.100"
"55","P","Tristan Nunez","4","1:42.563","9:18.253","Green","Track","11.058","22.945","19.937","7.142","5.898","5.516","9.821","6.550","5.730","4.769","0.431","2.766","189.833"
"88","PC","Sean Johnston","2","1:49.442","9:21.574","Green","Track","12.002","24.228","20.929","7.526","6.349","6.034","10.517","6.993","6.248","5.172","0.467","2.977","175.200"
"51","GTD","Raffaele Gianmaria","3","1:49.672","9:25.796","Green","Track","11.699","24.356","20.696","7.929","6.442","5.967","10.455","7.240","6.281","5.183","0.465","2.959","175.953"
"10","P","Ricky Taylor","4","1:42.419","9:29.540","Green","Track","10.840","22.815","20.183","7.178","5.923","5.510","9.592","6.574","5.796","4.813","0.435","2.760","188.088"
"9","GTD","Said/Habul/Vautier/von Molke ","2","1:53.055","9:30.960","Green","Track","12.599","25.176","21.522","7.972","6.531","6.123","10.735","7.278","6.385","5.263","0.473","2.998","172.977"
"90","P","Ryan Dalziel","1","7:18.164","9:33.318","Green","Pit","11.714","23.689","20.167","7.173","5.964","5.664","9.717","6.618","5.979","10.590","0.000","0.000","0.000"
"85","PC","Stephen Simpson","4","1:49.865","9:35.584","Green","Track","11.317","25.173","20.377","7.597","6.440","6.017","10.875","7.049","6.308","5.219","0.472","3.021","173.344"
"20","PC","Marc Drumwright","3","1:56.139","9:36.212","Green","Track","13.061","26.149","22.585","7.820","6.438","6.103","11.247","7.264","6.499","5.402","0.480","3.091","170.455"
"38","PC","Jim Norman","4","1:53.772","9:36.641","Green","Track","12.405","24.916","22.017","7.988","6.510","6.186","11.540","7.081","6.389","5.252","0.474","3.014","172.612"
"50","P","DeFoor/Schroeder/Hinton/ Gruber/Pace","2","1:49.036","9:40.994","Green","Track","12.257","24.910","21.286","7.532","6.125","5.716","10.320","6.798","5.924","4.908","0.444","2.816","184.275"
"60","P","Oswaldo Negri","4","1:58.306","9:43.216","Green","Pit","10.917","23.078","19.425","7.047","5.890","5.499","9.185","6.552","6.321","10.254","0.000","0.000","0.000"
"22","GTD","Leh Keen","2","1:55.214","9:44.254","Green","Track","12.628","25.221","22.527","7.886","6.458","6.455","11.712","7.289","6.346","5.227","0.470","2.995","174.081"
"02","P","Jamie McMurray","5","1:46.859","9:53.229","Green","Track","10.977","24.071","19.823","7.202","5.977","6.177","11.838","6.773","5.881","4.886","0.442","2.812","185.109"
"540","GTD","Timothy Pappas","1","4:57.768","9:55.455","Green","Track","179.707","34.060","26.032","8.672","6.802","6.965","12.524","7.533","6.563","5.367","0.481","3.062","170.100"
"911","GTLM","Patrick Pilet","5","1:48.251","10:09.314","Green","Track","11.166","24.089","20.781","7.824","6.515","5.992","9.690","7.133","6.337","5.242","0.472","3.010","173.344"
"8","PC","Jack Hawksworth","4","1:56.478","10:11.714","Green","Track","11.101","30.119","22.794","7.599","6.306","5.968","10.803","6.965","6.199","5.178","0.467","2.979","175.200"
"33","GTD","Jeroen Bleekemolen","4","2:02.956","10:12.011","Green","Pit","11.465","24.260","20.709","7.805","6.423","5.961","10.512","7.162","6.275","8.592","0.000","0.000","0.000"
"007","GTD","Ricardo Perez de Lara","4","1:56.441","10:12.564","Green","Track","12.420","27.272","22.151","8.080","6.597","6.149","11.062","7.352","6.454","5.352","0.481","3.071","170.100"
"54","PC","Colin Braun","4","1:45.612","10:15.190","Green","Track","11.397","24.082","19.696","7.324","6.221","5.931","9.677","6.723","6.064","5.089","0.461","2.947","177.480"
"52","PC","Nicholas Boulle","5","1:50.593","10:18.817","Green","Track","11.976","23.681","20.581","7.504","6.282","6.465","12.290","7.085","6.174","5.140","0.464","2.951","176.332"
"93","GTD","Damien Faulkner","3","1:52.771","10:20.328","Green","Track","12.206","25.383","21.593","7.880","6.444","5.980","10.986","7.245","6.371","5.206","0.469","3.008","174.452"
"68","GTLM","Alexandre Premat","4","1:54.541","10:22.825","Green","Track","12.519","26.415","21.986","7.879","6.462","6.135","10.729","7.231","6.360","5.316","0.477","3.032","171.527"
"48","GTD","Mirko Bortolotti","5","1:50.873","10:23.135","Green","Track","11.864","24.686","21.027","7.747","6.268","6.196","10.837","7.089","6.286","5.313","0.483","3.077","169.396"
"31","P","Simon Pagenaud","5","1:41.620","10:39.754","Green","Track","10.798","22.619","19.685","7.149","5.910","5.529","9.597","6.505","5.785","4.830","0.437","2.776","187.227"
"2","P","Luis Felipe Derani","5","1:43.211","10:47.108","Green","Track","10.838","22.797","20.374","7.494","6.021","5.577","9.584","6.563","5.845","4.870","0.439","2.809","186.374"
"98","GTD","Mathias Lauda","4","1:52.581","10:51.959","Green","Track","11.802","25.327","21.229","8.018","6.672","6.201","10.636","7.282","6.467","5.378","0.484","3.085","169.046"
"67","GTLM","Ryan Briscoe","1","9:56.099","11:00.330","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"55","P","Tristan Nunez","5","1:43.015","11:01.268","Green","Track","11.173","23.103","20.192","7.163","5.879","5.482","9.757","6.546","5.760","4.766","0.431","2.763","189.833"
"44","GTD","Andy Lally","2","1:52.492","11:07.679","Green","Track","12.229","24.759","21.487","7.993","6.548","6.086","10.900","7.287","6.405","5.281","0.475","3.042","172.249"
"88","PC","Sean Johnston","3","1:47.826","11:09.400","Green","Track","11.938","24.018","20.326","7.433","6.303","5.938","10.114","6.906","6.192","5.192","0.469","2.997","174.452"
"10","P","Ricky Taylor","5","1:41.239","11:10.779","Green","Track","10.779","22.540","19.661","7.200","5.925","5.504","9.306","6.513","5.785","4.825","0.435","2.766","188.088"
"23","GTD","Mario Farnbacher","1","2:34.313","11:11.686","Green","Pit","29.613","29.765","23.386","8.200","6.977","6.849","12.180","7.565","6.548","9.250","0.000","0.000","0.000"
"51","GTD","Raffaele Gianmaria","4","1:49.229","11:15.025","Green","Track","11.615","24.273","20.680","7.862","6.405","5.906","10.360","7.229","6.289","5.189","0.465","2.956","175.953"
"85","PC","Stephen Simpson","5","1:45.925","11:21.509","Green","Track","11.006","23.112","19.894","7.544","6.335","6.002","10.038","6.967","6.263","5.255","0.476","3.033","171.887"
"9","GTD","Said/Habul/Vautier/von Molke ","3","1:51.959","11:22.919","Green","Track","12.325","24.715","20.972","7.927","6.489","6.232","10.963","7.242","6.366","5.255","0.473","3.000","172.977"
"38","PC","Jim Norman","5","1:51.745","11:28.386","Green","Track","12.737","24.677","20.711","7.722","6.463","6.105","11.033","7.098","6.344","5.305","0.482","3.068","169.747"
"50","P","DeFoor/Schroeder/Hinton/ Gruber/Pace","3","1:49.529","11:30.523","Green","Track","12.417","24.502","20.811","7.343","6.030","5.782","11.483","6.905","6.012","4.954","0.447","2.843","183.038"
"20","PC","Marc Drumwright","4","1:55.056","11:31.268","Green","Track","13.264","25.931","21.919","7.800","6.369","6.121","11.432","7.028","6.330","5.341","0.480","3.041","170.455"
"22","GTD","Leh Keen","3","1:50.617","11:34.871","Green","Track","12.075","24.565","20.947","7.883","6.452","5.968","10.518","7.238","6.315","5.199","0.469","2.988","174.452"
"02","P","Jamie McMurray","6","1:43.155","11:36.384","Green","Track","11.012","23.177","20.072","7.233","5.972","5.581","9.543","6.610","5.847","4.869","0.439","2.800","186.374"
"70","P","Joel Miller","3","4:16.514","11:36.656","Green","Track","158.971","27.500","21.496","7.116","5.841","5.628","9.943","6.435","5.668","4.736","0.429","2.751","190.718"
"5","P","Joao Barbosa","4","4:28.607","11:40.757","Green","Pit","11.037","22.796","19.912","7.198","5.910","5.488","15.026","7.266","5.959","8.619","0.000","0.000","0.000"
"90","P","Ryan Dalziel","2","2:09.370","11:42.688","Green","Track","30.547","28.781","20.586","7.220","5.964","5.713","9.934","6.627","5.858","4.883","0.440","2.817","185.950"
"8","PC","Jack Hawksworth","5","1:44.756","11:56.470","Green","Track","11.254","23.053","19.812","7.426","6.273","5.856","9.464","6.792","6.166","5.175","0.471","3.014","173.712"
"911","GTLM","Patrick Pilet","6","1:47.181","11:56.495","Green","Track","11.436","23.642","19.951","7.808","6.492","5.946","9.716","7.135","6.317","5.254","0.475","3.009","172.249"
"54","PC","Colin Braun","5","1:45.401","12:00.591","Green","Track","10.898","22.577","19.403","7.387","6.312","5.876","11.085","7.016","6.225","5.168","0.467","2.987","175.200"
"100","GTLM","Kuno Wittmer","5","3:44.329","12:01.047","Green","Pit","11.701","25.790","20.683","8.409","8.336","9.134","11.869","7.125","6.238","8.615","0.000","0.000","0.000"
"72","GTLM","Viktor Shaitar","1","2:31.049","12:02.928","Green","Track","31.435","33.441","26.482","8.753","7.635","6.971","12.292","7.843","6.910","5.581","0.496","3.210","164.956"
"007","GTD","Ricardo Perez de Lara","5","1:52.507","12:05.071","Green","Track","12.055","25.310","21.206","8.006","6.596","6.149","10.585","7.301","6.416","5.328","0.483","3.072","169.396"
"26","PC","Don Yount","4","3:18.621","12:04.922","Green","Pit","73.180","27.134","23.620","8.171","7.085","7.557","11.857","7.883","7.559","10.569","0.000","0.000","0.000"
"52","PC","Nicholas Boulle","6","1:47.571","12:06.388","Green","Track","11.679","23.562","20.634","7.460","6.264","5.934","10.457","6.853","6.160","5.145","0.464","2.959","176.332"
"540","GTD","Timothy Pappas","2","2:15.213","12:10.668","Green","Pit","13.637","27.866","23.481","8.175","6.550","6.185","11.547","7.318","6.393","10.118","0.000","0.000","0.000"
"93","GTD","Damien Faulkner","4","1:51.216","12:11.544","Green","Track","12.061","24.885","20.980","7.887","6.452","6.004","10.708","7.226","6.299","5.225","0.471","3.018","173.712"
"48","GTD","Mirko Bortolotti","6","1:51.525","12:14.660","Green","Track","12.505","25.327","20.828","7.801","6.313","5.951","10.627","7.142","6.178","5.231","0.485","3.137","168.697"
"68","GTLM","Alexandre Premat","5","1:53.332","12:16.157","Green","Track","12.382","26.451","21.316","7.915","6.438","6.057","10.548","7.230","6.282","5.228","0.471","3.014","173.712"
"37","P","Mauizio Mediani","1","1:57.389","12:18.614","Green","Track","13.438","28.792","22.954","7.657","6.158","5.894","11.154","6.996","6.045","4.985","0.450","2.866","181.818"
"31","P","Simon Pagenaud","6","1:41.402","12:21.156","Green","Track","10.744","22.539","19.586","7.132","5.889","5.496","9.688","6.524","5.783","4.821","0.434","2.766","188.521"
"25","GTLM","Bruno Spengler","2","5:16.404","12:21.864","Green","Pit","27.935","26.302","20.608","7.706","6.379","7.491","13.373","10.049","9.462","11.326","0.000","0.000","0.000"
"2","P","Luis Felipe Derani","6","1:41.388","12:28.496","Green","Track","10.724","22.566","19.627","7.185","5.949","5.547","9.283","6.568","5.821","4.871","0.439","2.808","186.374"
"55","P","Tristan Nunez","6","1:41.940","12:43.208","Green","Track","11.026","22.696","19.876","7.128","5.850","5.447","9.624","6.536","5.776","4.772","0.432","2.777","189.394"
"98","GTD","Mathias Lauda","5","1:51.851","12:43.810","Green","Track","11.708","24.997","21.239","7.992","6.602","6.198","10.381","7.289","6.467","5.388","0.486","3.104","168.350"
"912","GTLM","Frederic Makowiecki","5","4:17.795","12:52.542","Green","Pit","15.525","25.401","20.762","7.871","6.465","5.972","10.241","7.206","6.329","7.922","0.000","0.000","0.000"
"10","P","Ricky Taylor","6","1:42.771","12:53.550","Green","Track","10.830","23.470","19.978","7.260","5.938","5.486","9.434","6.522","5.794","4.838","0.438","2.783","186.800"
"88","PC","Sean Johnston","4","1:48.053","12:57.453","Green","Track","11.606","23.784","21.097","7.534","6.296","5.880","10.079","6.920","6.229","5.177","0.468","2.983","174.825"
"44","GTD","Andy Lally","3","1:50.090","12:57.769","Green","Track","11.544","24.431","20.773","7.906","6.476","6.013","10.440","7.239","6.372","5.333","0.482","3.081","169.747"
"51","GTD","Raffaele Gianmaria","5","1:49.679","13:04.704","Green","Track","11.474","24.422","20.948","7.911","6.413","5.929","10.417","7.247","6.292","5.197","0.466","2.963","175.575"
"85","PC","Stephen Simpson","6","1:45.987","13:07.496","Green","Track","10.965","23.362","20.097","7.563","6.387","5.972","9.748","6.900","6.244","5.249","0.475","3.025","172.249"
