"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"44","GTD","John Potter","6","1:28.430","9:39.168","Green","Track","1.769","0.502","4.064","26.396","20.209","15.386","9.068","11.036","132.198"
"23","GTD","Mario Farnbacher","6","1:27.613","9:40.774","Green","Track","1.740","0.496","3.985","26.286","19.999","15.092","9.061","10.954","133.798"
"20","PC","Matthew McMurry","4","1:38.154","9:42.524","Green","Track","1.842","0.526","4.555","27.649","24.749","16.698","9.593","12.542","126.167"
"6","GTD","Andrew Davis","6","1:27.760","9:55.880","Green","Track","1.767","0.497","4.002","26.478","20.456","14.773","8.710","11.077","133.528"
"27","GTD","Cedric Sbirrazzuoli","6","1:27.026","9:56.997","Green","Track","1.752","0.502","3.986","26.206","20.308","14.585","8.741","10.946","132.198"
"540","GTD","Timothy Pappas","6","1:28.129","10:06.957","Green","Track","1.742","0.500","4.104","26.340","20.317","15.058","9.026","11.042","132.727"
"54","PC","Jonathan Bennett","6","1:22.311","10:06.998","Green","Track","1.623","0.464","3.863","24.864","19.065","13.951","8.215","10.266","143.025"
"8","PC","Renger Van DerZande","6","1:20.689","10:10.917","Green","Track","1.640","0.465","3.862","24.287","18.438","13.574","8.025","10.398","142.717"
"88","PC","Ashley Freiberg","6","1:22.326","10:24.095","Green","Track","1.640","0.467","3.902","24.520","18.974","14.247","8.311","10.265","142.106"
"73","GTD","Jorg Bergmeister","6","1:25.684","10:28.676","Green","Track","1.735","0.492","3.953","25.983","19.839","14.377","8.593","10.712","134.885"
"63","GTD","Alessandro Balzan","6","1:27.908","10:32.816","Green","Track","1.725","0.490","3.986","26.300","20.107","15.494","8.931","10.875","135.436"
"96","GTD","Jens Klingmann","7","1:25.725","10:33.689","Green","Track","1.727","0.494","3.921","25.902","19.715","14.470","8.598","10.898","134.339"
"97","GTD","Markus Palttala","6","1:27.149","10:41.361","Green","Track","1.736","0.496","3.964","26.164","20.246","14.753","8.742","11.048","133.798"
"48","GTD","Madison Snow","5","3:46.847","10:42.012","Green","Pit","1.754","0.498","3.959","26.544","20.261","14.826","10.503","148.502","133.260"
"11","GTD","Townsend Bell","7","1:27.125","10:49.128","Green","Track","1.753","0.501","4.023","26.429","20.013","14.670","8.788","10.948","132.462"
"85","PC","Misha Goikhberg","7","1:23.874","10:50.499","Green","Track","1.654","0.469","3.868","25.234","19.521","14.230","8.343","10.555","141.500"
"9","GTD","Lawson Aschenbach","6","1:27.496","10:56.683","Green","Track","1.767","0.501","3.957","26.640","20.136","14.593","8.995","10.907","132.462"
"33","GTD","Jeroen Bleekemolen","4","5:37.526","10:59.366","Green","Pit","1.719","0.491","3.912","26.316","21.096","15.518","11.119","257.355","135.160"
"44","GTD","John Potter","7","1:28.704","11:07.872","Green","Track","1.765","0.500","4.089","26.440","20.662","15.227","8.996","11.025","132.727"
"6","GTD","Andrew Davis","7","1:28.405","11:24.285","Green","Track","1.768","0.501","3.996","26.665","20.593","15.009","8.861","11.012","132.462"
"54","PC","Jonathan Bennett","7","1:22.111","11:29.109","Green","Track","1.628","0.466","3.883","24.644","18.946","14.038","8.234","10.272","142.411"
"8","PC","Renger Van DerZande","7","1:21.100","11:32.017","Green","Track","1.632","0.461","3.817","24.200","19.050","13.540","8.043","10.357","143.956"
"540","GTD","Timothy Pappas","7","1:28.341","11:35.298","Green","Track","1.746","0.500","4.099","26.566","20.402","15.008","8.970","11.050","132.727"
"88","PC","Ashley Freiberg","7","1:22.883","11:46.978","Green","Track","1.624","0.464","3.970","24.847","19.161","14.130","8.340","10.347","143.025"
"63","GTD","Alessandro Balzan","7","1:26.704","11:59.520","Green","Track","1.724","0.490","3.911","26.203","20.020","14.639","8.805","10.912","135.436"
"38","PC","Kyle Marcelli","6","3:11.166","12:03.201","Green","Pit","1.636","0.467","3.928","25.029","18.937","14.128","10.942","116.099","142.106"
"48","GTD","Madison Snow","6","1:32.552","12:14.564","Green","Track","5.056","0.000","0.000","26.238","20.205","14.805","8.815","10.941","0.000"
"16","GTD","Spencer Pumpelly","5","5:55.080","12:15.070","Green","Pit","1.751","0.498","3.992","26.406","20.597","14.636","10.579","276.621","133.260"
"85","PC","Misha Goikhberg","8","1:25.060","12:15.559","Green","Track","1.650","0.470","3.908","25.304","20.095","14.469","8.570","10.594","141.199"
"80","GTD","Mike Skeen","6","3:54.741","12:15.664","Green","Pit","1.718","0.489","4.004","26.352","20.044","15.053","10.766","156.315","135.713"
"9","GTD","Lawson Aschenbach","7","1:27.011","12:23.694","Green","Track","1.765","0.500","4.004","26.361","20.149","14.510","8.805","10.917","132.727"
"33","GTD","Jeroen Bleekemolen","5","1:34.811","12:34.177","Green","Track","5.429","0.916","6.132","26.945","20.522","15.236","8.925","10.706","72.449"
"44","GTD","John Potter","8","1:27.605","12:35.477","Green","Track","1.771","0.502","4.050","26.153","20.181","15.063","8.846","11.039","132.198"
"23","GTD","Mario Farnbacher","7","3:04.204","12:44.978","Green","Pit","1.733","0.495","4.081","26.337","20.303","15.020","9.589","106.646","134.068"
"54","PC","Jonathan Bennett","8","1:22.074","12:51.183","Green","Track","1.624","0.464","3.819","24.469","18.900","14.121","8.365","10.312","143.025"
"6","GTD","Andrew Davis","8","1:28.541","12:52.826","Green","Track","1.763","0.497","3.997","26.416","20.459","14.928","9.434","11.047","133.528"
"8","PC","Renger Van DerZande","8","1:20.828","12:52.845","Green","Track","1.627","0.461","3.858","24.273","18.431","13.725","8.170","10.283","143.956"
"007","GTD","Brandon Davis","7","3:24.650","13:02.929","Green","Pit","1.720","0.490","4.099","27.024","20.435","15.114","10.051","125.717","135.436"
"88","PC","Ashley Freiberg","8","1:22.539","13:09.517","Green","Track","1.625","0.465","3.950","24.974","19.005","14.006","8.150","10.364","142.717"
"63","GTD","Alessandro Balzan","8","1:26.486","13:26.006","Green","Track","1.725","0.490","3.964","26.146","20.091","14.525","8.707","10.838","135.436"
"38","PC","Kyle Marcelli","7","1:30.522","13:33.723","Green","Track","2.477","3.477","6.633","25.894","19.313","14.241","8.228","10.259","19.086"
"48","GTD","Madison Snow","7","1:28.229","13:42.793","Green","Track","1.761","0.500","4.052","26.355","20.986","14.791","8.903","10.881","132.727"
"16","GTD","Spencer Pumpelly","6","1:32.294","13:47.364","Green","Track","2.490","0.000","0.000","26.241","20.236","14.613","8.791","10.921","0.000"
"80","GTD","Mike Skeen","7","1:33.163","13:48.827","Green","Track","5.308","0.862","5.740","26.263","20.184","14.942","8.855","11.009","76.988"
"27","GTD","Cedric Sbirrazzuoli","7","3:55.542","13:52.539","Green","Pit","1.750","0.502","4.035","26.976","20.886","15.772","10.887","154.734","132.198"
"33","GTD","Jeroen Bleekemolen","6","1:26.548","14:00.725","Green","Track","1.718","0.491","3.939","26.004","20.056","14.880","8.728","10.732","135.160"
"44","GTD","John Potter","9","1:27.534","14:03.011","Green","Track","1.765","0.499","4.023","26.278","20.149","14.891","8.888","11.041","132.993"
"54","PC","Jonathan Bennett","9","1:21.425","14:12.608","Green","Track","1.624","0.465","3.841","24.425","18.789","13.844","8.164","10.273","142.717"
"8","PC","Renger Van DerZande","9","1:20.561","14:13.406","Green","Track","1.623","0.462","3.793","24.154","18.530","13.705","7.956","10.338","143.644"
"23","GTD","Alex Riberas","8","1:41.338","14:26.316","Green","Track","2.419","3.959","7.520","28.708","22.091","15.191","10.530","10.920","16.763"
"22","GTD","Leh Keen","6","6:12.565","14:31.392","Green","Pit","1.740","0.496","4.140","26.337","20.290","15.175","10.754","293.633","133.798"
"88","PC","Ashley Freiberg","9","1:22.129","14:31.646","Green","Track","1.632","0.467","3.947","24.654","18.886","13.995","8.165","10.383","142.106"
"63","GTD","Alessandro Balzan","9","1:26.227","14:52.233","Green","Track","1.721","0.490","3.907","25.976","19.914","14.559","8.785","10.875","135.436"
"38","PC","Kyle Marcelli","8","1:21.779","14:55.502","Green","Track","1.627","0.467","3.932","24.474","18.848","13.984","8.167","10.280","142.106"
"007","GTD","Brandon Davis","8","1:59.960","15:02.889","Green","Pit","3.852","0.823","6.713","29.935","22.289","16.715","11.868","27.765","80.636"
"48","GTD","Madison Snow","8","1:26.696","15:09.489","Green","Track","1.753","0.499","4.026","26.185","20.132","14.607","8.649","10.845","132.993"
"16","GTD","Spencer Pumpelly","7","1:26.770","15:14.134","Green","Track","1.748","0.497","4.075","26.292","20.026","14.455","8.798","10.879","133.528"
"33","GTD","Jeroen Bleekemolen","7","1:26.513","15:27.238","Green","Track","1.711","0.491","3.935","25.898","20.178","0.000","8.823","10.797","135.160"
"44","GTD","John Potter","10","1:27.517","15:30.528","Green","Track","1.766","0.501","4.070","26.269","20.239","0.000","8.865","11.007","132.462"
"27","GTD","Lawrence DeGeorge","8","1:52.879","15:45.418","Green","Track","2.491","4.245","10.366","33.950","22.950","17.301","9.988","11.588","15.633"
"23","GTD","Alex Riberas","9","1:26.826","15:53.142","Green","Track","1.736","0.495","3.946","26.388","20.070","14.522","8.711","10.958","134.068"
"22","GTD","Leh Keen","7","1:33.078","16:04.470","Green","Track","2.418","3.281","6.018","26.522","20.355","14.680","8.866","10.938","20.227"
"540","GTD","Timothy Pappas","8","4:33.277","16:08.575","Green","Pit","1.742","0.498","4.191","27.343","21.388","15.185","10.898","192.032","133.260"
"38","PC","Kyle Marcelli","9","1:21.982","16:17.484","Green","Track","1.628","0.466","3.774","0.000","18.949","14.261","8.165","10.251","142.411"
"63","GTD","Alessandro Balzan","10","1:27.053","16:19.286","Green","Track","1.727","0.489","3.971","0.000","19.954","15.028","8.897","10.858","135.713"
"85","PC","Misha Goikhberg","9","4:13.679","16:29.238","Green","Pit","1.646","0.469","3.922","25.619","20.270","14.747","10.923","176.083","141.500"
"97","GTD","Markus Palttala","7","5:49.913","16:31.274","Green","Pit","1.733","0.494","3.953","26.775","21.191","15.270","10.304","270.193","134.339"
"16","GTD","Spencer Pumpelly","8","1:27.426","16:41.560","Green","Track","1.744","0.496","4.070","26.621","20.209","14.503","8.838","10.945","133.798"
"73","GTD","Jorg Bergmeister","7","6:22.723","16:51.399","Green","Pit","1.734","0.492","4.008","26.258","20.032","14.695","10.455","305.049","134.885"
"11","GTD","Townsend Bell","8","6:06.823","16:55.951","Green","Pit","1.748","0.500","3.995","26.284","20.258","15.556","10.980","287.502","132.727"
"44","GTD","John Potter","11","1:27.717","16:58.245","Green","Track","1.772","0.503","4.029","26.226","20.336","14.941","8.852","11.058","131.936"
"007","GTD","Brandon Davis","9","2:03.077","17:05.966","Green","Track","31.528","0.890","6.515","28.228","20.920","15.009","9.195","10.792","74.566"
"23","GTD","Alex Riberas","10","1:27.784","17:20.926","Green","Track","1.740","0.497","3.980","26.467","20.430","14.731","8.817","11.122","133.528"
"27","GTD","Lawrence DeGeorge","9","1:36.115","17:21.533","Green","Track","1.792","0.511","4.468","28.993","22.143","16.339","9.591","12.278","129.870"
"96","GTD","Jens Klingmann","8","6:49.589","17:23.278","Green","Pit","1.722","0.491","3.902","26.081","19.900","14.633","10.097","332.763","135.160"
"6","GTD","Andrew Davis","9","4:35.292","17:28.118","Green","Pit","1.767","0.500","4.039","26.572","20.407","15.370","10.111","196.526","132.727"
"22","GTD","Leh Keen","8","1:28.953","17:33.423","Green","Track","1.742","0.497","3.975","26.323","21.801","14.714","9.012","10.889","133.528"
"38","PC","Kyle Marcelli","10","1:21.632","17:39.116","Green","Track","1.629","0.468","3.801","24.703","18.716","13.930","8.102","10.283","141.803"
"540","GTD","Nicky Catsburg","9","1:36.633","17:45.208","Green","Track","2.448","3.454","6.732","28.532","20.415","14.719","9.506","10.827","19.214"
"85","PC","Misha Goikhberg","10","1:36.090","18:05.328","Green","Track","2.429","0.000","0.000","26.969","19.660","14.295","8.354","10.617","0.000"
"97","GTD","Markus Palttala","8","1:40.905","18:12.179","Green","Track","5.183","0.886","9.125","30.005","20.795","15.033","8.815","11.063","74.903"
"73","GTD","Jorg Bergmeister","8","1:31.400","18:22.799","Green","Track","2.434","3.189","5.499","25.928","20.235","14.671","8.613","10.831","20.810"
"44","GTD","John Potter","12","1:27.157","18:25.402","Green","Track","1.775","0.503","4.055","26.141","20.182","14.713","8.806","10.982","131.936"
"11","GTD","Townsend Bell","9","1:33.398","18:29.349","Green","Track","2.476","3.286","5.874","26.820","20.396","14.832","8.747","10.967","20.196"
"63","GTD","Alessandro Balzan","11","2:12.063","18:31.349","Green","Pit","1.725","0.491","4.031","26.173","20.015","14.720","10.386","54.522","135.160"
"007","GTD","Brandon Davis","10","1:26.803","18:32.769","Green","Track","1.719","0.488","4.010","26.304","20.051","14.747","8.783","10.701","135.991"
"9","GTD","Lawson Aschenbach","8","6:15.260","18:38.954","Green","Pit","1.765","0.499","4.031","26.374","20.243","15.065","11.069","296.214","132.993"
"80","GTD","Mike Skeen","8","4:57.849","18:46.676","Green","Pit","1.725","0.490","3.987","26.408","20.284","0.000","10.257","219.686","135.436"
"48","GTD","Madison Snow","9","3:42.588","18:52.077","Green","Pit","1.754","0.498","4.003","26.268","19.999","14.796","10.509","144.761","133.260"
"96","GTD","Jens Klingmann","9","1:33.258","18:56.536","Green","Track","5.228","0.916","5.934","26.416","20.166","14.569","8.773","11.256","72.449"
"27","GTD","Lawrence DeGeorge","10","1:35.681","18:57.214","Green","Track","1.824","0.523","4.678","28.341","21.676","17.071","9.636","11.932","126.890"
"88","PC","Ashley Freiberg","10","4:27.258","18:58.904","Green","Pit","1.628","0.465","3.953","24.671","19.253","0.000","12.008","191.012","142.717"
"38","PC","Kyle Marcelli","11","1:21.909","19:01.025","Green","Track","1.631","0.468","3.790","24.472","18.693","13.956","8.558","10.341","141.803"
"22","GTD","Leh Keen","9","1:28.925","19:02.348","Green","Track","1.746","0.498","4.080","26.361","20.555","15.095","9.275","11.315","133.260"
"6","GTD","Andrew Davis","10","1:35.259","19:03.377","Green","Track","2.411","0.000","0.000","27.189","20.812","15.369","8.740","11.001","0.000"
"540","GTD","Nicky Catsburg","10","1:26.260","19:11.468","Green","Track","1.740","0.497","3.988","26.273","19.935","14.409","8.638","10.780","133.528"
"85","PC","Misha Goikhberg","11","1:23.963","19:29.291","Green","Track","1.660","0.472","3.865","25.108","19.847","14.265","8.229","10.517","140.601"
"97","GTD","Markus Palttala","9","1:27.448","19:39.627","Green","Track","1.752","0.500","3.943","26.354","20.293","14.664","8.772","11.170","132.727"
"73","GTD","Jorg Bergmeister","9","1:26.306","19:49.105","Green","Track","1.744","0.497","3.958","26.087","20.002","14.563","8.631","10.824","133.528"
"8","PC","Renger Van DerZande","10","5:36.075","19:49.481","Green","Pit","1.627","0.461","3.816","24.809","19.695","14.786","11.627","259.254","143.956"
"44","GTD","John Potter","13","1:27.745","19:53.147","Green","Track","1.768","0.501","4.051","26.313","20.363","14.863","8.896","10.990","132.462"
"16","GTD","Spencer Pumpelly","9","3:13.138","19:54.698","Green","Pit","1.745","0.498","4.029","26.939","20.282","14.807","10.173","114.665","133.260"
"11","GTD","Townsend Bell","10","1:27.196","19:56.545","Green","Track","1.753","0.501","4.005","26.345","20.115","14.797","8.757","10.923","132.462"
"007","GTD","Brandon Davis","11","1:26.551","19:59.320","Green","Track","1.715","0.488","4.057","26.193","20.011","14.551","8.825","10.711","135.991"
"23","GTD","Alex Riberas","11","2:50.087","20:11.013","Green","Pit","1.737","0.496","4.022","26.454","20.367","14.581","11.385","91.045","133.798"
"9","GTD","Lawson Aschenbach","9","1:34.688","20:13.642","Green","Track","2.419","0.000","0.000","27.149","20.898","15.068","8.809","10.855","0.000"
"80","GTD","Mike Skeen","9","1:33.041","20:19.717","Green","Track","2.388","3.541","5.878","26.309","20.279","14.941","8.845","10.860","18.741"
"96","GTD","Jens Klingmann","10","1:26.316","20:22.852","Green","Track","1.742","0.498","4.003","26.073","19.949","14.499","8.570","10.982","133.260"
"48","GTD","Bryan Sellers","10","1:35.501","20:27.578","Green","Track","4.963","0.809","5.562","28.169","21.032","15.241","8.880","10.845","82.032"
"33","GTD","Jeroen Bleekemolen","8","5:02.870","20:30.108","Green","Pit","1.714","0.489","3.905","26.219","20.442","15.554","10.517","224.030","135.713"
"6","GTD","Andrew Davis","11","1:28.071","20:31.448","Green","Track","1.755","0.501","4.035","26.417","20.286","15.168","8.781","11.128","132.462"
"27","GTD","Lawrence DeGeorge","11","1:35.462","20:32.676","Green","Track","1.774","0.511","4.526","28.722","22.061","16.617","9.966","11.285","129.870"
"540","GTD","Nicky Catsburg","11","1:29.167","20:40.635","Green","Track","1.738","0.496","4.022","25.886","20.402","15.572","10.109","10.942","133.798"
"85","PC","Misha Goikhberg","12","1:23.051","20:52.342","Green","Track","1.653","0.471","3.880","24.988","19.237","13.952","8.319","10.551","140.899"
"97","GTD","Markus Palttala","10","1:27.909","21:07.536","Green","Track","1.748","0.500","3.950","26.549","20.488","14.744","8.907","11.023","132.727"
"73","GTD","Jorg Bergmeister","10","1:26.135","21:15.240","Green","Track","1.740","0.493","3.955","26.018","19.952","14.466","8.727","10.784","134.612"
"8","PC","Renger Van DerZande","11","1:28.111","21:17.592","Green","Track","4.979","0.795","6.163","24.779","19.079","14.000","8.012","10.304","83.476"
"54","PC","Jonathan Bennett","10","7:12.876","21:25.484","Green","Pit","1.631","0.461","3.820","24.538","18.921","18.180","12.526","352.799","143.956"
"007","GTD","Brandon Davis","12","1:26.486","21:25.806","Green","Track","1.710","0.487","4.040","26.317","19.932","14.533","8.742","10.725","136.270"
"16","GTD","Corey Lewis","10","1:34.158","21:28.856","Green","Track","2.487","3.457","6.022","26.858","20.504","14.883","8.896","11.051","19.197"
"9","GTD","Lawson Aschenbach","10","1:26.871","21:40.513","Green","Track","1.767","0.499","4.047","26.350","20.094","14.542","8.685","10.887","132.993"
"23","GTD","Alex Riberas","12","1:33.221","21:44.234","Green","Track","2.414","3.404","6.489","26.437","20.114","14.735","8.743","10.885","19.496"
"63","GTD","Alessandro Balzan","12","3:16.043","21:47.392","Green","Pit","5.442","0.914","6.638","29.199","23.310","18.426","10.724","101.390","72.608"
"96","GTD","Jens Klingmann","11","1:25.890","21:48.742","Green","Track","1.732","0.496","3.919","25.927","19.812","14.433","8.635","10.936","133.798"
"48","GTD","Bryan Sellers","11","1:27.094","21:54.672","Green","Track","1.738","0.496","4.006","26.106","20.126","14.838","8.776","11.008","133.798"
"6","GTD","Andrew Davis","12","1:27.685","21:59.133","Green","Track","1.761","0.499","3.998","26.389","20.404","14.718","8.785","11.131","132.993"
"33","GTD","Jeroen Bleekemolen","9","1:36.474","22:06.582","Green","Track","5.520","0.995","6.467","27.429","20.766","15.314","9.189","10.794","66.697"
"27","GTD","Lawrence DeGeorge","12","1:35.591","22:08.267","Green","Track","1.775","0.509","4.585","28.194","21.930","16.853","9.988","11.757","130.380"
"540","GTD","Nicky Catsburg","12","1:36.930","22:17.565","Green","Track","1.736","0.496","4.040","26.372","24.175","18.149","10.998","10.964","133.798"
"88","PC","Mark Kvamme","11","3:31.497","22:30.401","Green","Pit","6.100","1.281","10.981","33.149","23.141","16.813","13.945","106.087","51.806"
"8","PC","Renger Van DerZande","12","1:20.612","22:38.204","Green","Track","1.626","0.462","3.817","24.138","18.530","13.696","8.021","10.322","143.644"
"007","GTD","Brandon Davis","13","1:26.191","22:51.997","Green","Track","1.713","0.488","4.045","26.041","19.855","14.614","8.661","10.774","135.991"
"54","PC","Colin Braun","11","1:28.354","22:53.838","Green","Track","2.443","0.000","0.000","25.179","19.101","14.344","8.074","10.374","0.000"
"16","GTD","Corey Lewis","11","1:28.354","22:57.210","Green","Track","1.744","0.497","4.055","26.722","20.472","14.902","8.925","11.037","133.528"
"9","GTD","Lawson Aschenbach","11","1:26.715","23:07.228","Green","Track","1.769","0.501","4.049","26.191","20.151","14.533","8.595","10.926","132.462"
"52","PC","Tom Kimber-Smith","6","15:20.791","23:08.593","Green","Pit","1.644","0.467","3.866","24.427","18.774","16.730","16.432","838.451","142.106"
"44","GTD","John Potter","14","3:24.791","23:17.938","Green","Pit","1.763","0.501","4.188","26.519","20.953","15.528","10.987","124.352","132.462"
"97","GTD","Markus Palttala","11","2:10.762","23:18.298","Green","Pit","1.747","0.499","3.966","27.007","20.622","15.080","10.372","51.469","132.993"
"48","GTD","Bryan Sellers","12","1:26.862","23:21.534","Green","Track","1.745","0.496","3.942","26.232","20.143","14.592","8.770","10.942","133.798"
"33","GTD","Jeroen Bleekemolen","10","1:29.437","23:36.019","Green","Track","1.719","0.489","3.959","26.274","21.963","15.207","8.939","10.887","135.713"
"38","PC","Kyle Marcelli","12","4:35.246","23:36.271","Green","Pit","1.630","0.467","3.813","25.496","19.666","14.387","11.461","198.326","142.106"
"540","GTD","Nicky Catsburg","13","1:27.541","23:45.106","Green","Track","1.741","0.495","4.031","25.892","19.904","14.520","9.411","11.547","134.068"
"27","GTD","Lawrence DeGeorge","13","1:37.053","23:45.320","Green","Track","1.816","0.516","4.355","28.572","22.437","17.164","9.974","12.219","128.612"
"8","PC","Renger Van DerZande","13","1:20.094","23:58.298","Green","Track","1.630","0.463","3.787","23.956","18.435","13.682","7.913","10.228","143.334"
"23","GTD","Alex Riberas","13","2:20.957","24:05.191","Green","Pit","1.737","0.497","4.046","26.111","20.039","14.648","10.294","63.585","133.528"
"22","GTD","Leh Keen","10","5:09.090","24:11.438","Green","Pit","1.743","0.498","4.096","28.708","20.848","16.147","11.089","225.961","133.260"
"88","PC","Mark Kvamme","12","1:44.773","24:15.174","Green","Track","5.948","1.076","9.348","30.155","21.792","16.316","9.264","10.874","61.676"
"54","PC","Colin Braun","12","1:22.106","24:15.944","Green","Track","1.624","0.465","3.886","0.000","18.863","13.951","8.120","10.325","142.717"
"007","GTD","Brandon Davis","14","1:26.794","24:18.791","Green","Track","1.716","0.489","4.067","0.000","20.108","14.610","8.780","10.758","135.713"
"16","GTD","Corey Lewis","12","1:28.293","24:25.503","Green","Track","1.742","0.495","4.066","26.685","20.497","14.914","8.915","10.979","134.068"
"6","GTD","Andrew Davis","13","2:33.135","24:32.268","Green","Pit","1.767","0.501","3.989","26.817","20.458","14.869","10.191","74.543","132.462"
"80","GTD","Mike Skeen","10","4:16.032","24:35.749","Green","Pit","1.716","0.490","4.009","26.547","20.621","15.129","10.389","177.131","135.436"
"11","GTD","Townsend Bell","11","4:48.334","24:44.879","Green","Pit","1.747","0.500","3.983","26.477","20.673","15.100","11.164","208.690","132.727"
"48","GTD","Bryan Sellers","13","1:26.741","24:48.275","Green","Track","1.744","0.497","3.933","26.178","20.096","14.601","8.751","10.941","133.528"
"63","GTD","Christina Nielsen","13","3:02.618","24:50.010","Green","Pit","6.500","1.572","9.579","32.540","25.776","17.708","11.116","77.827","42.216"
"44","GTD","John Potter","15","1:35.116","24:53.054","Green","Track","2.391","0.000","0.000","27.869","20.643","14.932","8.959","11.125","0.000"
"97","GTD","Markus Palttala","12","1:40.993","24:59.291","Green","Track","5.224","0.946","6.770","29.292","21.791","16.494","9.355","11.121","70.152"
"52","PC","Robert Alon","7","1:53.572","25:02.165","Green","Track","2.654","0.000","0.000","33.080","23.880","18.095","10.563","11.763","0.000"
"38","PC","James French","13","1:39.639","25:15.910","Green","Track","2.453","4.318","7.791","30.236","20.419","15.005","8.760","10.657","15.369"
"8","PC","Renger Van DerZande","14","1:20.110","25:18.408","Green","Track","1.618","0.459","3.738","23.921","18.391","13.756","7.936","10.291","144.583"
"27","GTD","Lawrence DeGeorge","14","1:37.729","25:23.049","Green","Track","1.917","0.552","4.707","30.230","22.110","16.948","9.729","11.536","120.224"
"54","PC","Colin Braun","13","1:21.978","25:37.922","Green","Track","1.623","0.464","3.975","25.081","18.507","13.969","8.023","10.336","143.025"
"73","GTD","Jorg Bergmeister","11","4:24.784","25:40.024","Green","Pit","1.741","0.497","3.999","26.301","20.452","14.993","10.165","186.636","133.528"
"85","PC","Misha Goikhberg","13","4:49.172","25:41.514","Green","Pit","1.656","0.472","3.903","24.995","19.355","14.062","10.501","214.228","140.601"
"88","PC","Mark Kvamme","13","1:29.630","25:44.804","Green","Track","1.672","0.479","4.308","26.964","20.926","15.366","9.168","10.747","138.546"
"96","GTD","Jens Klingmann","12","3:56.865","25:45.607","Green","Pit","1.736","0.497","3.908","25.967","19.867","14.449","10.262","160.179","133.528"
"23","GTD","Alex Riberas","14","1:41.238","25:46.429","Green","Track","2.428","3.784","6.839","30.709","22.258","15.444","8.966","10.810","17.538"
"007","GTD","Brandon Davis","15","1:30.206","25:48.997","Green","Track","1.710","0.486","4.031","26.979","20.309","15.760","10.126","10.805","136.551"
"16","GTD","Corey Lewis","13","1:28.231","25:53.734","Green","Track","1.739","0.495","4.007","26.693","20.447","14.989","8.869","10.992","134.068"
"22","GTD","Cooper MacNeil","11","1:43.744","25:55.182","Green","Track","2.422","3.175","6.525","30.124","22.924","17.063","10.208","11.303","20.902"
"9","GTD","Lawson Aschenbach","12","3:06.664","26:13.892","Green","Pit","1.768","0.501","4.022","26.356","20.383","15.099","10.654","107.881","132.462"
"6","GTD","Andrew Davis","14","1:43.143","26:15.411","Green","Track","2.421","0.000","0.000","29.990","22.443","16.517","9.589","11.388","0.000"
"80","GTD","Dan Knox","11","1:48.628","26:24.377","Green","Track","5.452","1.010","8.417","31.756","23.416","17.564","9.712","11.301","65.707"
"11","GTD","Bill Sweedler","12","1:40.171","26:25.050","Green","Track","2.480","0.000","0.000","28.752","21.361","15.699","9.234","11.143","0.000"
"97","GTD","Markus Palttala","13","1:28.448","26:27.739","Green","Track","1.736","0.496","3.969","27.007","20.421","14.885","8.973","10.961","133.798"
"52","PC","Robert Alon","8","1:36.160","26:38.325","Green","Track","1.674","0.481","4.686","30.476","22.358","16.143","9.465","10.877","137.970"
"38","PC","James French","14","1:25.427","26:41.337","Green","Track","1.632","0.467","4.254","25.582","19.818","14.783","8.488","10.403","142.106"
"27","GTD","Lawrence DeGeorge","15","1:35.221","26:58.270","Green","Track","1.786","0.513","4.486","28.625","21.698","17.044","9.650","11.419","129.364"
"54","PC","Colin Braun","14","1:20.429","26:58.351","Green","Track","1.622","0.463","3.786","24.143","18.368","13.492","8.218","10.337","143.334"
"88","PC","Mark Kvamme","14","1:28.636","27:13.440","Green","Track","1.667","0.475","4.225","26.329","20.690","15.286","9.016","10.948","139.713"
"85","PC","Misha Goikhberg","14","1:32.375","27:13.889","Green","Track","2.435","0.000","0.000","26.191","19.655","14.401","8.484","10.860","0.000"
"73","GTD","Patrick Lindsey","12","1:34.601","27:14.625","Green","Track","2.439","3.477","5.999","26.709","20.353","14.984","9.015","11.625","19.086"
"96","GTD","Jens Klingmann","13","1:32.444","27:18.051","Green","Track","2.461","3.562","5.658","26.086","20.256","14.723","8.689","11.009","18.631"
"23","GTD","Alex Riberas","15","1:34.485","27:20.914","Green","Track","1.735","0.494","4.087","26.306","20.240","21.538","9.295","10.790","134.339"
"22","GTD","Cooper MacNeil","12","1:32.177","27:27.359","Green","Track","1.740","0.497","4.249","28.277","21.283","15.901","9.171","11.059","133.528"
"9","GTD","Lawson Aschenbach","13","1:32.744","27:46.636","Green","Track","2.414","0.000","0.000","26.357","20.468","14.786","8.698","10.913","0.000"
"97","GTD","Markus Palttala","14","1:28.024","27:55.763","Green","Track","1.735","0.496","3.917","26.434","20.319","14.959","9.116","11.048","133.798"
"11","GTD","Bill Sweedler","13","1:31.293","27:56.343","Green","Track","1.746","0.500","4.319","27.468","20.917","15.295","9.856","11.192","132.727"
"80","GTD","Dan Knox","12","1:34.437","27:58.814","Green","Track","1.731","0.494","4.505","29.081","21.642","16.183","9.437","11.364","134.339"
"8","PC","Renger Van DerZande","15","2:42.781","28:01.189","Green","Pit","1.622","0.462","3.793","24.219","18.901","14.132","11.101","88.551","143.644"
