"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP2"
"48","GTD","Bryan Sellers","1","3:45.298","3:45.298","Green","Track","620.160","15.244","23.016","0.577","26.902","30.960","30.573","13.194","4.949","142.489"
"38","PC","James French","1","3:45.403","3:45.403","Green","Pit","865.713","14.276","22.624","0.766","29.915","35.734","22.824","15.979","19.419","107.331"
"5","P","Joao Barbosa","2","2:00.615","4:13.350","Green","Track","5.034","9.895","19.683","0.478","22.566","27.290","19.937","11.254","4.478","172.000"
"55","P","Jonathan Bomarito","2","2:04.208","4:24.164","Green","Track","5.070","10.372","19.755","0.516","22.818","28.263","21.279","11.647","4.488","159.333"
"67","GTLM","Richard Westbrook","1","4:25.720","4:25.720","Green","Track","266.839","17.850","25.117","0.748","28.497","31.848","23.020","12.769","4.901","109.914"
"20","PC","Matthew McMurry","2","2:07.983","4:41.383","Green","Track","5.275","10.461","20.853","0.503","24.099","29.158","21.185","11.771","4.678","163.451"
"31","P","Eric Curran","2","2:23.196","4:42.702","Green","Pit","5.059","10.385","19.884","0.478","22.714","29.587","21.913","14.573","18.603","172.000"
"77","GTD","Gunnar Jeannette","2","2:11.488","4:46.983","Green","Track","5.508","10.708","21.303","0.519","23.796","30.378","21.892","12.411","4.973","158.412"
"44","GTD","Andy Lally","2","2:13.947","4:57.478","Green","Track","5.567","11.090","21.753","0.524","24.849","30.500","22.148","12.561","4.955","156.901"
"52","PC","Tom Kimber-Smith","2","2:05.784","5:02.911","Green","Track","5.260","10.371","20.339","0.500","23.017","28.903","20.916","11.761","4.717","164.432"
"90","P","Ryan Dalziel","2","2:03.545","5:05.413","Green","Track","5.111","10.343","19.980","0.498","22.982","27.439","21.032","11.612","4.548","165.092"
"85","PC","Stephen Simpson","2","2:05.352","5:09.585","Green","Track","5.262","10.393","20.486","0.505","23.186","28.150","20.921","11.740","4.709","162.804"
"7","PC","Gustavo Yacaman","2","2:08.131","5:13.205","Green","Track","5.262","10.703","20.900","0.499","24.018","29.361","20.952","11.744","4.692","164.761"
"88","PC","Richard Bradley","2","2:13.278","5:16.760","Green","Track","5.249","10.689","21.243","0.571","24.438","31.458","22.665","12.262","4.703","143.986"
"0","P","Katherine Legge","2","2:04.973","5:19.935","Green","Track","5.080","10.536","19.723","0.485","23.541","28.847","20.466","11.788","4.507","169.517"
"80","GTD","Mike Skeen","1","5:23.651","5:23.651","Green","Pit","964.385","14.915","23.053","0.545","27.635","32.833","23.739","15.865","18.720","150.855"
"23","GTD","Mario Farnbacher","2","2:10.697","5:29.761","Green","Track","5.481","10.782","21.196","0.517","23.671","29.846","21.702","12.528","4.974","159.025"
"22","GTD","Sven Muller","2","2:11.547","5:31.811","Green","Track","5.480","10.908","21.264","0.516","23.893","30.136","21.837","12.552","4.961","159.333"
"96","GTD","Jens Klingmann","2","2:31.800","5:34.839","Green","Track","22.873","13.786","21.320","0.513","23.933","30.293","21.639","12.521","4.922","160.265"
"27","GTD","Cedric Sbirrazzuoli","2","2:15.558","5:37.957","Green","Track","5.508","10.893","21.456","0.513","24.547","32.212","22.715","12.751","4.963","160.265"
"97","GTD","Michael Marsal","2","2:12.429","5:42.271","Green","Track","5.486","11.018","21.216","0.517","24.072","30.668","22.065","12.475","4.912","159.025"
"73","GTD","Patrick Lindsey","2","3:02.384","5:53.964","Green","Track","47.477","14.058","22.478","0.591","25.407","32.146","22.555","12.686","4.986","139.113"
"48","GTD","Bryan Sellers","2","2:10.174","5:55.472","Green","Track","5.420","10.617","20.970","0.510","23.599","29.886","21.889","12.374","4.909","161.208"
"5","P","Joao Barbosa","3","1:58.389","6:11.739","Green","Track","4.995","9.331","19.082","0.468","22.015","27.215","19.614","11.197","4.472","175.675"
"8","PC","Alex Popow","2","2:40.228","6:12.977","Green","Pit","6.156","12.326","22.874","0.670","25.886","34.199","24.016","15.320","18.781","122.710"
"55","P","Jonathan Bomarito","3","2:01.173","6:25.337","Green","Track","5.050","9.576","19.418","0.528","23.023","26.802","20.827","11.460","4.489","155.712"
"25","GTLM","Dirk Werner","2","2:48.387","6:32.093","Green","Track","8.280","13.125","27.787","0.766","30.513","37.898","27.718","14.975","7.325","107.331"
"67","GTLM","Richard Westbrook","2","2:10.357","6:36.077","Green","Track","5.456","11.082","21.043","0.528","24.140","29.303","21.728","12.199","4.878","155.712"
"63","GTD","Alessandro Balzan","2","3:36.056","6:37.815","Green","Track","78.112","15.029","22.720","0.563","27.493","31.534","22.943","12.654","5.008","146.032"
"16","GTD","Spencer Pumpelly","2","3:07.512","6:46.658","Green","Track","58.297","13.240","21.540","0.510","24.285","30.377","21.959","12.384","4.920","161.208"
"20","PC","Matthew McMurry","3","2:05.326","6:46.709","Green","Track","5.232","10.005","20.172","0.498","23.335","28.321","21.111","11.997","4.655","165.092"
"77","GTD","Gunnar Jeannette","3","2:09.817","6:56.800","Green","Track","5.484","10.447","20.966","0.516","23.666","29.753","21.629","12.401","4.955","159.333"
"4","GTLM","Oliver Gavin","2","3:54.525","7:02.477","Green","Track","103.308","15.165","21.910","0.526","24.406","30.107","21.923","12.225","4.955","156.304"
"9","GTD","Lawson Aschenbach","1","7:03.263","7:03.263","Green","Pit","35.369","18.185","26.487","0.617","28.879","31.754","22.711","14.998","22.603","133.251"
"90","P","Ryan Dalziel","3","2:01.533","7:06.946","Green","Track","5.055","9.821","19.425","0.477","22.198","26.858","21.170","12.009","4.520","172.360"
"44","GTD","Andy Lally","3","2:09.852","7:07.330","Green","Track","5.452","10.399","20.942","0.513","23.714","29.686","21.887","12.324","4.935","160.265"
"85","PC","Stephen Simpson","3","2:02.121","7:11.706","Green","Track","5.256","9.993","19.847","0.499","22.480","27.400","20.215","11.733","4.698","164.761"
"7","PC","Gustavo Yacaman","3","2:04.276","7:17.481","Green","Track","5.260","10.240","20.283","0.497","23.086","28.041","20.313","11.870","4.686","165.424"
"52","PC","Tom Kimber-Smith","3","2:19.061","7:21.972","Green","Pit","5.262","9.982","19.948","0.499","22.478","27.492","20.534","14.006","18.860","164.761"
"88","PC","Richard Bradley","3","2:05.411","7:22.171","Green","Track","5.240","10.214","20.095","0.498","23.062","29.277","20.527","11.807","4.691","165.092"
"0","P","Katherine Legge","3","2:03.340","7:23.275","Green","Track","5.026","10.592","19.523","0.479","23.349","27.635","20.257","11.969","4.510","171.641"
"33","GTD","Jeroen Bleekemolen","2","3:54.703","7:25.826","Green","Track","101.000","14.835","21.894","0.553","24.948","31.896","22.228","12.442","4.907","148.673"
"66","GTLM","Dirk Mueller","1","7:33.547","7:33.547","Green","Track","90.480","17.834","21.976","0.534","24.442","30.131","22.971","12.376","4.909","153.962"
"23","GTD","Mario Farnbacher","3","2:09.326","7:39.087","Green","Track","5.478","10.286","20.789","0.512","23.649","29.577","21.570","12.502","4.963","160.578"
"22","GTD","Sven Muller","3","2:10.342","7:42.153","Green","Track","5.473","10.594","21.144","0.513","23.656","29.800","21.700","12.486","4.976","160.265"
"96","GTD","Jens Klingmann","3","2:08.350","7:43.189","Green","Track","5.438","10.437","20.785","0.511","23.169","29.450","21.335","12.314","4.911","160.892"
"27","GTD","Cedric Sbirrazzuoli","3","2:12.602","7:50.559","Green","Track","5.441","10.608","21.227","0.511","23.991","30.530","22.364","12.772","5.158","160.892"
"97","GTD","Michael Marsal","3","2:10.095","7:52.366","Green","Track","5.438","10.539","20.756","0.512","23.584","29.999","21.632","12.727","4.908","160.578"
"911","GTLM","Patrick Pilet","2","4:28.621","7:58.610","Green","Track","136.614","13.117","22.147","0.613","25.328","31.108","22.428","12.256","5.010","134.121"
"38","PC","James French","2","4:13.642","7:59.045","Green","Track","127.526","13.502","21.021","0.496","23.620","28.874","22.066","11.917","4.620","165.758"
"54","PC","Jonathan Bennett","2","4:21.744","7:59.643","Green","Track","135.556","13.184","21.035","0.533","24.057","29.481","21.339","11.920","4.639","154.251"
"73","GTD","Patrick Lindsey","3","2:12.677","8:06.641","Green","Track","5.490","10.843","21.265","0.512","24.124","30.653","22.245","12.608","4.937","160.578"
"6","GTD","Robin Liddell","2","4:52.695","8:08.968","Green","Track","153.988","16.263","22.729","0.548","25.934","32.559","22.803","12.872","4.999","150.029"
"5","P","Joao Barbosa","4","1:57.532","8:09.271","Green","Track","4.981","9.284","19.110","0.466","21.699","26.698","19.409","11.409","4.476","176.429"
"10","P","Ricky Taylor","2","4:52.649","8:13.598","Green","Track","168.544","13.242","21.865","0.756","23.751","27.950","20.527","11.499","4.515","108.751"
"100","GTLM","Lucas Luhr","1","8:15.117","8:15.117","Green","Track","1134.924","18.471","29.671","0.811","35.765","37.983","30.057","16.901","7.521","101.376"
"48","GTD","Bryan Sellers","3","2:21.529","8:17.001","Green","Track","5.389","10.502","20.844","0.503","28.032","36.071","22.844","12.429","4.915","163.451"
"55","P","Jonathan Bomarito","4","1:57.893","8:23.230","Green","Track","5.046","9.498","19.288","0.481","21.766","26.442","19.597","11.310","4.465","170.927"
"62","GTLM","Toni Vilander","2","5:00.241","8:34.594","Green","Track","170.704","13.295","21.495","0.518","24.321","30.422","22.042","12.481","4.963","158.718"
"70","P","Joel Miller","2","5:07.098","8:39.226","Green","Track","185.856","13.037","20.553","0.489","23.260","27.737","20.226","11.453","4.487","168.131"
"67","GTLM","Richard Westbrook","3","2:08.084","8:44.161","Green","Track","5.364","11.217","20.765","0.502","23.229","28.790","21.294","12.091","4.832","163.777"
"63","GTD","Alessandro Balzan","3","2:12.891","8:50.706","Green","Track","5.517","10.816","22.245","0.521","24.182","30.229","21.856","12.540","4.985","157.804"
"16","GTD","Spencer Pumpelly","3","2:10.356","8:57.014","Green","Track","5.406","10.701","20.934","0.504","23.987","29.910","21.621","12.382","4.911","163.127"
"90","P","Ryan Dalziel","4","1:59.529","9:06.475","Green","Track","5.052","9.599","19.377","0.476","21.965","27.191","19.678","11.649","4.542","172.722"
"77","GTD","Gunnar Jeannette","4","2:09.794","9:06.594","Green","Track","5.475","10.374","21.073","0.515","23.277","29.658","21.771","12.673","4.978","159.643"
"20","PC","Matthew McMurry","4","2:21.052","9:07.761","Green","Pit","5.214","9.959","20.187","0.493","23.337","27.816","20.531","14.784","18.731","166.767"
"25","GTLM","Dirk Werner","3","2:38.023","9:10.116","Green","Track","8.171","13.242","27.235","0.678","28.004","33.883","25.391","14.947","6.472","121.262"
"4","GTLM","Oliver Gavin","3","2:08.803","9:11.280","Green","Track","5.492","10.472","20.926","0.514","23.226","29.873","21.284","12.101","4.915","159.953"
"85","PC","Stephen Simpson","4","2:01.562","9:13.268","Green","Track","5.268","9.778","19.803","0.497","22.012","27.689","20.277","11.566","4.672","165.424"
"44","GTD","Andy Lally","4","2:08.765","9:16.095","Green","Track","5.437","10.288","20.741","0.510","23.471","29.488","21.561","12.343","4.926","161.208"
"7","PC","Gustavo Yacaman","4","2:03.483","9:20.964","Green","Track","5.272","10.273","20.400","0.498","22.755","27.752","20.063","11.802","4.668","165.092"
"88","PC","Richard Bradley","4","2:04.683","9:26.854","Green","Track","5.268","9.790","19.949","0.496","22.465","29.593","20.646","11.802","4.674","165.758"
"80","GTD","Mike Skeen","2","4:06.059","9:29.710","Green","Track","114.812","13.686","21.697","0.517","24.779","30.965","22.146","12.531","4.926","159.025"
"66","GTLM","Dirk Mueller","2","2:06.056","9:39.603","Green","Track","5.445","10.345","20.689","0.514","23.117","28.298","20.664","12.112","4.872","159.953"
"0","P","Katherine Legge","4","2:24.965","9:48.240","Green","Pit","5.020","9.813","19.422","0.473","23.051","29.364","22.168","16.650","19.004","173.818"
"23","GTD","Mario Farnbacher","4","2:09.380","9:48.467","Green","Track","5.487","10.188","21.056","0.513","23.529","29.458","21.482","12.688","4.979","160.265"
"22","GTD","Sven Muller","4","2:09.714","9:51.867","Green","Track","5.495","10.480","20.961","0.512","23.274","29.855","21.620","12.546","4.971","160.578"
"96","GTD","Jens Klingmann","4","2:10.139","9:53.328","Green","Track","5.439","10.841","20.877","0.510","23.300","29.780","21.664","12.817","4.911","161.208"
"97","GTD","Michael Marsal","4","2:11.009","10:03.375","Green","Track","5.437","10.483","20.869","0.509","23.796","30.606","21.867","12.548","4.894","161.524"
"54","PC","Jonathan Bennett","3","2:06.474","10:06.117","Green","Track","5.223","10.302","20.283","0.494","24.428","28.554","20.785","11.743","4.662","166.429"
"911","GTLM","Patrick Pilet","3","2:10.189","10:08.799","Green","Track","5.567","10.799","21.655","0.519","23.784","29.673","21.137","12.109","4.946","158.412"
"5","P","Joao Barbosa","5","1:59.691","10:08.962","Green","Track","4.996","9.361","19.700","0.470","22.131","27.334","19.912","11.342","4.445","174.927"
"31","P","Eric Curran","3","5:28.379","10:11.081","Green","Track","207.223","12.778","20.020","0.477","22.480","28.673","20.848","11.378","4.502","172.360"
"10","P","Ricky Taylor","3","2:00.650","10:14.248","Green","Track","5.056","9.648","19.311","0.476","22.568","27.573","20.100","11.413","4.505","172.722"
"912","GTLM","Earl Bamber","2","6:46.031","10:14.415","Green","Track","266.255","14.007","24.351","0.648","26.741","32.763","23.383","12.753","5.130","126.876"
"73","GTD","Patrick Lindsey","4","2:11.445","10:18.086","Green","Track","5.470","10.914","21.490","0.513","23.645","30.224","21.817","12.434","4.938","160.265"
"33","GTD","Jeroen Bleekemolen","3","2:53.974","10:19.800","Green","Pit","5.451","10.567","26.999","0.843","29.031","37.225","27.457","17.948","18.453","97.528"
"6","GTD","Robin Liddell","3","2:11.519","10:20.487","Green","Track","5.490","10.865","21.190","0.511","24.096","30.170","21.824","12.420","4.953","160.892"
"55","P","Jonathan Bomarito","5","1:58.495","10:21.725","Green","Track","5.051","9.387","19.229","0.480","21.331","27.564","19.827","11.178","4.448","171.283"
"27","GTD","Cedric Sbirrazzuoli","4","2:31.532","10:22.091","Green","Pit","5.654","10.963","21.482","0.518","23.985","31.499","22.661","15.659","19.111","158.718"
"38","PC","James French","3","2:26.211","10:25.256","Green","Pit","5.212","10.246","20.399","0.495","24.802","29.417","20.920","15.369","19.351","166.093"
"48","GTD","Bryan Sellers","4","2:09.059","10:26.060","Green","Track","5.404","10.445","20.736","0.507","23.237","29.665","21.659","12.469","4.937","162.162"
"70","P","Joel Miller","3","2:01.154","10:40.380","Green","Track","5.059","9.787","19.233","0.479","22.481","28.618","19.763","11.247","4.487","171.641"
"62","GTLM","Toni Vilander","3","2:09.664","10:44.258","Green","Track","5.494","10.723","21.082","0.515","23.540","29.772","21.445","12.179","4.914","159.643"
"67","GTLM","Richard Westbrook","4","2:05.767","10:49.928","Green","Track","5.336","10.284","20.489","0.503","22.881","28.446","20.980","12.031","4.817","163.451"
"63","GTD","Alessandro Balzan","4","2:09.425","11:00.131","Green","Track","5.514","10.450","21.054","0.519","23.431","29.715","21.393","12.356","4.993","158.412"
"90","P","Ryan Dalziel","5","1:59.129","11:05.604","Green","Track","5.053","9.486","19.236","0.477","21.681","0.000","0.000","11.570","4.530","172.360"
"16","GTD","Spencer Pumpelly","4","2:09.975","11:06.989","Green","Track","5.385","10.563","21.011","0.506","23.253","0.000","0.000","12.646","4.923","162.482"
"77","GTD","Gunnar Jeannette","5","2:09.340","11:15.934","Green","Track","5.469","10.483","21.045","0.514","23.271","0.000","0.000","12.467","4.976","159.953"
"4","GTLM","Oliver Gavin","4","2:06.308","11:17.588","Green","Track","5.449","10.282","20.689","0.515","22.999","0.000","0.000","12.011","4.910","159.643"
"100","GTLM","Lucas Luhr","2","3:05.254","11:20.371","Green","Track","8.437","13.317","29.174","0.806","34.147","0.000","0.000","16.251","7.619","102.005"
"7","PC","Gustavo Yacaman","5","2:03.150","11:24.114","Green","Track","5.242","9.904","20.039","0.495","22.665","28.010","20.280","11.838","4.677","166.093"
"44","GTD","Andy Lally","5","2:08.284","11:24.379","Green","Track","5.417","10.286","20.781","0.506","23.414","29.235","21.350","12.359","4.936","162.482"
"52","PC","Tom Kimber-Smith","4","4:05.497","11:27.469","Green","Track","124.856","12.025","20.250","0.492","0.000","0.000","20.765","11.713","4.642","167.106"
"60","P","John Pew","2","8:21.971","11:28.660","Green","Track","361.976","18.588","24.710","0.585","26.304","30.443","22.651","12.139","4.575","140.540"
"88","PC","Richard Bradley","5","2:04.621","11:31.475","Green","Track","5.228","9.813","20.070","0.495","0.000","0.000","20.812","11.967","4.680","166.093"
"85","PC","Stephen Simpson","5","2:22.335","11:35.603","Green","Pit","5.237","10.475","20.954","0.502","22.657","0.000","0.000","13.987","19.048","163.777"
"9","GTD","Lawson Aschenbach","2","4:34.177","11:37.440","Green","Track","129.912","20.032","24.747","0.561","0.000","0.000","22.604","12.581","4.980","146.552"
"80","GTD","Mike Skeen","3","2:10.864","11:40.574","Green","Track","5.471","10.606","21.221","0.517","0.000","0.000","21.697","12.524","4.916","159.025"
"66","GTLM","Dirk Mueller","3","2:04.043","11:43.646","Green","Track","5.391","9.999","20.289","0.505","0.000","0.000","20.621","11.991","4.882","162.804"
"25","GTLM","Dirk Werner","4","2:46.624","11:56.740","Green","Pit","7.164","11.755","25.386","0.661","0.000","0.000","25.351","16.463","18.970","124.381"
"22","GTD","Sven Muller","5","2:09.462","12:01.329","Green","Track","5.467","10.424","21.025","0.513","23.367","29.729","21.598","12.392","4.947","160.265"
"96","GTD","Jens Klingmann","5","2:09.638","12:02.966","Green","Track","5.444","10.529","20.841","0.515","23.152","29.483","21.686","13.008","4.980","159.643"
"54","PC","Jonathan Bennett","4","2:06.336","12:12.453","Green","Track","5.245","9.884","19.996","0.499","22.732","29.574","21.811","11.916","4.679","164.761"
"31","P","Eric Curran","4","2:01.375","12:12.456","Green","Track","4.993","9.814","19.535","0.472","21.805","27.224","21.249","11.787","4.496","174.186"
"10","P","Ricky Taylor","4","1:59.140","12:13.388","Green","Track","5.026","9.409","19.250","0.474","21.732","26.899","19.755","12.092","4.503","173.451"
"97","GTD","Michael Marsal","5","2:10.528","12:13.903","Green","Track","5.411","10.591","20.749","0.511","23.482","29.776","22.066","13.043","4.899","160.892"
"55","P","Jonathan Bomarito","6","1:59.019","12:20.744","Green","Track","5.006","9.531","19.178","0.477","23.217","26.410","19.512","11.216","4.472","172.360"
"911","GTLM","Patrick Pilet","4","2:14.925","12:23.724","Green","Track","5.489","11.090","22.974","0.658","25.028","30.655","21.932","12.139","4.960","124.948"
"73","GTD","Patrick Lindsey","5","2:10.409","12:28.495","Green","Track","5.444","10.394","20.969","0.512","23.744","30.198","21.574","12.581","4.993","160.578"
"5","P","Joao Barbosa","6","2:20.707","12:29.669","Green","Pit","4.966","9.414","19.221","0.468","21.812","29.385","22.296","14.621","18.524","175.675"
"6","GTD","Robin Liddell","4","2:10.448","12:30.935","Green","Track","5.441","10.535","21.031","0.511","23.550","30.205","21.715","12.494","4.966","160.892"
"912","GTLM","Earl Bamber","3","2:19.190","12:33.605","Green","Track","5.799","11.239","21.563","0.705","26.448","33.702","22.209","12.480","5.045","116.618"
"48","GTD","Bryan Sellers","5","2:08.018","12:34.078","Green","Track","5.388","10.277","20.693","0.504","23.076","29.453","21.414","12.316","4.897","163.127"
"70","P","Joel Miller","4","1:57.886","12:38.266","Green","Track","5.056","9.556","19.216","0.481","21.850","26.593","19.454","11.184","4.496","170.927"
"62","GTLM","Toni Vilander","4","2:08.161","12:52.419","Green","Track","5.448","10.330","20.799","0.513","23.628","29.067","21.257","12.198","4.921","160.265"
"67","GTLM","Richard Westbrook","5","2:04.891","12:54.819","Green","Track","5.327","10.172","20.438","0.503","22.764","28.191","20.711","11.953","4.832","163.451"
"90","P","Ryan Dalziel","6","1:58.138","13:03.742","Green","Track","5.046","9.543","19.242","0.477","21.676","26.600","19.506","11.505","4.543","172.360"
"63","GTD","Alessandro Balzan","5","2:14.234","13:14.365","Green","Track","5.526","10.273","20.798","0.518","23.318","32.831","23.596","12.381","4.993","158.718"
"4","GTLM","Oliver Gavin","5","2:07.260","13:24.848","Green","Track","5.448","10.071","20.558","0.512","22.782","29.422","21.426","12.111","4.930","160.578"
"77","GTD","Gunnar Jeannette","6","2:09.879","13:25.813","Green","Track","5.490","10.461","21.000","0.516","23.167","29.608","22.173","12.503","4.961","159.333"
"52","PC","Tom Kimber-Smith","5","2:01.458","13:28.927","Green","Track","5.210","9.804","19.766","0.493","22.407","27.353","20.160","11.585","4.680","166.767"
"16","GTD","Spencer Pumpelly","5","2:26.137","13:33.126","Green","Pit","5.397","10.461","21.009","0.505","23.251","29.963","21.731","14.528","19.292","162.804"
"60","P","John Pew","3","2:06.098","13:34.758","Green","Track","5.116","10.454","20.303","0.488","24.193","28.362","20.925","11.696","4.561","168.475"
"88","PC","Richard Bradley","6","2:04.461","13:35.936","Green","Track","5.247","9.964","20.183","0.497","22.475","28.877","20.568","11.973","4.677","165.424"
"7","PC","Gustavo Yacaman","6","2:20.761","13:44.875","Green","Pit","5.255","9.838","19.892","0.498","22.940","28.520","20.533","14.386","18.899","165.092"
"9","GTD","Lawson Aschenbach","3","2:10.560","13:48.000","Green","Track","5.470","10.679","21.090","0.514","23.893","29.752","21.715","12.472","4.975","159.953"
"44","GTD","Andy Lally","6","2:32.968","13:57.347","Green","Pit","5.418","10.542","21.298","0.512","24.845","29.768","23.950","14.461","22.174","160.578"
"66","GTLM","Dirk Mueller","4","2:23.835","14:07.481","Green","Pit","5.381","9.917","21.106","0.505","23.512","29.780","20.823","14.440","18.371","162.804"
"100","GTLM","Lucas Luhr","3","2:49.537","14:09.908","Green","Track","8.381","15.068","28.156","0.702","30.390","38.852","26.707","14.735","6.546","117.117"
"80","GTD","Mike Skeen","4","2:30.035","14:10.609","Green","Pit","5.472","11.289","21.286","0.516","24.409","30.719","22.041","15.016","19.287","159.333"
"22","GTD","Sven Muller","6","2:09.314","14:10.643","Green","Track","5.464","10.530","21.052","0.513","23.266","29.603","21.510","12.425","4.951","160.265"
"31","P","Eric Curran","5","1:59.103","14:11.559","Green","Track","5.021","9.620","19.203","0.471","21.794","27.116","20.023","11.352","4.503","174.556"
"10","P","Ricky Taylor","5","1:58.860","14:12.248","Green","Track","4.999","9.616","19.557","0.475","21.636","26.568","19.967","11.525","4.517","173.086"
"54","PC","Jonathan Bennett","5","2:03.232","14:15.685","Green","Track","5.290","10.166","20.221","0.495","22.349","27.685","20.552","11.786","4.688","166.093"
"97","GTD","Michael Marsal","6","2:09.378","14:23.281","Green","Track","5.377","10.400","20.821","0.510","23.301","29.879","21.664","12.495","4.931","161.208"
"96","GTD","Jens Klingmann","6","2:25.295","14:28.261","Green","Pit","5.497","10.531","20.830","0.517","23.425","29.416","21.514","14.935","18.630","159.025"
