"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"16","GTD","Spencer Pumpelly","9","11:28.365","23:12.871","Green","Pit","0.465","0.830","10.018","10.805","14.975","6.021","11.991","633.260","149.194"
"7","PC","Sean Rayhall","10","11:34.995","23:13.936","Green","Pit","0.447","0.813","10.305","10.734","13.588","5.747","13.967","639.394","155.201"
"88","PC","Remo Ruscitti","10","11:45.392","23:14.754","Green","Pit","0.445","0.795","9.686","11.005","13.525","5.492","15.651","648.793","155.899"
"27","GTD","Cedric Sbirrazzuoli","9","11:49.902","23:18.256","Green","Pit","0.000","0.000","12.773","11.395","14.207","6.247","13.354","645.366","0.000"
"540","GTD","Andy Pilgrim","13","11:03.548","23:20.070","Green","Pit","0.817","1.468","12.261","11.646","14.896","7.698","13.283","601.479","84.914"
"9","GTD","Matt Bell","11","13:47.074","23:21.716","Green","Pit","0.472","0.843","10.137","10.838","13.936","5.535","11.565","773.748","146.981"
"62","GTLM","Toni Vilander","12","12:43.989","23:23.068","Green","Pit","0.465","0.830","9.684","10.384","14.303","5.671","12.857","709.795","149.194"
"6","GTD","Andrew Davis","13","12:03.276","23:35.084","Green","Pit","0.474","0.844","10.088","10.961","13.923","5.566","13.789","667.631","146.361"
"73","GTD","Jorg Bergmeister","11","12:13.929","23:37.655","Green","Pit","0.471","0.843","10.297","11.522","14.445","5.526","13.691","677.134","147.293"
"54","PC","Colin Braun","11","10:53.889","23:46.217","Green","Track","0.000","0.000","11.965","10.048","13.125","4.891","8.471","2.598","0.000"
"22","GTD","Leh Keen","10","13:07.063","23:46.379","Green","Track","0.000","0.000","12.212","10.896","14.592","5.556","9.421","2.806","0.000"
"97","GTD","Michael Marsal","12","11:03.365","23:51.157","Green","Track","0.000","0.000","12.544","11.114","14.557","5.688","9.956","2.885","0.000"
"96","GTD","Jens Klingmann","10","10:46.360","23:51.604","Green","Track","0.000","0.000","0.000","10.950","13.693","5.362","9.229","2.749","0.000"
"4","GTLM","Oliver Gavin","13","11:02.849","23:57.569","Green","Track","0.000","0.000","12.106","10.945","14.177","5.444","9.526","2.802","0.000"
"3","GTLM","Jan Magnussen","13","10:48.204","24:01.468","Green","Track","0.000","0.000","12.626","11.516","15.029","5.757","9.750","2.854","0.000"
"63","GTD","Alessandro Balzan","12","12:13.029","24:01.606","Green","Track","0.000","0.000","12.721","11.162","14.242","5.721","9.622","2.812","0.000"
"912","GTLM","Earl Bamber","10","1:02.815","24:03.973","Green","Track","0.000","0.000","12.499","11.366","13.959","5.425","9.188","2.766","0.000"
"67","GTLM","Ryan Briscoe","7","11:19.800","24:05.810","Green","Track","0.000","0.000","12.915","11.144","14.422","5.650","9.563","2.787","0.000"
"44","GTD","Andy Lally","11","12:53.754","24:06.461","Green","Track","0.000","0.000","12.477","11.855","15.385","6.142","9.621","2.874","0.000"
"85","PC","Stephen Simpson","13","1:03.371","24:07.072","Green","Track","0.000","0.000","12.154","10.499","14.066","5.962","9.512","2.704","0.000"
"23","GTD","Mario Farnbacher","13","11:40.809","24:07.848","Green","Track","0.000","0.000","13.739","12.022","15.224","6.283","10.292","2.884","0.000"
"911","GTLM","Nick Tandy","12","1:06.187","24:07.981","Green","Track","0.000","0.000","12.463","11.291","14.941","6.411","9.941","2.839","0.000"
"48","GTD","Madison Snow","14","1:04.529","24:10.596","Green","Track","0.000","0.000","12.686","11.303","15.049","5.877","9.801","2.800","0.000"
"38","PC","James French","10","1:03.343","24:10.716","Green","Track","0.000","0.000","12.854","10.727","13.894","5.772","9.434","2.655","0.000"
"25","GTLM","Bill Auberlen","12","1:04.260","24:10.728","Green","Track","0.000","0.000","13.000","11.025","14.358","5.639","9.668","2.808","0.000"
"8","PC","Renger van der Zande","14","1:00.424","24:11.090","Green","Track","0.000","0.000","12.365","10.778","13.778","5.497","8.861","2.612","0.000"
"33","GTD","Jeroen Bleekemolen","11","12:49.523","24:13.485","Green","Track","0.000","0.000","13.215","12.426","16.203","8.068","9.801","2.819","0.000"
"20","PC","Matthew McMurry","11","1:01.748","24:13.528","Green","Track","0.000","0.000","12.539","10.710","14.114","5.794","9.311","2.694","0.000"
"52","PC","Robert Alon","14","12:14.301","24:14.942","Green","Track","0.000","0.000","13.816","11.660","23.138","7.376","9.697","2.711","0.000"
"16","GTD","Spencer Pumpelly","10","1:02.998","24:15.869","Green","Track","0.000","0.000","12.546","11.024","14.116","5.934","10.040","2.783","0.000"
"7","PC","Sean Rayhall","11","1:07.143","24:21.079","Green","Track","0.000","0.000","12.639","11.414","16.293","8.076","9.418","2.685","0.000"
"88","PC","Remo Ruscitti","11","1:09.049","24:23.803","Green","Track","0.000","0.000","13.383","11.518","16.941","7.481","10.258","2.799","0.000"
"9","GTD","Matt Bell","12","1:05.046","24:26.762","Green","Track","0.000","0.000","12.696","11.880","15.768","5.770","9.571","2.855","0.000"
"62","GTLM","Toni Vilander","13","1:04.086","24:27.154","Green","Track","0.000","0.000","12.351","11.103","15.661","6.034","9.673","2.817","0.000"
"54","PC","Colin Braun","12","50.487","24:36.704","Green","Track","0.443","0.794","9.374","10.101","13.042","5.401","8.736","2.596","156.603"
"6","GTD","Andrew Davis","14","1:03.546","24:38.630","Green","Track","0.000","0.000","12.644","11.154","14.597","5.934","9.845","2.877","0.000"
"540","GTD","Andy Pilgrim","14","1:19.959","24:40.029","Green","Pit","0.000","0.000","14.164","12.265","15.391","5.736","14.157","12.175","0.000"
"27","GTD","Lawrence DeGeorge","10","1:22.028","24:40.284","Green","Track","0.000","0.000","14.344","13.141","25.566","7.361","11.885","3.121","0.000"
"22","GTD","Leh Keen","11","54.939","24:41.318","Green","Track","0.477","0.851","10.204","11.088","14.355","5.597","9.558","2.809","145.440"
"73","GTD","Jorg Bergmeister","12","1:04.785","24:42.440","Green","Track","0.000","0.000","12.136","11.234","14.787","6.062","11.147","2.833","0.000"
"96","GTD","Jens Klingmann","11","54.150","24:45.754","Green","Track","0.466","0.831","10.103","10.839","14.421","5.446","9.266","2.778","148.873"
"97","GTD","Michael Marsal","13","56.651","24:47.808","Green","Track","0.484","0.861","10.183","10.886","16.133","5.672","9.631","2.801","143.337"
"4","GTLM","Oliver Gavin","14","53.442","24:51.011","Green","Track","0.475","0.850","10.274","10.743","13.731","5.406","9.193","2.770","146.053"
"63","GTD","Alessandro Balzan","13","53.641","24:55.247","Green","Track","0.478","0.852","10.147","10.866","13.784","5.460","9.263","2.791","145.136"
"3","GTLM","Jan Magnussen","14","55.382","24:56.850","Green","Track","0.481","0.863","11.249","10.957","14.098","5.539","9.385","2.810","144.231"
"912","GTLM","Earl Bamber","11","53.976","24:57.949","Green","Track","0.470","0.838","9.841","10.748","14.232","5.474","9.549","2.824","147.606"
"67","GTLM","Ryan Briscoe","8","52.858","24:58.668","Green","Track","0.472","0.840","9.966","10.613","13.580","5.389","9.249","2.749","146.981"
"85","PC","Stephen Simpson","14","52.302","24:59.374","Green","Track","0.458","0.849","9.899","10.716","13.440","5.467","8.826","2.647","151.474"
"911","GTLM","Nick Tandy","13","53.660","25:01.641","Green","Track","0.480","0.859","10.060","10.336","14.077","5.645","9.407","2.796","144.531"
"44","GTD","Andy Lally","12","55.695","25:02.156","Green","Track","0.488","0.872","10.129","10.824","14.777","6.198","9.603","2.804","142.162"
"8","PC","Renger van der Zande","15","52.264","25:03.354","Green","Track","0.447","0.847","10.333","10.480","13.345","5.227","8.949","2.636","155.201"
"38","PC","James French","11","52.648","25:03.364","Green","Track","0.456","0.811","9.847","10.344","13.273","5.328","9.816","2.773","152.138"
"25","GTLM","Bill Auberlen","13","54.695","25:05.423","Green","Track","0.474","0.853","10.229","10.732","14.958","5.544","9.148","2.757","146.361"
"20","PC","Matthew McMurry","12","53.065","25:06.593","Green","Track","0.456","0.817","9.887","10.599","13.826","5.369","9.385","2.726","152.138"
"48","GTD","Madison Snow","15","56.015","25:06.611","Green","Track","0.472","0.838","11.298","11.023","14.264","5.685","9.635","2.800","146.981"
"52","PC","Robert Alon","15","54.775","25:09.717","Green","Track","0.457","0.843","10.304","10.921","14.667","5.664","9.250","2.669","151.805"
"16","GTD","Spencer Pumpelly","11","55.181","25:11.050","Green","Track","0.468","0.835","10.127","10.879","14.345","6.043","9.697","2.787","148.237"
"33","GTD","Jeroen Bleekemolen","12","59.555","25:13.040","Green","Track","0.474","0.847","10.488","11.172","15.814","7.746","10.229","2.785","146.361"
"23","GTD","Mario Farnbacher","14","1:06.898","25:14.746","Green","Pit","0.486","0.937","10.728","10.960","13.942","5.618","12.445","11.782","142.747"
"7","PC","Sean Rayhall","12","54.875","25:15.954","Green","Track","0.459","0.826","9.829","10.279","13.919","7.841","9.063","2.659","151.144"
"88","PC","Remo Ruscitti","12","54.530","25:18.333","Green","Track","0.469","0.846","10.380","10.561","14.348","6.250","9.031","2.645","147.921"
"62","GTLM","Toni Vilander","13","54.045","25:21.199","Green","Track","0.476","0.866","10.128","10.775","14.022","5.704","9.312","2.762","145.746"
"9","GTD","Matt Bell","12","55.012","25:21.774","Green","Track","0.483","0.860","10.261","10.834","14.189","5.908","9.642","2.835","143.634"
"54","PC","Colin Braun","13","49.069","25:25.773","Green","Track","0.443","0.794","9.076","9.891","13.001","4.962","8.342","2.560","156.603"
"6","GTD","Andrew Davis","15","54.420","25:33.050","Green","Track","0.486","0.867","10.109","11.005","14.061","5.484","9.560","2.848","142.747"
"22","GTD","Leh Keen","12","54.782","25:36.100","Green","Track","0.475","0.851","10.485","11.030","14.134","5.581","9.420","2.806","146.053"
"73","GTD","Jorg Bergmeister","13","54.742","25:37.182","Green","Track","0.480","0.856","10.125","11.027","13.928","5.548","9.965","2.813","144.531"
"96","GTD","Jens Klingmann","12","53.550","25:39.304","Green","Track","0.471","0.839","9.820","10.773","13.932","5.740","9.234","2.741","147.293"
"27","GTD","Lawrence DeGeorge","11","1:02.096","25:42.380","Green","Track","0.517","0.918","11.180","13.085","15.497","7.059","10.842","2.998","134.188"
"97","GTD","Michael Marsal","14","54.971","25:42.779","Green","Track","0.473","0.843","10.500","11.052","14.225","5.572","9.524","2.782","146.670"
"4","GTLM","Oliver Gavin","15","52.738","25:43.749","Green","Track","0.472","0.843","9.907","10.606","13.482","5.259","9.371","2.798","146.981"
"540","GTD","Andy Pilgrim","15","1:03.842","25:43.871","Green","Track","0.000","0.000","13.493","11.234","14.245","5.677","9.773","2.875","0.000"
"63","GTD","Alessandro Balzan","14","53.570","25:48.817","Green","Track","0.473","0.847","10.154","10.814","13.733","5.489","9.287","2.773","146.670"
"3","GTLM","Jan Magnussen","15","52.868","25:49.718","Green","Track","0.477","0.852","9.936","10.408","13.774","5.433","9.223","2.765","145.440"
"912","GTLM","Earl Bamber","12","53.167","25:51.116","Green","Track","0.478","0.851","9.816","10.406","13.936","5.529","9.388","2.763","145.136"
"67","GTLM","Ryan Briscoe","9","52.690","25:51.358","Green","Track","0.465","0.832","9.752","10.507","13.557","5.457","0.000","2.746","149.194"
"85","PC","Stephen Simpson","15","55.316","25:54.690","Green","Track","0.450","0.804","9.558","10.944","14.462","6.998","9.465","2.635","154.167"
"38","PC","James French","12","53.556","25:56.920","Green","Track","0.467","0.843","9.933","10.359","14.125","5.826","9.263","2.740","148.555"
"8","PC","Renger van der Zande","16","54.034","25:57.388","Green","Track","0.450","0.801","9.541","10.254","14.924","5.757","9.404","2.903","154.167"
"911","GTLM","Nick Tandy","14","56.399","25:58.040","Green","Track","0.470","0.838","0.000","0.000","0.000","0.000","0.000","0.000","147.606"
"25","GTLM","Bill Auberlen","14","52.748","25:58.171","Green","Track","0.462","0.825","0.000","0.000","0.000","0.000","0.000","0.000","150.162"
"20","PC","Matthew McMurry","13","52.280","25:58.873","Green","Track","0.447","0.805","0.000","0.000","0.000","0.000","0.000","0.000","155.201"
"48","GTD","Madison Snow","16","54.752","26:01.363","Green","Track","0.468","0.838","10.549","10.941","14.014","5.640","9.525","2.777","148.237"
"52","PC","Robert Alon","16","53.567","26:03.284","Green","Track","0.452","0.823","9.948","10.862","14.347","5.539","8.960","2.636","153.485"
"16","GTD","Spencer Pumpelly","12","54.218","26:05.268","Green","Track","0.469","0.836","10.041","10.983","14.084","0.000","0.000","2.777","147.921"
"7","PC","Sean Rayhall","13","51.447","26:07.401","Green","Track","0.454","0.813","9.512","10.123","13.069","0.000","0.000","2.728","152.808"
"33","GTD","Jeroen Bleekemolen","13","55.884","26:08.924","Green","Track","0.471","0.838","10.249","10.931","13.887","0.000","0.000","2.965","147.293"
"88","PC","Remo Ruscitti","13","50.716","26:09.049","Green","Track","0.449","0.803","9.564","10.192","13.307","5.036","8.754","2.611","154.510"
"44","GTD","Andy Lally","13","1:07.039","26:09.195","Green","Pit","0.473","0.844","9.993","10.583","14.854","5.667","11.771","12.854","146.670"
"62","GTLM","Toni Vilander","15","51.917","26:13.116","Green","Track","0.469","0.839","9.764","10.310","13.518","5.310","8.990","2.717","147.921"
"9","GTD","Matt Bell","14","53.851","26:15.625","Green","Track","0.478","0.852","10.219","10.730","13.873","5.511","9.381","2.807","145.136"
"6","GTD","Andrew Davis","16","55.051","26:28.101","Green","Track","0.482","0.857","10.054","10.865","14.779","5.600","9.571","2.843","143.932"
"22","GTD","Leh Keen","13","53.868","26:29.968","Green","Track","0.474","0.849","10.000","10.749","13.957","5.471","9.522","2.846","146.361"
"73","GTD","Jorg Bergmeister","14","53.602","26:30.784","Green","Track","0.476","0.848","9.937","10.770","13.880","5.488","9.405","2.798","145.746"
"96","GTD","Jens Klingmann","13","53.010","26:32.314","Green","Track","0.464","0.827","9.838","10.855","13.682","5.309","9.250","2.785","149.515"
"97","GTD","Michael Marsal","15","54.382","26:37.161","Green","Track","0.469","0.837","10.135","10.780","14.303","5.540","9.529","2.789","147.921"
"4","GTLM","Oliver Gavin","16","53.635","26:37.384","Green","Track","0.474","0.845","10.952","10.575","13.541","5.264","9.212","2.772","146.361"
"540","GTD","Andy Pilgrim","16","56.325","26:40.196","Green","Track","0.484","0.906","11.167","11.250","14.312","5.654","9.687","2.865","143.337"
"27","GTD","Lawrence DeGeorge","12","59.954","26:42.334","Green","Track","0.504","0.940","12.155","12.551","14.782","5.886","10.241","2.895","137.649"
"63","GTD","Alessandro Balzan","15","53.590","26:42.407","Green","Track","0.471","0.841","10.021","10.903","13.744","5.496","9.326","2.788","147.293"
"912","GTLM","Earl Bamber","13","53.571","26:44.687","Green","Track","0.469","0.839","9.817","10.332","13.692","5.766","9.813","2.843","147.921"
"85","PC","Stephen Simpson","16","50.342","26:45.032","Green","Track","0.448","0.801","9.430","10.110","13.053","5.157","8.721","2.622","154.855"
"67","GTLM","Ryan Briscoe","10","53.760","26:45.118","Green","Track","0.465","0.839","10.057","10.489","13.417","6.076","9.685","2.732","149.194"
"3","GTLM","Jan Magnussen","16","55.897","26:45.615","Green","Track","0.469","0.840","9.835","10.422","14.276","5.817","10.492","3.746","147.921"
"38","PC","James French","13","52.875","26:49.795","Green","Track","0.462","0.825","10.744","10.478","13.781","5.193","8.761","2.631","150.162"
"20","PC","Matthew McMurry","14","52.686","26:51.559","Green","Track","0.447","0.805","9.957","10.692","13.777","5.328","9.024","2.656","155.201"
"911","GTLM","Nick Tandy","15","55.089","26:53.129","Green","Track","0.470","0.838","10.003","10.597","14.348","6.647","9.405","2.781","147.606"
"25","GTLM","Bill Auberlen","15","56.858","26:55.029","Green","Track","0.462","0.825","10.097","11.054","16.753","5.880","9.061","2.726","150.162"
"48","GTD","Madison Snow","17","54.937","26:56.300","Green","Track","0.468","0.832","10.214","10.978","14.452","5.624","9.582","2.787","148.237"
"52","PC","Robert Alon","17","53.345","26:56.629","Green","Track","0.447","0.805","10.013","11.059","14.048","5.405","8.939","2.629","155.201"
"16","GTD","Spencer Pumpelly","13","53.721","26:58.989","Green","Track","0.467","0.833","10.079","10.744","13.778","5.572","9.470","2.778","148.555"
"7","PC","Sean Rayhall","14","54.232","27:01.633","Green","Track","0.461","0.823","9.522","10.221","15.905","5.914","8.754","2.632","150.488"
"88","PC","Remo Ruscitti","14","53.126","27:02.175","Green","Track","0.444","0.794","9.533","10.083","15.121","5.770","8.772","2.609","156.250"
"62","GTLM","Toni Vilander","16","51.536","27:04.652","Green","Track","0.462","0.826","9.571","10.240","13.318","5.277","9.092","2.750","150.162"
"33","GTD","Jeroen Bleekemolen","14","57.338","27:06.262","Green","Track","0.491","0.878","10.446","10.963","13.911","6.719","11.161","2.769","141.293"
"9","GTD","Matt Bell","15","53.985","27:09.610","Green","Track","0.475","0.847","10.138","10.703","14.098","5.479","9.424","2.821","146.053"
"6","GTD","Andrew Davis","17","54.500","27:22.601","Green","Track","0.480","0.856","10.112","10.971","13.961","5.662","9.613","2.845","144.531"
"73","GTD","Jorg Bergmeister","15","53.354","27:24.138","Green","Track","0.473","0.843","9.947","10.660","13.778","5.502","9.340","2.811","146.670"
"4","GTLM","Oliver Gavin","17","53.501","27:30.885","Green","Track","0.471","0.840","10.093","10.879","14.148","5.290","9.038","2.742","147.293"
"97","GTD","Michael Marsal","16","55.141","27:32.302","Green","Track","0.469","0.838","10.133","10.916","14.831","5.560","9.594","2.800","147.921"
"540","GTD","Andy Pilgrim","17","55.450","27:35.646","Green","Track","0.482","0.860","10.481","11.351","14.102","5.706","9.619","2.849","143.932"
"63","GTD","Alessandro Balzan","16","54.618","27:37.025","Green","Track","0.472","0.842","10.124","10.833","14.547","5.669","9.351","2.780","146.981"
"85","PC","Stephen Simpson","17","52.010","27:37.042","Green","Track","0.447","0.807","9.827","10.584","13.655","5.374","8.720","2.596","155.201"
"22","GTD","Leh Keen","14","1:08.857","27:38.825","Green","Pit","0.479","0.854","10.421","11.679","14.463","6.894","12.043","12.024","144.833"
"67","GTLM","Ryan Briscoe","11","55.408","27:40.526","Green","Track","0.461","0.847","10.132","10.633","14.265","6.685","9.645","2.740","150.488"
"38","PC","James French","14","52.205","27:42.000","Green","Track","0.447","0.801","9.750","10.442","13.780","5.179","9.129","2.677","155.201"
"20","PC","Matthew McMurry","15","52.426","27:43.985","Green","Track","0.451","0.803","9.595","10.405","14.214","5.322","8.961","2.675","153.825"
"27","GTD","Lawrence DeGeorge","13","1:02.522","27:44.856","Green","Track","0.484","0.867","11.093","11.582","17.247","6.322","11.757","3.170","143.337"
"3","GTLM","Jan Magnussen","17","59.809","27:45.424","Green","Track","0.703","1.319","11.809","11.735","15.941","5.806","9.654","2.842","98.684"
"911","GTLM","Nick Tandy","16","53.226","27:46.355","Green","Track","0.471","0.843","9.917","10.336","13.547","5.997","9.348","2.767","147.293"
"25","GTLM","Bill Auberlen","16","51.877","27:46.906","Green","Track","0.464","0.830","9.570","10.396","13.671","5.313","8.934","2.699","149.515"
"52","PC","Robert Alon","18","55.099","27:51.728","Green","Track","0.460","0.863","10.228","10.886","14.065","6.767","9.180","2.650","150.815"
"8","PC","Renger van der Zande","17","1:54.568","27:51.956","Green","Pit","0.477","0.847","9.949","10.360","13.447","5.066","12.479","61.943","145.440"
"7","PC","Sean Rayhall","15","50.523","27:52.156","Green","Track","0.450","0.804","9.419","10.033","13.051","5.294","8.844","2.628","154.167"
"48","GTD","Madison Snow","18","57.230","27:53.530","Green","Track","0.468","0.835","10.179","10.951","14.184","7.407","10.407","2.799","148.237"
"88","PC","Remo Ruscitti","15","51.606","27:53.781","Green","Track","0.443","0.791","9.409","10.226","13.167","5.349","9.545","2.676","156.603"
"16","GTD","Spencer Pumpelly","14","54.825","27:53.814","Green","Track","0.467","0.833","10.042","10.729","14.268","5.930","9.774","2.782","148.555"
"62","GTLM","Toni Vilander","17","51.540","27:56.192","Green","Track","0.466","0.833","9.604","10.294","13.327","5.238","9.056","2.722","148.873"
"33","GTD","Jeroen Bleekemolen","15","53.552","27:59.814","Green","Track","0.467","0.833","10.054","10.842","13.765","5.457","9.372","2.762","148.555"
"9","GTD","Matt Bell","16","54.553","28:04.163","Green","Track","0.478","0.850","10.088","10.802","14.608","5.533","9.389","2.805","145.136"
"66","GTLM","Joey Hand","3","25:00.201","28:15.555","Green","Track","0.000","0.000","12.654","10.807","13.981","5.525","9.557","2.804","0.000"
"6","GTD","Andrew Davis","18","54.698","28:17.299","Green","Track","0.480","0.856","10.191","10.849","14.217","5.654","9.610","2.841","144.531"
"4","GTLM","Oliver Gavin","18","51.383","28:22.268","Green","Track","0.468","0.837","9.534","10.293","13.427","5.162","8.939","2.723","148.237"
"54","PC","Colin Braun","14","2:56.366","28:22.139","Green","Pit","0.438","0.785","9.100","9.849","12.944","4.954","10.596","127.700","158.390"
"97","GTD","Michael Marsal","17","53.963","28:26.265","Green","Track","0.472","0.842","10.063","10.854","14.039","5.495","9.433","2.765","146.981"
"85","PC","Stephen Simpson","18","52.219","28:29.261","Green","Track","0.442","0.793","9.426","10.355","14.518","5.575","8.523","2.587","156.957"
"63","GTD","Alessandro Balzan","17","55.169","28:32.194","Green","Track","0.475","0.843","10.322","10.896","13.929","5.776","10.027","2.901","146.053"
"67","GTLM","Ryan Briscoe","12","51.859","28:32.385","Green","Track","0.463","0.826","9.796","10.381","13.335","5.273","9.068","2.717","149.838"
"38","PC","James French","15","50.674","28:32.674","Green","Track","0.454","0.810","10.027","10.051","13.158","5.030","8.556","2.588","152.808"
"20","PC","Matthew McMurry","16","51.744","28:35.729","Green","Track","0.453","0.808","9.585","10.516","13.688","5.147","8.886","2.661","153.146"
"3","GTLM","Jan Magnussen","18","53.040","28:38.464","Green","Track","0.480","0.857","10.065","10.385","13.840","5.427","9.206","2.780","144.531"
"25","GTLM","Bill Auberlen","17","53.194","28:40.100","Green","Track","0.459","0.820","10.276","10.507","13.840","5.367","9.171","2.754","151.144"
"911","GTLM","Nick Tandy","17","55.765","28:42.120","Green","Track","0.469","0.837","10.791","11.788","14.414","5.478","9.225","2.763","147.921"
"52","PC","Robert Alon","19","53.379","28:45.107","Green","Track","0.451","0.806","9.809","10.643","13.505","5.466","9.971","2.728","153.825"
"27","GTD","Lawrence DeGeorge","14","1:00.407","28:45.263","Green","Track","0.522","0.938","11.842","11.958","15.934","6.117","10.212","2.884","132.902"
"7","PC","Sean Rayhall","16","56.411","28:48.567","Green","Track","0.447","0.803","9.793","11.971","15.921","6.175","8.680","2.621","155.201"
"88","PC","Remo Ruscitti","16","55.228","28:49.009","Green","Track","0.453","0.810","10.242","10.823","15.150","6.394","8.770","2.586","153.146"
"48","GTD","Madison Snow","19","57.395","28:50.925","Green","Track","0.472","0.839","10.250","10.811","15.676","6.860","9.700","2.787","146.981"
"16","GTD","Spencer Pumpelly","15","57.400","28:51.214","Green","Track","0.469","0.837","10.620","10.900","15.181","6.952","9.659","2.782","147.921"
"23","GTD","Mario Farnbacher","15","3:38.252","28:52.998","Green","Pit","0.000","0.000","15.439","12.067","14.838","6.006","13.347","12.512","0.000"
"8","PC","Renger van der Zande","18","1:01.101","28:53.057","Green","Track","0.000","0.000","12.873","11.131","14.066","5.163","8.693","2.615","0.000"
"44","GTD","Andy Lally","14","2:46.831","28:56.026","Green","Track","0.000","0.000","11.976","10.764","14.003","5.486","9.359","2.793","0.000"
"66","GTLM","Joey Hand","4","52.842","29:08.397","Green","Track","0.474","0.854","10.047","10.500","13.637","5.309","9.265","2.756","146.361"
"33","GTD","Jeroen Bleekemolen","16","1:09.393","29:09.207","Green","Pit","0.467","0.832","10.843","11.403","14.504","5.542","11.581","14.221","148.555"
"6","GTD","Andrew Davis","19","54.588","29:11.887","Green","Track","0.478","0.852","10.115","10.950","14.174","5.650","9.544","2.825","145.136"
"4","GTLM","Oliver Gavin","19","51.486","29:13.754","Green","Track","0.463","0.829","9.480","10.378","13.497","5.185","8.939","2.715","149.838"
"85","PC","Stephen Simpson","19","50.198","29:19.459","Green","Track","0.443","0.790","9.335","9.992","13.185","5.311","8.546","2.596","156.603"
"54","PC","Colin Braun","15","58.644","29:20.783","Green","Track","0.000","0.000","11.726","9.863","12.916","5.626","9.144","2.669","0.000"
"97","GTD","Michael Marsal","18","55.401","29:21.666","Green","Track","0.466","0.833","10.124","11.014","14.379","5.715","10.056","2.814","148.873"
"67","GTLM","Ryan Briscoe","13","52.057","29:24.442","Green","Track","0.459","0.821","9.900","10.315","13.434","5.275","9.123","2.730","151.144"
"38","PC","James French","16","51.794","29:24.468","Green","Track","0.440","0.799","10.252","10.347","13.232","5.213","8.884","2.627","157.670"
"20","PC","Matthew McMurry","17","52.187","29:27.916","Green","Track","0.451","0.804","9.627","10.383","13.526","5.368","9.332","2.696","153.825"
"3","GTLM","Jan Magnussen","19","52.366","29:30.830","Green","Track","0.472","0.843","9.747","10.258","13.769","5.372","9.141","2.764","146.981"
"25","GTLM","Bill Auberlen","18","51.911","29:32.011","Green","Track","0.466","0.834","9.590","10.342","13.705","5.285","8.973","2.716","148.873"
"911","GTLM","Nick Tandy","18","52.661","29:34.781","Green","Track","0.468","0.836","9.682","10.238","14.024","5.424","9.224","2.765","148.237"
"52","PC","Robert Alon","20","51.793","29:36.900","Green","Track","0.459","0.819","9.845","10.429","13.696","5.243","8.691","2.611","151.144"
"63","GTD","Alessandro Balzan","18","1:06.606","29:38.800","Green","Pit","0.486","0.864","11.304","11.001","13.995","5.642","11.557","11.757","142.747"
"7","PC","Sean Rayhall","17","51.506","29:40.073","Green","Track","0.447","0.800","9.372","10.168","14.011","5.364","8.719","2.625","155.201"
"88","PC","Remo Ruscitti","17","52.720","29:41.729","Green","Track","0.439","0.782","9.461","10.275","15.072","5.261","8.819","2.611","158.030"
"27","GTD","Lawrence DeGeorge","15","59.496","29:44.759","Green","Track","0.486","0.899","11.088","11.396","16.031","6.217","10.432","2.947","142.747"
"8","PC","Renger van der Zande","19","51.936","29:44.993","Green","Track","0.444","0.795","9.486","10.350","13.384","5.523","9.294","2.660","156.250"
"48","GTD","Madison Snow","20","54.225","29:45.150","Green","Track","0.468","0.834","10.174","10.786","13.993","5.623","9.564","2.783","148.237"
"16","GTD","Spencer Pumpelly","16","54.520","29:45.734","Green","Track","0.468","0.833","10.218","10.841","13.895","5.879","9.604","2.782","148.237"
"44","GTD","Andy Lally","15","53.347","29:49.373","Green","Track","0.471","0.840","9.964","10.650","13.901","5.404","9.331","2.786","147.293"
"66","GTLM","Joey Hand","5","52.188","30:00.585","Green","Track","0.465","0.834","9.863","10.347","13.500","5.308","9.133","2.738","149.194"
"4","GTLM","Oliver Gavin","20","51.950","30:05.704","Green","Track","0.461","0.826","9.697","10.212","13.523","5.396","9.102","2.733","150.488"
"85","PC","Stephen Simpson","20","49.618","30:09.077","Green","Track","0.442","0.791","9.398","9.990","12.953","5.078","8.386","2.580","156.957"
"54","PC","Colin Braun","16","49.022","30:09.805","Green","Track","0.450","0.804","9.248","9.835","12.922","4.890","8.312","2.561","154.167"
"97","GTD","Michael Marsal","19","53.942","30:15.608","Green","Track","0.471","0.839","10.100","10.902","13.878","5.500","9.469","2.783","147.293"
"38","PC","James French","17","51.268","30:15.736","Green","Track","0.447","0.800","9.533","10.028","13.150","5.706","8.991","2.613","155.201"
"67","GTLM","Ryan Briscoe","14","52.336","30:16.778","Green","Track","0.469","0.826","10.119","10.389","13.406","5.312","9.087","2.728","147.921"
"3","GTLM","Jan Magnussen","20","52.148","30:22.978","Green","Track","0.469","0.839","9.676","10.240","13.670","5.316","9.152","2.786","147.921"
"25","GTLM","Bill Auberlen","19","51.964","30:23.975","Green","Track","0.462","0.826","9.626","10.319","13.830","5.270","8.919","2.712","150.162"
"911","GTLM","Nick Tandy","19","51.930","30:26.711","Green","Track","0.469","0.838","9.775","10.156","13.402","5.381","9.152","2.757","147.921"
"912","GTLM","Earl Bamber","14","3:42.257","30:26.944","Green","Pit","0.479","0.852","9.745","10.742","13.773","5.835","11.102","169.729","144.833"
