"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"3","GTLM","Jan Magnussen","2","2:19.168","7:48.192","Green","Track","30.024","29.550","23.463","8.142","6.580","6.431","12.064","7.486","6.468","5.375","0.485","3.100","168.697"
"10","P","Jordan Taylor","1","2:29.749","7:55.718","Green","Track","30.957","33.580","26.862","8.556","6.707","6.758","13.645","7.584","6.382","5.236","0.472","3.010","173.344"
"96","GTD","Jens Klingmann","3","2:08.611","7:56.888","Green","Track","14.457","30.221","26.066","8.403","6.573","6.310","13.424","7.619","6.487","5.426","0.489","3.136","167.317"
"98","GTD","Pedro Lamy","1","2:15.907","8:02.673","Green","Track","15.960","0.000","0.000","8.764","6.746","6.595","14.210","7.928","6.654","5.523","0.000","3.176","0.000"
"44","GTD","Andy Lally","2","2:11.149","8:07.114","Green","Track","15.101","30.459","26.670","8.571","6.716","6.467","13.581","7.821","6.633","5.486","0.494","3.150","165.624"
"4","GTLM","Oliver Gavin","2","2:23.891","8:12.989","Green","Track","30.603","32.527","24.128","8.229","6.634","6.607","12.223","7.493","6.498","5.368","0.483","3.098","169.396"
"912","GTLM","Frederic Makowiecki","1","7:39.417","8:24.257","Green","Pit","36.282","33.230","24.715","8.233","6.669","6.864","12.741","7.515","6.408","12.028","0.000","0.000","0.000"
"20","PC","Johnny Mowlem","1","5:06.673","8:31.010","Green","Track","192.173","31.331","25.523","8.237","6.504","6.520","13.291","7.553","6.459","5.437","0.494","3.151","165.624"
"100","GTLM","Kuno Wittmer","1","7:50.989","8:36.371","Green","Pit","36.795","34.706","27.941","9.088","7.126","6.904","14.299","8.339","6.925","12.644","0.000","0.000","0.000"
"28","GTD","Fabio Babini","2","2:39.930","8:42.809","Green","Pit","16.481","34.360","28.476","9.216","7.482","7.293","14.974","8.204","7.482","12.075","0.000","0.000","0.000"
"97","GTD","Markus Palttala","1","5:25.395","8:47.161","Green","Track","203.792","33.917","28.341","8.875","6.715","6.476","13.729","7.796","6.567","5.494","0.498","3.195","164.294"
"02","P","Jamie McMurray","3","2:01.706","8:49.306","Green","Track","13.454","28.607","25.230","7.823","6.031","6.079","12.907","7.177","6.041","5.011","0.452","2.894","181.014"
"70","P","Tom Long","1","5:10.577","8:49.936","Green","Track","194.852","33.324","27.071","7.986","6.050","6.282","13.641","7.149","6.013","4.917","0.443","2.849","184.691"
"007","GTD","James Davison","3","2:07.029","8:55.696","Green","Track","13.854","29.347","25.816","8.382","6.649","6.390","13.308","7.675","6.549","5.437","0.492","3.130","166.297"
"911","GTLM","Kevin Estre","2","2:16.996","8:55.529","Green","Track","28.718","28.404","23.128","8.048","6.485","6.328","12.824","7.614","6.533","5.353","0.482","3.079","169.747"
"73","GTD","Patrick Lindsey","3","2:07.216","8:59.450","Green","Track","14.246","29.874","25.651","8.302","6.534","6.461","0.000","0.000","6.436","5.328","0.480","3.065","170.455"
"30","GTD","Frank Stippler","1","2:49.896","9:02.938","Green","Pit","17.112","36.753","30.624","10.644","8.430","7.688","15.600","9.003","7.744","12.244","0.000","0.000","0.000"
"62","GTLM","Toni Vilander","3","1:56.006","9:14.399","Green","Track","12.806","26.292","22.332","7.975","6.471","6.230","11.390","7.282","6.356","5.317","0.482","3.073","169.747"
"5","P","Christian Fittipaldi","3","2:05.222","9:21.253","Green","Track","14.269","30.026","26.141","7.977","6.203","6.080","12.968","7.151","6.042","5.011","0.456","2.898","179.426"
"90","P","Ryan Dalziel","1","6:44.522","9:27.008","Green","Pit","14.846","30.259","25.734","7.931","6.088","7.101","13.604","7.224","6.264","12.343","0.000","0.000","0.000"
"55","P","Tristan Nunez","3","2:03.004","9:37.101","Green","Track","13.963","29.116","26.035","8.276","6.089","5.938","12.492","7.001","5.951","4.880","0.440","2.823","185.950"
"25","GTLM","Dirk Werner","1","8:54.004","9:37.848","Green","Pit","34.886","33.700","24.975","8.162","6.535","6.670","13.102","7.569","6.467","11.055","0.000","0.000","0.000"
"23","GTD","Mario Farnbacher","3","2:07.246","9:37.881","Green","Track","14.299","29.084","26.071","8.274","6.589","6.524","13.422","7.520","6.480","5.393","0.489","3.101","167.317"
"51","GTD","Marco Cioci","2","2:16.814","9:42.764","Green","Track","15.421","31.899","29.627","8.807","6.822","6.477","14.339","7.904","6.553","5.404","0.484","3.077","169.046"
"3","GTLM","Jan Magnussen","3","1:58.270","9:46.462","Green","Track","13.287","26.469","23.035","8.041","6.536","6.376","11.743","7.433","6.442","5.345","0.482","3.081","169.747"
"540","GTD","Nicky Catsburg","2","2:08.750","9:52.043","Green","Track","14.741","29.525","26.908","8.326","6.568","6.444","13.196","7.601","6.485","5.379","0.484","3.093","169.046"
"10","P","Jordan Taylor","2","2:04.887","10:00.605","Green","Track","13.819","29.266","25.354","8.108","6.375","6.066","13.183","7.597","6.379","5.253","0.474","3.013","172.612"
"96","GTD","Jens Klingmann","4","2:06.716","10:03.604","Green","Track","14.175","29.336","25.934","8.398","6.587","6.211","12.927","7.576","6.502","5.440","0.490","3.140","166.976"
"4","GTLM","Oliver Gavin","3","1:59.336","10:12.325","Green","Track","13.289","26.556","23.579","8.664","6.648","6.320","11.544","7.376","6.451","5.341","0.482","3.086","169.747"
"44","GTD","Andy Lally","3","2:07.984","10:15.098","Green","Track","14.614","29.272","25.813","8.496","6.630","6.513","13.260","7.706","6.593","5.456","0.492","3.139","166.297"
"2","P","Luis Felipe Derani","1","5:44.853","10:15.658","Green","Track","224.444","32.846","28.057","9.027","7.167","6.991","13.740","7.314","6.496","5.232","0.463","3.076","176.713"
"72","GTLM","James Calado","2","6:32.846","10:18.550","Green","Track","285.974","28.612","22.897","8.091","6.493","6.334","11.862","7.365","6.374","5.300","0.479","3.065","170.810"
"98","GTD","Pedro Lamy","2","2:32.235","10:34.908","Green","Pit","14.592","31.556","27.517","9.486","6.886","7.440","14.357","7.853","6.677","11.524","0.000","0.000","0.000"
"20","PC","Johnny Mowlem","2","2:04.454","10:35.464","Green","Track","13.588","30.045","24.631","8.045","6.469","6.238","12.594","7.376","6.409","5.420","0.493","3.146","165.960"
"912","GTLM","Frederic Makowiecki","2","2:14.374","10:38.631","Green","Track","28.329","27.641","23.140","8.237","6.503","6.111","11.758","7.408","6.411","5.303","0.480","3.053","170.455"
"66","GTLM","Joey Hand","1","2:19.813","10:47.828","Green","Track","29.012","30.167","23.620","8.288","6.626","6.537","12.647","7.518","6.522","5.312","0.480","3.084","170.455"
"911","GTLM","Kevin Estre","3","1:57.666","10:53.195","Green","Track","12.851","26.898","22.869","8.111","6.499","6.204","11.760","7.276","6.357","5.303","0.478","3.060","171.168"
"02","P","Jamie McMurray","4","2:08.293","10:57.599","Green","Track","13.467","28.989","25.252","7.998","6.141","6.018","18.696","7.285","6.081","5.016","0.453","2.897","180.614"
"97","GTD","Markus Palttala","2","2:10.861","10:58.022","Green","Track","14.683","31.157","26.540","8.515","6.625","6.253","13.693","7.683","6.552","5.485","0.499","3.176","163.964"
"70","P","Tom Long","2","2:08.414","10:58.350","Green","Track","14.538","30.660","27.130","8.287","6.099","6.369","13.982","7.192","5.972","4.906","0.443","2.836","184.691"
"007","GTD","James Davison","4","2:06.445","11:02.141","Green","Track","14.027","28.844","25.887","8.417","6.620","6.403","13.171","7.604","6.497","5.383","0.486","3.106","168.350"
"73","GTD","Patrick Lindsey","4","2:05.269","11:04.719","Green","Track","14.057","28.888","25.371","8.206","6.512","6.434","12.994","7.522","6.433","5.317","0.478","3.057","171.168"
"68","GTLM","Alexandre Premat","1","9:59.935","11:05.152","Green","Pit","30.713","36.283","27.009","9.503","7.384","8.192","14.554","8.351","7.401","10.738","0.000","0.000","0.000"
"62","GTLM","Toni Vilander","4","1:55.642","11:10.041","Green","Track","12.844","26.087","22.349","8.004","6.470","6.105","11.318","7.263","6.354","5.308","0.481","3.059","170.100"
"100","GTLM","Kuno Wittmer","2","2:40.958","11:17.329","Green","Pit","29.066","31.672","26.139","8.704","6.574","6.426","13.530","7.649","6.486","10.209","0.000","0.000","0.000"
"37","P","Mikhail Aleshin","2","6:05.451","11:39.219","Green","Track","247.173","34.083","28.574","8.123","6.209","6.522","13.119","7.094","6.043","5.092","0.462","2.957","177.096"
"3","GTLM","Jan Magnussen","4","1:57.425","11:43.887","Green","Track","12.921","26.385","22.744","8.069","6.503","6.247","11.848","7.399","6.419","5.333","0.480","3.077","170.455"
"90","P","Ryan Dalziel","2","2:25.137","11:52.145","Green","Track","31.006","33.184","25.976","7.939","6.092","6.554","12.949","7.111","6.029","4.982","0.452","2.863","181.014"
"51","GTD","Marco Cioci","3","2:10.037","11:52.801","Green","Track","14.511","30.104","26.350","8.455","6.601","6.517","14.112","7.851","6.551","5.411","0.485","3.089","168.697"
"25","GTLM","Dirk Werner","2","2:15.747","11:53.595","Green","Track","28.480","28.203","23.217","7.975","6.456","6.485","12.311","7.292","6.407","5.354","0.484","3.083","169.046"
"55","P","Tristan Nunez","4","2:17.566","11:54.667","Green","Pit","13.502","28.725","25.722","7.648","5.992","6.473","12.946","7.000","5.947","9.139","0.000","0.000","0.000"
"540","GTD","Nicky Catsburg","3","2:07.240","11:59.283","Green","Track","14.252","29.630","25.779","8.289","6.555","6.310","13.391","7.595","6.485","5.379","0.484","3.091","169.046"
"23","GTD","Mario Farnbacher","4","2:23.367","12:01.248","Green","Pit","14.380","29.960","25.637","8.294","6.572","7.010","13.563","7.487","6.452","9.990","0.000","0.000","0.000"
"10","P","Jordan Taylor","3","2:02.298","12:02.903","Green","Track","13.504","29.097","25.526","7.960","6.227","5.873","12.531","7.217","6.046","4.992","0.451","2.874","181.415"
"4","GTLM","Oliver Gavin","4","1:57.505","12:09.830","Green","Track","12.900","25.969","22.552","7.959","6.492","6.230","12.405","7.550","6.527","5.361","0.482","3.078","169.747"
"96","GTD","Jens Klingmann","5","2:06.487","12:10.091","Green","Track","13.977","29.191","25.986","8.351","6.583","6.222","12.867","7.595","6.559","5.483","0.498","3.175","164.294"
"72","GTLM","James Calado","3","1:56.768","12:15.318","Green","Track","12.924","26.442","22.418","8.059","6.484","6.097","11.752","7.395","6.372","5.291","0.479","3.055","170.810"
"2","P","Luis Felipe Derani","2","2:06.607","12:22.265","Green","Track","14.839","30.431","26.889","7.976","6.021","6.082","12.560","6.973","6.359","5.125","0.455","2.897","179.820"
"44","GTD","Andy Lally","4","2:07.723","12:22.821","Green","Track","14.593","29.352","25.649","8.480","6.664","6.426","13.238","7.627","6.579","5.466","0.000","3.154","0.000"
"912","GTLM","Frederic Makowiecki","3","1:58.792","12:37.423","Green","Track","12.705","26.457","25.116","8.030","6.450","6.009","11.509","7.345","6.374","5.277","0.477","3.043","171.527"
"20","PC","Johnny Mowlem","3","2:05.174","12:40.638","Green","Track","13.439","28.708","26.750","8.116","6.463","6.454","12.498","7.321","6.390","5.404","0.492","3.139","166.297"
"66","GTLM","Joey Hand","2","1:59.565","12:47.393","Green","Track","13.402","27.167","23.074","8.133","6.583","6.386","12.074","7.429","6.479","5.291","0.478","3.069","171.168"
"911","GTLM","Kevin Estre","4","1:56.844","12:50.039","Green","Track","12.863","26.474","22.671","8.044","6.448","6.152","11.556","7.387","6.429","5.292","0.477","3.051","171.527"
"01","P","Brendon Hartley","1","10:06.603","12:56.585","Green","Pit","15.086","31.183","27.731","8.668","6.244","6.259","13.032","7.621","6.163","11.472","0.000","0.000","0.000"
"02","P","Jamie McMurray","5","2:02.527","13:00.126","Green","Track","13.747","29.130","25.164","7.909","6.116","6.152","12.678","7.180","6.055","5.037","0.456","2.903","179.426"
"70","P","Tom Long","3","2:04.266","13:02.616","Green","Track","13.829","29.830","25.413","7.862","6.052","6.309","13.596","7.144","6.007","4.930","0.446","2.848","183.449"
"97","GTD","Markus Palttala","3","2:09.409","13:07.431","Green","Track","14.967","30.496","25.885","8.497","6.644","6.337","13.133","7.672","6.570","5.505","0.498","3.205","164.294"
"28","GTD","Fabio Babini","3","4:38.541","13:21.350","Green","Track","143.453","39.176","29.757","9.121","7.182","7.090","15.605","8.979","7.792","6.301","0.545","3.540","150.125"
"73","GTD","Patrick Lindsey","5","2:24.663","13:29.382","Green","Pit","14.065","28.816","25.216","8.267","6.595","6.540","14.563","7.858","6.932","11.749","0.000","0.000","0.000"
"68","GTLM","Alexandre Premat","2","2:24.986","13:30.138","Green","Track","29.492","32.569","24.963","8.547","6.644","6.704","12.899","7.556","6.514","5.445","0.491","3.162","166.636"
"62","GTLM","Toni Vilander","5","2:20.458","13:30.499","Green","Pit","12.969","26.306","23.670","8.083","6.458","6.329","13.740","8.082","7.783","13.082","0.000","0.000","0.000"
"100","GTLM","Kuno Wittmer","3","2:21.597","13:38.926","Green","Track","31.088","29.195","23.866","8.062","6.442","6.286","13.549","7.512","6.427","5.436","0.494","3.240","165.624"
"3","GTLM","Antonio Garcia","5","1:57.265","13:41.152","Green","Track","12.924","26.045","22.643","8.012","6.502","6.349","12.046","7.471","6.439","5.295","0.478","3.061","171.168"
"37","P","Mikhail Aleshin","3","2:07.512","13:46.731","Green","Track","14.776","30.897","27.225","7.922","6.086","5.962","13.089","7.126","6.025","5.043","0.456","2.905","179.426"
"25","GTLM","Dirk Werner","3","1:57.964","13:51.559","Green","Track","13.935","26.829","22.219","7.827","6.451","6.147","11.958","7.267","6.397","5.353","0.485","3.096","168.697"
"90","P","Ryan Dalziel","3","2:03.526","13:55.671","Green","Track","13.894","29.206","25.838","7.916","6.067","6.191","12.948","7.177","6.010","4.978","0.447","2.854","183.038"
"10","P","Jordan Taylor","4","2:04.101","14:07.004","Green","Track","13.097","29.705","25.838","7.753","6.031","6.082","13.830","7.345","6.121","4.983","0.000","2.866","0.000"
"4","GTLM","Oliver Gavin","5","1:58.698","14:08.528","Green","Track","12.826","26.081","23.313","7.991","6.484","6.327","12.661","7.617","6.504","5.337","0.000","3.073","0.000"
"72","GTLM","James Calado","4","1:56.915","14:12.233","Green","Track","12.741","25.886","23.095","8.096","6.474","6.138","11.914","7.424","6.351","5.269","0.476","3.051","171.887"
"51","GTD","Marco Cioci","4","2:31.130","14:23.931","Green","Pit","14.931","31.254","27.747","8.650","6.632","6.530","14.958","8.464","7.104","10.957","0.000","0.000","0.000"
"2","P","Luis Felipe Derani","3","2:02.445","14:24.710","Green","Track","13.797","28.985","26.028","7.948","5.995","5.893","12.631","7.022","5.948","4.909","0.445","2.844","183.861"
"540","GTD","Nicky Catsburg","4","2:28.935","14:28.218","Green","Pit","14.095","29.443","25.931","8.260","6.535","6.407","15.037","8.847","7.797","12.164","0.000","0.000","0.000"
"44","GTD","Andy Lally","5","2:06.463","14:29.284","Green","Track","14.171","29.455","25.151","8.380","6.627","6.288","13.116","7.634","6.570","5.442","0.491","3.138","166.636"
"30","GTD","Frank Stippler","2","5:27.723","14:30.661","Green","Track","182.283","37.768","31.465","10.876","8.339","9.174","18.456","10.184","8.352","6.506","0.560","3.760","146.104"
"60","P","Oswaldo Negri","2","8:34.643","14:33.370","Green","Track","396.745","34.195","27.127","8.125","6.289","6.440","13.763","7.412","6.133","5.074","0.454","2.886","180.216"
"96","GTD","Jens Klingmann","6","2:24.136","14:34.227","Green","Pit","14.203","29.094","26.163","8.370","6.539","6.408","14.094","7.714","6.554","11.601","0.000","0.000","0.000"
"912","GTLM","Frederic Makowiecki","4","1:58.359","14:35.782","Green","Track","15.578","25.758","22.612","8.025","6.427","6.003","11.482","7.337","6.361","5.268","0.474","3.034","172.612"
"20","PC","Johnny Mowlem","4","2:03.228","14:43.866","Green","Track","13.664","28.412","24.513","8.042","6.464","6.273","12.980","7.405","6.411","5.424","0.494","3.146","165.624"
"66","GTLM","Joey Hand","3","1:56.604","14:43.997","Green","Track","12.632","26.104","22.372","8.102","6.550","6.231","11.920","7.394","6.473","5.287","0.477","3.062","171.527"
"911","GTLM","Kevin Estre","5","1:56.644","14:46.683","Green","Track","12.556","26.006","22.801","8.133","6.453","6.134","11.986","7.395","6.381","5.284","0.475","3.040","172.249"
"02","P","Jamie McMurray","6","2:01.542","15:01.668","Green","Track","13.527","28.552","24.925","7.940","6.112","6.081","12.746","7.216","6.055","5.030","0.454","2.904","180.216"
"70","P","Tom Long","4","2:04.324","15:06.940","Green","Track","13.808","29.653","25.855","7.875","6.002","6.189","13.681","7.088","5.969","4.911","0.445","2.848","183.861"
"55","P","Tristan Nunez","5","3:16.931","15:11.598","Green","Pit","72.527","31.268","25.462","7.682","5.995","5.971","12.958","7.077","5.907","8.365","0.000","0.000","0.000"
"97","GTD","Markus Palttala","4","2:07.002","15:14.433","Green","Track","14.054","29.249","25.647","8.421","6.643","6.298","13.218","7.678","6.564","5.516","0.501","3.213","163.310"
"01","P","Brendon Hartley","2","2:23.087","15:19.672","Green","Track","29.444","31.839","26.595","8.136","6.163","6.119","12.967","7.324","6.082","5.047","0.456","2.915","179.426"
"68","GTLM","Alexandre Premat","3","2:04.040","15:34.178","Green","Track","13.985","28.248","23.759","8.285","6.549","6.461","13.315","7.857","6.562","5.419","0.489","3.111","167.317"
"28","GTD","Fabio Babini","4","2:14.016","15:35.366","Green","Track","16.081","30.858","26.532","8.448","6.754","6.502","14.225","8.292","7.059","5.590","0.490","3.185","166.976"
"33","GTD","Jeroen Bleekemolen","1","4:36.101","15:37.996","Green","Track","156.731","32.032","27.478","8.500","6.594","6.852","14.505","7.888","6.542","5.398","0.486","3.095","168.350"
"3","GTLM","Antonio Garcia","6","1:59.233","15:40.385","Green","Track","13.088","27.265","23.140","8.094","6.524","6.357","12.035","7.457","6.422","5.313","0.479","3.059","170.810"
"25","GTLM","Dirk Werner","4","1:57.379","15:48.938","Green","Track","12.992","26.661","23.426","7.868","6.436","6.070","11.411","7.219","6.386","5.333","0.482","3.095","169.747"
"63","GTD","Alessandro Balzan","1","10:04.471","15:50.014","Green","Pit","31.716","41.050","30.799","9.078","7.031","7.152","15.850","8.232","6.614","11.980","0.000","0.000","0.000"
"37","P","Mikhail Aleshin","4","2:04.167","15:50.898","Green","Track","14.539","29.733","26.404","7.760","6.023","5.882","12.492","7.006","5.970","5.015","0.453","2.890","180.614"
"90","P","Ryan Dalziel","4","2:01.654","15:57.325","Green","Track","14.049","29.196","24.812","7.815","6.032","6.027","12.383","7.076","5.987","4.972","0.448","2.857","182.630"
"4","GTLM","Oliver Gavin","6","1:57.089","16:05.617","Green","Track","12.902","26.150","22.599","7.970","6.494","6.292","11.975","7.392","6.437","5.323","0.480","3.075","170.455"
"10","P","Jordan Taylor","5","2:00.720","16:07.724","Green","Track","13.604","28.408","25.126","7.698","6.041","5.783","12.720","7.059","6.008","4.967","0.449","2.857","182.223"
"72","GTLM","James Calado","5","2:04.778","16:17.011","Green","Track","14.986","26.431","23.415","7.992","6.466","6.697","15.979","7.529","6.401","5.322","0.480","3.080","170.455"
"2","P","Luis Felipe Derani","4","1:59.581","16:24.291","Green","Track","13.510","28.030","25.238","7.728","5.948","5.885","12.324","6.870","5.868","4.894","0.442","2.844","185.109"
"912","GTLM","Frederic Makowiecki","5","1:59.927","16:35.709","Green","Track","15.257","25.815","22.783","7.987","6.415","6.139","12.771","7.552","6.396","5.287","0.476","3.049","171.887"
"60","P","Oswaldo Negri","3","2:06.647","16:40.017","Green","Track","14.535","30.583","26.779","7.974","6.102","6.030","13.237","7.190","5.975","4.940","0.446","2.856","183.449"
"66","GTLM","Joey Hand","4","1:57.316","16:41.313","Green","Track","12.637","26.227","22.794","8.054","6.459","6.228","12.063","7.506","6.504","5.299","0.477","3.068","171.527"
"911","GTLM","Kevin Estre","6","1:56.706","16:43.389","Green","Track","12.666","26.147","23.061","8.012","6.441","6.088","11.684","7.409","6.353","5.308","0.478","3.059","171.168"
"44","GTD","Andy Lally","6","2:22.239","16:51.523","Green","Pit","14.145","29.250","25.644","8.352","6.656","6.304","13.292","7.713","6.608","10.374","0.000","0.000","0.000"
"30","GTD","Frank Stippler","3","2:29.516","17:00.177","Green","Track","16.220","34.638","29.586","9.427","7.396","7.125","15.495","9.833","8.316","6.646","0.607","4.227","134.791"
"20","PC","Johnny Mowlem","5","2:19.435","17:03.301","Green","Pit","14.119","29.048","25.354","8.046","6.436","6.201","12.713","7.323","6.393","9.803","0.000","0.000","0.000"
"02","P","Jamie McMurray","7","2:02.705","17:04.373","Green","Track","13.456","27.952","26.796","7.879","6.091","6.065","12.863","7.177","6.049","5.027","0.454","2.896","180.216"
"70","P","Tom Long","5","2:02.200","17:09.140","Green","Track","13.974","28.831","25.533","7.935","6.037","5.876","12.870","7.006","5.951","4.905","0.443","2.839","184.691"
"97","GTD","Markus Palttala","5","2:07.066","17:21.499","Green","Track","13.781","29.764","25.762","8.398","6.636","6.373","12.876","7.653","6.569","5.529","0.501","3.224","163.310"
"26","PC","Ryan Lewis","1","7:36.340","17:23.372","Green","Track","338.766","33.534","26.689","8.217","6.601","6.455","13.243","7.347","6.415","5.426","0.492","3.155","166.297"
"01","P","Brendon Hartley","3","2:10.309","17:29.981","Green","Track","14.036","28.987","25.609","7.987","6.100","5.937","19.893","7.277","6.078","5.040","0.456","2.909","179.426"
"55","P","Tristan Nunez","6","2:18.728","17:30.326","Green","Track","29.346","30.387","25.628","7.678","5.996","5.915","12.669","7.022","5.953","4.873","0.439","2.822","186.374"
"68","GTLM","Alexandre Premat","4","2:01.429","17:35.607","Green","Track","13.500","27.520","23.153","8.214","6.514","6.582","12.899","7.588","6.474","5.395","0.488","3.102","167.660"
"98","GTD","Pedro Lamy","3","7:01.378","17:36.286","Green","Track","298.777","34.517","27.598","8.804","6.749","7.086","14.205","7.914","6.608","5.476","0.493","3.151","165.960"
"3","GTLM","Antonio Garcia","7","1:58.564","17:38.949","Green","Track","12.870","27.134","23.314","8.009","6.493","6.268","11.801","7.388","6.414","5.325","0.480","3.068","170.455"
"28","GTD","Fabio Babini","5","2:10.782","17:46.148","Green","Track","15.328","29.845","26.715","8.577","6.786","6.613","13.639","7.602","6.642","5.419","0.480","3.136","170.455"
"33","GTD","Jeroen Bleekemolen","2","2:10.162","17:48.158","Green","Track","14.300","30.551","26.399","8.376","6.514","6.608","14.209","7.766","6.536","5.342","0.482","3.079","169.747"
"6","GTD","Lawson Aschenbach","1","2:32.007","17:48.805","Green","Track","29.583","31.872","29.456","8.870","6.870","6.892","14.437","7.984","6.754","5.583","0.503","3.203","162.660"
