"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP4"
"100","GTLM","Lucas Luhr","1","2:24.383","2:24.383","Green","Track","0.000","6.084","26.761","23.212","7.715","0.565","20.115","1.000","153.258"
"23","GTD","Ian James","1","2:25.871","2:25.871","Green","Track","0.000","6.140","26.101","23.264","7.778","0.569","20.720","1.027","152.181"
"62","GTLM","James Calado","1","2:27.587","2:27.587","Green","Track","0.000","6.333","26.831","23.154","7.632","0.559","20.912","1.003","154.903"
"96","GTD","Jens Klingmann","1","2:29.865","2:29.865","Green","Track","0.000","6.434","25.718","23.291","7.727","0.563","21.088","0.967","153.803"
"27","GTD","Paolo Ruberti","1","2:32.770","2:32.770","Green","Track","23.417","5.628","25.469","22.781","7.678","0.566","21.133","0.969","152.987"
"9","GTD","Dion von Moltke","1","2:41.168","2:41.168","Green","Track","0.000","6.128","27.406","24.241","7.783","0.568","22.461","1.060","152.449"
"31","P","Dane Cameron","2","1:17.167","2:44.178","Green","Track","5.577","3.504","21.164","20.481","7.065","0.522","18.020","0.834","165.883"
"3","GTLM","Jan Magnussen","1","2:45.100","2:45.100","Green","Track","0.000","6.945","29.441","24.254","7.813","0.571","21.183","0.987","151.648"
"73","GTD","Jorg Bergmeister","1","2:47.044","2:47.044","Green","Track","26.228","5.564","25.242","22.785","8.560","0.620","20.176","0.962","139.663"
"911","GTLM","Richard Lietz","1","2:50.716","2:50.716","Green","Track","0.000","5.974","26.968","23.154","7.693","0.568","21.030","1.005","152.449"
"67","GTLM","Scott Dixon","1","2:50.952","2:50.952","Green","Track","346.766","5.312","24.699","22.396","7.616","0.555","20.310","0.978","156.020"
"5","P","Joao Barbosa","2","1:19.911","2:55.832","Green","Track","5.797","3.729","20.721","20.580","7.442","0.564","20.175","0.903","153.530"
"10","P","Jordan Taylor","2","1:19.038","2:58.204","Green","Track","5.985","3.872","21.385","20.885","7.027","0.516","18.538","0.830","167.812"
"55","P","Tristan Nunez","1","3:03.622","3:03.622","Green","Track","23.267","5.936","24.918","21.336","7.062","0.523","18.584","0.839","165.566"
"38","PC","Kenton Koch","2","1:20.906","3:04.822","Green","Track","6.388","3.898","22.063","21.025","7.327","0.542","18.782","0.881","159.762"
"68","GTLM","Alessandro Pier Guidi","2","1:24.034","3:07.770","Green","Track","6.325","3.935","23.179","21.876","7.683","0.562","19.538","0.936","154.076"
"2","P","Scott Sharp","2","1:30.265","3:12.273","Green","Pit","5.937","3.782","21.921","21.021","7.164","0.533","20.437","9.470","162.459"
"70","P","Tom Long","2","1:20.447","3:16.344","Green","Track","5.953","3.909","22.058","21.463","7.084","0.525","18.605","0.850","164.935"
"20","PC","Johnny Mowlem","2","1:21.225","3:18.923","Green","Track","5.975","3.829","22.342","21.287","7.253","0.534","19.108","0.897","162.155"
"6","GTD","Mike Skeen","2","1:26.340","3:19.524","Green","Track","6.519","4.073","23.183","22.755","7.774","0.566","20.462","1.008","152.987"
"60","P","Oswaldo Negri Jr.","2","1:19.633","3:19.624","Green","Track","5.907","3.699","21.443","21.085","7.019","0.518","19.028","0.934","167.164"
"63","GTD","Jeff Segal","2","1:27.070","3:22.369","Green","Track","6.748","4.303","23.387","23.306","7.663","0.560","20.121","0.982","154.627"
"44","GTD","Marco Seefried","2","1:26.320","3:24.862","Green","Track","6.603","4.133","23.966","22.592","7.707","0.561","19.820","0.938","154.351"
"4","GTLM","Oliver Gavin","2","1:23.130","3:33.654","Green","Track","6.255","3.941","22.585","21.907","7.681","0.563","19.288","0.910","153.803"
"52","PC","Jose Gutierrez","2","1:21.548","3:35.922","Green","Track","6.148","3.907","21.636","21.657","7.346","0.542","19.415","0.897","159.762"
"66","GTLM","Joey Hand","2","1:22.288","3:37.670","Green","Track","6.252","3.846","21.756","21.642","7.550","0.550","19.789","0.903","157.438"
"7","PC","James Dayson","2","1:32.683","3:39.060","Green","Track","7.120","4.509","25.055","24.666","7.757","0.612","21.908","1.056","141.488"
"88","PC","Mark Kvamme","2","1:24.154","3:40.012","Green","Track","6.421","4.009","22.846","22.318","7.352","0.542","19.666","1.000","159.762"
"912","GTLM","Frederic Makowiecki","2","1:21.943","3:40.325","Green","Track","6.165","3.871","21.746","21.628","7.561","0.552","19.467","0.953","156.868"
"85","PC","Misha Goikhberg","2","1:23.207","3:43.012","Green","Track","6.507","4.038","22.578","21.580","7.341","0.543","19.724","0.896","159.468"
"25","GTLM","Bill Auberlen","2","1:23.141","3:44.430","Green","Track","6.245","3.939","22.687","21.781","7.607","0.559","19.420","0.903","154.903"
"33","GTD","Jeroen Bleekemolen","2","1:22.849","3:45.254","Green","Track","6.208","4.055","22.444","21.908","7.409","0.541","19.348","0.936","160.057"
"48","GTD","Madison Snow","2","1:24.461","3:47.525","Green","Track","6.513","3.976","22.885","22.338","7.637","0.554","19.609","0.949","156.301"
"100","GTLM","Lucas Luhr","2","1:23.971","3:48.354","Green","Track","6.431","4.093","22.680","22.096","7.646","0.560","19.510","0.955","154.627"
"23","GTD","Ian James","2","1:26.024","3:51.895","Green","Track","6.573","4.248","23.360","22.572","7.725","0.565","20.002","0.979","153.258"
"62","GTLM","James Calado","2","1:25.477","3:53.064","Green","Track","6.660","4.189","23.736","22.413","7.608","0.557","19.380","0.934","155.459"
"96","GTD","Jens Klingmann","2","1:24.200","3:54.065","Green","Track","6.266","4.073","22.505","22.612","7.592","0.554","19.651","0.947","156.301"
"27","GTD","Paolo Ruberti","2","1:24.253","3:57.023","Green","Track","6.314","4.131","22.611","22.575","7.633","0.557","19.492","0.940","155.459"
"31","P","Dane Cameron","3","1:20.896","4:05.074","Green","Track","5.509","3.373","22.279","21.451","7.537","0.595","19.332","0.820","145.531"
"16","GTD","Spencer Pumpelly","1","4:08.451","4:08.451","Green","Pit","23.789","5.636","25.365","23.662","9.233","0.668","22.838","93.738","129.627"
"9","GTD","Dion von Moltke","2","1:27.741","4:08.909","Green","Track","6.644","4.243","24.075","23.147","7.673","0.560","20.391","1.008","154.627"
"3","GTLM","Jan Magnussen","2","1:24.645","4:09.745","Green","Track","6.389","3.951","22.771","22.716","7.693","0.561","19.645","0.919","154.351"
"97","GTD","Michael Marsal","1","4:12.200","4:12.200","Green","Track","0.000","6.438","28.010","25.143","8.174","0.612","21.685","1.045","141.488"
"67","GTLM","Scott Dixon","2","1:22.931","4:13.883","Green","Track","6.396","4.262","21.999","21.954","7.565","0.552","19.295","0.908","156.868"
"5","P","Joao Barbosa","3","1:18.901","4:14.733","Green","Track","5.890","3.713","20.591","21.203","7.057","0.513","19.058","0.876","168.793"
"10","P","Jordan Taylor","3","1:17.151","4:15.355","Green","Track","5.573","3.597","20.254","21.188","6.964","0.513","18.230","0.832","168.793"
"73","GTD","Jorg Bergmeister","2","1:28.983","4:16.027","Green","Track","6.211","3.967","21.982","26.318","7.858","0.595","21.083","0.969","145.531"
"911","GTLM","Richard Lietz","2","1:27.869","4:18.585","Green","Track","6.695","4.708","23.196","23.671","8.193","0.586","19.891","0.929","147.766"
"55","P","Tristan Nunez","2","1:17.468","4:21.090","Green","Track","5.735","3.630","20.600","21.138","6.997","0.519","18.025","0.824","166.842"
"38","PC","Kenton Koch","3","1:18.883","4:23.705","Green","Track","5.841","3.551","20.834","21.178","7.339","0.543","18.739","0.858","159.468"
"90","P","Marc Goossens","2","2:15.734","4:27.620","Green","Track","57.435","5.963","23.619","21.409","7.194","0.529","18.747","0.838","163.688"
"68","GTLM","Alessandro Pier Guidi","3","1:21.816","4:29.586","Green","Track","6.081","3.743","21.763","22.118","7.631","0.560","19.030","0.890","154.627"
"70","P","Tom Long","3","1:17.557","4:33.901","Green","Track","5.719","3.500","20.882","20.811","7.076","0.524","18.221","0.824","165.250"
"60","P","Oswaldo Negri Jr.","3","1:18.275","4:37.899","Green","Track","5.813","3.468","20.575","21.791","7.020","0.520","18.267","0.821","166.521"
"20","PC","Johnny Mowlem","3","1:20.447","4:39.370","Green","Track","5.822","3.570","20.918","22.509","7.197","0.531","19.047","0.853","163.071"
"6","GTD","Mike Skeen","3","1:24.647","4:44.171","Green","Track","6.372","3.949","22.661","22.538","7.741","0.562","19.874","0.950","154.076"
"63","GTD","Jeff Segal","3","1:23.618","4:45.987","Green","Track","6.322","3.987","22.351","22.281","7.623","0.557","19.541","0.956","155.459"
"8","PC","David Heinemeier Hansson","2","2:39.741","4:47.215","Green","Pit","6.273","4.305","21.248","89.647","7.604","0.553","20.692","9.419","156.584"
"44","GTD","Marco Seefried","3","1:23.240","4:48.102","Green","Track","6.050","3.849","22.118","22.404","7.652","0.559","19.676","0.932","154.903"
"4","GTLM","Oliver Gavin","3","1:20.500","4:54.154","Green","Track","5.961","3.702","21.495","21.442","7.611","0.558","18.844","0.887","155.181"
"52","PC","Jose Gutierrez","3","1:18.817","4:54.739","Green","Track","5.959","3.688","20.723","20.900","7.281","0.537","18.862","0.867","161.249"
"2","P","Scott Sharp","3","1:43.758","4:56.031","Green","Track","28.273","5.805","22.126","20.797","7.108","0.526","18.282","0.841","164.622"
"66","GTLM","Joey Hand","3","1:21.052","4:58.722","Green","Track","6.009","3.707","21.872","21.535","7.582","0.554","18.898","0.895","156.301"
"912","GTLM","Frederic Makowiecki","3","1:21.676","5:02.001","Green","Track","6.162","3.972","22.299","21.264","7.596","0.557","18.936","0.890","155.459"
"7","PC","James Dayson","3","1:26.930","5:05.990","Green","Track","6.517","4.146","24.544","22.335","7.390","0.545","20.413","1.040","158.882"
"85","PC","Misha Goikhberg","3","1:23.073","5:06.085","Green","Track","5.981","3.763","22.242","22.452","7.316","0.540","19.770","1.009","160.354"
"25","GTLM","Bill Auberlen","3","1:22.049","5:06.479","Green","Track","5.982","3.752","21.839","21.998","7.502","0.549","19.525","0.902","157.725"
"88","PC","Mark Kvamme","3","1:27.444","5:07.456","Green","Track","6.431","4.362","23.729","22.812","7.505","0.639","20.999","0.967","135.510"
"48","GTD","Madison Snow","3","1:24.092","5:11.617","Green","Track","6.235","3.874","22.333","22.169","7.609","0.552","20.386","0.934","156.868"
"62","GTLM","James Calado","3","1:22.783","5:15.847","Green","Track","6.288","3.823","22.340","22.060","7.591","0.556","19.204","0.921","155.739"
"23","GTD","Ian James","3","1:25.188","5:17.083","Green","Track","6.425","4.060","22.751","22.325","7.737","0.569","20.343","0.978","152.181"
"96","GTD","Jens Klingmann","3","1:23.487","5:17.552","Green","Track","6.165","4.008","22.250","22.449","7.597","0.553","19.524","0.941","156.584"
"33","GTD","Jeroen Bleekemolen","3","1:33.032","5:18.286","Green","Pit","5.955","3.898","21.843","21.749","7.610","0.647","22.014","9.316","133.834"
"31","P","Dane Cameron","4","1:14.409","5:19.483","Green","Track","5.404","3.366","19.400","20.101","7.032","0.515","17.761","0.830","168.138"
"27","GTD","Paolo Ruberti","3","1:23.194","5:20.217","Green","Track","6.103","4.054","22.251","22.089","7.623","0.556","19.544","0.974","155.739"
"100","GTLM","Lucas Luhr","3","1:34.994","5:23.348","Green","Pit","6.187","3.875","22.077","21.947","7.555","0.551","23.154","9.648","157.152"
"3","GTLM","Jan Magnussen","3","1:23.079","5:32.824","Green","Track","6.047","3.827","22.825","22.196","7.650","0.560","19.074","0.900","154.627"
"5","P","Joao Barbosa","4","1:19.294","5:34.027","Green","Track","5.807","4.017","21.531","20.459","7.039","0.520","19.052","0.869","166.521"
"9","GTD","Dion von Moltke","3","1:25.898","5:34.807","Green","Track","6.391","4.028","22.765","22.969","7.631","0.556","20.565","0.993","155.739"
"10","P","Jordan Taylor","4","1:19.595","5:34.950","Green","Track","5.638","3.720","22.491","20.561","6.987","0.514","18.785","0.899","168.465"
"55","P","Tristan Nunez","3","1:17.936","5:39.026","Green","Track","5.567","3.519","20.102","21.481","6.964","0.515","18.957","0.831","168.138"
"97","GTD","Michael Marsal","2","1:28.162","5:40.362","Green","Track","6.807","4.233","24.024","23.036","7.635","0.559","20.835","1.033","154.903"
"38","PC","Kenton Koch","4","1:20.211","5:43.916","Green","Track","5.755","3.546","21.299","21.168","7.302","0.539","19.738","0.864","160.651"
"90","P","Marc Goossens","3","1:16.637","5:44.257","Green","Track","5.579","3.508","20.231","20.373","7.100","0.520","18.450","0.876","166.521"
"911","GTLM","Richard Lietz","3","1:26.348","5:44.933","Green","Track","6.038","3.732","21.602","23.824","7.962","0.571","21.665","0.954","151.648"
"73","GTD","Jorg Bergmeister","3","1:31.552","5:47.579","Green","Track","6.159","3.906","23.076","22.522","12.737","1.031","21.190","0.931","83.987"
"70","P","Tom Long","4","1:16.394","5:50.295","Green","Track","5.572","3.380","20.747","20.274","6.974","0.521","18.098","0.828","166.201"
"67","GTLM","Scott Dixon","3","1:36.590","5:50.473","Green","Pit","6.182","4.487","25.097","22.323","8.417","0.580","20.343","9.161","149.295"
"68","GTLM","Alessandro Pier Guidi","4","1:22.547","5:52.133","Green","Track","5.850","3.660","22.594","21.638","7.605","0.555","19.744","0.901","156.020"
"60","P","Oswaldo Negri Jr.","4","1:14.875","5:52.774","Green","Track","5.414","3.300","19.348","20.556","7.010","0.519","17.908","0.820","166.842"
"16","GTD","Spencer Pumpelly","2","1:47.827","5:56.278","Green","Track","23.761","5.448","26.033","23.198","7.615","0.552","20.252","0.968","156.868"
"20","PC","Johnny Mowlem","4","1:18.080","5:57.450","Green","Track","5.672","3.560","20.570","20.963","7.204","0.532","18.724","0.855","162.765"
"6","GTD","Mike Skeen","4","1:24.027","6:08.198","Green","Track","6.261","3.910","22.589","22.370","7.713","0.561","19.673","0.950","154.351"
"63","GTD","Jeff Segal","4","1:23.298","6:09.285","Green","Track","6.230","3.999","22.174","22.120","7.602","0.555","19.654","0.964","156.020"
"44","GTD","Marco Seefried","4","1:22.361","6:10.463","Green","Track","6.027","3.793","21.875","22.176","7.660","0.557","19.360","0.913","155.459"
"2","P","Scott Sharp","4","1:17.095","6:13.126","Green","Track","5.690","3.464","20.705","20.548","7.048","0.524","18.280","0.836","165.250"
"4","GTLM","Oliver Gavin","4","1:19.886","6:14.040","Green","Track","5.829","3.624","21.196","21.322","7.559","0.556","18.912","0.888","155.739"
"52","PC","Jose Gutierrez","4","1:19.900","6:14.639","Green","Track","5.815","3.712","21.384","21.673","7.242","0.535","18.682","0.857","161.852"
"66","GTLM","Joey Hand","4","1:19.754","6:18.476","Green","Track","5.950","3.663","20.918","21.392","7.568","0.553","18.822","0.888","156.584"
"912","GTLM","Frederic Makowiecki","4","1:19.491","6:21.492","Green","Track","5.850","3.668","20.959","21.230","7.575","0.555","18.755","0.899","156.020"
"25","GTLM","Bill Auberlen","4","1:21.273","6:27.752","Green","Track","5.968","3.987","21.535","21.464","7.611","0.561","19.262","0.885","154.351"
"85","PC","Misha Goikhberg","4","1:21.958","6:28.043","Green","Track","6.458","4.140","22.274","21.418","7.293","0.540","18.950","0.885","160.354"
"88","PC","Mark Kvamme","4","1:24.250","6:31.706","Green","Track","6.303","4.074","23.200","22.284","7.372","0.546","19.510","0.961","158.591"
"7","PC","James Dayson","4","1:27.283","6:33.273","Green","Track","6.984","4.331","23.509","23.245","7.324","0.543","20.324","1.023","159.468"
"48","GTD","Madison Snow","4","1:22.698","6:34.315","Green","Track","6.139","3.873","22.140","21.924","7.573","0.552","19.566","0.931","156.868"
"62","GTLM","James Calado","4","1:22.128","6:37.975","Green","Track","6.172","3.714","22.254","21.771","7.587","0.557","19.154","0.919","155.459"
"96","GTD","Jens Klingmann","4","1:24.923","6:42.475","Green","Track","6.241","3.987","23.056","22.622","7.582","0.554","19.964","0.917","156.301"
"27","GTD","Paolo Ruberti","4","1:23.089","6:43.306","Green","Track","6.262","3.991","22.109","22.042","7.601","0.554","19.571","0.959","156.301"
"31","P","Dane Cameron","5","1:27.235","6:46.718","Green","Pit","5.446","3.364","22.592","20.486","7.043","0.519","18.428","9.357","166.842"
"5","P","Joao Barbosa","5","1:16.828","6:50.855","Green","Track","5.594","3.445","20.921","20.476","7.070","0.523","17.976","0.823","165.566"
"3","GTLM","Jan Magnussen","4","1:20.581","6:53.405","Green","Track","5.887","3.699","21.385","21.480","7.566","0.552","19.116","0.896","156.868"
"10","P","Jordan Taylor","5","1:18.586","6:53.536","Green","Track","5.786","3.533","20.151","20.790","7.177","0.571","19.732","0.846","151.648"
"23","GTD","Ian James","4","1:36.681","6:53.764","Green","Pit","6.455","4.093","23.010","22.467","7.714","0.565","21.575","10.802","153.258"
"55","P","Tristan Nunez","4","1:15.065","6:54.091","Green","Track","5.559","3.449","19.852","20.080","6.959","0.516","17.830","0.820","167.812"
"9","GTD","Dion von Moltke","4","1:24.242","6:59.049","Green","Track","6.321","3.985","22.596","22.506","7.658","0.559","19.660","0.957","154.903"
"90","P","Marc Goossens","4","1:18.296","7:02.553","Green","Track","5.782","3.549","21.012","21.304","7.093","0.522","18.197","0.837","165.883"
"38","PC","Kenton Koch","5","1:19.474","7:03.390","Green","Track","5.865","3.515","21.166","21.190","7.370","0.549","18.956","0.863","157.725"
"911","GTLM","Richard Lietz","4","1:21.049","7:05.982","Green","Track","6.108","3.705","21.184","21.495","7.589","0.556","19.486","0.926","155.739"
"97","GTD","Michael Marsal","3","1:26.683","7:07.045","Green","Track","6.640","4.073","23.266","22.950","7.604","0.553","20.595","1.002","156.584"
"73","GTD","Jorg Bergmeister","4","1:21.340","7:08.919","Green","Track","6.038","3.847","21.564","21.703","7.589","0.554","19.117","0.928","156.301"
"68","GTLM","Alessandro Pier Guidi","5","1:20.900","7:13.033","Green","Track","5.924","3.723","21.348","21.701","7.610","0.557","19.143","0.894","155.459"
"20","PC","Johnny Mowlem","5","1:18.039","7:15.489","Green","Track","5.657","3.701","20.502","20.870","7.247","0.535","18.673","0.854","161.852"
"70","P","Tom Long","5","1:26.271","7:16.566","Green","Pit","5.569","3.411","20.287","20.916","7.013","0.520","19.169","9.386","166.521"
"16","GTD","Spencer Pumpelly","3","1:24.674","7:20.952","Green","Track","6.280","4.003","23.088","22.751","7.604","0.553","19.451","0.944","156.584"
"60","P","Oswaldo Negri Jr.","5","1:37.331","7:30.105","Green","Track","5.596","3.618","24.828","28.521","12.179","0.968","20.796","0.825","89.453"
"6","GTD","Mike Skeen","5","1:24.197","7:32.395","Green","Track","6.200","3.868","22.126","22.303","7.720","0.562","20.459","0.959","154.076"
"44","GTD","Marco Seefried","5","1:23.007","7:33.470","Green","Track","5.989","3.823","21.945","22.396","7.645","0.559","19.715","0.935","154.903"
"52","PC","Jose Gutierrez","5","1:20.358","7:34.997","Green","Track","5.724","3.840","21.895","21.270","7.305","0.541","18.924","0.859","160.057"
"4","GTLM","Oliver Gavin","5","1:22.775","7:36.815","Green","Track","5.871","3.784","22.130","22.341","7.538","0.552","19.667","0.892","156.868"
"66","GTLM","Joey Hand","5","1:19.839","7:38.315","Green","Track","5.950","3.615","20.847","21.408","7.563","0.554","19.003","0.899","156.301"
"912","GTLM","Frederic Makowiecki","5","1:19.702","7:41.194","Green","Track","5.892","3.709","20.843","21.324","7.606","0.557","18.873","0.898","155.459"
"63","GTD","Jeff Segal","5","1:32.837","7:42.122","Green","Pit","6.292","4.058","22.092","22.001","7.606","0.556","20.754","9.478","155.739"
"25","GTLM","Bill Auberlen","5","1:20.344","7:48.096","Green","Track","5.859","3.688","21.291","21.451","7.614","0.562","18.993","0.886","154.076"
"85","PC","Misha Goikhberg","5","1:20.729","7:48.772","Green","Track","6.160","3.871","22.081","21.240","7.311","0.541","18.673","0.852","160.057"
"88","PC","Mark Kvamme","5","1:23.723","7:55.429","Green","Track","6.386","4.049","22.999","21.573","7.351","0.544","19.834","0.987","159.174"
"7","PC","James Dayson","5","1:25.172","7:58.445","Green","Track","6.631","4.230","23.246","22.064","7.374","0.548","20.062","1.017","158.013"
"62","GTLM","James Calado","5","1:21.971","7:59.946","Green","Track","6.415","3.778","22.139","21.612","7.555","0.556","19.017","0.899","155.739"
"2","P","Scott Sharp","5","1:48.578","8:01.704","Green","Pit","5.609","3.783","41.503","20.668","7.104","0.528","19.804","9.579","163.998"
"48","GTD","Madison Snow","5","1:27.853","8:02.168","Green","Track","6.187","3.949","23.171","23.001","9.392","0.736","20.482","0.935","117.651"
"96","GTD","Jens Klingmann","5","1:22.935","8:05.410","Green","Track","6.060","3.898","21.936","22.368","7.604","0.554","19.607","0.908","156.301"
"5","P","Joao Barbosa","6","1:14.823","8:05.678","Green","Track","5.404","3.307","19.416","20.105","7.037","0.516","18.188","0.850","167.812"
"27","GTD","Paolo Ruberti","5","1:23.064","8:06.370","Green","Track","6.192","3.991","22.152","22.078","7.607","0.554","19.545","0.945","156.301"
"10","P","Jordan Taylor","6","1:15.336","8:08.872","Green","Track","5.566","3.529","19.687","20.296","6.992","0.516","17.924","0.826","167.812"
"55","P","Tristan Nunez","5","1:16.667","8:10.758","Green","Track","5.663","3.590","21.253","20.101","6.968","0.517","17.754","0.821","167.487"
"3","GTLM","Jan Magnussen","5","1:20.508","8:13.913","Green","Track","5.909","3.728","21.496","21.473","7.578","0.555","18.884","0.885","156.020"
"90","P","Marc Goossens","5","1:15.877","8:18.430","Green","Track","5.544","3.442","20.052","20.274","7.143","0.528","18.058","0.836","163.998"
"38","PC","Kenton Koch","6","1:18.819","8:22.209","Green","Track","5.865","3.560","20.917","20.990","7.338","0.548","18.743","0.858","158.013"
"9","GTD","Dion von Moltke","5","1:24.707","8:23.756","Green","Track","6.199","3.974","22.356","22.804","7.722","0.563","20.127","0.962","153.803"
"911","GTLM","Richard Lietz","5","1:19.995","8:25.977","Green","Track","5.988","3.721","21.053","21.293","7.612","0.559","18.869","0.900","154.903"
"73","GTD","Jorg Bergmeister","5","1:22.715","8:31.634","Green","Track","6.052","3.848","22.088","22.473","7.591","0.559","19.183","0.921","154.903"
"97","GTD","Michael Marsal","4","1:26.074","8:33.119","Green","Track","6.484","4.076","23.028","22.547","7.773","0.609","20.585","0.972","142.185"
"68","GTLM","Alessandro Pier Guidi","6","1:29.909","8:42.942","Green","Pit","5.849","3.681","21.225","21.567","7.561","0.554","19.650","9.822","156.301"
"16","GTD","Spencer Pumpelly","4","1:22.535","8:43.487","Green","Track","6.128","3.907","21.998","22.083","7.592","0.552","19.345","0.930","156.868"
"20","PC","Johnny Mowlem","6","1:28.306","8:43.795","Green","Pit","5.644","3.585","20.543","20.952","7.184","0.529","20.345","9.524","163.688"
"60","P","Oswaldo Negri Jr.","6","1:14.552","8:44.657","Green","Track","5.457","3.333","19.656","19.965","7.010","0.522","17.791","0.818","165.883"
"52","PC","Jose Gutierrez","6","1:19.388","8:54.385","Green","Track","5.784","3.663","21.219","21.181","7.320","0.543","18.823","0.855","159.468"
"6","GTD","Mike Skeen","6","1:23.535","8:55.930","Green","Track","6.242","3.872","22.041","22.457","7.735","0.563","19.672","0.953","153.803"
"44","GTD","Marco Seefried","6","1:22.960","8:56.430","Green","Track","6.087","3.904","22.053","22.468","7.645","0.560","19.317","0.926","154.627"
"4","GTLM","Oliver Gavin","6","1:19.888","8:56.703","Green","Track","5.850","3.636","21.306","21.283","7.542","0.553","18.817","0.901","156.584"
"66","GTLM","Joey Hand","6","1:19.836","8:58.151","Green","Track","5.977","3.650","20.968","21.429","7.549","0.553","18.814","0.896","156.584"
"912","GTLM","Frederic Makowiecki","6","1:19.378","9:00.572","Green","Track","5.852","3.665","20.885","21.240","7.580","0.555","18.714","0.887","156.020"
"85","PC","Misha Goikhberg","6","1:19.878","9:08.650","Green","Track","5.835","3.655","21.659","21.257","7.309","0.546","18.765","0.852","158.591"
"25","GTLM","Bill Auberlen","6","1:30.746","9:18.842","Green","Pit","5.855","3.735","21.851","21.481","7.741","0.570","20.248","9.265","151.914"
"88","PC","Mark Kvamme","6","1:23.492","9:18.921","Green","Track","6.445","3.832","22.587","22.118","7.385","0.548","19.616","0.961","158.013"
"5","P","Joao Barbosa","7","1:15.925","9:21.603","Green","Track","5.539","3.500","19.803","20.645","7.066","0.525","18.019","0.828","164.935"
"62","GTLM","James Calado","6","1:23.037","9:22.983","Green","Track","5.957","3.679","22.895","22.473","7.597","0.557","18.976","0.903","155.459"
"7","PC","James Dayson","6","1:27.363","9:25.808","Green","Track","6.447","4.207","23.174","24.363","7.408","0.549","20.194","1.021","157.725"
