"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"88","PC","Richard Bradley","9","2:05.221","23:11.803","Green","Track","1.405","19.948","24.089","9.140","9.294","0.441","4.497","0.406","23.857","23.939","8.205","152.159","165.277"
"63","GTD","Christina Nielsen","9","2:12.369","23:17.123","Green","Track","1.488","21.442","25.837","9.760","9.911","0.462","4.672","0.417","23.776","25.843","8.761","145.243","160.917"
"3","GTLM","Antonio Garcia","8","2:07.334","23:20.737","Green","Track","1.486","20.302","24.348","9.282","9.839","0.460","4.636","0.416","22.991","24.815","8.759","145.875","161.304"
"5","P","Joao Barbosa","9","2:17.178","23:21.364","Green","Pit","1.352","18.875","22.739","8.943","8.925","0.424","4.294","0.390","22.346","23.770","25.120","158.260","172.057"
"55","P","Jonathan Bomarito","9","1:59.674","23:23.695","Green","Track","1.370","19.148","22.584","9.117","8.983","0.421","4.371","0.398","22.298","23.005","7.979","159.388","168.599"
"4","GTLM","Tommy Milner","9","2:06.082","23:26.928","Green","Track","1.479","19.922","23.832","9.335","9.793","0.460","4.634","0.418","22.912","24.636","8.661","145.875","160.532"
"0","P","Sean Rayhall","9","2:01.455","23:27.838","Green","Track","1.340","19.277","23.417","8.957","8.920","0.419","4.261","0.384","22.835","23.795","7.850","160.149","174.746"
"100","GTLM","John Edwards","9","2:05.537","23:32.245","Green","Track","1.467","19.910","23.891","9.250","9.693","0.457","4.631","0.416","22.695","24.546","8.581","146.832","161.304"
"8","PC","Renger van der Zande","9","2:24.448","23:38.722","Green","Pit","1.421","19.893","23.262","9.171","9.314","0.444","4.534","0.410","23.014","27.439","25.546","151.131","163.664"
"16","GTD","Corey Lewis","7","9:02.371","23:43.564","Green","Pit","1.488","20.868","25.199","9.617","9.982","0.469","4.675","0.417","23.592","25.109","420.955","143.075","160.917"
"25","GTLM","Bill Auberlen","9","2:06.048","23:50.485","Green","Track","1.483","20.083","23.845","9.246","9.875","0.462","4.698","0.420","22.798","24.349","8.789","145.243","159.767"
"67","GTLM","Ryan Briscoe","8","2:04.360","23:54.297","Green","Track","1.468","19.836","23.356","9.094","9.698","0.454","4.624","0.418","22.593","24.190","8.629","147.802","160.532"
"70","P","Tom Long","7","2:10.658","23:54.465","Green","Track","6.128","23.353","23.740","9.372","8.986","0.422","4.311","0.393","22.817","23.081","8.055","159.010","170.744"
"26","PC","Don Yount","11","2:05.888","23:56.630","Green","Track","1.407","20.047","24.237","9.374","9.311","0.438","4.474","0.439","23.691","24.233","8.237","153.202","152.853"
"912","GTLM","Earl Bamber","11","2:06.253","24:00.048","Green","Track","1.476","20.486","23.821","9.428","9.784","0.461","4.667","0.416","22.648","24.486","8.580","145.558","161.304"
"66","GTLM","Joey Hand","8","2:16.547","24:01.169","Green","Track","5.954","24.256","24.330","9.383","10.657","0.500","5.071","0.459","22.951","24.454","8.532","134.205","146.192"
"911","GTLM","Nick Tandy","11","2:06.065","24:02.537","Green","Track","1.476","19.825","23.982","9.390","9.750","0.454","4.618","0.412","22.937","24.636","8.585","147.802","162.870"
"31","P","Dane Cameron","9","7:03.664","24:06.666","Green","Track","301.549","22.325","22.653","9.150","9.031","0.422","4.339","0.394","22.461","23.295","8.045","159.010","170.310"
"10","P","Jordan Taylor","8","5:10.376","24:18.932","Green","Pit","1.376","18.894","22.796","9.316","9.048","0.427","4.362","0.392","22.403","21.997","199.365","157.148","171.179"
"73","GTD","Jorg Bergmeister","8","2:10.175","24:20.138","Green","Track","1.497","20.428","25.360","9.557","9.840","0.462","4.694","0.421","23.671","25.494","8.751","145.243","159.388"
"60","P","Oswaldo Negri Jr.","9","1:59.093","24:23.912","Green","Track","1.371","18.891","22.437","9.024","8.996","0.425","4.347","0.391","22.233","22.946","8.032","157.888","171.617"
"44","GTD","John Potter","9","5:23.053","24:39.507","Green","Pit","1.502","21.066","25.374","9.713","10.032","0.467","4.719","0.430","24.556","26.752","198.442","143.688","156.052"
"38","PC","Nicholas Boulle","11","2:30.592","24:43.578","Green","Track","1.412","20.190","23.836","9.425","9.323","0.447","4.493","0.418","23.725","47.129","10.194","150.117","160.532"
"62","GTLM","Giancarlo Fisichella","10","2:05.721","24:45.678","Green","Track","1.460","19.758","24.353","9.359","9.735","0.457","4.639","0.417","22.850","24.138","8.555","146.832","160.917"
"52","PC","Robert Alon","10","2:12.342","24:57.072","Green","Track","1.423","20.093","23.628","9.719","9.796","0.563","6.615","0.690","25.558","26.019","8.238","119.187","97.250"
"7","PC","Jose Gutierrez","9","2:05.849","25:01.874","Green","Track","1.418","19.752","24.785","9.626","9.415","0.447","4.566","0.411","22.870","24.205","8.354","150.117","163.266"
"007","GTD","David Calvert-Jones","10","2:11.620","25:06.036","Green","Track","1.510","20.725","25.079","10.074","9.874","0.462","4.711","0.423","24.125","25.797","8.840","145.243","158.634"
"96","GTD","Jens Klingmann","8","2:18.456","25:13.399","Green","Track","6.021","24.175","24.911","9.771","9.881","0.465","4.684","0.422","23.905","25.521","8.700","144.306","159.010"
"88","PC","Richard Bradley","10","2:02.620","25:14.423","Green","Track","1.412","19.336","23.314","9.213","9.295","0.441","4.501","0.406","22.753","23.687","8.262","152.159","165.277"
"3","GTLM","Antonio Garcia","9","2:07.021","25:27.758","Green","Track","1.480","20.124","24.130","9.340","9.839","0.458","4.627","0.417","23.200","24.626","8.780","146.512","160.917"
"63","GTD","Christina Nielsen","10","2:12.602","25:29.725","Green","Track","1.487","21.091","25.552","9.559","9.904","0.462","4.684","0.419","25.044","25.566","8.834","145.243","160.149"
"4","GTLM","Tommy Milner","10","2:06.537","25:33.465","Green","Track","1.478","20.120","24.065","9.396","9.782","0.458","4.604","0.413","23.033","24.569","8.619","146.512","162.475"
"100","GTLM","John Edwards","10","2:05.738","25:37.983","Green","Track","1.472","19.870","23.979","9.232","9.733","0.459","4.668","0.418","22.826","24.495","8.586","146.192","160.532"
"23","GTD","Alex Riberas","8","4:51.390","25:44.609","Green","Pit","1.504","20.283","24.926","9.772","9.943","0.470","4.727","0.424","23.553","25.930","169.858","142.771","158.260"
"6","GTD","Robin Liddell","8","5:54.671","25:47.324","Green","Pit","1.495","20.749","25.268","9.472","9.969","0.462","4.692","0.419","23.580","39.252","219.313","145.243","160.149"
"85","PC","Misha Goikhberg","9","8:03.728","25:53.839","Green","Pit","1.424","20.122","23.467","9.387","9.414","0.445","4.535","0.411","23.943","26.607","363.973","150.792","163.266"
"70","P","Tom Long","8","2:02.036","25:56.501","Green","Track","1.364","19.820","23.523","8.990","8.989","0.421","4.322","0.390","22.334","23.793","8.090","159.388","172.057"
"25","GTLM","Bill Auberlen","10","2:06.269","25:56.754","Green","Track","1.489","20.058","24.045","9.282","9.887","0.463","4.709","0.421","22.651","24.503","8.761","144.929","159.388"
"16","GTD","Corey Lewis","8","2:21.248","26:04.812","Green","Track","6.195","25.088","25.746","9.603","9.959","0.470","4.732","0.488","24.280","25.880","8.807","142.771","137.505"
"31","P","Dane Cameron","10","2:01.968","26:08.634","Green","Track","1.374","19.105","22.650","9.083","9.050","0.425","4.321","0.391","22.879","24.624","8.066","157.888","171.617"
"911","GTLM","Nick Tandy","12","2:07.043","26:09.580","Green","Track","1.472","19.910","23.954","9.366","9.721","0.456","4.631","0.414","23.087","25.422","8.610","147.154","162.083"
"80","GTD","Mike Skeen","9","4:19.067","26:12.563","Green","Pit","1.467","21.527","25.109","10.139","9.741","0.456","4.602","0.431","24.043","24.576","136.976","147.154","155.690"
"48","GTD","Madison Snow","8","5:19.169","26:15.020","Green","Pit","1.481","20.390","24.857","9.530","9.911","0.462","4.628","0.412","23.791","25.892","197.815","145.243","162.870"
"10","P","Jordan Taylor","9","2:09.114","26:28.046","Green","Track","6.088","22.843","22.801","9.264","9.024","0.426","4.349","0.391","22.397","23.561","7.970","157.517","171.617"
"62","GTLM","Giancarlo Fisichella","11","2:06.915","26:52.593","Green","Track","1.469","19.945","24.622","9.377","9.701","0.455","4.635","0.425","23.047","24.731","8.508","147.478","157.888"
"52","PC","Robert Alon","11","2:03.634","27:00.706","Green","Track","1.425","19.634","23.128","9.198","9.257","0.441","4.497","0.407","22.739","24.685","8.223","152.159","164.870"
"97","GTD","Markus Palttala","10","4:22.587","27:00.763","Green","Pit","1.482","20.660","25.041","10.020","9.812","0.458","4.627","0.422","24.008","25.672","140.385","146.512","159.010"
"44","GTD","John Potter","10","2:22.986","27:02.493","Green","Track","5.958","25.284","25.690","9.765","10.091","0.470","4.760","0.453","24.448","27.190","8.877","142.771","148.129"
"7","PC","Jose Gutierrez","10","2:04.012","27:05.886","Green","Track","1.424","19.550","23.605","9.220","9.424","0.445","4.555","0.411","23.017","23.966","8.395","150.792","163.266"
"007","GTD","David Calvert-Jones","11","2:11.271","27:17.307","Green","Track","1.509","20.730","25.068","9.707","9.881","0.463","4.739","0.437","24.208","25.706","8.823","144.929","153.552"
"88","PC","Richard Bradley","11","2:22.335","27:36.758","Green","Pit","1.407","19.877","23.824","9.469","9.386","0.439","4.520","0.410","23.044","23.596","26.363","152.853","163.664"
"63","GTD","Christina Nielsen","11","2:12.636","27:42.361","Green","Track","1.489","20.884","25.243","9.722","9.850","0.462","4.676","0.417","23.942","26.982","8.969","145.243","160.917"
"100","GTLM","John Edwards","11","2:06.146","27:44.129","Green","Track","1.477","19.914","24.055","9.313","9.767","0.463","4.698","0.421","22.842","24.592","8.604","144.929","159.388"
"3","GTLM","Antonio Garcia","10","2:22.662","27:50.420","Green","Pit","1.482","20.071","24.400","9.473","9.790","0.460","4.655","0.419","22.915","23.766","25.231","145.875","160.149"
"912","GTLM","Earl Bamber","12","3:52.022","27:52.070","Green","Pit","1.475","19.870","23.905","9.269","9.754","0.463","4.667","0.417","22.872","24.826","114.504","144.929","160.917"
"4","GTLM","Tommy Milner","11","2:23.181","27:56.646","Green","Pit","1.476","20.196","24.078","9.491","9.818","0.460","4.653","0.427","23.295","24.247","25.040","145.875","157.148"
"70","P","Tom Long","9","2:00.953","27:57.454","Green","Track","1.373","19.226","23.227","9.384","9.013","0.424","4.360","0.393","22.203","23.262","8.088","158.260","170.744"
"33","GTD","Jeroen Bleekemolen","4","13:34.402","27:59.439","Green","Pit","1.464","20.758","24.873","9.363","9.672","0.454","4.607","0.412","23.918","25.125","693.756","147.802","162.870"
"23","GTD","Mario Farnbacher","9","2:18.642","28:03.251","Green","Track","6.057","24.006","25.147","9.582","9.977","0.472","4.760","0.427","23.914","25.572","8.728","142.166","157.148"
"85","PC","Misha Goikhberg","10","2:14.366","28:08.205","Green","Track","6.077","23.272","24.573","10.240","9.383","0.448","4.569","0.428","23.106","24.056","8.214","149.782","156.781"
"31","P","Dane Cameron","11","2:01.191","28:09.825","Green","Track","1.378","18.960","23.062","9.414","9.104","0.429","4.378","0.429","23.075","22.994","7.968","156.416","156.416"
"6","GTD","Robin Liddell","9","2:26.363","28:13.687","Green","Track","5.977","28.445","25.800","9.933","10.884","0.493","4.971","0.545","24.923","25.707","8.685","136.110","123.123"
"16","GTD","Corey Lewis","9","2:10.698","28:15.510","Green","Track","1.492","20.735","25.006","9.855","9.930","0.467","4.676","0.420","23.759","25.528","8.830","143.688","159.767"
"90","P","Marc Goossens","7","15:07.617","28:20.277","Green","Pit","1.387","19.371","23.716","9.067","9.175","0.431","4.383","0.400","22.704","23.159","793.824","155.690","167.756"
"10","P","Jordan Taylor","10","2:01.910","28:29.956","Green","Track","1.374","18.852","24.021","9.789","9.099","0.429","4.382","0.393","22.470","23.085","8.016","156.416","170.744"
"27","GTD","Paolo Ruberti","9","6:07.416","28:34.866","Green","Pit","1.500","21.362","26.104","9.867","9.937","0.465","4.691","0.433","24.038","27.483","241.536","144.306","154.971"
"80","GTD","Dan Knox","10","2:25.437","28:38.000","Green","Track","5.932","26.839","26.888","10.315","9.878","0.462","4.681","0.424","25.070","26.326","8.622","145.243","158.260"
"9","GTD","Matt Bell","9","8:28.977","28:39.855","Green","Pit","1.499","20.532","25.224","9.497","9.952","0.462","4.688","0.417","23.500","25.324","387.882","145.243","160.917"
"48","GTD","Madison Snow","9","2:25.145","28:40.165","Green","Track","6.479","29.539","25.606","9.501","9.960","0.465","4.684","0.418","23.735","25.969","8.789","144.306","160.532"
"60","P","Oswaldo Negri Jr.","10","4:25.699","28:49.611","Green","Pit","1.365","20.921","24.009","10.536","8.985","0.424","4.327","0.396","23.056","25.836","145.844","158.260","169.450"
"62","GTLM","Giancarlo Fisichella","12","2:04.510","28:57.103","Green","Track","1.468","19.873","23.621","9.206","9.724","0.456","4.641","0.416","22.575","24.033","8.497","147.154","161.304"
"52","PC","Robert Alon","12","2:01.557","29:02.263","Green","Track","1.421","19.329","22.769","9.133","9.303","0.445","4.541","0.411","22.599","23.452","8.154","150.792","163.266"
"7","PC","Jose Gutierrez","11","2:03.929","29:09.815","Green","Track","1.422","19.615","23.595","9.555","9.410","0.448","4.585","0.413","22.686","23.895","8.305","149.782","162.475"
"44","GTD","John Potter","11","2:11.501","29:13.994","Green","Track","1.511","20.858","25.105","9.515","10.077","0.471","4.762","0.443","23.960","25.797","9.002","142.468","151.472"
"97","GTD","Markus Palttala","11","2:19.014","29:19.777","Green","Track","6.022","24.694","25.065","9.854","9.852","0.463","4.680","0.419","23.592","25.618","8.755","144.929","160.149"
"26","PC","Don Yount","12","5:30.713","29:27.343","Green","Pit","1.408","20.597","25.142","9.625","9.317","0.439","4.493","0.456","23.839","25.014","210.383","152.853","147.154"
"20","PC","Bruno Junqueira","7","16:37.540","29:45.916","Green","Pit","1.404","19.308","22.912","9.094","9.231","0.437","4.457","0.405","23.180","24.175","882.937","153.552","165.685"
"5","P","Joao Barbosa","10","6:45.300","30:06.664","Green","Track","280.348","24.290","23.665","9.327","8.987","0.425","4.344","0.400","22.252","23.282","7.980","157.888","167.756"
"31","P","Dane Cameron","12","2:01.048","30:10.873","Green","Track","1.364","19.093","22.687","9.407","9.021","0.427","4.361","0.394","22.730","23.615","7.949","157.148","170.310"
"912","GTLM","Earl Bamber","13","2:18.997","30:11.067","Green","Track","6.099","24.789","25.583","9.696","10.019","0.474","4.810","0.438","23.411","25.057","8.621","141.566","153.202"
"85","PC","Misha Goikhberg","11","2:05.122","30:13.327","Green","Track","1.416","19.859","23.147","9.394","9.401","0.446","4.549","0.417","23.388","24.824","8.281","150.454","160.917"
"23","GTD","Mario Farnbacher","10","2:12.533","30:15.784","Green","Track","1.502","20.626","25.860","9.791","9.993","0.472","4.751","0.425","24.656","25.739","8.718","142.166","157.888"
"25","GTLM","Bill Auberlen","11","4:20.271","30:17.025","Green","Pit","1.491","20.729","24.757","9.598","9.932","0.465","4.731","0.423","22.944","24.984","140.217","144.306","158.634"
"33","GTD","Jeroen Bleekemolen","5","2:22.801","30:22.240","Green","Track","6.029","26.634","26.009","9.747","9.841","0.459","4.664","0.421","24.781","25.637","8.579","146.192","159.388"
"6","GTD","Robin Liddell","10","2:09.410","30:23.097","Green","Track","1.497","20.530","24.786","9.523","9.997","0.465","4.709","0.421","23.129","25.567","8.786","144.306","159.388"
"8","PC","Alex Popow","10","6:46.375","30:25.097","Green","Track","274.674","25.720","25.010","9.588","9.480","0.450","4.609","0.443","23.581","24.549","8.271","149.116","151.472"
"16","GTD","Corey Lewis","10","2:11.416","30:26.926","Green","Track","1.488","20.918","25.360","9.473","9.980","0.468","4.682","0.418","23.659","26.059","8.911","143.381","160.532"
"90","P","Marc Goossens","8","2:13.109","30:33.386","Green","Track","6.026","22.983","23.258","9.126","9.199","0.435","4.432","0.402","23.367","25.822","8.059","154.258","166.921"
"38","PC","Nicholas Boulle","12","6:00.753","30:44.331","Green","Pit","1.455","21.103","26.149","9.778","9.363","0.469","4.766","0.457","24.300","27.025","235.888","143.075","146.832"
"911","GTLM","Nick Tandy","13","4:40.759","30:50.339","Green","Pit","1.477","20.279","24.127","9.274","9.756","0.459","4.672","0.418","22.956","23.452","163.889","146.192","160.532"
"48","GTD","Madison Snow","10","2:10.863","30:51.028","Green","Track","1.485","20.682","24.985","9.535","9.928","0.465","4.654","0.414","24.127","25.874","8.714","144.306","162.083"
"80","GTD","Dan Knox","11","2:14.883","30:52.883","Green","Track","1.474","21.421","26.165","10.159","9.757","0.457","4.759","0.480","25.269","26.321","8.621","146.832","139.796"
"9","GTD","Matt Bell","10","2:18.891","30:58.746","Green","Track","5.956","24.046","25.404","9.478","10.080","0.469","4.760","0.424","23.727","25.613","8.934","143.075","158.260"
"62","GTLM","Giancarlo Fisichella","13","2:04.939","31:02.042","Green","Track","1.466","19.988","23.603","9.297","9.716","0.457","4.647","0.416","22.576","24.188","8.585","146.832","161.304"
"60","P","John Pew","11","2:15.589","31:05.200","Green","Track","6.150","25.490","24.875","10.109","8.997","0.430","4.464","0.480","22.933","23.693","7.968","156.052","139.796"
"67","GTLM","Ryan Briscoe","9","7:16.229","31:10.526","Green","Pit","1.471","20.968","24.556","9.220","9.674","0.453","4.636","0.426","22.708","23.780","318.337","148.129","157.517"
"44","GTD","John Potter","12","2:11.166","31:25.160","Green","Track","1.514","20.834","24.892","9.565","10.043","0.471","4.754","0.426","23.871","25.858","8.938","142.468","157.517"
"100","GTLM","John Edwards","12","3:41.298","31:25.427","Green","Pit","1.479","19.945","26.018","9.731","10.195","0.518","5.055","0.445","23.293","23.529","101.090","129.541","150.792"
"7","PC","Jose Gutierrez","12","2:21.048","31:30.863","Green","Pit","1.421","19.462","23.337","9.332","9.424","0.447","4.581","0.413","22.855","23.920","25.856","150.117","162.475"
"73","GTD","Jorg Bergmeister","9","7:19.099","31:39.237","Green","Pit","1.497","20.503","24.960","9.587","9.903","0.464","4.708","0.423","23.561","24.438","319.055","144.617","158.634"
"26","PC","John Falb","13","2:23.584","31:50.927","Green","Track","6.065","26.870","26.888","10.102","9.531","0.448","4.645","0.445","24.665","25.524","8.401","149.782","150.792"
"20","PC","Bruno Junqueira","8","2:15.466","32:01.382","Green","Track","6.073","23.794","24.692","9.811","9.497","0.449","4.588","0.471","23.407","24.503","8.181","149.448","142.468"
"5","P","Joao Barbosa","11","1:59.790","32:06.454","Green","Track","1.370","18.952","22.592","9.064","8.977","0.425","4.344","0.390","22.472","23.257","7.947","157.888","172.057"
"27","GTD","Paolo Ruberti","10","3:34.276","32:09.142","Green","Pit","6.110","24.224","25.964","9.538","10.013","0.469","4.722","0.422","23.454","26.141","83.219","143.075","159.010"
"85","PC","Misha Goikhberg","12","2:05.362","32:18.689","Green","Track","1.418","19.835","23.558","9.541","9.367","0.447","4.571","0.415","23.278","24.646","8.286","150.117","161.692"
"912","GTLM","Earl Bamber","14","2:11.864","32:22.931","Green","Track","1.495","20.221","24.900","9.310","9.859","0.468","4.747","0.446","25.562","26.271","8.585","143.381","150.454"
"97","GTD","Markus Palttala","12","3:04.548","32:24.325","Green","Pit","1.483","21.034","24.884","9.678","9.952","0.466","4.696","0.419","24.119","25.271","62.546","143.996","160.149"
"23","GTD","Mario Farnbacher","11","2:10.433","32:26.217","Green","Track","1.498","20.508","25.218","9.589","10.003","0.474","4.767","0.427","23.675","25.479","8.795","141.566","157.148"
"007","GTD","Ben Barker","12","5:09.588","32:26.895","Green","Pit","1.511","20.786","25.166","9.723","9.953","0.467","4.764","0.431","24.394","25.291","187.102","143.688","155.690"
"31","P","Dane Cameron","13","2:16.782","32:27.655","Green","Pit","1.367","19.060","22.499","9.111","9.075","0.428","4.367","0.392","22.380","22.313","25.790","156.781","171.179"
"96","GTD","Jens Klingmann","9","7:17.122","32:30.521","Green","Pit","1.489","20.489","25.174","9.651","9.879","0.463","4.682","0.419","23.843","24.337","316.696","144.929","160.149"
"6","GTD","Robin Liddell","11","2:09.000","32:32.097","Green","Track","1.495","20.353","24.732","9.500","9.925","0.462","4.691","0.419","23.246","25.471","8.706","145.243","160.149"
"8","PC","Alex Popow","11","2:07.284","32:32.381","Green","Track","1.422","20.136","24.081","9.653","9.428","0.446","4.593","0.450","23.560","25.190","8.325","150.454","149.116"
"90","P","Marc Goossens","9","2:01.425","32:34.811","Green","Track","1.389","19.026","23.280","9.207","9.156","0.434","4.425","0.430","22.769","23.291","8.018","154.614","156.052"
"25","GTLM","Bill Auberlen","12","2:22.622","32:39.647","Green","Track","5.978","29.061","25.642","9.837","9.962","0.467","4.756","0.426","23.193","24.648","8.652","143.688","157.517"
"10","P","Jordan Taylor","11","4:15.053","32:45.009","Green","Pit","1.372","19.038","22.897","9.115","9.062","0.427","4.365","0.407","22.990","22.220","143.160","157.148","164.870"
"4","GTLM","Oliver Gavin","12","4:57.045","32:53.691","Green","Track","164.848","24.438","25.151","9.799","9.959","0.467","4.715","0.430","23.412","25.067","8.759","143.688","156.052"
"66","GTLM","Joey Hand","9","8:53.687","32:54.856","Green","Pit","1.470","19.926","23.986","9.272","9.752","0.457","4.641","0.419","23.289","24.096","416.379","146.832","160.149"
"38","PC","Nicholas Boulle","13","2:20.580","33:04.911","Green","Track","6.078","26.635","25.628","10.104","9.388","0.445","4.545","0.444","23.949","25.037","8.327","150.792","151.131"
"80","GTD","Dan Knox","12","2:17.172","33:10.055","Green","Track","1.471","21.810","26.023","9.826","9.764","0.459","4.659","0.417","26.716","27.180","8.847","146.192","160.917"
"9","GTD","Matt Bell","11","2:12.050","33:10.796","Green","Track","1.506","20.880","25.555","9.588","10.026","0.467","4.723","0.419","24.375","25.680","8.831","143.688","160.149"
"52","PC","Robert Alon","13","4:08.388","33:10.651","Green","Pit","1.417","19.545","23.112","9.490","9.395","0.446","4.606","0.485","24.302","23.764","131.826","150.454","138.355"
"60","P","John Pew","12","2:05.655","33:10.855","Green","Track","1.369","19.991","23.490","9.581","9.178","0.430","4.382","0.406","23.149","25.664","8.015","156.052","165.277"
"911","GTLM","Nick Tandy","14","2:20.633","33:10.972","Green","Track","6.084","25.862","25.192","9.795","9.939","0.466","4.737","0.432","23.813","25.719","8.594","143.996","155.329"
"67","GTLM","Ryan Briscoe","10","2:13.602","33:24.128","Green","Track","5.962","23.491","23.859","9.303","9.763","0.460","4.696","0.423","22.753","24.336","8.556","145.875","158.634"
"44","GTD","John Potter","13","2:11.667","33:36.827","Green","Track","1.517","20.975","24.940","9.695","10.081","0.471","4.749","0.430","23.974","25.973","8.862","142.468","156.052"
"100","GTLM","Lucas Luhr","13","2:15.626","33:41.053","Green","Track","5.934","23.575","24.647","9.507","9.797","0.466","4.730","0.425","23.149","24.724","8.672","143.996","157.888"
"73","GTD","Jorg Bergmeister","10","2:19.324","33:58.561","Green","Track","6.095","25.243","26.040","9.490","9.933","0.471","4.776","0.427","23.182","24.961","8.706","142.468","157.148"
"26","PC","John Falb","14","2:09.233","34:00.160","Green","Track","1.432","20.753","25.152","9.595","9.428","0.445","4.542","0.450","23.981","25.110","8.345","150.792","149.116"
"20","PC","Bruno Junqueira","9","2:02.964","34:04.346","Green","Track","1.416","19.561","23.260","9.385","9.274","0.442","4.518","0.410","22.772","23.727","8.199","151.815","163.664"
"0","P","Sean Rayhall","10","10:40.362","34:08.200","Green","Pit","1.335","19.724","24.329","9.162","8.927","0.419","4.273","0.392","23.036","23.328","525.437","160.149","171.179"
"88","PC","Richard Bradley","12","6:43.930","34:20.688","Green","Track","270.921","26.189","25.985","9.712","9.447","0.450","4.633","0.456","23.275","24.544","8.318","149.116","147.154"
"5","P","Joao Barbosa","12","2:16.670","34:23.124","Green","Pit","1.362","18.928","23.178","9.124","9.026","0.427","4.345","0.392","22.541","22.216","25.131","157.148","171.179"
"85","PC","Misha Goikhberg","13","2:05.099","34:23.788","Green","Track","1.428","20.100","23.342","9.319","9.361","0.446","4.554","0.411","23.480","24.356","8.302","150.454","163.266"
"912","GTLM","Earl Bamber","15","2:05.031","34:27.962","Green","Track","1.491","20.174","23.668","9.124","9.820","0.466","4.743","0.426","22.445","24.046","8.628","143.996","157.517"
"27","GTD","Paolo Ruberti","11","2:22.622","34:31.764","Green","Track","6.110","26.790","25.306","9.470","10.156","0.501","5.154","0.478","23.717","25.952","8.988","133.937","140.381"
"63","GTD","Christina Nielsen","12","6:51.129","34:33.490","Green","Pit","1.499","20.907","26.490","9.635","9.891","0.464","4.699","0.420","24.050","25.754","287.320","144.617","159.767"
"90","P","Marc Goossens","10","2:01.728","34:36.539","Green","Track","1.382","19.310","23.308","9.299","9.164","0.432","4.396","0.394","22.595","23.433","8.015","155.329","170.310"
"8","PC","Alex Popow","12","2:06.232","34:38.613","Green","Track","1.432","20.614","23.820","9.374","9.490","0.453","4.644","0.431","23.576","24.168","8.230","148.129","155.690"
"97","GTD","Markus Palttala","13","2:22.560","34:46.885","Green","Track","6.053","27.537","25.725","9.555","9.892","0.465","4.710","0.421","23.577","25.880","8.745","144.306","159.388"
"48","GTD","Madison Snow","11","3:57.348","34:48.376","Green","Pit","1.482","20.529","25.008","9.556","9.926","0.463","4.662","0.415","23.802","25.261","116.244","144.929","161.692"
"25","GTLM","Bill Auberlen","13","2:11.136","34:50.783","Green","Track","1.494","20.409","24.204","9.472","10.005","0.469","4.753","0.423","22.661","28.525","8.721","143.075","158.634"
"007","GTD","David Calvert-Jones","13","2:25.200","34:52.095","Green","Track","6.637","25.843","26.252","10.045","10.120","0.468","4.772","0.451","24.830","26.900","8.882","143.381","148.786"
"7","PC","Gustavo Yacaman","13","3:27.123","34:57.986","Green","Track","76.537","23.154","25.273","9.846","9.535","0.451","4.593","0.414","23.822","25.142","8.356","148.786","162.083"
"10","P","Ricky Taylor","12","2:13.221","34:58.230","Green","Track","6.216","25.589","23.424","9.364","9.122","0.429","4.393","0.395","22.672","23.615","8.002","156.416","169.879"
"4","GTLM","Oliver Gavin","13","2:07.566","35:01.257","Green","Track","1.491","20.338","24.365","9.355","9.856","0.466","4.681","0.420","23.185","24.719","8.690","143.996","159.767"
"70","P","Tom Long","10","7:04.669","35:02.123","Green","Pit","1.366","19.238","23.148","9.063","9.035","0.425","4.358","0.392","22.505","23.514","311.625","157.888","171.179"
"66","GTLM","Joey Hand","10","2:15.225","35:10.081","Green","Track","5.960","24.478","24.314","9.302","9.861","0.467","4.721","0.429","22.670","24.375","8.648","143.688","156.416"
"38","PC","Nicholas Boulle","14","2:06.209","35:11.120","Green","Track","1.419","20.365","24.415","9.352","9.394","0.444","4.518","0.426","23.471","24.141","8.264","151.131","157.517"
"911","GTLM","Nick Tandy","15","2:07.604","35:18.576","Green","Track","1.482","21.347","24.281","9.410","9.852","0.464","4.723","0.422","22.722","24.297","8.604","144.617","159.010"
"52","PC","Tom Kimber-Smith","14","2:11.222","35:21.873","Green","Track","6.085","22.492","23.693","9.578","9.366","0.446","4.564","0.416","22.716","23.640","8.226","150.454","161.304"
"80","GTD","Dan Knox","13","2:18.063","35:28.118","Green","Track","1.481","22.907","27.840","10.170","9.822","0.458","4.710","0.484","24.985","26.371","8.835","146.512","138.641"
"60","P","John Pew","13","2:17.569","35:28.424","Green","Track","1.374","20.975","23.582","9.408","9.213","0.430","4.432","0.402","23.147","36.217","8.389","156.052","166.921"
"62","GTLM","Giancarlo Fisichella","14","4:29.225","35:31.267","Green","Pit","1.466","20.157","23.885","9.288","9.764","0.458","4.631","0.420","23.170","23.332","152.654","146.512","159.767"
"100","GTLM","Lucas Luhr","14","2:07.562","35:48.615","Green","Track","1.491","20.127","24.481","9.497","9.755","0.463","4.708","0.422","22.886","24.908","8.824","144.929","159.010"
"16","GTD","Corey Lewis","11","5:23.997","35:50.923","Green","Pit","1.489","21.049","25.229","9.679","9.995","0.469","4.701","0.420","24.552","25.270","201.144","143.075","159.767"
"96","GTD","Jens Klingmann","10","3:34.088","36:04.609","Green","Pit","6.022","27.112","25.139","9.541","9.855","0.465","4.706","0.421","24.092","24.103","82.632","144.306","159.388"
