"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP5"
"3","GTLM","Antonio Garcia","8","6:46.414","19:29.893","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.872","0.000"
"9","GTD","Matt Bell","9","1:46.671","19:32.703","Green","Track","21.916","16.174","12.792","15.442","11.291","0.517","22.859","5.461","0.219","158.256"
"48","GTD","Madison Snow","10","1:45.388","19:33.082","Green","Track","21.726","15.784","12.693","15.423","11.093","0.504","22.555","5.390","0.220","162.338"
"16","GTD","Spencer Pumpelly","6","9:04.372","19:47.035","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.924","0.000"
"23","GTD","Alex Riberas","8","3:50.262","19:49.984","Green","Pit","23.163","16.658","13.636","15.692","11.399","0.521","26.215","122.120","0.858","157.041"
"100","GTLM","Lucas Luhr","10","3:33.092","20:02.241","Green","Pit","21.751","16.171","13.381","16.236","11.277","0.514","26.384","106.433","0.945","159.179"
"25","GTLM","Dirk Werner","10","1:44.446","20:12.939","Green","Track","21.383","15.607","12.472","15.073","11.163","0.512","22.537","5.477","0.222","159.801"
"66","GTLM","Dirk Mueller","7","1:43.624","20:12.948","Green","Track","21.347","15.537","12.371","14.970","11.143","0.511","22.181","5.347","0.217","160.114"
"62","GTLM","Giancarlo Fisichella","10","1:43.755","20:15.675","Green","Track","21.378","15.478","12.369","15.235","11.121","0.508","22.094","5.354","0.218","161.059"
"67","GTLM","Richard Westbrook","7","1:44.963","20:17.960","Green","Track","21.497","15.786","12.702","15.303","11.123","0.506","22.447","5.380","0.219","161.696"
"97","GTD","Markus Palttala","11","1:46.271","20:37.846","Green","Track","21.849","16.102","12.741","15.418","11.370","0.520","22.575","5.472","0.224","157.343"
"912","GTLM","Frederic Makowiecki","10","1:44.196","20:39.200","Green","Track","21.196","15.796","12.655","15.069","11.175","0.512","22.179","5.394","0.220","159.801"
"4","GTLM","Oliver Gavin","9","1:57.030","20:43.559","Green","Track","28.236","17.354","14.115","16.055","11.392","0.518","23.643","5.493","0.224","157.950"
"33","GTD","Jeroen Bleekemolen","9","1:45.538","20:50.571","Green","Track","21.606","15.964","12.550","15.405","11.050","0.506","22.856","5.381","0.220","161.696"
"63","GTD","Alessandro Balzan","10","1:46.256","20:52.961","Green","Track","21.893","15.958","12.749","15.689","11.252","0.514","22.534","5.444","0.223","159.179"
"27","GTD","Cedric Sbirrazzuoli","9","1:46.693","21:08.921","Green","Track","22.349","16.009","13.027","15.228","11.195","0.509","22.707","5.448","0.221","160.743"
"96","GTD","Jens Klingmann","8","1:48.700","21:14.596","Green","Track","24.796","15.892","12.693","15.347","11.173","0.510","22.655","5.414","0.220","160.428"
"9","GTD","Matt Bell","10","1:46.021","21:18.724","Green","Track","22.006","15.966","12.565","15.273","11.271","0.514","22.758","5.447","0.221","159.179"
"48","GTD","Madison Snow","11","1:46.076","21:19.158","Green","Track","22.069","16.019","12.818","15.396","11.096","0.502","22.579","5.378","0.219","162.984"
"3","GTLM","Antonio Garcia","9","1:55.922","21:25.815","Green","Track","27.314","15.678","12.443","15.079","11.175","0.507","28.098","5.407","0.221","161.377"
"16","GTD","Corey Lewis","7","1:52.010","21:39.045","Green","Track","26.523","16.307","13.228","15.617","11.271","0.509","22.895","5.438","0.222","160.743"
"23","GTD","Alex Riberas","9","1:52.389","21:42.373","Green","Track","26.721","16.306","12.838","15.624","11.427","0.522","23.219","5.507","0.225","156.740"
"100","GTLM","Lucas Luhr","11","1:52.405","21:54.646","Green","Track","26.333","16.574","13.289","15.952","11.296","0.516","22.757","5.465","0.223","158.562"
"66","GTLM","Dirk Mueller","8","1:43.490","21:56.438","Green","Track","21.174","15.446","12.317","15.246","11.176","0.507","22.046","5.359","0.219","161.377"
"25","GTLM","Dirk Werner","11","1:45.047","21:57.986","Green","Track","21.930","15.694","12.492","15.339","11.085","0.506","22.414","5.367","0.220","161.696"
"62","GTLM","Giancarlo Fisichella","11","1:45.946","22:01.621","Green","Track","22.025","15.750","12.447","15.202","11.120","0.505","23.330","5.349","0.218","162.016"
"67","GTLM","Richard Westbrook","8","1:44.777","22:02.737","Green","Track","21.351","15.803","12.643","15.268","11.151","0.507","22.478","5.358","0.218","161.377"
"912","GTLM","Frederic Makowiecki","11","1:44.211","22:23.411","Green","Track","21.307","15.463","12.803","15.192","11.205","0.514","22.083","5.423","0.221","159.179"
"97","GTD","Markus Palttala","12","1:46.432","22:24.278","Green","Track","21.765","16.017","12.653","15.586","11.474","0.522","22.716","5.474","0.225","156.740"
"4","GTLM","Oliver Gavin","10","1:47.166","22:30.725","Green","Track","22.370","16.300","12.723","15.395","11.307","0.515","22.868","5.465","0.223","158.870"
"63","GTD","Alessandro Balzan","11","1:45.927","22:38.888","Green","Track","21.789","15.823","12.734","15.501","11.286","0.514","22.594","5.462","0.224","159.179"
"27","GTD","Cedric Sbirrazzuoli","10","1:46.012","22:54.933","Green","Track","21.637","15.995","12.981","15.412","11.186","0.508","22.627","5.446","0.220","161.059"
"96","GTD","Jens Klingmann","9","1:45.712","23:00.308","Green","Track","21.527","16.203","12.779","15.287","11.129","0.508","22.647","5.411","0.221","161.059"
"9","GTD","Matt Bell","11","1:46.562","23:05.286","Green","Track","22.478","15.909","12.599","15.388","11.256","0.514","22.755","5.442","0.221","159.179"
"48","GTD","Madison Snow","12","1:46.449","23:05.607","Green","Track","22.363","16.017","12.779","15.440","11.097","0.502","22.638","5.393","0.220","162.984"
"3","GTLM","Antonio Garcia","10","1:50.729","23:16.544","Green","Track","21.283","15.373","12.349","15.212","15.499","0.784","24.588","5.420","0.221","104.360"
"16","GTD","Corey Lewis","8","1:47.379","23:26.424","Green","Track","22.577","16.208","13.048","15.448","11.202","0.507","22.727","5.441","0.221","161.377"
"23","GTD","Alex Riberas","10","1:46.241","23:28.614","Green","Track","21.941","15.983","12.704","15.389","11.378","0.520","22.605","5.496","0.225","157.343"
"67","GTLM","Richard Westbrook","9","1:44.459","23:47.196","Green","Track","21.367","15.798","12.563","15.204","11.104","0.509","22.297","5.397","0.220","160.743"
"100","GTLM","Lucas Luhr","12","1:55.875","23:50.521","Green","Track","22.402","21.921","15.694","15.648","11.482","0.522","22.561","5.423","0.222","156.740"
"912","GTLM","Frederic Makowiecki","12","1:43.690","24:07.101","Green","Track","21.245","15.509","12.567","15.014","11.118","0.510","22.082","5.425","0.220","160.428"
"97","GTD","Markus Palttala","13","1:46.065","24:10.343","Green","Track","21.661","16.306","12.662","15.424","11.304","0.517","22.477","5.490","0.224","158.256"
"4","GTLM","Oliver Gavin","11","1:45.237","24:15.962","Green","Track","21.795","15.891","12.503","15.114","11.218","0.514","22.547","5.435","0.220","159.179"
"27","GTD","Cedric Sbirrazzuoli","11","1:45.843","24:40.776","Green","Track","21.693","15.973","12.931","15.317","11.136","0.508","22.618","5.447","0.220","161.059"
"9","GTD","Matt Bell","12","1:45.779","24:51.065","Green","Track","21.815","15.939","12.642","15.508","11.241","0.514","22.463","5.437","0.220","159.179"
"48","GTD","Madison Snow","13","1:50.877","24:56.484","Green","Track","21.872","15.949","12.897","15.428","11.049","0.501","27.557","5.404","0.220","163.310"
"3","GTLM","Antonio Garcia","11","1:43.378","24:59.922","Green","Track","21.351","15.411","12.314","14.830","11.151","0.512","22.177","5.411","0.221","159.801"
"16","GTD","Corey Lewis","9","1:46.253","25:12.677","Green","Track","21.878","16.026","12.911","15.373","11.155","0.507","22.750","5.433","0.220","161.377"
"44","GTD","Andy Lally","10","5:45.186","25:13.081","Green","Pit","29.545","18.207","14.140","16.688","11.595","0.528","26.849","226.719","0.915","154.959"
"23","GTD","Alex Riberas","11","1:45.832","25:14.446","Green","Track","21.880","15.932","12.601","15.373","11.343","0.519","22.478","5.482","0.224","157.646"
"25","GTLM","Dirk Werner","12","3:26.135","25:24.121","Green","Pit","21.769","16.038","12.763","15.719","11.135","0.509","26.507","100.814","0.881","160.743"
"100","GTLM","Lucas Luhr","13","1:44.185","25:34.706","Green","Track","21.384","15.771","12.409","15.155","11.159","0.511","22.171","5.403","0.222","160.114"
"80","GTD","Mike Skeen","7","9:11.323","25:35.483","Green","Pit","25.282","23.803","13.499","15.959","11.194","0.514","28.861","431.301","0.910","159.179"
"33","GTD","Jeroen Bleekemolen","10","4:51.172","25:41.743","Green","Pit","21.981","16.379","13.076","16.014","11.107","0.508","27.407","183.754","0.946","161.059"
"912","GTLM","Frederic Makowiecki","13","1:43.357","25:50.458","Green","Track","21.220","15.419","12.455","14.931","11.161","0.515","22.033","5.402","0.221","158.870"
"97","GTD","Markus Palttala","14","1:45.641","25:55.984","Green","Track","21.661","16.112","12.647","15.322","11.328","0.521","22.367","5.459","0.224","157.041"
"4","GTLM","Oliver Gavin","12","1:44.338","26:00.300","Green","Track","21.409","15.727","12.488","15.033","11.181","0.513","22.359","5.408","0.220","159.490"
"9","GTD","Matt Bell","13","1:46.237","26:37.302","Green","Track","21.749","16.338","12.683","15.436","11.256","0.514","22.593","5.448","0.220","159.179"
"911","GTLM","Patrick Pilet","8","7:36.985","26:38.620","Green","Pit","21.956","15.641","12.457","15.253","11.234","0.513","25.139","353.957","0.835","159.490"
"48","GTD","Madison Snow","14","1:45.102","26:41.586","Green","Track","21.555","15.750","12.709","15.416","11.088","0.506","22.454","5.404","0.220","161.696"
"66","GTLM","Dirk Mueller","9","4:45.143","26:41.581","Green","Pit","21.765","15.954","12.609","15.141","11.147","0.511","24.863","182.253","0.900","160.114"
"3","GTLM","Antonio Garcia","12","1:46.534","26:46.456","Green","Track","21.419","16.404","12.454","15.423","11.144","0.520","23.574","5.376","0.220","157.343"
"16","GTD","Corey Lewis","10","1:45.978","26:58.655","Green","Track","21.758","16.033","12.903","15.417","11.158","0.507","22.566","5.416","0.220","161.377"
"23","GTD","Alex Riberas","12","1:46.166","27:00.612","Green","Track","21.918","15.949","12.648","15.507","11.325","0.519","22.581","5.494","0.225","157.646"
"44","GTD","John Potter","11","1:57.181","27:10.262","Green","Track","27.457","18.504","13.736","16.086","11.391","0.520","23.732","5.530","0.225","157.343"
"25","GTLM","Dirk Werner","13","1:50.063","27:14.184","Green","Track","25.152","17.401","12.833","15.214","11.137","0.514","22.235","5.357","0.220","159.179"
"100","GTLM","Lucas Luhr","14","1:43.906","27:18.612","Green","Track","21.240","15.688","12.355","15.070","11.152","0.512","22.248","5.419","0.222","159.801"
"80","GTD","Mike Skeen","8","1:53.256","27:28.739","Green","Track","26.523","16.998","12.877","16.161","11.221","0.517","23.309","5.427","0.223","158.256"
"912","GTLM","Frederic Makowiecki","14","1:45.517","27:35.975","Green","Track","21.212","16.606","13.048","15.191","11.172","0.515","22.159","5.394","0.220","158.870"
"33","GTD","Jeroen Bleekemolen","11","1:57.778","27:39.521","Green","Track","27.732","18.841","14.283","16.129","11.076","0.510","23.584","5.402","0.221","160.428"
"4","GTLM","Oliver Gavin","13","1:44.014","27:44.314","Green","Track","21.352","15.546","12.485","15.073","11.158","0.514","22.245","5.420","0.221","159.179"
"97","GTD","Markus Palttala","15","1:49.476","27:45.460","Green","Track","21.718","16.128","14.143","16.466","11.676","0.569","23.096","5.457","0.223","143.793"
"9","GTD","Matt Bell","14","1:45.700","28:23.002","Green","Track","21.784","15.872","12.632","15.407","11.286","0.516","22.546","5.437","0.220","158.562"
"911","GTLM","Patrick Pilet","9","1:48.627","28:27.247","Green","Track","25.141","15.772","12.736","15.360","11.235","0.516","22.225","5.419","0.223","158.562"
"48","GTD","Madison Snow","15","1:46.995","28:28.581","Green","Track","21.624","16.065","14.148","15.427","11.076","0.504","22.535","5.396","0.220","162.338"
"66","GTLM","Dirk Mueller","10","1:52.813","28:34.394","Green","Track","26.270","17.329","13.436","15.638","11.183","0.511","22.817","5.408","0.221","160.114"
"62","GTLM","Giancarlo Fisichella","12","6:39.817","28:41.438","Green","Pit","39.857","16.507","13.093","15.396","11.163","0.512","25.192","277.182","0.915","159.801"
"16","GTD","Corey Lewis","11","1:46.256","28:44.911","Green","Track","21.787","16.084","12.874","15.510","11.161","0.507","22.705","5.408","0.220","161.377"
"96","GTD","Jens Klingmann","10","5:55.397","28:55.705","Green","Pit","21.587","15.981","12.634","15.324","11.111","0.508","24.839","252.588","0.825","161.059"
"25","GTLM","Dirk Werner","14","1:44.028","28:58.212","Green","Track","21.129","15.525","12.481","15.032","11.078","0.512","22.658","5.392","0.221","159.801"
"44","GTD","John Potter","12","1:47.967","28:58.229","Green","Track","22.249","16.282","12.934","15.720","11.357","0.519","23.172","5.512","0.222","157.646"
"63","GTD","Alessandro Balzan","12","6:21.937","29:00.825","Green","Pit","22.889","16.148","12.936","15.946","11.254","0.516","25.753","275.568","0.927","158.562"
"100","GTLM","Lucas Luhr","15","1:44.210","29:02.822","Green","Track","21.660","15.710","12.394","15.041","11.156","0.512","22.127","5.388","0.222","159.801"
"912","GTLM","Frederic Makowiecki","15","1:44.061","29:20.036","Green","Track","21.175","15.462","12.501","15.112","11.184","0.515","22.479","5.412","0.221","158.870"
"33","GTD","Jeroen Bleekemolen","12","1:45.109","29:24.630","Green","Track","21.519","15.833","12.494","15.319","11.034","0.508","22.808","5.374","0.220","161.059"
"4","GTLM","Oliver Gavin","14","1:44.313","29:28.627","Green","Track","21.407","15.611","12.424","14.981","11.221","0.514","22.505","5.428","0.222","159.179"
"97","GTD","Markus Palttala","16","1:45.731","29:31.191","Green","Track","21.702","16.065","12.649","15.322","11.304","0.518","22.482","5.464","0.225","157.950"
"23","GTD","Alex Riberas","13","3:08.295","30:08.907","Green","Pit","22.216","16.119","12.793","15.726","11.381","0.521","27.170","81.539","0.830","157.041"
"911","GTLM","Patrick Pilet","10","1:44.064","30:11.311","Green","Track","21.557","15.510","12.407","14.950","11.232","0.515","22.237","5.435","0.221","158.870"
"66","GTLM","Dirk Mueller","11","1:43.374","30:17.768","Green","Track","21.292","15.409","12.477","14.970","11.157","0.511","21.972","5.366","0.220","160.114"
"16","GTD","Corey Lewis","12","1:46.078","30:30.989","Green","Track","21.763","16.008","12.846","15.457","11.166","0.507","22.680","5.431","0.220","161.377"
"62","GTLM","Toni Vilander","13","1:53.504","30:34.942","Green","Track","27.168","16.384","13.497","15.677","11.230","0.515","23.385","5.427","0.221","158.870"
"25","GTLM","Dirk Werner","15","1:43.566","30:41.778","Green","Track","21.310","15.534","12.472","14.954","11.116","0.511","22.079","5.372","0.218","160.114"
"44","GTD","John Potter","13","1:47.939","30:46.168","Green","Track","22.354","16.294","12.820","15.741","11.379","0.518","23.135","5.475","0.223","157.950"
"27","GTD","Cedric Sbirrazzuoli","12","6:10.368","30:51.144","Green","Pit","22.235","87.291","17.855","18.091","11.170","0.516","27.279","184.957","0.974","158.562"
"96","GTD","Bret Curtis","11","1:58.987","30:54.692","Green","Track","28.101","18.041","13.835","17.194","11.257","0.512","24.338","5.486","0.223","159.801"
"67","GTLM","Richard Westbrook","10","7:08.773","30:55.969","Green","Pit","21.409","15.788","12.636","15.495","11.143","0.513","26.254","324.676","0.859","159.490"
"63","GTD","Alessandro Balzan","13","1:57.656","30:58.481","Green","Track","26.923","16.835","13.647","15.913","11.407","0.520","26.652","5.534","0.225","157.343"
"912","GTLM","Frederic Makowiecki","16","1:44.304","31:04.340","Green","Track","21.284","15.686","12.500","15.174","11.235","0.514","22.232","5.458","0.221","159.179"
"4","GTLM","Oliver Gavin","15","1:43.867","31:12.494","Green","Track","21.375","15.570","12.365","14.949","11.228","0.514","22.252","5.395","0.219","159.179"
"80","GTD","Mike Skeen","9","3:46.208","31:14.947","Green","Pit","21.887","16.179","12.547","15.512","11.175","0.515","27.297","120.212","0.884","158.870"
"97","GTD","Markus Palttala","17","1:45.826","31:17.017","Green","Track","21.606","16.048","12.689","15.346","11.339","0.518","22.617","5.441","0.222","157.950"
"911","GTLM","Patrick Pilet","11","1:44.112","31:55.423","Green","Track","21.171","15.707","12.546","15.003","11.279","0.517","22.237","5.430","0.222","158.256"
"48","GTD","Madison Snow","16","3:26.833","31:55.414","Green","Pit","21.591","15.879","12.860","15.331","11.112","0.506","25.659","103.019","0.876","161.696"
"66","GTLM","Dirk Mueller","12","1:43.046","32:00.814","Green","Track","21.279","15.324","12.355","14.898","11.186","0.509","21.921","5.353","0.221","160.743"
"23","GTD","Mario Farnbacher","14","1:53.905","32:02.812","Green","Track","26.666","16.449","13.090","16.020","12.280","0.540","23.149","5.486","0.225","151.515"
"3","GTLM","Antonio Garcia","13","5:17.952","32:04.408","Green","Pit","21.200","15.310","12.286","14.947","11.090","0.507","24.593","217.074","0.945","161.377"
"16","GTD","Corey Lewis","13","1:45.995","32:16.984","Green","Track","21.853","15.978","12.803","15.414","11.196","0.507","22.598","5.425","0.221","161.377"
"25","GTLM","Dirk Werner","16","1:49.466","32:31.244","Green","Track","21.544","17.767","13.714","16.090","11.236","0.514","23.006","5.375","0.220","159.179"
"44","GTD","John Potter","14","1:47.716","32:33.884","Green","Track","21.924","16.140","13.083","16.002","11.362","0.518","22.995","5.470","0.222","157.950"
"9","GTD","Matt Bell","15","4:22.702","32:45.704","Green","Pit","21.796","15.966","12.633","15.651","11.283","0.516","27.368","156.635","0.854","158.562"
"96","GTD","Bret Curtis","12","1:51.228","32:45.920","Green","Track","22.469","17.112","13.149","16.613","11.585","0.519","24.103","5.456","0.222","157.646"
"63","GTD","Alessandro Balzan","14","1:50.324","32:48.805","Green","Track","22.550","17.031","12.909","15.514","11.317","0.518","24.792","5.470","0.223","157.950"
"912","GTLM","Frederic Makowiecki","17","1:47.449","32:51.789","Green","Track","21.428","15.981","13.839","16.146","11.195","0.512","22.760","5.369","0.219","159.801"
"67","GTLM","Richard Westbrook","11","2:01.772","32:57.741","Green","Track","29.698","18.159","13.941","16.322","11.276","0.513","26.185","5.456","0.222","159.490"
"27","GTD","Lawrence DeGeorge","13","2:09.410","33:00.554","Green","Track","30.879","18.261","15.112","18.142","12.945","0.563","27.195","6.065","0.248","145.325"
"23","GTD","Mario Farnbacher","15","4:32.775","36:35.587","Green","Pit","21.943","15.978","13.583","16.295","13.752","0.800","27.785","161.609","1.030","102.273"
"48","GTD","Bryan Sellers","17","4:40.655","36:36.069","Green","Pit","27.879","16.898","13.906","17.711","13.243","0.744","29.097","160.297","0.880","109.971"
"3","GTLM","Antonio Garcia","14","4:33.349","36:37.757","Green","Pit","27.366","16.268","13.010","15.313","11.310","0.684","45.326","143.220","0.852","119.617"
"9","GTD","Matt Bell","16","3:52.879","36:38.583","Green","Pit","26.160","16.623","14.196","16.655","11.202","0.510","27.418","119.295","0.820","160.428"
"63","GTD","Alessandro Balzan","15","3:51.227","36:40.032","Green","Pit","21.859","17.563","14.123","16.782","11.304","0.531","29.569","118.608","0.888","154.083"
"67","GTLM","Richard Westbrook","12","3:43.349","36:41.090","Green","Pit","22.725","17.546","14.439","16.635","11.285","0.514","27.864","111.489","0.852","159.179"
"4","GTLM","Oliver Gavin","16","5:33.802","36:46.296","Green","Pit","21.891","17.234","12.728","15.298","11.252","0.513","26.167","227.838","0.881","159.490"
"44","GTD","John Potter","15","4:18.336","36:52.220","Green","Pit","21.984","16.278","15.526","17.565","11.412","0.520","28.181","145.970","0.900","157.343"
"33","GTD","Jeroen Bleekemolen","13","7:29.275","36:53.905","Green","Pit","22.173","16.737","13.258","15.760","11.686","0.566","26.407","341.807","0.881","144.555"
"100","GTLM","Lucas Luhr","16","7:53.140","36:55.962","Green","Pit","21.873","17.816","13.381","15.702","11.184","0.511","25.417","366.360","0.896","160.114"
"911","GTLM","Patrick Pilet","12","5:02.214","36:57.637","Green","Pit","21.252","15.516","12.396","14.990","11.252","0.515","26.956","198.501","0.836","158.870"
"27","GTD","Lawrence DeGeorge","14","4:05.964","37:06.518","Green","Pit","25.460","19.485","15.778","17.767","11.483","0.528","32.369","122.114","0.980","154.959"
"6","GTD","Robin Liddell","1","37:08.816","37:08.816","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","21.851","0.889","0.000"
"912","GTLM","Frederic Makowiecki","18","4:19.413","37:11.202","Green","Pit","21.470","16.539","14.150","16.126","11.166","0.533","30.017","148.497","0.915","153.505"
"96","GTD","Bret Curtis","13","4:28.992","37:14.912","Green","Pit","22.265","16.875","13.308","16.259","11.363","0.530","30.314","157.275","0.803","154.374"
"97","GTD","Markus Palttala","18","6:35.203","37:52.220","Green","Pit","21.547","16.243","12.718","15.456","11.318","0.516","24.695","291.804","0.906","158.562"
"66","GTLM","Dirk Mueller","13","6:11.806","38:12.620","Green","Pit","20.952","15.401","12.354","15.050","11.648","0.585","27.014","267.938","0.864","139.860"
"48","GTD","Bryan Sellers","18","1:52.219","38:28.288","Green","Track","25.259","16.326","13.430","15.791","11.506","0.537","23.677","5.470","0.223","152.362"
"23","GTD","Mario Farnbacher","16","1:52.982","38:28.569","Green","Track","26.572","16.089","13.093","16.238","11.415","0.543","23.318","5.489","0.225","150.678"
"9","GTD","Matt Bell","17","1:50.789","38:29.372","Green","Track","25.355","16.191","12.812","15.590","11.474","0.537","23.143","5.466","0.221","152.362"
"67","GTLM","Richard Westbrook","13","1:54.258","38:35.348","Green","Track","25.085","16.123","13.186","15.536","11.119","0.512","27.034","5.442","0.221","159.801"
"63","GTD","Alessandro Balzan","16","1:55.898","38:35.930","Green","Track","25.044","16.106","12.755","15.465","11.230","0.612","28.996","5.466","0.224","133.690"
"4","GTLM","Oliver Gavin","17","1:54.860","38:41.156","Green","Track","27.154","17.464","13.354","15.684","11.359","0.521","23.593","5.506","0.225","157.041"
"100","GTLM","John Edwards","17","1:49.512","38:45.474","Green","Track","25.395","16.117","12.663","15.526","11.106","0.512","22.602","5.371","0.220","159.801"
"3","GTLM","Antonio Garcia","15","2:08.142","38:45.899","Green","Pit","24.978","15.710","13.075","15.483","11.232","0.518","25.376","20.910","0.860","157.950"
