"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"10","P","Ricky Taylor","1","2:01.355","2:01.355","Green","Track","1.396","19.500","23.306","9.090","9.075","0.430","4.400","0.397","22.515","23.231","8.014","156.052","169.023"
"55","P","Tristan Nunez","1","2:01.959","2:01.959","Green","Track","1.366","19.850","23.072","9.402","9.071","0.431","4.413","0.408","22.818","23.139","7.949","155.690","164.466"
"70","P","Joel Miller","1","2:03.070","2:03.070","Green","Track","1.357","20.169","23.546","9.333","9.050","0.428","4.398","0.401","22.850","23.321","8.053","156.781","167.337"
"5","P","Christian Fittipaldi","1","2:03.674","2:03.674","Green","Track","1.365","20.438","23.411","9.394","9.106","0.433","4.371","0.395","22.940","23.362","7.994","154.971","169.879"
"31","P","Eric Curran","1","2:04.215","2:04.215","Green","Track","1.388","20.712","23.535","9.380","9.117","0.434","4.373","0.408","22.915","23.427","8.096","154.614","164.466"
"90","P","Marc Goossens","1","2:05.900","2:05.900","Green","Track","1.369","20.548","24.118","9.423","9.223","0.435","4.432","0.408","23.136","23.892","8.073","154.258","164.466"
"0","P","Sean Rayhall","1","2:06.401","2:06.401","Green","Track","1.364","21.957","24.128","9.385","9.033","0.423","4.329","0.396","22.834","24.198","7.860","158.634","169.450"
"52","PC","Robert Alon","1","2:07.984","2:07.984","Green","Track","1.389","21.032","24.235","9.821","9.364","0.438","4.463","0.406","23.574","24.118","8.208","153.202","165.277"
"8","PC","Alex Popow","1","2:08.850","2:08.850","Green","Track","1.395","21.467","24.395","9.414","9.390","0.442","4.503","0.413","23.619","24.421","8.179","151.815","162.475"
"7","PC","Jose Gutierrez","1","2:09.218","2:09.218","Green","Track","1.408","21.739","24.459","9.575","9.415","0.445","4.538","0.408","23.485","24.328","8.221","150.792","164.466"
"38","PC","Nicholas Boulle","1","2:09.722","2:09.722","Green","Track","1.383","21.615","24.677","9.496","9.383","0.437","4.506","0.434","23.596","24.433","8.173","153.552","154.614"
"60","P","Oswaldo Negri Jr.","1","2:09.989","2:09.989","Green","Track","1.339","22.032","24.578","9.730","9.091","0.427","4.380","0.437","23.404","24.308","7.996","157.148","153.552"
"20","PC","Matthew McMurry","1","2:10.634","2:10.634","Green","Track","1.389","22.187","24.660","9.629","9.300","0.437","4.462","0.411","24.317","24.344","8.175","153.552","163.266"
"85","PC","Misha Goikhberg","1","2:12.079","2:12.079","Green","Track","1.369","22.200","24.760","10.155","9.418","0.448","4.565","0.456","24.105","24.640","8.204","149.782","147.154"
"26","PC","Don Yount","1","2:12.822","2:12.822","Green","Track","1.394","22.609","25.101","9.874","9.433","0.445","4.541","0.434","24.066","24.614","8.282","150.792","154.614"
"88","PC","Mark Kvamme","1","2:14.840","2:14.840","Green","Track","1.404","22.306","25.542","9.758","9.512","0.447","4.549","0.458","24.392","25.111","8.651","150.117","146.512"
"62","GTLM","Toni Vilander","1","2:30.730","2:30.730","Green","Track","1.465","20.788","24.249","9.359","9.892","0.465","4.716","0.424","22.953","24.373","8.601","144.306","158.260"
"911","GTLM","Patrick Pilet","1","2:31.364","2:31.364","Green","Track","1.486","20.883","24.416","9.378","9.764","0.458","4.649","0.437","23.040","24.559","8.619","146.512","153.552"
"912","GTLM","Frederic Makowiecki","1","2:32.260","2:32.260","Green","Track","1.485","21.110","24.738","9.568","9.763","0.463","4.682","0.422","23.077","24.596","8.688","144.929","159.010"
"67","GTLM","Ryan Briscoe","1","2:32.876","2:32.876","Green","Track","1.484","21.907","24.894","9.425","9.832","0.461","4.679","0.425","23.066","24.733","8.624","145.558","157.888"
"4","GTLM","Oliver Gavin","1","2:33.226","2:33.226","Green","Track","1.460","21.610","25.051","9.451","9.678","0.457","4.585","0.432","23.296","24.731","8.563","146.832","155.329"
"3","GTLM","Jan Magnussen","1","2:33.464","2:33.464","Green","Track","1.438","21.644","25.126","9.513","9.665","0.454","4.588","0.437","23.231","24.732","8.455","147.802","153.552"
"25","GTLM","Dirk Werner","1","2:35.726","2:35.726","Green","Track","1.451","21.710","26.940","9.419","9.837","0.462","4.705","0.424","23.042","24.721","8.529","145.243","158.260"
"100","GTLM","John Edwards","1","2:36.488","2:36.488","Green","Track","1.472","21.385","27.048","9.609","9.775","0.461","4.684","0.427","23.220","24.780","8.603","145.558","157.148"
"23","GTD","Alex Riberas","1","2:38.588","2:38.588","Green","Track","1.488","21.599","27.294","9.816","10.003","0.470","4.735","0.423","23.524","25.420","8.767","142.771","158.634"
"73","GTD","Patrick Lindsey","1","2:39.461","2:39.461","Green","Track","1.472","21.461","27.280","9.951","9.872","0.461","4.675","0.434","23.907","25.815","8.641","145.558","154.614"
"9","GTD","Lawson Aschenbach","1","2:39.993","2:39.993","Green","Track","1.495","21.531","27.442","9.988","9.983","0.463","4.710","0.424","23.582","25.813","8.793","144.929","158.260"
"63","GTD","Christina Nielsen","1","2:40.402","2:40.402","Green","Track","1.461","21.892","27.129","10.174","9.876","0.462","4.699","0.460","24.058","25.560","8.737","145.243","145.875"
"27","GTD","Paolo Ruberti","1","2:41.098","2:41.098","Green","Track","1.508","21.861","26.814","10.189","9.897","0.459","4.664","0.459","24.196","25.715","8.807","146.192","146.192"
"48","GTD","Madison Snow","1","2:42.130","2:42.130","Green","Track","1.464","22.106","27.646","9.873","10.102","0.474","4.744","0.422","23.986","25.887","8.805","141.566","159.010"
"6","GTD","Andrew Davis","1","2:42.410","2:42.410","Green","Track","1.489","21.776","27.920","10.239","10.052","0.468","4.747","0.424","24.262","25.881","8.807","143.381","158.260"
"96","GTD","Bret Curtis","1","2:43.618","2:43.618","Green","Track","1.473","22.031","27.470","10.440","9.953","0.462","4.655","0.416","24.626","26.255","8.781","145.243","161.304"
"33","GTD","Ben Keating","1","2:44.095","2:44.095","Green","Track","1.468","22.280","27.718","9.857","9.643","0.444","4.527","0.406","24.917","26.160","8.487","151.131","165.277"
"16","GTD","Corey Lewis","1","2:44.313","2:44.313","Green","Track","1.476","22.264","27.689","10.070","10.000","0.464","4.628","0.413","24.859","26.301","9.035","144.617","162.475"
"97","GTD","Michael Marsal","1","2:44.947","2:44.947","Green","Track","1.475","22.303","27.937","9.855","9.853","0.458","4.631","0.424","25.506","26.215","8.747","146.512","158.260"
"44","GTD","John Potter","1","2:45.775","2:45.775","Green","Track","1.502","22.429","28.434","10.398","10.201","0.470","4.743","0.435","24.297","26.094","9.019","142.771","154.258"
"007","GTD","David Calvert-Jones","1","2:46.836","2:46.836","Green","Track","1.530","22.713","28.053","10.626","10.268","0.470","4.788","0.436","24.828","26.265","8.847","142.771","153.904"
"80","GTD","Dan Knox","1","2:47.677","2:47.677","Green","Track","1.461","23.201","27.950","10.603","9.949","0.459","4.629","0.421","25.907","26.520","8.660","146.192","159.388"
"66","GTLM","Dirk Mueller","1","2:55.690","2:55.690","Green","Track","1.462","21.951","45.266","10.270","10.094","0.468","4.740","0.437","23.534","24.762","8.629","143.381","153.552"
"10","P","Ricky Taylor","2","2:01.098","4:02.453","Green","Track","1.362","19.137","23.195","9.239","9.120","0.430","4.404","0.396","22.550","23.243","8.022","156.052","169.450"
"55","P","Tristan Nunez","2","2:00.890","4:02.849","Green","Track","1.345","19.188","22.861","9.347","9.060","0.429","4.414","0.405","22.777","23.129","7.935","156.416","165.685"
"70","P","Joel Miller","2","2:00.811","4:03.881","Green","Track","1.353","19.267","22.818","9.128","9.076","0.427","4.378","0.395","22.665","23.283","8.021","157.148","169.879"
"5","P","Christian Fittipaldi","2","2:01.368","4:05.042","Green","Track","1.354","19.236","23.180","9.117","9.128","0.430","4.367","0.394","22.633","23.434","8.095","156.052","170.310"
"31","P","Eric Curran","2","2:01.148","4:05.363","Green","Track","1.358","19.090","23.030","9.202","9.131","0.431","4.359","0.407","22.638","23.425","8.077","155.690","164.870"
"90","P","Marc Goossens","2","2:02.215","4:08.115","Green","Track","1.369","19.331","23.314","9.305","9.198","0.433","4.418","0.409","22.777","23.619","8.042","154.971","164.064"
"0","P","Sean Rayhall","2","2:02.021","4:08.422","Green","Track","1.330","19.571","23.666","8.949","8.894","0.421","4.303","0.416","22.944","23.710","7.817","159.388","161.304"
"52","PC","Robert Alon","2","2:03.140","4:11.124","Green","Track","1.397","19.495","23.191","9.329","9.280","0.445","4.518","0.414","23.129","23.777","8.165","150.792","162.083"
"60","P","Oswaldo Negri Jr.","2","2:02.116","4:12.105","Green","Track","1.345","19.627","23.219","9.343","9.040","0.426","4.333","0.394","22.917","23.513","7.959","157.517","170.310"
"8","PC","Alex Popow","2","2:04.805","4:13.655","Green","Track","1.394","19.615","23.686","9.331","9.382","0.445","4.548","0.416","23.589","24.187","8.212","150.792","161.304"
"7","PC","Jose Gutierrez","2","2:04.906","4:14.124","Green","Track","1.395","19.679","23.730","9.709","9.335","0.446","4.549","0.421","23.270","24.136","8.236","150.454","159.388"
"38","PC","Nicholas Boulle","2","2:05.332","4:15.054","Green","Track","1.389","20.358","23.958","9.316","9.364","0.446","4.546","0.418","23.229","24.112","8.196","150.454","160.532"
"20","PC","Matthew McMurry","2","2:04.749","4:15.383","Green","Track","1.385","19.757","23.989","9.431","9.253","0.436","4.456","0.452","23.346","24.144","8.100","153.904","148.456"
"85","PC","Misha Goikhberg","2","2:06.609","4:18.688","Green","Track","1.404","20.162","24.206","9.476","9.449","0.449","4.573","0.423","23.698","24.523","8.246","149.448","158.634"
"26","PC","Don Yount","2","2:06.955","4:19.777","Green","Track","1.400","20.267","24.783","9.668","9.484","0.445","4.529","0.416","23.274","24.440","8.249","150.792","161.304"
"88","PC","Mark Kvamme","2","2:09.200","4:24.040","Green","Track","1.415","20.778","24.691","9.825","9.583","0.452","4.602","0.410","23.902","25.139","8.403","148.456","163.664"
"62","GTLM","Toni Vilander","2","2:06.123","4:36.853","Green","Track","1.468","20.068","24.019","9.305","9.844","0.462","4.709","0.430","22.937","24.287","8.594","145.243","156.052"
"911","GTLM","Patrick Pilet","2","2:06.136","4:37.500","Green","Track","1.461","20.146","24.006","9.223","9.719","0.458","4.648","0.431","22.954","24.507","8.583","146.512","155.690"
"912","GTLM","Frederic Makowiecki","2","2:06.200","4:38.460","Green","Track","1.470","20.045","24.040","9.293","9.782","0.460","4.678","0.423","22.956","24.475","8.578","145.875","158.634"
"67","GTLM","Ryan Briscoe","2","2:06.077","4:38.953","Green","Track","1.462","20.152","23.902","9.245","9.735","0.460","4.675","0.426","22.916","24.544","8.560","145.875","157.517"
"4","GTLM","Oliver Gavin","2","2:06.485","4:39.711","Green","Track","1.445","20.264","24.136","9.342","9.652","0.455","4.594","0.412","23.145","24.496","8.544","147.478","162.870"
"3","GTLM","Jan Magnussen","2","2:06.740","4:40.204","Green","Track","1.440","20.299","24.396","9.255","9.625","0.453","4.573","0.416","22.982","24.748","8.553","148.129","161.304"
"25","GTLM","Dirk Werner","2","2:06.059","4:41.785","Green","Track","1.460","20.006","24.047","9.382","9.758","0.462","4.697","0.422","22.724","24.544","8.557","145.243","159.010"
"100","GTLM","John Edwards","2","2:06.472","4:42.960","Green","Track","1.464","20.125","24.187","9.343","9.771","0.463","4.704","0.422","22.781","24.578","8.634","144.929","159.010"
"23","GTD","Alex Riberas","2","2:09.165","4:47.753","Green","Track","1.487","20.393","24.835","9.558","9.956","0.469","4.738","0.424","23.211","25.296","8.798","143.075","158.260"
"9","GTD","Lawson Aschenbach","2","2:10.152","4:50.145","Green","Track","1.486","20.761","24.905","9.669","9.981","0.465","4.715","0.423","23.213","25.715","8.819","144.306","158.634"
"73","GTD","Patrick Lindsey","2","2:11.090","4:50.551","Green","Track","1.472","20.727","25.049","9.726","9.939","0.465","4.713","0.421","23.738","26.170","8.670","144.306","159.388"
"63","GTD","Christina Nielsen","2","2:10.903","4:51.305","Green","Track","1.468","20.937","25.533","9.682","9.883","0.464","4.690","0.418","23.617","25.506","8.705","144.617","160.532"
"27","GTD","Paolo Ruberti","2","2:11.192","4:52.290","Green","Track","1.474","20.812","25.343","9.685","9.871","0.459","4.619","0.438","23.730","25.788","8.973","146.192","153.202"
"48","GTD","Madison Snow","2","2:10.405","4:52.535","Green","Track","1.475","20.669","25.094","9.570","9.925","0.465","4.652","0.417","23.642","25.740","8.756","144.306","160.917"
"6","GTD","Andrew Davis","2","2:10.584","4:52.994","Green","Track","1.484","20.722","25.314","9.501","9.966","0.462","4.687","0.420","23.534","25.706","8.788","145.243","159.767"
"33","GTD","Ben Keating","2","2:09.932","4:54.027","Green","Track","1.438","20.716","25.420","9.368","9.669","0.448","4.544","0.408","23.516","25.904","8.501","149.782","164.466"
"96","GTD","Bret Curtis","2","2:11.415","4:55.033","Green","Track","1.465","20.502","25.364","9.619","9.891","0.462","4.654","0.415","24.665","25.742","8.636","145.243","161.692"
"16","GTD","Corey Lewis","2","2:11.632","4:55.945","Green","Track","1.499","21.131","25.335","9.659","10.066","0.472","4.708","0.421","23.480","26.029","8.832","142.166","159.388"
"97","GTD","Michael Marsal","2","2:11.750","4:56.697","Green","Track","1.464","21.172","25.524","9.627","9.878","0.463","4.667","0.421","23.731","26.034","8.769","144.929","159.388"
"44","GTD","John Potter","2","2:11.610","4:57.385","Green","Track","1.500","21.004","25.273","9.747","10.105","0.469","4.740","0.425","23.626","25.709","9.012","143.075","157.888"
"007","GTD","David Calvert-Jones","2","2:12.723","4:59.559","Green","Track","1.497","21.254","25.650","9.835","10.067","0.470","4.786","0.431","24.124","25.874","8.735","142.771","155.690"
"80","GTD","Dan Knox","2","2:12.629","5:00.306","Green","Track","1.457","21.542","26.036","9.622","9.794","0.459","4.641","0.416","24.257","25.863","8.542","146.192","161.304"
"66","GTLM","Dirk Mueller","2","2:07.078","5:02.768","Green","Track","1.468","20.229","24.086","9.399","9.820","0.462","4.694","0.421","23.381","24.568","8.550","145.243","159.388"
"10","P","Ricky Taylor","3","2:00.240","6:02.693","Green","Track","1.365","19.021","22.891","9.066","9.073","0.430","4.399","0.396","22.354","23.198","8.047","156.052","169.450"
"55","P","Tristan Nunez","3","2:00.448","6:03.297","Green","Track","1.351","19.234","22.685","9.273","9.055","0.427","4.421","0.401","22.602","23.006","7.993","157.148","167.337"
"70","P","Joel Miller","3","2:00.657","6:04.538","Green","Track","1.355","19.215","22.921","9.274","9.027","0.430","4.396","0.398","22.505","23.077","8.059","156.052","168.599"
"5","P","Christian Fittipaldi","3","2:01.009","6:06.051","Green","Track","1.359","19.158","22.989","9.094","9.088","0.430","4.367","0.393","22.610","23.408","8.113","156.052","170.744"
"31","P","Eric Curran","3","2:01.161","6:06.524","Green","Track","1.360","19.136","23.090","9.180","9.118","0.427","4.359","0.403","22.554","23.430","8.104","157.148","166.507"
"90","P","Marc Goossens","3","2:02.009","6:10.124","Green","Track","1.368","19.378","23.167","9.257","9.219","0.435","4.428","0.400","22.668","23.562","8.127","154.258","167.756"
"0","P","Sean Rayhall","3","2:02.039","6:10.461","Green","Track","1.330","19.639","23.488","9.028","8.909","0.421","4.299","0.387","22.890","23.758","7.890","159.388","173.391"
"60","P","Oswaldo Negri Jr.","3","2:01.140","6:13.245","Green","Track","1.349","19.392","22.951","9.236","8.973","0.425","4.364","0.394","22.715","23.261","8.080","157.888","170.310"
"52","PC","Robert Alon","3","2:03.864","6:14.988","Green","Track","1.398","19.455","23.263","9.437","9.336","0.446","4.552","0.426","23.326","24.054","8.171","150.454","157.517"
"8","PC","Alex Popow","3","2:04.073","6:17.728","Green","Track","1.398","19.708","23.603","9.279","9.368","0.444","4.543","0.414","23.024","24.025","8.267","151.131","162.083"
"7","PC","Jose Gutierrez","3","2:04.068","6:18.192","Green","Track","1.398","19.734","23.547","9.389","9.389","0.446","4.552","0.411","22.905","23.987","8.310","150.454","163.266"
"38","PC","Nicholas Boulle","3","2:04.525","6:19.579","Green","Track","1.400","19.698","23.705","9.287","9.353","0.449","4.558","0.426","23.382","24.065","8.202","149.448","157.517"
"20","PC","Matthew McMurry","3","2:04.516","6:19.899","Green","Track","1.377","19.642","23.899","9.278","9.263","0.438","4.455","0.419","23.468","24.147","8.130","153.202","160.149"
"85","PC","Misha Goikhberg","3","2:06.161","6:24.849","Green","Track","1.408","20.092","23.809","9.433","9.418","0.450","4.578","0.427","23.541","24.711","8.294","149.116","157.148"
"26","PC","Don Yount","3","2:06.587","6:26.364","Green","Track","1.400","20.283","24.172","9.686","9.479","0.446","4.541","0.415","23.525","24.381","8.259","150.454","161.692"
"88","PC","Mark Kvamme","3","2:09.886","6:33.926","Green","Track","1.410","20.895","24.782","9.807","9.594","0.450","4.601","0.418","24.633","24.931","8.365","149.116","160.532"
"62","GTLM","Toni Vilander","3","2:05.495","6:42.348","Green","Track","1.467","19.916","23.828","9.241","9.788","0.461","4.703","0.424","22.821","24.269","8.577","145.558","158.260"
"911","GTLM","Patrick Pilet","3","2:05.328","6:42.828","Green","Track","1.459","19.943","23.870","9.287","9.716","0.457","4.655","0.420","22.597","24.356","8.568","146.832","159.767"
"912","GTLM","Frederic Makowiecki","3","2:05.952","6:44.412","Green","Track","1.463","19.986","24.018","9.321","9.800","0.462","4.687","0.420","22.770","24.442","8.583","145.243","159.767"
"67","GTLM","Ryan Briscoe","3","2:05.874","6:44.827","Green","Track","1.463","20.157","23.937","9.250","9.755","0.460","4.691","0.438","22.726","24.344","8.653","145.875","153.202"
"4","GTLM","Oliver Gavin","3","2:05.853","6:45.564","Green","Track","1.445","20.030","24.167","9.314","9.649","0.455","4.594","0.412","22.836","24.357","8.594","147.478","162.870"
"3","GTLM","Jan Magnussen","3","2:05.642","6:45.846","Green","Track","1.442","20.050","24.256","9.257","9.642","0.453","4.575","0.415","22.711","24.364","8.477","148.129","161.692"
"25","GTLM","Dirk Werner","3","2:05.613","6:47.398","Green","Track","1.461","19.932","23.882","9.310","9.757","0.460","4.679","0.419","22.737","24.445","8.531","145.875","160.149"
"100","GTLM","John Edwards","3","2:06.461","6:49.421","Green","Track","1.467","20.028","24.128","9.306","9.749","0.463","4.701","0.421","22.737","24.833","8.628","144.929","159.388"
"23","GTD","Alex Riberas","3","2:09.474","6:57.227","Green","Track","1.489","20.394","24.866","9.568","9.984","0.472","4.760","0.426","23.273","25.546","8.696","142.166","157.517"
"9","GTD","Lawson Aschenbach","3","2:09.950","7:00.095","Green","Track","1.494","20.709","24.763","9.493","10.000","0.466","4.735","0.424","23.373","25.639","8.854","143.996","158.260"
"73","GTD","Patrick Lindsey","3","2:10.518","7:01.069","Green","Track","1.472","20.627","25.269","9.653","9.930","0.462","4.694","0.421","23.494","25.830","8.666","145.243","159.388"
"63","GTD","Christina Nielsen","3","2:10.359","7:01.664","Green","Track","1.479","20.810","25.146","9.575","9.849","0.464","4.698","0.420","23.581","25.554","8.783","144.617","159.767"
"27","GTD","Paolo Ruberti","3","2:10.516","7:02.806","Green","Track","1.483","20.873","25.152","9.447","9.902","0.459","4.648","0.416","23.496","25.685","8.955","146.192","161.304"
"48","GTD","Madison Snow","3","2:10.741","7:03.276","Green","Track","1.473","21.000","25.251","9.624","9.907","0.464","4.652","0.414","23.459","25.724","8.773","144.617","162.083"
"6","GTD","Andrew Davis","3","2:10.882","7:03.876","Green","Track","1.483","20.823","25.313","9.662","9.967","0.463","4.688","0.418","23.512","25.693","8.860","144.929","160.532"
"33","GTD","Ben Keating","3","2:10.402","7:04.429","Green","Track","1.432","20.749","25.305","9.577","9.752","0.452","4.582","0.412","23.811","25.707","8.623","148.456","162.870"
"96","GTD","Bret Curtis","3","2:09.964","7:04.997","Green","Track","1.458","20.514","25.561","9.394","9.890","0.463","4.670","0.417","23.435","25.536","8.626","144.929","160.917"
"16","GTD","Corey Lewis","3","2:11.028","7:06.973","Green","Track","1.492","20.745","25.360","9.605","10.046","0.471","4.698","0.418","23.319","25.945","8.929","142.468","160.532"
"97","GTD","Michael Marsal","3","2:10.748","7:07.445","Green","Track","1.465","20.763","25.107","9.671","9.830","0.460","4.633","0.434","23.531","25.969","8.885","145.875","154.614"
"44","GTD","John Potter","3","2:11.713","7:09.098","Green","Track","1.501","20.934","25.125","9.763","10.121","0.471","4.748","0.425","24.086","25.560","8.979","142.468","157.888"
"007","GTD","David Calvert-Jones","3","2:11.695","7:11.254","Green","Track","1.496","20.758","25.399","9.720","10.046","0.468","4.781","0.428","23.748","26.055","8.796","143.381","156.781"
"66","GTLM","Dirk Mueller","3","2:08.563","7:11.331","Green","Track","1.462","20.212","24.592","9.826","9.844","0.459","4.655","0.429","23.620","24.903","8.561","146.192","156.416"
"80","GTD","Dan Knox","3","2:12.808","7:13.114","Green","Track","1.450","21.124","25.946","9.780","9.868","0.460","4.649","0.416","24.356","26.176","8.583","145.875","161.304"
"10","P","Ricky Taylor","4","1:59.721","8:02.414","Green","Track","1.363","18.988","22.699","9.091","9.052","0.430","4.396","0.395","22.293","22.938","8.076","156.052","169.879"
"55","P","Tristan Nunez","4","2:00.089","8:03.386","Green","Track","1.353","19.191","22.597","9.136","9.037","0.430","4.417","0.403","22.587","22.964","7.974","156.052","166.507"
"70","P","Joel Miller","4","2:00.367","8:04.905","Green","Track","1.353","19.181","22.744","9.088","9.042","0.430","4.401","0.398","22.669","23.020","8.041","156.052","168.599"
"5","P","Christian Fittipaldi","4","2:00.966","8:07.017","Green","Track","1.360","19.151","23.149","9.061","9.131","0.430","4.377","0.395","22.363","23.440","8.109","156.052","169.879"
"31","P","Eric Curran","4","2:01.117","8:07.641","Green","Track","1.367","19.096","23.084","9.172","9.097","0.428","4.371","0.428","22.819","23.240","8.015","156.781","156.781"
"90","P","Marc Goossens","4","2:01.376","8:11.500","Green","Track","1.374","19.239","22.984","9.215","9.211","0.436","4.425","0.399","22.517","23.512","8.064","153.904","168.176"
"0","P","Sean Rayhall","4","2:01.468","8:11.929","Green","Track","1.328","19.616","23.339","9.049","8.899","0.423","4.298","0.388","22.647","23.719","7.762","158.634","172.944"
"60","P","Oswaldo Negri Jr.","4","2:00.607","8:13.852","Green","Track","1.360","19.194","22.912","9.184","9.047","0.429","4.367","0.393","22.608","23.087","8.026","156.416","170.744"
"52","PC","Robert Alon","4","2:03.250","8:18.238","Green","Track","1.395","19.361","23.261","9.304","9.358","0.447","4.548","0.414","23.143","23.809","8.210","150.117","162.083"
"8","PC","Alex Popow","4","2:04.307","8:22.035","Green","Track","1.399","19.435","23.907","9.540","9.392","0.446","4.562","0.414","23.048","23.938","8.226","150.454","162.083"
"7","PC","Jose Gutierrez","4","2:04.188","8:22.380","Green","Track","1.400","19.530","23.718","9.602","9.356","0.445","4.534","0.412","23.052","23.946","8.193","150.792","162.870"
"38","PC","Nicholas Boulle","4","2:04.118","8:23.697","Green","Track","1.397","19.651","23.521","9.376","9.377","0.448","4.578","0.421","23.089","24.050","8.210","149.782","159.388"
"20","PC","Matthew McMurry","4","2:04.019","8:23.918","Green","Track","1.381","19.596","23.832","9.317","9.260","0.438","4.461","0.411","23.182","24.003","8.138","153.202","163.266"
"85","PC","Misha Goikhberg","4","2:05.642","8:30.491","Green","Track","1.409","20.392","23.621","9.336","9.414","0.450","4.589","0.417","23.136","24.644","8.234","149.116","160.917"
"26","PC","Don Yount","4","2:05.677","8:32.041","Green","Track","1.403","20.231","23.987","9.505","9.406","0.444","4.524","0.437","23.177","24.298","8.265","151.131","153.552"
"88","PC","Mark Kvamme","4","2:09.157","8:43.083","Green","Track","1.408","20.569","24.995","9.858","9.577","0.451","4.603","0.437","24.178","24.700","8.381","148.786","153.552"
"62","GTLM","Toni Vilander","4","2:05.339","8:47.687","Green","Track","1.467","19.902","23.804","9.225","9.819","0.461","4.700","0.422","22.753","24.274","8.512","145.558","159.010"
"911","GTLM","Patrick Pilet","4","2:05.625","8:48.453","Green","Track","1.459","19.946","23.960","9.307","9.734","0.459","4.653","0.420","22.666","24.426","8.595","146.192","159.767"
"912","GTLM","Frederic Makowiecki","4","2:05.755","8:50.167","Green","Track","1.468","19.951","23.987","9.233","9.810","0.462","4.684","0.420","22.743","24.447","8.550","145.243","159.767"
"67","GTLM","Ryan Briscoe","4","2:05.737","8:50.564","Green","Track","1.463","20.104","23.920","9.254","9.752","0.460","4.678","0.435","22.749","24.388","8.534","145.875","154.258"
"4","GTLM","Oliver Gavin","4","2:05.792","8:51.356","Green","Track","1.448","19.992","24.075","9.302","9.639","0.454","4.586","0.415","22.893","24.437","8.551","147.802","161.692"
"3","GTLM","Jan Magnussen","4","2:05.995","8:51.841","Green","Track","1.438","20.030","24.305","9.393","9.616","0.454","4.582","0.415","22.834","24.458","8.470","147.802","161.692"
"25","GTLM","Dirk Werner","4","2:05.601","8:52.999","Green","Track","1.461","19.888","24.061","9.270","9.755","0.462","4.684","0.417","22.758","24.334","8.511","145.243","160.917"
"100","GTLM","John Edwards","4","2:06.571","8:55.992","Green","Track","1.468","20.011","24.283","9.373","9.727","0.462","4.695","0.421","22.774","24.749","8.608","145.243","159.388"
"23","GTD","Alex Riberas","4","2:09.300","9:06.527","Green","Track","1.486","20.459","24.729","9.459","9.980","0.472","4.756","0.428","23.488","25.288","8.755","142.166","156.781"
"9","GTD","Lawson Aschenbach","4","2:10.188","9:10.283","Green","Track","1.496","20.750","24.808","9.363","10.020","0.466","4.740","0.425","23.455","25.819","8.846","143.996","157.888"
"73","GTD","Patrick Lindsey","4","2:10.082","9:11.151","Green","Track","1.473","20.575","25.008","9.714","9.892","0.462","4.691","0.419","23.567","25.602","8.679","145.243","160.149"
"63","GTD","Christina Nielsen","4","2:10.189","9:11.853","Green","Track","1.476","20.734","25.101","9.543","9.870","0.464","4.699","0.422","23.693","25.428","8.759","144.617","159.010"
"27","GTD","Paolo Ruberti","4","2:10.290","9:13.096","Green","Track","1.481","20.644","25.070","9.577","9.881","0.461","4.643","0.418","23.526","25.751","8.838","145.558","160.532"
"48","GTD","Madison Snow","4","2:10.444","9:13.720","Green","Track","1.473","20.726","25.316","9.568","9.923","0.465","4.657","0.415","23.423","25.692","8.786","144.306","161.692"
"6","GTD","Andrew Davis","4","2:10.717","9:14.593","Green","Track","1.490","20.525","25.257","9.650","9.963","0.466","4.687","0.419","23.680","25.648","8.932","143.996","160.149"
"33","GTD","Ben Keating","4","2:10.336","9:14.765","Green","Track","1.438","20.848","25.341","9.604","9.689","0.451","4.567","0.411","23.665","25.714","8.608","148.786","163.266"
"96","GTD","Bret Curtis","4","2:10.934","9:15.931","Green","Track","1.458","20.687","25.436","9.560","9.957","0.464","4.675","0.417","23.823","25.640","8.817","144.617","160.917"
"16","GTD","Corey Lewis","4","2:11.094","9:18.067","Green","Track","1.495","20.679","25.257","9.572","10.039","0.468","4.693","0.419","23.621","25.914","8.937","143.381","160.149"
"97","GTD","Michael Marsal","4","2:10.975","9:18.420","Green","Track","1.472","20.837","25.086","9.728","9.840","0.461","4.642","0.433","23.939","25.731","8.806","145.558","154.971"
"66","GTLM","Dirk Mueller","4","2:07.301","9:18.632","Green","Track","1.464","20.309","24.245","9.561","9.816","0.460","4.670","0.420","23.209","24.583","8.564","145.875","159.767"
"44","GTD","John Potter","4","2:12.077","9:21.175","Green","Track","1.501","20.837","25.607","9.678","10.165","0.473","4.763","0.437","23.986","25.655","8.975","141.865","153.552"
"007","GTD","David Calvert-Jones","4","2:12.182","9:23.436","Green","Track","1.497","21.107","25.625","9.882","9.975","0.468","4.762","0.428","23.889","25.784","8.765","143.381","156.781"
"80","GTD","Dan Knox","4","2:12.487","9:25.601","Green","Track","1.454","20.991","25.888","9.673","9.735","0.457","4.744","0.000","24.426","25.985","8.649","146.832","0.000"
"10","P","Ricky Taylor","5","1:59.952","10:02.366","Green","Track","1.366","19.036","22.730","9.072","9.090","0.431","4.402","0.396","22.334","23.006","8.089","155.690","169.450"
