"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"912","GTLM","Earl Bamber","1","4:28.144","5:16.302","Green","Pit","30.355","32.778","23.719","8.398","6.805","6.474","11.508","7.674","7.013","10.894","0.000","0.000","0.000"
"21","GTD","Kaz Grala","1","1:55.369","5:17.039","Green","Track","12.939","25.696","21.877","8.107","6.585","6.126","11.063","7.396","6.572","5.442","0.490","3.076","166.976"
"54","PC","Colin Braun","2","1:44.621","5:20.667","Green","Track","11.728","22.949","19.531","7.448","6.269","5.848","9.069","6.778","6.249","5.271","0.477","3.004","171.527"
"55","P","Jonathan Bomarito","1","1:44.766","5:21.169","Green","Track","12.386","23.683","20.068","7.124","5.827","5.495","9.792","6.517","5.832","4.839","0.438","2.765","186.800"
"5","P","Scott Pruett","2","1:42.473","5:24.760","Green","Track","11.044","22.828","19.968","7.185","5.828","5.453","9.732","6.512","5.882","4.855","0.438","2.748","186.800"
"3","GTLM","Antonio Garcia","2","1:50.070","5:25.608","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"90","P","Ryan Hunter-Reay","1","2:06.887","5:29.316","Green","Track","31.865","25.638","20.416","7.272","5.919","5.531","9.634","6.592","5.890","4.905","0.444","2.781","184.275"
"31","P","Dane Cameron","2","1:41.612","5:30.672","Green","Track","11.063","22.832","19.557","7.139","5.836","5.437","9.384","6.510","5.808","4.854","0.437","2.755","187.227"
"60","P","Oswaldo Negri","2","1:40.158","5:33.008","Green","Track","10.968","22.574","19.206","7.043","5.803","5.398","8.885","6.430","5.786","4.865","0.438","2.762","186.800"
"0","P","Andy Meyrick","2","1:44.452","5:43.511","Green","Track","11.848","23.844","19.746","7.109","5.890","5.606","9.802","6.506","5.938","4.935","0.445","2.783","183.861"
"911","GTLM","Nick Tandy","2","1:49.497","5:44.430","Green","Track","11.662","24.460","21.035","7.870","6.416","5.929","9.887","7.129","6.375","5.283","0.474","2.977","172.612"
"2","P","Scott Sharp","2","1:43.132","5:46.161","Green","Track","11.218","22.973","19.905","7.235","5.871","5.457","9.875","6.643","5.888","4.868","0.439","2.760","186.374"
"67","GTLM","Stefan Muecke","2","1:51.312","5:50.025","Green","Track","12.060","25.184","20.946","7.873","6.359","5.932","10.810","7.173","6.305","5.235","0.474","2.961","172.612"
"02","P","Kyle Larson","2","1:42.163","5:50.177","Green","Track","10.973","23.273","19.824","7.166","5.847","5.445","9.238","6.560","5.829","4.843","0.437","2.728","187.227"
"50","P","Dorsey Schroeder","2","1:46.627","5:55.091","Green","Track","12.290","24.449","20.558","7.312","5.870","5.512","9.947","6.651","5.897","4.924","0.443","2.774","184.691"
"51","GTD","Marco Cioci","2","1:50.535","5:57.227","Green","Track","11.888","24.896","20.963","7.910","6.368","5.926","10.382","7.204","6.312","5.258","0.471","2.957","173.712"
"10","P","Max Angelelli","2","1:44.803","5:58.012","Green","Track","12.182","23.278","19.965","7.160","5.831","5.560","10.349","6.606","5.830","4.860","0.439","2.743","186.374"
"66","GTLM","Joey Hand","1","2:21.192","6:00.222","Green","Track","29.771","31.548","24.322","8.409","6.719","6.331","11.444","7.439","6.472","5.291","0.476","2.970","171.887"
"007","GTD","Antonio Perez","2","1:52.330","6:01.045","Green","Track","12.388","24.996","22.123","7.882","6.451","5.956","10.086","7.186","6.425","5.346","0.483","3.008","169.396"
"63","GTD","Alessandro Balzan","2","1:52.418","6:01.634","Green","Track","12.462","26.346","21.344","7.790","6.292","5.816","10.321","7.148","6.281","5.210","0.468","2.940","174.825"
"8","PC","Alex Popow","2","1:46.333","6:05.321","Green","Track","11.432","23.330","19.976","7.484","6.259","5.857","10.052","6.887","6.316","5.280","0.476","2.984","171.887"
"38","PC","Josh Norman","2","1:49.937","6:11.029","Green","Track","12.832","24.481","20.623","7.578","6.331","6.010","9.893","6.942","6.365","5.362","0.484","3.036","169.046"
"30","GTD","Sven Mueller","2","1:49.818","6:19.015","Green","Track","11.762","24.378","20.998","7.915","6.402","5.891","10.164","7.161","6.362","5.310","0.477","2.998","171.527"
"20","PC","Johnny Mowlem","2","1:46.589","6:19.550","Green","Track","11.512","23.532","20.278","7.501","6.217","5.813","9.829","6.867","6.284","5.288","0.477","2.991","171.527"
"88","PC","Felix Rosenqvist","2","1:45.898","6:22.540","Green","Track","11.470","23.959","19.806","7.434","6.235","5.750","9.455","6.773","6.293","5.256","0.474","2.993","172.612"
"98","GTD","Mathias Lauda","2","1:51.579","6:22.932","Green","Track","11.705","24.683","21.389","7.958","6.549","6.007","10.437","7.284","6.517","5.454","0.492","3.104","166.297"
"01","P","Alex Wurz","3","1:43.844","6:25.698","Green","Track","10.931","23.242","20.017","7.208","5.848","5.669","10.391","6.664","5.866","4.833","0.436","2.739","187.656"
"33","GTD","Jeroen Bleekemolen","2","1:50.547","6:26.793","Green","Track","11.538","24.976","21.729","7.832","6.287","5.828","10.508","7.026","6.254","5.173","0.466","2.930","175.575"
"4","GTLM","Oliver Gavin","3","1:47.526","6:30.328","Green","Track","11.346","24.198","19.950","7.804","6.372","5.882","9.826","7.142","6.322","5.239","0.472","2.973","173.344"
"97","GTD","Michael Marsal","1","2:34.584","6:36.408","Green","Pit","29.906","31.464","23.991","8.274","6.492","6.480","11.498","7.273","6.433","8.883","0.000","0.000","0.000"
"25","GTLM","Bill Auberlen","1","4:00.929","6:36.630","Green","Pit","27.836","28.271","22.220","7.856","6.412","6.023","10.448","7.177","6.403","9.008","0.000","0.000","0.000"
"45","GTD","Tracy Krohn","1","5:46.800","6:37.925","Green","Track","237.333","30.276","23.636","8.178","6.587","6.138","11.694","7.405","6.570","5.423","0.490","3.070","166.976"
"52","PC","Nicholas Boulle","3","1:46.148","6:39.928","Green","Track","11.476","23.311","20.105","7.492","6.267","5.845","9.792","6.862","6.277","5.271","0.474","2.976","172.612"
"96","GTD","Bret Curtis","1","2:15.565","6:43.770","Green","Track","29.244","29.243","23.627","7.931","6.407","5.995","10.720","7.222","6.377","5.321","0.478","3.000","171.168"
"68","GTLM","Memo Rojas","1","3:00.251","6:49.236","Green","Track","31.379","37.358","26.638","11.236","9.207","9.676","13.981","13.664","12.860","9.184","0.698","4.370","117.218"
"26","PC","Don Yount","2","1:47.903","6:52.185","Green","Track","11.465","24.495","20.528","7.570","6.298","5.952","9.469","6.976","6.329","5.319","0.481","3.021","170.100"
"48","GTD","Bryan Sellers","3","1:49.713","6:54.337","Green","Track","11.964","24.309","20.695","7.738","6.337","6.130","10.294","7.092","6.268","5.286","0.492","3.108","166.297"
"55","P","Jonathan Bomarito","2","1:42.676","7:03.845","Green","Track","11.290","23.039","20.261","7.106","5.781","5.421","9.488","6.473","5.797","4.823","0.436","2.761","187.656"
"54","PC","Colin Braun","3","1:43.458","7:04.125","Green","Track","11.055","22.748","19.388","7.424","6.237","5.806","9.051","6.777","6.245","5.260","0.476","2.991","171.887"
"5","P","Scott Pruett","3","1:41.286","7:06.046","Green","Track","10.965","22.753","19.568","7.122","5.816","5.410","9.381","6.479","5.791","4.840","0.436","2.725","187.656"
"21","GTD","Kaz Grala","2","1:53.384","7:10.423","Green","Track","12.128","25.314","21.996","8.052","6.554","6.018","10.477","7.350","6.529","5.414","0.489","3.063","167.317"
"3","GTLM","Antonio Garcia","3","1:46.060","7:11.668","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"31","P","Dane Cameron","3","1:41.024","7:11.696","Green","Track","10.921","22.563","19.425","7.103","5.791","5.397","9.588","6.491","5.789","4.802","0.432","2.722","189.394"
"90","P","Ryan Hunter-Reay","2","1:43.067","7:12.383","Green","Track","11.289","22.946","19.749","7.168","5.857","5.500","10.131","6.558","5.834","4.848","0.438","2.749","186.800"
"60","P","Oswaldo Negri","3","1:40.084","7:13.092","Green","Track","10.868","22.293","19.141","7.055","5.793","5.364","9.028","6.474","5.962","4.900","0.441","2.765","185.529"
"912","GTLM","Earl Bamber","2","2:07.730","7:24.032","Green","Track","27.476","26.275","21.092","7.896","6.443","5.978","10.128","7.168","6.401","5.351","0.482","3.040","169.747"
"100","GTLM","Graham Rahal","2","3:10.546","7:24.204","Green","Pit","27.926","27.764","21.904","7.889","6.471","6.227","10.424","7.255","6.424","8.647","0.000","0.000","0.000"
"0","P","Andy Meyrick","3","1:40.998","7:24.509","Green","Track","10.927","22.356","19.505","7.127","5.872","5.417","9.380","6.473","5.854","4.889","0.439","2.759","186.374"
"2","P","Scott Sharp","3","1:41.579","7:27.740","Green","Track","11.212","22.522","19.751","7.145","5.846","5.393","9.351","6.522","5.811","4.840","0.437","2.749","187.227"
"911","GTLM","Nick Tandy","3","1:46.376","7:30.806","Green","Track","11.101","23.653","19.771","7.772","6.363","5.864","9.643","7.101","6.340","5.293","0.478","2.997","171.168"
"02","P","Kyle Larson","3","1:42.579","7:32.756","Green","Track","11.154","23.378","19.756","7.163","5.844","5.422","9.370","6.585","5.848","4.865","0.437","2.757","187.227"
"72","GTLM","Viktor Shaitar","1","1:49.855","7:37.868","Green","Track","11.918","24.794","20.943","7.777","6.330","5.914","10.054","7.109","6.311","5.246","0.474","2.985","172.612"
"67","GTLM","Stefan Muecke","3","1:48.582","7:38.607","Green","Track","11.795","24.427","20.411","7.819","6.294","5.822","10.054","7.097","6.262","5.189","0.472","2.940","173.344"
"50","P","Dorsey Schroeder","3","1:45.311","7:40.402","Green","Track","11.788","23.664","20.505","7.266","5.916","5.568","9.916","6.676","5.928","4.888","0.439","2.757","186.374"
"10","P","Max Angelelli","3","1:42.456","7:40.468","Green","Track","11.242","22.726","19.522","7.155","5.808","5.474","10.148","6.582","5.799","4.823","0.437","2.740","187.227"
"93","GTD","Ben Keating","1","1:53.797","7:41.115","Green","Track","12.133","26.679","22.035","7.869","6.363","5.917","10.585","7.129","6.346","5.275","0.478","2.988","171.168"
"51","GTD","Marco Cioci","3","1:49.483","7:46.710","Green","Track","11.681","24.577","20.788","7.884","6.358","5.853","10.140","7.216","6.314","5.246","0.471","2.955","173.712"
"66","GTLM","Joey Hand","2","1:50.412","7:50.634","Green","Track","12.036","24.762","21.032","7.732","6.287","5.935","10.590","7.115","6.279","5.222","0.474","2.948","172.612"
"007","GTD","Antonio Perez","3","1:50.703","7:51.748","Green","Track","11.564","24.749","21.123","7.889","6.423","5.943","10.577","7.207","6.416","5.329","0.483","3.000","169.396"
"8","PC","Alex Popow","3","1:46.546","7:51.867","Green","Track","11.376","23.261","20.184","7.492","6.206","5.823","10.340","6.821","6.291","5.260","0.478","3.014","171.168"
"63","GTD","Alessandro Balzan","3","1:50.289","7:51.923","Green","Track","11.950","24.551","20.871","7.780","6.259","5.751","10.856","7.048","6.389","5.310","0.478","3.046","171.168"
"38","PC","Josh Norman","3","1:46.610","7:57.639","Green","Track","11.673","23.426","19.813","7.518","6.292","5.946","9.810","6.959","6.353","5.325","0.482","3.013","169.747"
"20","PC","Johnny Mowlem","3","1:47.472","8:07.022","Green","Track","11.535","24.650","20.043","7.480","6.262","5.877","9.681","6.866","6.297","5.301","0.479","3.001","170.810"
"88","PC","Felix Rosenqvist","3","1:45.563","8:08.103","Green","Track","10.923","23.148","21.040","7.455","6.230","5.749","9.332","6.794","6.211","5.234","0.473","2.974","172.977"
"01","P","Alex Wurz","4","1:43.031","8:08.729","Green","Track","11.032","23.062","20.342","7.219","5.836","5.411","9.563","6.663","5.886","4.849","0.437","2.731","187.227"
"30","GTD","Sven Mueller","3","1:50.802","8:09.817","Green","Track","11.507","25.616","21.074","7.843","6.367","5.957","10.208","7.148","6.351","5.284","0.475","2.972","172.249"
"98","GTD","Mathias Lauda","3","1:51.298","8:14.230","Green","Track","11.763","24.608","21.445","7.972","6.507","6.044","10.125","7.261","6.511","5.474","0.492","3.096","166.297"
"33","GTD","Jeroen Bleekemolen","3","1:48.000","8:14.793","Green","Track","11.497","24.145","20.662","7.716","6.260","5.773","10.061","7.071","6.239","5.188","0.468","2.920","174.825"
"4","GTLM","Oliver Gavin","4","1:45.904","8:16.232","Green","Track","11.132","23.627","19.574","7.724","6.341","5.855","9.656","7.082","6.280","5.220","0.470","2.943","174.081"
"37","P","Kirill Ladygin","1","1:46.929","8:19.810","Green","Track","12.469","25.002","20.856","7.303","5.864","5.470","9.451","6.609","5.844","4.875","0.439","2.747","186.374"
"52","PC","Nicholas Boulle","4","1:46.357","8:26.285","Green","Track","11.539","23.973","19.878","7.503","6.240","5.815","9.617","6.834","6.250","5.254","0.474","2.980","172.612"
"96","GTD","Bret Curtis","2","1:49.581","8:33.351","Green","Track","11.850","24.336","20.943","7.776","6.336","5.913","10.151","7.152","6.339","5.312","0.477","2.996","171.527"
"26","PC","Don Yount","3","1:48.395","8:40.580","Green","Track","12.042","24.165","20.689","7.616","6.296","5.904","9.568","6.935","6.337","5.329","0.481","3.033","170.100"
"48","GTD","Bryan Sellers","4","1:48.474","8:42.811","Green","Track","11.707","23.886","20.480","7.710","6.266","5.956","10.178","7.084","6.271","5.337","0.494","3.105","165.624"
"55","P","Jonathan Bomarito","3","1:43.165","8:47.010","Green","Track","11.002","22.710","21.315","7.024","5.772","5.388","9.564","6.525","5.831","4.838","0.437","2.759","187.227"
"54","PC","Colin Braun","4","1:44.768","8:48.893","Green","Track","11.056","22.921","20.139","7.444","6.227","5.794","9.419","6.764","6.294","5.250","0.473","2.987","172.977"
"3","GTLM","Mike Rockenfeller","4","1:46.510","8:58.178","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"97","GTD","Michael Marsal","2","2:26.841","9:03.249","Green","Pit","29.028","27.916","22.123","7.861","6.392","6.054","10.820","7.211","6.409","9.219","0.000","0.000","0.000"
"21","GTD","Kaz Grala","3","1:54.722","9:05.145","Green","Track","12.138","26.562","21.659","8.126","6.560","6.046","10.748","7.361","6.540","5.422","0.488","3.072","167.660"
"2","P","Scott Sharp","4","1:43.149","9:10.889","Green","Track","10.988","22.597","20.080","7.159","5.817","5.495","10.208","6.571","5.883","5.013","0.460","2.878","177.866"
"0","P","Andy Meyrick","4","1:46.411","9:10.920","Green","Track","11.540","24.105","20.334","7.260","5.983","6.441","10.274","6.488","5.916","4.887","0.439","2.744","186.374"
"912","GTLM","Earl Bamber","3","1:49.790","9:13.822","Green","Track","11.721","24.713","20.644","7.784","6.383","5.982","10.289","7.129","6.375","5.301","0.476","2.993","171.887"
"60","P","Oswaldo Negri","4","2:01.354","9:14.446","Green","Pit","11.078","24.264","19.861","7.057","6.176","5.938","9.999","6.738","6.168","10.120","0.000","0.000","0.000"
"02","P","Kyle Larson","4","1:41.685","9:14.441","Green","Track","10.941","23.014","19.720","7.152","5.841","5.411","9.201","6.534","5.833","4.858","0.436","2.744","187.656"
"911","GTLM","Nick Tandy","4","1:46.446","9:17.252","Green","Track","11.123","23.764","19.726","7.761","6.355","5.872","9.615","7.116","6.354","5.293","0.477","2.990","171.527"
"10","P","Max Angelelli","4","1:41.644","9:22.112","Green","Track","11.125","22.552","19.840","7.194","5.852","5.386","9.301","6.505","5.824","4.865","0.439","2.761","186.374"
"50","P","Dorsey Schroeder","4","1:45.109","9:25.511","Green","Track","11.807","23.637","20.656","7.277","5.856","5.523","9.794","6.612","5.894","4.872","0.438","2.743","186.800"
"67","GTLM","Stefan Muecke","4","1:47.112","9:25.719","Green","Track","11.256","23.729","20.144","7.747","6.300","5.839","10.074","7.074","6.291","5.223","0.474","2.961","172.612"
"72","GTLM","Viktor Shaitar","2","1:48.289","9:26.157","Green","Track","11.351","23.880","20.219","7.868","6.379","6.095","10.482","7.092","6.272","5.228","0.470","2.953","174.081"
"68","GTLM","Memo Rojas","2","2:37.781","9:27.017","Green","Track","16.880","29.637","26.394","14.504","13.152","8.554","11.705","13.152","11.492","8.062","0.608","3.641","134.569"
"93","GTD","Ben Keating","2","1:49.862","9:30.977","Green","Track","11.915","24.511","21.100","7.806","6.347","5.883","10.185","7.091","6.328","5.254","0.473","2.969","172.977"
"51","GTD","Marco Cioci","4","1:49.611","9:36.321","Green","Track","11.683","24.533","20.814","7.895","6.324","5.914","10.365","7.137","6.298","5.228","0.470","2.950","174.081"
"8","PC","Alex Popow","4","1:47.112","9:38.979","Green","Track","11.638","23.468","20.344","7.453","6.187","5.844","10.352","6.853","6.280","5.236","0.474","2.983","172.612"
"66","GTLM","Joey Hand","3","1:48.690","9:39.324","Green","Track","11.534","24.198","20.294","7.678","6.269","5.880","10.444","7.080","6.576","5.295","0.474","2.968","172.612"
"63","GTD","Alessandro Balzan","4","1:49.754","9:41.677","Green","Track","12.132","24.447","20.549","7.810","6.315","5.841","10.105","7.144","6.538","5.399","0.479","2.995","170.810"
"007","GTD","Antonio Perez","4","1:50.674","9:42.422","Green","Track","11.681","25.445","20.842","7.912","6.409","5.955","9.955","7.217","6.422","5.345","0.482","3.009","169.747"
"38","PC","Josh Norman","4","1:46.492","9:44.131","Green","Track","11.596","23.616","19.848","7.515","6.294","5.930","9.709","6.928","6.310","5.270","0.475","3.001","172.249"
"01","P","Alex Wurz","5","1:43.128","9:51.857","Green","Track","11.214","23.174","20.192","7.191","5.832","5.458","9.629","6.623","5.799","4.836","0.435","2.745","188.088"
"20","PC","Johnny Mowlem","4","1:45.187","9:52.209","Green","Track","11.411","23.024","19.885","7.450","6.274","5.870","9.474","6.825","6.254","5.251","0.476","2.993","171.887"
"88","PC","Felix Rosenqvist","4","1:44.277","9:52.380","Green","Track","11.117","22.981","19.809","7.416","6.165","5.753","9.449","6.694","6.117","5.309","0.480","2.987","170.455"
"30","GTD","Sven Mueller","4","1:48.966","9:58.783","Green","Track","11.559","24.215","20.693","7.883","6.373","5.885","10.107","7.165","6.338","5.289","0.476","2.983","171.887"
"4","GTLM","Oliver Gavin","5","1:47.103","10:03.335","Green","Track","10.961","24.099","20.179","7.830","6.371","5.864","9.734","7.087","6.301","5.235","0.473","2.969","172.977"
"37","P","Kirill Ladygin","2","1:44.071","10:03.881","Green","Track","11.070","23.310","20.197","7.272","5.858","5.508","10.126","6.694","5.905","4.922","0.441","2.768","185.529"
"98","GTD","Mathias Lauda","4","1:50.613","10:04.843","Green","Track","11.713","24.419","21.008","8.029","6.528","5.969","10.237","7.295","6.471","5.401","0.485","3.058","168.697"
"52","PC","Nicholas Boulle","5","1:45.743","10:12.028","Green","Track","11.244","23.179","20.230","7.503","6.233","5.825","9.742","6.854","6.258","5.234","0.473","2.968","172.977"
"33","GTD","Jeroen Bleekemolen","4","2:03.092","10:17.885","Green","Pit","11.459","24.660","21.431","7.745","6.241","6.058","10.629","7.060","6.235","7.916","0.000","0.000","0.000"
"96","GTD","Jens Klingmann","3","1:48.834","10:22.185","Green","Track","11.565","24.196","20.626","7.783","6.341","5.881","10.138","7.158","6.351","5.315","0.477","3.003","171.527"
"26","PC","Don Yount","4","1:46.758","10:27.338","Green","Track","11.470","23.651","20.239","7.528","6.290","5.891","9.673","6.926","6.304","5.296","0.481","3.009","170.100"
"55","P","Jonathan Bomarito","4","1:40.941","10:27.951","Green","Track","10.796","22.892","19.619","7.026","5.797","5.389","9.190","6.463","5.778","4.816","0.435","2.740","188.088"
"54","PC","Colin Braun","5","1:43.241","10:32.134","Green","Track","10.923","22.746","19.228","7.461","6.235","5.808","9.098","6.823","6.250","5.218","0.473","2.978","172.977"
"48","GTD","Bryan Sellers","5","1:49.810","10:32.621","Green","Track","11.568","24.144","20.989","7.733","6.343","6.141","10.504","7.076","6.411","5.333","0.489","3.079","167.317"
"100","GTLM","Kuno Wittmer","3","3:12.258","10:36.462","Green","Pit","28.087","27.931","22.660","7.880","6.415","6.105","10.497","7.171","6.401","10.006","0.000","0.000","0.000"
"3","GTLM","Antonio Garcia","5","1:45.465","10:43.643","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"9","GTD","Tristan Vautier","1","4:33.632","10:44.208","Green","Track","167.427","28.910","23.094","8.039","6.501","5.962","10.532","7.251","6.681","5.643","0.499","3.093","163.964"
"25","GTLM","Bruno Spengler","2","4:09.051","10:45.681","Green","Pit","29.582","31.004","23.403","8.015","6.498","6.257","11.349","7.333","6.469","10.473","0.000","0.000","0.000"
"0","P","Andy Meyrick","5","1:40.732","10:51.652","Green","Track","10.824","22.063","19.536","7.213","5.871","5.412","9.334","6.483","5.900","4.893","0.444","2.759","184.275"
"2","P","Scott Sharp","5","1:41.558","10:52.447","Green","Track","11.579","22.625","19.634","7.131","5.828","5.389","9.202","6.446","5.755","4.759","0.429","2.781","190.718"
"02","P","Kyle Larson","5","1:42.123","10:56.564","Green","Track","11.024","23.171","20.010","7.162","5.826","5.418","9.159","6.492","5.819","4.851","0.438","2.753","186.800"
"912","GTLM","Earl Bamber","4","1:47.412","11:01.234","Green","Track","11.176","23.860","20.426","7.801","6.359","5.886","9.730","7.060","6.335","5.291","0.478","3.010","171.168"
"10","P","Max Angelelli","5","1:40.528","11:02.640","Green","Track","10.674","22.728","19.410","7.098","5.799","5.368","9.242","6.441","5.773","4.825","0.437","2.733","187.227"
"911","GTLM","Nick Tandy","5","1:45.827","11:03.079","Green","Track","11.005","23.592","19.594","7.774","6.352","5.845","9.480","7.079","6.338","5.293","0.477","2.998","171.527"
"50","P","Dorsey Schroeder","5","1:44.030","11:09.541","Green","Track","11.598","23.583","20.063","7.215","5.861","5.478","9.587","6.649","5.873","4.906","0.442","2.775","185.109"
"45","GTD","Tracy Krohn","2","4:32.843","11:10.768","Green","Pit","13.208","25.925","146.347","10.559","9.275","9.541","14.617","9.245","8.583","11.305","0.000","0.000","0.000"
"67","GTLM","Stefan Muecke","5","1:47.508","11:13.227","Green","Track","11.663","23.875","20.218","7.833","6.305","5.807","9.808","7.066","6.272","5.224","0.472","2.965","173.344"
