"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP2"
"22","GTD","Cooper MacNeil","18","2:11.296","42:06.642","Green","Track","5.422","10.938","21.067","0.505","23.866","30.318","21.702","12.517","4.961","162.804"
"44","GTD","John Potter","18","2:11.324","42:07.140","Green","Track","5.451","10.836","21.232","0.506","23.630","30.384","21.794","12.519","4.972","162.482"
"97","GTD","Michael Marsal","18","2:11.682","42:07.620","Green","Track","5.417","11.025","21.356","0.505","23.682","30.261","21.966","12.532","4.938","162.804"
"16","GTD","Spencer Pumpelly","18","2:11.615","42:11.093","Green","Track","5.423","10.838","21.233","0.505","23.762","30.388","21.988","12.532","4.946","162.804"
"80","GTD","Dan Knox","18","2:12.517","42:18.404","Green","Track","5.475","10.909","21.345","0.508","23.772","30.486","22.304","12.802","4.916","161.842"
"38","PC","James French","19","2:00.371","42:22.327","Green","Track","5.269","9.726","19.772","0.496","22.092","26.979","19.946","11.447","4.644","165.758"
"52","PC","Robert Alon","19","2:00.923","42:27.613","Green","Track","5.303","9.715","19.903","0.496","21.952","27.345","20.022","11.504","4.683","165.758"
"8","PC","Alex Popow","19","2:02.796","42:34.856","Green","Track","5.319","9.825","20.036","0.498","22.117","27.835","20.847","11.621","4.698","165.092"
"7","PC","Jose Gutierrez","19","2:05.744","42:36.338","Green","Track","5.331","9.720","19.855","0.498","22.102","30.619","21.306","11.632","4.681","165.092"
"20","PC","Matthew McMurry","19","2:03.935","42:36.347","Green","Track","5.239","10.083","19.777","0.489","22.351","28.486","21.333","11.585","4.592","168.131"
"60","P","John Pew","19","2:18.547","42:37.500","Green","Pit","5.083","9.702","19.586","0.479","22.157","27.067","20.644","15.048","18.781","171.641"
"54","PC","Jonathan Bennett","19","2:03.512","42:44.787","Green","Track","5.319","9.904","19.904","0.495","22.316","28.169","21.014","11.688","4.703","166.093"
"48","GTD","Madison Snow","18","2:08.175","42:46.213","Green","Track","5.435","10.274","20.662","0.506","22.839","29.503","21.762","12.277","4.917","162.482"
"5","P","Joao Barbosa","19","2:43.935","42:51.807","Green","Track","45.652","13.839","19.797","0.478","22.184","26.721","19.592","11.146","4.526","172.000"
"31","P","Dane Cameron","19","2:44.137","42:56.740","Green","Track","45.763","13.861","19.867","0.478","22.028","26.952","19.591","11.073","4.524","172.000"
"88","PC","Mark Kvamme","19","2:04.544","43:06.034","Green","Track","5.341","10.086","20.049","0.498","22.893","28.340","20.785","11.848","4.704","165.092"
"85","PC","Misha Goikhberg","19","2:04.530","43:09.031","Green","Track","5.319","9.887","19.959","0.510","23.033","28.385","20.967","11.791","4.679","161.208"
"62","GTLM","Giancarlo Fisichella","19","2:05.402","43:09.153","Green","Track","5.378","10.065","20.280","0.496","23.017","28.415","20.844","12.001","4.906","165.758"
"911","GTLM","Patrick Pilet","19","2:07.516","43:10.995","Green","Track","5.414","10.034","20.415","0.492","23.964","29.311","21.130","11.902","4.854","167.106"
"912","GTLM","Earl Bamber","19","2:06.950","43:11.553","Green","Track","5.413","10.299","20.473","0.506","22.743","29.416","21.185","12.051","4.864","162.482"
"3","GTLM","Antonio Garcia","19","2:05.757","43:12.048","Green","Track","5.386","10.151","20.512","0.500","22.702","28.720","20.969","11.989","4.828","164.432"
"67","GTLM","Ryan Briscoe","19","2:05.789","43:12.467","Green","Track","5.362","10.200","20.346","0.506","22.679","28.881","20.890","12.080","4.845","162.482"
"25","GTLM","Bill Auberlen","19","2:05.130","43:15.766","Green","Track","5.480","10.075","20.604","0.509","22.451","28.265","20.778","12.049","4.919","161.524"
"100","GTLM","Lucas Luhr","19","2:05.318","43:16.338","Green","Track","5.419","10.106","20.429","0.505","22.850","28.448","20.742","11.956","4.863","162.804"
"4","GTLM","Oliver Gavin","19","2:06.432","43:18.141","Green","Track","5.386","10.280","20.548","0.504","22.734","28.798","21.213","12.090","4.879","163.127"
"26","PC","Don Yount","18","2:03.400","43:18.741","Green","Track","5.244","9.829","19.850","0.488","22.838","28.150","20.789","11.586","4.626","168.475"
"77","GTD","Gunnar Jeannette","18","2:09.621","43:25.298","Green","Track","5.499","10.554","21.160","0.514","23.249","29.856","21.472","12.341","4.976","159.953"
"0","P","Sean Rayhall","19","2:53.161","43:26.968","Green","Track","49.838","15.006","20.967","0.500","22.820","27.863","20.010","11.601","4.556","164.432"
"66","GTLM","Dirk Mueller","15","2:04.520","43:27.285","Green","Track","5.418","10.177","20.448","0.503","22.213","28.261","20.598","12.033","4.869","163.451"
"55","P","Jonathan Bomarito","20","1:57.999","43:47.513","Green","Track","5.082","9.408","19.160","0.477","21.806","26.682","19.795","11.112","4.477","172.360"
"23","GTD","Alex Riberas","19","2:10.954","43:49.939","Green","Track","5.554","10.433","21.087","0.518","23.347","30.632","22.075","12.328","4.980","158.718"
"10","P","Ricky Taylor","20","1:59.021","43:50.436","Green","Track","5.031","9.796","19.857","0.476","21.447","27.023","19.773","11.125","4.493","172.722"
"6","GTD","Andrew Davis","19","2:09.598","43:53.622","Green","Track","5.483","10.643","21.007","0.509","23.267","29.892","21.470","12.363","4.964","161.524"
"9","GTD","Matt Bell","19","2:10.026","43:54.904","Green","Track","5.470","10.667","20.967","0.526","23.565","29.903","21.631","12.344","4.953","156.304"
"90","P","Marc Goossens","20","2:00.486","43:56.219","Green","Track","5.049","9.414","19.291","0.472","21.925","28.795","19.792","11.236","4.512","174.186"
"33","GTD","Ben Keating","19","2:10.789","44:00.702","Green","Track","5.361","10.636","20.943","0.501","23.582","30.389","22.088","12.406","4.883","164.104"
"27","GTD","Luca Persiani","19","2:11.126","44:01.445","Green","Track","5.386","10.603","21.402","0.503","23.271","30.971","21.730","12.360","4.900","163.451"
"73","GTD","Patrick Lindsey","19","2:10.818","44:02.038","Green","Track","5.415","10.663","21.032","0.504","23.556","30.389","21.916","12.434","4.909","163.127"
"63","GTD","Christina Nielsen","19","2:09.993","44:07.073","Green","Track","5.532","10.467","20.962","0.517","23.317","29.985","21.882","12.346","4.985","159.025"
"96","GTD","Bret Curtis","19","2:11.584","44:17.915","Green","Track","5.521","10.641","21.287","0.507","23.688","30.349","21.923","12.701","4.967","162.162"
"22","GTD","Cooper MacNeil","19","2:11.536","44:18.178","Green","Track","5.484","10.716","21.071","0.509","23.789","30.453","21.904","12.640","4.970","161.524"
"44","GTD","John Potter","19","2:11.326","44:18.466","Green","Track","5.495","10.628","21.030","0.509","23.660","30.457","21.934","12.644","4.969","161.524"
"97","GTD","Michael Marsal","19","2:11.262","44:18.882","Green","Track","5.464","10.581","21.119","0.505","23.758","30.417","22.078","12.429","4.911","162.804"
"16","GTD","Spencer Pumpelly","19","2:11.810","44:22.903","Green","Track","5.421","10.758","21.221","0.505","23.596","30.401","22.351","12.619","4.938","162.804"
"38","PC","James French","20","2:01.359","44:23.686","Green","Track","5.260","9.676","19.668","0.493","22.868","27.049","20.131","11.575","4.639","166.767"
"52","PC","Robert Alon","20","2:01.710","44:29.323","Green","Track","5.292","9.866","19.764","0.493","22.079","27.075","20.896","11.560","4.685","166.767"
"80","GTD","Dan Knox","19","2:13.522","44:31.926","Green","Track","5.476","10.920","21.334","0.509","24.448","30.545","22.582","12.794","4.914","161.524"
"8","PC","Alex Popow","20","2:01.529","44:36.385","Green","Track","5.331","9.722","19.823","0.498","22.261","27.414","20.155","11.619","4.706","165.092"
"7","PC","Jose Gutierrez","20","2:01.619","44:37.957","Green","Track","5.333","10.196","20.201","0.497","21.983","27.084","19.973","11.657","4.695","165.424"
"20","PC","Matthew McMurry","20","2:02.552","44:38.899","Green","Track","5.262","10.303","20.128","0.491","22.822","27.437","19.983","11.470","4.656","167.446"
"54","PC","Jonathan Bennett","20","2:03.703","44:48.490","Green","Track","5.326","9.984","19.851","0.496","22.816","27.961","20.910","11.663","4.696","165.758"
"5","P","Joao Barbosa","20","2:00.697","44:52.504","Green","Track","5.079","9.393","19.205","0.472","21.382","29.453","20.000","11.194","4.519","174.186"
"31","P","Dane Cameron","20","1:57.249","44:53.989","Green","Track","5.067","9.373","19.094","0.470","21.136","26.258","19.933","11.382","4.536","174.927"
"48","GTD","Madison Snow","19","2:09.287","44:55.500","Green","Track","5.416","10.448","20.752","0.505","23.014","30.055","21.564","12.593","4.940","162.804"
"88","PC","Mark Kvamme","20","2:04.954","45:10.988","Green","Track","5.329","10.094","19.972","0.497","22.658","28.596","21.109","11.974","4.725","165.424"
"85","PC","Misha Goikhberg","20","2:02.099","45:11.130","Green","Track","5.300","9.874","19.952","0.499","21.989","27.480","20.561","11.799","4.645","164.761"
"62","GTLM","Giancarlo Fisichella","20","2:05.421","45:14.574","Green","Track","5.442","10.236","20.428","0.506","22.472","28.607","20.963","11.878","4.889","162.482"
"911","GTLM","Patrick Pilet","20","2:05.795","45:16.790","Green","Track","5.391","10.057","20.654","0.502","22.468","28.959","20.949","11.950","4.865","163.777"
"912","GTLM","Earl Bamber","20","2:06.007","45:17.560","Green","Track","5.394","10.060","20.760","0.505","22.559","28.773","21.140","11.950","4.866","162.804"
"3","GTLM","Antonio Garcia","20","2:05.784","45:17.832","Green","Track","5.363","10.166","20.448","0.496","22.668","28.636","21.163","12.036","4.808","165.758"
"67","GTLM","Ryan Briscoe","20","2:05.726","45:18.193","Green","Track","5.372","10.261","20.570","0.510","22.439","28.715","20.929","12.085","4.845","161.208"
"25","GTLM","Bill Auberlen","20","2:05.377","45:21.143","Green","Track","5.492","10.133","20.562","0.510","22.428","28.338","20.931","12.073","4.910","161.208"
"100","GTLM","Lucas Luhr","20","2:05.082","45:21.420","Green","Track","5.405","10.092","20.533","0.504","22.647","28.466","20.612","11.981","4.842","163.127"
"26","PC","Don Yount","19","2:04.135","45:22.876","Green","Track","5.194","10.217","20.154","0.489","23.025","27.936","20.862","11.626","4.632","168.131"
"4","GTLM","Oliver Gavin","20","2:07.546","45:25.687","Green","Track","5.404","10.302","20.626","0.506","23.397","29.193","21.117","12.114","4.887","162.482"
"0","P","Sean Rayhall","20","1:58.834","45:25.802","Green","Track","5.118","9.661","19.647","0.483","21.542","26.750","19.744","11.373","4.516","170.219"
"66","GTLM","Dirk Mueller","16","2:04.354","45:31.639","Green","Track","5.339","9.903","20.423","0.500","22.563","28.164","20.581","12.014","4.867","164.432"
"77","GTD","Gunnar Jeannette","19","2:09.314","45:34.612","Green","Track","5.529","10.388","21.002","0.504","23.087","29.912","21.578","12.350","4.964","163.127"
"60","P","Oswaldo Negri Jr.","20","3:02.327","45:39.827","Green","Track","61.061","14.559","20.541","0.482","22.860","26.952","19.933","11.405","4.534","170.572"
"55","P","Jonathan Bomarito","21","2:11.520","45:59.033","Green","Pit","5.081","9.365","19.094","0.478","20.891","25.878","19.606","12.551","18.576","172.000"
"23","GTD","Alex Riberas","20","2:10.228","46:00.167","Green","Track","5.553","10.604","21.143","0.516","23.180","29.984","21.860","12.394","4.994","159.333"
"6","GTD","Andrew Davis","20","2:10.225","46:03.847","Green","Track","5.477","10.595","21.077","0.509","23.483","30.082","21.540","12.478","4.984","161.524"
"10","P","Ricky Taylor","21","2:13.386","46:03.822","Green","Pit","5.043","9.530","19.355","0.476","21.430","26.459","19.372","13.255","18.466","172.722"
"9","GTD","Matt Bell","20","2:10.095","46:04.999","Green","Track","5.516","10.792","21.356","0.535","23.149","29.731","21.712","12.360","4.944","153.675"
"33","GTD","Ben Keating","20","2:09.767","46:10.469","Green","Track","5.391","10.611","21.054","0.504","23.461","29.859","21.685","12.339","4.863","163.127"
"90","P","Marc Goossens","21","2:15.287","46:11.506","Green","Pit","5.038","9.818","19.463","0.472","21.481","27.679","19.565","12.960","18.811","174.186"
"27","GTD","Luca Persiani","20","2:10.257","46:11.702","Green","Track","5.397","10.600","21.147","0.501","23.599","29.974","21.664","12.472","4.903","164.104"
"73","GTD","Patrick Lindsey","20","2:10.178","46:12.216","Green","Track","5.410","10.455","20.923","0.500","23.787","30.086","21.736","12.394","4.887","164.432"
"63","GTD","Christina Nielsen","20","2:09.724","46:16.797","Green","Track","5.549","10.589","20.952","0.515","23.115","29.925","21.760","12.325","4.994","159.643"
"38","PC","James French","21","2:05.927","46:29.613","Green","Track","5.214","10.120","20.003","0.494","22.497","29.191","21.563","12.159","4.686","166.429"
"96","GTD","Bret Curtis","20","2:12.021","46:29.936","Green","Track","5.520","10.484","21.459","0.508","24.008","30.400","21.989","12.690","4.963","161.842"
"22","GTD","Cooper MacNeil","20","2:12.073","46:30.251","Green","Track","5.484","10.633","21.221","0.508","23.976","30.791","21.868","12.622","4.970","161.842"
"44","GTD","John Potter","20","2:12.304","46:30.770","Green","Track","5.479","10.701","21.260","0.512","23.915","30.772","22.216","12.487","4.962","160.578"
"52","PC","Robert Alon","21","2:01.808","46:31.131","Green","Track","5.297","9.671","19.880","0.494","22.235","27.825","20.121","11.664","4.621","166.429"
"97","GTD","Michael Marsal","20","2:12.316","46:31.198","Green","Track","5.444","10.761","21.269","0.507","23.878","31.127","21.885","12.547","4.898","162.162"
"16","GTD","Spencer Pumpelly","20","2:12.585","46:35.488","Green","Track","5.412","11.107","21.456","0.506","23.857","30.636","21.980","12.671","4.960","162.482"
"7","PC","Jose Gutierrez","21","2:01.403","46:39.360","Green","Track","5.301","9.701","19.785","0.495","21.907","27.962","20.096","11.478","4.678","166.093"
"20","PC","Matthew McMurry","21","2:02.331","46:41.230","Green","Track","5.266","9.899","19.734","0.490","22.156","28.726","20.014","11.378","4.668","167.788"
"80","GTD","Dan Knox","20","2:14.614","46:46.540","Green","Track","5.463","10.918","21.326","0.509","23.901","32.515","22.422","12.651","4.909","161.524"
"5","P","Joao Barbosa","21","1:57.200","46:49.704","Green","Track","5.067","9.312","19.161","0.471","21.300","26.682","19.623","11.092","4.492","174.556"
"31","P","Dane Cameron","21","1:57.664","46:51.653","Green","Track","5.066","9.333","19.154","0.473","21.171","26.364","20.164","11.407","4.532","173.818"
"54","PC","Jonathan Bennett","21","2:03.811","46:52.301","Green","Track","5.327","9.840","19.884","0.497","22.511","27.747","21.299","12.051","4.655","165.424"
"8","PC","Alex Popow","21","2:17.969","46:54.354","Green","Pit","5.325","9.663","19.810","0.494","22.456","27.551","19.978","13.973","18.719","166.429"
"48","GTD","Madison Snow","20","2:08.411","47:03.911","Green","Track","5.432","10.448","20.824","0.506","22.877","29.535","21.583","12.301","4.905","162.482"
"85","PC","Misha Goikhberg","21","2:02.718","47:13.848","Green","Track","5.213","10.329","20.132","0.501","22.301","27.409","20.493","11.646","4.694","164.104"
"88","PC","Mark Kvamme","21","2:06.762","47:17.750","Green","Track","5.323","10.839","20.606","0.498","22.991","28.780","21.166","11.863","4.696","165.092"
"62","GTLM","Giancarlo Fisichella","21","2:05.360","47:19.934","Green","Track","5.454","10.086","20.513","0.508","22.260","28.301","21.381","11.965","4.892","161.842"
"911","GTLM","Patrick Pilet","21","2:05.464","47:22.254","Green","Track","5.398","10.200","20.572","0.504","22.329","28.886","20.795","11.936","4.844","163.127"
"912","GTLM","Earl Bamber","21","2:05.380","47:22.940","Green","Track","5.406","10.026","20.570","0.504","22.408","28.716","20.947","11.940","4.863","163.127"
"3","GTLM","Antonio Garcia","21","2:05.429","47:23.261","Green","Track","5.325","10.160","20.404","0.495","22.655","28.601","20.904","12.056","4.829","166.093"
"67","GTLM","Ryan Briscoe","21","2:05.345","47:23.538","Green","Track","5.359","10.226","20.643","0.502","22.497","28.536","20.784","11.981","4.817","163.777"
"25","GTLM","Bill Auberlen","21","2:05.604","47:26.747","Green","Track","5.487","10.114","20.513","0.511","22.671","28.512","20.862","12.025","4.909","160.892"
"100","GTLM","Lucas Luhr","21","2:05.632","47:27.052","Green","Track","5.384","10.296","20.471","0.504","22.779","28.632","20.766","11.961","4.839","163.127"
"26","PC","Don Yount","20","2:04.282","47:27.158","Green","Track","5.217","9.896","20.019","0.496","22.897","28.447","20.917","11.790","4.603","165.758"
"0","P","Sean Rayhall","21","2:01.721","47:27.523","Green","Track","5.100","9.406","19.330","0.480","21.612","28.780","20.419","12.057","4.537","171.283"
"4","GTLM","Oliver Gavin","21","2:06.483","47:32.170","Green","Track","5.424","10.274","20.611","0.504","22.656","28.885","21.149","12.105","4.875","163.127"
"66","GTLM","Dirk Mueller","17","2:04.264","47:35.903","Green","Track","5.407","9.912","20.366","0.504","22.357","28.282","20.693","11.872","4.871","163.127"
"60","P","Oswaldo Negri Jr.","21","2:00.117","47:39.944","Green","Track","5.107","9.706","19.377","0.478","21.484","28.046","19.947","11.434","4.538","172.000"
"77","GTD","Gunnar Jeannette","20","2:09.135","47:43.747","Green","Track","5.509","10.318","21.021","0.513","23.083","29.867","21.496","12.349","4.979","160.265"
"23","GTD","Alex Riberas","21","2:09.300","48:09.467","Green","Track","5.566","10.505","21.119","0.517","23.118","29.698","21.536","12.267","4.974","159.025"
"6","GTD","Andrew Davis","21","2:10.002","48:13.849","Green","Track","5.492","10.699","21.062","0.508","23.409","30.006","21.493","12.374","4.959","161.842"
"9","GTD","Matt Bell","21","2:09.783","48:14.782","Green","Track","5.502","10.821","21.053","0.533","23.223","29.691","21.720","12.304","4.936","154.251"
"33","GTD","Ben Keating","21","2:10.188","48:20.657","Green","Track","5.375","10.675","20.973","0.503","23.510","29.990","21.961","12.340","4.861","163.451"
"73","GTD","Patrick Lindsey","21","2:10.330","48:22.546","Green","Track","5.390","10.513","21.140","0.503","23.368","30.276","21.827","12.405","4.908","163.451"
"63","GTD","Christina Nielsen","21","2:09.598","48:26.395","Green","Track","5.550","10.463","20.986","0.517","23.158","29.896","21.646","12.401","4.981","159.025"
"52","PC","Robert Alon","22","2:01.711","48:32.842","Green","Track","5.260","10.198","20.395","0.495","22.118","27.189","19.872","11.510","4.674","166.093"
"27","GTD","Luca Persiani","21","2:26.766","48:38.468","Green","Pit","5.388","10.531","21.231","0.503","23.515","30.162","21.671","14.523","19.242","163.451"
"96","GTD","Bret Curtis","21","2:11.802","48:41.738","Green","Track","5.482","10.662","21.377","0.509","23.894","30.080","22.053","12.780","4.965","161.524"
"7","PC","Jose Gutierrez","22","2:02.555","48:41.915","Green","Track","5.301","9.579","19.713","0.491","23.218","27.167","20.402","11.975","4.709","167.446"
"22","GTD","Cooper MacNeil","21","2:11.671","48:41.922","Green","Track","5.482","10.757","21.212","0.507","23.895","30.261","21.890","12.713","4.954","162.162"
"44","GTD","John Potter","21","2:11.545","48:42.315","Green","Track","5.496","10.798","21.248","0.510","23.619","30.262","21.896","12.731","4.985","161.208"
"20","PC","Matthew McMurry","22","2:01.823","48:43.053","Green","Track","5.276","9.943","19.824","0.494","22.084","28.076","19.907","11.590","4.629","166.429"
"97","GTD","Michael Marsal","21","2:11.893","48:43.091","Green","Track","5.445","10.872","21.190","0.506","23.859","30.170","22.032","12.906","4.913","162.482"
"5","P","Joao Barbosa","22","1:56.731","48:46.435","Green","Track","5.041","9.470","19.268","0.473","21.314","26.084","19.520","11.065","4.496","173.818"
"38","PC","James French","22","2:17.334","48:46.947","Green","Pit","5.303","9.843","19.790","0.496","22.365","27.161","20.042","13.597","18.737","165.758"
"55","P","Tristan Nunez","22","2:50.170","48:49.203","Green","Track","53.243","12.529","19.851","0.478","22.556","26.428","19.315","11.261","4.509","172.000"
"31","P","Dane Cameron","22","1:57.838","48:49.491","Green","Track","5.057","9.332","19.048","0.470","22.483","26.497","19.328","11.138","4.485","174.927"
"16","GTD","Spencer Pumpelly","21","2:14.526","48:50.014","Green","Track","5.425","10.936","21.269","0.505","24.822","31.922","22.175","12.536","4.936","162.804"
"10","P","Jordan Taylor","22","2:52.713","48:56.535","Green","Track","53.759","12.794","20.195","0.481","22.661","27.024","19.801","11.461","4.537","170.927"
"54","PC","Jonathan Bennett","22","2:04.213","48:56.514","Green","Track","5.251","10.088","19.902","0.493","22.422","28.684","20.983","11.720","4.670","166.767"
"80","GTD","Dan Knox","21","2:13.793","49:00.333","Green","Track","5.458","10.930","21.210","0.507","24.450","31.039","22.632","12.672","4.895","162.162"
"90","P","Ryan Dalziel","22","2:52.479","49:03.985","Green","Track","53.151","12.725","20.401","0.496","22.700","27.114","20.008","11.340","4.544","165.758"
"48","GTD","Madison Snow","21","2:08.057","49:11.968","Green","Track","5.413","10.441","20.730","0.504","22.983","29.492","21.292","12.282","4.920","163.127"
"85","PC","Misha Goikhberg","22","2:01.800","49:15.648","Green","Track","5.317","9.889","19.987","0.499","22.098","27.221","20.485","11.606","4.698","164.761"
"62","GTLM","Giancarlo Fisichella","22","2:05.547","49:25.481","Green","Track","5.450","10.246","20.641","0.509","22.363","28.579","20.903","11.965","4.891","161.524"
"911","GTLM","Patrick Pilet","22","2:05.507","49:27.761","Green","Track","5.384","10.208","20.504","0.501","22.409","29.034","20.702","11.909","4.856","164.104"
"912","GTLM","Earl Bamber","22","2:05.494","49:28.434","Green","Track","5.395","10.114","20.608","0.505","22.412","28.783","20.813","12.001","4.863","162.804"
"3","GTLM","Antonio Garcia","22","2:05.690","49:28.951","Green","Track","5.349","10.204","20.638","0.497","22.580","28.647","20.934","11.999","4.842","165.424"
"0","P","Sean Rayhall","22","2:01.547","49:29.070","Green","Track","5.087","10.392","19.778","0.479","22.115","26.852","20.478","11.846","4.520","171.641"
"67","GTLM","Ryan Briscoe","22","2:05.878","49:29.416","Green","Track","5.332","10.272","20.552","0.501","22.661","28.679","20.943","12.093","4.845","164.104"
"26","PC","Don Yount","21","2:05.462","49:32.620","Green","Track","5.171","10.253","19.980","0.488","23.385","28.770","20.965","11.809","4.641","168.475"
"25","GTLM","Bill Auberlen","22","2:07.194","49:33.941","Green","Track","5.480","10.660","21.021","0.508","22.815","28.778","20.951","12.087","4.894","161.842"
"100","GTLM","Lucas Luhr","22","2:07.166","49:34.218","Green","Track","5.414","11.189","20.706","0.505","22.826","28.750","20.906","12.044","4.826","162.804"
"60","P","Oswaldo Negri Jr.","22","1:58.477","49:38.421","Green","Track","5.101","9.449","19.234","0.478","21.834","26.712","19.721","11.436","4.512","172.000"
"4","GTLM","Oliver Gavin","22","2:06.632","49:38.802","Green","Track","5.418","10.307","20.582","0.504","22.704","28.915","21.218","12.102","4.882","163.127"
"66","GTLM","Dirk Mueller","18","2:04.498","49:40.401","Green","Track","5.412","10.003","20.320","0.503","22.318","28.116","20.939","12.022","4.865","163.451"
"88","PC","Mark Kvamme","22","2:24.360","49:42.110","Green","Pit","5.309","10.099","20.647","0.499","23.164","29.112","21.440","15.267","18.823","164.761"
"8","PC","Alex Popow","22","2:57.649","49:52.003","Green","Track","52.425","13.538","21.119","0.502","23.248","29.409","20.961","11.673","4.774","163.777"
"77","GTD","Gunnar Jeannette","21","2:10.232","49:53.979","Green","Track","5.525","10.826","21.129","0.514","23.148","30.014","21.724","12.374","4.978","159.953"
"23","GTD","Alex Riberas","22","2:09.529","50:18.996","Green","Track","5.557","10.531","21.121","0.517","23.200","29.741","21.485","12.388","4.989","159.025"
"6","GTD","Andrew Davis","22","2:09.756","50:23.605","Green","Track","5.478","10.639","20.997","0.509","23.348","29.964","21.536","12.322","4.963","161.524"
"9","GTD","Matt Bell","22","2:09.927","50:24.709","Green","Track","5.493","10.750","21.024","0.539","23.287","29.839","21.732","12.314","4.949","152.534"
"33","GTD","Ben Keating","22","2:10.500","50:31.157","Green","Track","5.376","10.614","21.073","0.503","23.774","30.064","21.782","12.438","4.876","163.451"
"73","GTD","Patrick Lindsey","22","2:09.653","50:32.199","Green","Track","5.425","10.569","20.989","0.505","23.029","30.072","21.792","12.365","4.907","162.804"
"20","PC","Matthew McMurry","23","2:02.122","50:45.175","Green","Track","5.240","10.403","20.436","0.497","22.000","27.446","20.006","11.432","4.662","165.424"
"5","P","Joao Barbosa","23","1:58.793","50:45.228","Green","Track","5.034","9.462","19.036","0.466","23.436","26.355","19.329","11.207","4.468","176.429"
"55","P","Tristan Nunez","23","2:00.188","50:49.391","Green","Track","5.089","9.380","19.172","0.475","21.659","29.261","19.568","11.076","4.508","173.086"
"31","P","Dane Cameron","23","2:00.541","50:50.032","Green","Track","5.003","9.602","19.156","0.467","21.695","29.211","19.792","11.105","4.510","176.051"
"52","PC","Robert Alon","23","2:19.137","50:51.979","Green","Pit","5.290","9.748","19.790","0.494","22.092","27.540","21.407","14.017","18.759","166.429"
"63","GTD","Christina Nielsen","22","2:26.966","50:53.361","Green","Pit","5.538","10.619","21.060","0.517","23.225","30.296","22.520","14.727","18.464","159.025"
"10","P","Jordan Taylor","23","1:59.298","50:55.833","Green","Track","5.098","9.385","19.266","0.475","21.540","26.166","20.319","12.399","4.650","173.086"
"96","GTD","Bret Curtis","22","2:14.578","50:56.316","Green","Track","5.502","10.735","21.310","0.510","24.201","31.713","22.692","12.937","4.978","161.208"
"22","GTD","Cooper MacNeil","22","2:14.509","50:56.431","Green","Track","5.466","10.947","21.141","0.506","24.159","31.730","22.873","12.767","4.920","162.482"
"7","PC","Jose Gutierrez","23","2:17.886","50:59.801","Green","Pit","5.327","9.999","19.973","0.498","22.055","27.243","20.312","13.704","18.775","165.092"
"54","PC","Jonathan Bennett","23","2:05.300","51:01.814","Green","Track","5.304","10.231","20.200","0.494","22.771","28.212","21.543","11.853","4.692","166.429"
"90","P","Ryan Dalziel","23","1:58.373","51:02.358","Green","Track","5.086","9.601","19.345","0.474","21.647","26.454","19.777","11.447","4.542","173.451"
"16","GTD","Spencer Pumpelly","22","2:14.025","51:04.039","Green","Track","5.400","10.934","21.724","0.507","23.751","30.791","23.149","12.831","4.938","162.162"
"44","GTD","John Potter","22","2:30.074","51:12.389","Green","Pit","5.475","10.789","21.479","0.510","23.995","31.522","23.180","14.777","18.347","161.208"
"80","GTD","Dan Knox","22","2:13.564","51:13.897","Green","Track","5.460","10.818","21.490","0.510","24.622","30.571","22.503","12.684","4.906","161.208"
"97","GTD","Michael Marsal","22","2:30.637","51:13.728","Green","Pit","5.445","10.752","21.192","0.515","24.804","30.504","23.239","15.477","18.709","159.643"
"85","PC","Misha Goikhberg","23","2:02.850","51:18.498","Green","Track","5.319","9.881","19.964","0.499","22.079","28.151","20.589","11.658","4.710","164.761"
"48","GTD","Madison Snow","22","2:08.894","51:20.862","Green","Track","5.428","10.428","20.744","0.505","23.026","29.910","21.611","12.321","4.921","162.804"
"0","P","Sean Rayhall","23","1:59.902","51:28.972","Green","Track","5.066","9.817","19.508","0.479","21.607","27.524","19.852","11.486","4.563","171.641"
"62","GTLM","Giancarlo Fisichella","23","2:06.264","51:31.745","Green","Track","5.465","10.160","20.641","0.509","22.405","28.879","21.383","11.951","4.871","161.524"
"911","GTLM","Patrick Pilet","23","2:05.861","51:33.622","Green","Track","5.391","10.051","20.607","0.497","22.550","29.062","20.927","11.934","4.842","165.424"
"3","GTLM","Antonio Garcia","23","2:06.366","51:35.317","Green","Track","5.370","10.353","20.604","0.490","22.940","28.696","21.063","12.008","4.842","167.788"
"67","GTLM","Ryan Briscoe","23","2:06.337","51:35.753","Green","Track","5.331","10.227","20.426","0.494","23.203","28.704","20.929","12.171","4.852","166.429"
"60","P","Oswaldo Negri Jr.","23","2:01.741","51:40.162","Green","Track","5.061","9.489","19.191","0.471","22.129","27.965","20.563","12.322","4.550","174.556"
"26","PC","Don Yount","22","2:07.777","51:40.397","Green","Track","5.227","9.923","21.604","0.546","23.633","28.311","21.256","12.563","4.714","150.579"
"100","GTLM","Lucas Luhr","23","2:07.121","51:41.339","Green","Track","5.350","10.255","20.783","0.505","22.888","29.338","21.055","12.085","4.862","162.804"
"25","GTLM","Bill Auberlen","23","2:07.851","51:41.792","Green","Track","5.455","10.684","21.128","0.508","22.915","29.289","20.978","12.022","4.872","161.842"
"66","GTLM","Dirk Mueller","19","2:05.086","51:45.487","Green","Track","5.377","9.943","20.422","0.500","22.441","28.358","21.151","12.011","4.883","164.432"
