"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"02","P","Scott Dixon","3","1:43.117","7:28.380","Green","Track","11.006","23.244","20.172","7.262","5.911","5.518","9.465","6.606","5.825","4.868","0.442","2.798","185.109"
"4","GTLM","Marcel Fassler","3","1:48.014","7:32.073","Green","Track","11.343","23.914","20.727","7.819","6.372","5.856","9.983","7.135","6.253","5.158","0.464","2.990","176.332"
"54","PC","Jonathan Bennett","3","1:46.252","7:32.150","Green","Track","11.322","23.492","20.168","7.563","6.273","5.854","9.925","6.892","6.169","5.134","0.466","2.994","175.575"
"912","GTLM","Earl Bamber","3","1:46.899","7:35.962","Green","Track","11.125","23.762","19.979","7.836","6.410","5.921","9.704","7.088","6.319","5.254","0.473","3.028","172.977"
"48","GTD","Madison Snow","3","1:51.203","7:41.559","Green","Track","12.035","24.848","20.953","7.802","6.449","6.200","10.448","7.114","6.290","5.397","0.496","3.171","164.956"
"100","GTLM","Lucas Luhr","3","1:46.718","7:42.849","Green","Track","11.708","23.671","19.700","7.769","6.334","5.905","9.726","7.008","6.227","5.200","0.470","3.000","174.081"
"0","P","Katherine Legge","1","2:08.382","7:45.032","Green","Track","29.128","26.831","22.064","7.429","6.051","5.731","10.410","6.634","5.912","4.921","0.445","2.826","183.861"
"72","GTLM","Viktor Shaitar","3","1:50.055","7:46.491","Green","Track","11.947","24.428","21.532","7.921","6.307","5.832","10.285","7.070","6.176","5.128","0.462","2.967","177.096"
"88","PC","Mark Kvamme","2","1:53.643","7:49.650","Green","Track","12.367","26.657","21.171","7.744","6.297","5.975","11.388","7.077","6.267","5.211","0.470","3.019","174.081"
"70","P","Joel Miller","1","3:01.529","8:00.769","Green","Track","80.959","30.579","21.195","7.171","5.792","5.479","10.017","6.546","5.800","4.779","0.433","2.779","188.957"
"50","P","Jim Pace","2","1:57.634","8:02.111","Green","Track","14.523","27.119","22.577","7.587","6.132","6.619","11.467","6.994","6.107","5.138","0.459","2.912","178.253"
"16","GTD","Justin Marks","3","1:51.727","8:03.701","Green","Track","11.983","25.025","21.362","7.989","6.450","5.937","10.746","7.223","6.309","5.218","0.470","3.015","174.081"
"20","PC","Marc Drumwright","2","1:51.295","8:05.174","Green","Track","12.066","25.457","21.213","7.638","6.310","5.905","10.746","7.025","6.239","5.203","0.472","3.021","173.344"
"8","PC","Renger van der Zande","3","1:43.904","8:07.632","Green","Track","11.030","22.689","19.636","7.522","6.255","5.808","9.320","6.791","6.174","5.193","0.471","3.015","173.712"
"6","GTD","Robin Liddell","1","1:51.907","8:10.508","Green","Track","12.089","25.046","21.143","7.979","6.450","5.990","10.699","7.410","6.387","5.226","0.472","3.016","173.344"
"60","P","John Pew","1","4:48.704","8:16.608","Green","Track","186.580","28.822","22.354","7.343","5.934","6.113","10.725","6.758","5.908","4.893","0.444","2.830","184.275"
"93","GTD","Gar Robinson","2","1:53.580","8:17.791","Green","Track","12.236","25.779","21.735","7.958","6.479","5.992","10.961","7.286","6.393","5.264","0.475","3.022","172.249"
"38","PC","James French","2","1:48.224","8:31.189","Green","Track","11.693","23.964","19.938","7.609","6.411","6.061","10.191","7.016","6.373","5.362","0.485","3.121","168.697"
"22","GTD","Cooper MacNeil","2","1:52.551","8:34.808","Green","Track","12.012","25.414","21.128","7.995","6.516","6.038","10.804","7.287","6.421","5.354","0.483","3.099","169.396"
"9","GTD","Tristan Vautier","2","1:50.804","8:36.465","Green","Track","12.004","24.663","21.150","7.916","6.443","5.904","10.471","7.193","6.331","5.237","0.473","3.019","172.977"
"911","GTLM","Patrick Pilet","3","1:46.562","8:37.253","Green","Track","11.055","23.869","19.814","7.881","6.449","5.886","9.448","7.120","6.300","5.233","0.474","3.033","172.612"
"85","PC","Chris Miller","3","1:46.017","8:51.215","Green","Track","11.284","23.735","19.929","7.567","6.358","5.921","9.269","6.896","6.256","5.274","0.479","3.049","170.810"
"68","GTLM","Alessandro Pier Guidi","3","1:45.812","8:55.358","Green","Track","10.924","23.747","20.031","7.726","6.332","5.842","9.347","7.014","6.197","5.182","0.469","3.001","174.452"
"5","P","Filipe Albuquerque","4","1:42.376","8:56.203","Green","Track","11.022","22.909","19.927","7.165","5.827","5.460","9.814","6.524","5.751","4.787","0.434","2.756","188.521"
"10","P","Jordan Taylor","4","1:43.576","8:57.942","Green","Track","10.960","22.907","19.722","7.141","5.813","5.619","10.847","6.671","5.873","4.805","0.436","2.782","187.656"
"2","P","Johannes van Overbeek","4","1:41.485","8:58.798","Green","Track","11.033","22.709","19.614","7.231","5.865","5.388","9.427","6.496","5.751","4.776","0.431","2.764","189.833"
"28","GTD","Lance Willsey","2","1:57.533","8:59.554","Green","Track","13.011","28.112","22.496","7.902","6.367","6.153","11.361","7.257","6.277","5.158","0.466","2.973","175.575"
"26","PC","Ryan Eversley","3","1:46.025","9:06.490","Green","Track","11.220","23.441","19.838","7.550","6.323","5.886","9.791","6.955","6.271","5.237","0.475","3.038","172.249"
"3","GTLM","Mike Rockenfeller","4","1:46.526","9:09.300","Green","Track","11.371","23.662","19.883","7.765","6.354","5.896","9.670","7.045","6.237","5.185","0.470","2.988","174.081"
"02","P","Scott Dixon","4","1:41.712","9:10.092","Green","Track","10.827","22.795","19.628","7.201","5.882","5.464","9.452","6.594","5.845","4.810","0.436","2.778","187.656"
"52","PC","Tom Kimber-Smith","4","1:45.088","9:10.728","Green","Track","11.312","23.257","19.884","7.490","6.234","5.784","9.516","6.880","6.172","5.134","0.463","2.962","176.713"
"21","GTD","Busnelli/J.Michaelian ","1","3:28.078","9:13.862","Green","Track","79.899","37.516","27.435","9.190","7.502","7.326","12.483","8.621","7.570","6.308","0.569","3.659","143.793"
"54","PC","Jonathan Bennett","4","1:46.046","9:18.196","Green","Track","11.298","23.264","20.014","7.567","6.330","5.930","9.717","6.924","6.245","5.238","0.476","3.043","171.887"
"4","GTLM","Marcel Fassler","4","1:47.096","9:19.169","Green","Track","11.748","23.706","20.006","7.824","6.349","5.830","9.701","7.049","6.250","5.175","0.468","2.990","174.825"
"912","GTLM","Earl Bamber","4","1:46.679","9:22.641","Green","Track","11.159","23.694","19.936","7.819","6.403","5.888","9.601","7.103","6.310","5.254","0.474","3.038","172.612"
"0","P","Katherine Legge","2","1:43.518","9:28.550","Green","Track","11.273","23.099","20.196","7.187","5.933","5.479","9.728","6.485","5.938","4.925","0.444","2.831","184.275"
"100","GTLM","Lucas Luhr","4","1:46.010","9:28.859","Green","Track","11.281","23.617","19.502","7.794","6.320","5.880","9.685","7.022","6.227","5.204","0.473","3.005","172.977"
"48","GTD","Madison Snow","4","1:51.699","9:33.258","Green","Track","12.091","24.979","21.510","7.801","6.380","6.111","10.383","7.095","6.287","5.392","0.495","3.175","165.289"
"72","GTLM","Viktor Shaitar","4","1:47.697","9:34.188","Green","Track","11.616","24.049","20.384","7.769","6.314","5.821","9.796","7.098","6.212","5.180","0.468","2.990","174.825"
"88","PC","Mark Kvamme","3","1:52.576","9:42.226","Green","Track","12.042","25.470","20.989","7.688","6.307","6.078","11.816","7.146","6.303","5.236","0.473","3.028","172.977"
"70","P","Joel Miller","2","1:41.901","9:42.670","Green","Track","10.991","22.775","19.834","7.124","5.774","5.382","9.796","6.519","5.765","4.755","0.432","2.754","189.394"
"8","PC","Renger van der Zande","4","1:46.470","9:54.102","Green","Track","10.988","23.767","19.747","7.493","6.274","6.149","10.387","6.771","6.180","5.214","0.474","3.026","172.612"
"20","PC","Marc Drumwright","3","1:51.082","9:56.256","Green","Track","12.112","25.084","21.027","7.620","6.292","5.982","10.812","7.021","6.378","5.243","0.475","3.036","172.249"
"16","GTD","Justin Marks","4","1:52.782","9:56.483","Green","Track","12.585","25.066","21.446","7.923","6.436","5.905","10.779","7.168","6.311","5.469","0.509","3.185","160.743"
"50","P","Jim Pace","3","1:58.124","10:00.235","Green","Track","13.588","27.909","23.289","7.894","6.158","6.732","11.548","6.840","5.950","4.931","0.445","2.840","183.861"
"60","P","John Pew","2","1:44.173","10:00.781","Green","Track","11.907","22.872","20.092","7.124","5.867","5.511","10.257","6.640","5.831","4.831","0.438","2.803","186.800"
"6","GTD","Robin Liddell","2","1:51.534","10:02.042","Green","Track","11.718","24.761","20.764","7.905","6.407","6.375","11.357","7.240","6.339","5.211","0.469","2.988","174.452"
"93","GTD","Gar Robinson","3","1:52.837","10:10.628","Green","Track","11.995","25.549","21.553","7.995","6.463","5.998","10.852","7.315","6.368","5.251","0.475","3.023","172.249"
"38","PC","James French","3","1:47.005","10:18.194","Green","Track","11.446","23.454","20.047","7.628","6.422","6.096","9.820","6.916","6.298","5.315","0.483","3.080","169.396"
"911","GTLM","Patrick Pilet","4","1:47.302","10:24.555","Green","Track","11.132","23.802","20.235","7.954","6.465","5.916","9.533","7.142","6.323","5.269","0.477","3.054","171.527"
"22","GTD","Cooper MacNeil","3","1:52.056","10:26.864","Green","Track","12.096","25.071","21.161","8.032","6.507","6.026","10.564","7.284","6.407","5.345","0.481","3.082","170.100"
"9","GTD","Tristan Vautier","3","1:50.525","10:26.990","Green","Track","11.719","24.926","21.157","7.924","6.440","5.877","10.367","7.177","6.290","5.198","0.467","2.983","175.200"
"85","PC","Chris Miller","4","1:45.367","10:36.582","Green","Track","11.215","23.331","19.690","7.559","6.363","5.937","9.311","6.919","6.255","5.266","0.477","3.044","171.527"
"5","P","Filipe Albuquerque","5","1:42.181","10:38.384","Green","Track","11.189","22.978","19.830","7.162","5.860","5.440","9.458","6.497","5.764","4.804","0.435","2.764","188.088"
"10","P","Jordan Taylor","5","1:41.655","10:39.597","Green","Track","10.942","22.731","19.621","7.149","5.837","5.507","9.498","6.532","5.818","4.805","0.434","2.781","188.521"
"68","GTLM","Alessandro Pier Guidi","4","1:45.266","10:40.624","Green","Track","11.090","23.387","19.486","7.721","6.313","5.852","9.543","7.017","6.220","5.177","0.468","2.992","174.825"
"28","GTD","Lance Willsey","3","1:53.772","10:53.326","Green","Track","12.180","25.965","21.884","7.906","6.353","5.962","11.376","7.221","6.297","5.189","0.468","2.971","174.825"
"26","PC","Ryan Eversley","4","1:47.065","10:53.555","Green","Track","11.123","23.128","19.791","7.574","6.274","5.882","10.984","7.120","6.369","5.270","0.477","3.073","171.527"
"52","PC","Tom Kimber-Smith","5","1:45.469","10:56.197","Green","Track","11.244","23.248","19.809","7.447","6.152","5.903","10.028","6.852","6.179","5.159","0.467","2.981","175.200"
"2","P","Johannes van Overbeek","5","1:57.517","10:56.315","Green","Pit","10.884","22.790","19.800","7.148","5.854","5.411","9.842","6.519","5.770","9.474","0.000","0.000","0.000"
"54","PC","Jonathan Bennett","5","1:46.289","11:04.485","Green","Track","11.360","23.566","20.000","7.550","6.319","5.921","9.674","6.926","6.239","5.229","0.473","3.032","172.977"
"4","GTLM","Marcel Fassler","5","1:46.623","11:05.792","Green","Track","11.371","23.833","19.942","7.801","6.335","5.825","9.604","7.067","6.225","5.172","0.467","2.981","175.200"
"912","GTLM","Earl Bamber","5","1:47.060","11:09.701","Green","Track","11.146","23.816","19.943","7.813","6.401","5.926","9.765","7.170","6.321","5.255","0.473","3.031","172.977"
"0","P","Katherine Legge","3","1:41.947","11:10.497","Green","Track","10.848","22.817","19.531","7.130","5.913","5.492","9.825","6.514","5.819","4.841","0.434","2.783","188.521"
"100","GTLM","Lucas Luhr","5","1:46.438","11:15.297","Green","Track","11.246","23.463","19.569","7.756","6.291","5.884","10.162","7.178","6.239","5.190","0.468","2.992","174.825"
"21","GTD","Busnelli/J.Michaelian ","2","2:02.566","11:16.428","Green","Track","14.477","29.373","22.949","8.173","6.636","6.315","11.311","7.510","6.631","5.550","0.496","3.145","164.956"
"72","GTLM","Viktor Shaitar","5","1:47.743","11:21.931","Green","Track","11.376","24.150","20.349","7.804","6.340","5.942","9.824","7.085","6.219","5.184","0.469","3.001","174.452"
"70","P","Joel Miller","3","1:44.881","11:27.551","Green","Track","12.510","23.262","19.929","7.115","5.760","5.368","10.212","6.938","5.824","4.770","0.431","2.762","189.833"
"88","PC","Mark Kvamme","4","1:54.062","11:36.288","Green","Track","12.947","26.334","21.129","7.724","6.341","5.929","11.494","7.131","6.282","5.242","0.473","3.036","172.977"
"8","PC","Renger van der Zande","5","1:43.626","11:37.728","Green","Track","11.024","22.738","19.386","7.499","6.272","5.842","9.267","6.775","6.162","5.189","0.469","3.003","174.452"
"60","P","John Pew","3","1:43.994","11:44.775","Green","Track","12.057","22.733","20.564","7.207","5.830","5.467","9.647","6.565","5.812","4.863","0.440","2.809","185.950"
"20","PC","Marc Drumwright","4","1:51.133","11:47.389","Green","Track","11.842","26.003","20.917","7.625","6.339","5.949","10.459","6.984","6.261","5.247","0.474","3.033","172.612"
"16","GTD","Justin Marks","5","1:52.840","11:49.323","Green","Track","12.328","25.594","21.555","7.927","6.465","5.904","10.743","7.255","6.343","5.241","0.472","3.013","173.344"
"50","P","Jim Pace","4","1:53.631","11:53.866","Green","Track","13.409","26.103","21.444","7.429","6.024","6.007","11.280","7.174","6.330","5.057","0.452","2.922","181.014"
"6","GTD","Robin Liddell","3","1:51.881","11:53.923","Green","Track","12.003","24.643","20.938","7.911","6.378","6.078","11.663","7.344","6.315","5.165","0.467","2.976","175.200"
"93","GTD","Gar Robinson","4","1:53.212","12:03.840","Green","Track","12.121","25.538","21.703","7.998","6.487","5.995","11.007","7.275","6.350","5.250","0.474","3.014","172.612"
"38","PC","James French","4","1:46.748","12:04.942","Green","Track","11.544","23.564","20.017","7.587","6.393","6.017","9.642","6.903","6.271","5.269","0.478","3.063","171.168"
"911","GTLM","Patrick Pilet","5","1:46.657","12:11.212","Green","Track","11.056","23.861","19.761","7.850","6.459","5.928","9.501","7.135","6.332","5.261","0.474","3.039","172.612"
"9","GTD","Tristan Vautier","4","1:50.504","12:17.494","Green","Track","11.770","24.484","21.211","7.923","6.445","5.919","10.479","7.202","6.336","5.244","0.474","3.017","172.612"
"22","GTD","Cooper MacNeil","4","1:51.952","12:18.816","Green","Track","12.277","24.857","21.108","7.987","6.493","6.038","10.671","7.258","6.393","5.324","0.480","3.066","170.455"
"5","P","Filipe Albuquerque","6","1:41.979","12:20.363","Green","Track","11.021","22.969","19.819","7.117","5.856","5.448","9.510","6.497","5.757","4.796","0.434","2.755","188.521"
"10","P","Jordan Taylor","6","1:42.563","12:22.160","Green","Track","10.830","22.694","19.608","7.152","5.866","5.445","10.494","6.638","5.830","4.800","0.434","2.772","188.521"
"85","PC","Chris Miller","5","1:47.429","12:24.011","Green","Track","11.145","23.588","19.960","7.519","6.355","6.100","10.812","6.998","6.233","5.231","0.472","3.016","173.344"
"68","GTLM","Alessandro Pier Guidi","5","1:47.080","12:27.704","Green","Track","11.431","24.241","20.066","7.790","6.350","5.832","9.512","7.027","6.200","5.174","0.467","2.990","175.200"
"51","GTD","Marco Cioci","1","2:21.646","12:29.122","Green","Track","29.299","30.542","22.883","8.551","7.208","6.915","11.711","8.340","7.070","5.525","0.490","3.112","166.976"
"540","GTD","Timothy Pappas","1","4:11.847","12:38.241","Green","Track","138.884","30.871","24.282","8.275","6.611","6.794","13.068","7.606","6.503","5.380","0.485","3.088","168.697"
"26","PC","Ryan Eversley","5","1:45.747","12:39.302","Green","Track","11.428","23.129","19.867","7.521","6.319","5.887","9.763","6.888","6.223","5.221","0.474","3.027","172.612"
"52","PC","Tom Kimber-Smith","6","1:46.009","12:42.206","Green","Track","11.226","24.113","19.930","7.533","6.270","5.830","9.550","6.825","6.141","5.149","0.466","2.976","175.575"
"3","GTLM","Mike Rockenfeller","4","3:36.963","9:09.300","Red","Pit","11.339","23.906","19.793","7.747","6.327","5.932","9.992","7.064","6.249","8.750","0.000","0.000","0.000"
"33","GTD","Dominik Farnbacher","0","1:52.165","10:54.366","Red","Track","12.278","25.453","21.521","7.928","6.452","5.947","10.268","7.240","6.334","5.247","0.473","3.024","172.977"
"28","GTD","Lance Willsey","3","1:54.216","10:53.326","Red","Track","12.311","25.881","22.392","7.903","6.410","6.138","11.132","7.201","6.254","5.137","0.461","2.996","177.480"
"01","P","Alex Wurz","0","2:16.065","10:33.966","Red","Track","28.503","32.253","23.832","7.547","6.021","5.939","11.128","6.771","5.884","4.896","0.441","2.850","185.529"
"4","GTLM","Marcel Fassler","5","1:47.180","11:05.792","Red","Track","11.315","24.071","20.147","7.758","6.351","5.855","9.754","7.095","6.235","5.160","0.465","2.974","175.953"
"45","GTD","Pierre Kaffer","0","5:58.397","6:58.140","Red","Pit","232.184","29.933","22.773","8.233","7.203","6.788","12.091","7.806","7.220","10.041","0.000","0.000","0.000"
"0","P","Katherine Legge","3","1:57.863","11:10.497","Red","Pit","10.964","23.166","19.773","7.145","5.896","5.492","9.831","6.497","5.799","9.212","0.000","0.000","0.000"
"2","P","Johannes van Overbeek","5","2:17.401","10:56.315","Red","Pit","28.168","24.490","19.909","7.132","5.838","5.457","9.617","6.516","5.810","10.460","0.000","0.000","0.000"
"100","GTLM","Lucas Luhr","5","2:00.319","11:15.297","Red","Pit","11.225","23.743","19.651","7.786","6.335","5.883","9.630","7.045","6.198","8.962","0.000","0.000","0.000"
"25","GTLM","Bruno Spengler","0","2:22.971","10:58.330","Red","Pit","28.913","26.866","20.962","7.804","6.443","6.041","10.123","7.127","6.310","8.522","0.000","0.000","0.000"
"72","GTLM","Viktor Shaitar","5","2:03.126","11:21.931","Red","Pit","11.462","23.945","20.245","7.742","6.314","5.838","9.896","7.183","6.638","10.211","0.000","0.000","0.000"
"21","GTD","Busnelli/J.Michaelian ","2","2:11.053","11:16.428","Red","Pit","12.367","25.800","21.301","8.123","6.599","6.088","10.597","7.412","6.838","11.366","0.000","0.000","0.000"
"70","P","Joel Miller","3","2:01.034","11:27.551","Red","Pit","11.156","23.165","20.053","7.064","5.746","5.387","9.714","6.443","6.056","12.399","0.000","0.000","0.000"
