"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"25","GTLM","Dirk Werner","1","2:23.800","3:08.743","Green","Track","33.995","29.525","23.510","8.168","6.546","6.354","12.830","7.602","6.441","5.282","0.479","3.068","170.810"
"3","GTLM","Jan Magnussen","1","2:28.054","3:09.095","Green","Track","35.828","31.167","24.444","8.292","6.508","6.590","12.487","7.464","6.464","5.292","0.477","3.041","171.527"
"4","GTLM","Oliver Gavin","1","2:27.219","3:09.646","Green","Track","35.694","31.133","24.008","8.278","6.556","6.574","12.430","7.418","6.395","5.246","0.473","3.014","172.977"
"100","GTLM","John Edwards","1","2:22.893","3:09.730","Green","Track","33.352","30.425","23.561","8.048","6.480","6.389","12.445","7.303","6.284","5.157","0.467","2.982","175.200"
"67","GTLM","Ryan Briscoe","1","2:23.777","3:11.554","Green","Track","34.617","30.776","23.212","8.015","6.499","6.304","11.925","7.346","6.357","5.243","0.468","3.015","174.825"
"68","GTLM","Alessandro Pier Guidi","1","2:19.937","3:11.755","Green","Track","31.616","30.703","22.816","8.043","6.489","6.261","11.635","7.271","6.328","5.215","0.472","3.088","173.344"
"01","P","Andy Priaulx","1","2:28.422","3:15.972","Green","Track","34.184","32.461","26.224","8.234","6.225","6.552","12.861","7.277","6.060","4.977","0.449","2.918","182.223"
"54","PC","Mark Wilkins","1","2:30.159","3:28.431","Green","Track","31.950","33.645","27.013","8.341","6.692","6.724","13.079","7.448","6.425","5.303","0.478","3.061","171.168"
"96","GTD","Marco Wittman","1","2:32.060","3:29.338","Green","Track","31.882","33.703","26.599","8.821","7.085","6.622","13.257","7.794","6.920","5.644","0.000","3.231","0.000"
"31","P","Dane Cameron","1","2:28.362","3:48.904","Green","Track","30.787","34.211","26.660","8.272","6.558","6.899","13.098","7.105","6.088","5.091","0.473","3.120","172.977"
"38","PC","James French","1","2:36.069","4:05.324","Green","Track","33.443","34.044","27.928","8.846","6.979","7.391","14.204","7.720","6.527","5.392","0.485","3.110","168.697"
"52","PC","Robert Alon","1","3:20.156","4:15.922","Green","Pit","32.159","31.502","26.129","8.290","6.485","6.375","13.000","7.795","6.553","11.187","0.000","0.000","0.000"
"90","P","Ryan Dalziel","1","1:58.036","4:26.415","Green","Track","13.442","27.873","23.970","7.755","6.065","6.046","11.669","6.963","5.990","0.000","0.000","0.000","0.000"
"97","GTD","Maxime Martin","1","2:03.140","4:35.050","Green","Track","13.700","28.058","24.705","8.310","6.633","6.372","12.229","7.549","6.516","5.432","0.491","3.145","166.636"
"20","PC","Johnny Mowlem","1","2:03.574","4:38.836","Green","Track","13.662","28.827","25.558","7.987","6.457","6.353","12.156","7.305","6.366","5.338","0.483","3.082","169.396"
"23","GTD","Mario Farnbacher","1","2:06.387","4:40.632","Green","Track","13.936","30.126","25.465","8.366","6.566","6.388","12.666","7.489","6.471","5.359","0.483","3.072","169.396"
"10","P","Ricky Taylor","1","2:05.173","4:41.773","Green","Track","13.990","29.321","25.786","8.076","6.220","6.339","12.883","7.342","6.402","5.294","0.477","3.043","171.527"
"007","GTD","Lars Viljoen","1","2:08.063","4:41.902","Green","Track","13.830","29.907","25.863","8.551","6.607","6.650","13.485","7.652","6.509","5.404","0.487","3.118","168.004"
"28","GTD","Marc Basseng","1","2:04.980","4:50.168","Green","Track","14.486","29.154","25.222","8.099","6.530","6.212","0.000","7.369","6.322","5.178","0.000","0.000","0.000"
"85","PC","Stephen Simpson","1","2:08.630","4:52.158","Green","Track","13.880","29.842","25.791","8.521","7.020","6.864","0.000","7.687","6.753","5.513","0.492","3.184","166.297"
"73","GTD","Norbert Siedler","1","2:05.788","4:55.968","Green","Track","13.840","29.610","25.600","8.297","6.556","6.252","12.790","7.572","6.443","5.312","0.000","0.000","0.000"
"98","GTD","Richie Stanaway","1","2:04.578","4:56.569","Green","Track","13.626","28.642","25.511","8.301","6.590","6.287","0.000","7.569","6.494","0.000","0.000","0.000","0.000"
"62","GTLM","Giancarlo Fisichella","1","1:56.420","4:58.319","Green","Track","12.843","26.023","22.625","8.277","6.572","6.142","11.544","7.298","6.347","0.000","0.000","0.000","0.000"
"45","GTD","Pierre Kaffer","1","2:06.043","5:00.805","Green","Track","13.985","29.441","25.038","8.457","6.734","6.451","0.000","7.616","6.558","0.000","0.000","0.000","0.000"
"5","P","Joao Barbosa","1","2:04.847","5:01.016","Green","Track","14.378","29.810","25.524","7.933","6.125","6.296","12.999","7.238","6.072","0.000","0.000","0.000","0.000"
"25","GTLM","Dirk Werner","2","1:57.769","5:06.512","Green","Track","12.584","26.626","23.004","8.010","6.501","6.294","0.000","7.279","6.387","0.000","0.000","0.000","0.000"
"3","GTLM","Jan Magnussen","2","1:58.975","5:08.070","Green","Track","13.437","26.232","23.216","7.965","6.467","6.477","0.000","7.471","6.439","0.000","0.000","0.000","0.000"
"100","GTLM","John Edwards","2","1:58.479","5:08.209","Green","Track","13.415","26.621","23.231","7.926","6.444","6.275","0.000","7.440","6.399","0.000","0.000","0.000","0.000"
"51","GTD","Raffaele Gianmaria","1","2:05.909","5:08.465","Green","Track","13.678","29.051","25.131","8.346","6.574","6.600","0.000","7.574","0.000","0.000","0.000","0.000","0.000"
"02","P","Kyle Larson","1","2:01.627","5:08.702","Green","Track","13.278","28.015","25.172","7.831","6.423","6.692","0.000","7.031","0.000","0.000","0.000","0.000","0.000"
"67","GTLM","Ryan Briscoe","2","1:58.743","5:10.297","Green","Track","13.510","27.141","23.179","8.016","6.443","6.351","0.000","7.364","0.000","0.000","0.000","0.000","0.000"
"68","GTLM","Alessandro Pier Guidi","2","2:00.679","5:12.434","Green","Track","13.991","27.310","22.785","8.019","6.438","0.000","0.000","7.507","6.384","0.000","0.000","0.000","0.000"
"4","GTLM","Oliver Gavin","2","2:02.962","5:12.608","Green","Track","13.949","26.395","25.215","8.704","7.461","0.000","0.000","7.288","6.315","0.000","0.000","0.000","0.000"
"26","PC","Ryan Eversley","1","2:12.395","5:16.602","Green","Track","13.065","28.435","24.834","8.103","6.529","6.396","0.000","0.000","0.000","5.311","0.000","0.000","0.000"
"8","PC","Renger van der Zande","1","2:31.996","5:17.020","Green","Track","30.919","31.244","26.479","8.727","6.673","7.769","0.000","0.000","0.000","5.297","0.000","0.000","0.000"
"44","GTD","Andy Lally","1","2:11.310","5:19.876","Green","Track","15.237","31.139","26.157","8.428","6.702","0.000","0.000","0.000","0.000","5.402","0.000","0.000","0.000"
"01","P","Andy Priaulx","2","2:03.782","5:19.754","Green","Track","13.519","29.403","26.475","8.096","6.152","0.000","0.000","0.000","0.000","4.946","0.000","0.000","0.000"
"30","GTD","Sven Mueller","1","2:12.560","5:23.133","Green","Track","15.856","30.872","26.491","8.766","6.832","0.000","0.000","0.000","0.000","5.469","0.000","0.000","0.000"
"93","GTD","Damien Faulkner","1","2:09.229","5:25.004","Green","Track","14.744","29.626","26.290","8.555","6.810","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"9","GTD","Dion von Molke","1","2:36.138","5:28.699","Green","Track","30.354","35.194","28.019","8.919","7.385","0.000","0.000","0.000","0.000","5.749","0.000","0.000","0.000"
"96","GTD","Marco Wittman","2","2:07.502","5:36.840","Green","Track","14.974","29.212","25.375","8.530","6.639","0.000","0.000","0.000","0.000","5.421","0.000","0.000","0.000"
"22","GTD","Leh Keen","1","2:10.150","5:47.444","Green","Track","15.134","30.361","26.065","8.420","6.696","0.000","0.000","0.000","0.000","5.421","0.000","0.000","0.000"
"31","P","Dane Cameron","2","2:01.534","5:50.438","Green","Track","14.101","28.954","24.811","7.713","6.111","0.000","0.000","0.000","0.000","5.002","0.000","0.000","0.000"
"72","GTLM","James Calado","1","1:56.492","6:03.344","Green","Track","13.758","26.141","22.334","0.000","6.524","6.080","0.000","7.380","6.380","0.000","0.000","3.046","0.000"
"66","GTLM","Sebastien Bourdais","1","2:23.021","6:11.660","Green","Track","30.852","33.359","22.973","0.000","6.544","6.398","0.000","7.428","6.466","5.269","0.474","3.045","172.612"
"37","P","Mikhail Aleshin","1","3:10.677","6:14.694","Green","Track","81.781","30.515","25.300","7.664","6.101","6.108","0.000","6.957","6.037","5.013","0.000","2.877","0.000"
"38","PC","James French","2","2:10.414","6:15.738","Green","Track","16.238","30.338","26.583","0.000","6.493","6.605","0.000","7.684","6.458","5.304","0.476","3.040","171.887"
"60","P","Oswaldo Negri","1","5:17.792","6:35.106","Green","Track","181.678","42.768","32.414","9.842","7.216","7.389","14.387","7.609","6.112","0.000","0.000","0.000","0.000"
"97","GTD","Maxime Martin","2","2:01.948","6:36.998","Green","Track","13.114","27.626","24.758","8.295","6.606","6.318","12.198","7.543","6.483","0.000","0.000","0.000","0.000"
"20","PC","Johnny Mowlem","2","2:00.612","6:39.448","Green","Track","13.167","28.349","24.075","7.945","6.423","6.219","11.935","0.000","6.352","0.000","0.000","0.000","0.000"
"10","P","Ricky Taylor","2","2:00.568","6:42.341","Green","Track","13.819","28.031","24.722","7.634","6.063","6.092","12.852","0.000","6.027","0.000","0.000","0.000","0.000"
"21","GTD","Emanuele Busnelli","1","2:39.486","6:42.415","Green","Pit","18.300","33.630","27.696","9.033","7.175","7.089","14.314","7.898","7.178","12.429","0.000","0.000","0.000"
"23","GTD","Mario Farnbacher","2","2:03.711","6:44.343","Green","Track","13.763","28.408","24.761","8.200","6.541","6.541","12.720","0.000","6.438","0.000","0.000","0.000","0.000"
"007","GTD","Lars Viljoen","2","2:06.746","6:48.648","Green","Track","14.365","29.323","25.151","8.404","6.593","6.268","13.515","0.000","6.507","0.000","0.000","0.000","0.000"
"28","GTD","Marc Basseng","2","2:02.291","6:52.459","Green","Track","13.632","28.494","24.677","8.048","6.384","5.985","12.802","0.000","6.294","0.000","0.000","125.311","0.000"
"62","GTLM","Giancarlo Fisichella","2","1:57.716","6:56.035","Green","Track","12.440","27.253","22.444","7.931","6.404","6.239","12.412","0.000","6.381","0.000","0.475","120.744","172.249"
"85","PC","Stephen Simpson","2","2:05.634","6:57.792","Green","Track","13.348","28.855","25.130","8.098","6.745","6.473","12.555","0.000","6.987","0.000","0.000","0.000","0.000"
"73","GTD","Norbert Siedler","2","2:03.607","6:59.575","Green","Track","13.479","28.749","25.025","8.195","6.529","6.168","12.697","7.548","6.414","5.293","0.000","126.646","0.000"
"98","GTD","Richie Stanaway","2","2:04.857","7:01.426","Green","Track","13.648","29.673","24.959","8.297","6.596","6.319","12.399","7.567","6.468","5.361","0.484","127.942","169.046"
"25","GTLM","Dirk Werner","3","1:56.855","7:03.367","Green","Track","12.490","26.644","23.404","8.067","6.544","0.000","0.000","7.229","6.365","0.000","0.483","119.945","169.396"
"3","GTLM","Jan Magnussen","3","1:56.744","7:04.814","Green","Track","12.444","25.773","23.164","8.037","6.527","0.000","0.000","7.327","6.363","0.000","0.469","119.736","174.452"
"45","GTD","Pierre Kaffer","2","2:06.048","7:06.853","Green","Track","13.756","29.276","25.220","8.506","6.679","0.000","0.000","7.601","6.512","5.384","0.000","129.182","0.000"
"100","GTLM","John Edwards","3","1:59.839","7:08.048","Green","Track","12.898","26.552","24.093","8.003","6.466","0.000","0.000","0.000","6.363","0.000","0.475","122.866","172.249"
"63","GTD","Jeff Segal","1","2:33.920","7:09.053","Green","Track","30.694","34.177","27.977","8.975","7.000","0.000","0.000","0.000","6.531","0.000","0.000","0.000","0.000"
"4","GTLM","Oliver Gavin","3","1:56.581","7:09.189","Green","Track","12.757","26.327","22.372","8.019","6.439","0.000","128.261","0.000","6.354","0.000","0.466","119.569","175.575"
"67","GTLM","Ryan Briscoe","3","1:59.179","7:09.476","Green","Track","12.865","27.243","23.333","8.120","6.487","0.000","0.000","0.000","6.415","5.233","0.473","122.183","172.977"
"5","P","Joao Barbosa","2","2:08.933","7:09.949","Green","Track","13.860","30.529","26.589","8.101","6.368","0.000","0.000","0.000","6.584","0.000","0.455","131.942","179.820"
"68","GTLM","Alessandro Pier Guidi","3","1:58.360","7:10.794","Green","Track","13.260","26.567","23.903","8.169","6.489","0.000","131.788","0.000","6.329","0.000","0.476","121.392","171.887"
"02","P","Kyle Larson","2","2:05.615","7:14.317","Green","Track","13.305","27.926","29.300","8.229","6.114","0.000","0.000","0.000","5.982","0.000","0.455","128.707","179.820"
"51","GTD","Raffaele Gianmaria","2","2:07.198","7:15.663","Green","Track","14.314","29.054","25.180","8.788","6.581","0.000","0.000","0.000","6.479","5.293","0.494","130.386","165.624"
"0","P","Katherine Legge","1","2:39.164","7:18.077","Green","Track","31.724","33.416","31.056","9.725","7.103","0.000","0.000","0.000","5.925","4.892","0.000","0.000","0.000"
"01","P","Andy Priaulx","3","2:01.924","7:21.678","Green","Track","13.141","28.150","24.652","7.804","6.077","0.000","134.003","128.750","6.151","5.029","0.000","124.778","0.000"
"50","P","Dorsey Schroeder","1","4:24.486","7:23.846","Green","Track","143.905","33.866","27.330","8.212","6.161","0.000","0.000","7.718","6.823","5.777","0.000","0.000","0.000"
"44","GTD","Andy Lally","2","2:07.238","7:27.114","Green","Track","14.067","29.409","25.572","8.356","0.000","0.000","141.012","7.728","6.580","5.400","0.000","130.319","0.000"
"30","GTD","Sven Mueller","2","2:07.869","7:31.002","Green","Track","14.236","29.949","25.894","8.646","6.624","0.000","141.843","7.565","6.589","5.411","0.483","3.078","169.396"
"93","GTD","Damien Faulkner","2","2:06.397","7:31.401","Green","Track","14.189","29.237","25.690","8.461","6.563","0.000","140.074","7.563","6.439","5.312","126.887","3.047","0.645"
"6","GTD","Lawson Aschenbach","1","2:32.409","7:35.308","Green","Track","29.969","32.806","27.886","9.181","7.407","7.218","0.000","7.908","6.709","5.484","0.493","3.153","165.960"
"26","PC","Ryan Eversley","2","2:20.838","7:37.440","Green","Pit","12.980","0.000","25.305","8.058","6.456","6.434","0.000","7.379","6.333","10.750","0.000","143.915","0.000"
"9","GTD","Dion von Molke","2","2:11.003","7:39.702","Green","Track","14.636","30.862","26.708","8.634","6.769","6.621","146.395","7.744","6.632","5.474","0.493","3.138","165.960"
"96","GTD","Marco Wittman","3","2:06.637","7:43.477","Green","Track","14.554","29.226","25.300","8.340","6.573","6.373","139.668","7.690","6.508","5.403","0.487","3.105","168.004"
"52","PC","Nicholas Boulle","2","3:27.948","7:43.870","Green","Pit","31.578","32.924","25.891","8.140","6.450","6.604","13.176","0.000","6.360","11.123","0.000","0.000","0.000"
"88","PC","Sean Johnston","1","4:14.197","7:50.420","Green","Track","132.260","31.493","31.339","8.917","7.093","6.985","0.000","7.498","6.425","5.304","0.000","3.060","0.000"
"31","P","Dane Cameron","3","2:00.459","7:50.897","Green","Track","13.403","28.331","25.064","7.668","6.125","6.338","133.050","6.935","5.963","0.000","0.000","2.864","0.000"
"22","GTD","Leh Keen","2","2:06.659","7:54.103","Green","Track","14.347","29.151","25.332","8.320","6.647","6.642","140.269","7.604","6.533","0.000","0.000","3.096","0.000"
"72","GTLM","James Calado","2","1:57.518","8:00.862","Green","Track","12.334","0.000","0.000","8.152","6.538","6.543","11.864","7.381","6.362","0.000","117.974","3.067","0.694"
"540","GTD","Patrick Long","1","5:22.077","8:04.765","Green","Track","197.692","0.000","0.000","9.286","7.215","7.160","14.425","8.009","6.623","0.000","0.000","3.116","0.000"
"11","GTD","Townsend Bell","1","2:06.010","8:06.968","Green","Track","14.429","0.000","0.000","8.134","6.461","0.000","0.000","7.376","6.336","5.221","0.471","2.989","173.712"
"66","GTLM","Sebastien Bourdais","2","1:56.024","8:07.684","Green","Track","12.431","0.000","0.000","8.108","6.538","0.000","0.000","7.436","6.449","5.250","0.475","3.025","172.249"
"37","P","Mikhail Aleshin","2","1:56.845","8:11.539","Green","Track","13.211","0.000","0.000","7.546","6.041","0.000","0.000","6.870","5.937","4.966","0.000","0.000","0.000"
"38","PC","James French","3","2:04.391","8:20.129","Green","Track","13.802","0.000","0.000","8.010","6.391","0.000","0.000","7.413","6.349","5.285","0.476","3.057","171.887"
"60","P","Oswaldo Negri","2","2:01.057","8:36.163","Green","Track","13.741","0.000","25.190","0.000","5.995","0.000","0.000","7.004","5.931","0.000","0.444","2.822","184.275"
"20","PC","Johnny Mowlem","3","2:00.290","8:39.738","Green","Track","13.200","0.000","23.965","7.807","6.452","0.000","0.000","7.241","0.000","0.000","120.757","3.093","0.678"
"10","P","Ricky Taylor","3","1:58.897","8:41.238","Green","Track","13.325","0.000","24.685","7.762","6.072","0.000","0.000","7.045","0.000","0.000","0.446","2.848","183.449"
"97","GTD","Maxime Martin","3","2:04.237","8:41.235","Green","Track","12.971","0.000","25.346","8.288","6.620","0.000","0.000","7.543","6.506","0.000","0.488","3.106","167.660"
"23","GTD","Mario Farnbacher","3","2:03.196","8:47.539","Green","Track","13.360","0.000","24.680","8.183","6.544","0.000","0.000","7.510","6.455","5.347","0.481","3.066","170.100"
"62","GTLM","Giancarlo Fisichella","3","1:56.592","8:52.627","Green","Track","12.375","0.000","23.203","8.000","6.460","6.176","0.000","7.391","6.368","5.262","0.477","3.042","171.527"
"28","GTD","Marc Basseng","3","2:02.685","8:55.144","Green","Track","13.762","0.000","24.954","8.166","6.469","6.105","0.000","7.362","6.295","5.147","0.468","125.710","174.825"
"007","GTD","Lars Viljoen","3","2:08.000","8:56.648","Green","Track","14.144","0.000","25.952","8.372","6.600","6.491","0.000","7.617","6.485","5.368","0.484","131.086","169.046"
"3","GTLM","Jan Magnussen","3","1:56.825","7:04.814","Red","Track","12.516","25.967","22.569","7.967","6.458","6.314","128.496","7.397","6.391","5.267","117.289","3.036","0.698"
"85","PC","Stephen Simpson","2","2:04.710","6:57.792","Red","Track","13.456","28.619","24.984","8.050","6.807","6.632","0.000","7.567","6.725","5.437","0.493","3.285","165.960"
