"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"20","PC","Johnny Mowlem","1","1:04.832","1:04.832","Green","Track","0.000","0.000","13.451","11.922","14.870","5.733","9.591","2.781","0.000"
"6","GTD","Robin Liddell","1","1:08.845","1:08.845","Green","Track","0.000","0.000","14.285","12.502","14.906","6.332","10.103","2.902","0.000"
"97","GTD","Markus Palttala","1","1:13.094","1:13.094","Green","Track","0.000","0.000","13.885","12.201","15.593","6.054","10.182","2.869","0.000"
"38","PC","Kyle Marcelli","1","1:13.084","1:13.084","Green","Track","0.000","0.000","13.695","11.937","14.403","5.429","9.296","2.719","0.000"
"44","GTD","John Potter","1","1:18.919","1:18.919","Green","Track","0.000","0.000","15.047","14.092","16.245","6.210","10.423","2.912","0.000"
"4","GTLM","Tommy Milner","1","1:20.936","1:20.936","Green","Track","0.000","0.000","13.821","11.770","15.173","5.883","9.924","2.894","0.000"
"23","GTD","Alex Riberas","1","1:24.064","1:24.064","Green","Track","0.000","0.000","14.319","12.076","14.589","5.966","9.948","2.914","0.000"
"63","GTD","Alessandro Balzan","1","1:24.605","1:24.605","Green","Pit","0.000","0.000","14.452","13.246","15.704","6.246","12.993","11.985","0.000"
"912","GTLM","Frederic Makowiecki","1","1:28.869","1:28.869","Green","Track","0.000","0.000","14.577","11.483","15.559","6.071","10.456","2.950","0.000"
"22","GTD","Leh Keen","1","1:29.228","1:29.228","Green","Track","0.000","0.000","14.734","12.610","16.521","6.304","11.034","2.948","0.000"
"67","GTLM","Richard Westbrook","1","1:29.720","1:29.720","Green","Track","0.000","0.000","15.039","12.086","16.512","6.117","10.642","2.892","0.000"
"52","PC","Robert Alon","1","1:29.882","1:29.882","Green","Track","0.000","0.000","15.641","12.183","15.725","6.066","10.696","2.795","0.000"
"85","PC","Stephen Simpson","1","1:30.063","1:30.063","Green","Track","0.000","0.000","13.341","11.801","15.411","5.891","10.342","2.756","0.000"
"66","GTLM","Dirk Mueller","1","1:31.072","1:31.072","Green","Track","0.000","0.000","13.887","12.204","15.832","6.173","10.832","2.936","0.000"
"62","GTLM","Toni Vilander","1","1:32.033","1:32.033","Green","Track","0.000","0.000","13.194","11.865","15.367","5.860","10.266","2.905","0.000"
"16","GTD","Spencer Pumpelly","1","1:33.333","1:33.333","Green","Track","0.000","0.000","13.091","11.548","14.672","6.307","10.004","2.866","0.000"
"27","GTD","Cedric Sbirrazzuoli","1","1:34.751","1:34.751","Green","Track","0.000","0.000","12.626","11.696","15.014","6.539","10.148","2.854","0.000"
"48","GTD","Bryan Sellers","1","1:36.939","1:36.939","Green","Track","0.000","0.000","13.600","11.929","15.824","10.005","11.505","2.855","0.000"
"7","PC","Sean Rayhall","1","1:37.451","1:37.451","Green","Track","0.000","0.000","12.915","11.554","15.024","5.892","9.447","2.703","0.000"
"54","PC","Jonathan Bennett","1","1:38.339","1:38.339","Green","Track","0.000","0.000","12.906","11.162","14.071","5.741","9.726","2.732","0.000"
"88","PC","Remo Ruscitti","1","1:38.728","1:38.728","Green","Track","0.000","0.000","14.707","12.009","15.124","6.385","10.289","2.760","0.000"
"20","PC","Johnny Mowlem","2","54.079","1:58.911","Green","Track","0.469","0.846","10.483","11.299","13.985","5.392","8.945","2.660","147.921"
"3","GTLM","Antonio Garcia","1","2:01.009","2:01.009","Green","Track","0.000","0.000","14.168","11.956","15.442","5.627","9.447","2.821","0.000"
"25","GTLM","Bill Auberlen","1","2:01.968","2:01.968","Green","Track","0.000","0.000","13.090","11.246","14.605","5.601","9.422","2.788","0.000"
"6","GTD","Robin Liddell","2","54.901","2:03.746","Green","Track","0.487","0.869","10.367","10.998","14.180","5.578","9.582","2.840","142.454"
"38","PC","Kyle Marcelli","2","52.235","2:05.319","Green","Track","0.460","0.824","10.123","10.568","13.527","5.255","8.812","2.666","150.815"
"8","PC","Renger van der Zande","1","2:06.350","2:06.350","Green","Track","0.000","0.000","12.187","11.706","14.007","5.325","8.728","2.638","0.000"
"97","GTD","Markus Palttala","2","55.984","2:09.078","Green","Track","0.482","0.859","10.738","11.328","14.483","5.634","9.631","2.829","143.932"
"4","GTLM","Tommy Milner","2","55.660","2:16.596","Green","Track","0.487","0.893","10.506","10.813","14.722","5.836","9.584","2.819","142.454"
"44","GTD","John Potter","2","58.266","2:17.185","Green","Track","0.489","0.902","11.152","11.617","15.125","6.259","9.876","2.846","141.871"
"23","GTD","Alex Riberas","2","56.805","2:20.869","Green","Track","0.495","0.887","10.834","11.325","14.784","5.735","9.824","2.921","140.152"
"85","PC","Stephen Simpson","2","53.700","2:23.763","Green","Track","0.467","0.898","10.996","10.749","13.425","5.542","8.948","2.675","148.555"
"912","GTLM","Frederic Makowiecki","2","56.433","2:25.302","Green","Track","0.494","0.880","10.462","10.926","14.851","6.012","9.924","2.884","140.435"
"52","PC","Robert Alon","2","56.367","2:26.249","Green","Track","0.513","0.995","11.758","11.256","14.305","5.714","9.150","2.676","135.234"
"67","GTLM","Richard Westbrook","2","57.586","2:27.306","Green","Track","0.496","0.946","11.128","11.608","14.763","6.022","9.821","2.802","139.869"
"66","GTLM","Dirk Mueller","2","56.399","2:27.471","Green","Track","0.490","0.891","10.945","11.445","14.448","5.794","9.598","2.788","141.582"
"62","GTLM","Toni Vilander","2","55.913","2:27.946","Green","Track","0.484","0.902","10.673","11.396","14.222","5.719","9.700","2.817","143.337"
"16","GTD","Spencer Pumpelly","2","56.418","2:29.751","Green","Track","0.480","0.852","10.677","11.120","14.539","5.954","9.940","2.856","144.531"
"7","PC","Sean Rayhall","2","53.077","2:30.528","Green","Track","0.458","0.822","10.184","10.435","14.366","5.286","8.874","2.652","151.474"
"22","GTD","Leh Keen","2","1:01.334","2:30.562","Green","Track","0.533","1.042","12.242","12.151","15.860","6.416","10.218","2.872","130.159"
"54","PC","Jonathan Bennett","2","53.993","2:32.332","Green","Track","0.460","0.867","10.274","10.691","13.639","5.976","9.381","2.705","150.815"
"88","PC","Remo Ruscitti","2","54.881","2:33.609","Green","Track","0.461","0.871","10.611","10.656","13.677","5.584","10.251","2.770","150.488"
"27","GTD","Cedric Sbirrazzuoli","2","59.721","2:34.472","Green","Track","0.483","0.950","10.926","11.467","15.220","6.333","11.359","2.983","143.634"
"48","GTD","Bryan Sellers","2","1:03.800","2:40.739","Green","Track","0.479","0.852","13.155","15.352","15.501","5.704","9.922","2.835","144.833"
"20","PC","Johnny Mowlem","3","52.218","2:51.129","Green","Track","0.451","0.808","9.825","10.884","13.624","5.177","8.786","2.663","153.825"
"3","GTLM","Antonio Garcia","2","53.639","2:54.648","Green","Track","0.478","0.855","10.056","10.425","14.078","5.597","9.365","2.785","145.136"
"63","GTD","Alessandro Balzan","2","1:31.013","2:55.618","Green","Track","0.000","0.000","13.609","12.385","15.582","6.160","10.263","2.889","0.000"
"25","GTLM","Bill Auberlen","2","53.661","2:55.629","Green","Track","0.470","0.840","10.074","10.479","14.202","5.550","9.289","2.757","147.606"
"38","PC","Kyle Marcelli","3","51.302","2:56.621","Green","Track","0.455","0.821","9.520","10.181","13.998","5.127","8.606","2.594","152.473"
"8","PC","Renger van der Zande","2","51.142","2:57.492","Green","Track","0.449","0.806","9.698","10.235","13.354","5.339","8.673","2.588","154.510"
"100","GTLM","Lucas Luhr","1","2:59.010","2:59.010","Green","Pit","0.000","0.000","13.549","11.915","15.235","5.890","12.505","76.973","0.000"
"6","GTD","Robin Liddell","3","55.375","2:59.121","Green","Track","0.479","0.853","10.159","10.739","14.782","5.873","9.641","2.849","144.833"
"97","GTD","Markus Palttala","3","54.211","3:03.289","Green","Track","0.476","0.848","10.092","10.955","13.895","5.597","9.537","2.811","145.746"
"4","GTLM","Tommy Milner","3","53.209","3:09.805","Green","Track","0.478","0.854","10.041","10.509","13.953","5.397","9.206","2.771","145.136"
"44","GTD","John Potter","3","55.143","3:12.328","Green","Track","0.479","0.854","10.473","10.972","14.214","5.622","9.687","2.842","144.833"
"85","PC","Stephen Simpson","3","51.324","3:15.087","Green","Track","0.455","0.815","9.673","10.225","13.244","5.547","8.750","2.615","152.473"
"23","GTD","Alex Riberas","3","55.920","3:16.789","Green","Track","0.494","0.881","10.556","10.898","14.652","5.842","9.725","2.872","140.435"
"52","PC","Robert Alon","3","53.430","3:19.679","Green","Track","0.454","0.812","9.929","10.514","13.889","5.774","9.342","2.716","152.808"
"912","GTLM","Frederic Makowiecki","3","54.521","3:19.823","Green","Track","0.486","0.866","10.295","10.684","14.047","5.628","9.665","2.850","142.747"
"66","GTLM","Dirk Mueller","3","53.216","3:20.687","Green","Track","0.471","0.838","10.101","10.617","13.773","5.523","9.151","2.742","147.293"
"67","GTLM","Richard Westbrook","3","54.713","3:22.019","Green","Track","0.472","0.840","10.650","11.044","14.095","5.474","9.386","2.752","146.981"
"62","GTLM","Toni Vilander","3","54.557","3:22.503","Green","Track","0.475","0.848","10.339","10.909","14.123","5.650","9.444","2.769","146.053"
"7","PC","Sean Rayhall","3","53.136","3:23.664","Green","Track","0.455","0.812","10.257","10.998","13.986","5.302","8.707","2.619","152.473"
"54","PC","Jonathan Bennett","3","53.255","3:25.587","Green","Track","0.456","0.817","9.929","10.896","13.539","5.609","9.303","2.706","152.138"
"16","GTD","Spencer Pumpelly","3","56.500","3:26.251","Green","Track","0.480","0.853","10.665","11.052","14.849","5.794","9.990","2.817","144.531"
"88","PC","Remo Ruscitti","3","52.798","3:26.407","Green","Track","0.463","0.823","9.925","10.552","14.106","5.359","8.951","2.619","149.838"
"22","GTD","Leh Keen","3","57.609","3:28.171","Green","Track","0.483","0.892","11.022","11.250","15.267","6.065","9.777","2.853","143.634"
"27","GTD","Cedric Sbirrazzuoli","3","55.812","3:30.284","Green","Track","0.495","0.893","10.614","11.196","14.434","5.713","9.664","2.803","140.152"
"48","GTD","Bryan Sellers","3","54.648","3:35.387","Green","Track","0.476","0.846","10.112","10.918","14.015","5.686","9.776","2.819","145.746"
"20","PC","Johnny Mowlem","4","50.748","3:41.877","Green","Track","0.451","0.806","9.662","10.208","13.262","5.079","8.663","2.617","153.825"
"3","GTLM","Antonio Garcia","3","52.149","3:46.797","Green","Track","0.472","0.843","9.786","10.270","13.753","5.259","9.022","2.744","146.981"
"38","PC","Kyle Marcelli","4","51.224","3:47.845","Green","Track","0.442","0.794","10.044","10.022","13.501","5.260","8.582","2.579","156.957"
"8","PC","Renger van der Zande","3","51.479","3:48.971","Green","Track","0.438","0.784","9.630","10.241","13.187","5.525","9.035","2.639","158.390"
"25","GTLM","Bill Auberlen","3","53.382","3:49.011","Green","Track","0.466","0.831","9.964","10.438","13.978","5.767","9.199","2.739","148.873"
"6","GTD","Robin Liddell","4","54.079","3:53.200","Green","Track","0.480","0.853","10.049","10.877","14.054","5.450","9.496","2.820","144.531"
"63","GTD","Alessandro Balzan","3","58.776","3:54.394","Green","Track","0.498","0.972","12.342","12.536","14.286","5.655","9.654","2.833","139.307"
"97","GTD","Markus Palttala","4","53.958","3:57.247","Green","Track","0.472","0.841","9.975","10.871","13.999","5.558","9.438","2.804","146.981"
"4","GTLM","Tommy Milner","4","52.788","4:02.593","Green","Track","0.469","0.840","9.805","10.586","13.831","5.354","9.138","2.765","147.921"
"100","GTLM","Lucas Luhr","2","1:05.712","4:04.722","Green","Track","0.000","0.000","13.349","12.003","15.846","5.645","9.568","2.834","0.000"
"85","PC","Stephen Simpson","4","51.920","4:07.007","Green","Track","0.445","0.796","9.430","10.071","13.302","5.797","9.389","2.690","155.899"
"44","GTD","John Potter","4","54.833","4:07.161","Green","Track","0.478","0.851","10.108","10.790","14.383","5.708","9.677","2.838","145.136"
"33","GTD","Ben Keating","1","4:09.359","4:09.359","Green","Track","0.000","0.000","14.988","14.607","15.928","6.780","10.605","2.943","0.000"
"23","GTD","Alex Riberas","4","54.388","4:11.177","Green","Track","0.485","0.863","10.136","10.933","14.051","5.551","9.538","2.831","143.041"
"52","PC","Robert Alon","4","51.673","4:11.352","Green","Track","0.458","0.818","9.647","10.316","13.612","5.417","8.767","2.638","151.474"
"912","GTLM","Frederic Makowiecki","4","53.902","4:13.725","Green","Track","0.482","0.859","10.144","10.721","13.873","5.519","9.493","2.811","143.932"
"66","GTLM","Dirk Mueller","4","53.136","4:13.823","Green","Track","0.464","0.826","9.827","10.670","13.941","5.476","9.188","2.744","149.515"
"67","GTLM","Richard Westbrook","4","52.790","4:14.809","Green","Track","0.465","0.827","9.902","10.619","13.722","5.369","9.144","2.742","149.194"
"62","GTLM","Toni Vilander","4","53.480","4:15.983","Green","Track","0.469","0.837","10.044","10.750","13.883","5.427","9.297","2.773","147.921"
"88","PC","Remo Ruscitti","4","51.625","4:18.032","Green","Track","0.444","0.794","9.816","10.405","13.601","5.146","8.797","2.622","156.250"
"54","PC","Jonathan Bennett","4","55.765","4:21.352","Green","Track","0.456","0.816","9.828","10.396","15.663","5.843","9.980","2.783","152.138"
"16","GTD","Spencer Pumpelly","4","55.843","4:22.094","Green","Track","0.474","0.842","10.797","11.108","14.163","5.787","9.830","2.842","146.361"
"22","GTD","Leh Keen","4","55.933","4:24.104","Green","Track","0.479","0.854","10.608","11.085","14.554","5.715","9.757","2.881","144.833"
"48","GTD","Bryan Sellers","4","54.645","4:30.032","Green","Track","0.473","0.843","10.203","10.953","13.984","5.665","9.714","2.810","146.670"
"20","PC","Johnny Mowlem","5","52.276","4:34.153","Green","Track","0.446","0.797","9.704","10.267","13.228","5.198","9.836","2.800","155.549"
"38","PC","Kyle Marcelli","5","50.229","4:38.074","Green","Track","0.440","0.785","9.377","9.945","13.424","5.177","8.507","2.574","157.670"
"3","GTLM","Antonio Garcia","4","52.232","4:39.029","Green","Track","0.467","0.833","9.678","10.219","13.709","5.491","9.089","2.746","148.555"
"8","PC","Renger van der Zande","4","50.362","4:39.333","Green","Track","0.450","0.803","9.504","10.234","13.102","5.158","8.530","2.581","154.167"
"25","GTLM","Bill Auberlen","4","52.676","4:41.687","Green","Track","0.466","0.829","9.994","10.401","13.844","5.403","9.020","2.719","148.873"
"6","GTD","Robin Liddell","5","53.553","4:46.753","Green","Track","0.476","0.848","9.918","10.877","13.730","5.408","9.480","2.816","145.746"
"63","GTD","Alessandro Balzan","4","54.738","4:49.132","Green","Track","0.479","0.853","10.443","11.180","13.858","5.591","9.512","2.822","144.833"
"97","GTD","Markus Palttala","5","53.431","4:50.678","Green","Track","0.473","0.841","9.910","10.853","13.807","5.479","9.295","2.773","146.670"
"4","GTLM","Tommy Milner","5","52.413","4:55.006","Green","Track","0.470","0.839","9.876","10.366","13.707","5.315","9.099","2.741","147.606"
"85","PC","Stephen Simpson","4","50.840","4:57.847","Green","Track","0.457","0.814","9.624","10.056","13.059","5.501","8.723","2.606","151.805"
"100","GTLM","Lucas Luhr","2","54.175","4:58.897","Green","Track","0.479","0.853","10.125","10.764","14.050","5.797","9.323","2.784","144.833"
"44","GTD","John Potter","5","54.596","5:01.757","Green","Track","0.479","0.853","10.257","10.881","14.100","5.672","9.537","2.817","144.833"
"52","PC","Robert Alon","5","53.711","5:05.063","Green","Track","0.491","0.982","10.449","10.743","13.966","5.610","8.842","2.628","141.293"
"66","GTLM","Dirk Mueller","5","53.302","5:07.125","Green","Track","0.466","0.829","9.943","10.570","13.531","5.448","9.705","2.810","148.873"
"33","GTD","Ben Keating","2","58.233","5:07.592","Green","Track","0.494","0.879","10.973","11.552","14.748","6.032","10.190","3.365","140.435"
"912","GTLM","Frederic Makowiecki","5","54.225","5:07.950","Green","Track","0.475","0.845","10.495","10.684","13.839","5.511","9.567","2.809","146.053"
"23","GTD","Alex Riberas","5","56.849","5:08.026","Green","Track","0.479","0.858","10.457","11.764","13.930","5.707","10.630","3.024","144.833"
"67","GTLM","Richard Westbrook","5","53.289","5:08.098","Green","Track","0.463","0.825","9.848","10.728","13.886","5.406","9.349","2.784","149.838"
"62","GTLM","Toni Vilander","5","53.090","5:09.073","Green","Track","0.469","0.838","9.825","10.682","13.743","5.401","9.369","2.763","147.921"
"88","PC","Remo Ruscitti","5","51.553","5:09.585","Green","Track","0.445","0.795","9.631","10.454","13.575","5.189","8.850","2.614","155.899"
"54","PC","Jonathan Bennett","5","52.028","5:13.380","Green","Track","0.467","0.835","9.971","10.557","13.426","5.193","8.930","2.649","148.555"
"16","GTD","Spencer Pumpelly","5","55.122","5:17.216","Green","Track","0.478","0.849","10.530","10.974","14.069","5.703","9.691","2.828","145.136"
"22","GTD","Leh Keen","5","55.972","5:20.076","Green","Track","0.484","0.863","10.519","11.046","14.673","5.686","9.815","2.886","143.337"
"48","GTD","Bryan Sellers","5","54.423","5:24.455","Green","Track","0.473","0.841","10.200","10.938","13.937","5.599","9.636","2.799","146.670"
"20","PC","Johnny Mowlem","6","50.991","5:25.144","Green","Track","0.469","0.833","9.619","10.326","13.272","5.132","8.716","2.624","147.921"
"38","PC","Kyle Marcelli","6","49.415","5:27.489","Green","Track","0.439","0.787","9.289","9.945","12.967","4.913","8.493","2.582","158.030"
"8","PC","Renger van der Zande","5","52.470","5:31.803","Green","Track","0.438","0.790","9.917","10.348","13.504","6.122","8.751","2.600","158.390"
"3","GTLM","Antonio Garcia","5","55.150","5:34.179","Green","Track","0.467","0.833","9.737","10.258","13.728","7.824","9.554","2.749","148.555"
"25","GTLM","Bill Auberlen","5","52.951","5:34.638","Green","Track","0.461","0.823","10.052","10.474","13.653","5.495","9.249","2.744","150.488"
"6","GTD","Robin Liddell","6","53.510","5:40.263","Green","Track","0.475","0.847","9.945","10.679","13.759","5.484","9.490","2.831","146.053"
"73","GTD","Patrick Lindsey","1","5:41.540","5:41.540","Green","Track","0.000","0.000","14.343","12.211","15.330","6.089","10.971","2.904","0.000"
"63","GTD","Alessandro Balzan","5","54.943","5:44.075","Green","Track","0.477","0.852","10.341","11.197","14.034","5.654","9.565","2.823","145.440"
"97","GTD","Markus Palttala","6","53.706","5:44.384","Green","Track","0.469","0.835","9.972","10.874","13.859","5.547","9.391","2.759","147.921"
"4","GTLM","Tommy Milner","6","51.991","5:46.997","Green","Track","0.466","0.833","9.673","10.338","13.689","5.229","9.022","2.741","148.873"
"85","PC","Stephen Simpson","6","50.069","5:47.916","Green","Track","0.444","0.795","9.364","10.072","13.158","5.114","8.524","2.598","156.250"
"52","PC","Robert Alon","6","50.911","5:55.974","Green","Track","0.448","0.800","9.550","10.177","13.317","5.225","8.759","2.635","154.855"
"44","GTD","John Potter","6","54.263","5:56.020","Green","Track","0.475","0.848","10.091","10.812","14.075","5.620","9.516","2.826","146.053"
"66","GTLM","Dirk Mueller","6","52.398","5:59.523","Green","Track","0.474","0.846","9.709","10.493","13.572","5.534","9.043","2.727","146.361"
"912","GTLM","Frederic Makowiecki","6","53.787","6:01.737","Green","Track","0.476","0.847","10.166","10.779","13.818","5.459","9.428","2.814","145.746"
"67","GTLM","Richard Westbrook","6","54.855","6:02.953","Green","Track","0.495","0.888","10.263","10.789","14.607","5.893","9.191","2.729","140.152"
"88","PC","Remo Ruscitti","6","54.459","6:04.044","Green","Track","0.442","0.826","10.483","10.863","14.430","5.557","9.187","2.671","156.957"
"62","GTLM","Toni Vilander","6","55.532","6:04.605","Green","Track","0.467","0.874","10.446","10.856","14.643","5.685","9.759","2.802","148.555"
"23","GTD","Alex Riberas","6","57.299","6:05.325","Green","Track","0.583","1.046","10.775","10.940","15.475","6.006","9.626","2.848","118.997"
"54","PC","Jonathan Bennett","6","52.162","6:05.542","Green","Track","0.450","0.803","9.727","10.571","13.580","5.503","8.895","2.633","154.167"
"33","GTD","Ben Keating","3","1:00.717","6:08.309","Green","Track","0.593","1.045","12.370","11.990","14.746","7.185","9.928","2.860","116.990"
"16","GTD","Spencer Pumpelly","6","55.233","6:12.449","Green","Track","0.476","0.849","10.450","11.033","14.096","5.725","9.751","2.853","145.746"
"96","GTD","Jens Klingmann","1","6:13.383","6:13.383","Green","Track","0.000","0.000","13.203","11.148","14.062","5.611","9.620","2.806","0.000"
"22","GTD","Leh Keen","6","55.712","6:15.788","Green","Track","0.485","0.863","10.504","11.106","14.364","5.693","9.783","2.914","143.041"
"20","PC","Johnny Mowlem","7","51.952","6:17.096","Green","Track","0.446","0.799","9.754","10.805","13.567","5.184","8.740","2.657","155.549"
"38","PC","Kyle Marcelli","7","50.647","6:18.136","Green","Track","0.442","0.790","9.313","9.883","13.421","5.420","8.756","2.622","156.957"
"48","GTD","Bryan Sellers","6","55.021","6:19.476","Green","Track","0.472","0.838","10.078","10.913","14.255","5.660","10.012","2.793","146.981"
"8","PC","Renger van der Zande","6","51.780","6:23.583","Green","Track","0.443","0.792","9.422","10.220","14.560","5.270","8.482","2.591","156.603"
"3","GTLM","Antonio Garcia","6","51.561","6:25.740","Green","Track","0.467","0.833","9.656","10.125","13.544","5.186","9.002","2.748","148.555"
"25","GTLM","Bill Auberlen","6","52.569","6:27.207","Green","Track","0.463","0.824","9.793","10.396","13.816","5.435","9.097","2.745","149.838"
"100","GTLM","Lucas Luhr","4","1:28.972","6:27.869","Green","Pit","0.470","0.839","9.953","10.576","20.002","6.935","13.675","26.522","147.606"
"6","GTD","Robin Liddell","7","53.835","6:34.098","Green","Track","0.478","0.850","9.903","10.699","14.060","5.524","9.486","2.835","145.136"
"73","GTD","Patrick Lindsey","2","55.867","6:37.407","Green","Track","0.489","0.882","10.579","11.099","14.647","5.682","9.661","2.828","141.871"
"97","GTD","Markus Palttala","7","54.773","6:39.157","Green","Track","0.465","0.831","10.219","11.529","14.071","5.466","9.401","2.791","149.194"
"85","PC","Stephen Simpson","7","52.173","6:40.089","Green","Track","0.441","0.789","9.519","10.153","13.556","5.948","9.097","2.670","157.313"
"63","GTD","Alessandro Balzan","6","56.956","6:41.031","Green","Track","0.476","0.849","10.319","11.529","14.817","5.973","10.141","2.852","145.746"
"4","GTLM","Tommy Milner","7","54.215","6:41.212","Green","Track","0.465","0.829","9.746","10.362","13.811","6.645","9.602","2.755","149.194"
"52","PC","Robert Alon","7","50.337","6:46.311","Green","Track","0.451","0.802","9.533","10.051","13.211","5.143","8.536","2.610","153.825"
"7","PC","Sean Rayhall","4","3:25.447","6:49.111","Green","Pit","0.445","0.798","9.773","10.318","13.844","5.315","13.462","151.492","155.899"
"44","GTD","John Potter","7","54.198","6:50.218","Green","Track","0.476","0.852","10.316","10.771","13.976","5.528","9.446","2.833","145.746"
"66","GTLM","Dirk Mueller","7","51.813","6:51.336","Green","Track","0.465","0.825","9.679","10.479","13.427","5.313","8.922","2.703","149.194"
"912","GTLM","Frederic Makowiecki","7","53.434","6:55.171","Green","Track","0.477","0.848","10.033","10.647","13.847","5.460","9.326","2.796","145.440"
"67","GTLM","Richard Westbrook","7","52.388","6:55.341","Green","Track","0.462","0.825","9.695","10.488","13.775","5.322","9.096","2.725","150.162"
"88","PC","Remo Ruscitti","7","51.496","6:55.540","Green","Track","0.452","0.805","9.696","10.287","13.467","5.252","8.908","2.629","153.485"
"62","GTLM","Toni Vilander","7","52.816","6:57.421","Green","Track","0.473","0.845","9.926","10.620","13.542","5.372","9.273","2.765","146.670"
"54","PC","Jonathan Bennett","7","51.965","6:57.507","Green","Track","0.447","0.802","9.913","10.472","13.490","5.235","8.961","2.645","155.201"
"23","GTD","Alex Riberas","7","54.627","6:59.952","Green","Track","0.480","0.857","10.573","10.910","13.916","5.506","9.552","2.833","144.531"
"33","GTD","Ben Keating","4","54.960","7:03.269","Green","Track","0.483","0.859","10.373","11.207","13.953","5.568","9.675","2.842","143.634"
"96","GTD","Jens Klingmann","2","54.703","7:08.086","Green","Track","0.474","0.845","10.192","11.040","14.015","5.747","9.578","2.812","146.361"
"20","PC","Johnny Mowlem","8","52.045","7:09.141","Green","Track","0.451","0.805","9.736","11.036","13.291","5.226","8.841","2.659","153.825"
"38","PC","Kyle Marcelli","8","51.129","7:09.265","Green","Track","0.447","0.799","9.487","10.442","13.550","5.076","8.715","2.613","155.201"
"22","GTD","Leh Keen","7","56.823","7:12.611","Green","Track","0.488","0.869","10.615","11.299","15.015","5.904","9.773","2.860","142.162"
"8","PC","Renger van der Zande","7","53.420","7:17.003","Green","Track","0.443","0.790","9.440","10.117","14.990","5.466","9.486","2.688","156.603"
"25","GTLM","Bill Auberlen","7","52.587","7:19.794","Green","Track","0.464","0.828","9.691","10.382","13.796","5.368","9.237","2.821","149.515"
"6","GTD","Robin Liddell","8","53.862","7:27.960","Green","Track","0.478","0.852","10.098","10.757","13.820","5.521","9.495","2.841","145.136"
"100","GTLM","Lucas Luhr","5","1:00.424","7:28.293","Green","Track","0.000","0.000","12.178","10.548","13.820","5.373","9.268","2.801","0.000"
"3","GTLM","Antonio Garcia","7","1:03.929","7:29.669","Green","Pit","0.467","0.834","9.617","10.219","13.558","5.295","12.132","11.807","148.555"
"73","GTD","Patrick Lindsey","3","53.976","7:31.383","Green","Track","0.477","0.851","10.071","10.864","14.034","5.533","9.364","2.782","145.440"
"85","PC","Stephen Simpson","8","51.856","7:31.945","Green","Track","0.452","0.808","9.514","10.542","13.536","5.512","8.853","2.639","153.485"
"97","GTD","Markus Palttala","8","53.957","7:33.114","Green","Track","0.470","0.839","9.884","10.771","13.800","5.855","9.534","2.804","147.606"
"4","GTLM","Tommy Milner","8","52.130","7:33.342","Green","Track","0.467","0.833","9.759","10.365","13.617","5.287","9.059","2.743","148.555"
"63","GTD","Alessandro Balzan","7","55.813","7:36.844","Green","Track","0.479","0.863","10.976","11.248","14.066","5.744","9.609","2.828","144.833"
"52","PC","Robert Alon","8","51.687","7:37.998","Green","Track","0.445","0.796","9.447","10.222","14.387","5.231","8.554","2.605","155.899"
"66","GTLM","Dirk Mueller","8","52.779","7:44.115","Green","Track","0.459","0.819","9.933","10.403","13.569","5.829","9.058","2.709","151.144"
"44","GTD","John Potter","8","55.134","7:45.352","Green","Track","0.478","0.851","10.084","10.576","14.125","6.453","9.738","2.829","145.136"
"67","GTLM","Richard Westbrook","8","51.851","7:47.192","Green","Track","0.462","0.822","9.816","10.440","13.506","5.217","8.892","2.696","150.162"
"88","PC","Remo Ruscitti","8","52.586","7:48.126","Green","Track","0.447","0.873","10.292","10.652","13.710","5.144","8.850","2.618","155.201"
"7","PC","Sean Rayhall","5","59.944","7:49.055","Green","Track","0.000","0.000","12.126","10.468","14.059","5.444","8.665","2.605","0.000"
"54","PC","Jonathan Bennett","8","52.380","7:49.887","Green","Track","0.448","0.803","9.896","10.547","13.611","5.454","8.974","2.647","154.855"
"62","GTLM","Toni Vilander","8","54.657","7:52.078","Green","Track","0.468","0.836","10.309","10.804","13.890","6.168","9.418","2.764","148.237"
"912","GTLM","Frederic Makowiecki","8","57.690","7:52.861","Green","Track","0.474","0.846","10.421","10.637","15.203","7.409","9.869","2.831","146.361"
"27","GTD","Cedric Sbirrazzuoli","4","4:24.022","7:54.306","Green","Pit","0.471","0.840","10.661","12.399","17.785","7.251","14.885","199.730","147.293"
"23","GTD","Alex Riberas","8","57.194","7:57.146","Green","Track","0.480","0.854","10.137","10.833","16.492","5.934","9.629","2.835","144.531"
"33","GTD","Ben Keating","5","54.531","7:57.800","Green","Track","0.480","0.855","10.190","11.008","13.972","5.562","9.631","2.833","144.531"
"20","PC","Johnny Mowlem","9","51.659","8:00.800","Green","Track","0.451","0.807","9.662","10.693","13.485","5.130","8.792","2.639","153.825"
"38","PC","Kyle Marcelli","9","53.022","8:02.287","Green","Track","0.442","0.792","9.865","10.570","14.573","5.504","8.690","2.586","156.957"
"96","GTD","Jens Klingmann","3","55.713","8:03.799","Green","Track","0.474","0.846","10.094","10.993","15.097","5.909","9.520","2.780","146.361"
"8","PC","Renger van der Zande","8","51.027","8:08.030","Green","Track","0.456","0.814","9.531","10.202","13.398","5.142","8.822","2.662","152.138"
