"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"52","PC","Robert Alon","1","1:26.037","1:30.300","Green","Track","1.735","0.491","4.305","26.227","19.546","14.379","8.578","10.776","135.160"
"8","PC","Alex Popow","1","1:25.966","1:30.582","Green","Track","1.740","0.491","4.218","26.366","19.551","14.442","8.582","10.576","135.160"
"38","PC","James French","1","1:26.981","1:31.519","Green","Track","1.757","0.496","4.319","26.702","19.861","14.571","8.635","10.640","133.798"
"85","PC","Misha Goikhberg","1","1:27.408","1:32.143","Green","Track","1.760","0.506","4.472","26.767","20.249","14.416","8.669","10.569","131.153"
"20","PC","Matthew McMurry","1","1:28.568","1:33.219","Green","Track","1.754","0.497","4.327","28.135","19.942","14.583","8.710","10.620","133.528"
"88","PC","Mark Kvamme","1","1:31.978","1:37.204","Green","Track","1.783","0.501","4.563","28.587","21.145","15.466","9.165","10.768","132.462"
"23","GTD","Alex Riberas","1","1:27.938","2:09.141","Green","Track","1.798","0.514","4.284","26.468","20.318","14.662","8.887","11.007","129.112"
"63","GTD","Christina Nielsen","1","1:29.198","2:10.378","Green","Track","1.797","0.509","4.405","27.240","20.495","14.906","8.881","10.965","130.380"
"007","GTD","Brandon Davis","1","1:30.021","2:11.463","Green","Track","1.790","0.507","4.364","27.498","20.783","15.019","8.991","11.069","130.895"
"6","GTD","Andrew Davis","1","1:30.367","2:12.150","Green","Track","1.811","0.509","4.306","27.699","20.840","15.086","9.107","11.009","130.380"
"96","GTD","Bret Curtis","1","1:31.288","2:13.212","Green","Track","1.781","0.510","4.400","28.094","21.088","15.151","9.073","11.191","130.125"
"16","GTD","Corey Lewis","1","1:31.350","2:13.507","Green","Track","1.792","0.509","4.452","28.180","20.944","15.282","8.829","11.362","130.380"
"48","GTD","Madison Snow","1","1:31.403","2:14.034","Green","Track","1.796","0.509","4.402","28.156","21.018","15.306","9.062","11.154","130.380"
"540","GTD","Timothy Pappas","1","1:31.905","2:14.504","Green","Track","1.802","0.510","4.349","28.459","21.381","15.195","9.141","11.068","130.125"
"9","GTD","Matt Bell","1","1:31.705","2:14.948","Green","Track","1.807","0.510","4.324","28.185","21.280","15.431","9.045","11.123","130.125"
"11","GTD","Bill Sweedler","1","1:31.797","2:15.501","Green","Track","1.781","0.510","4.305","28.213","21.202","15.528","9.151","11.107","130.125"
"33","GTD","Ben Keating","1","1:32.736","2:16.002","Green","Track","1.746","0.496","4.226","29.109","21.148","15.799","9.231","10.981","133.798"
"73","GTD","Patrick Lindsey","1","1:31.961","2:16.946","Green","Track","1.757","0.501","4.203","27.669","21.080","15.744","9.675","11.332","132.462"
"80","GTD","Dan Knox","1","1:32.599","2:17.178","Green","Track","1.743","0.498","4.641","27.910","21.786","15.724","9.132","11.165","133.260"
"22","GTD","Cooper MacNeil","1","1:31.864","2:17.587","Green","Track","1.760","0.506","4.413","27.194","21.771","15.755","9.102","11.363","131.153"
"97","GTD","Michael Marsal","1","1:33.301","2:17.573","Green","Track","1.782","0.514","4.366","28.170","21.548","15.685","9.280","11.956","129.112"
"27","GTD","Lawrence DeGeorge","1","1:35.287","2:20.735","Green","Track","1.930","0.549","5.105","28.684","21.823","16.365","9.464","11.367","120.881"
"54","PC","Jonathan Bennett","1","1:53.780","2:45.166","Green","Pit","53.907","0.000","0.000","28.111","21.320","15.959","12.029","23.762","0.000"
"44","GTD","John Potter","1","1:56.604","2:46.212","Green","Pit","257.278","0.000","0.000","30.362","22.241","16.299","11.757","22.277","0.000"
"52","PC","Robert Alon","2","1:23.373","2:53.673","Green","Track","1.655","0.474","4.123","25.034","18.994","14.236","8.320","10.537","140.008"
"8","PC","Alex Popow","2","1:24.172","2:54.754","Green","Track","1.643","0.469","4.146","25.412","19.525","14.068","8.389","10.520","141.500"
"38","PC","James French","2","1:24.300","2:55.819","Green","Track","1.642","0.471","4.156","25.264","19.375","14.401","8.495","10.496","140.899"
"85","PC","Misha Goikhberg","2","1:24.173","2:56.316","Green","Track","1.642","0.469","4.157","25.296","19.480","14.196","8.470","10.463","141.500"
"20","PC","Matthew McMurry","2","1:24.240","2:57.459","Green","Track","1.639","0.470","4.274","25.255","19.481","14.322","8.395","10.404","141.199"
"88","PC","Mark Kvamme","2","1:29.145","3:06.349","Green","Track","1.679","0.480","4.239","26.742","20.924","15.303","8.986","10.792","138.258"
"23","GTD","Alex Riberas","2","1:27.183","3:36.324","Green","Track","1.762","0.503","4.098","25.997","20.371","14.764","8.807","10.881","131.936"
"63","GTD","Christina Nielsen","2","1:27.897","3:38.275","Green","Track","1.743","0.496","4.066","26.337","20.465","15.044","8.830","10.916","133.798"
"007","GTD","Brandon Davis","2","1:28.400","3:39.863","Green","Track","1.765","0.503","4.152","26.574","20.520","15.074","8.938","10.874","131.936"
"6","GTD","Andrew Davis","2","1:28.770","3:40.920","Green","Track","1.770","0.503","4.089","26.651","20.656","15.051","8.935","11.115","131.936"
"96","GTD","Bret Curtis","2","1:28.628","3:41.840","Green","Track","1.761","0.505","3.991","26.743","20.549","15.103","8.940","11.036","131.413"
"16","GTD","Corey Lewis","2","1:28.749","3:42.256","Green","Track","1.765","0.504","4.162","26.827","20.511","14.958","8.917","11.105","131.674"
"48","GTD","Madison Snow","2","1:28.897","3:42.931","Green","Track","1.777","0.505","4.140","26.745","20.687","15.035","8.962","11.046","131.413"
"540","GTD","Timothy Pappas","2","1:29.330","3:43.834","Green","Track","1.755","0.502","4.284","26.868","20.646","15.115","9.075","11.085","132.198"
"9","GTD","Matt Bell","2","1:29.551","3:44.499","Green","Track","1.769","0.501","4.210","26.958","20.732","15.154","9.071","11.156","132.462"
"11","GTD","Bill Sweedler","2","1:29.630","3:45.131","Green","Track","1.764","0.508","4.178","27.280","20.651","15.071","9.085","11.093","130.637"
"73","GTD","Patrick Lindsey","2","1:29.014","3:45.960","Green","Track","1.755","0.499","4.106","26.463","20.605","15.414","9.248","10.924","132.993"
"33","GTD","Ben Keating","2","1:30.325","3:46.327","Green","Track","1.722","0.493","3.979","27.367","20.567","15.656","9.645","10.896","134.612"
"80","GTD","Dan Knox","2","1:29.610","3:46.788","Green","Track","1.726","0.492","4.188","26.952","20.669","15.311","9.284","10.988","134.885"
"22","GTD","Cooper MacNeil","2","1:29.588","3:47.175","Green","Track","1.742","0.508","4.232","26.727","20.838","15.114","9.356","11.071","130.637"
"97","GTD","Michael Marsal","2","1:30.256","3:47.829","Green","Track","1.805","0.513","4.188","27.249","20.745","15.335","9.143","11.278","129.364"
"27","GTD","Lawrence DeGeorge","2","1:34.304","3:55.039","Green","Track","1.819","0.521","4.619","27.748","22.142","16.659","9.400","11.396","127.377"
"54","PC","Jonathan Bennett","2","1:33.043","4:18.209","Green","Track","2.450","0.000","0.000","26.587","19.962","14.697","8.706","10.389","0.000"
"52","PC","Robert Alon","3","1:25.034","4:18.707","Green","Track","1.655","0.471","4.040","24.874","20.057","14.643","8.641","10.653","140.899"
"38","PC","James French","3","1:23.927","4:19.746","Green","Track","1.642","0.471","4.085","25.343","19.212","14.323","8.395","10.456","140.899"
"85","PC","Misha Goikhberg","3","1:24.574","4:20.890","Green","Track","1.642","0.469","4.020","25.778","19.440","14.182","8.380","10.663","141.500"
"8","PC","Alex Popow","3","1:26.893","4:21.647","Green","Track","1.650","0.469","3.963","25.287","21.695","14.858","8.432","10.539","141.500"
"20","PC","Matthew McMurry","3","1:24.518","4:21.977","Green","Track","1.637","0.469","4.021","25.102","19.645","14.527","8.669","10.448","141.500"
"44","GTD","John Potter","2","1:41.080","4:27.292","Green","Track","2.399","0.000","0.000","29.116","22.362","15.851","9.349","11.164","0.000"
"88","PC","Mark Kvamme","3","1:28.614","4:34.963","Green","Track","1.678","0.480","4.536","26.341","20.805","15.059","9.035","10.680","138.258"
"23","GTD","Alex Riberas","3","1:26.740","5:03.064","Green","Track","1.762","0.503","4.134","25.979","20.133","14.544","8.775","10.910","131.936"
"63","GTD","Christina Nielsen","3","1:27.429","5:05.704","Green","Track","1.739","0.495","4.025","26.351","20.329","14.808","8.815","10.867","134.068"
"007","GTD","Brandon Davis","3","1:28.003","5:07.866","Green","Track","1.739","0.495","4.077","26.506","20.371","14.968","8.960","10.887","134.068"
"6","GTD","Andrew Davis","3","1:28.552","5:09.472","Green","Track","1.778","0.503","4.076","26.774","20.729","14.909","8.764","11.019","131.936"
"96","GTD","Bret Curtis","3","1:28.575","5:10.415","Green","Track","1.760","0.505","3.963","26.762","20.437","15.261","8.923","10.964","131.413"
"16","GTD","Corey Lewis","3","1:28.631","5:10.887","Green","Track","1.760","0.501","4.052","26.755","20.427","15.105","8.971","11.060","132.462"
"48","GTD","Madison Snow","3","1:28.583","5:11.514","Green","Track","1.771","0.504","4.100","26.573","20.513","14.976","9.103","11.043","131.674"
"540","GTD","Timothy Pappas","3","1:28.888","5:12.722","Green","Track","1.759","0.503","4.233","26.587","20.670","14.932","9.070","11.134","131.936"
"9","GTD","Matt Bell","3","1:28.892","5:13.391","Green","Track","1.777","0.503","4.177","26.714","20.852","14.900","8.889","11.080","131.936"
"73","GTD","Patrick Lindsey","3","1:27.683","5:13.643","Green","Track","1.744","0.499","4.044","26.218","20.522","14.899","8.836","10.921","132.993"
"11","GTD","Bill Sweedler","3","1:29.777","5:14.908","Green","Track","1.763","0.504","4.083","26.801","21.342","15.066","9.119","11.099","131.674"
"33","GTD","Ben Keating","3","1:28.764","5:15.091","Green","Track","1.722","0.491","4.031","26.559","20.747","15.256","9.034","10.924","135.160"
"80","GTD","Dan Knox","3","1:29.312","5:16.100","Green","Track","1.726","0.491","4.125","27.037","20.737","15.295","9.025","10.876","135.160"
"22","GTD","Cooper MacNeil","3","1:29.292","5:16.467","Green","Track","1.746","0.502","4.167","26.863","20.729","15.268","9.066","10.951","132.198"
"97","GTD","Michael Marsal","3","1:29.192","5:17.021","Green","Track","1.767","0.508","4.181","26.599","20.729","15.330","9.032","11.046","130.637"
"27","GTD","Lawrence DeGeorge","3","1:34.353","5:29.392","Green","Track","1.831","0.526","4.521","28.054","21.982","16.767","9.476","11.196","126.167"
"54","PC","Jonathan Bennett","3","1:24.745","5:42.954","Green","Track","1.644","0.472","4.004","25.067","19.622","14.612","8.834","10.490","140.601"
"38","PC","James French","4","1:23.867","5:43.613","Green","Track","1.638","0.469","4.081","25.058","19.112","14.245","8.626","10.638","141.500"
"52","PC","Robert Alon","4","1:24.906","5:43.613","Green","Track","1.635","0.469","4.094","24.944","19.495","14.570","8.896","10.803","141.500"
"85","PC","Misha Goikhberg","4","1:23.325","5:44.215","Green","Track","1.655","0.471","4.036","25.057","19.205","14.004","8.444","10.453","140.899"
"8","PC","Alex Popow","4","1:23.797","5:45.444","Green","Track","1.651","0.469","4.096","25.018","19.265","14.209","8.551","10.538","141.500"
"20","PC","Matthew McMurry","4","1:23.796","5:45.773","Green","Track","1.628","0.465","4.247","25.068","19.342","14.218","8.375","10.453","142.717"
"44","GTD","John Potter","3","1:29.816","5:57.108","Green","Track","1.799","0.512","4.336","26.788","20.889","15.306","9.093","11.093","129.616"
"88","PC","Mark Kvamme","4","1:28.722","6:03.685","Green","Track","1.682","0.483","4.249","26.445","21.082","14.975","9.011","10.795","137.399"
"23","GTD","Alex Riberas","4","1:26.664","6:29.728","Green","Track","1.757","0.504","4.059","25.975","20.279","14.461","8.746","10.883","131.674"
"63","GTD","Christina Nielsen","4","1:27.460","6:33.164","Green","Track","1.731","0.492","4.042","26.274","20.354","14.891","8.740","10.936","134.885"
"007","GTD","Brandon Davis","4","1:28.029","6:35.895","Green","Track","1.743","0.495","4.050","26.360","20.533","14.986","8.964","10.898","134.068"
"6","GTD","Andrew Davis","4","1:28.209","6:37.681","Green","Track","1.777","0.504","4.059","26.512","20.562","14.868","8.882","11.045","131.674"
"96","GTD","Bret Curtis","4","1:28.521","6:38.936","Green","Track","1.760","0.504","3.957","26.692","20.415","15.157","8.951","11.085","131.674"
"16","GTD","Corey Lewis","4","1:28.649","6:39.536","Green","Track","1.761","0.501","4.024","26.620","20.400","15.115","9.160","11.068","132.462"
"48","GTD","Madison Snow","4","1:28.516","6:40.030","Green","Track","1.771","0.503","4.079","26.572","20.537","14.929","9.030","11.095","131.936"
"540","GTD","Timothy Pappas","4","1:28.762","6:41.484","Green","Track","1.762","0.503","4.184","26.587","20.571","14.969","9.206","10.980","131.936"
"9","GTD","Matt Bell","4","1:28.607","6:41.998","Green","Track","1.775","0.503","4.078","26.943","20.463","14.860","8.940","11.045","131.936"
"73","GTD","Patrick Lindsey","4","1:28.562","6:42.205","Green","Track","1.740","0.496","4.161","26.836","20.523","14.920","8.899","10.987","133.798"
"33","GTD","Ben Keating","4","1:29.028","6:44.119","Green","Track","1.715","0.490","3.975","27.494","20.475","14.910","9.102","10.867","135.436"
"11","GTD","Bill Sweedler","4","1:30.417","6:45.325","Green","Track","1.766","0.506","4.028","27.994","21.120","14.858","9.064","11.081","131.153"
"22","GTD","Cooper MacNeil","4","1:29.357","6:45.824","Green","Track","1.748","0.501","4.086","26.517","21.139","14.955","9.334","11.077","132.462"
"80","GTD","Dan Knox","4","1:30.329","6:46.429","Green","Track","1.731","0.492","3.965","27.626","20.894","15.562","8.989","11.070","134.885"
"97","GTD","Michael Marsal","4","1:29.943","6:46.964","Green","Track","1.755","0.504","4.096","26.811","20.843","15.550","9.245","11.139","131.674"
"27","GTD","Lawrence DeGeorge","4","1:34.715","7:04.107","Green","Track","1.787","0.517","4.330","28.648","21.966","16.755","9.552","11.160","128.363"
"54","PC","Jonathan Bennett","4","1:24.468","7:07.422","Green","Track","1.658","0.473","4.072","25.080","19.670","14.435","8.614","10.466","140.304"
"38","PC","James French","5","1:24.169","7:07.782","Green","Track","1.638","0.471","4.121","24.722","19.588","14.600","8.580","10.449","140.899"
"52","PC","Robert Alon","5","1:24.788","7:08.401","Green","Track","1.680","0.476","4.265","25.027","19.431","14.582","8.694","10.633","139.419"
"85","PC","Misha Goikhberg","5","1:24.372","7:08.587","Green","Track","1.639","0.466","4.033","25.331","19.318","14.396","8.634","10.555","142.411"
"8","PC","Alex Popow","5","1:23.744","7:09.188","Green","Track","1.651","0.470","3.990","24.978","19.546","14.277","8.320","10.512","141.199"
"20","PC","Matthew McMurry","5","1:23.883","7:09.656","Green","Track","1.628","0.467","4.104","25.073","19.444","14.286","8.439","10.442","142.106"
"44","GTD","John Potter","4","1:29.470","7:26.578","Green","Track","1.800","0.512","4.228","26.564","20.833","15.376","9.102","11.055","129.616"
"88","PC","Mark Kvamme","5","1:28.373","7:32.058","Green","Track","1.683","0.481","4.253","26.351","20.819","15.177","8.974","10.635","137.970"
"23","GTD","Alex Riberas","5","1:26.342","7:56.070","Green","Track","1.761","0.505","4.066","25.818","20.055","14.491","8.779","10.867","131.413"
"63","GTD","Christina Nielsen","5","1:27.373","8:00.537","Green","Track","1.747","0.496","3.976","26.358","20.363","14.690","8.813","10.930","133.798"
"007","GTD","Brandon Davis","5","1:27.744","8:03.639","Green","Track","1.749","0.497","4.118","26.281","20.365","14.833","9.019","10.882","133.528"
"6","GTD","Andrew Davis","5","1:28.200","8:05.881","Green","Track","1.781","0.502","4.025","26.577","20.458","14.969","8.898","10.990","132.198"
"96","GTD","Bret Curtis","5","1:28.204","8:07.140","Green","Track","1.763","0.504","4.016","26.701","20.344","14.942","8.907","11.027","131.674"
"16","GTD","Corey Lewis","5","1:28.117","8:07.653","Green","Track","1.763","0.503","4.063","26.634","20.324","14.908","8.862","11.060","131.936"
"48","GTD","Madison Snow","5","1:28.236","8:08.266","Green","Track","1.770","0.504","4.106","26.611","20.346","14.781","9.056","11.062","131.674"
"540","GTD","Timothy Pappas","5","1:28.481","8:09.965","Green","Track","1.761","0.503","4.282","26.599","20.345","14.922","9.058","11.011","131.936"
"73","GTD","Patrick Lindsey","5","1:27.928","8:10.133","Green","Track","1.735","0.495","4.119","26.595","20.237","14.840","8.957","10.950","134.068"
"9","GTD","Matt Bell","5","1:29.248","8:11.246","Green","Track","1.777","0.502","4.142","27.287","20.533","15.099","8.883","11.025","132.198"
"33","GTD","Ben Keating","5","1:28.389","8:12.508","Green","Track","1.724","0.492","4.017","26.549","20.457","15.087","9.012","11.051","134.885"
"11","GTD","Bill Sweedler","5","1:29.021","8:14.346","Green","Track","1.765","0.507","4.022","26.825","20.620","15.082","8.970","11.230","130.895"
"22","GTD","Cooper MacNeil","5","1:28.832","8:14.656","Green","Track","1.741","0.501","4.067","26.628","20.548","15.131","9.069","11.147","132.462"
"80","GTD","Dan Knox","5","1:28.751","8:15.180","Green","Track","1.729","0.491","4.056","26.694","20.668","15.337","8.921","10.855","135.160"
"97","GTD","Michael Marsal","5","1:28.896","8:15.860","Green","Track","1.769","0.509","4.051","26.711","20.414","15.256","9.092","11.094","130.380"
"54","PC","Jonathan Bennett","5","1:24.681","8:32.103","Green","Track","1.655","0.473","4.097","25.490","19.447","14.487","8.564","10.468","140.304"
"38","PC","James French","6","1:24.508","8:32.290","Green","Track","1.631","0.466","4.093","25.420","19.514","14.443","8.615","10.326","142.411"
"52","PC","Robert Alon","6","1:24.432","8:32.833","Green","Track","1.642","0.470","4.089","25.771","19.076","14.346","8.592","10.446","141.199"
"85","PC","Misha Goikhberg","6","1:25.087","8:33.674","Green","Track","1.638","0.467","4.034","26.224","19.669","14.176","8.422","10.457","142.106"
"8","PC","Alex Popow","6","1:25.281","8:34.469","Green","Track","1.642","0.468","4.016","25.759","20.059","14.281","8.425","10.631","141.803"
"20","PC","Matthew McMurry","6","1:25.098","8:34.754","Green","Track","1.630","0.467","4.084","25.486","20.049","14.391","8.473","10.518","142.106"
"27","GTD","Lawrence DeGeorge","5","1:38.539","8:42.646","Green","Track","1.792","0.513","4.704","32.074","22.204","16.355","9.693","11.204","129.364"
"44","GTD","John Potter","5","1:28.797","8:55.375","Green","Track","1.794","0.511","4.184","26.394","20.653","15.114","9.004","11.143","129.870"
"88","PC","Mark Kvamme","6","1:27.086","8:59.144","Green","Track","1.668","0.479","4.125","25.980","20.673","14.761","8.843","10.557","138.546"
"23","GTD","Alex Riberas","6","1:26.774","9:22.844","Green","Track","1.755","0.504","4.042","25.920","20.090","14.823","8.759","10.881","131.674"
"63","GTD","Christina Nielsen","6","1:27.412","9:27.949","Green","Track","1.741","0.495","4.006","26.238","20.276","14.950","8.791","10.915","134.068"
"007","GTD","Brandon Davis","6","1:27.538","9:31.177","Green","Track","1.742","0.495","4.052","26.278","20.216","14.888","8.933","10.934","134.068"
"6","GTD","Andrew Davis","6","1:27.958","9:33.839","Green","Track","1.777","0.505","4.054","26.507","20.562","14.738","8.771","11.044","131.413"
"96","GTD","Bret Curtis","6","1:27.961","9:35.101","Green","Track","1.761","0.505","3.986","26.471","20.335","14.956","8.928","11.019","131.413"
"16","GTD","Corey Lewis","6","1:28.058","9:35.711","Green","Track","1.759","0.502","4.017","26.587","20.202","14.900","8.936","11.155","132.198"
"48","GTD","Madison Snow","6","1:27.951","9:36.217","Green","Track","1.772","0.503","4.103","26.558","20.183","14.810","8.996","11.026","131.936"
"73","GTD","Patrick Lindsey","6","1:27.189","9:37.322","Green","Track","1.729","0.493","4.097","26.130","19.995","15.013","8.768","10.964","134.612"
"540","GTD","Timothy Pappas","6","1:29.046","9:39.011","Green","Track","1.746","0.499","4.213","27.085","20.561","14.904","9.062","10.976","132.993"
"9","GTD","Matt Bell","6","1:28.573","9:39.819","Green","Track","1.772","0.502","4.078","26.772","20.541","14.974","8.913","11.021","132.198"
"33","GTD","Ben Keating","6","1:28.631","9:41.139","Green","Track","1.721","0.494","3.967","26.516","20.742","15.245","9.011","10.935","134.339"
"11","GTD","Bill Sweedler","6","1:28.770","9:43.116","Green","Track","1.768","0.505","4.001","26.827","20.513","15.040","8.991","11.125","131.413"
"22","GTD","Cooper MacNeil","6","1:28.712","9:43.368","Green","Track","1.744","0.500","4.127","26.624","20.577","15.055","9.061","11.024","132.727"
"80","GTD","Dan Knox","6","1:29.323","9:44.503","Green","Track","1.721","0.490","3.985","26.924","20.673","15.401","9.003","11.126","135.436"
"97","GTD","Michael Marsal","6","1:29.086","9:44.946","Green","Track","1.759","0.505","4.073","26.573","20.419","15.385","9.175","11.197","131.413"
"54","PC","Jonathan Bennett","6","1:24.401","9:56.504","Green","Track","1.648","0.472","3.966","25.324","19.577","14.441","8.477","10.496","140.601"
"38","PC","James French","7","1:24.345","9:56.635","Green","Track","1.615","0.461","4.036","25.563","19.369","14.488","8.506","10.307","143.956"
"52","PC","Robert Alon","7","1:24.349","9:57.182","Green","Track","1.637","0.467","4.048","25.373","19.248","14.481","8.585","10.510","142.106"
"85","PC","Misha Goikhberg","7","1:23.943","9:57.617","Green","Track","1.643","0.468","3.981","25.247","19.467","14.092","8.470","10.575","141.803"
"8","PC","Alex Popow","7","1:23.698","9:58.167","Green","Track","1.649","0.469","3.967","25.018","19.260","14.282","8.417","10.636","141.500"
"20","PC","Matthew McMurry","7","1:24.316","9:59.070","Green","Track","1.631","0.463","4.047","25.220","19.380","14.198","8.930","10.447","143.334"
"27","GTD","Lawrence DeGeorge","6","1:33.713","10:16.359","Green","Track","1.789","0.512","4.217","28.174","21.649","16.618","9.437","11.317","129.616"
"44","GTD","John Potter","6","1:28.517","10:23.892","Green","Track","1.793","0.510","4.147","26.335","20.497","15.070","9.010","11.155","130.125"
"88","PC","Mark Kvamme","7","1:26.794","10:25.938","Green","Track","1.658","0.475","4.011","25.834","20.483","14.930","8.814","10.589","139.713"
"23","GTD","Alex Riberas","7","1:26.315","10:49.159","Green","Track","1.752","0.501","4.016","25.875","20.067","14.459","8.749","10.896","132.462"
"63","GTD","Christina Nielsen","7","1:27.152","10:55.101","Green","Track","1.738","0.493","3.981","26.396","20.236","14.688","8.702","10.918","134.612"
"007","GTD","Brandon Davis","7","1:27.570","10:58.747","Green","Track","1.739","0.494","4.072","26.278","20.272","14.804","8.984","10.927","134.339"
"6","GTD","Andrew Davis","7","1:27.839","11:01.678","Green","Track","1.772","0.502","4.056","26.531","20.488","14.713","8.742","11.035","132.198"
"96","GTD","Bret Curtis","7","1:27.688","11:02.789","Green","Track","1.755","0.503","3.984","26.431","20.233","14.864","8.908","11.010","131.936"
"16","GTD","Corey Lewis","7","1:27.576","11:03.287","Green","Track","1.764","0.502","4.046","26.477","20.257","14.690","8.839","11.001","132.198"
"48","GTD","Madison Snow","7","1:27.787","11:04.004","Green","Track","1.762","0.502","4.106","26.508","20.345","14.638","8.873","11.053","132.198"
"73","GTD","Patrick Lindsey","7","1:28.477","11:05.799","Green","Track","1.745","0.496","4.022","27.307","20.297","14.812","8.900","10.898","133.798"
"540","GTD","Timothy Pappas","7","1:28.554","11:07.565","Green","Track","1.757","0.500","4.241","26.571","20.669","14.755","9.028","11.033","132.727"
"9","GTD","Matt Bell","7","1:28.423","11:08.242","Green","Track","1.773","0.502","4.111","26.586","20.508","14.853","9.034","11.056","132.198"
"33","GTD","Ben Keating","7","1:28.255","11:09.394","Green","Track","1.720","0.492","4.033","26.507","20.429","15.047","9.066","10.961","134.885"
"11","GTD","Bill Sweedler","7","1:28.853","11:11.969","Green","Track","1.763","0.505","3.962","26.814","20.604","15.117","9.019","11.069","131.413"
"22","GTD","Cooper MacNeil","7","1:28.956","11:12.324","Green","Track","1.737","0.497","4.225","26.489","20.714","15.160","9.011","11.123","133.528"
"80","GTD","Dan Knox","7","1:29.277","11:13.780","Green","Track","1.731","0.493","4.142","26.701","21.041","15.236","8.974","10.959","134.612"
"97","GTD","Michael Marsal","7","1:29.704","11:14.650","Green","Track","1.761","0.505","4.080","26.500","21.090","15.225","9.059","11.484","131.413"
"54","PC","Jonathan Bennett","7","1:23.523","11:20.027","Green","Track","1.647","0.467","4.011","24.922","19.252","14.226","8.484","10.514","142.106"
"38","PC","James French","8","1:23.652","11:20.287","Green","Track","1.605","0.462","4.119","25.252","19.169","14.151","8.424","10.470","143.644"
"52","PC","Robert Alon","8","1:23.578","11:20.760","Green","Track","1.634","0.465","4.019","25.145","19.148","14.172","8.505","10.490","142.717"
"85","PC","Misha Goikhberg","8","1:23.695","11:21.312","Green","Track","1.640","0.467","3.990","25.244","19.355","14.048","8.407","10.544","142.106"
"8","PC","Alex Popow","8","1:23.712","11:21.879","Green","Track","1.649","0.468","3.972","25.159","19.380","14.141","8.338","10.605","141.803"
"20","PC","Matthew McMurry","8","1:23.499","11:22.569","Green","Track","1.634","0.466","4.002","25.046","19.428","14.133","8.320","10.470","142.411"
"27","GTD","Lawrence DeGeorge","7","1:33.737","11:50.096","Green","Track","1.801","0.514","4.255","28.137","21.580","16.626","9.546","11.278","129.112"
"44","GTD","John Potter","7","1:28.737","11:52.629","Green","Track","1.792","0.510","4.132","26.427","20.596","15.022","9.073","11.185","130.125"
"88","PC","Mark Kvamme","8","1:27.755","11:53.693","Green","Track","1.666","0.475","4.110","25.910","20.838","14.827","9.114","10.815","139.713"
"23","GTD","Alex Riberas","8","1:26.721","12:15.880","Green","Track","1.755","0.502","4.083","26.018","20.015","14.592","8.795","10.961","132.198"
"63","GTD","Christina Nielsen","8","1:27.288","12:22.389","Green","Track","1.739","0.494","3.978","26.234","20.366","14.814","8.787","10.876","134.339"
"007","GTD","Brandon Davis","8","1:27.735","12:26.482","Green","Track","1.740","0.494","4.079","26.373","20.143","14.955","8.993","10.958","134.339"
"6","GTD","Andrew Davis","8","1:27.880","12:29.558","Green","Track","1.774","0.503","4.008","26.484","20.491","14.783","8.804","11.033","131.936"
"96","GTD","Bret Curtis","8","1:28.176","12:30.965","Green","Track","1.760","0.505","3.966","26.604","20.410","14.938","8.920","11.073","131.413"
"16","GTD","Corey Lewis","8","1:28.245","12:31.532","Green","Track","1.755","0.501","4.049","26.661","20.321","14.895","8.934","11.129","132.462"
"48","GTD","Madison Snow","8","1:28.051","12:32.055","Green","Track","1.768","0.502","4.054","26.520","20.377","14.826","8.952","11.052","132.198"
"73","GTD","Patrick Lindsey","8","1:28.141","12:33.940","Green","Track","1.747","0.498","3.967","26.416","20.796","14.906","8.840","10.971","133.260"
"540","GTD","Timothy Pappas","8","1:28.449","12:36.014","Green","Track","1.756","0.502","4.181","26.585","20.426","14.893","9.038","11.068","132.198"
"9","GTD","Matt Bell","8","1:28.492","12:36.734","Green","Track","1.770","0.501","4.152","26.771","20.427","14.976","8.874","11.021","132.462"
"33","GTD","Ben Keating","8","1:28.139","12:37.533","Green","Track","1.723","0.493","4.066","26.578","20.314","15.033","9.025","10.907","134.612"
"22","GTD","Cooper MacNeil","8","1:28.871","12:41.195","Green","Track","1.748","0.500","4.082","27.072","20.616","14.965","8.948","10.940","132.727"
"11","GTD","Bill Sweedler","8","1:30.632","12:42.601","Green","Track","1.767","0.504","4.033","27.787","21.012","15.259","9.142","11.128","131.674"
"80","GTD","Dan Knox","8","1:29.417","12:43.197","Green","Track","1.737","0.495","4.189","26.923","20.745","15.261","9.045","11.022","134.068"
"97","GTD","Michael Marsal","8","1:28.987","12:43.637","Green","Track","1.777","0.509","4.092","26.550","20.505","15.307","9.065","11.182","130.380"
"54","PC","Jonathan Bennett","8","1:23.731","12:43.758","Green","Track","1.646","0.471","3.944","24.838","19.564","14.296","8.574","10.398","140.899"
"38","PC","James French","9","1:23.907","12:44.194","Green","Track","1.618","0.461","4.022","24.944","19.411","14.391","8.572","10.488","143.956"
"52","PC","Robert Alon","9","1:23.816","12:44.576","Green","Track","1.628","0.465","3.985","24.983","19.138","14.520","8.621","10.476","142.717"
"85","PC","Misha Goikhberg","9","1:23.662","12:44.974","Green","Track","1.645","0.469","3.953","25.044","19.216","14.294","8.552","10.489","141.500"
"8","PC","Alex Popow","9","1:23.730","12:45.609","Green","Track","1.644","0.468","3.923","24.878","19.304","14.334","8.605","10.574","141.803"
