"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP5"
"3","GTLM","Jan Magnussen","1","1:47.776","1:47.776","Green","Track","23.395","16.107","12.734","15.468","11.122","0.508","22.831","5.391","0.220","161.059"
"66","GTLM","Joey Hand","1","1:48.400","1:48.400","Green","Track","23.374","16.203","12.935","15.597","11.166","0.509","22.678","5.427","0.222","160.743"
"62","GTLM","Giancarlo Fisichella","1","1:49.059","1:49.059","Green","Track","23.524","16.252","12.957","15.788","11.134","0.507","22.878","5.401","0.221","161.377"
"4","GTLM","Tommy Milner","1","1:49.549","1:49.549","Green","Track","24.055","16.293","12.725","15.975","11.122","0.504","22.994","5.397","0.222","162.338"
"25","GTLM","Dirk Werner","1","1:49.719","1:49.719","Green","Track","24.430","16.310","12.622","15.787","11.100","0.504","22.889","5.311","0.217","162.338"
"911","GTLM","Nick Tandy","1","1:50.294","1:50.294","Green","Track","24.498","16.455","12.932","15.674","11.065","0.502","22.903","5.370","0.220","162.984"
"100","GTLM","John Edwards","1","1:50.944","1:50.944","Green","Track","24.742","17.136","12.849","15.659","11.196","0.512","22.702","5.377","0.220","159.801"
"912","GTLM","Frederic Makowiecki","1","1:51.605","1:51.605","Green","Track","24.790","17.321","12.878","15.479","11.012","0.500","23.182","5.404","0.221","163.636"
"48","GTD","Madison Snow","1","1:52.860","1:52.860","Green","Track","24.742","17.465","13.173","15.740","11.101","0.502","23.413","5.439","0.221","162.984"
"9","GTD","Matt Bell","1","1:53.323","1:53.323","Green","Track","24.914","17.429","13.264","15.952","11.240","0.512","23.175","5.450","0.221","159.801"
"6","GTD","Andrew Davis","1","1:54.343","1:54.343","Green","Track","24.985","17.638","13.492","16.041","11.242","0.508","23.456","5.473","0.223","161.059"
"27","GTD","Cedric Sbirrazzuoli","1","1:54.850","1:54.850","Green","Track","25.005","17.689","13.640","16.134","11.103","0.501","23.644","5.456","0.221","163.310"
"33","GTD","Ben Keating","1","1:55.400","1:55.400","Green","Track","25.340","17.755","13.545","16.252","10.974","0.496","23.944","5.391","0.220","164.956"
"16","GTD","Corey Lewis","1","1:55.951","1:55.951","Green","Track","25.746","17.780","13.773","16.464","11.097","0.500","23.333","5.418","0.220","163.636"
"97","GTD","Michael Marsal","1","1:56.714","1:56.714","Green","Track","25.431","17.788","13.744","16.399","11.323","0.515","24.131","5.428","0.223","158.870"
"23","GTD","Mario Farnbacher","1","1:57.064","1:57.064","Green","Track","25.415","17.729","13.830","16.330","11.232","0.511","24.005","5.506","0.225","160.114"
"67","GTLM","Richard Westbrook","1","1:58.453","1:58.453","Green","Track","26.122","17.587","13.597","16.595","11.089","0.523","24.670","5.606","0.227","156.440"
"63","GTD","Christina Nielsen","1","1:58.841","1:58.841","Green","Track","27.069","17.816","14.019","16.292","11.289","0.515","24.192","5.588","0.227","158.870"
"44","GTD","John Potter","1","1:59.088","1:59.088","Green","Track","27.165","18.046","13.705","16.490","11.238","0.509","24.173","5.487","0.223","160.743"
"80","GTD","Dan Knox","1","2:00.492","2:00.492","Green","Track","27.193","17.988","14.304","16.649","11.200","0.512","24.627","5.483","0.223","159.801"
"3","GTLM","Jan Magnussen","2","1:46.237","3:34.013","Green","Track","22.087","16.143","12.680","15.517","11.006","0.502","22.715","5.367","0.220","162.984"
"66","GTLM","Joey Hand","2","1:45.846","3:34.246","Green","Track","21.783","16.118","12.744","15.447","11.037","0.505","22.639","5.353","0.220","162.016"
"62","GTLM","Giancarlo Fisichella","2","1:46.393","3:35.452","Green","Track","22.252","15.820","12.759","15.627","11.150","0.509","22.679","5.377","0.220","160.743"
"25","GTLM","Dirk Werner","2","1:45.982","3:35.701","Green","Track","21.951","15.867","12.642","15.734","11.120","0.506","22.631","5.313","0.218","161.696"
"911","GTLM","Nick Tandy","2","1:46.007","3:36.301","Green","Track","21.806","16.054","12.670","15.595","10.951","0.495","22.867","5.350","0.219","165.289"
"4","GTLM","Tommy Milner","2","1:46.890","3:36.439","Green","Track","22.847","16.099","12.563","15.529","10.880","0.498","22.922","5.334","0.218","164.294"
"100","GTLM","John Edwards","2","1:45.950","3:36.894","Green","Track","21.864","15.986","12.591","15.555","11.067","0.507","22.797","5.364","0.219","161.377"
"912","GTLM","Frederic Makowiecki","2","1:45.974","3:37.579","Green","Track","21.707","15.923","12.740","15.537","10.992","0.502","22.978","5.376","0.219","162.984"
"48","GTD","Madison Snow","2","1:47.930","3:40.790","Green","Track","22.432","16.352","12.946","15.705","11.122","0.505","23.203","5.444","0.221","162.016"
"9","GTD","Matt Bell","2","1:47.681","3:41.004","Green","Track","22.258","16.360","12.923","15.910","11.186","0.509","22.900","5.415","0.220","160.743"
"6","GTD","Andrew Davis","2","1:48.766","3:43.109","Green","Track","22.657","16.559","13.072","15.878","11.268","0.509","23.148","5.453","0.222","160.743"
"27","GTD","Cedric Sbirrazzuoli","2","1:48.739","3:43.589","Green","Track","22.505","16.475","13.205","15.766","11.108","0.505","23.529","5.426","0.220","162.016"
"33","GTD","Ben Keating","2","1:48.733","3:44.133","Green","Track","22.441","16.737","13.075","15.865","10.948","0.498","23.599","5.351","0.219","164.294"
"16","GTD","Corey Lewis","2","1:48.619","3:44.570","Green","Track","22.303","16.587","13.365","15.893","11.135","0.502","23.209","5.406","0.219","162.984"
"67","GTLM","Richard Westbrook","2","1:47.912","3:46.365","Green","Track","22.027","16.362","13.298","16.248","11.070","0.506","22.782","5.398","0.221","161.696"
"97","GTD","Michael Marsal","2","1:50.716","3:47.430","Green","Track","22.928","16.873","13.430","16.280","11.308","0.527","23.726","5.422","0.222","155.253"
"23","GTD","Mario Farnbacher","2","1:50.824","3:47.888","Green","Track","22.803","16.894","13.609","16.427","11.246","0.512","23.597","5.511","0.225","159.801"
"44","GTD","John Potter","2","1:49.381","3:48.469","Green","Track","22.573","16.686","13.044","16.045","11.283","0.511","23.512","5.503","0.224","160.114"
"63","GTD","Christina Nielsen","2","1:50.908","3:49.749","Green","Track","23.757","16.930","13.245","15.903","11.282","0.516","23.554","5.496","0.225","158.562"
"80","GTD","Dan Knox","2","1:52.269","3:52.761","Green","Track","23.013","17.066","13.796","16.533","11.155","0.511","24.485","5.486","0.224","160.114"
"3","GTLM","Jan Magnussen","3","1:45.223","5:19.236","Green","Track","21.762","15.952","12.499","15.287","11.037","0.505","22.596","5.366","0.219","162.016"
"66","GTLM","Joey Hand","3","1:45.670","5:19.916","Green","Track","21.840","16.089","12.607","15.353","11.155","0.509","22.485","5.409","0.223","160.743"
"62","GTLM","Giancarlo Fisichella","3","1:45.379","5:20.831","Green","Track","21.759","15.818","12.624","15.389","11.127","0.508","22.558","5.375","0.221","161.059"
"25","GTLM","Dirk Werner","3","1:45.491","5:21.192","Green","Track","21.830","15.792","12.617","15.531","11.075","0.505","22.570","5.351","0.220","162.016"
"911","GTLM","Nick Tandy","3","1:45.375","5:21.676","Green","Track","21.666","15.844","12.638","15.423","10.996","0.497","22.753","5.340","0.218","164.624"
"4","GTLM","Tommy Milner","3","1:45.327","5:21.766","Green","Track","21.996","15.673","12.528","15.548","10.979","0.498","22.577","5.312","0.216","164.294"
"100","GTLM","John Edwards","3","1:45.495","5:22.389","Green","Track","21.893","15.761","12.533","15.524","11.147","0.509","22.548","5.360","0.220","160.743"
"912","GTLM","Frederic Makowiecki","3","1:45.473","5:23.052","Green","Track","21.841","15.947","12.675","15.271","11.006","0.502","22.660","5.352","0.219","162.984"
"48","GTD","Madison Snow","3","1:47.519","5:28.309","Green","Track","22.196","16.118","12.926","15.763","11.158","0.506","23.172","5.457","0.223","161.696"
"9","GTD","Matt Bell","3","1:47.615","5:28.619","Green","Track","22.414","16.253","12.881","15.785","11.242","0.512","22.874","5.433","0.221","159.801"
"6","GTD","Andrew Davis","3","1:48.202","5:31.311","Green","Track","22.294","16.332","13.016","15.832","11.288","0.512","23.228","5.477","0.223","159.801"
"27","GTD","Cedric Sbirrazzuoli","3","1:47.964","5:31.553","Green","Track","22.049","16.518","13.082","15.732","11.105","0.504","23.346","5.409","0.219","162.338"
"16","GTD","Corey Lewis","3","1:48.706","5:33.276","Green","Track","22.199","17.517","13.097","15.696","11.162","0.504","22.901","5.410","0.220","162.338"
"67","GTLM","Richard Westbrook","3","1:47.437","5:33.802","Green","Track","21.439","17.422","13.048","15.685","11.158","0.508","22.598","5.360","0.219","161.059"
"33","GTD","Ben Keating","3","1:51.267","5:35.400","Green","Track","22.533","18.366","12.982","16.623","11.028","0.501","23.619","5.394","0.221","163.310"
"97","GTD","Michael Marsal","3","1:49.145","5:36.575","Green","Track","22.802","16.654","12.988","15.959","11.223","0.512","23.352","5.432","0.223","159.801"
"23","GTD","Mario Farnbacher","3","1:49.104","5:36.992","Green","Track","22.649","16.497","13.140","16.023","11.274","0.513","23.298","5.486","0.224","159.490"
"44","GTD","John Potter","3","1:49.961","5:38.430","Green","Track","22.797","16.661","13.091","15.990","11.341","0.515","23.792","5.548","0.226","158.870"
"63","GTD","Christina Nielsen","3","1:50.893","5:40.642","Green","Track","23.057","17.033","13.347","16.370","11.326","0.517","23.499","5.517","0.227","158.256"
"80","GTD","Dan Knox","3","1:51.915","5:44.676","Green","Track","22.699","17.113","13.872","16.568","11.182","0.511","24.291","5.455","0.224","160.114"
"3","GTLM","Jan Magnussen","4","1:45.395","7:04.631","Green","Track","21.740","15.756","12.632","15.493","11.005","0.503","22.654","5.390","0.222","162.660"
"66","GTLM","Joey Hand","4","1:45.121","7:05.037","Green","Track","21.833","15.734","12.529","15.309","11.098","0.506","22.479","5.412","0.221","161.696"
"62","GTLM","Giancarlo Fisichella","4","1:45.137","7:05.968","Green","Track","21.542","15.792","12.645","15.331","11.082","0.505","22.630","5.390","0.220","162.016"
"25","GTLM","Dirk Werner","4","1:45.226","7:06.418","Green","Track","21.722","15.789","12.574","15.365","11.089","0.506","22.598","5.364","0.219","161.696"
"911","GTLM","Nick Tandy","4","1:45.445","7:07.121","Green","Track","21.727","15.875","12.582","15.387","11.006","0.500","22.775","5.375","0.218","163.636"
"4","GTLM","Tommy Milner","4","1:45.508","7:07.274","Green","Track","21.912","15.844","12.524","15.513","10.957","0.498","22.707","5.335","0.218","164.294"
"100","GTLM","John Edwards","4","1:45.309","7:07.698","Green","Track","21.632","15.790","12.575","15.521","11.027","0.504","22.684","5.356","0.220","162.338"
"912","GTLM","Frederic Makowiecki","4","1:45.234","7:08.286","Green","Track","21.559","15.852","12.623","15.348","10.957","0.498","22.798","5.380","0.219","164.294"
"48","GTD","Madison Snow","4","1:47.016","7:15.325","Green","Track","22.078","16.104","12.955","15.649","11.115","0.505","22.945","5.444","0.221","162.016"
"9","GTD","Matt Bell","4","1:47.389","7:16.008","Green","Track","22.282","16.292","12.733","15.652","11.175","0.508","23.072","5.453","0.222","161.059"
"6","GTD","Andrew Davis","4","1:47.947","7:19.258","Green","Track","22.138","16.412","12.961","15.882","11.255","0.511","23.101","5.465","0.222","160.114"
"27","GTD","Cedric Sbirrazzuoli","4","1:48.043","7:19.596","Green","Track","22.205","16.398","13.138","15.771","11.063","0.501","23.337","5.411","0.219","163.310"
"67","GTLM","Richard Westbrook","4","1:45.959","7:19.761","Green","Track","21.768","15.969","12.764","15.522","11.074","0.504","22.746","5.393","0.219","162.338"
"16","GTD","Corey Lewis","4","1:47.693","7:20.969","Green","Track","22.168","16.807","12.930","15.573","11.086","0.503","22.994","5.413","0.219","162.660"
"33","GTD","Ben Keating","4","1:48.293","7:23.693","Green","Track","22.373","16.714","12.869","15.852","10.983","0.502","23.394","5.386","0.220","162.984"
"97","GTD","Michael Marsal","4","1:48.599","7:25.174","Green","Track","22.438","16.508","13.032","16.034","11.187","0.511","23.229","5.438","0.222","160.114"
"23","GTD","Mario Farnbacher","4","1:48.708","7:25.700","Green","Track","22.357","16.302","13.105","16.196","11.261","0.514","23.263","5.486","0.224","159.179"
"44","GTD","John Potter","4","1:48.466","7:26.896","Green","Track","22.320","16.472","12.885","15.963","11.315","0.516","23.287","5.485","0.223","158.562"
"63","GTD","Christina Nielsen","4","1:49.482","7:30.124","Green","Track","22.584","16.543","12.969","16.261","11.391","0.519","23.455","5.534","0.226","157.646"
"80","GTD","Dan Knox","4","1:51.264","7:35.940","Green","Track","22.701","16.795","13.724","16.317","11.124","0.510","24.418","5.452","0.223","160.428"
"3","GTLM","Jan Magnussen","5","1:45.288","8:49.919","Green","Track","21.770","16.077","12.540","15.224","10.977","0.501","22.611","5.368","0.220","163.310"
"66","GTLM","Joey Hand","5","1:45.361","8:50.398","Green","Track","21.712","16.082","12.572","15.319","11.096","0.506","22.462","5.391","0.221","161.696"
"62","GTLM","Giancarlo Fisichella","5","1:45.081","8:51.049","Green","Track","21.611","15.669","12.619","15.352","11.081","0.506","22.638","5.385","0.220","161.696"
"25","GTLM","Dirk Werner","5","1:45.125","8:51.543","Green","Track","21.674","15.790","12.582","15.270","11.052","0.506","22.660","5.371","0.220","161.696"
"911","GTLM","Nick Tandy","5","1:44.933","8:52.054","Green","Track","21.555","15.734","12.584","15.189","10.935","0.499","22.867","5.351","0.219","163.964"
"4","GTLM","Tommy Milner","5","1:44.898","8:52.172","Green","Track","21.880","15.728","12.416","15.212","10.955","0.497","22.676","5.317","0.217","164.624"
"100","GTLM","John Edwards","5","1:45.543","8:53.241","Green","Track","21.754","15.922","12.566","15.360","11.079","0.507","22.715","5.418","0.222","161.377"
"912","GTLM","Frederic Makowiecki","5","1:45.338","8:53.624","Green","Track","21.724","16.011","12.645","15.293","10.962","0.500","22.606","5.378","0.219","163.636"
"48","GTD","Madison Snow","5","1:46.522","9:01.847","Green","Track","21.895","15.975","12.914","15.590","11.095","0.504","22.881","5.446","0.222","162.338"
"9","GTD","Matt Bell","5","1:46.703","9:02.711","Green","Track","22.208","15.997","12.698","15.616","11.188","0.510","22.820","5.445","0.221","160.428"
"67","GTLM","Richard Westbrook","5","1:45.038","9:04.799","Green","Track","21.819","15.782","12.598","15.196","11.104","0.507","22.430","5.382","0.220","161.377"
"6","GTD","Andrew Davis","5","1:48.260","9:07.518","Green","Track","22.250","16.736","12.992","15.774","11.217","0.510","23.074","5.484","0.223","160.428"
"27","GTD","Cedric Sbirrazzuoli","5","1:48.329","9:07.925","Green","Track","22.801","16.354","13.001","15.669","11.044","0.500","23.307","5.434","0.219","163.636"
"16","GTD","Corey Lewis","5","1:47.351","9:08.320","Green","Track","22.087","16.253","12.946","15.669","11.042","0.499","23.224","5.412","0.219","163.964"
"33","GTD","Ben Keating","5","1:49.016","9:12.709","Green","Track","22.150","17.381","13.064","15.835","10.999","0.503","23.479","5.384","0.221","162.660"
"97","GTD","Michael Marsal","5","1:48.409","9:13.583","Green","Track","22.315","16.477","12.928","16.048","11.138","0.508","23.322","5.450","0.223","161.059"
"23","GTD","Mario Farnbacher","5","1:48.380","9:14.080","Green","Track","22.103","16.403","12.920","16.139","11.251","0.513","23.323","5.503","0.225","159.490"
"44","GTD","John Potter","5","1:48.783","9:15.679","Green","Track","22.180","16.892","12.974","15.806","11.294","0.515","23.382","5.515","0.225","158.870"
"63","GTD","Christina Nielsen","5","1:48.974","9:19.098","Green","Track","22.413","16.954","13.074","15.792","11.301","0.517","23.179","5.518","0.226","158.256"
"80","GTD","Dan Knox","5","1:51.047","9:26.987","Green","Track","22.867","16.835","13.461","16.328","11.132","0.510","24.226","5.464","0.224","160.428"
"3","GTLM","Jan Magnussen","6","1:44.875","10:34.794","Green","Track","21.651","15.842","12.456","15.227","11.006","0.501","22.595","5.377","0.220","163.310"
"66","GTLM","Joey Hand","6","1:45.149","10:35.547","Green","Track","21.792","15.866","12.505","15.237","11.118","0.510","22.486","5.414","0.221","160.428"
"62","GTLM","Giancarlo Fisichella","6","1:45.038","10:36.087","Green","Track","21.557","15.861","12.595","15.236","11.069","0.505","22.602","5.393","0.220","162.016"
"25","GTLM","Dirk Werner","6","1:45.123","10:36.666","Green","Track","21.695","15.807","12.466","15.415","11.092","0.507","22.569","5.352","0.220","161.377"
"911","GTLM","Nick Tandy","6","1:45.198","10:37.252","Green","Track","21.514","15.916","12.548","15.438","10.989","0.498","22.758","5.319","0.218","164.294"
"4","GTLM","Tommy Milner","6","1:45.185","10:37.357","Green","Track","21.765","15.779","12.492","15.446","10.953","0.496","22.728","5.310","0.216","164.956"
"100","GTLM","John Edwards","6","1:44.880","10:38.121","Green","Track","21.640","15.731","12.443","15.327","11.070","0.506","22.574","5.369","0.220","161.696"
"912","GTLM","Frederic Makowiecki","6","1:44.973","10:38.597","Green","Track","21.764","15.813","12.521","15.111","10.962","0.499","22.708","5.376","0.219","163.964"
"48","GTD","Madison Snow","6","1:46.817","10:48.664","Green","Track","21.836","16.162","12.928","15.511","11.101","0.504","23.092","5.461","0.222","162.338"
"9","GTD","Matt Bell","6","1:46.595","10:49.306","Green","Track","22.080","15.941","12.644","15.631","11.213","0.511","22.901","5.453","0.221","160.114"
"67","GTLM","Richard Westbrook","6","1:44.961","10:49.760","Green","Track","21.392","15.710","12.612","15.646","11.089","0.507","22.403","5.382","0.220","161.377"
"6","GTD","Andrew Davis","6","1:47.765","10:55.283","Green","Track","22.087","16.379","13.046","15.809","11.250","0.512","22.977","5.481","0.224","159.801"
"27","GTD","Cedric Sbirrazzuoli","6","1:47.787","10:55.712","Green","Track","21.977","16.425","13.032","15.805","11.105","0.502","23.285","5.435","0.221","162.984"
"16","GTD","Corey Lewis","6","1:47.777","10:56.097","Green","Track","22.175","16.310","12.988","15.804","11.058","0.500","23.317","5.406","0.219","163.636"
"33","GTD","Ben Keating","6","1:48.110","11:00.819","Green","Track","22.295","16.769","12.799","15.780","10.998","0.503","23.350","5.394","0.222","162.660"
"97","GTD","Michael Marsal","6","1:48.263","11:01.846","Green","Track","22.229","16.501","13.013","15.790","11.167","0.509","23.374","5.456","0.224","160.743"
"23","GTD","Mario Farnbacher","6","1:48.101","11:02.181","Green","Track","22.102","16.304","13.085","15.902","11.290","0.515","23.167","5.510","0.226","158.870"
"44","GTD","John Potter","6","1:49.114","11:04.793","Green","Track","22.264","16.710","13.165","16.060","11.349","0.517","23.293","5.530","0.226","158.256"
"63","GTD","Christina Nielsen","6","1:48.297","11:07.395","Green","Track","22.209","16.583","12.901","15.793","11.288","0.516","23.265","5.516","0.226","158.562"
"80","GTD","Dan Knox","6","1:50.949","11:17.936","Green","Track","22.763","17.220","13.503","15.941","11.159","0.510","24.155","5.473","0.225","160.428"
"3","GTLM","Jan Magnussen","7","1:44.592","12:19.386","Green","Track","21.648","15.765","12.424","15.195","10.983","0.503","22.484","5.369","0.221","162.660"
"66","GTLM","Joey Hand","7","1:44.626","12:20.173","Green","Track","21.627","15.702","12.444","15.252","11.101","0.507","22.378","5.394","0.221","161.377"
"62","GTLM","Giancarlo Fisichella","7","1:44.599","12:20.686","Green","Track","21.606","15.645","12.553","15.175","11.039","0.503","22.482","5.377","0.219","162.660"
"25","GTLM","Dirk Werner","7","1:44.636","12:21.302","Green","Track","21.726","15.650","12.419","15.218","11.066","0.506","22.476","5.355","0.220","161.696"
"911","GTLM","Nick Tandy","7","1:44.800","12:22.052","Green","Track","21.722","15.821","12.444","15.214","10.972","0.500","22.541","5.367","0.219","163.636"
"4","GTLM","Tommy Milner","7","1:45.029","12:22.386","Green","Track","21.951","15.777","12.369","15.359","10.948","0.498","22.569","5.340","0.218","164.294"
"100","GTLM","John Edwards","7","1:44.845","12:22.966","Green","Track","21.566","15.795","12.395","15.431","11.051","0.505","22.507","5.374","0.221","162.016"
"912","GTLM","Frederic Makowiecki","7","1:44.989","12:23.586","Green","Track","21.644","15.833","12.526","15.270","10.939","0.498","22.662","5.397","0.220","164.294"
"48","GTD","Madison Snow","7","1:46.574","12:35.238","Green","Track","21.858","16.023","12.896","15.548","11.080","0.503","22.988","5.456","0.222","162.660"
"67","GTLM","Richard Westbrook","7","1:45.579","12:35.339","Green","Track","21.908","15.786","12.705","15.360","11.053","0.506","22.628","5.411","0.222","161.696"
"9","GTD","Matt Bell","7","1:47.387","12:36.693","Green","Track","22.316","16.461","12.669","15.671","11.190","0.510","22.885","5.464","0.221","160.428"
"6","GTD","Andrew Davis","7","1:47.860","12:43.143","Green","Track","22.089","16.414","12.928","15.765","11.242","0.512","23.211","5.476","0.223","159.801"
"27","GTD","Cedric Sbirrazzuoli","7","1:47.792","12:43.504","Green","Track","22.195","16.364","12.986","15.615","11.020","0.500","23.451","5.440","0.221","163.636"
"16","GTD","Corey Lewis","7","1:47.763","12:43.860","Green","Track","22.140","16.357","13.022","15.737","11.039","0.499","23.336","5.412","0.221","163.964"
"33","GTD","Ben Keating","7","1:48.070","12:48.889","Green","Track","22.309","16.546","12.735","16.012","11.036","0.503","23.314","5.393","0.222","162.660"
"23","GTD","Mario Farnbacher","7","1:47.999","12:50.180","Green","Track","22.328","16.277","13.026","15.861","11.294","0.516","22.954","5.517","0.226","158.562"
"97","GTD","Michael Marsal","7","1:49.051","12:50.897","Green","Track","22.362","16.391","12.968","16.486","11.121","0.532","23.533","5.435","0.223","153.794"
"44","GTD","John Potter","7","1:48.383","12:53.176","Green","Track","22.177","16.446","13.003","15.885","11.301","0.515","23.297","5.532","0.227","158.870"
"63","GTD","Christina Nielsen","7","1:48.247","12:55.642","Green","Track","22.156","16.683","13.005","15.660","11.222","0.513","23.264","5.517","0.227","159.490"
"80","GTD","Dan Knox","7","1:51.924","13:09.860","Green","Track","22.892","16.947","14.442","16.174","11.115","0.510","24.163","5.457","0.224","160.428"
"3","GTLM","Jan Magnussen","8","1:44.311","14:03.697","Green","Track","21.515","15.770","12.391","15.168","10.966","0.502","22.412","5.367","0.220","162.984"
"66","GTLM","Joey Hand","8","1:44.348","14:04.521","Green","Track","21.564","15.616","12.436","15.144","11.118","0.509","22.325","5.416","0.220","160.743"
"62","GTLM","Giancarlo Fisichella","8","1:44.650","14:05.336","Green","Track","21.556","15.691","12.511","15.209","11.063","0.507","22.484","5.407","0.222","161.377"
"25","GTLM","Dirk Werner","8","1:44.795","14:06.097","Green","Track","21.758","15.650","12.486","15.278","11.062","0.508","22.462","5.370","0.221","161.059"
"911","GTLM","Nick Tandy","8","1:44.702","14:06.754","Green","Track","21.431","15.774","12.518","15.281","10.952","0.499","22.646","5.382","0.219","163.964"
"4","GTLM","Tommy Milner","8","1:44.487","14:06.873","Green","Track","21.572","15.638","12.390","15.401","10.936","0.497","22.527","5.308","0.218","164.624"
"100","GTLM","John Edwards","8","1:44.632","14:07.598","Green","Track","21.638","15.652","12.371","15.341","11.034","0.506","22.479","5.391","0.220","161.696"
"912","GTLM","Frederic Makowiecki","8","1:44.538","14:08.124","Green","Track","21.511","15.691","12.420","15.265","10.954","0.500","22.588","5.389","0.220","163.636"
"67","GTLM","Richard Westbrook","8","1:44.954","14:20.293","Green","Track","21.531","15.761","12.659","15.342","11.103","0.508","22.383","5.444","0.223","161.059"
"48","GTD","Madison Snow","8","1:46.850","14:22.088","Green","Track","22.269","16.074","12.877","15.569","11.077","0.503","22.815","5.445","0.221","162.660"
"9","GTD","Matt Bell","8","1:47.325","14:24.018","Green","Track","22.214","16.113","12.771","15.857","11.202","0.512","22.961","5.473","0.222","159.801"
"6","GTD","Andrew Davis","8","1:47.421","14:30.564","Green","Track","22.136","16.312","12.850","15.734","11.247","0.513","22.911","5.493","0.225","159.490"
"27","GTD","Cedric Sbirrazzuoli","8","1:47.612","14:31.116","Green","Track","22.073","16.283","13.332","15.706","11.071","0.503","22.982","5.442","0.220","162.660"
"16","GTD","Corey Lewis","8","1:47.799","14:31.659","Green","Track","22.264","16.243","13.048","15.938","11.027","0.497","23.136","5.425","0.221","164.624"
"33","GTD","Ben Keating","8","1:47.798","14:36.687","Green","Track","22.455","16.603","12.770","15.707","10.996","0.503","23.144","5.398","0.222","162.660"
"23","GTD","Mario Farnbacher","8","1:47.314","14:37.494","Green","Track","21.994","16.134","12.730","15.804","11.294","0.517","23.059","5.555","0.227","158.256"
"97","GTD","Michael Marsal","8","1:48.281","14:39.178","Green","Track","22.400","16.436","13.050","15.880","11.189","0.511","23.139","5.452","0.224","160.114"
"44","GTD","John Potter","8","1:48.366","14:41.542","Green","Track","22.297","16.599","12.930","15.690","11.322","0.518","23.259","5.526","0.225","157.950"
"63","GTD","Christina Nielsen","8","1:48.590","14:44.232","Green","Track","22.334","16.783","13.108","15.623","11.239","0.516","23.215","5.545","0.227","158.562"
"80","GTD","Dan Knox","8","1:50.955","15:00.815","Green","Track","22.874","16.936","13.688","16.072","11.070","0.510","24.085","5.496","0.224","160.428"
"3","GTLM","Jan Magnussen","9","1:44.345","15:48.042","Green","Track","21.537","15.771","12.426","15.254","10.988","0.505","22.284","5.361","0.219","162.016"
"66","GTLM","Joey Hand","9","1:44.184","15:48.705","Green","Track","21.496","15.637","12.383","15.266","11.080","0.509","22.196","5.396","0.221","160.743"
"62","GTLM","Giancarlo Fisichella","9","1:44.714","15:50.050","Green","Track","21.495","15.619","12.809","15.306","11.081","0.510","22.288","5.386","0.220","160.428"
"25","GTLM","Dirk Werner","9","1:44.782","15:50.879","Green","Track","21.493","15.668","12.594","15.287","11.080","0.510","22.583","5.348","0.219","160.428"
"911","GTLM","Nick Tandy","9","1:44.742","15:51.496","Green","Track","21.596","15.707","12.568","15.357","10.964","0.501","22.472","5.359","0.218","163.310"
"4","GTLM","Tommy Milner","9","1:44.838","15:51.711","Green","Track","21.870","15.683","12.410","15.453","10.935","0.499","22.452","5.318","0.218","163.964"
"100","GTLM","John Edwards","9","1:44.686","15:52.284","Green","Track","21.671","15.702","12.420","15.294","11.010","0.506","22.501","5.362","0.220","161.696"
"912","GTLM","Frederic Makowiecki","9","1:44.566","15:52.690","Green","Track","21.521","15.765","12.556","15.204","10.917","0.498","22.537","5.350","0.218","164.294"
"67","GTLM","Richard Westbrook","9","1:44.628","16:04.921","Green","Track","21.469","15.789","12.530","15.263","11.095","0.510","22.345","5.405","0.222","160.428"
"48","GTD","Madison Snow","9","1:46.356","16:08.444","Green","Track","21.830","15.966","12.801","15.580","11.069","0.505","22.940","5.443","0.222","162.016"
"9","GTD","Matt Bell","9","1:46.346","16:10.364","Green","Track","21.887","16.135","12.656","15.520","11.194","0.513","22.775","5.443","0.223","159.490"
"6","GTD","Andrew Davis","9","1:47.578","16:18.142","Green","Track","22.094","16.429","12.874","15.767","11.248","0.514","22.951","5.477","0.224","159.179"
"27","GTD","Cedric Sbirrazzuoli","9","1:47.744","16:18.860","Green","Track","21.975","16.121","13.562","15.641","11.037","0.503","23.231","5.452","0.222","162.660"
"16","GTD","Corey Lewis","9","1:47.513","16:19.172","Green","Track","22.013","16.145","13.198","15.876","11.012","0.500","23.139","5.410","0.220","163.636"
"23","GTD","Mario Farnbacher","9","1:47.029","16:24.523","Green","Track","22.314","15.956","12.639","15.689","11.298","0.520","22.861","5.527","0.225","157.343"
"33","GTD","Ben Keating","9","1:50.057","16:26.744","Green","Track","24.030","16.931","12.747","15.702","10.989","0.504","23.501","5.431","0.222","162.338"
"97","GTD","Michael Marsal","9","1:48.791","16:27.969","Green","Track","22.714","16.485","12.939","15.906","11.170","0.513","23.400","5.441","0.223","159.490"
"44","GTD","John Potter","9","1:48.251","16:29.793","Green","Track","22.103","16.610","12.944","15.733","11.303","0.518","23.296","5.519","0.225","157.950"
"63","GTD","Christina Nielsen","9","1:49.211","16:33.443","Green","Track","22.258","16.836","12.968","15.860","11.300","0.521","23.674","5.566","0.228","157.041"
"80","GTD","Dan Knox","9","1:51.367","16:52.182","Green","Track","23.134","17.099","13.510","15.918","11.101","0.512","24.401","5.468","0.224","159.801"
"3","GTLM","Jan Magnussen","10","1:44.154","17:32.196","Green","Track","21.590","15.601","12.325","15.130","11.001","0.505","22.419","5.364","0.219","162.016"
