"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"98","GTD","Paul Dalla Lana","5","2:04.573","12:20.370","Green","Track","5.726","6.228","25.558","15.563","27.345","28.215","0.545","11.138","1.494","2.761","155.546","115.614"
"16","GTD","Spencer Pumpelly","5","2:03.455","12:36.980","Green","Track","5.766","5.736","25.097","15.520","27.438","28.228","0.546","10.850","1.499","2.775","155.261","115.228"
"11","GTD","Townsend Bell","5","2:08.957","12:40.600","Green","Track","5.777","5.889","25.389","15.490","29.257","31.144","0.576","11.145","1.503","2.787","147.175","114.922"
"73","GTD","Patrick Lindsey","5","2:04.558","12:46.534","Green","Track","5.735","5.937","25.059","15.671","27.812","28.585","0.547","10.953","1.496","2.763","154.978","115.459"
"27","GTD","Fabio Babini","5","2:11.152","12:49.010","Green","Track","5.799","6.013","25.377","15.534","28.111","34.010","0.647","11.356","1.506","2.799","131.024","114.693"
"63","GTD","Jeff Segal","5","2:02.350","12:52.674","Green","Track","5.700","5.849","24.915","15.098","26.958","27.911","0.537","11.152","1.492","2.738","157.864","115.769"
"96","GTD","Jens Klingmann","6","2:02.816","13:00.909","Green","Track","5.757","5.779","25.187","15.425","27.144","27.946","0.550","10.799","1.478","2.751","154.132","116.866"
"23","GTD","Mario Farnbacher","6","2:03.252","13:19.979","Green","Track","5.767","5.783","25.092","15.264","27.632","27.991","0.544","10.934","1.488","2.757","155.832","116.080"
"540","GTD","Timothy Pappas","5","2:07.095","13:29.254","Green","Track","5.981","6.368","25.911","15.856","28.033","28.651","0.550","11.428","1.518","2.799","154.132","113.786"
"22","GTD","Leh Keen","6","2:11.369","13:35.573","Green","Track","5.970","6.619","28.700","17.138","27.821","28.706","0.552","11.602","1.495","2.766","153.574","115.537"
"48","GTD","Bryce Miller","5","2:04.260","13:36.857","Green","Track","5.816","5.994","25.307","15.495","27.417","28.340","0.544","11.052","1.506","2.789","155.832","114.693"
"28","GTD","Christopher Bruck","6","2:04.302","13:43.982","Green","Track","5.837","5.964","25.424","15.519","27.312","28.347","0.547","11.043","1.510","2.799","154.978","114.389"
"21","GTD","Christopher Zochling","6","2:03.822","13:49.048","Green","Track","5.776","5.929","25.213","15.411","27.346","28.276","0.549","10.988","1.523","2.811","154.413","113.413"
"45","GTD","Tracy Krohn","5","2:07.338","13:56.296","Green","Track","5.899","6.198","25.919","15.920","27.999","29.069","0.557","11.426","1.526","2.825","152.195","113.190"
"44","GTD","John Potter","5","2:04.857","13:59.443","Green","Track","5.858","5.888","25.445","15.680","27.689","28.361","0.549","11.087","1.506","2.794","154.413","114.693"
"97","GTD","Markus Palttala","5","2:03.688","14:05.749","Green","Track","5.783","5.923","25.223","15.659","27.374","28.017","0.552","10.866","1.503","2.788","153.574","114.922"
"9","GTD","Lawson Aschenbach","6","2:03.856","14:08.899","Green","Track","5.818","5.855","25.048","15.789","27.300","28.243","0.551","10.962","1.499","2.791","153.852","115.228"
"51","GTD","Raffaele Gianmaria","6","2:05.967","14:16.565","Green","Track","5.746","6.089","25.105","15.209","27.431","30.427","0.592","11.165","1.469","2.734","143.197","117.582"
"33","GTD","Jeroen Bleekemolen","5","2:02.386","14:19.763","Green","Track","5.687","5.906","25.145","15.241","26.983","27.913","0.541","10.789","1.461","2.720","156.696","118.225"
"98","GTD","Paul Dalla Lana","5","2:14.227","14:34.597","Green","Pit","5.725","6.020","25.410","15.481","27.396","27.991","0.542","11.501","3.798","10.185","156.407","45.478"
"98","GTD","Paul Dalla Lana","6","2:14.049","14:34.419","Green","Pit","5.725","6.020","25.410","15.481","27.396","27.991","0.542","11.501","3.798","10.185","156.407","45.478"
"11","GTD","Townsend Bell","6","2:05.919","14:46.519","Green","Track","5.782","5.859","25.396","15.751","28.117","29.066","0.544","11.107","1.505","2.792","155.832","114.769"
"73","GTD","Patrick Lindsey","6","2:03.447","14:49.981","Green","Track","5.730","5.902","25.136","15.757","27.256","27.967","0.542","10.907","1.492","2.758","156.407","115.769"
"16","GTD","Spencer Pumpelly","6","2:16.418","14:53.398","Green","Pit","5.763","5.705","25.277","15.658","27.723","29.065","0.568","12.244","4.458","9.957","149.248","38.745"
"27","GTD","Fabio Babini","6","2:04.957","14:53.967","Green","Track","5.819","6.054","25.537","15.825","27.693","28.312","0.548","10.894","1.494","2.781","154.695","115.614"
"63","GTD","Jeff Segal","6","2:32.869","15:25.543","Green","Pit","5.854","6.253","27.182","17.390","30.797","34.770","0.808","15.049","5.137","9.629","104.917","33.624"
"540","GTD","Timothy Pappas","6","2:07.947","15:37.201","Green","Track","5.984","6.271","26.018","16.025","28.201","29.003","0.550","11.545","1.531","2.819","154.132","112.820"
