"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP5"
"63","GTD","Christina Nielsen","13","1:45.329","27:32.420","Green","Track","21.656","16.051","12.624","15.229","11.192","0.514","22.397","5.443","0.223","159.179"
"67","GTLM","Richard Westbrook","14","1:42.496","27:35.186","Green","Track","20.973","15.422","12.270","14.979","11.019","0.508","21.768","5.338","0.219","161.059"
"48","GTD","Bryan Sellers","11","1:52.885","27:36.346","Green","Track","27.017","16.037","12.916","16.110","12.019","0.540","22.660","5.367","0.219","151.515"
"9","GTD","Lawson Aschenbach","12","1:46.141","27:48.610","Green","Track","21.545","16.874","12.690","15.272","11.216","0.514","22.401","5.409","0.220","159.179"
"27","GTD","Lawrence DeGeorge","12","1:57.055","27:56.019","Green","Track","24.123","17.900","15.138","17.067","11.321","0.517","25.125","5.633","0.231","158.256"
"16","GTD","Corey Lewis","13","1:49.373","27:57.788","Green","Track","25.387","15.942","12.866","15.574","11.025","0.502","22.504","5.355","0.218","162.984"
"62","GTLM","Toni Vilander","14","1:48.876","28:07.830","Green","Track","24.749","15.874","12.885","15.317","11.207","0.516","22.678","5.428","0.222","158.562"
"97","GTD","Michael Marsal","12","2:32.309","28:09.085","Green","Pit","21.714","15.998","12.866","15.924","11.257","0.513","25.564","47.512","0.961","159.490"
"911","GTLM","Nick Tandy","14","1:42.420","28:27.450","Green","Track","20.766","15.156","12.243","14.771","11.085","0.509","21.967","5.696","0.227","160.743"
"100","GTLM","Lucas Luhr","15","1:41.993","28:30.766","Green","Track","20.723","15.260","12.188","14.771","10.977","0.505","21.988","5.361","0.220","162.016"
"912","GTLM","Frederic Makowiecki","13","1:42.623","28:40.275","Green","Track","20.954","15.247","12.348","15.103","11.071","0.508","21.828","5.345","0.219","161.059"
"66","GTLM","Dirk Mueller","12","3:43.521","28:41.395","Green","Pit","21.823","15.776","12.689","15.444","11.135","0.512","24.351","120.947","0.844","159.801"
"4","GTLM","Tommy Milner","13","1:45.892","28:46.837","Green","Track","22.035","16.176","12.682","15.259","11.135","0.512","22.506","5.367","0.220","159.801"
"25","GTLM","Dirk Werner","13","1:59.020","28:55.759","Green","Track","29.219","18.089","14.403","16.011","11.290","0.517","23.811","5.457","0.223","158.256"
"96","GTD","Bret Curtis","13","1:52.559","29:00.605","Green","Track","25.775","16.720","13.015","15.892","11.234","0.512","23.730","5.459","0.222","159.801"
"44","GTD","John Potter","14","1:45.939","29:07.880","Green","Track","21.641","16.083","12.718","15.381","11.259","0.514","22.656","5.463","0.224","159.179"
"9","GTD","Lawson Aschenbach","13","1:44.186","29:32.796","Green","Track","21.412","15.686","12.456","15.102","11.166","0.511","22.217","5.416","0.220","160.114"
"3","GTLM","Jan Magnussen","14","3:34.607","29:43.199","Green","Pit","20.791","15.086","12.275","14.915","10.986","0.504","24.378","114.850","0.822","162.338"
"16","GTD","Corey Lewis","14","1:46.532","29:44.320","Green","Track","22.749","16.034","12.897","15.286","11.022","0.502","22.444","5.378","0.220","162.984"
"23","GTD","Mario Farnbacher","13","4:10.520","29:48.706","Green","Pit","21.385","15.659","12.577","15.720","11.363","0.517","26.458","146.034","0.807","158.256"
"62","GTLM","Toni Vilander","15","1:46.279","29:54.109","Green","Track","21.349","15.565","12.457","15.288","11.109","0.510","24.309","5.469","0.223","160.428"
"97","GTD","Michael Marsal","13","2:01.416","30:10.501","Green","Track","28.348","17.596","14.595","17.150","11.757","0.523","25.735","5.488","0.224","156.440"
"66","GTLM","Joey Hand","13","1:50.066","30:31.461","Green","Track","25.265","15.855","12.684","15.356","11.112","0.509","23.664","5.400","0.221","160.743"
"4","GTLM","Tommy Milner","14","1:46.009","30:32.846","Green","Track","21.349","15.607","12.427","15.194","11.066","0.506","24.299","5.343","0.218","161.696"
"25","GTLM","Dirk Werner","14","1:47.393","30:43.152","Green","Track","22.180","16.931","13.025","15.268","11.235","0.518","22.678","5.338","0.220","157.950"
"96","GTD","Bret Curtis","14","1:48.150","30:48.755","Green","Track","22.056","16.397","12.801","15.916","11.186","0.511","23.601","5.460","0.222","160.114"
"44","GTD","John Potter","15","1:46.014","30:53.894","Green","Track","21.635","15.977","12.722","15.339","11.224","0.513","22.923","5.457","0.224","159.490"
"33","GTD","Ben Keating","13","4:13.293","31:04.805","Green","Pit","21.623","17.612","14.229","16.296","11.628","0.604","27.290","143.073","0.938","135.461"
"48","GTD","Bryan Sellers","12","3:51.295","31:27.641","Green","Pit","21.391","16.256","13.984","15.938","11.040","0.503","25.021","126.252","0.910","162.660"
"16","GTD","Corey Lewis","15","1:44.766","31:29.086","Green","Track","21.537","15.827","12.696","15.273","11.035","0.501","22.316","5.362","0.219","163.310"
"3","GTLM","Jan Magnussen","15","1:52.534","31:35.733","Green","Track","24.435","15.235","12.285","14.812","10.905","0.574","28.730","5.340","0.218","142.540"
"80","GTD","Dan Knox","15","4:20.409","31:36.134","Green","Pit","23.380","16.780","14.453","16.893","12.910","0.541","27.900","146.651","0.901","151.235"
"62","GTLM","Toni Vilander","16","1:44.593","31:38.702","Green","Track","21.592","15.480","12.586","15.193","11.124","0.512","22.506","5.379","0.221","159.801"
"23","GTD","Mario Farnbacher","14","1:59.239","31:47.945","Green","Track","28.832","17.652","14.065","16.568","11.596","0.530","24.171","5.595","0.230","154.374"
"97","GTD","Michael Marsal","14","1:49.414","31:59.915","Green","Track","22.533","16.538","13.128","15.961","11.200","0.514","23.872","5.445","0.223","159.179"
"100","GTLM","John Edwards","16","3:30.826","32:01.592","Green","Pit","21.819","15.785","12.962","15.441","11.041","0.522","28.119","104.226","0.911","156.740"
"912","GTLM","Frederic Makowiecki","14","3:28.703","32:08.978","Green","Pit","20.960","15.227","12.350","14.837","11.033","0.507","29.749","103.142","0.898","161.377"
"66","GTLM","Joey Hand","14","1:43.806","32:15.267","Green","Track","21.241","15.452","12.513","15.130","11.103","0.510","22.264","5.373","0.220","160.428"
"4","GTLM","Tommy Milner","15","1:47.334","32:20.180","Green","Track","21.279","15.266","12.247","14.884","11.046","0.506","26.545","5.341","0.220","161.696"
"25","GTLM","Dirk Werner","15","1:45.770","32:28.922","Green","Track","22.488","16.160","12.628","15.026","11.082","0.510","22.342","5.316","0.218","160.428"
"96","GTD","Bret Curtis","15","1:47.195","32:35.950","Green","Track","21.867","16.038","12.620","15.693","11.209","0.512","23.568","5.465","0.223","159.801"
"44","GTD","John Potter","16","1:45.568","32:39.462","Green","Track","21.547","15.897","12.594","15.322","11.229","0.515","22.802","5.440","0.222","158.870"
"33","GTD","Jeroen Bleekemolen","14","1:55.754","33:00.559","Green","Track","27.479","17.153","13.645","16.211","11.079","0.510","24.033","5.422","0.222","160.428"
"16","GTD","Corey Lewis","16","1:44.874","33:13.960","Green","Track","21.471","15.856","12.797","15.216","11.020","0.503","22.431","5.361","0.219","162.660"
"48","GTD","Madison Snow","13","1:50.577","33:18.218","Green","Track","25.479","16.154","13.327","15.724","11.101","0.506","22.685","5.381","0.220","161.696"
"3","GTLM","Jan Magnussen","16","1:45.288","33:21.021","Green","Track","21.031","15.330","12.358","14.918","10.974","0.503","24.615","5.342","0.217","162.660"
"62","GTLM","Toni Vilander","17","1:44.217","33:22.919","Green","Track","21.247","15.422","12.549","15.155","11.152","0.512","22.597","5.363","0.220","159.801"
"80","GTD","Mike Skeen","16","1:50.679","33:26.813","Green","Track","26.353","16.216","12.486","15.399","11.087","0.510","23.027","5.380","0.221","160.428"
"23","GTD","Mario Farnbacher","15","1:47.817","33:35.762","Green","Track","22.221","16.253","13.140","15.611","11.322","0.521","23.035","5.490","0.224","157.041"
"97","GTD","Michael Marsal","15","1:47.001","33:46.916","Green","Track","21.952","16.093","12.942","15.602","11.225","0.515","23.012","5.436","0.224","158.870"
"100","GTLM","John Edwards","17","1:54.004","33:55.596","Green","Track","27.059","17.126","13.379","15.520","11.200","0.516","23.484","5.496","0.224","158.562"
"66","GTLM","Joey Hand","15","1:42.865","33:58.132","Green","Track","21.120","15.346","12.345","14.979","11.083","0.509","21.936","5.328","0.219","160.743"
"4","GTLM","Tommy Milner","16","1:42.084","34:02.264","Green","Track","21.032","15.170","12.198","14.811","11.038","0.508","21.782","5.326","0.219","161.059"
"912","GTLM","Frederic Makowiecki","15","1:55.898","34:04.876","Green","Track","28.175","17.158","13.285","15.459","11.887","0.522","23.776","5.415","0.221","156.740"
"25","GTLM","Dirk Werner","16","1:42.545","34:11.467","Green","Track","21.056","15.446","12.314","14.871","11.039","0.509","21.797","5.295","0.218","160.743"
"9","GTD","Lawson Aschenbach","14","4:39.113","34:11.909","Green","Pit","21.834","15.932","12.581","15.392","11.194","0.513","25.662","175.170","0.835","159.490"
"6","GTD","Robin Liddell","12","10:18.156","34:16.431","Green","Pit","21.634","16.232","13.156","16.014","11.321","0.515","26.590","511.811","0.883","158.870"
"96","GTD","Bret Curtis","16","1:47.830","34:23.780","Green","Track","21.917","16.158","12.781","16.002","11.198","0.512","23.598","5.441","0.223","159.801"
"44","GTD","John Potter","17","1:45.543","34:25.005","Green","Track","21.494","16.016","12.618","15.416","11.226","0.513","22.612","5.425","0.223","159.490"
"33","GTD","Jeroen Bleekemolen","15","1:45.382","34:45.941","Green","Track","21.582","15.822","12.610","15.347","11.049","0.509","22.836","5.406","0.221","160.743"
"48","GTD","Madison Snow","14","1:44.547","35:02.765","Green","Track","21.473","15.771","12.717","15.063","11.012","0.503","22.410","5.377","0.221","162.660"
"67","GTLM","Richard Westbrook","15","7:30.611","35:05.797","Green","Pit","20.794","16.017","13.381","15.983","11.190","0.510","24.967","346.939","0.830","160.428"
"3","GTLM","Jan Magnussen","17","1:48.146","35:09.167","Green","Track","20.815","15.187","12.225","14.853","12.742","0.678","24.172","7.169","0.305","120.676"
"63","GTD","Christina Nielsen","14","7:39.295","35:11.715","Green","Pit","22.077","17.495","16.538","16.946","11.142","0.511","26.540","347.089","0.957","160.114"
"80","GTD","Mike Skeen","17","1:45.161","35:11.974","Green","Track","21.808","15.865","12.436","15.276","11.091","0.510","22.578","5.376","0.221","160.428"
"23","GTD","Mario Farnbacher","16","1:45.867","35:21.629","Green","Track","21.618","15.782","12.625","15.549","11.314","0.521","22.766","5.468","0.224","157.041"
"97","GTD","Michael Marsal","16","1:45.907","35:32.823","Green","Track","21.735","15.895","12.689","15.524","11.147","0.511","22.806","5.379","0.221","160.114"
"911","GTLM","Nick Tandy","15","7:08.709","35:36.159","Green","Pit","21.617","15.561","12.495","15.069","11.116","0.510","24.969","326.547","0.825","160.428"
"66","GTLM","Joey Hand","16","1:42.383","35:40.515","Green","Track","20.918","15.376","12.264","14.866","11.074","0.509","21.829","5.329","0.218","160.743"
"100","GTLM","John Edwards","18","1:46.484","35:42.080","Green","Track","21.593","15.804","12.557","15.099","12.365","0.536","22.986","5.325","0.219","152.646"
"4","GTLM","Tommy Milner","17","1:42.025","35:44.289","Green","Track","21.035","15.206","12.174","14.719","11.072","0.507","21.777","5.316","0.219","161.377"
"912","GTLM","Frederic Makowiecki","16","1:44.940","35:49.816","Green","Track","21.801","15.756","12.911","15.369","11.115","0.512","21.935","5.322","0.219","159.801"
"25","GTLM","Dirk Werner","17","1:43.072","35:54.539","Green","Track","21.042","15.588","12.293","15.125","11.155","0.511","21.823","5.317","0.218","160.114"
"9","GTD","Lawson Aschenbach","15","1:50.109","36:02.018","Green","Track","25.561","16.545","12.754","15.241","11.238","0.516","22.615","5.419","0.220","158.562"
"6","GTD","Robin Liddell","13","1:49.864","36:06.295","Green","Track","25.303","16.114","12.993","15.365","11.316","0.519","22.596","5.436","0.222","157.646"
"96","GTD","Bret Curtis","17","1:47.548","36:11.328","Green","Track","21.859","16.240","12.716","16.130","11.196","0.511","23.243","5.431","0.222","160.114"
"44","GTD","John Potter","18","1:46.788","36:11.793","Green","Track","21.493","16.000","12.744","15.767","11.157","0.508","23.452","5.446","0.221","161.059"
"33","GTD","Jeroen Bleekemolen","16","1:45.181","36:31.122","Green","Track","21.372","15.785","12.608","15.308","11.052","0.508","22.925","5.401","0.222","161.059"
"48","GTD","Madison Snow","15","1:44.685","36:47.450","Green","Track","21.420","15.584","12.607","15.191","11.084","0.505","22.676","5.397","0.221","162.016"
"67","GTLM","Richard Westbrook","16","1:48.270","36:54.067","Green","Track","25.000","15.751","12.674","15.441","11.148","0.512","22.144","5.381","0.219","159.801"
"3","GTLM","Jan Magnussen","18","1:48.077","36:57.244","Green","Track","22.704","17.039","12.434","15.683","11.036","0.505","23.148","5.310","0.218","162.016"
"62","GTLM","Toni Vilander","18","3:37.477","37:00.396","Green","Pit","21.349","15.487","12.548","15.228","11.143","0.512","26.371","113.986","0.853","159.801"
"23","GTD","Mario Farnbacher","17","1:45.449","37:07.078","Green","Track","21.532","15.732","12.664","15.476","11.282","0.520","22.578","5.441","0.224","157.343"
"27","GTD","Lawrence DeGeorge","13","9:12.549","37:08.568","Green","Pit","25.317","17.659","14.432","16.854","11.297","0.511","72.307","393.212","0.960","160.114"
"97","GTD","Michael Marsal","17","1:45.788","37:18.611","Green","Track","21.457","15.905","12.844","15.625","11.153","0.511","22.700","5.373","0.220","160.114"
"100","GTLM","John Edwards","19","1:43.492","37:25.572","Green","Track","21.046","15.493","12.345","14.924","11.105","0.511","22.371","5.473","0.224","160.114"
"4","GTLM","Tommy Milner","18","1:42.142","37:26.431","Green","Track","21.053","15.115","12.118","14.896","11.048","0.505","21.871","5.320","0.216","162.016"
"63","GTD","Christina Nielsen","15","2:15.470","37:27.185","Green","Track","32.088","20.072","17.062","18.081","13.050","0.702","27.309","6.829","0.277","116.550"
"911","GTLM","Nick Tandy","16","1:54.590","37:30.749","Green","Track","26.214","16.018","13.261","15.706","11.791","0.525","25.480","5.374","0.221","155.844"
"25","GTLM","Dirk Werner","18","1:41.906","37:36.445","Green","Track","20.867","15.210","12.231","14.827","11.050","0.509","21.695","5.298","0.219","160.743"
"912","GTLM","Frederic Makowiecki","17","1:52.656","37:42.472","Green","Track","20.812","15.241","12.337","16.800","16.712","0.721","24.462","5.353","0.218","113.479"
"9","GTD","Lawson Aschenbach","16","1:44.299","37:46.317","Green","Track","21.333","15.853","12.432","15.123","11.213","0.512","22.201","5.412","0.220","159.801"
"6","GTD","Robin Liddell","14","1:44.590","37:50.885","Green","Track","21.386","15.632","12.763","15.184","11.233","0.515","22.241","5.415","0.221","158.870"
"80","GTD","Mike Skeen","18","2:45.936","37:57.910","Green","Pit","21.680","16.175","12.565","15.381","11.036","0.506","26.319","61.396","0.878","161.696"
"96","GTD","Bret Curtis","18","1:47.440","37:58.768","Green","Track","22.043","16.274","12.853","15.834","11.169","0.511","23.107","5.427","0.222","160.114"
"44","GTD","John Potter","19","1:47.281","37:59.074","Green","Track","21.812","16.466","12.782","15.780","11.154","0.508","23.143","5.416","0.220","161.059"
"48","GTD","Madison Snow","16","1:45.435","38:32.885","Green","Track","22.066","15.946","12.742","15.314","11.070","0.505","22.196","5.376","0.220","162.016"
"67","GTLM","Richard Westbrook","17","1:43.489","38:37.556","Green","Track","20.960","15.800","12.461","15.114","11.104","0.509","21.954","5.368","0.219","160.743"
"3","GTLM","Jan Magnussen","19","1:41.907","38:39.151","Green","Track","20.900","15.243","12.196","14.820","10.977","0.501","21.748","5.304","0.218","163.310"
"62","GTLM","Giancarlo Fisichella","19","1:49.410","38:49.806","Green","Track","25.140","15.837","12.736","15.556","11.343","0.517","22.652","5.408","0.221","158.256"
"23","GTD","Mario Farnbacher","18","1:45.378","38:52.456","Green","Track","21.328","15.689","12.578","15.506","11.276","0.518","22.810","5.449","0.224","157.950"
"97","GTD","Michael Marsal","18","1:45.881","39:04.492","Green","Track","21.455","16.000","12.530","15.432","11.059","0.507","23.250","5.426","0.222","161.377"
"100","GTLM","John Edwards","20","1:42.729","39:08.301","Green","Track","21.343","15.279","12.321","14.911","11.063","0.509","21.761","5.324","0.218","160.743"
"911","GTLM","Nick Tandy","17","1:43.617","39:14.366","Green","Track","21.331","15.303","12.362","15.078","11.124","0.511","22.320","5.367","0.221","160.114"
"27","GTD","Cedric Sbirrazzuoli","14","2:15.142","39:23.710","Green","Pit","26.907","16.875","14.574","16.034","11.144","0.507","26.933","21.341","0.827","161.377"
"912","GTLM","Frederic Makowiecki","18","1:43.386","39:25.858","Green","Track","20.787","15.221","12.323","15.206","11.089","0.509","22.316","5.707","0.228","160.743"
"63","GTD","Christina Nielsen","16","2:03.084","39:30.269","Green","Track","26.045","18.194","17.650","18.473","11.928","0.528","24.044","5.978","0.244","154.959"
"6","GTD","Robin Liddell","15","1:44.689","39:35.574","Green","Track","21.293","15.685","12.725","15.173","11.222","0.514","22.398","5.457","0.222","159.179"
"44","GTD","John Potter","20","1:46.923","39:45.997","Green","Track","21.980","16.135","12.898","15.582","11.250","0.515","22.864","5.476","0.223","158.870"
"80","GTD","Mike Skeen","19","1:49.345","39:47.255","Green","Track","25.157","15.981","12.869","15.548","11.053","0.508","22.630","5.378","0.221","161.059"
"48","GTD","Madison Snow","17","1:43.864","40:16.749","Green","Track","21.377","15.558","12.519","15.096","11.032","0.504","22.167","5.391","0.220","162.338"
"67","GTLM","Richard Westbrook","18","1:42.465","40:20.021","Green","Track","20.851","15.397","12.296","14.839","11.078","0.510","21.899","5.375","0.220","160.428"
"3","GTLM","Jan Magnussen","20","1:41.637","40:20.788","Green","Track","20.790","15.242","12.168","14.797","10.968","0.502","21.635","5.316","0.219","162.984"
"62","GTLM","Giancarlo Fisichella","20","1:43.791","40:33.597","Green","Track","21.245","15.301","12.453","15.078","11.154","0.513","22.420","5.406","0.221","159.490"
"66","GTLM","Joey Hand","17","4:55.660","40:36.175","Green","Pit","21.032","15.228","12.282","16.123","12.317","0.540","24.948","192.372","0.818","151.515"
"97","GTD","Michael Marsal","19","1:45.304","40:49.796","Green","Track","21.656","15.808","12.679","15.327","11.163","0.512","22.528","5.409","0.222","159.801"
"100","GTLM","John Edwards","21","1:41.899","40:50.200","Green","Track","20.852","15.229","12.253","14.790","11.000","0.505","21.736","5.315","0.219","162.016"
"911","GTLM","Nick Tandy","18","1:42.403","40:56.769","Green","Track","20.828","15.179","12.237","15.009","11.109","0.510","21.928","5.382","0.221","160.428"
"9","GTD","Lawson Aschenbach","17","3:12.386","40:58.703","Green","Pit","21.385","15.698","12.441","15.145","11.208","0.512","23.833","91.301","0.863","159.801"
"912","GTLM","Frederic Makowiecki","19","1:45.243","41:11.101","Green","Track","21.725","15.605","12.774","15.756","11.106","0.510","22.184","5.363","0.220","160.428"
"27","GTD","Cedric Sbirrazzuoli","15","1:51.672","41:15.382","Green","Track","25.585","16.268","13.971","15.567","11.086","0.505","23.045","5.426","0.219","162.016"
"63","GTD","Christina Nielsen","17","1:52.713","41:22.982","Green","Track","23.781","17.507","14.134","16.901","11.310","0.517","22.864","5.474","0.225","158.256"
"44","GTD","John Potter","21","1:46.178","41:32.175","Green","Track","21.907","16.031","12.695","15.406","11.232","0.516","22.710","5.458","0.223","158.562"
"4","GTLM","Tommy Milner","19","4:08.741","41:35.172","Green","Pit","21.578","15.800","12.294","15.012","11.016","0.505","24.485","147.162","0.889","162.016"
"25","GTLM","Dirk Werner","19","4:01.000","41:37.445","Green","Pit","20.869","15.343","12.371","15.179","11.046","0.508","25.941","138.864","0.879","161.059"
"96","GTD","Bret Curtis","19","4:12.194","42:10.962","Green","Pit","23.185","16.730","13.073","16.570","11.157","0.509","26.263","143.850","0.857","160.743"
"33","GTD","Jeroen Bleekemolen","17","5:42.703","42:13.825","Green","Pit","21.397","15.828","12.535","17.283","11.084","0.509","26.676","236.453","0.938","160.743"
"62","GTLM","Giancarlo Fisichella","21","1:43.439","42:17.036","Green","Track","21.259","15.368","12.451","14.966","11.143","0.513","22.114","5.404","0.221","159.490"
"66","GTLM","Joey Hand","18","1:55.599","42:31.774","Green","Track","27.147","17.179","14.138","16.186","11.199","0.515","23.588","5.426","0.221","158.870"
"100","GTLM","John Edwards","22","1:43.367","42:33.567","Green","Track","21.677","15.705","12.321","14.863","11.072","0.509","21.684","5.317","0.219","160.743"
"23","GTD","Mario Farnbacher","19","3:43.877","42:36.333","Green","Pit","21.688","15.884","12.593","15.475","11.285","0.519","25.109","120.448","0.876","157.646"
"911","GTLM","Nick Tandy","19","1:43.080","42:39.849","Green","Track","21.424","15.218","12.260","15.025","11.111","0.509","21.934","5.378","0.221","160.743"
"9","GTD","Matt Bell","18","1:50.852","42:49.555","Green","Track","25.884","16.221","12.738","15.396","11.245","0.514","23.177","5.455","0.222","159.179"
"912","GTLM","Frederic Makowiecki","20","1:43.861","42:54.962","Green","Track","20.875","15.226","12.277","15.761","11.196","0.511","22.469","5.328","0.218","160.114"
"27","GTD","Cedric Sbirrazzuoli","16","1:44.959","43:00.341","Green","Track","21.359","15.761","12.944","15.137","11.059","0.503","22.579","5.398","0.219","162.660"
"63","GTD","Christina Nielsen","18","1:46.312","43:09.294","Green","Track","21.848","16.234","12.899","15.390","11.210","0.515","22.539","5.452","0.225","158.870"
"4","GTLM","Tommy Milner","20","1:47.313","43:22.485","Green","Track","24.808","15.553","12.479","15.158","11.079","0.511","22.155","5.350","0.220","160.114"
"25","GTLM","Dirk Werner","20","1:46.145","43:23.590","Green","Track","24.216","15.550","12.393","15.189","11.001","0.507","21.768","5.303","0.218","161.377"
"16","GTD","Corey Lewis","17","10:35.060","43:49.020","Green","Pit","21.855","15.736","12.763","16.362","13.408","0.745","26.802","526.476","0.913","109.823"
"6","GTD","Andrew Davis","16","4:26.027","44:01.601","Green","Pit","21.583","16.005","12.867","15.385","11.249","0.515","25.288","162.232","0.903","158.870"
"96","GTD","Jens Klingmann","20","1:53.026","44:03.988","Green","Track","25.000","15.980","12.695","15.945","12.908","0.596","24.262","5.418","0.222","137.279"
"33","GTD","Jeroen Bleekemolen","18","1:54.794","44:08.619","Green","Track","28.070","16.836","13.372","15.859","11.075","0.510","23.459","5.392","0.221","160.428"
"100","GTLM","John Edwards","23","1:42.344","44:15.911","Green","Track","20.887","15.300","12.296","14.907","11.073","0.510","21.807","5.344","0.220","160.428"
"66","GTLM","Joey Hand","19","1:47.403","44:19.177","Green","Track","22.932","16.266","13.104","15.337","11.087","0.509","22.579","5.370","0.219","160.743"
"911","GTLM","Nick Tandy","20","1:42.469","44:22.318","Green","Track","20.774","15.229","12.254","14.982","11.121","0.511","22.017","5.361","0.220","160.114"
"97","GTD","Michael Marsal","20","3:33.642","44:23.438","Green","Pit","22.358","16.089","12.605","16.595","11.285","0.516","27.772","105.530","0.892","158.562"
"23","GTD","Alex Riberas","20","1:54.974","44:31.307","Green","Track","28.861","16.448","12.906","15.819","11.346","0.522","23.345","5.502","0.225","156.740"
"9","GTD","Matt Bell","19","1:45.450","44:35.005","Green","Track","21.629","15.942","12.758","15.174","11.213","0.514","22.587","5.413","0.220","159.179"
"912","GTLM","Frederic Makowiecki","21","1:43.593","44:38.555","Green","Track","20.832","15.287","12.334","14.886","11.074","0.508","22.827","5.602","0.243","161.059"
"3","GTLM","Jan Magnussen","21","4:21.491","44:42.279","Green","Pit","21.096","15.380","12.272","14.974","10.957","0.500","25.213","160.284","0.815","163.636"
"63","GTD","Christina Nielsen","19","1:45.915","44:55.209","Green","Track","21.912","16.300","12.736","15.263","11.219","0.517","22.300","5.445","0.223","158.256"
"4","GTLM","Tommy Milner","21","1:42.392","45:04.877","Green","Track","21.090","15.252","12.262","14.784","11.076","0.508","21.841","5.359","0.220","161.059"
"25","GTLM","Dirk Werner","21","1:44.974","45:08.564","Green","Track","20.917","15.333","12.345","14.975","12.353","0.669","22.865","5.299","0.218","122.299"
"48","GTD","Madison Snow","18","4:56.189","45:12.938","Green","Pit","21.447","15.647","12.612","15.218","11.037","0.505","25.526","193.268","0.929","162.016"
"27","GTD","Cedric Sbirrazzuoli","17","2:42.061","45:42.402","Green","Pit","21.429","15.822","13.008","15.499","11.064","0.504","25.488","58.439","0.808","162.338"
"16","GTD","Corey Lewis","18","1:53.920","45:42.940","Green","Track","26.825","17.045","13.340","15.813","11.172","0.508","23.562","5.434","0.221","161.059"
"62","GTLM","Giancarlo Fisichella","22","3:28.405","45:45.441","Green","Pit","21.081","15.430","12.441","15.356","11.197","0.514","25.709","105.814","0.863","159.179"
"96","GTD","Jens Klingmann","21","1:44.804","45:48.792","Green","Track","21.419","15.605","12.480","15.118","11.142","0.511","22.786","5.519","0.224","160.114"
"33","GTD","Jeroen Bleekemolen","19","1:46.399","45:55.018","Green","Track","21.424","15.787","12.534","16.558","11.097","0.508","22.893","5.378","0.220","161.059"
"6","GTD","Andrew Davis","17","1:54.698","45:56.299","Green","Track","26.665","16.691","13.124","17.496","11.346","0.516","23.181","5.456","0.223","158.562"
"100","GTLM","John Edwards","24","1:42.146","45:58.057","Green","Track","20.841","15.288","12.272","14.856","11.017","0.508","21.834","5.312","0.218","161.059"
"66","GTLM","Joey Hand","20","1:44.968","46:04.145","Green","Track","21.645","15.694","12.814","15.274","11.114","0.509","22.346","5.353","0.219","160.743"
"67","GTLM","Richard Westbrook","19","5:50.439","46:10.460","Green","Pit","20.864","15.340","12.350","15.059","11.054","0.506","25.087","249.342","0.837","161.696"
"23","GTD","Alex Riberas","21","1:46.248","46:17.555","Green","Track","21.686","15.741","12.683","15.745","11.313","0.520","22.844","5.492","0.224","157.343"
"97","GTD","Markus Palttala","21","1:56.137","46:19.575","Green","Track","26.540","16.403","13.092","15.696","14.174","0.655","23.965","5.390","0.222","124.913"
"912","GTLM","Frederic Makowiecki","22","1:50.591","46:29.146","Green","Track","24.516","17.722","13.431","15.294","11.092","0.511","22.453","5.353","0.219","160.114"
"3","GTLM","Jan Magnussen","22","1:53.922","46:36.201","Green","Track","26.370","16.946","13.634","15.946","11.222","0.515","23.652","5.416","0.221","158.870"
"63","GTD","Christina Nielsen","20","1:45.170","46:40.379","Green","Track","21.543","15.986","12.683","15.109","11.201","0.516","22.464","5.444","0.224","158.562"
"4","GTLM","Tommy Milner","22","1:42.066","46:46.943","Green","Track","21.020","15.187","12.146","14.755","11.051","0.507","21.849","5.333","0.218","161.377"
"25","GTLM","Dirk Werner","22","1:41.997","46:50.561","Green","Track","20.863","15.286","12.265","14.759","11.011","0.507","21.777","5.311","0.218","161.377"
"48","GTD","Madison Snow","19","1:54.608","47:07.546","Green","Track","26.909","17.354","13.775","15.971","11.137","0.508","23.333","5.400","0.221","161.059"
"16","GTD","Corey Lewis","19","1:45.655","47:28.595","Green","Track","21.772","15.918","12.796","15.451","11.115","0.505","22.474","5.404","0.220","162.016"
"9","GTD","Matt Bell","20","2:55.914","47:30.919","Green","Pit","21.656","15.730","12.469","15.911","11.353","0.516","25.214","72.193","0.872","158.562"
"96","GTD","Jens Klingmann","22","1:44.661","47:33.453","Green","Track","21.389","15.892","12.548","15.174","11.159","0.512","22.362","5.404","0.221","159.801"
"62","GTLM","Giancarlo Fisichella","23","1:53.302","47:38.743","Green","Track","26.801","16.857","13.588","15.632","11.273","0.518","22.989","5.423","0.221","157.950"
"27","GTD","Cedric Sbirrazzuoli","18","1:58.109","47:40.511","Green","Track","26.254","18.339","14.725","16.722","11.668","0.515","24.278","5.390","0.218","158.870"
"44","GTD","John Potter","22","6:09.318","47:41.493","Green","Pit","23.077","17.900","14.530","18.521","19.349","0.988","40.816","233.193","0.944","82.812"
"6","GTD","Andrew Davis","18","1:45.882","47:42.181","Green","Track","21.657","16.011","12.703","15.435","11.248","0.516","22.655","5.435","0.222","158.562"
"66","GTLM","Joey Hand","21","1:42.898","47:47.043","Green","Track","21.025","15.369","12.400","14.987","11.093","0.511","21.971","5.325","0.217","160.114"
"80","GTD","Mike Skeen","20","8:05.740","47:52.995","Green","Pit","21.541","15.855","12.464","15.342","11.074","0.514","25.752","382.313","0.885","159.179"
