"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"8","PC","Renger van der Zande","2","22:44.796","34:37.396","Green","Track","1254.115","35.554","22.191","7.664","6.323","5.959","11.008","6.952","6.223","5.262","0.479","3.066","170.810"
"02","P","Jamie McMurray","7","1:51.305","34:40.637","Green","Track","11.973","25.850","21.848","7.623","6.071","5.824","10.760","6.860","6.018","5.066","0.460","2.952","177.866"
"01","P","Stroll/Wurz/Hartley/Priaulx ","8","2:50.088","34:52.357","Green","Track","43.919","42.557","27.839","8.416","6.370","6.726","12.708","7.012","6.044","5.086","0.462","2.949","177.096"
"007","GTD","Santiago Creel","7","2:03.874","34:55.877","Green","Track","14.592","28.515","22.952","8.473","6.671","6.819","12.483","7.514","6.517","5.519","0.515","3.304","158.870"
"2","P","Johannes van Overbeek","5","1:44.659","34:56.524","Green","Track","11.637","23.160","20.019","7.226","5.958","5.588","10.383","6.645","5.864","4.889","0.444","2.846","184.275"
"52","PC","Tom Kimber-Smith","7","1:50.526","35:22.812","Green","Track","12.469","25.124","20.613","7.628","6.294","6.069","10.476","6.904","6.179","5.246","0.477","3.047","171.527"
"3","GTLM","Antonio Garcia","1","16:11.988","35:25.163","Green","Pit","31.836","37.848","28.579","10.016","7.259","7.241","14.274","8.448","6.814","11.983","0.000","0.000","0.000"
"85","PC","Stephen Simpson","2","12:04.439","35:26.123","Green","Pit","100.616","28.723","23.624","8.228","6.723","6.873","12.041","7.636","7.174","10.057","0.000","0.000","0.000"
"54","PC","Colin Braun","2","2:16.076","35:27.912","Green","Track","29.786","30.222","21.960","7.794","6.435","6.311","11.296","7.000","6.316","5.347","0.487","3.122","168.004"
"63","GTD","Alessandro Balzan","6","2:14.199","35:28.968","Green","Track","29.860","29.234","21.702","7.958","6.425","5.996","10.762","7.171","6.275","5.283","0.478","3.055","171.168"
"60","P","John Pew","4","1:46.849","35:32.676","Green","Track","12.610","23.485","20.716","7.604","5.942","5.749","10.227","6.564","5.786","4.877","0.448","2.841","182.630"
"98","GTD","Paul Dalla Lana","3","1:52.506","35:34.547","Green","Track","12.228","25.173","21.232","7.994","6.567","6.152","10.454","7.209","6.477","5.398","0.489","3.133","167.317"
"26","PC","Ryan Eversley","14","1:47.455","35:41.936","Green","Track","11.243","23.904","20.152","7.650","6.355","5.952","10.162","6.893","6.237","5.309","0.484","3.114","169.046"
"5","P","Filipe Albuquerque","13","1:45.041","35:42.714","Green","Track","12.041","24.112","20.337","7.333","5.935","5.469","9.503","6.441","5.755","4.861","0.442","2.812","185.109"
"90","P","Marc Goossens","8","1:49.144","35:44.250","Green","Track","12.454","25.695","20.777","7.455","6.085","5.935","10.123","6.601","5.845","4.887","0.443","2.844","184.691"
"540","GTD","Timothy Pappas","4","1:53.456","35:48.238","Green","Track","12.375","26.458","22.007","7.820","6.373","5.888","10.466","7.074","6.237","5.230","0.476","3.052","171.887"
"66","GTLM","Dirk Mueller","4","1:51.558","35:48.250","Green","Track","12.832","25.692","21.127","7.718","6.250","5.879","10.422","6.974","6.128","5.118","0.466","2.952","175.575"
"88","PC","Sean Johnston","3","2:15.184","35:54.152","Green","Pit","12.969","26.306","24.195","8.350","6.554","6.034","11.168","7.202","6.630","10.456","0.000","0.000","0.000"
"51","GTD","Marco Cioci","9","2:09.456","35:54.996","Green","Pit","12.182","25.149","20.848","7.897","6.375","5.891","11.203","7.223","6.388","11.595","0.000","0.000","0.000"
"6","GTD","Davis/Liddell/Aschenbach/ M.Bell","5","1:56.157","36:05.771","Green","Track","12.507","26.270","21.941","8.033","6.451","6.250","12.124","7.394","6.378","5.274","0.479","3.056","170.810"
"45","GTD","Christopher Haase","2","21:50.190","36:11.460","Green","Track","1193.686","33.075","24.794","8.914","7.510","6.903","12.270","7.411","6.513","5.443","0.496","3.175","164.956"
"72","GTLM","James Calado","5","1:50.258","36:13.406","Green","Track","12.725","24.463","20.743","7.847","6.378","5.912","10.112","7.082","6.231","5.241","0.476","3.048","171.887"
"912","GTLM","Earl Bamber","2","2:20.928","36:18.091","Green","Track","30.366","30.497","23.604","8.602","6.616","6.651","12.015","7.294","6.400","5.324","0.481","3.078","170.100"
"25","GTLM","Auberlen/Werner/Farfus/ Spengler","5","2:18.283","36:20.305","Green","Track","29.483","29.480","22.071","7.854","6.420","6.261","11.635","7.115","8.053","6.886","0.636","4.055","128.645"
"9","GTD","Said/Habul/Vautier/von Molke ","5","1:51.637","36:20.439","Green","Track","11.723","24.452","20.629","7.878","6.401","5.905","10.567","7.098","6.256","6.239","0.637","3.852","128.443"
"23","GTD","Ian James","9","1:53.212","36:22.470","Green","Track","12.310","25.508","21.090","8.022","6.577","6.137","10.675","7.325","6.481","5.438","0.493","3.156","165.960"
"8","PC","Renger van der Zande","3","1:46.707","36:24.103","Green","Track","11.570","23.723","19.829","7.500","6.217","5.787","10.288","6.865","6.210","5.219","0.474","3.025","172.612"
"48","GTD","Bryce Miller","11","1:51.160","36:24.363","Green","Track","11.948","25.409","20.831","7.729","6.259","5.782","10.933","7.067","6.363","5.272","0.476","3.091","171.887"
"02","P","Jamie McMurray","8","1:50.975","36:31.612","Green","Track","12.064","25.316","22.105","7.560","6.085","5.858","10.766","6.785","5.986","5.053","0.459","2.938","178.253"
"100","GTLM","Luhr/J.Edwards/Wittmer/Rahal ","9","2:15.307","36:33.290","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2","P","Johannes van Overbeek","6","1:45.750","36:42.274","Green","Track","11.557","24.003","20.342","7.252","5.966","5.555","10.335","6.625","5.885","4.923","0.447","2.860","183.038"
"01","P","Stroll/Wurz/Hartley/Priaulx ","9","1:54.808","36:47.165","Green","Track","12.231","27.344","23.173","7.577","6.112","5.919","11.057","6.906","6.023","5.064","0.458","2.944","178.642"
"007","GTD","Santiago Creel","8","1:59.991","36:55.868","Green","Track","13.736","27.385","22.696","8.158","6.573","6.427","12.016","7.450","6.475","5.424","0.494","3.157","165.624"
"52","PC","Tom Kimber-Smith","8","1:47.245","37:10.057","Green","Track","11.946","23.745","19.967","7.585","6.295","5.920","10.028","6.847","6.163","5.232","0.476","3.041","171.887"
"54","PC","Mark Wilkins","3","1:47.445","37:15.357","Green","Track","12.194","23.492","19.824","7.611","6.364","5.905","10.106","6.865","6.229","5.286","0.482","3.087","169.747"
"60","P","John Pew","5","1:44.145","37:16.821","Green","Track","11.057","23.181","20.659","7.217","5.876","5.551","10.131","6.531","5.775","4.883","0.445","2.839","183.861"
"63","GTD","Alessandro Balzan","7","1:52.041","37:21.009","Green","Track","12.212","25.130","21.910","7.865","6.385","5.933","10.459","7.120","6.251","5.262","0.476","3.038","171.887"
"5","P","Filipe Albuquerque","14","1:42.628","37:25.342","Green","Track","11.008","23.607","19.714","7.187","5.853","5.474","9.502","6.440","5.752","4.836","0.443","2.812","184.691"
"98","GTD","Paul Dalla Lana","4","1:51.395","37:25.942","Green","Track","11.870","24.950","21.028","7.948","6.555","6.086","10.246","7.213","6.446","5.416","0.491","3.146","166.636"
"90","P","Marc Goossens","9","1:46.605","37:30.855","Green","Track","11.653","24.768","20.578","7.280","5.924","5.537","10.200","6.616","5.861","4.895","0.446","2.847","183.449"
"540","GTD","Timothy Pappas","5","1:50.660","37:38.898","Green","Track","12.170","24.730","21.317","7.800","6.323","5.906","10.444","7.086","6.200","5.194","0.471","3.019","173.712"
"85","PC","Stephen Simpson","3","2:13.163","37:39.286","Green","Track","30.121","27.475","21.464","7.870","6.557","6.149","10.730","7.165","6.436","5.478","0.501","3.217","163.310"
"37","P","Nicolas Minassian","3","16:09.888","37:44.473","Green","Track","713.247","38.259","27.813","7.927","7.062","6.700","12.348","6.923","5.998","4.978","0.450","2.864","181.818"
"26","PC","Ryan Eversley","15","2:03.409","37:45.345","Green","Pit","11.255","23.930","20.504","7.576","6.311","5.893","10.056","6.904","6.243","10.449","0.000","0.000","0.000"
"3","GTLM","Antonio Garcia","2","2:23.641","37:48.804","Green","Track","33.476","32.008","23.048","8.067","6.520","6.522","11.497","7.309","6.368","5.298","0.480","3.048","170.455"
"6","GTD","Davis/Liddell/Aschenbach/ M.Bell","6","1:53.286","37:59.057","Green","Track","12.428","25.325","21.104","7.994","6.427","6.125","11.403","7.338","6.357","5.263","0.476","3.046","171.887"
"72","GTLM","James Calado","6","1:50.898","38:04.304","Green","Track","12.539","24.922","20.834","7.797","6.368","5.917","10.346","7.106","6.265","5.262","0.478","3.064","171.168"
"911","GTLM","Kevin Estre","1","36:47.734","38:06.910","Green","Pit","31.658","33.344","25.331","8.653","7.165","7.360","14.949","8.203","6.902","12.837","0.000","0.000","0.000"
"38","PC","James French","1","4:10.165","38:07.904","Green","Pit","42.551","29.088","23.531","7.931","6.433","6.249","11.731","7.130","6.355","10.148","0.000","0.000","0.000"
"45","GTD","Christopher Haase","3","1:56.710","38:08.170","Green","Track","13.130","26.120","22.252","7.955","6.523","6.234","11.335","7.227","6.660","5.582","0.499","3.193","163.964"
"912","GTLM","Earl Bamber","3","1:51.679","38:09.770","Green","Track","12.282","25.264","20.630","7.877","6.436","6.073","10.333","7.116","6.365","5.509","0.509","3.285","160.743"
"8","PC","Renger van der Zande","4","1:47.468","38:11.571","Green","Track","11.502","25.174","19.714","7.435","6.213","5.767","10.017","6.747","6.166","5.226","0.474","3.033","172.612"
"9","GTD","Said/Habul/Vautier/von Molke ","6","1:51.391","38:11.830","Green","Track","12.511","25.255","20.589","7.862","6.400","5.872","10.563","7.117","6.293","5.344","0.488","3.097","167.660"
"48","GTD","Bryce Miller","12","1:52.865","38:17.228","Green","Track","12.253","25.159","22.442","7.829","6.543","5.925","10.982","7.032","6.145","5.127","0.465","2.963","175.953"
"50","P","Jim Pace","5","18:05.701","38:18.623","Green","Track","976.449","31.351","24.776","7.795","6.091","6.575","11.562","6.903","5.943","4.944","0.447","2.865","183.038"
"100","GTLM","Luhr/J.Edwards/Wittmer/Rahal ","10","1:49.174","38:22.464","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"02","P","Jamie McMurray","9","1:51.015","38:22.627","Green","Track","11.917","25.274","22.231","7.541","6.079","6.278","10.631","6.755","5.945","5.009","0.455","2.900","179.820"
"2","P","Johannes van Overbeek","7","1:43.681","38:25.955","Green","Track","11.421","22.668","19.745","7.247","5.956","5.560","10.328","6.655","5.894","4.911","0.446","2.850","183.449"
"23","GTD","Ian James","10","2:11.870","38:34.340","Green","Pit","12.518","26.394","22.497","8.108","6.649","6.245","11.135","7.340","6.467","9.481","0.000","0.000","0.000"
"25","GTLM","Auberlen/Werner/Farfus/ Spengler","6","2:17.737","38:38.042","Green","Track","11.340","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.813","0.627","3.998","130.492"
"01","P","Stroll/Wurz/Hartley/Priaulx ","10","1:52.325","38:39.490","Green","Track","11.946","26.328","22.320","7.625","6.133","5.861","10.697","6.939","6.025","5.067","0.458","2.926","178.642"
"52","PC","Tom Kimber-Smith","9","1:45.395","38:55.452","Green","Track","11.486","23.290","19.601","7.536","6.249","5.837","9.794","6.827","6.117","5.165","0.471","3.022","173.712"
"007","GTD","Santiago Creel","9","2:00.068","38:55.936","Green","Track","13.415","27.687","22.328","8.100","6.550","6.281","12.136","7.429","6.459","5.636","0.555","3.492","147.420"
"60","P","John Pew","6","1:42.927","38:59.748","Green","Track","11.440","22.986","19.986","7.151","5.855","5.479","9.650","6.481","5.766","4.867","0.444","2.822","184.275"
"54","PC","Colin Braun","4","1:45.008","39:00.365","Green","Track","11.537","23.033","19.399","7.549","6.335","5.841","9.637","6.759","6.175","5.246","0.473","3.024","172.977"
"5","P","Filipe Albuquerque","15","1:41.298","39:06.640","Green","Track","10.735","22.765","19.691","7.168","5.859","5.451","9.327","6.438","5.759","4.859","0.441","2.805","185.529"
"63","GTD","Alessandro Balzan","8","1:51.313","39:12.322","Green","Track","11.859","25.068","21.146","7.811","6.354","5.978","10.860","7.202","6.259","5.258","0.476","3.042","171.887"
"98","GTD","Paul Dalla Lana","4","1:51.999","37:25.942","Red","Track","11.937","25.153","20.935","7.965","6.564","6.133","10.577","7.280","6.440","5.392","0.489","3.134","167.317"
"38","PC","James French","1","1:10.074","38:07.904","Red","Pit","42.551","29.088","23.531","7.931","6.433","6.249","11.731","7.130","6.355","10.148","0.000","0.000","0.000"
"51","GTD","Marco Cioci","9","3:24.891","35:54.996","Red","Track","99.859","29.829","22.028","7.982","6.419","5.874","10.527","7.223","6.307","5.241","0.472","3.130","173.344"
"540","GTD","Timothy Pappas","5","1:48.808","37:38.898","Red","Track","11.613","24.267","20.595","7.802","6.363","5.894","10.221","7.064","6.242","5.235","0.474","3.038","172.612"
"85","PC","Stephen Simpson","3","2:06.341","37:39.286","Red","Pit","12.506","24.368","20.405","7.821","6.543","6.111","10.322","7.178","6.552","10.230","0.000","0.000","0.000"
"37","P","Nicolas Minassian","3","2:05.837","37:44.473","Red","Pit","12.896","25.933","21.119","7.307","5.921","5.665","10.435","6.629","5.905","10.010","0.000","0.000","0.000"
"6","GTD","Davis/Liddell/Aschenbach/ M.Bell","6","2:11.439","37:59.057","Red","Pit","12.191","25.118","20.929","7.981","6.408","6.025","11.556","7.359","6.393","10.528","0.000","0.000","0.000"
"72","GTLM","James Calado","6","2:11.935","38:04.304","Red","Pit","12.139","24.660","20.784","7.824","6.354","6.777","12.145","7.918","7.776","11.846","0.000","0.000","0.000"
"8","PC","Renger van der Zande","4","2:11.143","38:11.571","Red","Pit","11.168","23.629","19.774","7.441","6.391","10.256","12.855","6.878","6.460","11.770","0.000","0.000","0.000"
"88","PC","Sean Johnston","3","4:32.443","35:54.152","Red","Pit","135.346","30.994","23.533","8.575","7.590","11.017","14.645","7.857","7.208","11.385","0.000","0.000","0.000"
"9","GTD","Said/Habul/Vautier/von Molke ","6","2:18.241","38:11.830","Red","Pit","11.910","24.291","20.591","7.842","6.367","9.196","14.425","7.544","7.291","12.322","0.000","0.000","0.000"
"45","GTD","Christopher Haase","3","2:22.975","38:08.170","Red","Pit","12.442","25.458","21.745","7.862","6.496","10.452","15.658","7.475","7.373","12.884","0.000","0.000","0.000"
"50","P","Jim Pace","5","2:16.585","38:18.623","Red","Pit","12.309","24.517","21.060","7.441","6.003","5.969","14.204","7.886","7.298","14.877","0.000","0.000","0.000"
"2","P","Johannes van Overbeek","7","2:11.027","38:25.955","Red","Pit","11.118","23.722","20.584","7.194","5.915","5.548","11.235","7.370","7.239","15.795","0.000","0.000","0.000"
"911","GTLM","Kevin Estre","1","2:36.994","38:06.910","Red","Pit","29.520","29.545","22.230","8.089","6.524","7.018","12.212","7.663","7.192","12.429","0.000","0.000","0.000"
"60","P","John Pew","6","2:10.301","38:59.748","Red","Pit","11.471","25.735","22.891","7.861","6.010","5.657","11.431","6.721","5.965","12.298","0.000","0.000","0.000"
"98","GTD","Paul Dalla Lana","4","4:04.720","37:25.942","Red","Pit","12.414","25.747","21.912","7.950","6.552","6.083","10.790","7.458","7.799","11.454","0.000","0.000","0.000"
"38","PC","Marco Cioci","1","5:39.495","35:54.996","Red","Pit","42.551","29.088","23.531","7.931","6.433","6.249","11.731","7.130","6.355","10.148","0.000","0.000","0.000"
"540","GTD","Timothy Pappas","5","4:07.951","37:38.898","Red","Track","13.134","27.795","22.779","8.300","7.375","7.779","11.052","7.274","6.942","10.231","0.000","0.000","0.000"
"4","GTLM","Gavin/Milner/Fassler ","7","12:08.542","43:29.445","Green","","0.000","0.000","0.000","0.000","0.000","0.000","887.148","0.000","0.000","984.188","0.000","0.000","0.000"
"3","GTLM","Mike Rockenfeller","3","5:44.672","43:33.476","Green","Pit","12.577","24.887","20.807","7.951","6.433","6.025","10.328","7.092","6.271","10.158","0.000","0.000","0.000"
"54","PC","Colin Braun","5","4:59.142","43:59.507","Green","Pit","11.205","24.466","20.280","7.461","6.270","5.819","9.799","6.796","6.196","10.127","0.000","0.000","0.000"
"007","GTD","Santiago Creel","10","5:13.122","44:09.058","Green","Pit","13.118","31.528","23.867","8.676","6.929","6.774","19.730","9.064","7.848","10.830","0.000","0.000","0.000"
"52","PC","Robert Alon","10","5:29.304","44:24.756","Green","Pit","11.251","24.206","21.513","7.955","6.500","6.437","12.164","7.625","6.631","11.817","0.000","0.000","0.000"
"68","GTLM","Alessandro Pier Guidi","1","6:22.195","44:42.938","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"8","PC","Renger van der Zande","5","6:58.954","45:10.525","Green","Track","188.747","25.364","21.107","7.527","6.300","6.282","10.812","6.749","6.156","5.242","0.478","3.047","171.168"
"60","P","John Pew","7","6:11.478","45:11.226","Green","Track","144.900","25.892","21.029","7.175","5.883","5.485","10.351","6.543","5.765","4.878","0.445","2.831","183.861"
"85","PC","Stephen Simpson","4","7:34.454","45:13.740","Green","Track","225.354","26.862","20.911","7.869","6.662","6.300","10.651","7.297","6.672","5.694","0.520","3.321","157.343"
"38","PC","James French","1","7:05.823","45:13.727","Green","Track","252.586","28.251","21.393","7.707","6.419","6.070","11.101","6.997","6.309","5.318","0.484","3.114","169.046"
"911","GTLM","Kevin Estre","2","7:07.658","45:14.568","Green","Track","168.222","27.180","21.391","7.966","6.507","6.218","10.803","7.147","6.338","5.321","0.483","3.088","169.396"
"5","P","Filipe Albuquerque","16","6:09.264","45:15.904","Green","Pit","10.758","25.294","22.716","8.647","6.722","7.023","11.870","7.699","6.903","10.759","0.000","0.000","0.000"
"31","P","Eric Curran","9","12:22.374","45:17.387","Green","Pit","11.220","23.223","19.781","7.182","5.883","5.468","9.924","6.519","5.798","8.512","0.000","0.000","0.000"
"38","PC","James French","10","9:23.744","45:18.740","Green","Track","252.586","28.251","21.393","7.707","6.419","6.070","11.101","6.997","6.309","5.318","0.484","3.114","169.046"
"48","GTD","Bryce Miller","13","7:20.701","45:37.929","Green","Pit","12.018","24.197","20.649","7.700","6.238","6.502","14.532","7.509","7.057","13.603","0.000","0.000","0.000"
"4","GTLM","Gavin/Milner/Fassler ","8","2:12.941","45:42.386","Green","Track","0.000","883.402","0.000","0.000","0.000","0.000","887.148","0.000","0.000","984.188","0.000","0.000","0.000"
"3","GTLM","Antonio Garcia","4","2:11.270","45:44.746","Green","Track","29.330","26.996","21.372","8.003","6.434","6.110","10.886","7.162","6.272","5.227","0.473","3.005","172.977"
"54","PC","Colin Braun","6","2:06.471","46:05.978","Green","Track","28.732","26.672","20.139","7.476","6.304","5.846","9.522","6.752","6.191","5.279","0.481","3.077","170.100"
"2","P","Johannes van Overbeek","8","7:44.329","46:10.284","Green","Track","231.001","28.030","22.172","7.265","5.962","6.331","11.788","6.666","5.855","4.930","0.448","2.854","182.630"
"70","P","Tom Long","1","34:09.105","46:10.349","Green","Track","1210.380","33.401","25.068","7.462","5.948","6.324","12.062","6.710","5.839","4.887","0.461","3.059","177.480"
"37","P","Nicolas Minassian","4","8:26.015","46:10.488","Green","Track","281.682","26.005","21.750","7.357","5.918","5.659","11.099","6.612","5.797","4.844","0.441","3.014","185.529"
"33","GTD","Jeroen Bleekemolen","3","23:33.575","46:13.938","Green","Track","1169.128","26.066","22.688","8.162","6.520","6.087","10.999","7.159","6.309","5.291","0.478","3.055","171.168"
"93","GTD","Jeff Mosing","2","27:34.031","46:15.638","Green","Track","1542.951","30.737","24.372","8.225","6.533","6.516","12.002","7.435","6.387","5.321","0.480","3.072","170.455"
"007","GTD","Santiago Creel","11","2:23.019","46:32.077","Green","Track","31.726","32.175","22.404","8.186","6.590","6.309","12.510","7.529","6.495","5.442","0.495","3.158","165.289"
"88","PC","Sean Johnston","4","10:42.151","46:36.303","Green","Track","255.024","29.377","22.454","7.865","6.354","5.875","20.174","7.374","6.308","5.332","0.483","3.088","169.396"
"02","P","Scott Dixon","10","8:28.420","46:51.047","Green","Pit","12.226","25.303","22.208","7.548","6.076","5.868","11.353","7.611","6.647","15.318","0.000","0.000","0.000"
"60","P","John Pew","8","1:42.425","46:53.651","Green","Track","11.283","22.720","19.749","7.120","5.840","5.470","9.716","6.526","5.825","4.890","0.446","2.840","183.449"
"52","PC","Robert Alon","11","2:29.836","46:54.592","Green","Track","37.259","33.280","25.090","8.107","6.409","6.101","11.616","7.001","6.208","5.259","0.476","3.030","171.887"
"8","PC","Renger van der Zande","6","1:44.478","46:55.003","Green","Track","11.160","22.849","19.664","7.490","6.256","5.785","9.832","6.719","6.073","5.179","0.471","3.000","173.712"
"66","GTLM","Dirk Mueller","5","11:09.426","46:57.676","Green","Pit","11.538","24.352","21.829","7.784","6.952","7.211","11.362","7.394","6.525","9.918","0.000","0.000","0.000"
"68","GTLM","Alessandro Pier Guidi","2","2:15.806","46:58.744","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"38","PC","James French","1","1:47.671","47:01.398","Green","Track","11.769","23.607","20.017","7.638","6.377","5.988","10.128","6.951","6.255","5.343","0.485","3.113","168.697"
"911","GTLM","Kevin Estre","3","1:50.158","47:04.726","Green","Track","12.811","24.482","19.938","7.839","6.410","6.012","10.439","7.091","6.285","5.298","0.480","3.073","170.455"
"85","PC","Stephen Simpson","5","1:52.986","47:06.726","Green","Track","12.546","24.403","20.146","8.044","6.745","6.525","11.001","7.356","6.645","5.707","0.522","3.346","156.740"
"25","GTLM","Auberlen/Werner/Farfus/ Spengler","7","8:28.741","47:06.783","Green","Pit","14.526","29.756","24.362","8.566","6.779","6.847","13.001","7.726","7.347","11.009","0.000","0.000","0.000"
"38","PC","James French","1","1:49.426","47:08.166","Green","Track","11.769","23.607","20.017","7.638","6.377","5.988","10.128","6.951","6.255","5.343","0.485","3.113","168.697"
"45","GTD","Christopher Haase","4","9:04.279","47:12.449","Green","Track","299.941","25.960","21.047","7.925","6.501","6.170","11.078","7.228","6.418","5.402","0.491","3.143","166.636"
"90","P","Marc Goossens","10","9:43.480","47:14.335","Green","Pit","11.485","23.262","19.991","7.207","5.906","5.601","9.950","6.867","6.109","9.531","0.000","0.000","0.000"
"5","P","Filipe Albuquerque","17","1:59.512","47:15.416","Green","Track","26.835","23.842","19.930","7.248","5.887","5.512","9.817","6.501","5.784","4.882","0.444","2.830","184.275"
"31","P","Eric Curran","10","2:03.098","47:20.485","Green","Track","27.737","25.693","20.379","7.189","5.894","5.674","10.030","6.514","5.809","4.897","0.445","2.837","183.861"
"01","P","Alex Wurz","11","8:53.438","47:32.928","Green","Pit","13.240","28.294","22.609","7.581","6.117","5.888","10.725","6.871","6.695","12.321","0.000","0.000","0.000"
"3","GTLM","Antonio Garcia","5","1:51.386","47:36.132","Green","Track","11.717","27.143","20.343","7.820","6.373","5.923","10.095","7.070","6.224","5.208","0.473","2.997","172.977"
"48","GTD","Bryce Miller","14","2:09.144","47:47.073","Green","Track","28.019","27.062","21.657","7.763","6.304","5.782","10.771","7.034","6.162","5.151","0.467","2.972","175.200"
"54","PC","Mark Wilkins","7","1:43.311","47:49.289","Green","Track","11.007","22.854","19.105","7.459","6.287","5.794","9.260","6.709","6.117","5.213","0.475","3.031","172.249"
"2","P","Johannes van Overbeek","9","1:45.253","47:55.537","Green","Track","11.410","23.922","20.472","7.176","5.929","5.557","10.140","6.558","5.858","4.925","0.447","2.859","183.038"
"37","P","Nicolas Minassian","5","1:46.546","47:57.034","Green","Track","12.118","24.097","21.301","7.211","5.904","5.529","9.912","6.546","5.812","4.869","0.440","2.807","185.950"
"70","P","Tom Long","2","1:49.257","47:59.606","Green","Track","13.324","25.214","21.550","7.219","5.816","5.468","10.480","6.451","5.721","4.790","0.435","2.789","188.088"
"540","GTD","Timothy Pappas","6","10:21.900","48:00.798","Green","Track","271.551","27.998","21.649","7.897","6.415","5.920","10.362","7.118","6.267","5.259","0.475","3.038","172.249"
"26","PC","Merzon/Eversley/Yount ","16","10:18.955","48:04.300","Green","Track","508.786","31.077","25.036","8.052","6.472","6.230","10.980","7.062","6.297","5.350","0.487","3.126","168.004"
"93","GTD","Jeff Mosing","3","1:53.966","48:09.604","Green","Track","12.618","25.700","21.595","7.985","6.545","6.045","10.973","7.278","6.347","5.312","0.481","3.087","170.100"
"100","GTLM","Luhr/J.Edwards/Wittmer/Rahal ","11","9:57.904","48:20.368","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"72","GTLM","James Calado","7","10:19.700","48:24.004","Green","Track","371.324","33.932","24.086","8.442","7.138","6.886","12.901","7.543","6.473","5.412","0.489","3.139","167.317"
"88","PC","Sean Johnston","5","1:51.535","48:27.838","Green","Track","12.597","25.013","21.570","7.686","6.294","5.870","10.597","6.891","6.190","5.277","0.479","3.071","170.810"
"10","P","Ricky Taylor","5","25:32.180","48:30.722","Green","Pit","11.354","23.116","21.101","7.622","6.436","6.295","11.323","7.052","7.011","16.548","0.000","0.000","0.000"
"60","P","John Pew","9","1:40.747","48:34.398","Green","Track","10.726","22.417","19.415","7.114","5.810","5.424","9.471","6.448","5.755","4.887","0.448","2.832","182.630"
"9","GTD","Said/Habul/Vautier/von Molke ","7","10:26.238","48:38.068","Green","Track","386.135","27.061","20.929","7.944","6.800","6.184","10.690","7.138","6.333","5.275","0.476","3.032","171.887"
"8","PC","Renger van der Zande","7","1:44.009","48:39.012","Green","Track","11.212","22.986","19.296","7.424","6.210","5.748","9.600","6.711","6.126","5.208","0.472","3.016","173.344"
"33","GTD","Jeroen Bleekemolen","4","2:26.732","48:40.670","Green","Pit","11.635","24.226","21.749","10.094","9.675","9.898","12.054","9.446","9.688","12.010","0.000","0.000","0.000"
"52","PC","Robert Alon","12","1:50.497","48:45.089","Green","Track","12.161","24.610","21.309","7.605","6.251","5.819","10.860","6.943","6.192","5.241","0.476","3.030","171.887"
"38","PC","James French","1","1:47.734","48:49.132","Green","Track","11.443","23.575","20.434","7.602","6.364","5.955","10.226","6.921","6.274","5.348","0.485","3.107","168.697"
"68","GTLM","Alessandro Pier Guidi","3","1:51.315","48:50.059","Green","Track","0.000","0.000","20.575","7.818","6.422","6.381","10.625","7.122","6.270","5.292","0.478","3.062","171.168"
"911","GTLM","Kevin Estre","4","1:47.803","48:52.529","Green","Track","11.981","23.935","19.772","7.826","6.398","5.948","9.782","7.071","6.278","5.277","0.477","3.058","171.527"
"38","PC","James French","12","1:49.128","48:57.294","Green","Track","11.443","23.575","20.434","7.602","6.364","5.955","10.226","6.921","6.274","5.348","0.485","3.107","168.697"
"5","P","Filipe Albuquerque","18","1:44.672","49:00.088","Green","Track","10.907","24.111","21.121","7.192","5.868","5.495","9.592","6.479","5.774","4.873","0.443","2.817","184.691"
"02","P","Scott Dixon","11","2:12.954","49:04.001","Green","Track","29.407","29.206","23.667","7.389","6.027","5.777","10.655","6.661","5.879","4.964","0.450","2.872","181.818"
"31","P","Eric Curran","11","1:43.674","49:04.159","Green","Track","10.931","23.024","19.786","7.182","5.858","5.565","10.513","6.595","5.838","5.059","0.452","2.871","181.014"
"45","GTD","Christopher Haase","5","1:51.762","49:04.211","Green","Track","12.068","24.784","20.782","7.947","6.506","6.091","10.820","7.198","6.457","5.422","0.489","3.198","167.317"
"66","GTLM","Dirk Mueller","6","2:09.063","49:06.739","Green","Track","28.045","26.917","21.415","7.903","6.354","5.926","10.617","7.062","6.203","5.174","0.472","2.975","173.344"
"23","GTD","Ian James","11","10:32.708","49:07.048","Green","Track","527.668","28.356","21.999","7.997","6.552","6.264","11.057","7.248","6.464","5.449","0.495","3.159","165.289"
