"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"5","P","Christian Fittipaldi","1","1:28.070","1:28.070","Green","Track","3.516","11.817","0.526","13.504","10.133","9.036","0.540","13.381","9.869","9.521","2.168","4.059","150.363","150.253"
"10","P","Ricky Taylor","1","1:29.014","1:29.014","Green","Track","3.595","12.187","0.535","13.464","10.110","8.998","0.544","13.387","9.916","9.672","2.210","4.130","147.833","149.148"
"90","P","Marc Goossens","1","1:29.863","1:29.863","Green","Track","3.560","12.822","0.532","13.767","10.230","9.141","0.542","13.288","9.931","9.451","2.214","4.120","148.667","149.698"
"31","P","Eric Curran","1","1:30.281","1:30.281","Green","Track","3.765","12.690","0.540","14.140","10.116","8.989","0.554","13.528","9.822","9.477","2.177","4.064","146.465","146.456"
"55","P","Tristan Nunez","1","1:31.156","1:31.156","Green","Track","3.872","12.428","0.564","14.558","10.344","8.980","0.537","13.556","9.914","9.602","2.178","4.073","140.232","151.092"
"60","P","Katherine Legge","1","1:33.277","1:33.277","Green","Track","4.210","12.952","0.540","14.162","10.398","9.173","0.543","13.670","10.388","10.005","2.243","4.156","146.465","149.422"
"70","P","Tom Long","1","1:33.511","1:33.511","Green","Track","4.288","12.991","0.533","14.603","10.462","8.901","0.527","13.664","10.228","10.022","2.211","4.084","148.388","153.959"
"52","PC","Robert Alon","1","1:34.505","1:34.505","Green","Track","3.799","13.148","0.554","15.272","10.824","9.341","0.551","13.480","10.163","9.855","2.271","4.272","142.763","147.253"
"38","PC","James French","1","1:35.394","1:35.394","Green","Track","4.285","13.428","0.552","14.402","10.999","9.279","0.553","13.585","10.474","9.999","2.251","4.210","143.281","146.720"
"8","PC","Alex Popow","1","1:36.442","1:36.442","Green","Track","4.214","13.508","0.556","14.600","11.273","9.323","0.560","13.987","10.267","10.239","2.295","4.247","142.250","144.886"
"54","PC","Jonathan Bennett","1","1:37.613","1:37.613","Green","Track","4.198","13.383","0.578","14.800","11.154","9.361","0.590","14.411","10.630","10.131","2.309","4.308","136.835","137.519"
"20","PC","Tomy Drissi","1","1:38.834","1:38.834","Green","Track","4.533","13.211","0.562","15.161","11.142","9.392","0.592","14.430","10.720","10.483","2.340","4.365","140.731","137.055"
"88","PC","Mark Kvamme","1","1:40.458","1:40.458","Green","Track","4.498","13.504","0.583","14.795","11.135","9.581","0.577","14.617","11.004","10.628","2.373","4.561","135.662","140.618"
"48","GTD","Bryan Sellers","1","1:46.417","1:46.417","Green","Track","3.792","13.184","0.575","14.390","10.708","9.921","0.578","13.670","10.410","10.317","2.454","4.508","137.549","140.374"
"6","GTD","Robin Liddell","1","1:46.818","1:46.818","Green","Track","3.933","13.345","0.580","14.272","10.729","9.883","0.581","13.651","10.450","10.220","2.430","4.490","136.364","139.650"
"73","GTD","Patrick Lindsey","1","1:48.187","1:48.187","Green","Track","3.901","13.225","0.569","14.858","11.002","9.800","0.574","14.159","10.681","10.427","2.462","4.494","139.000","141.353"
"9","GTD","Matt Bell","1","1:48.587","1:48.587","Green","Track","3.788","13.588","0.587","14.316","10.853","9.997","0.580","13.834","10.700","10.593","2.464","4.509","134.737","139.890"
"16","GTD","Spencer Pumpelly","1","1:48.718","1:48.718","Green","Track","4.015","13.554","0.573","14.670","10.839","9.901","0.578","13.868","10.651","10.554","2.414","4.488","138.030","140.374"
"63","GTD","Christina Nielsen","1","1:49.601","1:49.601","Green","Track","4.004","13.403","0.588","14.956","11.041","9.889","0.568","14.022","10.724","10.631","2.420","4.423","134.508","142.846"
"33","GTD","Ben Keating","1","1:50.091","1:50.091","Green","Track","4.108","13.697","0.569","15.129","10.946","9.737","0.582","14.342","10.588","10.577","2.415","4.434","139.000","139.410"
"22","GTD","Cooper MacNeil","1","1:50.664","1:50.664","Green","Track","4.083","13.586","0.567","15.253","11.048","9.801","0.599","14.228","10.629","10.706","2.430","4.454","139.490","135.453"
"23","GTD","Mario Farnbacher","1","1:51.082","1:51.082","Green","Track","4.172","13.433","0.565","15.500","10.995","9.742","0.579","14.371","10.549","10.698","2.481","4.513","139.984","140.132"
"96","GTD","Bret Curtis","1","1:52.428","1:52.428","Green","Track","3.808","13.569","0.576","15.504","11.314","10.027","0.573","14.287","10.805","10.684","2.482","4.518","137.311","141.599"
"97","GTD","Michael Marsal","1","1:53.413","1:53.413","Green","Track","4.245","13.809","0.571","15.460","11.350","10.089","0.585","14.718","10.962","10.701","2.455","4.491","138.513","138.695"
"27","GTD","Lawrence DeGeorge","1","1:56.514","1:56.514","Green","Track","4.266","13.825","0.578","15.619","11.599","10.146","0.588","15.203","11.217","11.307","2.529","4.884","136.835","137.987"
"44","GTD","John Potter","1","1:56.722","1:56.722","Green","Track","4.322","13.973","0.591","15.488","11.738","9.996","0.596","15.099","11.251","11.327","2.491","4.862","133.826","136.135"
"5","P","Christian Fittipaldi","2","1:26.460","2:54.530","Green","Track","3.232","11.483","0.521","13.097","9.992","8.977","0.544","13.033","9.853","9.497","2.169","4.062","151.806","149.148"
"10","P","Ricky Taylor","2","1:27.068","2:56.082","Green","Track","3.214","11.527","0.529","13.146","10.224","8.987","0.529","13.087","9.946","9.549","2.216","4.114","149.510","153.377"
"90","P","Marc Goossens","2","1:26.571","2:56.434","Green","Track","3.027","11.702","0.535","13.056","10.019","9.098","0.533","12.954","9.927","9.434","2.200","4.086","147.833","152.226"
"31","P","Eric Curran","2","1:27.166","2:57.447","Green","Track","3.137","11.687","0.523","13.372","9.961","8.979","0.539","13.172","10.044","9.476","2.197","4.079","151.225","150.531"
"55","P","Tristan Nunez","2","1:27.375","2:58.531","Green","Track","3.204","11.446","0.524","13.492","10.101","9.011","0.532","13.237","9.899","9.662","2.183","4.084","150.937","152.512"
"70","P","Tom Long","2","1:28.064","3:01.575","Green","Track","3.250","11.703","0.527","13.562","10.331","9.001","0.530","13.068","10.029","9.753","2.204","4.106","150.078","153.087"
"60","P","Katherine Legge","2","1:29.376","3:02.653","Green","Track","3.181","11.896","0.537","14.048","10.473","9.254","0.532","13.252","10.131","9.738","2.210","4.124","147.283","152.512"
"52","PC","Robert Alon","2","1:29.063","3:03.568","Green","Track","3.340","11.946","0.543","13.524","10.281","9.283","0.552","13.303","10.086","9.772","2.242","4.191","145.655","146.986"
"38","PC","James French","2","1:29.398","3:04.792","Green","Track","3.314","11.950","0.543","13.401","10.469","9.282","0.551","13.387","10.128","9.880","2.266","4.227","145.655","147.253"
"8","PC","Alex Popow","2","1:30.574","3:07.016","Green","Track","3.403","12.156","0.543","13.465","10.458","9.393","0.548","13.631","10.193","10.180","2.292","4.312","145.655","148.059"
"54","PC","Jonathan Bennett","2","1:30.895","3:08.508","Green","Track","3.406","12.288","0.546","13.450","10.567","9.292","0.553","13.912","10.313","9.999","2.299","4.270","144.855","146.720"
"20","PC","Tomy Drissi","2","1:32.979","3:11.813","Green","Track","3.662","12.746","0.553","13.913","10.690","9.381","0.569","14.108","10.528","10.253","2.292","4.284","143.022","142.595"
"88","PC","Mark Kvamme","2","1:34.563","3:15.021","Green","Track","3.677","12.954","0.556","14.090","10.751","9.483","0.559","14.279","10.732","10.612","2.364","4.506","142.250","145.146"
"48","GTD","Bryan Sellers","2","1:32.640","3:19.057","Green","Track","3.526","12.931","0.573","13.749","10.469","9.876","0.578","13.405","10.405","10.240","2.413","4.475","138.030","140.374"
"6","GTD","Robin Liddell","2","1:32.860","3:19.678","Green","Track","3.372","13.079","0.578","13.795","10.538","9.896","0.581","13.343","10.552","10.215","2.420","4.491","136.835","139.650"
"73","GTD","Patrick Lindsey","2","1:32.920","3:21.107","Green","Track","3.524","12.837","0.567","13.978","10.612","9.723","0.568","13.702","10.298","10.297","2.385","4.429","139.490","142.846"
"9","GTD","Matt Bell","2","1:33.403","3:21.990","Green","Track","3.469","13.075","0.574","13.768","10.607","9.962","0.579","13.539","10.380","10.410","2.485","4.555","137.789","140.132"
"16","GTD","Spencer Pumpelly","2","1:33.511","3:22.229","Green","Track","3.669","13.075","0.570","13.916","10.655","9.861","0.571","13.731","10.355","10.191","2.429","4.488","138.756","142.095"
"63","GTD","Christina Nielsen","2","1:34.186","3:23.787","Green","Track","3.609","12.977","0.564","13.944","10.796","9.764","0.570","14.010","10.584","10.502","2.423","4.443","140.232","142.344"
"33","GTD","Ben Keating","2","1:34.146","3:24.237","Green","Track","3.648","12.995","0.560","14.080","10.802","9.661","0.565","13.925","10.519","10.538","2.414","4.439","141.234","143.604"
"22","GTD","Cooper MacNeil","2","1:34.773","3:25.437","Green","Track","3.629","12.828","0.565","14.309","10.828","9.817","0.576","14.401","10.469","10.498","2.413","4.440","139.984","140.862"
"23","GTD","Mario Farnbacher","2","1:34.836","3:25.918","Green","Track","3.562","12.950","0.571","14.111","10.864","9.748","0.567","14.402","10.637","10.519","2.431","4.474","138.513","143.098"
"96","GTD","Bret Curtis","2","1:34.863","3:27.291","Green","Track","3.538","12.987","0.570","14.121","11.035","9.884","0.573","14.100","10.671","10.455","2.437","4.492","138.756","141.599"
"97","GTD","Michael Marsal","2","1:34.639","3:28.052","Green","Track","3.726","12.969","0.570","13.880","10.716","9.931","0.571","14.156","10.743","10.493","2.420","4.464","138.756","142.095"
"44","GTD","John Potter","2","1:37.752","3:34.474","Green","Track","4.013","13.740","0.595","14.570","11.090","10.010","0.584","14.309","10.811","10.954","2.488","4.588","132.926","138.932"
"27","GTD","Lawrence DeGeorge","2","1:42.255","3:38.769","Green","Track","3.849","14.341","0.646","15.499","11.809","10.090","0.595","15.260","11.309","11.459","2.545","4.853","122.432","136.364"
"5","P","Christian Fittipaldi","3","1:25.447","4:19.977","Green","Track","3.208","11.350","0.521","12.892","9.750","8.896","0.530","13.037","9.681","9.377","2.156","4.049","151.806","153.087"
"10","P","Ricky Taylor","3","1:26.213","4:22.295","Green","Track","3.099","11.456","0.524","13.032","9.963","8.974","0.531","12.807","9.896","9.585","2.225","4.121","150.937","152.799"
"90","P","Marc Goossens","3","1:26.241","4:22.675","Green","Track","3.064","11.710","0.528","12.974","9.945","9.023","0.527","12.849","9.822","9.437","2.211","4.151","149.793","153.959"
"31","P","Eric Curran","3","1:26.446","4:23.893","Green","Track","3.167","11.438","0.518","13.137","9.869","8.989","0.534","13.046","9.984","9.508","2.191","4.065","152.685","151.941"
"55","P","Tristan Nunez","3","1:26.729","4:25.260","Green","Track","3.169","11.469","0.524","13.153","10.080","9.006","0.532","13.037","9.824","9.657","2.185","4.093","150.937","152.512"
"70","P","Tom Long","3","1:27.734","4:29.309","Green","Track","3.306","11.643","0.529","13.141","10.221","8.996","0.530","13.109","10.061","9.838","2.223","4.137","149.510","153.087"
"60","P","Katherine Legge","3","1:28.018","4:30.671","Green","Track","3.159","11.913","0.535","13.087","9.997","9.109","0.529","13.058","10.002","10.026","2.365","4.238","147.833","153.377"
"52","PC","Robert Alon","3","1:28.382","4:31.950","Green","Track","3.282","11.953","0.541","13.326","10.045","9.337","0.548","13.059","9.908","9.910","2.254","4.219","146.194","148.059"
"38","PC","James French","3","1:28.355","4:33.147","Green","Track","3.246","11.904","0.540","13.235","10.047","9.266","0.549","13.219","10.034","9.843","2.254","4.218","146.465","147.789"
"8","PC","Alex Popow","3","1:30.071","4:37.087","Green","Track","3.436","12.153","0.545","13.349","10.361","9.281","0.550","13.302","10.221","10.331","2.287","4.255","145.121","147.521"
"54","PC","Jonathan Bennett","3","1:30.834","4:39.342","Green","Track","3.494","12.159","0.545","13.671","10.500","9.289","0.561","13.874","10.230","10.004","2.269","4.238","145.121","144.628"
"20","PC","Tomy Drissi","3","1:31.537","4:43.350","Green","Track","3.572","12.365","0.552","13.726","10.460","9.300","0.555","13.819","10.482","10.158","2.286","4.262","143.281","146.192"
"88","PC","Mark Kvamme","3","1:34.836","4:49.857","Green","Track","3.707","12.948","0.555","14.127","10.619","9.505","0.571","14.275","10.739","10.831","2.367","4.592","142.506","142.095"
"48","GTD","Bryan Sellers","3","1:32.602","4:51.659","Green","Track","3.483","12.891","0.571","13.661","10.411","9.845","0.576","13.491","10.474","10.273","2.433","4.493","138.513","140.862"
"6","GTD","Robin Liddell","3","1:32.515","4:52.193","Green","Track","3.372","12.819","0.576","13.608","10.451","9.884","0.579","13.413","10.380","10.418","2.476","4.539","137.311","140.132"
"73","GTD","Patrick Lindsey","3","1:32.392","4:53.499","Green","Track","3.514","12.685","0.564","13.699","10.607","9.679","0.568","13.699","10.279","10.265","2.398","4.435","140.232","142.846"
"9","GTD","Matt Bell","3","1:32.452","4:54.442","Green","Track","3.409","12.875","0.574","13.547","10.434","9.909","0.578","13.387","10.328","10.389","2.473","4.549","137.789","140.374"
"16","GTD","Spencer Pumpelly","3","1:32.444","4:54.673","Green","Track","3.503","12.822","0.565","13.693","10.440","9.805","0.571","13.577","10.393","10.200","2.407","4.468","139.984","142.095"
"63","GTD","Christina Nielsen","3","1:33.671","4:57.458","Green","Track","3.514","12.953","0.565","13.891","10.777","9.825","0.568","13.857","10.445","10.453","2.395","4.428","139.984","142.846"
"33","GTD","Ben Keating","3","1:33.745","4:57.982","Green","Track","3.692","13.005","0.561","13.721","10.744","9.613","0.569","13.985","10.519","10.455","2.441","4.440","140.982","142.595"
"23","GTD","Mario Farnbacher","3","1:34.602","5:00.520","Green","Track","3.592","12.734","0.569","14.062","10.757","9.800","0.569","13.959","10.606","11.003","2.450","4.501","139.000","142.595"
"22","GTD","Cooper MacNeil","3","1:35.367","5:00.804","Green","Track","3.651","12.856","0.563","14.023","10.714","9.740","0.570","14.181","10.638","11.532","2.433","4.466","140.481","142.344"
"96","GTD","Bret Curtis","3","1:34.127","5:01.418","Green","Track","3.484","12.869","0.567","13.965","10.825","9.858","0.572","13.800","10.658","10.562","2.463","4.504","139.490","141.847"
"97","GTD","Michael Marsal","3","1:34.557","5:02.609","Green","Track","3.562","13.020","0.568","13.887","10.744","9.879","0.571","13.916","10.686","10.790","2.442","4.492","139.245","142.095"
"44","GTD","John Potter","3","1:35.722","5:10.196","Green","Track","3.638","13.126","0.581","14.239","11.078","9.969","0.584","14.067","10.597","10.811","2.468","4.564","136.129","138.932"
"27","GTD","Lawrence DeGeorge","3","1:39.373","5:18.142","Green","Track","3.848","13.637","0.584","14.730","11.206","10.020","0.605","14.836","11.142","11.357","2.531","4.877","135.430","134.110"
"5","P","Christian Fittipaldi","4","1:25.102","5:45.079","Green","Track","3.156","11.375","0.521","12.790","9.758","8.938","0.532","12.855","9.700","9.276","2.155","4.046","151.806","152.512"
"10","P","Ricky Taylor","4","1:25.734","5:48.029","Green","Track","3.106","11.359","0.524","12.928","9.932","8.961","0.531","12.830","9.775","9.498","2.192","4.098","150.937","152.799"
"90","P","Marc Goossens","4","1:25.939","5:48.614","Green","Track","3.045","11.674","0.527","12.803","9.954","8.971","0.529","12.886","9.787","9.405","2.234","4.124","150.078","153.377"
"31","P","Eric Curran","4","1:26.039","5:49.932","Green","Track","3.159","11.504","0.518","12.996","9.785","8.939","0.532","13.094","9.822","9.446","2.179","4.065","152.685","152.512"
"55","P","Tristan Nunez","4","1:26.581","5:51.841","Green","Track","3.231","11.446","0.525","12.980","9.924","9.064","0.535","13.088","9.799","9.635","2.205","4.149","150.649","151.657"
"70","P","Tom Long","4","1:27.673","5:56.982","Green","Track","3.205","11.680","0.532","12.978","10.132","9.089","0.537","13.167","10.085","9.905","2.218","4.145","148.667","151.092"
"60","P","Katherine Legge","4","1:27.088","5:57.759","Green","Track","3.150","11.915","0.535","12.869","9.970","9.064","0.529","13.072","9.939","9.743","2.195","4.107","147.833","153.377"
"52","PC","Robert Alon","4","1:27.702","5:59.652","Green","Track","3.162","11.836","0.539","13.205","9.997","9.276","0.548","13.056","9.961","9.653","2.254","4.215","146.736","148.059"
"38","PC","James French","4","1:27.834","6:00.981","Green","Track","3.255","11.879","0.541","13.194","10.171","9.211","0.545","13.046","9.981","9.564","2.244","4.203","146.194","148.874"
"8","PC","Alex Popow","4","1:29.437","6:06.524","Green","Track","3.385","12.115","0.543","13.171","10.222","9.295","0.548","13.438","10.194","10.005","2.282","4.239","145.655","148.059"
"54","PC","Jonathan Bennett","4","1:29.765","6:09.107","Green","Track","3.406","12.030","0.545","13.473","10.186","9.309","0.552","13.562","10.175","10.015","2.276","4.236","145.121","146.986"
"20","PC","Tomy Drissi","4","1:31.247","6:14.597","Green","Track","3.510","12.272","0.549","13.490","10.477","9.422","0.555","13.961","10.256","10.197","2.286","4.272","144.064","146.192"
"88","PC","Mark Kvamme","4","1:34.136","6:23.993","Green","Track","3.807","12.925","0.554","14.061","10.580","9.501","0.552","13.995","10.712","10.589","2.371","4.489","142.763","146.986"
"48","GTD","Bryan Sellers","4","1:33.058","6:24.717","Green","Track","3.518","12.888","0.572","13.774","10.464","9.883","0.577","13.489","10.502","10.480","2.433","4.478","138.271","140.618"
"6","GTD","Robin Liddell","4","1:32.756","6:24.949","Green","Track","3.402","12.808","0.574","13.868","10.490","9.911","0.579","13.431","10.432","10.328","2.441","4.492","137.789","140.132"
"73","GTD","Patrick Lindsey","4","1:32.290","6:25.789","Green","Track","3.479","12.573","0.561","13.672","10.562","9.810","0.569","13.668","10.264","10.318","2.393","4.421","140.982","142.595"
"9","GTD","Matt Bell","4","1:32.575","6:27.017","Green","Track","3.379","12.774","0.573","13.550","10.649","9.990","0.582","13.461","10.336","10.312","2.453","4.516","138.030","139.410"
"16","GTD","Spencer Pumpelly","4","1:32.536","6:27.209","Green","Track","3.492","12.891","0.571","13.712","10.578","9.812","0.571","13.555","10.241","10.248","2.398","4.467","138.513","142.095"
"63","GTD","Christina Nielsen","4","1:33.595","6:31.053","Green","Track","3.415","12.885","0.564","13.954","10.842","9.758","0.566","13.718","10.491","10.568","2.412","4.422","140.232","143.350"
"33","GTD","Ben Keating","4","1:33.440","6:31.422","Green","Track","3.540","12.761","0.560","13.818","10.917","9.662","0.566","13.867","10.479","10.451","2.408","4.411","141.234","143.350"
"23","GTD","Mario Farnbacher","4","1:32.704","6:33.224","Green","Track","3.478","12.588","0.569","13.740","10.621","9.806","0.570","13.736","10.471","10.269","2.405","4.451","139.000","142.344"
"22","GTD","Cooper MacNeil","4","1:34.019","6:34.823","Green","Track","3.649","12.898","0.566","13.973","10.733","9.822","0.575","14.134","10.349","10.471","2.406","4.443","139.737","141.107"
"96","GTD","Bret Curtis","4","1:34.819","6:36.237","Green","Track","3.586","12.893","0.572","14.239","10.849","9.914","0.574","14.034","10.708","10.464","2.471","4.515","138.271","141.353"
"97","GTD","Michael Marsal","4","1:34.117","6:36.726","Green","Track","3.564","12.831","0.572","13.908","10.673","9.834","0.569","14.117","10.569","10.584","2.427","4.469","138.271","142.595"
"44","GTD","John Potter","4","1:35.127","6:45.323","Green","Track","3.608","12.973","0.580","14.152","10.926","9.977","0.584","14.126","10.468","10.724","2.461","4.548","136.364","138.932"
"27","GTD","Lawrence DeGeorge","4","1:40.144","6:58.286","Green","Track","4.144","13.637","0.582","14.742","11.322","10.133","0.588","14.861","11.289","11.481","2.537","4.828","135.895","137.987"
"5","P","Christian Fittipaldi","5","1:25.279","7:10.358","Green","Track","3.139","11.352","0.524","12.794","9.755","8.952","0.535","12.974","9.588","9.411","2.186","4.069","150.937","151.657"
"10","P","Ricky Taylor","5","1:25.518","7:13.547","Green","Track","3.083","11.286","0.525","12.878","9.872","8.938","0.530","12.843","9.758","9.503","2.202","4.100","150.649","153.087"
"90","P","Marc Goossens","5","1:25.495","7:14.109","Green","Track","3.049","11.508","0.524","12.859","9.820","8.983","0.527","12.803","9.742","9.360","2.203","4.117","150.937","153.959"
"31","P","Eric Curran","5","1:26.102","7:16.034","Green","Track","3.199","11.457","0.518","13.045","9.881","8.976","0.528","13.053","9.857","9.370","2.167","4.051","152.685","153.667"
"55","P","Tristan Nunez","5","1:26.822","7:18.663","Green","Track","3.287","11.521","0.529","13.036","9.904","9.036","0.537","13.050","9.883","9.694","2.205","4.140","149.510","151.092"
"70","P","Tom Long","5","1:27.343","7:24.325","Green","Track","3.298","11.699","0.535","13.103","9.975","9.041","0.538","13.123","9.903","9.768","2.216","4.144","147.833","150.811"
"60","P","Katherine Legge","5","1:27.236","7:24.995","Green","Track","3.106","11.812","0.534","12.909","10.028","9.054","0.530","13.169","10.120","9.657","2.204","4.113","148.110","153.087"
"52","PC","Robert Alon","5","1:27.606","7:27.258","Green","Track","3.210","11.818","0.540","13.180","10.010","9.354","0.550","12.988","9.858","9.638","2.253","4.207","146.465","147.521"
"38","PC","James French","5","1:27.972","7:28.953","Green","Track","3.240","11.805","0.541","13.088","10.047","9.237","0.551","13.121","10.180","9.721","2.240","4.201","146.194","147.253"
"8","PC","Alex Popow","5","1:28.877","7:35.401","Green","Track","3.343","12.056","0.542","13.121","10.132","9.285","0.546","13.225","10.084","10.049","2.271","4.223","145.924","148.601"
"54","PC","Jonathan Bennett","5","1:29.841","7:38.948","Green","Track","3.492","12.185","0.547","13.450","10.268","9.317","0.549","13.443","10.196","9.911","2.263","4.220","144.590","147.789"
"20","PC","Tomy Drissi","5","1:30.780","7:45.377","Green","Track","3.471","12.284","0.551","13.621","10.317","9.418","0.553","13.838","10.292","9.929","2.268","4.238","143.541","146.720"
"88","PC","Mark Kvamme","5","1:33.400","7:57.393","Green","Track","3.689","12.895","0.554","14.050","10.465","9.464","0.571","13.803","10.540","10.532","2.361","4.476","142.763","142.095"
"48","GTD","Bryan Sellers","5","1:33.138","7:57.855","Green","Track","3.622","12.881","0.574","14.086","10.462","9.868","0.576","13.433","10.445","10.295","2.421","4.475","137.789","140.862"
"6","GTD","Robin Liddell","5","1:33.315","7:58.264","Green","Track","3.578","13.055","0.577","13.977","10.566","9.859","0.578","13.456","10.458","10.294","2.429","4.488","137.073","140.374"
"73","GTD","Patrick Lindsey","5","1:32.977","7:58.766","Green","Track","3.477","12.727","0.564","13.997","10.667","9.797","0.576","13.811","10.310","10.262","2.380","4.409","140.232","140.862"
"9","GTD","Matt Bell","5","1:32.408","7:59.425","Green","Track","3.357","12.757","0.573","13.461","10.443","9.927","0.579","13.546","10.445","10.353","2.458","4.509","138.030","140.132"
"16","GTD","Spencer Pumpelly","5","1:32.353","7:59.562","Green","Track","3.576","12.776","0.567","13.624","10.401","9.842","0.573","13.555","10.351","10.236","2.398","4.454","139.490","141.599"
"63","GTD","Christina Nielsen","5","1:32.752","8:03.805","Green","Track","3.483","12.753","0.565","13.666","10.651","9.747","0.565","13.701","10.384","10.409","2.403","4.425","139.984","143.604"
"33","GTD","Ben Keating","5","1:32.761","8:04.183","Green","Track","3.526","12.805","0.557","13.684","10.700","9.671","0.561","13.645","10.472","10.353","2.396","4.391","141.994","144.628"
"23","GTD","Mario Farnbacher","5","1:32.227","8:05.451","Green","Track","3.468","12.601","0.567","13.614","10.626","9.829","0.570","13.518","10.373","10.203","2.407","4.451","139.490","142.344"
"22","GTD","Cooper MacNeil","5","1:33.767","8:08.590","Green","Track","3.631","12.722","0.564","14.059","10.599","9.754","0.574","14.050","10.472","10.459","2.426","4.457","140.232","141.353"
"96","GTD","Bret Curtis","5","1:33.703","8:09.940","Green","Track","3.438","12.801","0.572","13.923","10.711","9.919","0.575","13.942","10.526","10.376","2.433","4.487","138.271","141.107"
"97","GTD","Michael Marsal","5","1:34.813","8:11.539","Green","Track","3.610","12.804","0.573","13.849","10.717","9.956","0.570","14.079","10.509","11.206","2.451","4.489","138.030","142.344"
"44","GTD","John Potter","5","1:34.525","8:19.848","Green","Track","3.584","12.976","0.580","14.121","10.778","9.953","0.583","13.958","10.384","10.619","2.453","4.536","136.364","139.170"
"5","P","Christian Fittipaldi","6","1:26.061","8:36.419","Green","Track","3.113","11.231","0.520","12.753","9.707","8.888","0.528","13.177","9.916","9.981","2.189","4.058","152.098","153.667"
"10","P","Ricky Taylor","6","1:25.898","8:39.445","Green","Track","3.074","11.298","0.524","12.794","9.875","8.998","0.532","12.735","9.731","9.645","2.276","4.416","150.937","152.512"
"27","GTD","Lawrence DeGeorge","5","1:41.226","8:39.512","Green","Track","3.678","13.987","0.587","14.639","11.437","10.135","0.605","14.928","11.328","12.347","2.567","4.988","134.737","134.110"
"90","P","Marc Goossens","6","1:25.466","8:39.575","Green","Track","2.994","11.510","0.522","12.848","9.770","8.983","0.529","12.662","9.749","9.422","2.193","4.284","151.515","153.377"
"31","P","Eric Curran","6","1:25.856","8:41.890","Green","Track","3.181","11.446","0.521","13.007","9.844","8.949","0.529","13.010","9.778","9.351","2.178","4.062","151.806","153.377"
"55","P","Tristan Nunez","6","1:26.544","8:45.207","Green","Track","3.254","11.400","0.528","12.836","10.008","9.071","0.538","13.107","9.875","9.592","2.197","4.138","149.793","150.811"
"70","P","Tom Long","6","1:26.818","8:51.143","Green","Track","3.179","11.689","0.536","12.834","9.954","9.078","0.541","12.982","9.971","9.700","2.217","4.137","147.558","149.975"
"60","P","Katherine Legge","6","1:27.221","8:52.216","Green","Track","3.176","11.917","0.534","12.925","9.754","9.012","0.530","13.173","10.080","9.798","2.216","4.106","148.110","153.087"
"52","PC","Robert Alon","6","1:27.390","8:54.648","Green","Track","3.198","11.869","0.541","13.129","9.936","9.214","0.549","12.915","9.953","9.643","2.247","4.196","146.194","147.789"
"38","PC","James French","6","1:27.076","8:56.029","Green","Track","3.148","11.710","0.540","12.993","9.963","9.235","0.550","12.890","10.014","9.617","2.230","4.186","146.465","147.521"
"8","PC","Alex Popow","6","1:28.610","9:04.011","Green","Track","3.223","12.101","0.544","13.000","10.077","9.298","0.547","13.181","10.192","9.937","2.280","4.230","145.388","148.330"
"54","PC","Jonathan Bennett","6","1:29.500","9:08.448","Green","Track","3.465","11.985","0.545","13.331","10.270","9.250","0.551","13.535","10.129","9.939","2.273","4.227","145.121","147.253"
"20","PC","Tomy Drissi","6","1:31.198","9:16.575","Green","Track","3.515","12.252","0.551","13.517","10.364","9.378","0.554","13.860","10.378","10.222","2.292","4.315","143.541","146.456"
"88","PC","Mark Kvamme","6","1:33.288","9:30.681","Green","Track","3.569","12.824","0.552","13.938","10.381","9.513","0.576","13.889","10.641","10.581","2.371","4.453","143.281","140.862"
"48","GTD","Bryan Sellers","6","1:33.196","9:31.051","Green","Track","3.542","12.959","0.574","14.038","10.385","9.839","0.577","13.469","10.456","10.450","2.426","4.481","137.789","140.618"
"6","GTD","Robin Liddell","6","1:33.016","9:31.280","Green","Track","3.413","12.987","0.580","14.063","10.500","9.871","0.579","13.382","10.405","10.326","2.419","4.491","136.364","140.132"
"73","GTD","Patrick Lindsey","6","1:33.049","9:31.815","Green","Track","3.488","12.655","0.563","14.347","10.587","9.813","0.571","13.620","10.353","10.236","2.386","4.430","140.481","142.095"
"9","GTD","Matt Bell","6","1:33.008","9:32.433","Green","Track","3.429","12.896","0.572","13.765","10.652","9.901","0.578","13.585","10.294","10.379","2.459","4.498","138.271","140.374"
"16","GTD","Spencer Pumpelly","6","1:33.091","9:32.653","Green","Track","3.533","12.862","0.567","13.947","10.609","9.834","0.575","13.619","10.355","10.197","2.403","4.590","139.490","141.107"
"63","GTD","Christina Nielsen","6","1:32.829","9:36.634","Green","Track","3.556","12.721","0.565","13.644","10.566","9.770","0.568","13.838","10.416","10.410","2.385","4.390","139.984","142.846"
"33","GTD","Ben Keating","6","1:33.114","9:37.297","Green","Track","3.529","12.853","0.562","13.804","10.622","9.666","0.563","13.701","10.486","10.457","2.436","4.435","140.731","144.114"
"23","GTD","Mario Farnbacher","6","1:32.106","9:37.557","Green","Track","3.407","12.535","0.566","13.575","10.559","9.883","0.570","13.548","10.309","10.327","2.400","4.427","139.737","142.344"
"22","GTD","Cooper MacNeil","6","1:33.581","9:42.171","Green","Track","3.627","12.697","0.563","13.904","10.706","9.753","0.573","14.030","10.340","10.456","2.455","4.477","140.481","141.599"
