"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP2"
"80","GTD","Dan Knox","9","2:15.483","24:49.339","Green","Track","5.449","11.130","21.570","0.508","24.546","31.675","22.564","13.128","4.913","161.842"
"63","GTD","Christina Nielsen","9","2:12.271","25:01.408","Green","Track","5.532","10.644","21.453","0.520","23.916","30.527","22.123","12.554","5.002","158.108"
"44","GTD","John Potter","11","2:10.317","25:01.999","Green","Track","5.466","10.431","21.149","0.514","23.518","29.935","21.718","12.605","4.981","159.953"
"8","PC","Alex Popow","7","7:36.614","25:08.061","Green","Track","330.630","13.222","21.300","0.517","24.239","28.884","21.059","12.072","4.691","159.025"
"3","GTLM","Antonio Garcia","9","2:05.714","25:11.401","Green","Track","5.404","9.965","20.647","0.508","22.492","28.462","20.859","12.491","4.886","161.842"
"6","GTD","Andrew Davis","7","6:38.090","25:12.886","Green","Track","262.112","15.671","21.882","0.524","26.304","31.708","22.469","12.466","4.954","156.901"
"90","P","Marc Goossens","9","2:17.578","25:19.657","Green","Pit","5.062","9.508","19.361","0.474","24.201","26.916","20.022","13.518","18.516","173.451"
"5","P","Christian Fittipaldi","11","1:56.227","25:27.915","Green","Track","4.989","9.170","19.023","0.470","21.171","26.131","19.284","11.469","4.520","174.927"
"52","PC","Tom Kimber-Smith","11","1:59.913","25:31.654","Green","Track","5.275","9.650","19.842","0.499","21.579","27.128","19.907","11.350","4.683","164.761"
"23","GTD","Alex Riberas","9","4:13.567","25:44.695","Green","Pit","5.500","10.295","20.976","0.518","23.191","29.383","21.640","15.228","126.836","158.718"
"38","PC","Kyle Marcelli","10","2:26.434","25:44.769","Green","Pit","5.213","9.650","19.579","0.493","28.877","28.286","20.564","14.590","19.182","166.767"
"54","PC","Colin Braun","8","5:57.009","25:45.556","Green","Track","230.734","14.636","21.200","0.503","23.615","29.437","20.409","11.765","4.710","163.451"
"27","GTD","Luca Persiani","3","2:13.704","25:46.395","Green","Track","5.630","11.036","21.852","0.528","24.183","30.638","21.988","12.669","5.180","155.712"
"911","GTLM","Nick Tandy","10","2:08.947","25:46.873","Green","Track","5.492","10.161","20.744","0.510","24.246","29.392","21.411","12.085","4.906","161.208"
"73","GTD","Jorg Bergmeister","9","2:12.507","25:51.535","Green","Track","5.451","10.984","21.320","0.511","23.521","30.811","22.432","12.508","4.969","160.892"
"77","GTD","David MacNeil","10","2:17.073","25:52.567","Green","Track","5.527","11.253","21.516","0.515","24.608","32.621","23.212","12.858","4.963","159.643"
"26","PC","Don Yount","10","2:05.285","25:57.570","Green","Track","5.226","10.163","20.144","0.511","23.713","28.363","20.683","11.806","4.676","160.892"
"4","GTLM","Tommy Milner","9","2:06.544","26:00.294","Green","Track","5.454","10.076","20.928","0.513","22.882","28.608","21.165","12.005","4.913","160.265"
"100","GTLM","Lucas Luhr","8","10:05.439","26:02.482","Green","Track","473.139","15.176","21.373","0.648","28.475","28.731","21.017","11.988","4.892","126.876"
"97","GTD","Markus Palttala","11","2:08.255","26:04.366","Green","Track","5.524","10.336","20.771","0.512","23.282","29.070","21.201","12.323","5.236","160.578"
"25","GTLM","Bill Auberlen","11","2:05.027","26:05.411","Green","Track","5.464","9.882","20.565","0.514","22.751","28.231","20.589","12.118","4.913","159.953"
"912","GTLM","Frederic Makowiecki","11","2:04.907","26:06.809","Green","Track","5.396","9.943","20.428","0.507","22.370","28.578","20.908","11.908","4.869","162.162"
"20","PC","Bruno Junqueira","11","2:21.897","26:09.061","Green","Pit","5.259","9.538","19.598","0.498","21.546","28.281","23.190","15.203","18.784","165.092"
"60","P","Oswaldo Negri Jr.","10","2:20.702","26:09.672","Green","Pit","4.996","9.251","19.159","0.474","21.467","27.825","23.231","15.405","18.894","173.451"
"31","P","Dane Cameron","10","5:09.350","26:09.773","Green","Track","191.794","13.718","19.565","0.477","21.672","26.836","19.561","11.208","4.519","172.360"
"22","GTD","Cooper MacNeil","10","2:10.412","26:24.172","Green","Track","5.500","10.602","21.049","0.513","23.465","29.828","21.855","12.598","5.002","160.265"
"7","PC","Gustavo Yacaman","11","2:16.664","26:28.084","Green","Pit","5.275","9.891","19.877","0.493","21.736","27.375","19.972","13.311","18.734","166.767"
"10","P","Jordan Taylor","8","5:36.909","26:28.504","Green","Track","221.185","12.141","19.498","0.478","22.010","26.272","19.536","11.250","4.539","172.000"
"0","P","Sean Rayhall","10","5:29.577","26:35.058","Green","Track","208.298","13.862","20.016","0.479","22.306","28.330","20.352","11.450","4.484","171.641"
"96","GTD","Bret Curtis","9","3:54.210","26:39.553","Green","Track","101.577","14.080","22.191","0.520","24.966","31.000","22.149","12.744","4.983","158.108"
"88","PC","Mark Kvamme","11","2:07.792","26:49.299","Green","Track","5.245","10.309","20.425","0.501","23.523","29.576","21.517","11.983","4.713","164.104"
"16","GTD","Spencer Pumpelly","9","2:12.362","26:52.367","Green","Track","5.377","10.693","21.220","0.507","24.942","30.472","21.832","12.417","4.902","162.162"
"55","P","Tristan Nunez","11","2:14.281","26:58.537","Green","Pit","5.033","9.540","19.214","0.476","23.097","26.016","19.428","12.897","18.580","172.722"
"80","GTD","Dan Knox","10","2:14.585","27:03.924","Green","Track","5.420","11.015","21.467","0.506","24.525","31.553","22.293","12.916","4.890","162.482"
"8","PC","Alex Popow","8","2:05.168","27:13.229","Green","Track","5.259","9.995","20.034","0.494","22.427","28.333","21.661","12.305","4.660","166.429"
"63","GTD","Christina Nielsen","10","2:11.957","27:13.365","Green","Track","5.532","10.744","21.412","0.519","23.709","30.249","22.197","12.595","5.000","158.412"
"3","GTLM","Antonio Garcia","10","2:07.898","27:19.299","Green","Track","5.401","9.942","20.487","0.505","22.386","28.784","23.205","12.303","4.885","162.804"
"5","P","Christian Fittipaldi","11","3:52.885","27:24.573","Green","Track","5.015","9.464","19.099","0.473","21.204","26.300","19.364","11.250","4.489","173.818"
"70","P","Tom Long","10","3:28.467","27:26.768","Green","Track","91.707","12.535","20.229","0.479","21.709","26.674","19.448","11.198","4.488","171.641"
"52","PC","Tom Kimber-Smith","11","3:59.334","27:31.075","Green","Track","5.285","9.567","19.667","0.498","21.462","26.996","19.824","11.432","4.690","165.092"
"6","GTD","Andrew Davis","8","2:25.494","27:38.380","Green","Pit","5.441","10.526","20.935","0.508","23.176","29.096","22.655","14.598","18.559","161.842"
"44","GTD","John Potter","12","2:40.978","27:42.977","Green","Pit","5.459","10.648","21.447","0.569","25.236","33.882","27.943","17.454","18.340","144.492"
"54","PC","Colin Braun","9","1:59.972","27:45.528","Green","Track","5.325","9.636","19.698","0.504","21.791","27.126","19.769","11.423","4.700","163.127"
"911","GTLM","Nick Tandy","11","2:06.136","27:53.009","Green","Track","5.424","10.456","20.784","0.512","22.527","28.572","20.963","11.992","4.906","160.578"
"27","GTD","Luca Persiani","4","2:13.211","27:59.606","Green","Track","5.653","10.850","21.661","0.517","23.833","30.859","22.001","12.658","5.179","159.025"
"73","GTD","Jorg Bergmeister","10","2:10.102","28:01.637","Green","Track","5.469","10.622","21.114","0.511","23.278","29.889","21.685","12.572","4.962","160.892"
"26","PC","Don Yount","11","2:05.125","28:02.695","Green","Track","5.224","10.040","19.996","0.492","23.100","28.553","20.866","12.162","4.692","167.106"
"4","GTLM","Tommy Milner","10","2:05.463","28:05.757","Green","Track","5.440","10.101","20.523","0.510","22.612","28.505","20.890","11.981","4.901","161.208"
"77","GTD","David MacNeil","11","2:15.728","28:08.295","Green","Track","5.478","11.047","21.599","0.516","24.694","31.919","22.682","12.824","4.969","159.333"
"100","GTLM","Lucas Luhr","9","2:05.916","28:08.398","Green","Track","5.443","10.064","20.614","0.510","22.543","28.452","20.807","12.611","4.872","161.208"
"31","P","Dane Cameron","11","1:59.552","28:09.325","Green","Track","5.034","9.565","19.326","0.471","22.221","27.291","19.739","11.404","4.501","174.556"
"912","GTLM","Frederic Makowiecki","12","2:06.400","28:13.209","Green","Track","5.385","10.009","20.460","0.505","23.068","29.231","20.844","12.012","4.886","162.804"
"97","GTD","Markus Palttala","12","2:11.780","28:16.146","Green","Track","5.952","10.610","21.550","0.565","24.804","29.503","21.491","12.320","4.985","145.515"
"85","PC","Misha Goikhberg","11","6:31.367","28:17.950","Green","Track","270.337","12.227","20.258","0.499","23.165","27.864","20.537","11.737","4.743","164.761"
"23","GTD","Alex Riberas","10","2:35.697","28:20.392","Green","Track","23.556","16.705","21.584","0.520","23.738","30.020","22.152","12.446","4.976","158.108"
"67","GTLM","Ryan Briscoe","6","5:34.712","28:25.947","Green","Track","210.256","14.247","20.940","0.510","22.666","28.549","20.742","11.918","4.884","161.208"
"25","GTLM","Bill Auberlen","12","2:21.174","28:26.585","Green","Pit","5.441","10.292","20.769","0.513","22.430","28.371","21.089","13.899","18.370","160.265"
"10","P","Jordan Taylor","9","1:58.233","28:26.737","Green","Track","5.067","9.434","19.157","0.473","22.394","26.313","19.485","11.380","4.530","173.818"
"0","P","Sean Rayhall","11","1:58.417","28:33.475","Green","Track","5.033","9.541","19.280","0.474","21.524","26.783","19.677","11.608","4.497","173.451"
"22","GTD","Cooper MacNeil","11","2:09.767","28:33.939","Green","Track","5.517","10.595","21.046","0.512","23.184","29.951","21.586","12.396","4.980","160.578"
"66","GTLM","Joey Hand","10","4:45.821","28:42.959","Green","Track","153.609","15.720","22.018","0.592","24.928","30.094","21.834","12.153","4.873","138.878"
"48","GTD","Madison Snow","11","4:43.414","29:08.046","Green","Track","157.516","12.699","21.179","0.509","23.098","29.592","21.532","12.370","4.919","161.524"
"96","GTD","Bret Curtis","10","2:28.623","29:08.176","Green","Pit","5.515","10.699","21.593","0.515","24.219","30.457","22.273","14.682","18.670","159.643"
"88","PC","Mark Kvamme","12","2:26.372","29:15.671","Green","Pit","5.304","10.678","20.465","0.498","23.332","29.698","21.546","15.635","19.216","165.092"
"8","PC","Alex Popow","9","2:03.447","29:16.676","Green","Track","5.267","9.860","20.012","0.497","22.428","27.540","21.232","11.926","4.685","165.424"
"80","GTD","Dan Knox","11","2:14.892","29:18.816","Green","Track","5.433","10.958","21.558","0.509","24.499","31.106","22.811","13.139","4.879","161.524"
"16","GTD","Spencer Pumpelly","10","2:26.581","29:18.948","Green","Pit","5.387","10.599","21.079","0.504","23.308","30.124","21.638","14.839","19.103","163.127"
"63","GTD","Christina Nielsen","11","2:10.646","29:24.011","Green","Track","5.540","10.600","21.299","0.518","23.429","30.002","21.808","12.464","4.986","158.718"
"3","GTLM","Antonio Garcia","11","2:04.957","29:24.256","Green","Track","5.413","9.938","20.601","0.507","22.376","28.339","20.855","12.074","4.854","162.162"
"70","P","Tom Long","11","2:01.055","29:27.823","Green","Track","5.060","9.382","19.152","0.476","22.171","29.050","20.011","11.264","4.489","172.722"
"52","PC","Tom Kimber-Smith","12","2:00.650","29:31.725","Green","Track","5.309","9.497","19.688","0.499","21.767","26.967","20.069","12.145","4.709","164.761"
"9","GTD","Matt Bell","7","11:05.517","29:32.107","Green","Track","536.874","13.384","21.339","0.512","23.617","30.376","22.045","12.445","4.925","160.578"
"5","P","Christian Fittipaldi","12","2:20.278","29:44.851","Green","Pit","5.015","9.206","19.117","0.467","24.527","29.881","20.345","13.167","18.553","176.051"
"54","PC","Colin Braun","10","1:59.412","29:44.940","Green","Track","5.321","9.581","19.664","0.503","21.468","26.953","19.737","11.488","4.697","163.451"
"911","GTLM","Nick Tandy","12","2:04.426","29:57.435","Green","Track","5.450","9.885","20.457","0.511","22.217","28.240","20.799","11.955","4.912","160.892"
"26","PC","Don Yount","12","2:04.509","30:07.204","Green","Track","5.215","10.097","20.676","0.492","23.274","27.568","20.620","11.908","4.659","167.106"
"100","GTLM","Lucas Luhr","10","2:06.591","30:14.989","Green","Track","5.429","10.163","20.866","0.507","22.499","28.312","21.589","12.332","4.894","162.162"
"912","GTLM","Frederic Makowiecki","13","2:05.506","30:18.715","Green","Track","5.415","9.950","20.363","0.503","22.875","28.538","20.944","12.037","4.881","163.451"
"62","GTLM","Giancarlo Fisichella","10","5:47.266","30:21.428","Green","Track","219.037","13.324","21.505","0.516","23.548","30.229","22.016","12.156","4.935","159.333"
"85","PC","Misha Goikhberg","12","2:04.609","30:22.559","Green","Track","5.327","9.811","19.934","0.499","22.467","29.316","20.607","11.913","4.735","164.761"
"31","P","Dane Cameron","12","2:16.159","30:25.484","Green","Pit","4.980","9.899","19.647","0.473","21.656","28.367","19.911","12.668","18.558","173.818"
"97","GTD","Markus Palttala","13","2:09.289","30:25.435","Green","Track","5.554","10.410","20.884","0.519","23.656","29.341","21.544","12.381","5.000","158.412"
"7","PC","Jose Gutierrez","12","3:58.963","30:27.047","Green","Track","112.935","15.181","20.776","0.494","23.044","28.302","21.645","11.894","4.692","166.429"
"77","GTD","David MacNeil","12","2:22.397","30:30.692","Green","Track","5.508","11.756","21.410","0.512","26.255","32.833","26.060","13.072","4.991","160.578"
"4","GTLM","Tommy Milner","11","2:26.669","30:32.426","Green","Pit","5.431","10.067","20.613","0.507","22.721","29.065","24.641","14.990","18.634","162.162"
"73","GTD","Jorg Bergmeister","11","2:32.750","30:34.387","Green","Pit","5.464","10.775","21.966","0.513","23.544","30.093","26.028","15.455","18.912","160.265"
"23","GTD","Alex Riberas","11","2:14.282","30:34.674","Green","Track","5.524","10.555","21.409","0.518","23.953","30.920","23.716","12.713","4.974","158.718"
"27","GTD","Luca Persiani","5","2:35.484","30:35.090","Green","Pit","5.675","10.739","21.919","0.529","23.961","31.154","23.650","15.829","22.028","155.418"
"38","PC","Kyle Marcelli","11","4:54.646","30:39.415","Green","Track","170.194","16.403","20.580","0.492","22.668","27.765","20.268","11.615","4.661","167.106"
"10","P","Jordan Taylor","10","2:14.732","30:41.469","Green","Pit","5.042","9.620","19.454","0.475","21.444","26.333","20.616","13.261","18.487","173.086"
"67","GTLM","Ryan Briscoe","7","2:20.680","30:46.627","Green","Pit","5.424","9.974","20.799","0.507","22.523","28.373","20.880","13.871","18.329","162.162"
"66","GTLM","Joey Hand","11","2:06.073","30:49.032","Green","Track","5.406","10.268","20.613","0.505","22.670","28.688","21.155","11.923","4.845","162.804"
"0","P","Sean Rayhall","12","2:16.031","30:49.506","Green","Pit","5.020","9.503","19.322","0.474","21.592","27.114","20.317","13.812","18.877","173.451"
"6","GTD","Andrew Davis","9","3:12.467","30:50.847","Green","Track","62.934","14.944","21.143","0.513","23.266","29.134","23.080","12.485","4.968","160.265"
"48","GTD","Madison Snow","12","2:08.045","31:16.091","Green","Track","5.397","10.347","20.844","0.506","22.911","29.375","21.394","12.357","4.914","162.482"
"8","PC","Alex Popow","10","2:02.408","31:19.084","Green","Track","5.251","9.839","19.953","0.495","22.244","27.474","20.617","11.870","4.665","166.093"
"33","GTD","Jeroen Bleekemolen","8","8:17.408","31:19.239","Green","Track","369.668","13.531","21.330","0.511","23.588","29.991","21.590","12.308","4.891","160.892"
"22","GTD","Cooper MacNeil","12","2:46.625","31:20.564","Green","Pit","5.440","10.594","21.096","0.510","23.436","31.149","22.488","15.142","36.770","161.208"
"20","PC","Matthew McMurry","12","5:17.474","31:26.535","Green","Track","193.965","13.432","21.157","0.497","23.660","28.262","20.227","11.567","4.707","165.424"
"70","P","Tom Long","12","1:59.966","31:27.789","Green","Track","5.024","9.405","19.129","0.477","22.224","28.160","19.872","11.199","4.476","172.360"
"3","GTLM","Antonio Garcia","12","2:07.571","31:31.827","Green","Track","5.346","10.132","20.865","0.506","22.863","29.527","21.302","12.146","4.884","162.482"
"80","GTD","Dan Knox","12","2:16.413","31:35.229","Green","Track","5.386","10.986","21.581","0.507","24.381","31.820","23.149","13.703","4.900","162.162"
"63","GTD","Christina Nielsen","12","2:11.499","31:35.510","Green","Track","5.512","10.797","21.190","0.515","23.638","30.184","22.016","12.684","4.963","159.643"
"9","GTD","Matt Bell","8","2:09.283","31:41.390","Green","Track","5.396","10.687","21.022","0.507","23.148","29.749","21.487","12.358","4.929","162.162"
"54","PC","Colin Braun","11","1:59.060","31:44.000","Green","Track","5.291","9.466","19.603","0.501","21.308","26.962","19.789","11.452","4.688","164.104"
"90","P","Marc Goossens","10","6:26.841","31:46.498","Green","Track","269.348","12.432","20.019","0.481","21.723","26.838","19.928","11.522","4.550","170.927"
"52","PC","Tom Kimber-Smith","13","2:18.284","31:50.009","Green","Pit","5.288","9.542","19.719","0.499","21.623","27.475","20.934","14.457","18.747","164.761"
"911","GTLM","Nick Tandy","13","2:04.501","32:01.936","Green","Track","5.433","9.843","20.457","0.511","22.247","28.348","20.723","12.026","4.913","160.892"
"26","PC","Don Yount","13","2:03.348","32:10.552","Green","Track","5.201","10.029","20.124","0.493","22.570","27.915","20.497","11.844","4.675","166.767"
"60","P","Oswaldo Negri Jr.","11","6:06.814","32:16.486","Green","Track","238.059","13.796","23.722","0.777","26.270","27.111","21.078","11.522","4.479","105.812"
"100","GTLM","Lucas Luhr","11","2:05.220","32:20.209","Green","Track","5.441","10.004","20.473","0.510","22.398","28.311","21.116","12.083","4.884","161.208"
"912","GTLM","Frederic Makowiecki","14","2:05.122","32:23.837","Green","Track","5.406","9.970","20.412","0.507","22.449","28.616","20.849","12.026","4.887","162.162"
"85","PC","Misha Goikhberg","13","2:01.384","32:23.943","Green","Track","5.306","9.719","19.938","0.502","22.192","27.038","20.202","11.796","4.691","163.777"
"62","GTLM","Giancarlo Fisichella","11","2:06.327","32:27.755","Green","Track","5.491","10.057","20.586","0.518","22.873","28.437","21.435","12.043","4.887","158.718"
"7","PC","Jose Gutierrez","13","2:04.312","32:31.359","Green","Track","5.256","9.938","20.105","0.494","23.432","28.329","20.322","11.736","4.700","166.429"
"38","PC","Kyle Marcelli","12","2:04.228","32:43.643","Green","Track","5.233","9.765","19.817","0.494","21.873","29.204","21.052","12.112","4.678","166.429"
"96","GTD","Bret Curtis","11","3:35.957","32:44.133","Green","Track","78.073","15.303","23.854","0.524","25.751","32.035","22.656","12.774","4.987","156.901"
"77","GTD","David MacNeil","13","2:16.220","32:46.912","Green","Track","5.506","11.159","21.794","0.515","24.782","31.393","23.229","12.847","4.995","159.643"
"97","GTD","Markus Palttala","14","2:25.960","32:51.395","Green","Pit","5.547","10.356","20.817","0.512","23.411","30.253","21.568","14.850","18.646","160.578"
"44","GTD","Andy Lally","13","5:09.150","32:52.127","Green","Track","180.284","13.620","21.713","0.519","23.526","29.839","21.868","12.779","5.002","158.412"
"66","GTLM","Joey Hand","12","2:04.878","32:53.910","Green","Track","5.387","10.077","20.409","0.505","22.456","28.121","21.047","12.012","4.864","162.804"
"6","GTD","Andrew Davis","10","2:07.972","32:58.819","Green","Track","5.455","10.332","20.926","0.511","23.144","29.056","21.209","12.371","4.968","160.892"
"8","PC","Alex Popow","11","2:04.202","33:23.286","Green","Track","5.236","9.968","20.070","0.496","22.093","28.544","20.712","12.355","4.728","165.758"
"70","P","Tom Long","13","1:58.858","33:26.647","Green","Track","5.024","9.445","19.498","0.479","21.523","26.532","20.412","11.464","4.481","171.641"
"20","PC","Matthew McMurry","13","2:02.695","33:29.230","Green","Track","5.305","10.021","20.183","0.502","22.590","27.613","20.125","11.652","4.704","163.777"
"3","GTLM","Antonio Garcia","13","2:04.782","33:36.609","Green","Track","5.397","9.914","20.549","0.505","22.346","28.246","20.886","12.075","4.864","162.804"
"48","GTD","Madison Snow","13","2:24.686","33:40.777","Green","Pit","5.386","10.407","20.904","0.506","22.994","29.936","21.747","14.465","18.341","162.482"
"33","GTD","Jeroen Bleekemolen","9","2:26.149","33:45.388","Green","Pit","5.407","10.468","20.797","0.507","23.056","29.464","22.415","15.560","18.475","162.162"
"90","P","Marc Goossens","11","2:01.157","33:47.655","Green","Track","5.076","9.604","19.355","0.475","22.163","28.420","19.862","11.657","4.545","173.086"
"63","GTD","Christina Nielsen","13","2:12.778","33:48.288","Green","Track","5.481","11.047","21.522","0.519","24.077","30.550","21.977","12.632","4.973","158.412"
"80","GTD","Dan Knox","13","2:17.403","33:52.632","Green","Track","5.403","10.954","22.591","0.532","25.268","31.668","23.011","13.097","4.879","154.541"
"22","GTD","Cooper MacNeil","13","2:32.561","33:53.125","Green","Track","23.202","13.529","21.313","0.513","23.744","30.760","21.918","12.611","4.971","160.265"
"88","PC","Richard Bradley","13","4:41.904","33:57.575","Green","Track","152.029","16.388","21.531","0.552","24.498","28.991","21.220","12.012","4.683","148.942"
"54","PC","Colin Braun","12","2:17.150","34:01.150","Green","Pit","5.304","9.637","19.764","0.499","21.695","27.777","20.198","13.506","18.770","164.761"
"25","GTLM","Bill Auberlen","13","5:38.452","34:05.037","Green","Track","211.739","12.987","21.487","0.530","23.934","29.418","21.255","12.194","4.908","155.124"
"911","GTLM","Nick Tandy","14","2:05.689","34:07.625","Green","Track","5.431","10.478","21.105","0.510","22.235","28.352","20.664","12.017","4.897","161.208"
"9","GTD","Matt Bell","9","2:27.717","34:09.107","Green","Pit","5.418","10.872","21.149","0.522","23.865","30.789","22.124","14.388","18.590","157.502"
"23","GTD","Alex Riberas","12","3:36.496","34:11.170","Green","Pit","5.521","10.411","20.983","0.516","23.400","30.654","22.084","14.712","88.215","159.333"
"60","P","Oswaldo Negri Jr.","12","1:57.911","34:14.397","Green","Track","5.051","9.382","19.124","0.477","21.185","26.324","20.360","11.533","4.475","172.360"
"26","PC","Don Yount","14","2:05.486","34:16.038","Green","Track","5.213","10.095","20.004","0.496","23.229","28.141","21.496","12.190","4.622","165.758"
"16","GTD","Spencer Pumpelly","11","4:57.157","34:16.105","Green","Track","164.659","14.228","22.614","0.515","24.585","30.203","22.511","12.962","4.880","159.643"
"85","PC","Misha Goikhberg","14","2:03.329","34:27.272","Green","Track","5.281","10.346","20.009","0.502","22.023","27.967","20.697","11.783","4.721","163.777"
"912","GTLM","Frederic Makowiecki","15","2:06.023","34:29.860","Green","Track","5.414","10.507","20.660","0.506","22.391","28.757","20.949","11.974","4.865","162.482"
"62","GTLM","Giancarlo Fisichella","12","2:03.959","34:31.714","Green","Track","5.434","9.908","20.411","0.509","22.141","28.074","20.742","11.882","4.858","161.524"
"7","PC","Jose Gutierrez","14","2:02.649","34:34.008","Green","Track","5.282","9.870","20.104","0.499","22.273","27.636","20.307","11.960","4.718","164.761"
"38","PC","Kyle Marcelli","13","1:59.629","34:43.272","Green","Track","5.246","9.652","19.714","0.496","21.690","26.814","19.892","11.475","4.650","165.758"
"100","GTLM","Lucas Luhr","12","2:24.588","34:44.797","Green","Pit","5.424","9.948","20.674","0.512","22.506","30.504","22.296","14.370","18.354","160.578"
"96","GTD","Bret Curtis","12","2:11.846","34:55.979","Green","Track","5.500","10.605","21.643","0.519","23.814","30.520","21.708","12.565","4.972","158.412"
"66","GTLM","Joey Hand","13","2:04.708","34:58.618","Green","Track","5.375","10.066","20.403","0.504","22.632","28.325","20.754","11.824","4.825","163.127"
"77","GTD","David MacNeil","14","2:14.679","35:01.591","Green","Track","5.527","11.170","21.503","0.515","24.185","31.026","22.961","12.835","4.957","159.643"
"44","GTD","Andy Lally","14","2:09.602","35:01.729","Green","Track","5.498","10.436","21.040","0.515","23.168","29.941","21.505","12.575","4.924","159.643"
"6","GTD","Andrew Davis","11","2:08.175","35:06.994","Green","Track","5.450","10.324","20.877","0.511","23.155","29.301","21.323","12.280","4.954","160.892"
"10","P","Ricky Taylor","11","4:33.772","35:15.241","Green","Track","154.469","13.157","20.264","0.480","22.080","27.236","20.289","11.277","4.520","171.283"
"0","P","Katherine Legge","13","4:32.371","35:21.877","Green","Track","150.019","14.971","20.377","0.477","22.820","27.490","20.058","11.697","4.462","172.360"
"70","P","Tom Long","14","1:58.612","35:25.259","Green","Track","5.036","9.546","19.296","0.476","21.358","26.536","20.361","11.533","4.470","172.722"
"8","PC","Alex Popow","12","2:02.081","35:25.367","Green","Track","5.262","9.802","19.944","0.493","21.947","27.727","20.518","11.735","4.653","166.767"
"20","PC","Matthew McMurry","14","2:02.505","35:31.735","Green","Track","5.302","10.028","20.071","0.502","22.532","27.636","20.106","11.618","4.710","163.777"
"90","P","Marc Goossens","12","1:58.374","35:46.029","Green","Track","5.072","9.504","19.574","0.480","21.554","26.699","19.527","11.400","4.564","171.283"
"73","GTD","Jorg Bergmeister","12","5:23.000","35:57.387","Green","Track","193.885","13.768","22.020","0.519","24.047","29.650","21.720","12.396","4.995","158.412"
"3","GTLM","Antonio Garcia","14","2:23.745","36:00.354","Green","Pit","5.381","9.992","20.546","0.506","22.997","29.332","21.527","14.953","18.511","162.482"
"5","P","Joao Barbosa","13","6:15.966","36:00.817","Green","Track","256.262","12.682","19.633","0.488","22.308","29.055","19.778","11.265","4.495","168.475"
"88","PC","Richard Bradley","14","2:04.854","36:02.429","Green","Track","5.277","9.897","20.188","0.499","22.455","29.239","20.830","11.790","4.679","164.761"
"22","GTD","Cooper MacNeil","14","2:14.862","36:07.987","Green","Track","5.479","10.716","21.554","0.514","24.423","32.035","22.646","12.516","4.979","159.953"
"25","GTLM","Bill Auberlen","14","2:04.939","36:09.976","Green","Track","5.468","9.988","20.626","0.514","22.367","28.248","20.563","12.244","4.921","159.953"
"60","P","Oswaldo Negri Jr.","13","1:55.747","36:10.144","Green","Track","5.041","9.342","19.018","0.478","21.300","25.711","19.213","11.192","4.452","172.000"
"911","GTLM","Nick Tandy","15","2:04.697","36:12.322","Green","Track","5.422","9.951","20.444","0.509","22.206","28.266","20.978","12.019","4.902","161.524"
"63","GTD","Christina Nielsen","14","2:27.403","36:15.691","Green","Pit","5.494","10.569","21.383","0.517","23.986","30.351","21.945","14.740","18.418","159.025"
"26","PC","Don Yount","15","2:02.675","36:18.713","Green","Track","5.196","9.853","19.995","0.492","22.851","27.643","20.377","11.626","4.642","167.106"
"16","GTD","Spencer Pumpelly","12","2:07.968","36:24.073","Green","Track","5.359","10.574","20.822","0.503","22.996","29.183","21.272","12.319","4.940","163.451"
"52","PC","Robert Alon","14","4:36.432","36:26.441","Green","Track","150.049","13.759","20.864","0.502","23.202","27.878","23.552","11.923","4.703","163.777"
"80","GTD","Dan Knox","14","2:34.776","36:27.408","Green","Pit","5.396","11.007","21.295","0.507","24.704","31.987","23.602","16.645","19.633","162.162"
"85","PC","Misha Goikhberg","15","2:01.720","36:28.992","Green","Track","5.315","9.784","20.095","0.503","22.236","27.262","20.084","11.708","4.733","163.451"
"62","GTLM","Giancarlo Fisichella","13","2:06.168","36:37.882","Green","Track","5.406","9.777","20.381","0.510","22.141","28.084","22.376","12.578","4.915","161.208"
"7","PC","Jose Gutierrez","15","2:04.027","36:38.035","Green","Track","5.280","10.006","20.081","0.498","22.103","27.503","21.251","12.598","4.707","165.092"
"97","GTD","Michael Marsal","15","3:46.930","36:38.325","Green","Track","96.460","13.644","21.519","0.515","23.781","30.044","23.109","12.930","4.928","159.643"
"23","GTD","Mario Farnbacher","13","2:34.640","36:45.810","Green","Track","23.951","16.219","21.348","0.522","23.598","29.891","21.516","12.596","4.999","157.502"
"31","P","Eric Curran","13","6:24.835","36:50.319","Green","Track","262.911","13.225","20.520","0.510","22.991","27.799","20.923","11.442","4.514","161.208"
"912","GTLM","Frederic Makowiecki","16","2:23.266","36:53.126","Green","Pit","5.400","9.980","20.381","0.507","22.883","28.748","21.645","15.225","18.497","162.162"
"66","GTLM","Joey Hand","14","2:04.260","37:02.878","Green","Track","5.361","9.951","20.357","0.504","22.499","28.289","20.540","11.905","4.854","163.127"
"38","PC","Kyle Marcelli","14","2:19.927","37:03.199","Green","Pit","5.226","9.655","19.959","0.497","22.561","27.644","20.554","14.715","19.116","165.424"
"96","GTD","Bret Curtis","13","2:10.826","37:06.805","Green","Track","5.509","10.373","21.324","0.518","23.532","30.428","21.701","12.489","4.952","158.718"
