"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"85","PC","Stephen Simpson","3","2:10.249","13:59.445","Green","Track","30.885","26.736","20.530","7.731","6.431","5.976","10.021","6.923","6.262","5.259","0.474","3.021","172.612"
"30","GTD","Patrick Huisman","1","10:16.804","14:04.762","Green","Track","500.602","34.144","23.983","8.517","6.882","6.834","12.217","7.757","6.689","5.487","0.494","3.198","165.624"
"31","P","Simon Pagenaud","3","2:08.440","14:06.112","Green","Track","29.044","27.424","22.064","7.480","6.047","5.672","10.162","6.593","5.833","4.870","0.440","2.811","185.950"
"54","PC","Martin Plowman","3","2:12.332","14:08.539","Green","Track","29.133","27.489","22.576","7.938","6.439","6.104","10.633","6.968","6.270","5.264","0.477","3.041","171.527"
"911","GTLM","Nick Tandy","3","2:12.673","14:09.525","Green","Track","29.123","27.168","22.441","8.183","6.586","6.045","10.595","7.264","6.455","5.288","0.476","3.049","171.887"
"912","GTLM","Earl Bamber","3","2:11.311","14:11.179","Green","Track","28.497","27.808","21.088","7.932","6.511","6.074","10.901","7.293","6.419","5.272","0.475","3.041","172.249"
"55","P","Jonathan Bomarito","1","10:42.752","14:18.039","Green","Track","416.016","29.084","21.027","7.269","5.885","5.567","10.465","6.610","5.794","4.789","0.435","2.792","188.088"
"93","GTD","Ben Keating","1","11:41.590","14:23.756","Green","Track","343.722","26.990","21.443","7.841","6.435","5.960","10.699","7.174","6.324","5.248","0.474","3.018","172.612"
"007","GTD","Ricardo Perez de Lara","3","2:22.858","14:30.431","Green","Track","30.066","35.195","23.075","8.194","6.641","6.282","10.587","7.347","6.473","5.408","0.488","3.102","167.660"
"38","PC","Josh Norman","2","2:17.313","14:38.955","Green","Track","31.484","28.887","22.911","7.820","6.465","6.174","11.135","7.116","6.379","5.357","0.486","3.099","168.350"
"48","GTD","Bryan Sellers","3","2:13.824","14:39.942","Green","Track","31.712","26.359","21.193","8.044","6.960","6.127","10.931","7.150","6.246","5.361","0.506","3.235","161.696"
"60","P","Oswaldo Negri","1","1:43.701","14:43.178","Green","Track","11.412","22.914","20.203","7.311","5.927","5.578","9.747","6.579","5.837","4.907","0.445","2.841","183.861"
"02","P","Scott Dixon","3","1:44.035","14:45.756","Green","Track","10.878","22.941","19.906","7.222","5.873","5.706","10.824","6.720","5.839","4.874","0.441","2.811","185.529"
"52","PC","Nicholas Boulle","2","2:18.053","14:47.063","Green","Track","31.449","29.411","23.091","7.848","6.399","6.471","11.318","7.036","6.270","5.249","0.477","3.034","171.527"
"67","GTLM","Richard Westbrook","2","2:17.065","14:48.379","Green","Track","30.452","28.452","23.556","7.959","6.434","6.427","11.552","7.237","6.304","5.215","0.473","3.004","172.977"
"96","GTD","Marco Wittman","1","12:04.738","14:49.291","Green","Track","491.737","27.405","22.593","7.962","6.545","6.249","10.881","7.200","6.419","5.372","0.484","3.091","169.046"
"100","GTLM","John Edwards","3","1:48.025","14:50.056","Green","Track","11.917","23.742","20.176","7.701","6.365","6.026","10.116","7.031","6.244","5.213","0.475","3.019","172.249"
"2","P","Luis Felipe Derani","1","1:45.423","14:52.333","Green","Track","11.794","24.067","20.604","7.173","5.915","5.598","9.911","6.533","5.764","4.827","0.439","2.798","186.374"
"66","GTLM","Dirk Mueller","2","1:48.811","14:52.391","Green","Track","11.830","25.567","20.183","7.757","6.307","5.820","9.731","6.971","6.130","5.114","0.463","2.938","176.713"
"0","P","Sean Rayhall","2","10:40.212","14:53.991","Green","Track","416.419","25.199","20.863","7.228","5.934","5.627","10.065","6.532","5.842","4.889","0.449","2.924","182.223"
"73","GTD","Jorg Bergmeister","2","1:50.756","14:54.029","Green","Track","11.812","25.176","21.180","7.739","6.360","6.070","10.310","7.143","6.294","5.205","0.470","2.997","174.081"
"4","GTLM","Tommy Milner","2","2:08.736","14:55.094","Green","Track","28.044","27.135","20.711","7.846","6.402","6.102","10.373","7.127","6.312","5.218","0.472","2.994","173.344"
"5","P","Christian Fittipaldi","3","1:43.530","14:55.301","Green","Track","11.300","23.446","20.082","7.196","5.851","5.448","10.045","6.488","5.737","4.763","0.431","2.743","189.833"
"28","GTD","Fabio Babini","2","1:51.389","14:57.922","Green","Track","11.792","25.071","21.730","7.829","6.292","5.855","10.982","7.138","6.215","5.110","0.459","2.916","178.253"
"63","GTD","Alessandro Balzan","3","1:49.248","14:58.835","Green","Track","11.558","24.396","20.721","7.842","6.360","5.845","10.113","7.233","6.474","5.258","0.469","2.979","174.452"
"8","PC","Renger van der Zande","2","10:33.848","14:59.277","Green","Track","399.192","31.019","24.333","7.775","6.347","6.653","10.776","6.935","6.204","5.175","0.476","3.033","171.887"
"98","GTD","Richie Stanaway","2","1:50.494","15:00.997","Green","Track","11.919","24.822","20.771","7.897","6.517","5.992","10.065","7.206","6.419","5.349","0.479","3.058","170.810"
"25","GTLM","Augusto Farfus","3","1:47.287","15:03.183","Green","Track","11.361","24.064","20.406","7.709","6.376","5.858","9.514","6.993","6.256","5.250","0.475","3.025","172.249"
"44","GTD","Andy Lally","2","1:49.417","15:04.392","Green","Track","11.617","24.302","20.620","7.970","6.449","5.913","10.295","7.167","6.329","5.262","0.473","3.020","172.977"
"72","GTLM","Andrea Bertolini","2","1:48.128","15:05.771","Green","Track","11.585","24.238","20.222","7.771","6.341","5.879","10.159","7.096","6.211","5.170","0.468","2.988","174.825"
"26","PC","Ryan Eversley","3","1:46.865","15:07.028","Green","Track","11.390","23.716","20.278","7.528","6.310","5.925","9.867","6.910","6.211","5.220","0.474","3.036","172.612"
"37","P","Kirill Ladygin","2","1:46.022","15:07.398","Green","Track","11.454","24.019","20.646","7.470","6.012","5.627","10.023","6.760","5.886","4.869","0.438","2.818","186.800"
"01","P","Brendon Hartley","3","1:44.223","15:07.804","Green","Track","11.244","23.537","20.328","7.335","5.956","5.576","9.794","6.621","5.815","4.808","0.436","2.773","187.656"
"68","GTLM","Daniel Serra","3","1:57.725","15:16.497","Green","Track","12.131","24.231","23.264","10.770","7.035","6.817","11.274","7.161","6.280","5.229","0.474","3.059","172.612"
"51","GTD","Matteo Cressoni","2","1:51.041","15:20.966","Green","Track","11.910","24.919","20.955","7.999","6.494","5.957","10.480","7.271","6.343","5.237","0.470","3.006","174.081"
"3","GTLM","Mike Rockenfeller","3","2:11.752","15:28.937","Green","Track","29.423","26.330","20.713","7.847","6.453","6.400","12.265","7.247","6.333","5.240","0.474","3.027","172.612"
"97","GTD","Markus Palttala","2","1:52.116","15:37.158","Green","Track","11.974","24.987","21.502","7.876","6.474","5.987","10.780","7.185","6.405","5.381","0.486","3.079","168.350"
"20","PC","Johnny Mowlem","3","1:46.197","15:37.212","Green","Track","10.973","23.103","19.630","7.459","6.299","5.974","10.904","6.936","6.217","5.204","0.471","3.027","173.712"
"21","GTD","Busnelli/J.Michaelian ","2","1:54.441","15:38.198","Green","Track","12.380","25.673","21.331","8.132","6.610","6.198","11.340","7.394","6.485","5.347","0.483","3.068","169.396"
"10","P","Max Angelelli","4","1:41.198","15:39.689","Green","Track","10.931","22.520","19.441","7.087","5.871","5.434","9.507","6.520","5.843","4.827","0.438","2.779","186.800"
"88","PC","Maro Engel","2","1:47.114","15:40.470","Green","Track","11.711","23.352","20.190","7.458","6.278","5.818","10.429","6.918","6.262","5.217","0.471","3.010","173.712"
"16","GTD","Spencer Pumpelly","3","1:49.499","15:41.455","Green","Track","11.945","23.958","20.393","7.756","6.359","6.091","10.743","7.135","6.229","5.270","0.490","3.130","166.976"
"85","PC","Stephen Simpson","4","1:45.523","15:44.968","Green","Track","11.099","23.343","19.838","7.523","6.362","5.917","9.615","6.853","6.238","5.228","0.473","3.034","172.977"
"33","GTD","Marc Miller","2","1:51.793","15:48.062","Green","Track","11.920","25.166","21.488","7.899","6.415","5.951","10.680","7.202","6.330","5.246","0.474","3.022","172.612"
"31","P","Simon Pagenaud","4","1:42.761","15:48.873","Green","Track","11.571","23.010","19.885","7.175","5.917","5.489","9.395","6.497","5.777","4.822","0.437","2.786","187.227"
"54","PC","Martin Plowman","4","1:45.489","15:54.028","Green","Track","11.473","23.315","19.625","7.508","6.314","5.904","9.475","6.870","6.230","5.255","0.476","3.044","171.887"
"911","GTLM","Nick Tandy","4","1:46.516","15:56.041","Green","Track","11.142","23.753","19.722","7.818","6.423","5.909","9.570","7.106","6.310","5.255","0.475","3.033","172.249"
"11","GTD","Townsend Bell","3","2:05.534","15:56.813","Green","Pit","11.637","24.294","20.794","7.741","6.323","5.798","10.594","7.098","6.205","8.344","0.000","0.000","0.000"
"912","GTLM","Earl Bamber","4","1:47.169","15:58.348","Green","Track","11.410","23.854","20.043","7.779","6.404","5.928","9.644","7.065","6.291","5.247","0.474","3.030","172.612"
"30","GTD","Patrick Huisman","2","1:56.514","16:01.276","Green","Track","13.793","27.183","22.117","7.980","6.479","6.001","10.552","7.266","6.364","5.269","0.475","3.035","172.249"
"55","P","Jonathan Bomarito","2","1:43.235","16:01.274","Green","Track","11.515","23.315","19.858","7.164","5.812","5.450","9.902","6.526","5.742","4.746","0.431","2.774","189.833"
"70","P","Joel Miller","1","1:43.339","16:08.683","Green","Track","11.351","23.643","20.230","7.110","5.803","5.414","9.588","6.449","5.723","4.801","0.436","2.791","187.656"
"93","GTD","Ben Keating","2","1:50.087","16:13.843","Green","Track","11.807","24.369","21.357","7.832","6.398","5.899","10.261","7.107","6.307","5.242","0.475","3.033","172.249"
"007","GTD","Ricardo Perez de Lara","4","1:51.528","16:21.959","Green","Track","11.752","24.995","21.064","7.973","6.541","6.074","10.464","7.270","6.436","5.379","0.488","3.092","167.660"
"02","P","Scott Dixon","4","1:42.579","16:28.335","Green","Track","10.977","22.805","19.787","7.208","5.889","5.567","10.088","6.548","5.744","4.776","0.431","2.759","189.833"
"60","P","Oswaldo Negri","2","1:45.109","16:28.287","Green","Track","11.020","23.663","19.832","7.134","6.216","6.751","9.967","6.561","5.798","4.885","0.445","2.837","183.861"
"48","GTD","Bryan Sellers","4","1:51.635","16:31.577","Green","Track","12.081","24.587","20.764","7.798","6.849","6.398","10.970","7.103","6.214","5.266","0.491","3.114","166.636"
"38","PC","Josh Norman","3","1:52.905","16:31.860","Green","Track","12.428","26.345","21.568","7.623","6.333","6.026","10.608","6.975","6.240","5.237","0.476","3.046","171.887"
"2","P","Luis Felipe Derani","2","1:43.456","16:35.789","Green","Track","10.977","23.370","20.043","7.127","5.918","5.514","10.083","6.493","5.797","4.860","0.445","2.829","183.861"
"0","P","Sean Rayhall","3","1:44.188","16:38.179","Green","Track","10.782","22.632","20.366","7.189","5.920","5.630","11.053","6.552","5.893","4.891","0.443","2.837","184.691"
"5","P","Christian Fittipaldi","4","1:42.963","16:38.264","Green","Track","11.261","23.033","19.992","7.151","5.821","5.382","10.105","6.540","5.722","4.722","0.432","2.802","189.394"
"52","PC","Nicholas Boulle","3","1:51.237","16:38.300","Green","Track","12.651","24.626","20.893","7.555","6.318","6.028","11.346","6.897","6.217","5.216","0.474","3.016","172.612"
